UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
89IN04110,1986437998,T7998,43,86,2,42,1,02,892,679243,680643,1,,,,,,,,3,PHY,3,122,149,2,,,A,93,1127,,X,,,,30,ANN'S EWES,1989
89IN04111,1985027999,Y7999,02,85,2,71,1,30,712,721902,144502,7,,1,,,, 3,152,1,,2,170,177,3,V,,,,,,71,3,,2,40,,1989
89IN04112,1985028003,Y8003,02,85,2,71,1,30,711,728602,525502,,,1,,,,,,3,,X,131,0,,,,,93,0522,,,,,,40,"X,MASTITIS",1989
89IN04113,1987198003,S8003,19,87,1,13,1,07,133,730819,623319,,,,,,,,,2,,M,185,223,,,,,92,0921,,,,,,20,- -,1989
89IN04114,1987198005,S8005,19,87,2,11,1,07,114,728919,209219,7,,,,,, 2,157,1,,3,127,151,2,B,,,,,F,S4,3,1,1,20,,1989
89IN04115,1987198006,S8006,19,87,1,11,1,07,114,728919,209219,,,,,,,,,3,,M,173,211,,,,,93,0807,,,,,,20,,1989
89IN04116,1986438006,T8006,43,86,2,42,1,02,832,656443,598643,,,,,,, 2, 47,1,,N,136,160,2,C,,,,,,832,4,3,1,30,,1989
89IN04117,1987198007,S8007,19,87,2,11,1,07,114,728919,209219,,,,,,, 1, 99,1,,1,122,153,2,B,,,,,T,T4,2,1,1,20,,1989
89IN04118,1987198009,S8009,19,87,1,11,1,07,112,730919,626219,,,,,,,,,2,,M,184,222,,,,,92,0921,,,,,,20,,1989
89IN04119,1987198010,S8010,19,87,2,13,1,07,132,689219,439519,6,,,,,, 0,  0,1,,5,155,0,,,,,,,,,,,F,20,,1989
89IN04120,1985028011,Y8011,02,85,2,70,1,30,701,516902,300602,7,,1,,,, 3, 88,1,,4,135,171,2,A,,,97,1107,,71,,,2,40,MSG 11-7-89,1989
89IN04121,1985028014,Y8014,02,85,2,70,1,30,702,521302,323002,,,1,,,, 2,  0,2,,2,156,0,,,,,97,0913,,,,,,40,,1989
89IN04122,1985028015,Y8015,02,85,2,70,1,30,701,516902,521902,7,,1,,,, 3,180,1,,2,157,184,3,A,,,,,,72,3,,2,40,,1989
89IN04123,1986438015,T8015,43,86,2,48,1,02,  3,000043,735743,7,,,,,, 1, 92,1,,4,141,166,2,A,,,,,,T.5,4,,2,30,,1989
89IN04124,1988808015,X8015,80,88,1,97,1,97,397,094980,349180,7,,,,,,,,1,,B,125,164,,,,,,,,,,,,10,,1989
89IN04125,1986438016,T8016,43,86,2,48,1,02,  3,000043,701843,7,,,,,, 1, 87,1,,3,120,138,1,C,,,,,,T.2,2,,2,30,,1989
89IN04126,1985028017,Y8017,02,85,2,71,1,30,713,731902,581501,,,1,,,, 3,219,1,,2,139,160,2,B,,,,,,72,3,,2,40,,1989
89IN04127,1987198017,S8017,19,87,2,13,1,07,133,730819,422019,6,,,,,, 0,  0,1,,5,139,169,1,,,,,,,,,,F,20,,1989
89IN04128,1986438019,T8019,43,86,2,40,1,02,404,675543,667343,,,,,,, 2,168,1,,2,180,212,5,A,,,,,,T.1,3,,2,30,,1989
89IN04129,1987198021,S8021,19,87,2,11,1,07,112,730919,382719,,,,,,, 2,168,1,,2,110,143,3,B,,,,,S,T1,3,2,1,20,,1989
89IN04130,1985028027,Y8027,02,85,1,71,1,30,712,721902,530802,2,,1,,,,,,1,,*,0,0,,,,J,95,0119,,,,,,40,JIM'S RAMS,1989
89IN04131,1987198028,S8028,19,87,1,13,1,07,132,689219,539719,,,,,,,,,2,,M,204,247,,,,,32,0729,,,,,,20,,1989
89IN04132,1986438028,T8028,43,86,2,42,1,02,922,631943,309543,,,,,,, 2, 93,1,,2,115,141,2,A,,,,,,822,2,1,1,30,,1989
89IN04133,1987198029,S8029,19,87,2,12,1,07,901,652819,479219,7,,,,,, 1,101,1,,3,136,157,2,B,,,,,S,F6,3,1,1,20,,1989
89IN04134,1987198032,S8032,19,87,2,11,1,07,111,690719,441519,7,,,,,, 2,182,1,,2,117,163,2,B,,,,,T,S5,2,3,1,20,,1989
89IN04135,1987198036,S8036,19,87,2,11,1,07,114,728919,559819,,,,,,, 1, 93,1,,3,132,151,3,B,,,,,S,F5,3,1,1,20,,1989
89IN04136,1987198037,S8037,19,87,2,13,1,07,133,730819,617019,7,,,,,, 2,147,1,,7,127,152,2,B,,,,,F,T4,4,3,1,20,,1989
89IN04137,1986438037,T8037,43,86,2,42,1,02,852,670443,409143,,,,,,, 0,  0,1,,3,118,164,1,A,,,,,,822,4,3,1,30,,1989
89IN04138,1985028038,Y8038,02,85,2,70,1,30,704,539202,880301,,,1,,,, 2,192,1,,2,138,152,2,A,,,,,,73,2,,2,40,,1989
89IN04139,1986438039,T8039,43,86,2,40,1,02,401,666843,548343,,,,,,, 1,105,1,,2,153,186,2,B,,,,,,T.2,4,,2,30,,1989
89IN04140,1986438042,T8042,43,86,2,41,1,02,413,738843,582343,,,,,,, 2,155,1,,2,160,179,1,A,,,,,,412,3,2,1,30,KEEP,1989
89IN04141,1987198045,S8045,19,87,2,11,1,07,113,721419,608819,,,,,,, 0,  0,1,,3,164,191,1,B,,,,,S,T5,4,3,1,20,,1989
89IN04142,1987198047,S8047,19,87,1,12,1,07,881,667719,604519,,,,,,,,,2,,M,167,219,,,,,92,0921,,,,,,20,,1989
89IN04143,1987198048,S8048,19,87,2,13,1,07,132,689219,654619,6,,,,,, 0,  0,1,,5,136,0,,,,,,,,,,,F,20,,1989
89IN04144,1987198052,S8052,19,87,2,12,1,07,851,621019,392919,,,,,,, 1, 93,1,,2,121,133,2,B,,,,,T,S6,2,1,1,20,,1989
89IN04145,1986438052,T8052,43,86,2,40,1,02,404,675543,687943,,,,,,, 2,156,1,,4,148,188,2,A,+,,,,,T.4,3,,2,30,,1989
89IN04146,1987198054,S8054,19,87,2,12,1,07,891,647219,421519,,,,,,, 2,129,1,,1,126,151,2,B,,,,,F,T6,3,1,1,20,,1989
89IN04147,1987198059,S8059,19,87,2,11,1,07,111,690719,145119,,,,,,, 1, 85,1,,3,131,156,1,B,,,,,F,F6,3,3,1,20,,1989
89IN04148,1986438059,T8059,43,86,2,40,1,02,404,675543,456143,,,,,,, 2,145,1,,1,182,211,3,B,,,,,,T.1,3,,2,30,,1989
89IN04149,1986438061,T8061,43,86,2,42,1,02,942,661543,493243,,,,,,, 1, 84,1,,N,111,135,2,A,,,,,,802,3,1,1,30,,1989
89IN04150,1987198063,S8063,19,87,2,13,1,07,133,730819,440019,6,,,,,, 0,  0,1,,5,118,0,,,,,,,,,,,F,20,,1989
89IN04151,1986438063,T8063,43,86,2,41,1,02,412,698343,513543,,,,,,, 2,151,1,,1,159,192,2,A,,,,,,412,3,1,1,30,FLT,1989
89IN04152,1987198067,S8067,19,87,2,11,1,07,114,728919,271719,,,,,,, 1,104,3,PHY,1,156,182,2,B,,,,,,JIM,,,1,20,EWE R.BUGEYE,1989
89IN04153,1986438069,T8069,43,86,2,48,1,02,  4,20229,760643,7,,,,,, 1,102,1,,3,162,161,2,A,,,10,1004,,,,,2,30,,1989
89IN04154,1987198070,S8070,19,87,1,12,1,07,881,667719,296719,,,,,,,,,2,,M,169,192,,,,,92,0921,,,,,,20,S -,1989
89IN04155,1987198072,S8072,19,87,2,13,1,07,131,737619,561219,7,,,,,, 2, 71,1,,2,151,193,2,B,,,,,T,S5,4,2,1,20,,1989
89IN04156,1986438073,T8073,43,86,2,48,1,02,  5,20115,697543,7,,,,,, 1, 97,1,,2,169,183,5,C,+,,,,,T.3,4,,2,30,,1989
89IN04157,1987198074,S8074,19,87,2,13,1,07,134,734619,613919,6,,,,,, 0,  0,1,,5,167,0,,,,,,,,,,,F,20,,1989
89IN04158,1987198075,S8075,19,87,2,13,1,07,132,689219,645619,6,,,,,, 0,  0,1,,5,126,0,,,,,,,,,,,F,20,Gamma Preg,1989
89IN04159,1986438077,T8077,43,86,2,40,1,02,401,666843,416743,6,,,,,, 0,  0,1,,5,172,201,1,,,,,,,JNS,,,F,30,,1989
89IN04160,1985028078,Y8078,02,85,2,70,1,30,702,521302,320102,,,1,,,, 2, 47,3,ORE,1,133,145,13,,,,93,0919,,,,,,40,BAGABSCESS,1989
89IN04161,1986438082,T8082,43,86,2,40,1,02,403,653343,307043,6,,,,,, 0,  0,1,,5,142,173,1,,,,,,,JNS,,,F,30,,1989
89IN04162,1985028085,Y8085,02,85,2,71,1,30,714,700402,315102,7,,1,,,, 3,209,1,,2,146,172,3,A,,,,,,53,3,,2,40,,1989
89IN04163,1985028086,Y8086,02,85,2,71,1,30,714,700402,315102,7,,1,,,,,,1,,*,0,0,,,,,35,0516,,,,,,40,DEAD,1989
89IN04164,1987198086,S8086,19,87,2,12,1,07,861,637919,595219,7,,,,,, 1, 86,1,,2,133,144,1,B,,,,,T,F3,3,2,1,20,SM.BAG,1989
89IN04165,1985028090,Y8090,02,85,1,71,1,30,713,731902,152202,2,,1,,,,,,1,,*,0,0,,,,J,95,0119,,,,,,40,JIM'S RAMS,1989
89IN04166,1987198093,S8093,19,87,2,18,1,07,112,730919,460519,7,,,,,, 1,100,1,,4,129,163,2,B,,,,,T,S6,3,3,1,20,,1989
89IN04167,1987198096,S8096,19,87,1,11,1,07,114,728919,629719,,,,,,,,,3,,M,193,224,,,,,93,0807,,,,,,20,,1989
89IN04168,1986438098,T8098,43,86,2,42,1,02,802,657343,510343,,,,,,, 1, 93,1,,N,138,142,2,A,,,,,,812,2,2,1,30,,1989
89IN04169,1987198103,S8103,19,87,2,13,1,07,131,737619,410819,7,,,,,, 2,159,1,,4,122,154,2,B,,,,,U,146,3,,1,20,,1989
89IN04170,1987198104,S8104,19,87,2,13,1,07,131,737619,410819,6,,,,,, 0,  0,1,,5,119,146,1,,,,,,,,,,F,20,,1989
89IN04171,1986438107,T8107,43,86,2,40,1,02,402,693543,465943,,,,,,, 2,160,1,,1,186,214,3,B,+,,,,,T.3,2,,2,30,,1989
89IN04172,1986438108,T8108,43,86,2,40,1,02,402,693543,465943,,,,,,, 2,106,1,,3,150,174,2,A,,,,,,T.5,4,,2,30,,1989
89IN04173,1986438109,T8109,43,86,2,40,1,02,401,666843,660443,,,,,,, 1, 54,1,,3,169,198,2,B,,,,,,T.4,3,,2,30,,1989
89IN04174,1985028110,Y8110,02,85,2,71,1,30,711,728602,866201,,,1,,,, 2,180,1,,2,168,180,3,B,,,,,,41,3,,2,40,,1989
89IN04175,1987198110,S8110,19,87,1,13,1,07,131,737619,570219,,,,,,,,,3,,M,184,212,,,,,93,0807,,,,,,20,,1989
89IN04176,1987198111,S8111,19,87,2,13,1,07,133,730819,605319,6,,,,,, 0,  0,1,,5,129,168,1,,,,,,,,,,F,20,,1989
89IN04177,1986438111,T8111,43,86,2,40,1,02,404,675543,457443,,,,,,, 2,133,1,,1,147,168,2,A,,,,,,T.6,3,,2,30,,1989
89IN04178,1987198115,S8115,19,87,2,12,1,07,941,631619,581619,,,,,,, 1, 97,1,,3,120,133,1,B,,,,,T,S3,2,2,1,20,,1989
89IN04179,1987198117,S8117,19,87,2,13,1,07,133,730819,448619,7,,,,,, 1, 92,1,,4,122,153,1,B,,,,,S,F5,3,3,1,20,,1989
89IN04180,1986438117,T8117,43,86,2,40,1,02,404,675543,664543,6,,,,,, 0,  0,1,,5,146,0,,,,,,,,,,,F,30,,1989
89IN04181,1987198119,S8119,19,87,1,13,1,07,132,689219,665519,,,,,,,,,3,,M,180,221,,,,,93,0807,,,,,,20,,1989
89IN04182,1987198122,S8122,19,87,2,11,1,07,113,721419,652319,,,,,,, 2, 82,1,,1,140,174,2,B,,,,,F,S6,4,3,1,20,,1989
89IN04183,1987198123,S8123,19,87,2,11,1,07,113,721419,652319,,,,,,, 2, 73,3,PHY,1,163,194,12,B,,,93,1127,,X,,,1,20,XBAG,1989
89IN04184,1987198125,S8125,19,87,3,00,1,07,,,,9,,,,,,,,4,,*,0,0,,,,F,,,,,,,,20,FISTULA,1989
89IN04185,1987198127,S8127,19,87,2,12,1,07,811,615619,409819,,,,,,, 2,150,1,,1,125,166,2,B,,,,,U,145,3,,1,20,,1989
89IN04186,1987198128,S8128,19,87,2,12,1,07,811,615619,409819,7,,,,,, 1, 95,1,,2,142,174,2,B,,,54,1120,F,F3,2,3,1,20,,1989
89IN04187,1986438129,T8129,43,86,2,40,1,02,402,693543,634743,,,,,,, 0,  0,1,,3,178,211,2,B,,,,,,T.5,4,,2,30,,1989
89IN04188,1985028130,Y8130,02,85,1,71,1,30,711,728602,146602,2,,1,,,,,,1,,*,0,0,,,,J,95,0119,,,,,,40,JIM'S RAMS,1989
89IN04189,1986438130,T8130,43,86,2,40,1,02,402,693543,634743,6,,,,,, 0,  0,1,,5,145,179,1,,,,,,,JNS,,,F,30,,1989
89IN04190,1986438131,T8131,43,86,2,48,1,02,  4,20229,727643,7,,,,,, 2,175,1,,3,158,173,2,A,,,,,,T.6,3,,2,30,,1989
89IN04191,1985028132,Y8132,02,85,2,71,1,30,712,721902,315002,1,,1,,,,,,3,MKT,X,114,0,,,,T,93,0917,,,,,,40,JIM'S EWES,1989
89IN04192,1987198134,S8134,19,87,2,11,1,07,113,721419,467919,7,,,,,, 1, 46,1,,1,171,208,1,B,,,,,T,T6,4,3,1,20,,1989
89IN04193,1986438135,T8135,43,86,2,40,1,02,401,666843,347343,,,,,,, 2,145,3,PHY,1,158,197,11,B,,,93,1127,,X,,,2,30,BLUEBAG?,1989
89IN04194,1987198138,S8138,19,87,2,11,1,07,111,690719,343019,,,,,,, 2,140,1,,2,141,167,4,B,,,,,U,144,3,,1,20,GOODEWE,1989
89IN04195,1987198139,S8139,19,87,1,11,1,07,111,690719,343019,,,,,,,,,1,,M,191,222,,,,,,,,,,,,20,,1989
89IN04196,1987198143,S8143,19,87,2,12,1,07,891,647219,513019,,,,,,, 1, 72,1,,7,108,134,2,B,,,,,U,146,2,,1,20,,1989
89IN04197,1986438144,T8144,43,86,2,48,1,02,  3,000043,727943,7,,,,,, 1, 88,1,,1,166,199,2,A,,,,,,T.7,3,,2,30,,1989
89IN04198,1987198146,S8146,19,87,2,18,1,07,114,728919,403219,7,,,,,, 1, 90,1,,1,138,163,2,B,,,,,U,143,4,,1,20,,1989
89IN04199,1987198147,S8147,19,87,2,18,1,07,114,728919,403219,7,,,,,, 2,165,1,,1,132,165,2,B,,,,,F,T6,3,2,1,20,,1989
89IN04200,1985028150,Y8150,02,85,2,70,1,30,702,521302,594001,,,1,,,, 3, 56,3,ORE,2,163,170,2,,,,93,0919,,,,,,40,CULL1HOLER,1989
89IN04201,1987198150,S8150,19,87,1,13,1,07,134,734619,649619,2,,,,,,,,3,,*,0,0,,,,X,,,,,,,,20,CUT BUX,1989
89IN04202,1987198151,S8151,19,87,2,12,1,07,851,621019,399119,,,,,,, 2, 77,1,,2,140,162,2,B,,,,,F,T3,4,2,1,20,,1989
89IN04203,1987198152,S8152,19,87,2,12,1,07,851,621019,399119,7,,,,,, 1,  0,1,,3,121,147,2,B,,,,,U,146,3,,1,20,,1989
89IN04204,1985028154,Y8154,02,85,2,71,1,30,712,721902,304502,7,,1,,,, 3,173,1,,2,149,157,3,A,,,,,,43,2,,2,40,,1989
89IN04205,1987198156,S8156,19,87,2,11,1,07,114,728919,580519,,,,,,,,,1,,3,132,0,,,,,93,0703,,,,,,20,MASTITIS,1989
89IN04206,1985028159,Y8159,02,85,1,70,1,30,703,509302,020602,2,,1,,,,,,1,,*,0,0,,,,J,95,0119,,,,,,40,JIM'S RAMS,1989
89IN04207,1986438159,T8159,43,86,2,42,1,02,822,639443,436943,2,,,,,,,,3,MKT,X,98,0,,,,J,93,0917,,,,,,30,PHYS.X,1989
89IN04208,1987198162,S8162,19,87,1,13,1,07,134,734619,505019,,,,,,,,,2,,M,196,236,,,,,92,0921,,,,,,20,,1989
89IN04209,1986438166,T8166,43,86,2,41,1,02,411,727843,555643,6,,,,,, 0,  0,1,,5,138,182,1,,,,,,,,,,F,30,,1989
89IN04210,1987198169,S8169,19,87,2,13,1,07,134,734619,335719,6,,,,,, 0,  0,1,,5,136,175,1,,,,,,,,,,F,20,,1989
89IN04211,1987198171,S8171,19,87,2,12,1,07,871,637119,485419,,,,,,, 1, 85,1,,1,133,159,2,B,,,,,S,S3,2,3,1,20,,1989
89IN04212,1987198174,S8174,19,87,2,13,1,07,131,737619,397119,6,,,,,, 0,  0,1,,5,136,172,1,,,,,,,,,,F,20,,1989
89IN04213,1987198175,S8175,19,87,2,13,1,07,131,737619,397119,7,,,,,, 1, 95,1,,2,154,184,3,B,,,,,S,T5,3,2,1,20,COLOR?,1989
89IN04214,1986438175,T8175,43,86,2,48,1,02,  3,000043,713143,7,,,,,, 2,150,1,,1,146,164,3,B,,,,,,T.5,3,,2,30,,1989
89IN04215,1987198176,S8176,19,87,2,12,1,07,801,638719,132019,7,,,,,, 2,142,1,,2,119,157,2,B,,,,,S,F4,1,2,1,20,,1989
89IN04216,1987198178,S8178,19,87,1,11,1,07,111,690719,493619,2,,,,,,,,1,,*,0,0,,,,J,93,0717,,,,,,20,JIM'S RAMS,1989
89IN04217,1985028181,Y8181,02,85,2,70,1,30,702,521302,329302,,,1,,,, 2,152,1,,2,130,145,2,A,,,,,,74,3,,2,40,,1989
89IN04218,1987198182,S8182,19,87,2,13,1,07,134,734619,384919,6,,,,,, 0,  0,1,,5,140,154,1,,,,,,,,,,F,20,,1989
89IN04219,1987198186,S8186,19,87,2,12,1,07,951,645819,670419,,,,,,, 2, 64,1,,3,119,143,2,B,,,,,S,T3,3,3,1,20,,1989
89IN04220,1985028189,Y8189,02,85,2,71,1,30,712,721902,330202,,,1,,,, 2,204,1,,2,152,168,2,B,,,,,,73,3,,2,40,,1989
89IN04221,1987198190,S8190,19,87,2,18,1,07,111,690719,638919,7,,,,,, 0,  0,3,,3,145,195,1,,,,93,1009,,,,,,20,2YR DRY,1989
89IN04222,1986438192,T8192,43,86,2,40,1,02,403,653343,539043,,,,,,, 1,112,1,,2,156,169,3,A,,,,,,T.7,3,,2,30,,1989
89IN04223,1985028194,Y8194,02,85,2,70,1,30,701,516902,163002,,,1,,,, 2, 85,1,,2,146,142,3,A,,,,,,71,1,,2,40,,1989
89IN04224,1985028199,Y8199,02,85,2,70,1,30,701,516902,878401,,,1,,,, 2,186,1,,2,159,172,3,A,,,,,,43,2,,2,40,,1989
89IN04225,1987198203,S8203,19,87,2,13,1,07,133,730819,493219,6,,,,,, 0,  0,1,,5,132,0,,,,,,,,,,,F,20,Gamma Preg,1989
89IN04226,1987198204,S8204,19,87,2,13,1,07,131,737619,522919,7,,,,,, 1, 94,1,,7,95,157,1,B,,,,,F,S2,3,1,1,20,,1989
89IN04227,1986438204,T8204,43,86,2,48,1,02,  3,000043,732543,7,,,,,, 2,145,1,,2,137,166,3,B,,,,,,T.6,3,,2,30,,1989
89IN04228,1986438207,T8207,43,86,2,42,1,02,922,631943,561743,6,,,,,,,,3,,X,118,0,,,,,93,0522,,,,,,30,"X,BAD AB.TAIL",1989
89IN04229,1987198208,S8208,19,87,2,11,1,07,111,690719,408519,,,,,,, 1,109,1,,2,146,162,2,B,,,,,S,F1,2,3,1,20,,1989
89IN04230,1986438210,T8210,43,86,2,41,1,02,412,698343,227243,,,,,,, 3,155,1,,1,157,183,4,A,,,,,,413,3,2,1,30,,1989
89IN04231,1987198213,S8213,19,87,1,11,1,07,112,730919,625219,,,,,,,,,2,,M,202,227,,,,,92,0921,,,,,,20,S S,1989
89IN04232,1987198215,S8215,19,87,2,13,1,07,132,689219,404019,6,,,,,, 0,  0,1,,5,132,161,1,,,,,,,,,,F,20,,1989
89IN04233,1987198216,S8216,19,87,2,13,1,07,132,689219,404019,6,,,,,, 0,  0,1,,5,111,0,,,,,,,,,,,F,20,,1989
89IN04234,1987198217,S8217,19,87,2,13,1,07,131,737619,525219,7,,,,,, 3,149,1,,1,126,173,3,B,,,,,U,144,3,,1,20,,1989
89IN04235,1986438217,T8217,43,86,2,48,1,02,  4,20229,717143,7,,,,,, 2,141,1,,3,147,149,2,A,,,,,,T.8,3,,2,30,,1989
89IN04236,1987198218,S8218,19,87,2,11,1,07,  2,639419,741819,,,,,,, 1, 47,1,,2,122,149,1,B,,,,,S,F2,3,2,1,20,,1989
89IN04237,1986438218,T8218,43,86,2,48,1,02,  4,20229,717143,7,,,,,, 1, 85,1,,4,152,180,2,B,,,,,,T.7,4,,2,30,,1989
89IN04238,1986438220,T8220,43,86,2,42,1,02,892,679243,655743,,,,,,,,,1,,3,126,0,,,,,01,0717,,,,,,30,,1989
89IN04239,1987198225,S8225,19,87,2,11,1,07,111,690719,643919,7,,,,,, 2, 65,1,,3,138,151,2,B,,,,,U,145,3,,1,20,,1989
89IN04240,1987198229,S8229,19,87,2,13,1,07,132,689219,377319,6,,,,,, 0,  0,1,,5,132,160,1,,,,,,,,,,F,20,,1989
89IN04241,1987198230,S8230,19,87,2,12,1,07,821,660319,189919,7,,,,,, 1, 83,1,,1,144,162,1,B,,,,,T,F4,3,3,1,20,,1989
89IN04242,1986438230,T8230,43,86,2,42,1,02,882,681343,183543,6,,,,,, 0,  0,1,,5,141,165,1,,,,,,,JNS,,,F,30,,1989
89IN04243,1987198231,S8231,19,87,2,13,1,07,134,734619,317419,6,,,,,, 0,  0,1,,5,108,0,,,,,,,,,,,F,20,,1989
89IN04244,1987198237,S8237,19,87,2,12,1,07,931,621319,498819,,,,,,, 1,100,1,,2,129,161,2,B,,,,,S,S4,3,2,1,20,,1989
89IN04245,1987198241,S8241,19,87,1,11,1,07,114,728919,470019,,,,,,,,,3,,M,188,221,,,,,93,0807,,,,,,20,?RAMB.,1989
89IN04246,1986438245,T8245,43,86,2,40,1,02,404,675543,616943,,,,,,, 3, 86,1,,1,179,204,3,A,,,69,1113,,T.8,4,,2,30,,1989
89IN04247,1987198246,S8246,19,87,1,12,1,07,861,637919,595819,,,,,,,,,2,,M,199,241,,,,,92,0921,,,,,,20,,1989
89IN04248,1986438251,T8251,43,86,2,42,1,02,872,676143,691143,,,,,,, 2, 43,3,MKT,1,128,139,13,A,,,93,0917,,,,,1,30,BAGABSCESS,1989
89IN04249,1987198252,S8252,19,87,1,11,1,07,111,690719,460619,2,,,,,,,,1,,*,0,0,,,,J,93,0717,,,,,,20,JIM'S RAMS,1989
89IN04250,1987198258,S8258,19,87,1,12,1,07,801,638719,480019,,,,,,,,,2,,M,167,209,,,,,92,0921,,,,,,20,,1989
89IN04251,1987198259,S8259,19,87,1,12,1,07,801,638719,480019,,,,,,,,,3,,M,182,214,,,,,93,0807,,,,,,20,BADSCUR,1989
89IN04252,1986438260,T8260,43,86,2,41,1,02,414,723943,422343,,,,,,, 1, 88,3,PHY,N,176,204,5,,,,,,,JIM,,,,30,BAG ABSCES,1989
89IN04253,1985028261,Y8261,02,85,2,70,1,30,701,516902,510502,,,1,,,, 3,236,1,,3,149,148,3,B,,,,,,43,2,,2,40,,1989
89IN04254,1986438262,T8262,43,86,2,42,1,02,952,639143,491143,,,,,,, 1,  0,1,,3,132,159,1,A,,,,,,832,3,1,1,30,,1989
89IN04255,1985028265,Y8265,02,85,2,70,1,30,702,521302,322902,,,1,,,, 1, 92,1,,2,191,0,,A,,,97,0913,,,,,2,40,,1989
89IN04256,1987198265,S8265,19,87,2,18,1,07,  2,639419,710319,7,,,,,, 2,146,3,PHY,7,128,141,2,B,,,,,,JIM,,,1,20,"AB.FLANK,X",1989
89IN04257,1986438265,T8265,43,86,2,41,1,02,414,723943,239643,,,,,,, 2,155,1,,1,167,186,3,A,,,,,,414,3,1,1,30,,1989
89IN04258,1987198270,S8270,19,87,1,11,1,07,113,721419,348019,,,,,,,,,1,,*,0,0,,,,,16,0216,,,,,,20,,1989
89IN04259,1985028272,Y8272,02,85,2,70,1,30,703,509302,312902,,,1,,,, 2,206,1,,1,152,172,3,A,,,,,,54,1,,2,40,,1989
89IN04260,1987198272,S8272,19,87,2,13,1,07,131,737619,377419,7,,,,,, 1, 99,1,,2,145,174,2,B,,,,,F,F6,3,2,1,20,,1989
89IN04261,1985028273,Y8273,02,85,2,70,1,30,703,509302,312902,7,,1,,,, 3,183,1,,2,160,187,2,B,,,,,,44,2,,2,40,,1989
89IN04262,1987198273,S8273,19,87,2,12,1,07,811,615619,614119,,,,,,, 1, 89,1,,4,150,174,3,B,,,,,S,S4,3,3,1,20,,1989
89IN04263,1986438275,T8275,43,86,2,43,1,02,438,745843,626943,6,,,,,, 0,  0,1,,5,166,0,,,,,,,,,,,F,30,,1989
89IN04264,1987198276,S8276,19,87,1,12,1,07,901,652819,542319,,,,,,,,,2,,M,184,227,,,,,92,0921,,,,,,20,,1989
89IN04265,1985028277,Y8277,02,85,1,70,1,30,702,521302,336402,2,,1,,,,,,1,,*,0,0,,,,J,95,0124,,,,,,40,JIM'S RAMS,1989
89IN04266,1987198278,S8278,19,87,1,13,1,07,132,689219,266919,,,,,,,,,2,,M,208,259,,,,,92,0921,,,,,,20,,1989
89IN04267,1986438278,T8278,43,86,2,40,1,02,404,675543,638743,,,,,,, 2,  0,3,PHY,3,191,220,1,,,,,,,JIM,,,,30,XPOORMOM,1989
89IN04268,1987198279,S8279,19,87,1,13,1,07,132,689219,266919,,,,,,,,,3,,M,182,245,,,,,93,0807,,,,,,20,,1989
89IN04269,1987198281,S8281,19,87,2,12,1,07,911,625419,586519,,,,,,, 2, 80,3,PHY,2,120,146,2,,,,,,,JIM,,,,20,NO GOOD,1989
89IN04270,1987198282,S8282,19,87,2,11,1,07,113,721419,569019,,,,,,, 1, 91,1,,1,137,157,1,B,,,,,U,141,3,,1,20,,1989
89IN04271,1986438283,T8283,43,86,2,42,1,02,902,679943,223043,,,,,,, 2,129,1,,1,128,147,4,A,,,,,,832,3,2,1,30,LT'S,1989
89IN04272,1986438285,T8285,43,86,2,41,1,02,411,727843,254043,2,,,,,,,,3,MKT,X,173,0,,,,J,93,0917,,,,,,30,PHYS.X,1989
89IN04273,1987198286,S8286,19,87,2,12,1,07,881,667719,672219,,,,,,, 0,  0,3,PHY,3,124,168,1,,,,93,1127,,X,,,,20,2YR DRY,1989
89IN04274,1987198291,S8291,19,87,1,12,1,07,901,652819,387119,,,,,,,,,3,,M,143,178,,,,,93,0807,,,,,,20,,1989
89IN04275,1987198297,S8297,19,87,2,13,1,07,  2,639419,743419,6,,,,,, 0,  0,1,,5,147,181,1,,,,,,,,,,F,20,,1989
89IN04276,1985028299,Y8299,02,85,2,70,1,30,704,539202,043202,,,1,,,, 2,171,1,,4,125,146,2,A,,,,,,71,2,,2,40,,1989
89IN04277,1985028300,Y8300,02,85,2,70,1,30,704,539202,043202,7,,1,,,, 2,179,1,,2,131,167,4,C,,,,,,54,2,,2,40,,1989
89IN04278,1985028302,Y8302,02,85,2,70,1,30,703,509302,503302,,,1,,,, 3, 93,1,,2,171,180,3,B,,,,,,51,3,,2,40,,1989
89IN04279,1987198302,S8302,19,87,2,13,1,07,131,737619,636019,6,,,,,, 0,  0,1,,5,143,188,1,,,,,,,,,,F,20,,1989
89IN04280,1985028304,Y8304,02,85,2,70,1,30,702,521302,875101,,,1,,,, 2,166,1,,2,166,179,3,A,,,,,,84,2,,2,40,,1989
89IN04281,1987198304,S8304,19,87,2,12,1,07,831,641519,444019,,,,,,, 1,  0,1,,3,128,166,1,B,,,,,F,F1,3,1,1,20,,1989
89IN04282,1985028305,Y8305,02,85,2,70,1,30,702,521302,875101,7,,1,,,, 2,164,1,,2,159,150,2,A,,,,,,86,3,,2,40,AB.SHOU.,1989
