UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,REG,TYPE,INBR,TBR,ADAM,DINBR,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,C79,C80,YRREC,AGE
68IN01053,1967148851,67,2,X8851,2,22,221,,,,,35,2,2,,07,1,3,,056,11,,56,81,3,22,073,031,14,0930,077,2,779314,, 43,602514,,,,1968,1.0
68IN01054,1967148852,67,2,X8852,2,45,450,,,,,14,1,2,,07,1,3,,095,09,,95,121,2,45,090,047,14,0926,107,2,722414,, 38,633314,,,,1968,1.0
68IN01055,1967148856,67,1,X8856,2,82,374,,,,,,1,2,,07,7,3,057,,,,152,,,26,,,14,,,,735414,,,485814,,,,1968,1.0
68IN01056,1967148857,67,2,X8857,2,82,215,3,,,,,2,2,,07,7,3,40,102,10,,102,125,,39,089,048,14,,120,3,607411,,,648714,,7,3,1968,1.0
68IN01057,1967148858,67,2,X8858,2,82,215,4,,,,,2,2,,07,7,3,49,092,10,,92,116,,39,094,052,14,,128,3,607411,,,648714,,7,8,1968,1.0
68IN01058,1967148859,67,1,X8859,2,82,455,,,,,,1,2,,07,7,3,091,,,,120,,,23,,,14,,,,776214,,,599911,,,,1968,1.0
68IN01059,1967148861,67,2,X8861,2,35,350,7,,,,42,3,2,,07,1,1,350,125,10,,125,143,,35,098,055,14,,131,2,718914,,,746014,,,,1968,1.0
68IN01060,1967148863,67,1,X8863,2,82,515,,,,,,2,2,,07,7,7,,118,10,,118,137,3,19,104,051,14,0813,107,2,746614,,,565311,,,,1968,1.0
68IN01061,1967148866,67,2,X8866,2,82,274,4,,,,,2,2,,07,7,3,40,095,10,,95,122,,50,090,052,14,,128,2,622711,,,632014,,7,5,1968,1.0
68IN01062,1967148868,67,2,X8868,2,82,504,1,,,,,1,2,,07,7,3,41,093,13,,93,120,,40,075,040,14,,102,2,762414,,,578114,,7,3,1968,1.0
68IN01063,1967148870,67,2,X8870,2,82,195,2,,,,,2,2,,07,7,3,41,102,12,,102,130,,51,087,045,14,,106,2,621011,,,627314,,7,5,1968,1.0
68IN01064,1967148871,67,2,X8871,2,82,464,,,,,,2,2,,07,7,1,,118,07,,118,146,2,21,088,048,14,0926,123,2,693414,, 42,563811,,,,1968,1.0
68IN01065,1967148873,67,2,X8873,2,82,295,1,,,,,1,2,,07,7,1,49,084,14,,84,109,,24,083,039,14,,092,2,802014,,,601911,,7,4,1968,1.0
68IN01066,1967148874,67,1,X8874,2,37,370,,,,,25,3,2,,07,1,1,,105,12,,105,135,2,37,092,058,14,0926,137,2,735414,,188,654714,,,,1968,1.0
68IN01067,1967148876,67,2,X8876,2,82,265,1,,,,,2,2,,07,7,3,40,097,14,,97,125,,25,083,044,14,,107,2,768714,,,724714,,7,8,1968,1.0
68IN01068,1967148878,67,1,X8878,2,29,290,,,,,20,3,2,,07,1,4,,123,05,,123,150,,29,095,057,14,,133,2,661914,,,565514,,,,1968,1.0
68IN01069,1967148879,67,1,X8879,2,29,290,,,,,20,3,2,,07,1,4,,145,07,,145,168,2,29,110,068,14,0926,162,4,661914,,179,565514,,,,1968,1.0
68IN01070,1967148880,67,1,X8880,2,51,510,,,,,,2,2,,07,1,3,069,,,,110,,,51,,,14,,,,636614,,,614814,,,,1968,1.0
68IN01071,1967148881,67,2,X8881,2,51,510,,,,,28,2,2,,07,1,1,,045,15,,45,73,3,51,085,029,14,0930,060,2,636614,, 43,614814,,,,1968,1.0
68IN01072,1967148883,67,2,X8883,2,82,234,2,,,,,2,2,,07,7,3,42,108,08,,108,132,,35,098,045,14,,098,2,616111,,,741014,,7,5,1968,1.0
