UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_BRDG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,REASON,STAPL,CLFL,BRDNEW,C5457,GRFL,FLGR,C6263,SIRE,SB1,DAYDIS,C7378,AGE_LMG,C80,YRREC,AGE
56IN00762,1954141815,54,2,X1815,2,36,361,14,,08,36,,2,30,1,3,360,080,15,,98,120,,,071, 33,,,083,2,,0838,2,,,3,,1956,2.0
56IN00763,1954142007,54,2,X2007,2,36,361,14,,09,23,,2,28,1,3,360,077,10,,111,138,,,077, 44,,,106,2,,0838,2,,,3,,1956,2.0
56IN00764,1955142290,55,1,X2290,2,36,361,14,,,,,1,,,,,,,,88,107,3,10,,,,,,,,1348,2,0801,,2,,1956,1.0
56IN00765,1955142509,55,2,X2509,2,36,361,14,,10,26,,1,28,1,4,360,081,14,,81,119,,,070,034,,,074,K,,1348,2,,,2,,1956,1.0
56IN00766,1955142559,55,1,X2559,2,36,361,14,,,,,1,,,,,,,,88,110,3,10,,,,,,,,1348,2,0801,,2,,1956,1.0
56IN00767,1955142604,55,2,X2604,2,36,361,14,,10,22,,1,26,1,3,360,100,14,,100,120,,,078,050,,,103,K,,1348,2,,,2,,1956,1.0
56IN00768,1955142631,55,2,X2631,2,36,361,14,,10,19,,1,25,1,4,360,090,10,,90,128,,,078,039,,,092,2,,1348,2,,,2,,1956,1.0
56IN00769,1955142750,55,2,X2750,2,36,361,14,,10,31,,1,27,1,3,360,084,09,,84,113,,,073,033,,,074,2,,1348,2,,,2,,1956,1.0
56IN00770,1951140218,51,2,X0218,2,37,370,14,,09,17,,5,13,1,3,370,071,16,,104,134,,,076,044,,,094,2,,0589,2,,,6,,1956,5.0
56IN00771,1951140341,51,2,X0341,2,37,370,14,,08,12,,5,12,1,3,370,071,15,,118,124,,,079,041,,,086,2,,0589,2,,,6,,1956,5.0
56IN00772,1952140369,52,2,X0369,2,37,370,14,,08,15,,4,13,1,4,370,081,16,,126,136,,,079,043,,,105,2,,0589,2,,,5,,1956,4.0
56IN00773,1952140569,52,2,X0569,2,37,370,14,,07,21,,4,14,1,3,370,082,09,,124,134,,,072,039,,,097,2,,0589,2,,,5,,1956,4.0
56IN00774,1952140681,52,2,X0681,2,37,370,14,,07,26,,4,15,1,3,370,078,14,,118,137,,,082,044,,,093,2,,0589,2,,,5,,1956,4.0
56IN00775,1953141050,53,2,X1050,2,37,370,14,,07,21,,3,12,1,3,370,068,12,,103,120,,,070,035,,,072,2,,1876,2,,,4,,1956,3.0
56IN00776,1953141104,53,2,X1104,2,37,370,14,,07,22,,3,13,1,3,370,067,15,,106,118,,,082,034,,,090,2,,1876,2,,,4,,1956,3.0
56IN00777,1953141256,53,2,X1256,2,37,370,14,,07,25,,3,22,1,3,370,073,15,,116,135,,,067,027,,,064,2,,1876,2,,,4,,1956,3.0
56IN00778,1953141280,53,2,X1280,2,37,370,14,,08,23,,3,14,1,3,370,075,15,,107,124,,,070,036,,,101,2,,1876,2,,,4,,1956,3.0
56IN00779,1953141283,53,2,X1283,2,37,370,14,,09,32,,3,14,1,3,370,070,15,,101,127,,,066,031,,,075,2,,1876,2,,,4,,1956,3.0
56IN00780,1950131409,50,2,W1409,2,37,370,13,,07,07,,6,09,1,3,370,082,15,,130,139,,,081, 42,,,096,2,,9015,2,,,7,,1956,6.0
56IN00781,1951131539,51,2,W1539,2,37,370,13,,07,07,,5,11,1,3,370,091,15,,134,154,,,091,070,,,134,2,,0589,2,,,6,,1956,5.0
56IN00782,1954141614,54,2,X1614,2,37,370,14,,07,01,,2,22,1,1,370,092,14,,120,150,,,092, 46,,,088,2,,3480,1,,,3,,1956,2.0
56IN00783,1954141682,54,2,X1682,2,37,370,14,,09,01,,2,19,1,1,370,077,16,,98,119,,,083, 42,,,085,2,,3480,1,,,3,,1956,2.0
56IN00784,1954141683,54,2,X1683,2,37,370,14,,08,01,,2,19,1,1,370,085,15,,120,136,,,090, 54,,,105,2,,3480,1,,,3,,1956,2.0
56IN00785,1954141755,54,1,X1755,2,37,370,14,,,,,2,,,,,,,,163,196,,,,,,,,,,,,,,3,,1956,2.0
56IN00786,1954141864,54,2,X1864,2,37,370,14,,08,01,,2,20,1,1,370,081,15,,117,140,,,088, 39,,,090,2,,3480,1,,,3,,1956,2.0
56IN00787,1954141957,54,2,X1957,2,37,370,14,,08,01,,2,20,1,1,370,089,13,,120,140,,,082, 46,,,095,2,,3480,1,,,3,,1956,2.0
56IN00788,1954142038,54,1,X2038,2,37,370,14,,,,,2,,,,,,,,,,3,10,,,,,,,,,,0123,,3,,1956,2.0
56IN00789,1954142047,54,2,X2047,2,37,370,14,,05,01,,2,22,1,1,370,093,15,,113,133,,,077, 46,,,097,2,,3480,1,,,3,,1956,2.0
56IN00790,1954142167,54,2,X2167,2,37,370,14,,07,01,,2,22,1,1,370,085,16,,108,133,,,079, 44,,,095,2,,3480,1,,,3,,1956,2.0
56IN00791,1954142168,54,1,X2168,2,37,370,14,,,,,2,,,,,,,,137,177,,,,,,,,,,,,,,3,,1956,2.0
56IN00792,1955142364,55,2,X2364,2,37,370,14,,07,01,,1,13,1,1,370,093,10,,93,122,,,088,055,,,115,2,,3685,1,,,2,,1956,1.0
56IN00793,1955142414,55,1,X2414,2,37,370,14,,,,,1,,,,,,,,113,129,3,10,,,,,,,,3685,1,0801,,2,,1956,1.0
56IN00794,1955142427,55,1,X2427,2,37,370,14,,,,,1,,,,,,,,127,144,,,,,,,,,,3685,1,,,2,,1956,1.0
56IN00795,1955142465,55,2,X2465,2,37,370,14,,06,01,,1,12,1,4,370,085,09,,85,120,,,078,042,,,093,2,,3685,1,,,2,,1956,1.0
56IN00796,1955142589,55,1,X2589,2,37,370,14,,,,,1,,,,,,,,113,137,,,,,,,,,,3685,1,,,2,,1956,1.0
56IN00797,1955142590,55,2,X2590,2,37,370,14,,09,01,,1,10,1,1,370,083,13,,83,128,,,081,042,,,098,2,,3685,1,,,2,,1956,1.0
56IN00798,1955142621,55,2,X2621,2,37,370,14,,08,01,,1,13,1,1,370,083,13,,83,116,,,079,044,,,100,2,,3685,1,,,2,,1956,1.0
56IN00799,1955142623,55,1,X2623,2,37,370,14,,,,,1,,,,,,,,102,129,2,10,,,,,,,,3685,1,0927,,2,,1956,1.0
56IN00800,1955142835,55,2,X2835,2,37,370,14,,10,01,,1,12,1,4,370,083,12,,83,116,,,086,048,,,105,2,,3685,1,,,2,,1956,1.0
56IN00801,1949130155,49,2,W0155,2,39,,13,,06,05,,7,,1,3,,067,15,,125,143,2,11,081,,,,078,3,,8916,2,0927,,8,,1956,7.0
56IN00802,1949130297,49,2,W0297,2,39,,13,,06,20,,7,,1,3,,076,15,,124,140,2,11,073,,,,081,2,,8916,2,0927,,8,,1956,7.0
56IN00803,1948139420,48,2,W9420,2,39,,13,,06,05,,8,,5,4,,073,15,,116,130,2,11,092,,,,076,1,,8432,2,0927,,9,,1956,8.0
56IN00804,1951140056,51,2,X0056,2,39,390,14,,07,00,,5,11,1,3,390,083,10,,124,140,,,078,050,,,098,2,,1766,1,,,6,,1956,5.0
56IN00805,1951140098,51,2,X0098,2,39,390,14,,10,00,,5,,1,4,324,088,15,,133,140,,,084,068,,,123,2,,1766,1,,,6,,1956,5.0
56IN00806,1951140120,51,2,X0120,2,39,390,14,,08,00,,5,12,1,3,390,085,15,,129,139,,,075,059,,,101,2,,1766,1,,,6,,1956,5.0
56IN00807,1951140233,51,2,X0233,2,39,390,14,,09,00,,5,,1,4,344,084,13,,115,142,,,083,052,,,086,2,,1766,1,,,6,,1956,5.0
56IN00808,1952140396,52,1,X0396,2,39,390,14,,,,,4,,,,,,,,188,217,,,,,,,,,,,,,,5,,1956,4.0
56IN00809,1952140429,52,2,X0429,2,39,390,14,,07,04,,4,,1,3,475,085,16,,120,137,,,077,052,,,120,2,,1972,2,,,5,,1956,4.0
56IN00810,1952140496,52,2,X0496,2,39,390,14,,07,15,,4,18,1,4,391,075,15,,120,146,,,072,039,,,087,2,,1972,2,,,5,,1956,4.0
56IN00811,1952140504,52,2,X0504,2,39,390,14,,06,25,,4,,1,3,,094,10,,123,,7,,073,048,,,103,2,,1972,2,0915,,5,,1956,4.0
56IN00812,1952140618,52,2,X0618,2,39,390,14,,,,,4,,,,,,,,,,6,,,,,,,,,,,0523,,5,,1956,4.0
56IN00813,1952140665,52,2,X0665,2,39,390,14,,09,03,,4,,1,3,,071,15,,101,130,3,07,080,041,,,089,2,,1972,2,0924,,5,,1956,4.0
56IN00814,1950130901,50,2,W0901,2,39,390,13,,08,00,,6,,1,3,474,081,14,,134,149,,,082, 40,,,083,1,,1766,1,,,7,,1956,6.0
56IN00815,1950130907,50,2,W0907,2,39,390,13,,07,00,,6,,1,3,325,092,13,,146,165,,,083, 51,,,113,2,,1766,1,,,7,,1956,6.0
56IN00816,1953140949,53,2,X0949,2,39,390,14,,08,04,,3,,1,4,405,088,16,,118,138,,,076,042,,,106,2,,1516,2,,,4,,1956,3.0
56IN00817,1953141020,53,2,X1020,2,39,390,14,,07,07,,3,15,1,3,391,086,12,,114,140,,,078,047,,,102,2,,1516,2,,,4,,1956,3.0
56IN00818,1953141192,53,2,X1192,2,39,390,14,,10,27,,3,,1,3,,066,13,,96,125,3,07,064,036,,,087,2,,1516,2,0924,,4,,1956,3.0
56IN00819,1953141193,53,2,X1193,2,39,390,14,,10,07,,3,14,1,3,391,072,16,,118,130,,,074,044,,,102,2,,1516,2,,,4,,1956,3.0
56IN00820,1953141240,53,1,X1240,2,39,390,14,,,,,3,,,,,,,,,,3,20,,,,,,,,,,0123,,4,,1956,3.0
56IN00821,1953141377,53,2,X1377,2,39,390,14,,09,07,,3,,1,3,474,076,15,,120,130,,,060,036,,,080,2,,1516,2,,,4,,1956,3.0
56IN00822,1950131408,50,2,W1408,2,39,390,13,,08,00,,6,13,1,4,391,080,14,,126,148,,,083, 40,,,079,2,,1766,1,,,7,,1956,6.0
56IN00823,1950131445,50,2,W1445,2,39,390,13,,07,00,,6,14,1,3,391,083,14,,116,137,,,077, 51,,,104,1,,1766,1,,,7,,1956,6.0
56IN00824,1951131523,51,2,W1523,2,39,390,13,,09,00,,5,,1,3,,090,11,,124,171,3,07,077,055,,,100,2,,1766,1,0924,,6,,1956,5.0
56IN00825,1954141532,54,2,X1532,2,39,390,14,,09,13,,2,,1,3,404,078,14,,98,124,,,085, 55,,,108,2,,0396,2,,,3,,1956,2.0
56IN00826,1951131557,51,2,W1557,2,39,390,13,,07,00,,5,,1,3,,098,13,,135,170,3,07,081,054,,,095,2,,1766,1,0924,,6,,1956,5.0
56IN00827,1951131586,51,2,W1586,2,39,390,13,,07,00,,5,,1,3,345,090,13,,130,152,,,082,056,,,108,2,,1766,1,,,6,,1956,5.0
56IN00828,1951131636,51,2,W1636,2,39,390,13,,09,00,,5,11,1,3,390,079,15,,127,154,,,081,057,,,103,2,,1766,1,,,6,,1956,5.0
56IN00829,1954141714,54,1,X1714,2,39,390,14,,,,,2,,,,,,,,153,189,,,,,,,,,,,,,,3,,1956,2.0
56IN00830,1951131766,51,2,W1766,2,39,390,13,,08,00,,5,10,1,3,390,078,11,,113,133,,,081,047,,,087,2,,1766,1,,,6,,1956,5.0
56IN00831,1954141819,54,2,X1819,2,39,390,14,,12,19,,2,35,1,3,390,076,15,,94,113,,,070, 40,,,094,K,,0396,2,,,3,,1956,2.0
56IN00832,1954141848,54,2,X1848,2,39,390,14,,09,11,,2,19,1,3,391,077,15,,110,127,,,072, 41,,,112,2,,0396,2,,,3,,1956,2.0
56IN00833,1951131974,51,2,W1974,2,39,390,13,,07,00,,5,,1,3,404,077,15,,121,127,,,083,052,,,093,2,,1766,1,,,6,,1956,5.0
56IN00834,1951131975,51,2,W1975,2,39,390,13,,10,00,,5,14,1,4,391,076,15,,114,124,,,077,045,,,074,2,,1766,1,,,6,,1956,5.0
56IN00835,1954142151,54,2,X2151,2,39,390,14,,08,14,,2,,1,3,324,076,14,,98,126,,,074, 41,,,099,2,,0396,2,,,3,,1956,2.0
56IN00836,1955142255,55,2,X2255,2,39,390,14,,09,13,,1,22,1,4,391,085,11,,85,114,,,077,047,,,098,2,,0396,2,,,2,,1956,1.0
56IN00837,1955142268,55,2,X2268,2,39,390,14,,11,18,,1,,1,4,,066,12,,66,99,3,50,089,049,,,104,2,,0396,2,1119,,2,,1956,1.0
56IN00838,1955142430,55,2,X2430,2,39,390,14,,09,13,,1,,1,4,344,096,13,,96,133,,,092,054,,,105,1,,0396,2,,,2,,1956,1.0
56IN00839,1955142535,55,2,X2535,2,39,390,14,,09,12,,1,32,1,3,390,091,16,,91,126,,,087,046,,,094,2,,0396,2,,,2,,1956,1.0
56IN00840,1955142536,55,2,X2536,2,39,390,14,,10,12,,1,,1,3,405,087,11,,87,112,,,104,064,,,108,2,,0396,2,,,2,,1956,1.0
56IN00841,1955142601,55,2,X2601,2,39,390,14,,10,11,,1,,1,4,345,080,11,,80,113,,,095,049,,,107,2,,0396,2,,,2,,1956,1.0
56IN00842,1955142683,55,2,X2683,2,39,390,14,,10,08,,1,,1,4,325,075,11,,75,138,,,077,048,,,101,2,,0396,2,,,2,,1956,1.0
56IN00843,1955142794,55,2,X2794,2,39,390,14,,09,19,,1,35,1,4,390,095,13,,95,123,,,081,045,,,098,2,,0396,2,,,2,,1956,1.0
56IN00844,1955142865,55,2,X2865,2,39,390,14,,09,12,,1,32,1,4,390,086,14,,86,112,,,086,048,,,100,2,,0396,2,,,2,,1956,1.0
56IN00845,1948139752,48,2,W9752,2,39,390,13,,10,05,,8,10,1,3,390,057,15,,118,136,,,089,,,,067,1,,8432,2,,,9,,1956,8.0
56IN00846,1953141312,53,2,X1312,2,39,391,14,,10,15,,3,,1,3,,067,16,,79,,7,,063,030,,,079,2,,1637,2,0915,,4,,1956,3.0
56IN00847,1953141345,53,2,X1345,2,39,391,14,,09,15,,3,,1,3,,078,16,,114,,7,,076,038,,,086,2,,1637,2,0915,,4,,1956,3.0
56IN00848,1953141419,53,2,X1419,2,39,391,14,,07,10,,3,,1,4,475,084,15,,116,137,,,075,036,,,082,2,,1637,2,,,4,,1956,3.0
56IN00849,1954141712,54,2,X1712,2,39,391,14,,11,17,,2,11,1,3,390,084,09,,113,138,,,074, 38,,,092,2,,1637,2,,,3,,1956,2.0
56IN00850,1954141996,54,2,X1996,2,39,391,14,,11,07,,2,16,1,3,391,065,15,,94,104,,,062, 33,,,075,2,,1637,2,,,3,,1956,2.0
56IN00851,1955142341,55,1,X2341,2,39,391,14,,,,,1,,,,,,,,107,129,3,50,,,,,,,,1240,2,0801,,2,,1956,1.0
56IN00852,1955142376,55,1,X2376,2,39,391,14,,,,,1,,,,,,,,103,117,3,10,,,,,,,,1240,2,0801,,2,,1956,1.0
56IN00853,1955142474,55,1,X2474,2,39,391,14,,,,,1,,,,,,,,113,133,3,10,,,,,,,,1240,2,0801,,2,,1956,1.0
56IN00854,1955142649,55,2,X2649,2,39,391,14,,09,33,,1,,1,4,,080,15,,80,100,2,12,080,052,,,098,2,,1240,2,0927,,2,,1956,1.0
56IN00855,1955142712,55,1,X2712,2,39,391,14,,,,,1,,,,,,,,113,127,,,,,,,,,,1240,2,,,2,,1956,1.0
56IN00856,1948139520,48,2,W9520,2,40,,13,,07,27,,8,,1,3,,082,09,,125,143,2,11,073,,,,080,1,,8351,2,0927,,9,,1956,8.0
56IN00857,1949130135,49,2,W0135,2,40,400,13,,05,08,,7,23,1,4,401,086,12,,120,138,,,063,,,,078,J,,8351,2,,,8,,1956,7.0
56IN00858,1952140436,52,2,X0436,2,40,400,14,,07,26,,4,30,1,3,400,081,06,,131,138,,,065,035,,,095,2,,1354,2,,,5,,1956,4.0
56IN00859,1952140605,52,2,X0605,2,40,400,14,,07,08,,4,19,1,3,401,108,10,,153,183,,,074,040,,,102,2,,1354,2,,,5,,1956,4.0
56IN00860,1953140965,53,2,X0965,2,40,400,14,,07,29,,3,,1,4,,081,09,,122,152,3,05,069,038,,,109,2,,1354,2,0924,,4,,1956,3.0
56IN00861,1950130976,50,2,W0976,2,40,400,13,,08,21,,6,24,1,3,400,078,10,,123,147,,,070, 29,,,080,2,,9644,2,,,7,,1956,6.0
56IN00862,1953141064,53,2,X1064,2,40,400,14,,09,30,,3,,1,4,,074,08,,118,145,7,93,055,035,,,092,2,,1354,2,1119,,4,,1956,3.0
56IN00863,1953141100,53,2,X1100,2,40,400,14,,08,19,,3,21,1,3,401,074,09,,129,148,,,057,032,,,090,2,,1354,2,,,4,,1956,3.0
56IN00864,1953141346,53,2,X1346,2,40,400,14,,07,25,,3,30,1,4,400,077,07,,124,135,,,068,042,,,099,2,,1354,2,,,4,,1956,3.0
56IN00865,1953141420,53,2,X1420,2,40,400,14,,,25,,3,31,1,4,400,077,09,,128,144,,,068,032,,,084,2,,1354,2,,,4,,1956,3.0
56IN00866,1953141490,53,2,X1490,2,40,400,14,,08,32,,3,26,1,4,401,080,07,,122,143,,,057,042,,,101,2,,1354,2,,,4,,1956,3.0
56IN00867,1954141562,54,1,X1562,2,40,400,14,,,,,2,,,,,,,,140,185,3,10,,,,,,,,,,0801,,3,,1956,2.0
56IN00868,1954141830,54,2,X1830,2,40,400,14,,08,25,,2,23,1,3,400,082,10,,117,141,,,087, 37,,,098,2,,0714,2,,,3,,1956,2.0
56IN00869,1954142149,54,2,X2149,2,40,400,14,,07,12,,2,20,1,5,401,076,15,,106,134,,,071, 36,,,074,2,,0714,2,,,3,,1956,2.0
56IN00870,1954142198,54,2,X2198,2,40,400,14,,08,31,,2,23,1,5,400,080,12,,122,141,,,065, 33,,,087,2,,0714,2,,,3,,1956,2.0
56IN00871,1955142278,55,2,X2278,2,40,400,14,,09,18,,1,20,1,5,400,077,09,,77,108,,,072,032,,,088,2,,1209,2,,,2,,1956,1.0
56IN00872,1955142403,55,1,X2403,2,40,400,14,,,,,1,,,,,,,,93,125,3,10,,,,,,,,1209,2,0801,,2,,1956,1.0
56IN00873,1955142452,55,2,X2452,2,40,400,14,,09,17,,1,21,1,5,400,077,12,,77,122,,,075,035,,,098,2,,1209,2,,,2,,1956,1.0
56IN00874,1955142602,55,2,X2602,2,40,400,14,,09,21,,1,28,1,2,401,092,09,,92,130,,,074,051,,,113,2,,1209,2,,,2,,1956,1.0
56IN00875,1955142663,55,1,X2663,2,40,400,14,,,,,1,,,,,,,,116,144,,,,,,,,,,1209,2,,,2,,1956,1.0
56IN00876,1955142843,55,2,X2843,2,40,400,14,,11,31,,1,,1,4,,073,10,,73,108,2,71,070,029,,,074,2,,1209,2,0927,,2,,1956,1.0
56IN00877,1951140143,51,2,X0143,2,40,401,14,,09,19,,5,26,1,5,400,081,13,,120,144,,,060,036,,,082,2,,0848,2,,,6,,1956,5.0
56IN00878,1952140631,52,2,X0631,2,40,401,14,,08,18,,4,23,1,3,401,082,10,,138,150,,,065,042,,,102,2,,0561,2,,,5,,1956,4.0
56IN00879,1953140935,53,1,X0935,2,40,401,14,,,,,3,,,,,,,,182,212,,,,,,,,,,,,,,4,,1956,3.0
56IN00880,1953141444,53,2,X1444,2,40,401,14,,11,21,,3,22,1,4,400,071,12,,103,141,,,064,030,,,095,2,,1929,2,,,4,,1956,3.0
56IN00881,1953141503,53,2,X1503,2,40,401,14,,11,21,,3,,1,5,,076,10,,108,,7,,058,031,,,082,2,,1929,2,0915,,4,,1956,3.0
56IN00882,1954141537,54,2,X1537,2,40,401,14,,,,,2,,,,,,,,,,6,,,,,,,,,,,0214,,3,,1956,2.0
56IN00883,1954141596,54,1,X1596,2,40,401,14,,,,,2,,,,,,,,152,200,,,,,,,,,,,,,,3,,1956,2.0
56IN00884,1951131845,51,2,W1845,2,40,401,13,,08,21,,5,24,1,5,401,076,12,,118,138,,,075,033,,,081,2,,0848,2,,,6,,1956,5.0
56IN00885,1954141993,54,2,X1993,2,40,401,14,,09,25,,2,32,1,4,401,068,09,,102,111,,,075, 35,,,088,2,,1354,2,,,3,,1956,2.0
56IN00886,1954142140,54,2,X2140,2,40,401,14,,10,24,,2,24,1,3,401,077,12,,105,127,,,071, 33,,,083,2,,1354,2,,,3,,1956,2.0
56IN00887,1954142141,54,2,X2141,2,40,401,14,,10,24,,2,32,1,3,400,069,14,,94,130,,,065, 42,,,094,2,,1354,2,,,3,,1956,2.0
56IN00888,1955142435,55,1,X2435,2,40,401,14,,,,,1,,,,,,,,116,148,,,,,,,,,,0935,2,,,2,,1956,1.0
56IN00889,1955142501,55,2,X2501,2,40,401,14,,09,32,,1,35,1,2,401,076,10,,76,111,,,073,034,,,087,2,,0935,2,,,2,,1956,1.0
56IN00890,1955142648,55,2,X2648,2,40,401,14,,09,22,,1,21,1,4,400,074,10,,74,110,,,074,036,,,077,K,,0935,2,,,2,,1956,1.0
56IN00891,1955142662,55,2,X2662,2,40,401,14,,09,22,,1,22,1,4,400,091,10,,91,118,,,079,036,,,091,2,,0935,2,,,2,,1956,1.0
56IN00892,1955142790,55,1,X2790,2,40,401,14,,,,,1,,,,,,,,103,136,,,,,,,,,,0935,2,,,2,,1956,1.0
56IN00893,1955142823,55,2,X2823,2,40,401,14,,09,22,,1,33,1,4,401,070,13,,70,108,,,071,028,,,075,1,,0935,2,,,2,,1956,1.0
56IN00894,1955142824,55,2,X2824,2,40,401,14,,09,22,,1,,1,4,,077,09,,77,108,2,71,065,028,,,071,2,,0935,2,0927,,2,,1956,1.0
56IN00895,1955142837,55,2,X2837,2,40,401,14,,08,25,,1,33,1,4,401,086,13,,86,124,,,083,039,,,088,2,,0935,2,,,2,,1956,1.0
56IN00896,1949130333,49,2,W0333,2,44,,13,,04,03,,7,,1,3,,087,11,,126,143,2,11,073,,,,089,1,,5430,3,0927,,8,,1956,7.0
56IN00897,1949130431,49,2,W0431,2,44,,13,,06,04,,7,,1,1,,089,12,,145,,7,,071,,,,083,1,,5430,3,0915,,8,,1956,7.0
56IN00898,1949130578,49,2,W0578,2,44,,13,,06,04,,7,,1,3,,086,13,,121,123,3,07,074,,,,079,1,,5430,3,1119,,8,,1956,7.0
56IN00899,1949130642,49,2,W0642,2,44,,13,,,,,7,,,,,,,,130,,6,,,,,,,,,,,0527,,8,,1956,7.0
56IN00900,1950130792,50,2,W0792,2,44,,13,,08,04,,6,,1,4,,082,15,,113,122,2,11,077, 40,,,088,2,,5430,3,0927,,7,,1956,6.0
56IN00901,1950131274,50,2,W1274,2,44,,13,,,,,6,,,,,,,,98,,6,,,,,,,,,,,0618,,7,,1956,6.0
56IN00902,1951140114,51,2,X0114,2,44,440,14,,08,09,,5,14,1,1,440,077,15,,112,140,,,073,035,,,086,2,,9444,2,,,6,,1956,5.0
56IN00903,1952140616,52,2,X0616,2,44,440,14,,08,07,,4,,1,3,,070,15,,91,96,2,10,073,041,,,086,2,,1008,2,0927,,5,,1956,4.0
56IN00904,1952140704,52,2,X0704,2,44,440,14,,07,20,,4,,1,1,,084,10,,113,138,2,10,077,044,,,094,2,,1008,2,0927,,5,,1956,4.0
56IN00905,1953140879,53,2,X0879,2,44,440,14,,07,16,,3,21,1,1,440,078,09,,112,143,,,072,042,,,080,2,,1556,2,,,4,,1956,3.0
56IN00906,1953140915,53,2,X0915,2,44,440,14,,07,21,,3,23,1,3,440,077,13,,118,132,,,075,031,,,088,2,,1556,2,,,4,,1956,3.0
56IN00907,1953141024,53,2,X1024,2,44,440,14,,09,17,,3,31,1,1,440,090,15,,125,166,,,075,041,,,107,2,,1556,2,,,4,,1956,3.0
56IN00908,1953141134,53,2,X1134,2,44,440,14,,10,17,,3,23,1,1,440,096,14,,124,138,,,081,040,,,105,2,,1556,2,,,4,,1956,3.0
56IN00909,1953141197,53,2,X1197,2,44,440,14,,09,21,,3,,1,3,,086,09,,142,143,2,10,073,042,,,117,2,,1556,2,0927,,4,,1956,3.0
56IN00910,1953141395,53,1,X1395,2,44,440,14,,,,,3,,,,,,,,173,205,3,21,,,,,,,,,,0801,,4,,1956,3.0
56IN00911,1953141526,53,2,X1526,2,44,440,14,,08,17,,3,,1,1,,068,16,,116,128,2,10,069,035,,,078,2,,1556,2,0927,,4,,1956,3.0
56IN00912,1951131528,51,2,W1528,2,44,440,13,,08,18,,5,,1,1,,081,12,,118,140,3,97,089,039,,,077,2,,9444,2,0924,,6,,1956,5.0
56IN00913,1954141658,54,2,X1658,2,44,440,14,,,,,2,,,,,,,,90,,6,,,,,,,,,,,0628,,3,,1956,2.0
56IN00914,1954141660,54,2,X1660,2,44,440,14,,07,15,,2,16,1,1,440,088,13,,107,135,,,070, 44,,,101,2,,0431,2,,,3,,1956,2.0
56IN00915,1954141661,54,2,X1661,2,44,440,14,,08,19,,2,,1,1,,080,10,,106,115,3,07,069, 46,,,101,2,,0431,2,0924,,3,,1956,2.0
56IN00916,1954141688,54,2,X1688,2,44,440,14,,08,14,,2,16,1,1,440,092,12,,107,134,,,075, 42,,,113,2,,0431,2,,,3,,1956,2.0
56IN00917,1954141879,54,2,X1879,2,44,440,14,,10,14,,2,,1,1,,077,11,,101,116,3,07,081, 46,,,098,2,,0431,2,0924,,3,,1956,2.0
56IN00918,1954141935,54,2,X1935,2,44,440,14,,08,11,,2,13,1,4,440,074,10,,98,127,,,077, 44,,,105,2,,0431,2,,,3,,1956,2.0
56IN00919,1954142162,54,2,X2162,2,44,440,14,,08,13,,2,18,1,1,440,088,14,,114,138,,,074, 40,,,103,2,,0431,2,,,3,,1956,2.0
56IN00920,1954142244,54,2,X2244,2,44,440,14,,09,20,,2,,1,1,,068,14,,96,108,2,50,076, 40,,,083,2,,0431,2,0927,,3,,1956,2.0
56IN00921,1955142251,55,1,X2251,2,44,440,14,,,,,1,,,,,,,,102,123,3,10,,,,,,,,1414,2,0801,,2,,1956,1.0
56IN00922,1955142260,55,2,X2260,2,44,440,14,,08,17,,1,21,1,4,440,093,14,,93,118,,,087,047,,,103,2,,1414,2,,,2,,1956,1.0
56IN00923,1955142360,55,2,X2360,2,44,440,14,,10,26,,1,22,1,3,440,080,15,,80,104,,,084,036,,,093,2,,1414,2,,,2,,1956,1.0
56IN00924,1955142453,55,2,X2453,2,44,440,14,,09,19,,1,25,1,3,440,074,13,,74,102,,,078,029,,,078,1,,1414,2,,,2,,1956,1.0
56IN00925,1955142454,55,2,X2454,2,44,440,14,,08,19,,1,25,1,4,440,095,14,,95,133,,,069,036,,,089,2,,1414,2,,,2,,1956,1.0
56IN00926,1955142490,55,2,X2490,2,44,440,14,,08,17,,1,19,1,5,440,088,09,,88,116,,,076,038,,,091,2,,1414,2,,,2,,1956,1.0
56IN00927,1955142495,55,2,X2495,2,44,440,14,,06,26,,1,22,1,1,440,100,12,,100,143,,,086,051,,,115,2,,1414,2,,,2,,1956,1.0
56IN00928,1955142506,55,1,X2506,2,44,440,14,,,,,1,,,,,,,,114,134,,,,,,,,,,1414,2,,,2,,1956,1.0
56IN00929,1955142520,55,2,X2520,2,44,440,14,,10,20,,1,21,1,1,440,088,10,,88,118,,,081,044,,,098,2,,1414,2,,,2,,1956,1.0
56IN00930,1955142548,55,1,X2548,2,44,440,14,,,,,1,,,,,,,,123,147,,,,,,,,,,1414,2,,,2,,1956,1.0
56IN00931,1955142567,55,2,X2567,2,44,440,14,,07,30,,1,,1,4,441,094,15,,94,123,6,,087,042,,,078,2,,1414,2,1101,,2,,1956,1.0
56IN00932,1955142571,55,1,X2571,2,44,440,14,,,,,1,,,,,,,,117,130,,,,,,,,,,1414,2,,,2,,1956,1.0
56IN00933,1955142607,55,1,X2607,2,44,440,14,,,,,1,,,,,,,,109,129,3,10,,,,,,,,1414,2,0801,,2,,1956,1.0
