UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,PD,DISP,BLEED,STM
04BR01009,R2550,3.0,12,,44R,2,0,176,2,W,1,..,Y,07
04BR01010,R2555,3.0,10,4TEATS,000,1,2,181,2,W,1,..,N,07
04BR01011,R2558,3.0,10,DYSTOCIA,34R,2,0,165,2,W,1,..,N,07
04BR01012,R2562,3.0,10,4TEATS,000,1,2,160,2,W,1,..,N,07
04BR01013,R2568,3.0,13,4TEATS,44R,2,0,171,1,W,1,..,N,43
04BR01014,R2576,3.0,10,NICE,34R,2,0,165,1,W,1,..,N,43
04BR01015,R2578,3.0,12,,31R,2,0,140,1,W,1,..,Y,43
04BR01016,R2587,3.0,13,HAIRY,45R,2,0,177,1,W,1,..,N,43
04BR01017,R2595,3.0,10,SLOW OCT'04,35R,2,0,117,2,W,1,..,N,07
04BR01018,R2612,3.0,13,,34R,2,0,165,1,W,1,..,N,43
04BR01019,R2613,3.0,13,PNEU.,000,1,2,169,2,W,1,..,Y,43
04BR01020,R2615,3.0,10,,35R,2,0,192,2,W,1,..,N,07
04BR01021,R2635,3.0,10,,000,1,2,148,1,W,1,..,N,07
04BR01022,R2677,3.0,13,,46R,2,0,163,1,W,1,..,N,07
04BR01023,R2682,3.0,12,H3,37R,2,0,172,1,W,1,..,N,07
04BR01024,R2689,3.0,10,"OVX HER !, PG",000,1,2,187,1,W,1,..,N,43
04BR01025,R2699,3.0,10,,000,1,2,154,1,W,1,..,N,07
04BR01026,R2709,3.0,13,ENTR,31R,2,0,195,2,W,1,..,Y,43
04BR01027,R2714,3.0,12,L.TEAT.OPENED,36R,2,0,140,2,W,1,..,Y,07
04BR01028,R2717,3.0,12,NICE,31R,2,0,175,2,W,1,..,N,43
04BR01029,R2728,3.0,12,R.BLOODY MILK,37R,2,0,169,1,W,1,..,N,07
04BR01030,R2734,3.0,12,,000,1,2,155,2,W,1,..,Y,43
04BR01031,R2736,3.0,10,,36R,2,0,177,1,W,1,..,N,07
04BR01032,R2763,3.0,12,BIG4HER,41R,2,0,174,2,W,1,..,Y,07
04BR01033,R2771,3.0,10,,000,1,2,173,2,W,1,..,N,07
04BR01034,R2776,3.0,10,ASSISTED,42R,2,0,184,2,W,1,..,N,07
04BR01035,R2779,3.0,10,,000,1,2,168,1,W,1,..,N,43
04BR01036,R2799,3.0,12,DYSTOCIA,42R,2,0,166,2,W,1,..,Y,43
04BR01037,R2800,3.0,13,,000,1,2,171,2,W,1,..,N,43
04BR01038,R2805,3.0,11,,41R,2,0,142,2,W,1,..,Y,07
04BR01039,R2806,3.0,12,,37R,2,0,148,2,W,1,..,N,07
04BR01040,R2811,3.0,10,TWISTED,000,1,2,143,1,W,1,..,Y,43
04BR01041,R2812,3.0,10,F3-,36R,2,0,143,2,W,1,..,N,43
04BR01042,R2814,3.0,12,,000,1,2,153,2,W,1,..,N,43
04BR01043,R2816,3.0,12,ASSISTED,41R,2,0,171,2,W,1,..,N,07
04BR01044,R2825,3.0,11,OPEN/LAMBED,42R,2,0,172,2,W,1,..,N,07
04BR01045,R2834,3.0,13,,000,1,2,155,1,W,1,..,Y,07
04BR01046,R2839,3.0,10,,37R,2,0,182,1,W,1,..,N,07
04BR01047,R2840,3.0,13,NICE,31R,2,0,156,1,W,1,..,Y,43
04BR01048,R2847,3.0,10,,41R,2,0,178,1,W,1,..,N,07
04BR01049,R2849,3.0,10,,43R,2,0,177,1,W,1,..,Y,07
04BR01050,R2851,3.0,12,TAG CUT '2002,45R,2,0,174,1,W,1,..,Y,07
04BR01051,R2855,3.0,11,PNEU.,000,1,2,135,1,W,1,..,N,07
04BR01052,R2858,3.0,13,,32R,2,0,184,2,W,1,..,N,43
04BR01053,R2864,3.0,10,LTS,45R,2,0,176,1,W,1,..,N,07
04BR01054,R2869,3.0,13,1TAG,46R,2,0,146,1,W,1,..,Y,43
04BR01055,R2877,3.0,10,,46R,2,0,180,2,W,1,..,N,07
04BR01056,R2878,3.0,10,,000,1,2,182,2,W,1,..,N,07
04BR01057,R2887,3.0,10,,31R,2,0,164,1,W,1,..,Y,43
04BR01058,R2891,3.0,12,,32R,2,0,172,2,W,1,..,N,07
04BR01059,R2894,3.0,13,THIN,33R,2,0,169,1,W,1,..,N,43
04BR01060,R2897,3.0,12,SL.ENTR,000,1,2,185,1,W,1,..,N,07
04BR01061,R2910,3.0,11,.124 inbr,43R,2,0,145,2,W,1,..,N,07
04BR01062,R2916,3.0,12,POOR MATERNAL,42R,2,0,152,1,W,1,..,N,43
04BR01063,R2945,3.0,18,ABORTED3/03,000,1,2,195,5,W,1,..,N,07
04BR01064,R2973,2.0,18,,43R,2,0,168,1,W,1,..,N,07
04BR01065,R2977,2.0,18,,35R,2,0,175,1,W,1,..,N,07
04BR01066,R2984,2.0,18,,43R,2,0,140,2,W,1,..,N,07
04BR01067,R2987,2.0,18,,34R,2,0,152,2,W,1,..,N,07
04BR01068,R2988,2.0,18,ENTR,44R,2,0,154,2,W,1,..,N,07
04BR01069,R3001,2.0,18,,45R,2,0,126,2,W,1,..,N,07
04BR01070,R3003,2.0,18,,36R,2,0,175,2,W,1,..,N,43
04BR01071,R3006,2.0,18,"LAME,CORONITI",35R,2,0,160,1,W,1,..,N,07
04BR01072,R3013,2.0,18,,45R,2,0,142,2,W,1,..,N,07
04BR01073,R3019,2.0,18,,41R,2,0,145,1,W,1,..,N,07
04BR01074,R3026,2.0,18,,37R,2,0,171,1,W,1,..,N,07
04BR01075,R3030,2.0,18,DRY 5/2/04,32R,2,0,170,1,W,1,..,N,07
04BR01076,R3034,2.0,18,,34R,2,0,165,1,W,1,..,N,43
04BR01077,R3037,2.0,18,ENTR,32R,2,0,143,2,W,1,..,N,07
04BR01078,R3041,2.0,18,,37R,2,0,152,1,W,1,..,N,07
04BR01079,R3053,2.0,18,4TEATS,46R,2,0,153,5,W,1,..,N,07
04BR01080,R3067,2.0,18,"HAIRY, check",31R,2,0,158,5,W,1,..,N,07
04BR01081,R3076,2.0,18,,33R,2,0,166,1,W,1,..,N,43
04BR01082,R3078,2.0,18,,32R,2,0,182,5,W,1,..,N,43
04BR01083,R3082,2.0,18,,31R,2,0,198,5,W,1,..,N,07
04BR01084,R3084,2.0,18,,36R,2,0,185,1,W,1,..,N,07
04BR01085,R3085,2.0,18,4TEATS,33R,2,0,141,1,W,1,..,N,07
04BR01086,R3090,2.0,18,,42R,2,0,174,2,W,1,..,N,07
04BR01087,R3094,2.0,18,,44R,2,0,167,2,W,1,..,N,07
04BR01088,R3099,2.0,18,,46R,2,0,159,2,W,1,..,N,07
04BR01089,R3100,2.0,18,,37R,2,0,171,1,W,1,..,N,07
04BR01090,R3104,2.0,18,"12 BAG, U",UTE,U,2,155,2,W,U,..,N,07
04BR01091,R3112,2.0,18,,33R,2,0,161,1,W,1,..,N,07
04BR01092,R3120,2.0,18,NICE,44R,2,0,148,2,W,1,..,N,07
04BR01093,R3125,2.0,18,ENTR,45R,2,0,165,1,W,1,..,N,07
04BR01094,R3131,2.0,18,"wasOPEN, NOT",35R,2,0,164,1,W,1,..,N,07
04BR01095,R3137,2.0,18,,32R,2,0,165,1,W,1,..,N,07
04BR01096,R3150,2.0,18,,42R,2,0,140,2,W,1,..,N,07
04BR01097,R3157,2.0,18,BIG4HER,31R,2,0,209,2,W,1,..,N,07
04BR01098,R3158,2.0,18,NICE,43R,2,0,167,2,W,1,..,N,07
04BR01099,R3163,2.0,18,,42R,2,0,165,5,W,1,..,N,07
04BR01100,R3194,2.0,18,"HAIRY, check",46R,2,0,179,5,W,1,..,N,07
04BR01101,R3195,2.0,18,,37R,2,0,202,1,X,1,97,N,07
04BR01102,R3198,2.0,18,,33R,2,0,151,5,W,1,..,N,07
04BR01103,R3216,2.0,18,,34R,2,0,151,1,W,1,..,N,07
04BR01104,R3227,2.0,18,,32R,2,0,142,2,W,1,..,N,07
04BR01105,R3231,2.0,18,UGLY ?,46R,2,0,145,2,W,1,..,N,43
04BR01106,R3241,2.0,18,,34R,2,0,185,2,W,1,..,N,07
04BR01107,R3249,2.0,18,,34R,2,0,152,2,W,1,..,N,07
04BR01108,R3254,2.0,18,,33R,2,0,153,1,W,1,..,N,07
04BR01109,R3260,2.0,18,4TEATS,35R,2,0,172,2,W,1,..,N,07
04BR01110,R3262,2.0,18,,31R,2,0,159,1,W,1,..,N,07
04BR01111,R3268,2.0,18,,32R,2,0,167,1,W,1,..,N,07
04BR01112,R3269,2.0,18,,42R,2,0,151,2,W,1,..,N,07
04BR01113,R3271,2.0,18,SM.BAG.OK,34R,2,0,164,1,W,1,..,N,07
04BR01114,R3285,2.0,18,,43R,2,0,167,1,W,1,..,N,07
04BR01115,R3286,2.0,18,ENTR,44R,2,0,175,5,W,1,..,N,07
04BR01116,R3287,2.0,18,,36R,2,0,174,1,W,1,..,N,43
04BR01117,R3288,2.0,18,,41R,2,0,158,1,W,1,..,N,43
04BR01118,R3295,2.0,18,"wasOPEN, NOT",31R,2,0,148,2,W,1,..,N,07
04BR01119,R3303,2.0,18,,35R,2,0,145,1,W,1,..,N,43
04BR01120,R3312,2.0,18,,33R,2,0,126,2,W,1,..,N,07
04BR01121,R3316,2.0,18,NICE,43R,2,0,180,1,W,1,..,N,07
04BR01122,R3330,2.0,18,,42R,2,0,171,1,W,1,..,N,07
04BR01123,R3338,2.0,18,DYSTOCIAdab,44R,2,0,191,1,W,1,..,N,07
04BR01124,R3343,2.0,18,,35R,2,0,170,5,W,1,..,N,07
04BR01125,R3352,2.0,18,THIN,41R,2,0,156,2,W,1,..,N,07
04BR01126,R3354,2.0,18,FOUND 12/1/03,36R,2,0,151,2,W,1,..,N,07
04BR01127,R3358,2.0,18,R.P.,45R,2,0,170,1,W,1,..,N,07
04BR01128,R3361,2.0,18,"HAIRY, check",45R,2,0,168,5,W,1,..,N,43
04BR01129,R3373,2.0,18,,34R,2,0,165,2,W,1,..,N,07
04BR01130,R3377,2.0,18,,35R,2,0,137,2,W,1,..,N,07
04BR01131,R3379,2.0,18,,41R,2,0,156,2,W,1,..,N,07
04BR01132,R3383,2.0,18,,33R,2,0,138,1,W,1,..,N,07
04BR01133,R3393,2.0,18,,32R,2,0,148,1,W,1,..,N,07
04BR01134,R3400,2.0,18,,43R,2,0,169,1,W,1,..,N,07
04BR01135,R3404,2.0,18,,34R,2,0,184,1,W,1,..,N,07
04BR01136,R3409,2.0,18,"HAIRY, check",34R,2,0,130,2,W,1,..,N,07
04BR01137,R3415,2.0,18,,45R,2,0,172,2,W,1,..,N,07
04BR01138,R3417,2.0,18,,35R,2,0,179,5,W,1,..,N,07
04BR01139,R3425,2.0,18,,36R,2,0,157,2,W,1,..,N,07
04BR01140,R3432,2.0,18,,35R,2,0,159,2,W,1,..,N,07
04BR01141,R3448,2.0,18,4TEATS,35R,2,0,163,5,W,1,..,N,07
04BR01142,R3452,2.0,18,,36R,2,0,165,5,W,1,..,N,07
04BR01143,R3472,2.0,18,,42R,2,0,162,5,W,1,..,N,07
04BR01144,R3474,2.0,18,,43R,2,0,177,2,W,1,..,N,07
04BR01145,R3484,2.0,18,,44R,2,0,138,2,W,1,..,N,07
04BR01146,R3490,2.0,18,4TEATS,45R,2,0,181,2,W,1,..,N,07
04BR01147,R3495,2.0,18,ENTR,45R,2,0,170,2,W,1,..,N,07
04BR01148,R3497,2.0,18,4TEATS,36R,2,0,151,2,W,1,..,N,07
04BR01149,R3508,2.0,18,4TEATS,37R,2,0,159,5,W,1,..,N,07
04BR01150,R3513,2.0,18,,33R,2,0,172,2,W,1,..,N,07
04BR01151,R3527,2.0,18,,46R,2,0,177,1,W,1,..,N,07
04BR01152,R3535,2.0,18,,37R,2,0,153,1,W,1,..,N,07
04BR01153,R3549,2.0,18,"11 BAG, U",UTE,U,2,146,1,W,U,..,N,07
04BR01154,R3565,2.0,18,,46R,2,0,162,2,W,1,..,N,07
04BR01155,R3592,2.0,18,,31R,2,0,152,2,W,1,..,N,07
04BR01156,R3598,2.0,18,DYSTOCIA,37R,2,0,181,1,W,1,..,N,43
04BR01157,R3600,2.0,18,FAT,44R,2,0,176,2,W,1,..,N,07
04BR01158,R3625,2.0,18,NEXT YEAR!,32R,2,0,159,2,W,1,..,N,07
04BR01159,R3645,2.0,18,"HAIRY, check",37R,2,0,182,1,W,1,..,N,07
04BR01160,R3646,2.0,18,B.L.NICE EWE,41R,2,0,163,1,W,1,..,N,43
04BR01161,R3662,2.0,18,4TEATS,41R,2,0,145,1,W,1,..,N,43
04BR01162,R3664,2.0,18,,46R,2,0,178,2,W,1,..,N,07
04BR01163,R3667,2.0,18,,32R,2,0,141,1,W,1,..,N,07
04BR01164,R3670,2.0,18,,44R,2,0,151,1,W,1,..,N,07
04BR01165,R3671,2.0,18,,31R,2,0,163,1,W,1,..,N,07
04BR01166,R3678,2.0,18,,32R,2,0,171,5,W,1,..,N,07
04BR01167,R3712,2.0,18,,46R,2,0,139,1,W,1,..,N,07
04BR01168,R3718,2.0,18,,42R,2,0,146,1,W,1,..,N,43
04BR01169,R3727,2.0,18,,31R,2,0,177,5,W,1,..,N,07
04BR01170,R3745,2.0,18,THIN,43R,2,0,168,1,W,1,..,N,07
04BR01171,R3749,2.0,18,,33R,2,0,157,1,W,1,..,N,07
04BR01172,R3752,2.0,18,,33R,2,0,156,2,W,1,..,N,07
04BR01173,R3757,2.0,18,NICE,36R,2,0,149,5,W,1,..,N,07
04BR01174,R3762,2.0,18,FAT,32R,2,0,154,1,W,1,..,N,07
04BR01175,R3772,2.0,18,,33R,2,0,171,1,W,1,..,N,43
04BR01176,R3773,2.0,18,,31R,2,0,151,1,W,1,..,N,07
04BR01177,R3785,2.0,18,,32R,2,0,171,2,W,1,..,N,07
04BR01178,R3794,2.0,18,,33R,2,0,167,2,W,1,..,N,07
04BR01179,R3801,2.0,18,,43R,2,0,153,2,W,1,..,N,07
04BR01180,R3806,2.0,18,NICE,34R,2,0,177,5,W,1,..,N,07
04BR01181,R3811,2.0,18,THIN,41R,2,0,158,1,W,1,..,N,07
04BR01182,R3820,2.0,18,,42R,2,0,160,2,W,1,..,N,07
04BR01183,R3826,2.0,18,,36R,2,0,158,5,W,1,..,N,07
04BR01184,R3830,2.0,18,THIN,34R,2,0,132,2,W,1,..,N,07
04BR01185,R3845,2.0,18,,36R,2,0,162,2,W,1,..,N,07
04BR01186,R3850,2.0,18,4TEATS,45R,2,0,144,1,W,1,..,N,07
04BR01187,R3879,2.0,18,,31R,2,0,175,1,W,1,..,N,07
04BR01188,R3886,2.0,18,,46R,2,0,172,2,W,1,..,N,07
04BR01189,R3898,2.0,18,NICE,35R,2,0,162,2,W,1,..,N,07
04BR01190,R3900,2.0,18,,34R,2,0,183,5,W,1,..,N,07
04BR01191,R3918,2.0,18,4TEATS,41R,2,0,151,2,W,1,..,N,07
04BR01192,R3921,2.0,18,"9 BAG, U",UTE,U,2,133,1,W,U,..,N,07
04BR01193,R3927,2.0,18,,37R,2,0,173,1,W,1,..,N,07
04BR01194,R3933,2.0,18,NICE,42R,2,0,177,1,W,1,..,N,07
04BR01195,R3934,2.0,18,4TEATS,43R,2,0,178,5,W,1,..,N,07
04BR01196,R3985,2.0,18,ASSISTED,44R,2,0,194,2,W,1,..,N,07
04BR01197,R3986,2.0,18,"DYSTOCIA, leg",41R,2,0,142,2,W,1,..,N,07
04BR01198,R4004,2.0,18,,36R,2,0,161,2,W,1,..,N,07
04BR01199,R4006,2.0,18,PLACENTITIS,42R,2,0,151,1,W,1,..,N,07
04BR01200,R4060,1.0,18,BIG4HER,34R,2,0,128,1,W,1,..,N,07
04BR01201,R4063,1.0,18,4TEATS,42R,2,0,143,1,W,1,..,N,07
04BR01202,R4079,1.0,18,HAIRY <<<,37R,2,0,164,1,W,1,..,N,07
04BR01203,R4082,1.0,18,4TEATS,37R,2,0,112,2,W,1,..,N,07
04BR01204,R4085,1.0,18,NICE,35R,2,0,148,1,W,1,..,N,07
04BR01205,R4088,1.0,18,,43R,2,0,161,1,W,1,..,N,07
04BR01206,R4089,1.0,18,HAIRY <<<,36R,2,0,132,2,W,1,..,N,07
04BR01207,R4099,1.0,18,,37R,2,0,152,1,W,1,..,N,07
04BR01208,R4101,1.0,18,NICE,45R,2,0,150,1,W,1,..,N,07
04BR01209,R4105,1.0,18,NICE,41R,2,0,162,1,W,1,..,N,07
04BR01210,R4107,1.0,18,,44R,2,0,163,2,W,1,..,N,07
04BR01211,R4108,1.0,18,,45R,2,0,159,1,W,1,..,N,07
04BR01212,R4114,1.0,18,,46R,2,0,129,2,W,1,..,N,07
04BR01213,R4119,1.0,18,,31R,2,0,152,2,W,1,..,N,07
04BR01214,R4120,1.0,18,NICE,41R,2,0,136,2,W,1,..,N,07
04BR01215,R4123,1.0,18,,32R,2,0,156,1,W,1,..,N,07
04BR01216,R4126,1.0,18,NICE,42R,2,0,142,2,W,1,..,N,07
04BR01217,R4127,1.0,18,,31R,2,0,147,1,W,1,..,N,07
04BR01218,R4132,1.0,18,,44R,2,0,140,2,W,1,..,N,07
04BR01219,R4135,1.0,18,,45R,2,0,134,1,W,1,..,N,07
04BR01220,R4155,1.0,18,,46R,2,0,133,2,W,1,..,N,07
04BR01221,R4159,1.0,18,FEET SPECKS,33R,2,0,152,1,W,1,..,N,07
04BR01222,R4175,1.0,18,,43R,2,0,128,2,W,1,..,N,07
04BR01223,R4181,1.0,18,BIG4HER,44R,2,0,154,2,W,1,..,N,07
04BR01224,R4197,1.0,18,,33R,2,0,147,2,W,1,..,N,07
04BR01225,R4207,1.0,18,,46R,2,0,137,2,W,1,..,N,07
04BR01226,R4216,1.0,18,,32R,2,0,151,1,W,1,..,N,07
04BR01227,R4219,1.0,18,NICE EWE,35R,2,0,150,1,W,1,..,N,07
04BR01228,S7797,7.0,12,"LTS, R.P., U",UTE,U,2,184,1,W,U,..,N,07
04BR01229,S8129,7.0,10,"11 BAG, U",UTE,U,2,168,1,W,U,..,N,43
04BR01230,S8375,7.0,10,"R.SPOILED, U",UTE,U,2,202,1,W,U,..,N,07
04BR01231,S9005,6.0,11,,44R,2,0,171,1,W,1,..,N,07
04BR01232,S9016,6.0,12,SW.BAG,42R,2,0,160,1,W,1,..,Y,07
04BR01233,S9041,6.0,10,F4-,37R,2,0,207,5,W,1,..,Y,43
04BR01234,S9084,6.0,11,THIN,34R,2,0,164,2,W,1,..,N,43
04BR01235,S9099,6.0,11,"THIN,DYSTOCIA",45R,2,0,186,2,W,1,..,Y,07
04BR01236,S9125,6.0,11,NICE EWE,35R,2,0,180,1,W,1,..,N,07
04BR01237,S9133,6.0,11,,36R,2,0,147,1,W,1,..,N,07
04BR01238,S9141,6.0,13,,42R,2,0,175,2,W,1,..,N,42
04BR01239,S9167,6.0,10,,44R,2,0,176,2,W,1,..,Y,43
04BR01240,S9169,6.0,12,"THIN, SLOW",32R,2,0,179,1,W,1,..,N,07
04BR01241,S9175,6.0,10,,46R,2,0,165,2,W,1,..,N,07
04BR01242,S9179,6.0,11,THIN,37R,2,0,153,1,W,1,..,Y,43
04BR01243,S9181,6.0,12,,000,1,2,161,1,W,1,..,Y,07
04BR01244,S9193,6.0,10,,31R,2,0,212,5,W,1,..,Y,43
04BR01245,S9202,6.0,13,?DILATION,36R,2,0,187,1,W,1,..,N,07
04BR01246,S9209,6.0,11,,41R,2,0,156,1,W,1,..,Y,07
04BR01247,S9215,6.0,10,PNEU.,31R,2,0,180,5,W,1,..,Y,43
04BR01248,S9225,6.0,10,,45R,2,0,193,5,W,1,..,Y,43
04BR01249,S9230,6.0,12,DYSTOCIA,000,1,2,153,1,W,1,..,N,43
04BR01250,S9236,6.0,13,"BLOODY MILK,R",43R,2,0,156,2,W,1,..,Y,43
04BR01251,S9256,6.0,10,,46R,2,0,147,1,W,1,..,Y,07
04BR01252,S9257,6.0,12,,31R,2,0,167,1,W,1,..,Y,43
04BR01253,S9278,6.0,12,DYSTOCIA'99,34R,2,0,201,2,W,1,..,Y,07
04BR01254,S9293,6.0,11,"SM.BAG, M1",000,1,2,177,1,W,1,..,N,07
04BR01255,S9294,6.0,11,,36R,2,0,167,2,W,1,..,Y,07
04BR01256,S9340,6.0,12,OK,44R,2,0,206,5,W,1,..,Y,07
04BR01257,S9345,6.0,12,,43R,2,0,188,2,W,1,..,Y,43
04BR01258,S9352,6.0,13,THIN,000,1,2,158,2,W,1,..,N,43
04BR01259,S9377,6.0,11,THIN,34R,2,0,149,1,W,1,..,Y,07
04BR01260,S9393,6.0,11,DYSTOCIA,000,1,2,175,5,W,1,..,Y,07
04BR01261,S9412,6.0,13,THIN + POOR,33R,2,0,157,1,W,1,..,N,43
04BR01262,S9428,6.0,11,THIN,36R,2,0,166,1,W,1,..,N,07
04BR01263,S9453,6.0,10,MS.BIG,35R,2,0,183,2,W,1,..,N,07
04BR01264,S9482,6.0,11,"R.SPOILED, U",UTE,U,2,170,2,W,U,..,N,07
04BR01265,S9503,6.0,10,REJECTS 1LAMB,32R,2,0,183,5,W,1,..,Y,07
04BR01266,S9511,6.0,10,,31R,2,0,153,2,W,1,..,Y,07
04BR01267,S9570,6.0,13,LTS,41R,2,0,170,1,W,1,..,N,43
04BR01268,S9588,6.0,10,SM.BAG,000,1,2,198,2,W,1,..,N,07
04BR01269,S9602,6.0,10,,000,1,2,202,5,W,1,..,Y,07
04BR01270,S9613,6.0,11,THIN,37R,2,0,175,2,W,1,..,Y,07
04BR01271,S9615,6.0,13,,42R,2,0,164,2,W,1,..,Y,43
04BR01272,S9634,6.0,10,ENTR,33R,2,0,173,2,W,1,..,N,42
04BR01273,S9638,6.0,10,HAIRY,35R,2,0,160,2,W,1,..,Y,43
04BR01274,S9646,6.0,13,"LT,SUCK1SIDE",UTE,U,2,183,5,W,U,..,N,43
04BR01275,S9673,6.0,11,,41R,2,0,199,5,W,1,..,Y,07
04BR01276,S9674,6.0,11,"R.SPOILED, U",UTE,U,2,174,5,W,U,..,N,07
04BR01277,S9706,6.0,11,,37R,2,0,180,H,W,1,..,Y,07
04BR01278,S9708,6.0,11,"SW.BAG, THIN",42R,2,0,178,1,W,1,..,N,07
04BR01279,S9778,6.0,12,"12 BAG, U",UTE,U,2,189,2,W,U,..,N,07
04BR01280,S9784,6.0,13,TRT EYE '00,43R,2,0,189,1,W,1,..,N,07
04BR01281,S9795,6.0,10,F4,000,1,2,178,2,W,1,..,Y,07
04BR01282,S9887,6.0,11,,43R,2,0,166,2,W,1,01,Y,07
04BR01283,S9988,5.0,12,SUCK1SIDE,35R,2,0,156,1,W,1,..,N,43
04BR01284,S9998,5.0,11,DYSTOCIA,42R,2,0,164,2,W,1,..,N,07
04BR01285,T6455,6.0,ID,,43T,1,I,183,1,W,1,..,N,02
04BR01286,T6479,6.0,ID,"11 BAG, U",UTE,U,2,195,1,W,U,..,N,02
04BR01287,T6481,6.0,ID,,41T,1,I,192,2,W,1,..,N,02
04BR01288,T6485,6.0,41,SW.BAG,64T,1,0,194,1,W,1,..,N,02
04BR01289,T6499,6.0,42,,64T,1,0,125,2,W,1,..,N,02
04BR01290,T6510,6.0,ID,THIN,43T,1,I,211,H,W,1,..,N,02
04BR01291,T6511,6.0,ID,FIBER ok,41T,1,I,189,2,W,1,..,N,02
04BR01292,T6525,6.0,41,LTS,64T,1,0,182,1,W,1,..,N,02
04BR01293,T6526,6.0,41,DYSTOCIA,65T,1,0,171,1,W,1,..,N,02
04BR01294,T6576,6.0,42,CORONITIS ok,66T,1,0,169,H,W,1,..,N,02
04BR01295,T6598,6.0,42,THIN,63T,1,0,157,1,W,1,..,N,02
04BR01296,T6620,6.0,41,METRITIS,62T,1,0,181,1,W,1,..,N,02
04BR01297,T6631,6.0,42,,65T,1,0,140,2,W,1,..,N,02
04BR01298,T6639,6.0,42,"SW.BAG, THIN",61T,1,0,153,1,W,1,..,N,02
04BR01299,T6640,6.0,42,,65T,1,0,181,1,W,1,..,N,02
04BR01300,T6649,6.0,ID,NICE,43T,1,I,166,2,W,1,..,N,02
04BR01301,T6686,6.0,41,,61T,1,0,180,2,W,1,..,N,02
04BR01302,T6702,6.0,42,HAIRY,63T,1,0,145,2,W,1,..,N,02
04BR01303,T6708,6.0,41,ABS.R.FLANK,61T,1,0,190,2,W,1,..,N,02
04BR01304,T6709,6.0,41,SW.BAG,62T,1,0,165,1,W,1,..,N,02
04BR01305,T6726,6.0,41,DYSTOCIA,62T,1,0,160,2,W,1,..,N,02
04BR01306,T6752,6.0,ID,SW.BAG,43T,1,I,192,2,W,1,..,N,02
04BR01307,T6761,6.0,42,FLTS,66T,1,0,165,2,W,1,..,N,02
04BR01308,T6771,6.0,41,,64T,1,0,185,2,W,1,..,N,02
04BR01309,T6780,6.0,41,LTS,63T,1,0,167,2,W,1,..,N,02
04BR01310,T6785,6.0,41,F2+,65T,1,0,199,1,W,1,..,N,02
04BR01311,T6793,6.0,42,THIN,65T,1,0,152,1,W,1,..,N,02
04BR01312,T6801,6.0,41,,63T,1,0,165,1,W,1,..,N,02
04BR01313,T6803,6.0,42,,66T,1,0,153,1,W,1,..,N,02
04BR01314,T6813,6.0,42,THIN,62T,1,0,156,2,W,1,..,N,02
04BR01315,T6829,6.0,42,THIN + POOR,61T,1,0,162,2,W,1,..,N,02
04BR01316,T6850,6.0,42,"SW.BAG, THIN",61T,1,0,168,1,W,1,..,N,02
04BR01317,T6852,6.0,42,,62T,1,0,176,1,W,1,..,N,02
04BR01318,T6884,6.0,41,,66T,1,0,214,1,W,1,..,N,02
04BR01319,T6904,6.0,41,DIARRHEA,64T,1,0,149,1,W,1,..,N,02
04BR01320,T6909,6.0,41,,64T,1,0,194,5,W,1,..,N,02
04BR01321,T6918,6.0,42,THIN,66T,1,0,153,1,W,1,..,N,02
04BR01322,T6937,6.0,41,,66T,1,0,157,1,X,1,01,N,02
04BR01323,T6964,6.0,41,THIN RP,66T,1,0,195,2,W,1,..,N,02
04BR01324,T6978,6.0,42,DEPRESSED,62T,1,0,176,1,W,1,..,N,02
04BR01325,T7025,5.0,ID,COUGH?,43T,1,I,154,1,W,1,..,N,02
04BR01326,T7029,5.0,ID,,42T,1,I,178,1,W,1,..,N,02
04BR01327,T7035,5.0,ID,THIN,42T,1,I,171,2,W,1,..,N,02
04BR01328,T7064,5.0,ID,THIN,41T,1,I,155,1,W,1,..,N,02
04BR01329,T7069,5.0,ID,"X, PARESIS",41T,1,I,159,2,X,1,86,N,02
04BR01330,T7072,5.0,ID,"5 BAG, U",UTE,U,2,189,1,W,U,..,N,02
04BR01331,T7080,5.0,ID,,41T,1,I,156,2,W,1,..,N,02
04BR01332,T7095,5.0,ID,THIN,43T,1,I,173,2,W,1,..,N,02
04BR01333,T7102,5.0,ID,FAT,42T,1,I,195,1,W,1,..,N,02
04BR01334,T7104,5.0,41,THIN,63T,1,0,157,1,W,1,..,N,02
04BR01335,T7106,5.0,41,DYSTOCIA,63T,1,0,163,2,W,1,..,N,02
04BR01336,T7130,5.0,ID,,43T,1,I,192,2,W,1,..,N,02
04BR01337,T7142,5.0,41,5+MILK,63T,1,0,187,5,W,1,..,N,02
04BR01338,T7153,5.0,ID,R.EYE TRT'01,41T,1,I,174,2,W,1,..,N,02
04BR01339,T7175,5.0,42,,65T,1,0,161,2,W,1,..,N,02
04BR01340,T7186,5.0,ID,THIN,41T,1,I,188,1,W,1,..,N,02
04BR01341,T7201,5.0,41,METRITIS,63T,1,0,178,1,W,1,..,N,02
04BR01342,T7217,5.0,42,THIN + A MESS,62T,1,0,185,2,W,1,..,N,02
04BR01343,T7218,5.0,42,FLTS,66T,1,0,172,2,W,1,..,N,02
04BR01344,T7226,5.0,41,,64T,1,0,187,2,W,1,..,N,02
04BR01345,T7227,5.0,41,,65T,1,0,179,1,W,1,..,N,02
