UID,ETAG,YR,SEX,LINE,LOT,BPEN,PD,FAWT,COND,BGRP,GRP,RMK
93BR01346,S1008,90,2,18,,-3,1,176,4,2,,
93BR01347,S1034,90,2,FW,MER,32,1,124,3,1,m,
93BR01348,S1038,90,2,18,,22,1,159,2,1,,SUCK1SIDE
93BR01349,S1055,90,2,18,,-3,1,177,5,2,,
93BR01350,S1059,90,2,18,,-3,1,192,3,2,2,BRN.F.LEG
93BR01351,S1057,90,2,18,,-3,1,180,5,2,3,TENDER
93BR01352,S1027,90,2,18,31C,LIS,1,151,,L,,
93BR01353,S1311,91,2,18,,21,1,151,3,1,,
93BR01354,S1315,91,2,18,,32,1,139,3,1,,
93BR01355,S1312,91,2,18,,41,1,142,3,1,,
93BR01356,S1318,91,2,18,30A,LIS,1,143,,L,,
93BR01357,S1308,91,2,18,,80,1,173,4,1,,
93BR01358,S1309,91,2,18,,24,1,137,3,1,,
93BR01359,S1331,91,2,18,,42,1,155,3,1,,
93BR01360,S1333,91,2,18,,31,1,134,3,1,1,
93BR01361,S1334,91,2,18,,43,1,148,2,1,,
93BR01362,S1332,91,2,18,,22,1,140,3,1,,3yrEWE?bagPD1
93BR01363,S1339,91,2,18,34B,LIS,1,152,,L,,
93BR01364,S1341,91,2,18,,-3,1,184,4,2,,SM.BAG
93BR01365,S1348,91,2,18,,83,1,148,4,1,,
93BR01366,S1349,91,2,18,,44,1,155,3,1,,WILD
93BR01367,S1354,91,2,18,31A,LIS,1,142,,L,,
93BR01368,S1355,91,2,18,,84,1,166,3,1,3,
93BR01369,S1356,91,2,18,,41,1,175,4,1,1,
93BR01370,S1358,91,2,18,,23,1,141,3,1,,
93BR01371,S1359,91,2,18,,85,1,139,3,1,,
93BR01372,S1361,91,2,18,,42,1,144,3,1,,
93BR01373,S1360,91,2,18,,32,1,146,4,1,,
93BR01374,S1363,91,2,18,31B,LIS,1,160,,L,,
93BR01375,S1369,91,2,18,,44,1,166,3,1,,
93BR01376,S1329,91,2,18,,82,1,163,4,1,,TENDER
93BR01377,S1327,91,2,18,,81,1,166,4,1,,
93BR01378,S1380,91,2,18,,43,1,151,3,1,,
93BR01379,S1383,91,2,18,33,LIS,1,149,,L,,
93BR01380,S1389,91,2,18,,24,1,154,3,1,,POORMOTHER
93BR01381,S1391,91,2,18,,42,1,154,3,1,,
93BR01382,S1396,91,2,18,,41,1,179,3,1,1,
93BR01383,S1398,91,2,18,35C,LIS,1,145,,L,,SM.BAG
93BR01384,S1397,91,2,18,,-3,1,196,3,2,,DYSTOCIA
93BR01385,S1376,91,2,18,,86,1,138,3,1,,
93BR01386,S1379,91,2,18,31D,LIS,1,180,,L,,
93BR01387,S1413,91,2,18,,44,1,174,4,1,,DRY-D105
93BR01388,S1415,91,2,18,,87,1,148,3,1,,
93BR01389,S1416,91,2,18,,31,1,156,4,1,,
93BR01390,S1405,91,2,18,32C,LIS,1,174,,L,,
93BR01391,S1409,91,2,18,,33,1,140,3,1,,
93BR01392,S1433,91,2,18,,32,1,161,4,1,,
93BR01393,S1436,91,2,18,,43,1,156,3,1,,
93BR01394,S1437,91,2,18,29C,LIS,1,133,,L,,
93BR01395,S1441,91,2,18,,22,1,134,3,1,,TENDER
93BR01396,S1449,91,2,18,,41,1,136,3,1,,
93BR01397,S1451,91,2,18,,44,1,134,4,1,,
93BR01398,S1453,91,2,18,,88,1,147,4,1,,
93BR01399,S1456,91,2,18,31C,LIS,1,149,,L,,
93BR01400,S1458,91,2,18,,89,1,151,3,1,,
93BR01401,S1459,91,2,18,,23,1,138,3,1,2,
93BR01402,S1467,91,2,18,34A,LIS,1,172,,L,,DRY93
93BR01403,S1424,91,2,18,,21,1,156,4,1,1,
93BR01404,S1428,91,2,18,31B,LIS,1,145,,L,,
93BR01405,S1481,91,2,18,,34,1,163,3,1,,
93BR01406,S1485,91,2,18,,43,1,145,3,1,,
93BR01407,S1482,91,2,18,,31,1,164,3,1,,
93BR01408,S1493,91,2,18,32C,LIS,1,146,,L,,
93BR01409,S1499,91,2,18,,42,1,146,3,1,,
93BR01410,S1470,91,2,18,,33,1,160,4,1,,
93BR01411,S1511,91,2,18,,22,1,151,3,1,,
93BR01412,S1513,91,2,18,,90,1,157,3,1,,THIN93
93BR01413,S1516,91,2,18,,-3,1,177,3,2,,
93BR01414,S1518,91,2,18,,44,1,169,4,1,,
93BR01415,S1500,91,2,18,,24,1,149,3,1,,
93BR01416,S1531,91,2,18,33,LIS,1,130,,L,,RET.PLACENTA
93BR01417,S1533,91,2,18,,43,1,168,4,1,,
93BR01418,S1532,91,2,18,,41,1,168,3,1,,
93BR01419,S1538,91,2,18,,32,1,143,3,1,,
93BR01420,S1551,91,2,18,,91,1,147,3,1,,FLTS
93BR01421,S1556,91,2,18,,33,1,140,3,1,,
93BR01422,S1562,91,2,18,34A,LIS,1,154,,L,,
93BR01423,S1521,91,2,18,,42,1,157,4,1,,
93BR01424,S1522,91,2,18,,21,1,160,4,1,,
93BR01425,S1528,91,2,18,35A,LIS,1,136,,L,,
93BR01426,S1589,91,2,18,,81,1,157,4,1,,
93BR01427,S1590,91,2,18,,82,1,145,2,1,,
93BR01428,S1571,91,2,18,,24,1,143,3,1,,
93BR01429,S1579,91,2,18,,80,1,126,3,1,,
93BR01430,S1611,91,2,18,,22,1,128,3,1,,DYSTOCIA
93BR01431,S1613,91,2,18,,34,1,123,2,1,,
93BR01432,S1614,91,2,18,,32,1,142,3,1,,
93BR01433,S1600,91,2,18,29A,LIS,1,187,,L,,
93BR01434,S1607,91,2,18,,23,1,167,3,1,,
93BR01435,S1632,91,2,18,30B,LIS,1,118,,L,,
93BR01436,S1637,91,2,18,,83,1,174,3,1,,
93BR01437,S1641,91,2,18,,85,1,136,4,1,,
93BR01438,S1640,91,2,18,,24,1,158,3,1,,
93BR01439,S1643,91,2,18,,21,1,157,4,1,,
93BR01440,S1645,91,2,18,,84,1,128,2,1,,
93BR01441,S1652,91,2,18,,86,1,161,3,1,,
93BR01442,S1659,91,2,18,,87,1,142,3,1,,
93BR01443,S1657,91,2,18,35A,LIS,1,174,,L,,
93BR01444,S1664,91,2,18,,31,1,170,3,1,,
93BR01445,S1667,91,2,18,,88,1,164,4,1,,
93BR01446,S1621,91,2,18,,21,1,171,3,1,,
93BR01447,S1622,91,2,18,,44,1,130,3,1,,
93BR01448,S1684,91,2,18,SPG,LIS,1,132,,L,S,SAVE not SPG
93BR01449,S1688,91,2,18,34D,LIS,1,154,,L,,
93BR01450,S1690,91,2,18,,23,1,146,3,1,,
93BR01451,S1692,91,2,18,32C,LIS,1,151,,L,,
93BR01452,S1236,90,2,10,,-2,1,208,,2,,LAMBED9-22-93
93BR01453,S1241,90,2,10,,-0,1,186,3,2,,LAMBED9-16-93
93BR01454,S1223,90,2,10,,-0,1,174,,2,,PREG 9-13-93
93BR01455,S1288,91,2,18,,33,1,155,4,1,,
93BR01456,S1294,91,2,18,,44,1,168,4,1,,
93BR01457,S1292,91,2,18,,23,1,155,4,1,1,
93BR01458,S1810,91,2,18,,33,1,151,3,1,,
93BR01459,S1817,91,2,18,30D,LIS,1,139,,L,,
93BR01460,S1806,91,2,18,,24,1,164,3,1,,RET.PLA.
93BR01461,S1802,91,2,18,,91,1,160,3,1,,
93BR01462,S1830,91,2,18,,32,1,143,3,1,,
93BR01463,S1833,91,2,18,32A,LIS,1,183,,L,,
93BR01464,S1845,91,2,18,,44,1,163,4,1,,
93BR01465,S1846,91,2,18,,81,1,158,3,1,,
93BR01466,S1848,91,2,18,,21,1,163,3,1,,
93BR01467,S1851,91,2,18,30D,LIS,1,171,,L,,
93BR01468,S1859,91,3,18,RUM,RUM,1,0,,,F,
93BR01469,S1869,91,2,18,SPG,LIS,1,145,,L,S,SAVE not SPG
93BR01470,S1820,91,2,18,,43,1,148,3,1,,
93BR01471,S1829,91,2,18,,80,1,158,3,1,,
93BR01472,S1880,91,2,18,31D,LIS,1,142,,L,,
93BR01473,S1884,91,2,18,,82,1,142,3,1,,
93BR01474,S1885,91,2,18,,83,1,143,3,1,,SM.BAG
93BR01475,S1889,91,2,18,,34,1,168,4,1,,
93BR01476,S1894,91,2,18,,22,1,151,3,1,,
93BR01477,S1895,91,2,18,,23,1,161,4,1,,
93BR01478,S1898,91,2,18,,31,1,152,2,1,,
93BR01479,S1910,91,2,18,,32,1,160,3,1,,
93BR01480,S1919,91,2,18,,33,1,151,4,1,,
93BR01481,S1900,91,2,18,,24,1,134,2,1,,
93BR01482,S1904,91,2,18,,34,1,152,3,1,,
93BR01483,S1931,91,2,18,,41,1,156,3,1,,
93BR01484,S1934,91,2,18,,32,1,158,3,1,,
93BR01485,S1936,91,2,18,,21,1,146,3,1,,
93BR01486,S1937,91,2,18,,84,1,168,4,1,,
93BR01487,S1943,91,2,18,,85,1,162,3,1,,
93BR01488,S1942,91,2,18,,-3,1,181,3,2,,
93BR01489,S1951,91,2,18,29C,LIS,1,155,,L,,
93BR01490,S1953,91,2,18,,-3,1,182,4,2,,
93BR01491,S1956,91,2,18,,22,1,139,3,1,,
93BR01492,S1963,91,2,18,,33,1,142,3,1,,
93BR01493,S1925,91,2,18,,31,1,144,3,1,,
93BR01494,S1929,91,2,18,,24,1,127,3,1,,
93BR01495,S1927,91,2,18,31B,LIS,1,143,,L,,
93BR01496,S1986,91,2,18,,34,1,160,4,1,,
93BR01497,S1989,91,2,18,,31,1,156,3,1,,
93BR01498,S1987,91,2,18,,86,1,147,3,1,,
93BR01499,S1994,91,2,18,35C,LIS,1,202,,L,,
93BR01500,S1992,91,2,18,,23,1,159,4,1,,
93BR01501,S1970,91,2,18,32C,LIS,1,134,,L,,FLTS
93BR01502,S1976,91,2,18,,42,1,138,4,1,,
93BR01503,S1977,91,2,18,34B,LIS,1,135,,L,,
93BR01504,S1712,91,2,18,32A,LIS,1,145,,L,,
93BR01505,S1731,91,2,18,SPG,LIS,1,119,,L,S,SAVE not SPG
93BR01506,S1735,91,2,18,,89,1,149,3,1,,
93BR01507,S1738,91,2,18,,31,1,164,4,1,,
93BR01508,S1749,91,2,18,,90,1,146,3,1,,
93BR01509,S1747,91,2,18,,41,1,157,3,1,,NO LAMB FOUND
93BR01510,S1755,91,2,18,,23,1,169,3,1,,
93BR01511,S1757,91,2,18,,34,1,142,3,1,,
93BR01512,S1720,91,2,18,33,LIS,1,142,,L,,
93BR01513,S1725,91,2,18,,34,1,169,4,1,,
93BR01514,S1728,91,2,18,33,LIS,1,138,,L,,
93BR01515,S1795,91,2,18,,21,1,143,3,1,,
93BR01516,S1798,91,2,18,34B,LIS,1,157,,L,,
93BR01517,S1770,91,2,18,,22,1,148,3,1,,
93BR01518,S1774,91,2,18,,42,1,160,4,1,,DYSTOCIA '93
93BR01519,S0117,89,2,18,33,LIS,1,163,,L,,
93BR01520,S0102,89,2,18,,-3,1,180,3,2,,
93BR01521,S0138,89,2,18,,34,1,153,4,1,,
93BR01522,S0142,89,2,18,,-3,1,184,3,2,,ENTR.
93BR01523,S0148,89,2,18,31D,LIS,1,162,,L,,
93BR01524,S0150,89,2,18,,31,1,153,4,1,1,
93BR01525,S0159,89,2,18,,34,1,167,3,1,,POSTPARTFEVER
93BR01526,S0162,89,2,18,30B,LIS,1,153,,L,,
93BR01527,S0169,89,2,18,,-3,1,183,3,2,,SUCK1SIDE
93BR01528,S0121,89,2,18,,81,1,145,3,1,1,AI=YES
93BR01529,S0122,89,2,18,,-3,1,194,4,2,3,DYSTOCIA '93
93BR01530,S0128,89,2,18,,43,1,179,4,1,,
93BR01531,S0129,89,2,18,,-3,1,191,4,2,,DROP MIXUP
93BR01532,S0127,89,2,18,,-3,1,183,3,2,2,
93BR01533,S0196,89,2,18,33,LIS,1,176,,L,,
93BR01534,S0011,89,2,18,,31,1,142,3,1,1,
93BR01535,S0017,89,2,18,,41,X,158,3,1,,X FINNX EWE !
93BR01536,S0031,89,2,18,,-3,1,183,3,2,,DYSTOCIA 93
93BR01537,S0032,89,2,18,,-3,1,176,4,2,2,NICEEWE
93BR01538,S0041,89,2,18,35A,LIS,1,179,,L,,SW.BAG
93BR01539,S0047,89,2,18,,80,1,141,3,1,,SM.BAG
93BR01540,S0051,89,2,18,34A,LIS,1,172,,L,,
93BR01541,S0058,89,2,18,,22,1,158,3,1,,
93BR01542,S0061,89,2,18,,-3,1,179,3,2,1,
93BR01543,S0060,89,2,18,,34,1,157,4,1,,
93BR01544,S0065,89,2,18,33,LIS,1,206,,L,,
93BR01545,S0020,89,2,18,31B,LIS,1,172,,L,,
93BR01546,S0023,89,2,18,,21,1,159,2,1,3,ODDSIZETWINS
93BR01547,S0025,89,2,18,,42,1,177,4,1,,1TAG
93BR01548,S0026,89,2,18,30A,LIS,1,201,,L,,
93BR01549,S0090,89,2,18,32A,LIS,1,165,,L,,
93BR01550,S0094,89,2,18,,31,1,164,3,1,,
93BR01551,S0074,89,2,18,29C,LIS,1,170,,L,,
93BR01552,S0072,89,2,18,,23,1,158,4,1,,"THIN,LBWN 162"
93BR01553,S0333,90,2,US,MER,22,1,169,4,1,m,
93BR01554,S0336,90,2,18,,-3,1,184,4,2,,DYSTOCIA '93
93BR01555,S0337,90,2,SW,MER,23,1,152,4,1,m,.33 FERT
93BR01556,S0340,90,2,US,MER,83,1,159,4,1,m,
93BR01557,S0346,90,2,18,,-3,1,196,4,2,,
93BR01558,S0347,90,2,US,MER,44,1,163,4,1,m,
93BR01559,S0350,90,2,TX,MER,84,1,162,5,1,m,
93BR01560,S0357,90,2,US,MER,21,1,159,3,1,m,
93BR01561,S0360,90,2,US,MER,31,1,164,3,1,m,
93BR01562,S0363,90,2,SW,MER,24,1,139,3,1,m,
93BR01563,S0365,90,2,SW,MER,22,1,152,3,1,m,
93BR01564,S0366,90,2,SW,MER,42,1,149,4,1,m,
93BR01565,S0362,90,2,SW,MER,41,1,160,2,1,m,
93BR01566,S0323,90,2,US,MER,82,1,161,4,1,m,
93BR01567,S0324,90,2,US,MER,24,1,142,3,1,m,TENDER
93BR01568,S0328,90,2,US,MER,21,1,161,4,1,m,
93BR01569,S0381,90,2,FW,MER,23,1,139,3,1,m,
93BR01570,S0384,90,2,18,,24,1,145,3,1,1,CHK.R.QTR
93BR01571,S0385,90,2,US,MER,21,1,143,4,1,m,TENDER
93BR01572,S0386,90,2,TX,MER,86,1,166,3,1,m,
93BR01573,S0388,90,2,SW,MER,43,1,140,4,1,m,.33 FERT
93BR01574,S0389,90,2,SW,MER,87,1,148,3,1,m,
93BR01575,S0392,90,2,US,MER,44,1,172,3,1,m,
93BR01576,S0399,90,2,FW,MER,41,1,158,4,1,m,
93BR01577,S0374,90,2,SW,MER,85,1,141,4,1,m,SCURS
93BR01578,S0415,90,2,FW,MER,32,1,159,3,1,m,
93BR01579,S0416,90,2,FW,MER,88,1,156,3,1,m,
93BR01580,S0417,90,2,18,,31,1,149,3,1,,SHORTSTAPLE
93BR01581,S0401,90,2,FW,MER,42,1,155,4,1,m,
93BR01582,S0406,90,2,US,MER,34,1,162,4,1,m,
93BR01583,S0433,90,2,FW,MER,90,1,130,4,1,m,
93BR01584,S0436,90,2,SW,MER,91,1,169,4,1,m,
93BR01585,S0438,90,2,TX,MER,22,1,143,3,1,m,
93BR01586,S0439,90,2,TX,MER,44,1,164,3,1,m,
93BR01587,S0440,90,2,FW,MER,32,1,137,3,1,m,ENTR
93BR01588,S0451,90,2,US,MER,31,1,160,4,1,m,
93BR01589,S0456,90,2,FW,MER,81,1,153,3,1,m,HORNS
93BR01590,S0452,90,2,US,MER,80,1,153,3,1,m,
93BR01591,S0459,90,2,18,,-3,1,189,5,2,,
93BR01592,S0461,90,2,TX,MER,41,1,119,3,1,m,ENTR
93BR01593,S0463,90,2,18,,42,1,152,3,1,3,
93BR01594,S0466,90,2,SW,MER,82,1,140,4,1,m,
93BR01595,S0469,90,2,FW,MER,23,1,149,4,1,m,
93BR01596,S0421,90,2,FW,MER,33,1,134,3,1,m,
93BR01597,S0420,90,2,US,MER,89,1,139,3,1,m,ENTR
93BR01598,S0427,90,2,TX,MER,34,1,161,4,1,m,
93BR01599,S0483,90,2,SW,MER,33,1,146,3,1,m,
93BR01600,S0484,90,2,SW,MER,43,1,149,3,1,m,
93BR01601,S0493,90,2,SW,MER,41,1,124,3,1,m,
93BR01602,S0499,90,2,TX,MER,83,1,149,3,1,m,ENTR
93BR01603,S0470,90,2,SW,MER,33,1,143,3,1,m,
93BR01604,S0476,90,2,SW,MER,32,1,141,5,1,m,
93BR01605,S0513,90,2,SW,MER,21,1,153,3,1,m,
93BR01606,S0514,90,2,TX,MER,-3,1,176,3,2,m,HORNS
93BR01607,S0512,90,2,FW,MER,84,1,130,3,1,m,"ENTR,4TEATS"
93BR01608,S0518,90,2,TX,MER,-3,1,193,5,2,m,
93BR01609,S0519,90,2,FW,MER,42,1,137,4,1,m,
93BR01610,S0509,90,2,FW,MER,24,1,134,3,1,m,
93BR01611,S0530,90,2,TX,MER,44,1,165,4,1,m,ENTR
93BR01612,S0536,90,2,TX,MER,34,1,141,3,1,m,
93BR01613,S0557,90,2,SW,MER,33,1,130,3,1,m,
93BR01614,S0560,90,2,TX,MER,24,1,175,4,1,m,
93BR01615,S0563,90,2,SW,MER,32,1,134,4,1,m,
93BR01616,S0569,90,2,FW,MER,33,1,121,3,1,m,
93BR01617,S0521,90,2,SW,MER,43,1,146,3,1,m,
93BR01618,S0523,90,2,FW,MER,85,1,127,3,1,m,
93BR01619,S0526,90,2,FW,MER,22,1,147,4,1,m,
93BR01620,S0528,90,2,SW,MER,32,1,159,3,1,m,
93BR01621,S0527,90,2,FW,MER,23,1,136,3,1,m,
93BR01622,S0590,90,2,SW,MER,87,1,136,3,1,m,
93BR01623,S0593,90,2,FW,MER,21,1,138,4,1,m,
93BR01624,S0596,90,2,SW,MER,32,1,155,3,1,m,
93BR01625,S0599,90,2,FW,MER,88,1,141,4,1,m,DYSTOCIA '93
93BR01626,S0597,90,2,SW,MER,41,1,167,4,1,m,
93BR01627,S0570,90,2,FW,MER,32,1,152,3,1,m,
93BR01628,S0573,90,2,US,MER,44,1,156,3,1,m,
93BR01629,S0575,90,2,SW,MER,33,1,148,4,1,m,
93BR01630,S0576,90,2,TX,MER,31,1,143,3,1,m,
93BR01631,S0578,90,2,SW,MER,86,1,152,4,1,m,
93BR01632,S0610,90,2,TX,MER,34,1,168,4,1,m,
93BR01633,S0616,90,2,SW,MER,22,1,130,3,1,m,
93BR01634,S0619,90,2,TX,MER,44,1,151,3,1,m,
93BR01635,S0606,90,2,18,,44,1,165,3,1,,
93BR01636,S0602,90,2,FW,MER,42,1,148,3,1,m,
93BR01637,S0608,90,2,SW,MER,43,1,155,3,1,m,FOUND 9/15/92
93BR01638,S0639,90,2,SW,MER,33,1,150,3,1,m,
93BR01639,S0637,90,2,US,MER,44,1,176,4,1,m,EWE 1TAG
93BR01640,S0641,90,2,SW,MER,89,1,157,4,1,m,
93BR01641,S0640,90,2,SW,MER,32,1,175,5,1,m,
93BR01642,S0644,90,2,SW,MER,90,1,149,3,1,m,
93BR01643,S0642,90,2,SW,MER,41,1,121,3,1,m,
93BR01644,S0649,90,2,18,29A,LIS,1,157,,L,,
93BR01645,S0656,90,2,SW,MER,21,1,140,3,1,m,
93BR01646,S0657,90,2,18,,22,1,155,3,1,,
93BR01647,S0626,90,2,TX,MER,23,1,158,3,1,m,
93BR01648,S0628,90,2,18,,24,1,167,4,1,,
93BR01649,S0688,90,2,FW,MER,91,1,152,3,1,m,
93BR01650,S0691,90,2,FW,MER,21,1,139,3,1,m,
93BR01651,S0690,90,2,TX,MER,24,1,165,4,1,m,ENTR.SM.BAG
93BR01652,S0695,90,2,TX,MER,22,1,154,3,1,m,
93BR01653,S0692,90,2,FW,MER,33,1,151,4,1,m,
93BR01654,S0697,90,2,SW,MER,80,1,162,2,1,m,
93BR01655,S0674,90,2,TX,MER,43,1,172,4,1,m,"1TAG,TORNEAR"
93BR01656,S0675,90,2,18,,23,1,167,3,1,1,
93BR01657,S0679,90,2,18,,44,1,161,3,1,2,SW.BAG
93BR01658,S0811,90,2,US,MER,80,1,160,3,1,m,
93BR01659,S0810,90,2,US,MER,91,1,151,4,1,m,
93BR01660,S0812,90,2,18,,34,1,171,3,1,1,THINEWE
93BR01661,S0818,90,2,18,,81,1,145,4,1,,THINEWE93
93BR01662,S0801,90,2,18,,44,1,159,3,1,,??PG
93BR01663,S0800,90,2,FW,MER,43,1,166,4,1,m,DYSUPSIDEDOWN
93BR01664,S0803,90,2,18,,89,1,158,3,1,,FLT.R
93BR01665,S0804,90,2,US,MER,-3,1,187,3,2,m,
93BR01666,S0805,90,2,FW,MER,41,1,122,3,1,m,SM.BAG
93BR01667,S0802,90,2,US,MER,41,1,145,3,1,m,
93BR01668,S0808,90,2,SW,MER,90,1,148,3,1,m,
93BR01669,S0809,90,2,US,MER,23,1,162,4,1,m,
93BR01670,S0835,90,2,US,MER,83,1,166,4,1,m,
93BR01671,S0837,90,2,SW,MER,21,1,162,3,1,m,
93BR01672,S0844,90,2,US,MER,31,1,161,4,1,m,
93BR01673,S0845,90,2,US,MER,42,1,136,3,1,m,
93BR01674,S0854,90,2,US,MER,23,1,148,3,1,m,
93BR01675,S0856,90,2,US,MER,34,1,144,3,1,m,
93BR01676,S0861,90,2,18,,34,1,152,4,1,3,
93BR01677,S0860,90,2,US,MER,31,1,159,4,1,m,WR-2
93BR01678,S0864,90,2,18,,84,1,163,5,1,,DYSTOCIA '93
93BR01679,S0866,90,2,18,,85,1,144,3,1,1,
93BR01680,S0868,90,2,US,MER,31,1,146,3,1,m,
93BR01681,S0867,90,2,18,,86,1,163,4,1,,
93BR01682,S0823,90,2,FW,MER,82,1,162,4,1,m,.33 FERT
93BR01683,S0824,90,2,FW,MER,24,1,172,4,1,m,ENTR
93BR01684,S0826,90,2,SW,MER,42,1,149,3,1,m,ENTR
93BR01685,S0828,90,2,US,MER,43,1,159,4,1,m,
93BR01686,S0880,90,2,US,MER,88,1,154,4,1,m,
93BR01687,S0883,90,2,US,MER,34,1,167,3,1,m,
93BR01688,S0888,90,2,US,MER,-3,1,188,3,2,m,
93BR01689,S0889,90,2,US,MER,-3,1,179,4,2,m,FLT'S
93BR01690,S0890,90,2,18,,32,1,159,4,1,,
93BR01691,S0892,90,2,18,,43,1,172,4,1,,
93BR01692,S0870,90,2,US,MER,22,1,159,4,1,m,
93BR01693,S0875,90,2,18,,34,1,159,4,1,,
93BR01694,S0878,90,2,US,MER,87,1,149,4,1,m,
93BR01695,S0877,90,2,18,,-3,1,184,3,2,2,
93BR01696,S0910,90,2,US,MER,31,1,164,4,1,m,
93BR01697,S0916,90,2,US,MER,21,1,151,3,1,m,SM.BAG+THIN
93BR01698,S0917,90,2,US,MER,34,1,163,3,1,m,
93BR01699,S0901,90,2,18,,33,1,171,4,1,,FLT'S
93BR01700,S0909,90,2,US,MER,89,1,163,4,1,m,HAIRY
93BR01701,S0931,90,2,US,MER,-3,1,176,4,2,m,
93BR01702,S0930,90,2,US,MER,24,1,164,4,1,m,
93BR01703,S0933,90,2,18,,-3,1,181,4,2,,
93BR01704,S0935,90,2,18,,-3,1,183,5,2,,LATE2MILK
93BR01705,S0932,90,2,US,MER,44,1,173,4,1,m,
93BR01706,S0938,90,2,US,MER,41,1,154,3,1,m,
93BR01707,S0946,90,2,18,,42,1,164,3,1,,
93BR01708,S0959,90,2,US,MER,90,1,145,3,1,m,ENTR
93BR01709,S0969,90,2,18,,-3,1,180,3,2,,
93BR01710,S0922,90,2,18,,33,1,158,3,1,1,
93BR01711,S0929,90,2,US,MER,31,1,151,3,1,m,
93BR01712,S0980,90,2,18,,91,1,163,3,1,1,URI '93
93BR01713,S0996,90,2,TX,MER,43,1,151,3,1,m,
93BR01714,S0974,90,2,18,,32,1,171,5,1,,
93BR01715,S0715,90,2,TX,MER,81,1,146,3,1,m,
93BR01716,S0712,90,2,TX,MER,-3,1,183,4,2,m,
93BR01717,S0703,90,2,FW,MER,42,1,153,4,1,m,TENDER
93BR01718,S0705,90,2,FW,MER,23,1,135,4,1,m,
93BR01719,S0707,90,2,SW,MER,24,1,147,3,1,m,
93BR01720,S0733,90,2,TX,MER,34,1,159,4,1,m,
93BR01721,S0736,90,2,SW,MER,43,1,146,4,1,m,
93BR01722,S0732,90,2,TX,MER,83,1,157,3,1,m,
93BR01723,S0738,90,2,SW,MER,21,1,147,3,1,m,
93BR01724,S0741,90,2,US,MER,22,1,132,3,1,m,
93BR01725,S0740,90,2,US,MER,44,1,154,3,1,m,
93BR01726,S0745,90,2,US,MER,43,1,150,3,1,m,
93BR01727,S0746,90,2,18,,-3,1,179,4,2,,VLTS
93BR01728,S0750,90,2,FW,MER,84,1,124,3,1,m,ENTR
93BR01729,S0754,90,2,US,MER,41,1,150,4,1,m,
93BR01730,S0759,90,2,US,MER,23,1,160,4,1,m,
93BR01731,S0761,90,2,US,MER,85,1,151,3,1,m,
93BR01732,S0767,90,2,SW,MER,33,1,159,3,1,m,
93BR01733,S0722,90,2,TX,MER,82,1,163,4,1,m,MLT.R
93BR01734,S0727,90,2,TX,MER,31,1,138,3,1,m,
93BR01735,S0781,90,2,TX,MER,86,1,147,3,1,m,
93BR01736,S0783,90,2,SW,MER,21,1,143,4,1,m,
93BR01737,S0784,90,2,SW,MER,22,1,156,4,1,m,
93BR01738,S0782,90,2,TX,MER,43,1,157,3,1,m,
93BR01739,S0789,90,2,TX,MER,87,1,163,4,1,m,
93BR01740,S0787,90,2,18,,88,1,169,3,1,,
93BR01741,S0794,90,2,18,,42,1,162,3,1,,
93BR01742,S0795,90,2,FW,MER,33,1,137,3,1,m,
93BR01743,S0796,90,2,FW,MER,42,1,166,3,1,m,DYSTOCIA
93BR01744,S0797,90,2,TX,MER,31,1,169,5,1,m,
93BR01745,S0774,90,2,FW,MER,24,1,142,2,1,m,
93BR01746,S0778,90,2,FW,MER,41,1,135,,1,m,MSG 10-28-93
93BR01747,S0777,90,2,FW,MER,32,1,129,3,1,m,DYS.BREECH
93BR01748,S3113,92,2,18,33,LIS,1,118,,L,,
93BR01749,S3114,92,2,18,30B,LIS,1,117,,L,,
93BR01750,S3119,92,2,00,SPG,LIS,1,129,,L,S,
93BR01751,S3100,92,2,00,SPG,LIS,1,124,,L,S,
93BR01752,S3104,92,2,18,,80,1,128,2,1,,BRN L.EYE
93BR01753,S3106,92,2,18,34B,LIS,1,131,,L,,
93BR01754,S3108,92,2,18,SPG,LIS,1,141,,L,S,
93BR01755,S3107,92,2,18,31B,LIS,1,116,,L,,
93BR01756,S3131,92,2,18,33,LIS,1,136,,L,,
93BR01757,S3134,92,2,18,33,LIS,1,141,,L,,
93BR01758,S3135,92,2,18,33,LIS,1,109,,L,,
93BR01759,S3141,92,2,18,33,LIS,1,138,,L,,
93BR01760,S3143,92,2,18,33,LIS,1,137,,L,,BRN.LEGS
93BR01761,S3144,92,2,18,29A,LIS,1,133,,L,,BRN.R.LEGS
93BR01762,S3146,92,2,18,,22,1,130,4,1,,ENTR
93BR01763,S3149,92,2,18,,41,1,118,3,1,,
93BR01764,S3157,92,2,18,,82,1,149,4,1,,
93BR01765,S3164,92,2,18,33,LIS,1,124,,L,,
93BR01766,S3165,92,2,18,33,LIS,1,150,,L,,
93BR01767,S3168,92,2,18,,83,1,124,3,1,,
93BR01768,S3121,92,2,18,,21,1,133,4,1,,
93BR01769,S3120,92,2,18,,81,1,123,4,1,,
93BR01770,S3123,92,2,18,31D,LIS,1,143,,L,,
93BR01771,S3128,92,2,18,31A,LIS,1,139,,L,,
93BR01772,S3129,92,2,18,33,LIS,1,133,,L,,
93BR01773,S3127,92,2,18,BON,LIS,1,148,,L,,
93BR01774,S3180,92,2,18,33,LIS,1,121,,L,,
