UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
19BR00281,H9982,1.0,,.,28,1,0,120,1,125,1008,W,1,,30,132,1106,139,0108
19BR00282,H9989,1.0,,.,28,1,0,155,1,152,1010,W,1,,30,169,1106,161,0108
19BR00283,H9994,1.0,,TAILCHEWED,25,1,0,145,1,145,1010,W,1,,30,153,1106,160,0108
19BR00284,K5131,2.0,,.,19,1,,204,1,201,1008,W,1,,06,213,1121,207,0108
19BR00285,K5132,2.0,,LameLFTx,19,1,,196,2,189,1008,W,1,,06,206,1121,196,0108
19BR00286,K5133,2.0,,.,19,1,,163,1,151,1008,W,1,,06,166,1121,160,0108
19BR00287,K5136,2.0,,OKFORONE,11,1,,197,1,193,1008,W,1,,06,200,1106,194,0108
19BR00288,K5137,2.0,,.,19,1,,145,2,141,1008,W,1,,06,163,1121,161,0108
19BR00289,K5139,2.0,,.,19,1,,186,1,185,1008,W,1,,06,209,1121,194,0108
19BR00290,K5150,2.0,,DownTx,19,1,,177,1,167,1008,W,1,,06,198,1121,190,0108
19BR00291,K5154,2.0,,LameLHTx,19,1,,190,D,177,1008,W,1,,06,194,1121,173,0108
19BR00292,K5170,2.0,,LameLHTx,19,1,,177,1,175,1008,W,1,,06,189,1121,187,0108
19BR00293,K5171,2.0,,.,11,1,,176,1,177,1008,W,1,,06,178,1106,183,0108
19BR00294,K5173,2.0,,.,19,1,,200,H,196,1008,W,1,,06,218,1121,198,0108
19BR00295,K5182,2.0,,.,19,1,,163,1,158,1008,W,1,,06,180,1121,179,0108
19BR00296,K5187,1.0,,.,19,1,,140,2,141,1010,W,1,,06,157,1121,145,0108
19BR00297,K5194,1.0,,2ND,19,1,,190,D,185,1008,W,1,,06,197,1121,190,0108
19BR00298,K5196,1.0,,.,19,1,,176,D,180,1008,W,1,,06,187,1121,178,0108
19BR00299,K5198,1.0,,.,19,1,,152,D,147,1010,W,1,,06,161,1121,150,0108
19BR00300,K5201,1.0,,HAIRY,11,1,,193,D,184,1008,W,1,,06,191,1106,185,0108
19BR00301,K5202,1.0,,.,19,1,,134,2,139,1010,W,1,,06,154,1121,146,0108
19BR00302,K5203,1.0,,HAIRY,19,1,,124,2,142,1008,W,1,,06,140,1121,128,0108
19BR00303,K5205,1.0,,K5204Broken,19,1,,197,2,193,1008,W,1,,06,210,1121,201,0108
19BR00304,K5207,1.0,,.,19,1,,186,D,185,1008,W,1,,06,196,1121,179,0108
19BR00305,K5209,1.0,,2ND,19,1,,173,D,171,1008,W,1,,06,195,1121,185,0108
19BR00306,K5211,1.0,,.,19,1,,185,D,183,1008,W,1,,06,189,1121,180,0108
19BR00307,K5214,1.0,,.,19,1,,174,D,171,1008,W,1,,06,180,1121,157,0108
19BR00308,K5217,1.0,,.,11,1,,135,2,140,1008,W,1,,06,145,1106,146,0108
19BR00309,K5225,1.0,,HAIRY,11,1,,157,2,162,1008,W,1,,06,161,1106,155,0108
19BR00310,K5230,1.0,,.,19,1,,172,2,176,1008,W,1,,06,180,1121,174,0108
19BR00311,K5235,1.0,,.,19,1,,163,D,160,1008,W,1,,06,165,1121,161,0108
19BR00312,K5236,1.0,,CornealUlcerT,19,1,,171,D,156,1008,W,1,,06,179,1121,166,0108
19BR00313,K5237,1.0,,1ST,19,1,,196,D,189,1008,W,1,,06,199,1121,184,0108
19BR00314,K5244,4.0,,Ballou,18,1,,216,H,199,1008,W,1,,06,206,1121,198,0108
19BR00315,K5245,4.0,,Bell,18,1,,198,H,186,1008,W,1,,06,198,1121,187,0108
19BR00316,K5246,2.0,,Ballou,18,1,,180,H,173,1008,W,1,,06,194,1121,186,0108
19BR00317,K5247,4.0,,Ballou,18,1,,197,H,198,1008,W,1,,06,215,1121,217,0108
19BR00318,K5248,4.0,,Bell,18,1,,191,H,180,1008,W,1,,06,195,1121,193,0108
19BR00319,K5249,5.0,,Ballou,18,1,,212,H,202,1008,W,1,,06,221,1121,216,0108
19BR00320,K5250,4.0,,Ballou,18,1,,164,H,158,1008,W,1,,06,186,1121,168,0108
19BR00321,K5251,4.0,,Ballou,18,1,,189,H,176,1008,W,1,,06,190,1121,188,0108
19BR00322,K5252,4.0,,Ballou,18,1,,157,H,163,1008,W,1,,06,166,1121,158,0108
19BR00323,K5253,4.0,,Ballou,18,1,,151,H,141,1008,W,1,,06,163,1121,164,0108
19BR00324,K5255,4.0,,Ballou,18,1,,175,H,172,1008,W,1,,06,187,1121,183,0108
19BR00325,K5256,4.0,,Ballou,18,1,,147,H,144,1008,W,1,,06,154,1121,164,0108
19BR00326,K5257,4.0,,Bell,18,1,,224,H,209,1008,W,1,,06,224,1121,,
19BR00327,K5258,4.0,,Bell,18,1,,167,H,171,1008,W,1,,06,183,1121,179,0108
19BR00328,K5259,4.0,,Bell,18,1,,179,H,177,1008,W,1,,06,197,1121,189,0108
19BR00329,K5260,4.0,,Bell,18,1,,156,H,155,1008,W,1,,06,168,1121,165,0108
19BR00330,K5261,4.0,,Ballou,18,1,,151,H,160,1008,W,1,,06,154,1121,157,0108
19BR00331,K5262,4.0,,Bell,18,1,,171,H,174,1008,W,1,,06,179,1121,185,0108
19BR00332,K5263,4.0,,Bell,18,1,,185,H,184,1008,W,1,,06,204,1121,194,0108
19BR00333,K5264,4.0,,Ballou,18,1,,165,H,158,1008,W,1,,06,173,1121,,
19BR00334,K5265,4.0,,Ballou,18,1,,184,H,180,1008,W,1,,06,196,1121,199,0108
19BR00335,K5266,4.0,,Bell,18,1,,164,H,158,1008,W,1,,06,177,1121,180,0108
19BR00336,K5267,4.0,,Bell,18,1,,169,H,167,1008,W,1,,06,185,1121,157,0108
19BR00337,L1001,6.0,,.,6,1,,200,H,189,1008,W,1,,PC,202,1106,210,0108
19BR00338,L1397,6.0,,.,7,1,0,189,H,195,1008,W,1,,PC,195,1106,219,0108
19BR00339,L1464,6.0,,.,8,1,0,220,H,210,1008,W,1,,PC,216,1106,219,0108
19BR00340,L1521,5.0,,CHUNKS,1,1,0,223,H,215,1008,W,1,,PC,242,1106,240,0108
19BR00341,L1542,5.0,,.,6,1,,173,H,175,1008,W,1,,PC,185,1106,201,0108
19BR00342,L1544,5.0,,LameRFTx,4,1,0,185,H,183,1008,W,1,,PC,205,1106,217,0108
19BR00343,L1546,5.0,,.,8,1,0,207,H,186,1008,W,1,,PC,202,1106,220,0108
19BR00344,L1562,5.0,,.,4,1,0,189,H,195,1008,W,1,,PC,202,1106,215,0108
19BR00345,L1573,5.0,,.,2,1,,224,H,196,1008,W,1,,PC,208,1106,229,0108
19BR00346,L1578,5.0,,.,7,1,0,199,H,207,1008,W,1,,PC,211,1106,223,0108
19BR00347,L1588,5.0,,.,1,1,0,182,H,169,1008,W,1,,PC,195,1106,195,0108
19BR00348,L1599,5.0,,MYO AA,5,1,,205,H,198,1008,W,1,,PC,212,1106,218,0108
19BR00349,L1604,5.0,,.,3,1,0,195,H,198,1008,W,1,,PC,199,1106,224,0108
19BR00350,L1645,4.0,,.,3,1,0,167,H,163,1008,W,1,,PC,173,1106,193,0108
19BR00351,L1657,4.0,,50DKBRN,3,1,0,245,H,217,1008,W,1,,PC,239,1106,240,0108
19BR00352,L1662,4.0,,LameLF/RHTx,7,1,,194,H,197,1008,W,1,,PC,199,1106,206,0108
19BR00353,L1666,4.0,,.,5,1,0,230,H,218,1008,W,1,,PC,234,1106,239,0108
19BR00354,L1670,4.0,,RP,1,1,0,202,H,202,1008,W,1,,PC,226,1106,228,0108
19BR00355,L1686,4.0,,Thin Pen 2019,4,1,0,178,H,178,1010,W,1,,PC,185,1106,174,0108
19BR00356,L1707,4.0,,.,1,1,,212,H,205,1008,W,1,,PC,234,1106,241,0108
19BR00357,L1711,4.0,,.,8,1,0,213,H,199,1008,W,1,,PC,210,1106,212,0108
19BR00358,L1717,4.0,,.,6,1,0,245,H,231,1008,W,1,,PC,252,1106,259,0108
19BR00359,L1734,4.0,,LameLF/RHTx,2,1,,187,H,168,1010,W,1,,PC,179,1106,189,0108
19BR00360,L1743,3.0,,15BLK,1,1,0,229,D,213,1010,W,1,,PC,227,1106,227,0108
19BR00361,L1744,3.0,,.,5,1,0,194,H,200,1008,W,1,,PC,208,1106,215,0108
19BR00362,L1747,3.0,,.,5,1,,189,H,180,1010,W,1,,PC,176,1106,191,0108
19BR00363,L1749,3.0,,Temp&IncRRTx,3,1,0,217,H,197,1008,W,1,,PC,209,1106,232,0108
19BR00364,L1751,3.0,,.,5,1,0,198,H,188,1008,W,1,,PC,195,1106,201,0108
19BR00365,L1757,3.0,,.,8,1,,190,H,179,1008,W,1,,PC,195,1106,200,0108
19BR00366,L1765,3.0,,.,1,1,,180,H,176,1008,W,1,,PC,189,1106,210,0108
19BR00367,L1774,3.0,,.,2,1,0,163,H,154,1010,W,1,,PC,166,1106,177,0108
19BR00368,L1785,3.0,,.,5,1,0,171,H,169,1008,W,1,,PC,182,1106,194,0108
19BR00369,L1791,3.0,,.,7,1,0,202,H,190,1008,W,1,,PC,210,1106,218,0108
19BR00370,L1795,3.0,,.,2,1,0,202,H,196,1008,W,1,,PC,195,1106,213,0108
19BR00371,L1800,3.0,,.,1,1,0,182,H,161,1010,W,1,,PC,194,1106,199,0108
19BR00372,L1801,3.0,,.,8,1,0,178,H,164,1010,W,1,,PC,197,1106,190,0108
19BR00373,L1802,3.0,,.,7,1,0,180,H,179,1008,W,1,,PC,186,1106,194,0108
19BR00374,L1804,3.0,,.,4,1,,198,H,177,1010,W,1,,PC,202,1106,215,0108
19BR00375,L1815,3.0,,.,6,1,,201,H,195,1008,W,1,,PC,200,1106,206,0108
19BR00376,L1822,3.0,,LameRHTx,5,1,0,175,H,169,1008,W,1,,PC,193,1106,207,0108
19BR00377,L1823,3.0,,.,6,1,0,194,H,185,1008,W,1,,PC,199,1106,213,0108
19BR00378,L1835,3.0,,.,8,1,0,157,H,154,1010,W,1,,PC,174,1106,177,0108
19BR00379,L1841,3.0,,LameRF/LHTx,4,1,,231,D,215,1008,W,1,,PC,222,1106,226,0108
19BR00380,L1845,3.0,,.,1,1,0,190,H,184,1010,W,1,,PC,201,1106,218,0108
19BR00381,L1846,3.0,,.,7,1,,180,H,167,1008,W,1,,PC,184,1106,198,0108
19BR00382,L1848,3.0,,.,6,1,,211,H,200,1008,W,1,,PC,215,1106,210,0108
19BR00383,L1854,3.0,,.,3,1,,206,D,191,1010,W,1,,PC,202,1106,208,0108
19BR00384,L1857,3.0,,.,2,1,0,205,H,190,1008,W,1,,PC,210,1106,222,0108
19BR00385,L1884,2.0,,LameRHTx,4,1,0,165,H,154,1008,W,1,,PC,173,1106,171,0108
19BR00386,L1889,2.0,,.,1,1,0,182,H,183,1008,W,1,,PC,195,1106,194,0108
19BR00387,L1895,2.0,,.,8,1,0,173,H,174,1008,W,1,,PC,183,1106,193,0108
19BR00388,L1896,2.0,,.,2,1,0,162,H,158,1008,W,1,,PC,167,1106,177,0108
19BR00389,L1903,2.0,,.,7,1,0,167,H,169,1010,W,1,,PC,178,1106,189,0108
19BR00390,L1907,2.0,,SM.BAG,4,1,0,201,H,193,1010,W,1,,PC,211,1106,217,0108
19BR00391,L1911,2.0,,.,5,1,0,146,H,,,0,1,,PC,,,,
19BR00392,L1912,2.0,,.,7,1,0,165,D,154,1010,W,1,,PC,169,1106,175,0108
19BR00393,L1917,2.0,,40BR,4,1,0,200,H,201,1008,W,1,,PC,206,1106,207,0108
19BR00394,L1920,2.0,,.,1,1,0,165,H,160,1008,W,1,,PC,186,1106,195,0108
19BR00395,L1921,2.0,,.,2,1,0,195,H,196,1008,W,1,,PC,201,1106,226,0108
19BR00396,L1936,2.0,,.,3,1,0,193,H,184,1008,W,1,,PC,194,1106,205,0108
19BR00397,L1937,2.0,,<05BR,6,1,0,156,H,158,1008,W,1,,PC,167,1106,182,0108
19BR00398,L1939,2.0,,SMBAG,2,1,0,164,H,163,1010,W,1,,PC,174,1106,190,0108
19BR00399,L1947,2.0,,.,3,1,,166,H,164,1008,W,1,,PC,165,1106,176,0108
19BR00400,L1949,2.0,,.,7,1,,182,H,174,1008,W,1,,PC,185,1106,195,0108
19BR00401,L1954,2.0,,.,5,1,0,169,H,163,1008,W,1,,PC,189,1106,197,0108
19BR00402,L1957,2.0,,LameRFTx,4,1,0,160,H,160,1010,W,1,,PC,174,1106,183,0108
19BR00403,L1958,2.0,,.,5,1,0,152,H,154,1008,W,1,,PC,156,1106,169,0108
19BR00404,L1961,2.0,,.,4,1,0,199,D,,,0,1,,PC,,,,
19BR00405,L1964,2.0,,LameLFTx,1,1,0,196,H,184,1008,W,1,,PC,221,1106,220,0108
19BR00406,L1974,2.0,,LameLHTx,8,1,,171,D,161,1010,W,1,,PC,164,1106,172,0108
19BR00407,L1975,2.0,,.,8,1,0,234,H,230,1008,W,1,,PC,252,1106,251,0108
19BR00408,L1976,2.0,,LameLHTx,8,1,0,206,D,195,1010,W,1,,PC,202,1106,216,0108
19BR00409,L1982,2.0,,LameLFTx,4,1,0,234,H,220,1010,W,1,,PC,234,1106,240,0108
19BR00410,L1983,2.0,,LamenessTx,4,1,0,211,D,195,1008,W,1,,PC,204,1106,198,0108
19BR00411,L1987,2.0,,.,7,1,0,195,H,188,1008,W,1,,PC,197,1106,218,0108
19BR00412,L1989,2.0,,1ST.10BLK,4,1,0,163,H,162,1008,W,1,,PC,168,1106,165,0108
19BR00413,L1991,2.0,,.,6,1,0,184,H,175,1008,W,1,,PC,194,1106,208,0108
19BR00414,L2003,2.0,,<05BR,7,1,,180,H,175,1008,W,1,,PC,178,1106,195,0108
19BR00415,L2007,2.0,,LameRHTx,3,1,0,189,H,187,1008,W,1,,PC,188,1106,204,0108
19BR00416,L2013,1.0,,ScoursTx,6,1,0,146,H,145,1008,W,1,,PC,154,1106,168,0108
19BR00417,L2025,1.0,,5-10GR,3,1,0,189,D,183,1008,W,1,,PC,184,1106,195,0108
19BR00418,L2027,1.0,,25BL,1,1,0,161,D,163,1008,W,1,,PC,167,1106,169,0108
19BR00419,L2028,1.0,,40BR,5,1,0,163,D,154,1010,W,1,,PC,163,1106,168,0108
19BR00420,L2030,1.0,,35BL,5,1,0,141,H,142,1008,W,1,,PC,153,1106,155,0108
19BR00421,L2031,1.0,,30GR,8,1,0,111,H,107,1008,W,1,,PC,118,1106,,
19BR00422,L2033,1.0,,30BLK,2,1,0,163,H,164,1008,W,1,,PC,165,1106,189,0108
19BR00423,L2034,1.0,,10BLK,7,1,0,179,D,175,1008,W,1,,PC,178,1106,193,0108
19BR00424,L2044,1.0,,1ST.05BR,2,1,0,155,H,155,1010,W,1,,PC,161,1106,164,0108
19BR00425,L2047,1.0,,25BL,7,1,0,146,H,151,1008,W,1,,PC,155,1106,166,0108
19BR00426,L2048,1.0,,20BL,8,1,,147,H,145,1010,W,1,,PC,158,1106,172,0108
19BR00427,L2049,1.0,,15BL,3,1,,187,D,185,1008,W,1,,PC,188,1106,201,0108
19BR00428,L2051,1.0,,70BL,6,1,0,173,D,165,1010,W,1,,PC,176,1106,186,0108
19BR00429,L2056,1.0,,20TAN,3,1,0,136,H,141,1008,W,1,,PC,150,1106,164,0108
19BR00430,L2060,1.0,,2ND.25BL,3,1,,174,D,166,1010,W,1,,PC,174,1106,183,0108
19BR00431,L2061,1.0,,3RD.40BR,8,1,,175,D,176,1008,W,1,,PC,182,1106,176,0108
19BR00432,L2062,1.0,,10BL,2,1,0,134,H,132,1008,W,1,,PC,142,1106,157,0108
19BR00433,L2063,1.0,,5-10BL,8,1,0,135,H,129,1008,W,1,,PC,138,1106,152,0108
19BR00434,L2066,1.0,,85BL,4,1,0,168,D,169,1010,W,1,,PC,178,1106,177,0108
19BR00435,L2067,1.0,,1ST.35BL,3,1,0,142,H,146,1008,W,1,,PC,158,1106,168,0108
19BR00436,L2074,1.0,,80BR,2,1,0,120,H,127,1008,W,1,,PC,134,1106,144,0108
19BR00437,L2080,1.0,,90GR,2,1,0,112,H,113,1008,W,1,,PC,122,1106,130,0108
19BR00438,L2083,1.0,,40BLK,6,1,0,177,H,168,1008,W,1,,PC,176,1106,176,0108
19BR00439,L2084,1.0,,80BLK,7,1,0,171,H,167,1008,W,1,,PC,174,1106,180,0108
19BR00440,L2085,1.0,,.,6,1,,208,D,201,1010,W,1,,PC,215,1106,206,0108
19BR00441,L2087,1.0,,40BLK,7,1,0,143,H,143,1008,W,1,,PC,147,1106,154,0108
19BR00442,L2089,1.0,,20BLK,5,1,0,152,H,157,1008,W,1,,PC,160,1106,173,0108
19BR00443,L2094,1.0,,50BL,7,1,0,134,H,129,1008,W,1,,PC,147,1106,153,0108
19BR00444,L2099,1.0,,30GR,6,1,,138,H,136,1008,W,1,,PC,145,1106,153,0108
19BR00445,L2104,1.0,,35BL,4,1,0,141,H,139,1008,W,1,,PC,149,1106,155,0108
19BR00446,L2106,1.0,,40BR,1,1,0,155,H,149,1010,W,1,,PC,161,1106,166,0108
19BR00447,L2109,1.0,,<05BL,5,1,0,128,H,129,1008,W,1,,PC,142,1106,155,0108
19BR00448,L2115,1.0,,5BR.LameRF,6,1,,143,H,140,1010,W,1,,PC,155,1106,157,0108
19BR00449,L2116,1.0,,60BR,8,1,0,145,H,144,1010,W,1,,PC,150,1106,154,0108
19BR00450,L2121,1.0,,70LT.TAN,5,1,0,178,D,173,1008,W,1,,PC,191,1106,189,0108
19BR00451,L2122,1.0,,25BR,7,1,0,123,H,131,1008,W,1,,PC,133,1106,139,0108
19BR00452,L2123,1.0,,.,7,1,0,144,H,143,1008,W,1,,PC,156,1106,167,0108
19BR00453,L2125,1.0,,80BL,6,1,0,141,H,144,1008,W,1,,PC,156,1106,163,0108
19BR00454,L2130,1.0,,15-20GR,8,1,0,154,H,151,1010,W,1,,PC,166,1106,166,0108
19BR00455,L2131,1.0,,15GR,8,1,0,164,H,171,1008,W,1,,PC,178,1106,184,0108
19BR00456,L2132,1.0,,05BR,6,1,,131,H,129,1008,W,1,,PC,139,1106,150,0108
19BR00457,L2134,1.0,,50TAN,3,1,0,161,H,160,1008,W,1,,PC,166,1106,,
19BR00458,L2135,1.0,,25TAN,2,1,0,158,H,165,1008,W,1,,PC,168,1106,176,0108
19BR00459,L2137,1.0,,05BR.TailInfx,2,1,0,146,H,147,1008,W,1,,PC,160,1106,162,0108
19BR00460,L2138,1.0,,20GR  ScoursT,5,1,0,160,H,157,1010,W,1,,PC,174,1106,183,0108
19BR00461,L2139,1.0,,05BR,2,1,0,215,D,206,1008,W,1,,PC,215,1106,217,0108
19BR00462,L2142,1.0,,90BLK,1,1,0,158,H,158,1010,W,1,,PC,176,1106,182,0108
19BR00463,L2144,1.0,,70BL,3,1,0,138,H,134,1008,W,1,,PC,146,1106,157,0108
19BR00464,L2147,1.0,,40BL,6,1,,133,H,134,1008,W,1,,PC,144,1106,151,0108
19BR00465,L2149,1.0,,70BLK,6,1,0,178,H,166,1008,W,1,,PC,183,1106,183,0108
19BR00466,L2161,1.0,,30BL.RespTx,3,1,0,160,H,157,1008,W,1,,PC,161,1106,178,0108
19BR00467,L2166,1.0,,Thin Pen 2019,2,1,,156,D,151,1008,W,1,,PC,164,1106,151,0108
19BR00468,L2176,1.0,,15BR,5,1,0,166,D,160,1008,W,1,,PC,179,1106,176,0108
19BR00469,L2178,1.0,,50BL.PneuTx,4,1,0,132,H,136,1008,W,1,,PC,151,1106,156,0108
19BR00470,L2184,1.0,,90BLK,1,1,,142,H,139,1010,W,1,,PC,156,1106,168,0108
19BR00471,L2185,1.0,,100BLK,3,1,,158,D,163,1008,W,1,,PC,155,1106,164,0108
19BR00472,L2186,1.0,,Thin Pen 2019,1,1,0,162,H,149,1010,W,1,,PC,173,1106,160,0108
19BR00473,L2188,1.0,,80BL,4,1,0,151,H,146,1008,W,1,,PC,165,1106,174,0108
19BR00474,L2189,1.0,,.,BL,1,0,166,D,157,1008,W,1,,BL,163,1113,153,0108
19BR00475,L2190,1.0,,50BL,5,1,,161,D,152,1010,W,1,,PC,174,1106,171,0108
19BR00476,L2191,1.0,,50BL,1,1,,114,H,111,1010,W,1,,PC,132,1106,142,0108
19BR00477,L2198,1.0,,20BL,4,1,0,117,H,108,1008,W,1,,PC,120,1106,125,0108
19BR00478,M0013,1.0,,.,29,1,7,173,H,171,1008,W,1,,00,173,1106,165,0108
19BR00479,M0014,1.0,,.,30,1,7,149,H,143,1008,W,1,,00,155,1106,161,0108
19BR00480,M0019,1.0,,.,29,1,,158,H,151,1008,W,1,,00,158,1106,169,0108
19BR00481,M0024,1.0,,ScoursTx,29,1,0,125,1,128,1008,W,1,,XP,139,1106,146,0108
19BR00482,M0032,1.0,,.,22,1,0,146,1,136,1008,W,1,,30,158,1106,,
19BR00483,M0033,1.0,,.,22,1,0,136,1,138,1008,W,1,,30,149,1106,147,0108
19BR00484,M0036,1.0,,3RD,25,1,,165,2,157,1008,W,1,,30,168,1106,175,0108
19BR00485,M0053,1.0,,Thin Pen 2019,30,1,0,132,1,123,1010,W,1,,80,144,1106,135,0108
19BR00486,M0059,1.0,,.,29,1,0,154,2,152,1008,W,1,,LR,161,1106,167,0108
19BR00487,M0062,1.0,,HAIRY,30,1,0,153,2,158,1008,W,1,,LP,166,1106,174,0108
19BR00488,M0068,1.0,,.,29,1,,146,2,144,1008,W,1,,LR,150,1106,154,0108
19BR00489,M0075,1.0,,.,EC3,5,0,138,2,151,1119,W,1,,30,153,1216,,
19BR00490,M0081,1.0,,.,30,1,,141,1,134,1008,W,1,,10,151,1106,164,0108
19BR00491,M0082,1.0,,.,EC1,5,7,154,1,156,1119,W,1,,30,161,1216,,
19BR00492,M0084,1.0,,.,29,1,0,138,1,138,1008,W,1,,LP,147,1106,154,0108
19BR00493,M0087,1.0,,.,25,1,0,134,1,131,1008,W,1,,30,140,1106,141,0108
19BR00494,M0089,1.0,,.,22,1,0,156,D,149,1008,W,1,,30,164,1106,163,0108
19BR00495,M0098,1.0,,.,26,1,0,132,2,135,1008,W,1,,30,144,1106,151,0108
19BR00496,M0100,1.0,,.,22,1,0,129,2,131,1008,W,1,,30,140,1106,144,0108
19BR00497,M0113,1.0,,.,22,1,0,150,1,141,1008,W,1,,30,158,1106,164,0108
19BR00498,M0125,1.0,,.,30,1,0,153,1,153,1008,W,1,,00,161,1106,178,0108
19BR00499,M0128,1.0,,.,29,1,,153,2,157,1008,W,1,,XP,163,1106,168,0108
19BR00500,M0132,1.0,,.,30,1,0,149,1,155,1008,W,1,,10,162,1106,166,0108
19BR00501,R9570,6.0,,.,43,2,,182,2,185,1008,W,1,,07,186,1113,194,0108
19BR00502,R9574,6.0,,BIGTEATS WART,43,2,0,180,2,177,1008,W,1,,07,162,1113,169,0108
19BR00503,R9579,6.0,,.,43,2,0,153,1,145,1010,W,1,,07,155,1113,166,0108
19BR00504,R9589,6.0,,LSDSOMEBLOOD,48,2,,187,1,186,1008,W,1,,07,184,1113,187,0108
19BR00505,R9592,6.0,,.,49,2,0,211,D,196,1008,W,1,,07,204,1113,205,0108
19BR00506,R9599,6.0,,LameLHTx,43,2,0,166,2,162,1008,W,1,,07,166,1113,182,0108
19BR00507,R9613,6.0,,.,51,2,,154,1,147,1008,W,1,,07,160,1113,157,0108
19BR00508,R9630,6.0,,.,54,2,0,169,2,165,1008,W,1,,07,180,1113,185,0108
19BR00509,R9633,6.0,,.,48,2,,199,2,185,1010,W,1,,07,199,1113,212,0108
19BR00510,R9639,6.0,,FUZZY,53,2,,229,1,220,1008,W,1,,07,223,1113,220,0108
19BR00511,R9640,6.0,,LameRFTx,53,2,,194,1,194,1008,W,1,,07,206,1113,206,0108
19BR00512,R9650,6.0,,.,48,2,,182,2,175,1008,W,1,,07,179,1113,180,0108
19BR00513,R9662,6.0,,.,49,2,0,215,2,199,1008,W,1,,07,202,1113,200,0108
19BR00514,R9673,6.0,,.,49,2,0,188,2,185,1008,W,1,,07,184,1113,190,0108
19BR00515,R9686,6.0,,.,42,2,0,183,2,172,1008,W,1,,07,188,1113,194,0108
19BR00516,R9695,6.0,,.,53,2,0,153,2,155,1010,W,1,,07,175,1113,168,0108
19BR00517,R9706,6.0,,SM.UDDER,51,2,,197,2,189,1008,W,1,,07,197,1113,191,0108
19BR00518,R9711,6.0,,LameRFTx,44,2,0,216,D,211,1008,W,1,,07,207,1113,216,0108
19BR00519,R9728,6.0,,FEVER,48,2,,246,D,231,1008,W,1,,07,241,1113,233,0108
19BR00520,R9733,6.0,,.,51,2,0,141,1,138,1008,W,1,,07,151,1113,154,0108
19BR00521,R9735,6.0,,.,55,2,0,189,2,180,1008,W,1,,07,195,1113,200,0108
19BR00522,R9744,6.0,,.,49,2,,231,D,215,1010,W,1,,07,223,1113,223,0108
19BR00523,R9759,6.0,,L.T.,53,2,,175,1,173,1010,W,1,,07,189,1113,191,0108
19BR00524,R9795,6.0,,.,51,2,0,163,2,164,1008,W,1,,07,177,1113,173,0108
19BR00525,R9809,6.0,,.,42,2,0,189,2,171,1008,W,1,,07,185,1113,189,0108
19BR00526,R9846,6.0,,LTITPLUGGED,49,2,0,186,2,186,1008,W,1,,07,177,1113,188,0108
19BR00527,R9859,6.0,,SRSMORE,53,2,0,156,1,162,1008,W,1,,07,179,1113,173,0108
19BR00528,R9872,6.0,,CYSTLEFTFLANK,48,2,0,190,1,176,1008,W,1,,07,188,1113,201,0108
19BR00529,R9879,6.0,,.,44,2,,218,2,210,1008,W,1,,07,219,1113,227,0108
19BR00530,R9881,6.0,,.,42,2,0,167,1,168,1008,W,1,,07,164,1113,172,0108
19BR00531,R9902,6.0,,.,42,2,0,147,2,142,1008,W,1,,07,146,1113,158,0108
19BR00532,R9906,6.0,,.,43,2,0,187,1,179,1008,W,1,,07,183,1113,195,0108
19BR00533,R9918,6.0,,.,44,2,0,185,1,173,1010,W,1,,07,186,1113,197,0108
19BR00534,R9920,6.0,,.,51,2,0,171,1,161,1008,W,1,,07,183,1113,174,0108
19BR00535,R9951,6.0,,.,44,2,0,187,2,178,1008,W,1,,07,182,1113,187,0108
19BR00536,R9990,5.0,,.,51,2,0,209,D,201,1008,W,1,,07,206,1113,201,0108
19BR00537,R9998,5.0,,.,49,2,0,161,2,151,1010,W,1,,07,162,1113,176,0108
19BR00538,S0002,5.0,,BR.L.EARTIP,43,2,,163,1,160,1008,W,1,,07,141,1113,,
19BR00539,S0007,5.0,,LameLFTx,55,2,0,188,H,176,1008,W,1,,07,201,1113,205,0108
19BR00540,S0009,5.0,,.,56,2,0,209,2,200,1008,W,1,,07,206,1113,212,0108
19BR00541,S0021,5.0,,.,57,2,,152,1,153,1008,W,1,,07,164,1113,176,0108
19BR00542,S0022,5.0,,LSDBLOODY,51,2,,155,1,156,1008,W,1,,07,179,1113,167,0108
19BR00543,S0024,5.0,,.,58,2,0,220,2,207,1008,W,1,,07,223,1113,222,0108
19BR00544,S0026,5.0,,.,53,2,0,186,2,176,1008,W,1,,07,182,1113,189,0108
19BR00545,S0031,5.0,,BIGWARTYTITS,59,2,0,205,2,185,1010,W,1,,07,199,1113,207,0108
19BR00546,S0034,5.0,,.,44,2,,153,1,129,1008,0,6,66,07,,,,
