UID,ETAG,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,COND,UREA,WORK,AISIRE
95BR00384,A0952,1.0,82,,23,2,0,128,0.0,o,W,
95BR00385,A0961,1.0,ch,CONJUNCTIVITI,-0-,2,2,119,0.0,o,W,S2079
95BR00386,A0966,1.0,ch,,-0-,2,2,103,0.0,o,W,L6868
95BR00387,A0962,1.0,ch,,-2-,2,2,133,0.0,o,W,S1497
95BR00388,A0920,1.0,82,,22,2,0,158,0.0,o,W,
95BR00389,A0929,1.0,81,4TEATS,02,2,0,141,0.0,o,W,
95BR00390,A0983,1.0,73,,-FL,F,6,131,0.0,o,W,
95BR00391,A0986,1.0,82,4TEATS,21,2,0,143,0.0,o,W,
95BR00392,A0982,1.0,73,4TEATS,-FL,F,6,127,0.0,o,W,
95BR00393,A0990,1.0,ch,,-0-,2,2,136,0.0,o,W,S1390
95BR00394,A0973,1.0,73,,-FL,F,6,119,0.0,o,W,
95BR00395,A0975,1.0,81,4TEATS,04,2,0,134,0.0,o,W,
95BR00396,A0711,1.0,81,,03,2,0,153,0.0,o,W,
95BR00397,A0710,1.0,81,,02,2,0,175,0.0,o,W,
95BR00398,A0704,1.0,81,4TEATS,04,2,0,156,0.0,o,W,
95BR00399,A0706,1.0,81,,02,2,0,153,0.0,o,W,
95BR00400,A0708,1.0,81,,e.7,2,0,196,0.0,R,W,
95BR00401,A0709,1.0,81,,01,2,0,159,0.0,o,W,
95BR00402,A0733,1.0,81,,01,2,0,171,0.0,R,W,
95BR00403,A0732,1.0,81,XLAME-LF 1013,OK,2,0,191,0.0,R,W,
95BR00404,A0738,1.0,82,4TEATS,22,2,0,164,0.0,o,W,
95BR00405,A0740,1.0,82,,20,2,0,170,0.0,R,W,
95BR00406,A0743,1.0,81,,04,2,0,130,0.0,o,W,
95BR00407,A0751,1.0,81,,02,2,0,132,0.0,o,W,
95BR00408,A0753,1.0,73,4TEATS,-FL,F,6,126,0.0,o,W,
95BR00409,A0754,1.0,82,4TEATS,23,2,0,128,0.0,o,W,
95BR00410,A0756,1.0,81,,,,0,198,0.0,R,W,
95BR00411,A0752,1.0,73,4TEATS,-FL,F,6,133,0.0,o,W,
95BR00412,A0761,1.0,82,,24,2,0,149,0.0,o,W,
95BR00413,A0760,1.0,82,,30,2,0,175,0.0,R,W,
95BR00414,A0768,1.0,82,,25,2,0,148,0.0,o,W,
95BR00415,A0727,1.0,82,,,,0,180,0.0,R,W,
95BR00416,A0786,1.0,81,,03,2,0,129,0.0,o,W,
95BR00417,A0782,1.0,82,,27,2,0,129,0.0,o,W,
95BR00418,A0787,1.0,81,BIGTAG95,04,2,0,130,0.0,o,W,
95BR00419,A0794,1.0,82,,28,2,0,131,0.0,o,W,
95BR00420,A0795,1.0,73,,-FL,F,6,136,0.0,o,W,
95BR00421,A0798,1.0,82,,29,2,0,145,0.0,o,W,
95BR00422,A0799,1.0,82,HAIRY,30,2,0,159,0.0,o,W,
95BR00423,A0774,1.0,82,4TEATS,26,2,0,147,0.0,o,W,
95BR00424,A0777,1.0,73,4TEATS,-FL,F,6,127,0.0,o,W,
95BR00425,A0004,2.0,00,"BLACK,ReyeTRT",971,1,1,190,0.0,o,W,
95BR00426,K3368,7.0,61,RETAG S #2,51,1,0,187,0.0,o,W,
95BR00427,K3688,7.0,61,,52,1,0,189,0.0,o,W,
95BR00428,K3835,6.0,62,,53,1,0,168,0.0,o,W,
95BR00429,K3885,6.0,62,,54,1,0,192,0.0,o,W,
95BR00430,K3888,6.0,61,,55,1,0,189,0.0,o,W,
95BR00431,K3936,6.0,62,,56,1,0,165,0.0,o,W,
95BR00432,K4108,6.0,62,LTS,52,1,0,209,0.0,o,W,
95BR00433,K4109,6.0,61,,53,1,0,208,0.0,o,W,
95BR00434,K4090,6.0,61,LAME95 THIN,51,1,0,185,0.0,o,W,
95BR00435,K4448,5.0,62,,01,1,0,202,0.0,o,W,
95BR00436,K4450,5.0,61,THIN 94,55,1,0,163,0.0,o,W,
95BR00437,K4490,5.0,60,WILDEWE,56,1,0,172,0.0,o,W,
95BR00438,K4470,5.0,62,,02,1,0,200,0.0,o,W,
95BR00439,K4515,5.0,60,,51,1,0,195,0.0,o,W,
95BR00440,K4546,5.0,61,SM.BAG,53,1,0,182,0.0,o,W,
95BR00441,K4520,5.0,62,,52,1,0,171,0.0,o,W,
95BR00442,K4599,5.0,62,VLTS,54,1,0,193,0.0,o,W,
95BR00443,K4603,5.0,61,VLTS,55,1,0,211,0.0,o,W,
95BR00444,K4605,5.0,60,DYSTOCIA 95,56,1,0,208,0.0,o,W,
95BR00445,K4643,5.0,60,,62,1,0,214,0.0,o,W,
95BR00446,K4667,5.0,60,FLTS,03,1,0,197,0.0,o,W,
95BR00447,K4628,5.0,62,FAT 2MILK,61,1,0,210,0.0,o,W,
95BR00448,K4676,5.0,61,RF LAME 95 ok,63,1,0,210,0.0,o,W,
95BR00449,K4257,6.0,62,,54,1,0,166,0.0,o,W,
95BR00450,K4842,5.0,60,,03,1,0,204,0.0,o,W,
95BR00451,K4849,5.0,62,LAME LF DIGIT,02,1,0,181,0.0,o,W,
95BR00452,K4858,5.0,62,LAME L.SHOU.,54,1,0,188,0.0,o,W,
95BR00453,K4891,5.0,60,R.CORNEALSCAR,04,1,0,172,0.0,o,W,
95BR00454,K4899,5.0,60,BIG BAG,03,1,0,153,0.0,o,W,
95BR00455,K4907,5.0,60,,04,1,0,210,0.0,o,W,
95BR00456,K4934,5.0,61,SUCK1SIDE LT,55,1,0,209,0.0,o,W,
95BR00457,K4943,5.0,61,,61,1,0,217,0.0,o,W,
95BR00458,K4942,5.0,61,,56,1,0,165,0.0,o,W,
95BR00459,K4963,5.0,61,,01,1,0,198,0.0,o,W,
95BR00460,K4966,5.0,62,,62,1,0,187,0.0,o,W,
95BR00461,K4988,5.0,60,BAG OK,03,1,0,196,0.0,o,W,
95BR00462,K4972,5.0,61,,02,1,0,194,0.0,o,W,
95BR00463,K4712,5.0,60,,64,1,0,181,0.0,o,W,
95BR00464,K4718,5.0,60,"SUCK1SIDE,FLT",04,1,0,154,0.0,o,W,
95BR00465,K4728,5.0,61,,01,1,0,195,0.0,o,W,
95BR00466,K4727,5.0,62,VLTS,51,1,0,219,0.0,o,W,
95BR00467,K4792,5.0,61,,53,1,0,231,0.0,o,W,
95BR00468,K4770,5.0,60,HARD AB.BACK,52,1,0,216,0.0,o,W,
95BR00469,K5110,5.0,62,TENDER,52,1,0,201,0.0,o,W,
95BR00470,K5116,4.0,60,,53,1,0,182,0.0,o,W,
95BR00471,K5151,4.0,61,,56,1,0,179,0.0,o,W,
95BR00472,K5124,4.0,62,FIXBIGTAG95,54,1,0,188,0.0,o,W,
95BR00473,K5125,4.0,61,NICEEWE,55,1,0,216,0.0,o,W,
95BR00474,K5180,4.0,62,BRN LEGS,62,1,0,164,0.0,o,W,
95BR00475,K5173,4.0,62,,61,1,0,170,0.0,o,W,
95BR00476,K5011,5.0,60,,04,1,0,171,0.0,o,W,
95BR00477,K5047,5.0,62,FIBERY,01,1,0,191,0.0,o,W,
95BR00478,K5054,5.0,60,,03,1,0,173,0.0,o,W,
95BR00479,K5066,5.0,62,R TEAT WART,64,1,0,180,0.0,o,W,
95BR00480,K5062,5.0,61,,63,1,0,203,0.0,o,W,
95BR00481,K5072,5.0,61,LOST @HOWE93,51,1,0,195,0.0,o,W,
95BR00482,K5312,4.0,62,,52,1,0,197,0.0,o,W,
95BR00483,K5330,4.0,62,,02,1,0,210,0.0,o,W,
95BR00484,K5354,4.0,61,,53,1,0,148,0.0,o,W,
95BR00485,K5360,4.0,61,,01,1,0,184,0.0,o,W,
95BR00486,K5369,4.0,62,"LAME RR RX,OK",54,1,0,209,0.0,o,W,
95BR00487,K5399,4.0,60,,55,1,0,211,0.0,o,W,
95BR00488,K5491,4.0,61,,62,1,0,184,0.0,o,W,
95BR00489,K5493,4.0,60,,63,1,0,190,0.0,o,W,
95BR00490,K5475,4.0,62,REJECTS GRAFT,56,1,0,183,0.0,o,W,
95BR00491,K5478,4.0,61,FIGHTER,61,1,0,184,0.0,o,W,
95BR00492,K5517,4.0,61,,51,1,0,183,0.0,o,W,
95BR00493,K5508,4.0,62,,64,1,0,183,0.0,o,W,
95BR00494,K5545,4.0,60,,52,1,0,158,0.0,o,W,
95BR00495,K5552,4.0,62,KNOT R TEAT,04,1,0,209,0.0,o,W,
95BR00496,K5591,4.0,62,ENDOPARASITES,55,1,0,168,0.0,o,W,
95BR00497,K5572,4.0,60,,53,1,0,192,0.0,o,W,
95BR00498,K5579,4.0,61,DYSTOCIA 95,54,1,0,186,0.0,o,W,
95BR00499,K5616,4.0,62,,56,1,0,209,0.0,o,W,
95BR00500,K5609,4.0,60,DYSTOCIA,03,1,0,206,0.0,o,W,
95BR00501,K5635,4.0,60,VLTS,61,1,0,204,0.0,o,W,
95BR00502,K5654,4.0,61,,62,1,0,209,0.0,o,W,
95BR00503,K5685,4.0,61,LTS,64,1,0,205,0.0,o,W,
95BR00504,K5678,4.0,60,GASH L SHOU,63,1,0,215,0.0,o,W,
95BR00505,K5203,4.0,60,,04,1,0,205,0.0,o,W,
95BR00506,K5206,4.0,62,TRT DIGIT AB.,02,1,0,150,0.0,o,W,
95BR00507,K5238,4.0,60,SUCK1SIDE LT,63,1,0,222,0.0,o,W,
95BR00508,K5246,4.0,62,,03,1,0,191,0.0,o,W,
95BR00509,K5255,4.0,60,,64,1,0,164,0.0,o,W,
95BR00510,K5252,4.0,61,,02,1,0,203,0.0,o,W,
95BR00511,K5266,4.0,61,,01,1,0,170,0.0,o,W,
95BR00512,K5267,4.0,60,SUCK1SIDE FLT,04,1,0,194,0.0,o,W,
95BR00513,K5228,4.0,61,RF SOLE ABS,01,1,0,189,0.0,o,W,
95BR00514,K5295,4.0,62,,51,1,0,218,0.0,o,W,
95BR00515,K5813,4.0,61,,02,1,0,176,0.0,o,W,
95BR00516,K5830,3.0,61,SUCK1SIDE,01,1,0,171,0.0,o,W,
95BR00517,K5835,3.0,60,SUCK1SIDE,55,1,0,176,0.0,o,W,
95BR00518,K5840,3.0,61,DIARRHEA 94,56,1,0,214,0.0,o,W,
95BR00519,K5842,3.0,60,,61,1,0,185,0.0,o,W,
95BR00520,K5853,3.0,61,FAT 2MILK,62,1,0,181,0.0,o,W,
95BR00521,K5866,3.0,60,,04,1,0,144,0.0,o,W,
95BR00522,K5868,3.0,61,,02,1,0,193,0.0,o,W,
95BR00523,K5884,3.0,62,,51,1,0,169,0.0,o,W,
95BR00524,K5886,3.0,61,,01,1,0,165,0.0,o,W,
95BR00525,K5891,3.0,60,ENTR,52,1,0,170,0.0,o,W,
95BR00526,K5896,3.0,61,,02,1,0,181,0.0,o,W,
95BR00527,K5899,3.0,60,,53,1,0,172,0.0,o,W,
95BR00528,K5870,3.0,61,,63,1,0,173,0.0,o,W,
95BR00529,K5879,3.0,60,FIGHTS GRAFT,64,1,0,176,0.0,o,W,
95BR00530,K5914,3.0,61,,01,1,0,185,0.0,o,W,
95BR00531,K5915,3.0,60,?WITHERS,03,1,0,168,0.0,o,W,
95BR00532,K5916,3.0,61,SW BAG,02,1,0,168,0.0,o,W,
95BR00533,K5918,3.0,61,,55,1,0,158,0.0,o,W,
95BR00534,K5917,3.0,61,,54,1,0,186,0.0,o,W,
95BR00535,K5941,3.0,60,BIGTAG95,63,1,0,208,0.0,o,W,
95BR00536,K5945,3.0,62,SM BAG,64,1,0,182,0.0,o,W,
95BR00537,K5921,3.0,62,LTS,56,1,0,194,0.0,o,W,
95BR00538,K5926,3.0,60,,61,1,0,180,0.0,o,W,
95BR00539,K5922,3.0,61,,01,1,0,166,0.0,o,W,
95BR00540,K5928,3.0,62,,62,1,0,187,0.0,o,W,
95BR00541,K5986,3.0,60,,04,1,0,186,0.0,o,W,
95BR00542,K5989,3.0,62,,03,1,0,177,0.0,o,W,
95BR00543,K5971,3.0,61,,51,1,0,206,0.0,o,W,
95BR00544,K5972,3.0,60,DYSTOCIA 95,52,1,0,198,0.0,o,W,
95BR00545,K5711,4.0,62,BIGTAG95,01,1,0,163,0.0,o,W,
95BR00546,K5719,4.0,61,,51,1,0,172,0.0,o,W,
95BR00547,K5734,4.0,60,,52,1,0,153,0.0,o,n,
95BR00548,K5738,4.0,61,,53,1,0,188,0.0,o,W,
95BR00549,K5771,4.0,62,,54,1,0,192,0.0,o,W,
95BR00550,K6109,3.0,61,,02,1,0,172,0.0,o,W,
95BR00551,K6107,3.0,62,,61,1,0,187,0.0,o,W,
95BR00552,K6151,3.0,61,LAME LF 95,62,1,0,172,0.0,o,W,
95BR00553,K6155,3.0,60,,63,1,0,178,0.0,o,W,
95BR00554,K6162,3.0,61,,01,1,0,168,0.0,o,W,
95BR00555,K6123,3.0,61,,01,1,0,172,0.0,o,W,
95BR00556,K6124,3.0,60,,03,1,0,205,0.0,o,W,
95BR00557,K6128,3.0,61,,02,1,0,179,0.0,o,W,
95BR00558,K6127,3.0,62,L EYE TRT95,03,1,0,167,0.0,o,W,
95BR00559,K6184,3.0,60,ABS+LAME 95,51,1,0,159,0.0,o,W,
95BR00560,K6189,3.0,61,ENTR,52,1,0,162,0.0,o,W,
95BR00561,K6187,3.0,62,,02,1,0,160,0.0,o,W,
95BR00562,K6191,3.0,62,UT INERTIA,03,1,0,152,0.0,o,W,
95BR00563,K6172,3.0,60,,04,1,0,151,0.0,o,W,
95BR00564,K6177,3.0,61,,64,1,0,202,0.0,o,W,
95BR00565,K6013,3.0,61,,02,1,0,213,0.0,o,W,
95BR00566,K6015,3.0,60,,55,1,0,171,0.0,o,W,
95BR00567,K6003,3.0,62,,53,1,0,173,0.0,o,W,
95BR00568,K6007,3.0,60,,54,1,0,179,0.0,o,W,
95BR00569,K6038,3.0,60,,03,1,0,181,0.0,o,W,
95BR00570,K6037,3.0,61,,56,1,0,177,0.0,o,W,
95BR00571,K6063,3.0,60,,04,1,0,176,0.0,o,W,
95BR00572,K6067,3.0,62,,03,1,0,159,0.0,o,W,
95BR00573,K6024,3.0,60,,04,1,0,181,0.0,o,W,
95BR00574,K6080,3.0,61,ENTR,01,1,0,176,0.0,o,W,
95BR00575,K6311,3.0,62,,54,1,0,204,0.0,o,W,
95BR00576,K6313,3.0,60,>BLEED@NOELLE,03,1,0,184,0.0,o,W,
95BR00577,K6312,3.0,61,,01,1,0,196,0.0,o,W,
95BR00578,K6305,3.0,62,,53,1,0,180,0.0,o,W,
95BR00579,K6354,3.0,61,,61,1,0,184,0.0,o,W,
95BR00580,K6360,3.0,62,,02,1,0,161,0.0,o,W,
95BR00581,K6364,3.0,62,CERV PROLAPSE,03,1,0,166,0.0,o,W,
95BR00582,K6362,3.0,60,,04,1,0,178,0.0,o,W,
95BR00583,K6368,3.0,61,,62,1,0,165,0.0,o,W,
95BR00584,K6322,3.0,62,,55,1,0,192,0.0,o,W,
95BR00585,K6327,3.0,61,LAME R TRT OK,56,1,0,189,0.0,o,W,
95BR00586,K6383,3.0,61,,01,1,0,185,0.0,o,W,
95BR00587,K6394,3.0,62,,63,1,0,180,0.0,o,W,
95BR00588,K6378,3.0,60,,03,1,0,159,0.0,o,W,
95BR00589,K6379,3.0,61,LAME RF TRT,02,1,0,176,0.0,o,W,
95BR00590,K6406,3.0,61,,51,1,0,190,0.0,o,W,
95BR00591,K6402,3.0,60,,64,1,0,171,0.0,o,W,
95BR00592,K6448,3.0,61,ENTR,53,1,0,172,0.0,o,W,
95BR00593,K6447,3.0,62,,52,1,0,175,0.0,o,W,
95BR00594,K6491,3.0,61,,54,1,0,192,0.0,o,W,
95BR00595,K6492,3.0,60,,55,1,0,192,0.0,o,W,
95BR00596,K6515,3.0,60,,56,1,0,185,0.0,o,W,
95BR00597,K6504,3.0,61,,02,1,0,186,0.0,o,W,
95BR00598,K6532,3.0,62,,61,1,0,183,0.0,o,W,
95BR00599,K6552,3.0,60,,62,1,0,182,0.0,o,W,
95BR00600,K6523,3.0,61,,01,1,0,166,0.0,o,W,
95BR00601,K6593,3.0,61,,64,1,0,145,0.0,o,W,
95BR00602,K6596,3.0,60,,51,1,0,197,0.0,o,W,
95BR00603,K6598,3.0,62,,52,1,0,171,0.0,o,W,
95BR00604,K6576,3.0,62,,63,1,0,176,0.0,o,W,
95BR00605,K6603,3.0,61,LTS,53,1,0,180,0.0,o,W,
95BR00606,K6658,2.0,60,,04,1,0,184,0.0,o,W,
95BR00607,K6659,2.0,62,,55,1,0,158,0.0,o,W,
95BR00608,K6669,2.0,61,,02,1,0,175,0.0,o,W,
95BR00609,K6627,3.0,60,,54,1,0,218,0.0,o,W,
95BR00610,K6681,2.0,62,,02,1,0,175,0.0,o,W,
95BR00611,K6680,2.0,62,,01,1,0,150,0.0,o,W,
95BR00612,K6688,2.0,62,,03,1,0,160,0.0,o,W,
95BR00613,K6696,2.0,60,BLOODYMILK R.,61,1,0,157,0.0,o,W,
95BR00614,K6699,2.0,62,,04,1,0,186,0.0,o,W,
95BR00615,K6670,2.0,62,,03,1,0,182,0.0,o,W,
95BR00616,K6676,2.0,00,,51,1,0,175,0.0,o,W,
95BR00617,K6672,2.0,60,JUMPY,56,1,0,179,0.0,o,W,
95BR00618,K6679,2.0,60,4TEATS,04,1,0,153,0.0,o,W,
95BR00619,K6211,3.0,60,,53,1,0,157,0.0,o,W,
95BR00620,K6216,3.0,61,,54,1,0,182,0.0,o,W,
95BR00621,K6205,3.0,62,,04,1,0,158,0.0,o,W,
95BR00622,K6233,3.0,61,,01,1,0,183,0.0,o,W,
95BR00623,K6238,3.0,60,,56,1,0,195,0.0,o,W,
95BR00624,K6239,3.0,62,,04,1,0,182,0.0,o,W,
95BR00625,K6242,3.0,61,,55,1,0,196,0.0,o,W,
95BR00626,K6252,3.0,60,,61,1,0,154,0.0,o,W,
95BR00627,K6264,3.0,60,,62,1,0,198,0.0,o,W,
95BR00628,K6266,3.0,62,,04,1,0,177,0.0,o,W,
95BR00629,K6268,3.0,61,,02,1,0,175,0.0,o,W,
95BR00630,K6269,3.0,60,LATE2MILK,63,1,0,188,0.0,o,W,
95BR00631,K6271,3.0,62,,64,1,0,189,0.0,o,W,
95BR00632,K6278,3.0,60,,52,1,0,187,0.0,o,W,
95BR00633,K6277,3.0,61,,51,1,0,164,0.0,o,W,
95BR00634,K6816,2.0,61,,02,1,0,173,0.0,o,W,
95BR00635,K6817,2.0,60,,03,1,0,166,0.0,o,W,
95BR00636,K6804,2.0,60,,62,1,0,156,0.0,o,W,
95BR00637,K6806,2.0,62,,01,1,0,141,0.0,o,W,
95BR00638,K6831,2.0,60,>BLEED@NOELLE,04,1,0,173,0.0,o,W,
95BR00639,K6837,2.0,62,WILD95,03,1,0,158,0.0,o,W,
95BR00640,K6841,2.0,62,,02,1,0,152,0.0,o,W,
95BR00641,K6843,2.0,00,,54,1,0,188,0.0,o,W,
95BR00642,K6846,2.0,62,TRAUMA?,52,1,0,170,0.0,o,W,
95BR00643,K6849,2.0,61,,01,1,0,158,0.0,o,W,
95BR00644,K6847,2.0,60,,53,1,0,202,0.0,o,W,
95BR00645,K6854,2.0,60,WILD95,54,1,0,174,0.0,o,W,
95BR00646,K6856,2.0,60,,55,1,0,186,0.0,o,W,
95BR00647,K6859,2.0,62,,01,1,0,151,0.0,o,W,
95BR00648,K6861,2.0,60,,56,1,0,148,0.0,o,W,
95BR00649,K6862,2.0,60,,61,1,0,183,0.0,o,W,
95BR00650,K6867,2.0,60,POSTPART ILLS,03,1,0,163,0.0,o,W,
95BR00651,K6824,2.0,62,,04,1,0,157,0.0,o,W,
95BR00652,K6827,2.0,60,,51,1,0,178,0.0,o,W,
95BR00653,K6881,2.0,60,,62,1,0,175,0.0,o,W,
95BR00654,K6886,2.0,60,,52,1,0,184,0.0,o,W,
95BR00655,K6882,2.0,61,,51,1,0,181,0.0,o,W,
95BR00656,K6888,2.0,62,,53,1,0,144,0.0,o,W,
95BR00657,K6896,2.0,62,,54,1,0,141,0.0,o,W,
95BR00658,K6879,2.0,61,CHK L UDDER,02,1,0,159,0.0,o,W,
95BR00659,K6877,2.0,60,,04,1,0,202,0.0,o,W,
95BR00660,K6911,2.0,62,,61,1,0,163,0.0,o,W,
95BR00661,K6915,2.0,60,,04,1,0,161,0.0,o,W,
95BR00662,K6917,2.0,62,,01,1,0,188,0.0,o,W,
95BR00663,K6900,2.0,60,ENTR,03,1,0,188,0.0,o,W,
95BR00664,K6904,2.0,60,R BLOODY MILK,55,1,0,177,0.0,o,W,
95BR00665,K6906,2.0,62,,56,1,0,155,0.0,o,W,
95BR00666,K6934,2.0,60,SUCK1SIDE,03,1,0,157,0.0,o,W,
95BR00667,K6937,2.0,60,,51,1,0,180,0.0,o,W,
95BR00668,K6944,2.0,62,,52,1,0,177,0.0,o,W,
95BR00669,K6950,2.0,62,SM BAG,04,1,0,156,0.0,o,W,
95BR00670,K6955,2.0,62,,01,1,0,158,0.0,o,W,
95BR00671,K6958,2.0,61,,02,1,0,192,0.0,o,W,
95BR00672,K6959,2.0,00,,56,1,0,153,0.0,o,W,
95BR00673,K6964,2.0,60,R BLOODY MILK,53,1,0,196,0.0,o,W,
95BR00674,K6966,2.0,62,,54,1,0,177,0.0,o,W,
95BR00675,K6928,2.0,61,BIGTAG95,02,1,0,178,0.0,o,W,
95BR00676,K6929,2.0,60,ENTR,62,1,0,144,0.0,o,W,
95BR00677,K6980,2.0,00,DYSTOCIA 94,51,1,0,149,0.0,o,W,
95BR00678,K6985,2.0,61,,55,1,0,154,0.0,o,W,
95BR00679,K6990,2.0,00,,52,1,0,158,0.0,o,W,
95BR00680,K6993,2.0,60,,56,1,0,175,0.0,o,W,
95BR00681,K6994,2.0,00,,56,1,0,179,0.0,o,W,
95BR00682,K6996,2.0,62,,51,1,0,147,0.0,o,W,
95BR00683,K6999,2.0,60,,52,1,0,158,0.0,o,W,
95BR00684,K6713,2.0,60,,62,1,0,201,0.0,o,W,
95BR00685,K6716,2.0,62,,51,1,0,152,0.0,o,W,
95BR00686,K6718,2.0,62,,52,1,0,187,0.0,o,W,
95BR00687,K6719,2.0,62,,01,1,0,149,0.0,o,W,
95BR00688,K6704,2.0,60,,03,1,0,197,0.0,o,W,
95BR00689,K6730,2.0,62,,61,1,0,159,0.0,o,W,
95BR00690,K6739,2.0,60,ORNERY,62,1,0,174,0.0,o,W,
95BR00691,K6743,2.0,62,,02,1,0,165,0.0,o,W,
95BR00692,K6744,2.0,62,WILD YRLG,04,1,0,198,0.0,o,W,
95BR00693,K6745,2.0,00,,52,1,0,143,0.0,o,W,
95BR00694,K6747,2.0,00,TEXEL ?,53,1,0,136,0.0,o,W,
95BR00695,K6753,2.0,00,,56,1,0,172,0.0,o,W,
95BR00696,K6755,2.0,00,,52,1,0,168,0.0,o,W,
95BR00697,K6761,2.0,00,ENTR,56,1,0,177,0.0,o,W,
95BR00698,K6763,2.0,00,DYSTOCIA 94,56,1,0,167,0.0,o,W,
95BR00699,K6764,2.0,62,,51,1,0,189,0.0,o,W,
95BR00700,K6723,2.0,62,ENTR,54,1,0,172,0.0,o,W,
95BR00701,K6726,2.0,62,CUT @LR FOOT,55,1,0,148,0.0,o,W,
95BR00702,K6722,2.0,61,,53,1,0,163,0.0,o,W,
95BR00703,K6729,2.0,62,,56,1,0,161,0.0,o,W,
95BR00704,K6781,2.0,62,ENTR,55,1,0,190,0.0,o,W,
95BR00705,K6788,2.0,00,,54,1,0,152,0.0,o,W,
95BR00706,K6795,2.0,62,,56,1,0,191,0.0,o,W,
95BR00707,K6797,2.0,60,DYSTOCIA 95,61,1,0,170,0.0,o,W,
95BR00708,K6773,2.0,00,NICE,54,1,0,188,0.0,o,W,
95BR00709,K6774,2.0,60,,52,1,0,185,0.0,o,W,
95BR00710,K6775,2.0,62,,53,1,0,145,0.0,o,W,
95BR00711,K6776,2.0,61,,54,1,0,185,0.0,o,W,
95BR00712,K7113,1.0,61,STEPPED @LAMB,56,1,0,169,0.0,o,W,
95BR00713,K7101,1.0,00,BAD R.EYE '95,53,1,0,144,0.0,o,W,
95BR00714,K7105,1.0,62,4TEATS,55,1,0,150,0.0,o,W,
95BR00715,K7131,1.0,60,VAG.PROLAPSE,54,1,0,154,0.0,o,W,
95BR00716,K7133,1.0,61,LOWMILK,01,1,0,161,0.0,o,W,
95BR00717,K7134,1.0,61,ENTR,02,1,0,146,0.0,o,W,
95BR00718,K7138,1.0,60,,55,1,0,181,0.0,o,W,
95BR00719,K7141,1.0,61,4TEATS,56,1,0,162,0.0,o,W,
95BR00720,K7143,1.0,61,,,,0,208,0.0,R,W,
95BR00721,K7145,1.0,61,,51,1,0,164,0.0,o,W,
95BR00722,K7142,1.0,61,,01,1,0,146,0.0,o,W,
95BR00723,K7148,1.0,61,CLR2 NOSE?,52,1,0,171,0.0,o,W,
95BR00724,K7159,1.0,60,4TEATS,53,1,0,172,0.0,o,W,
95BR00725,K7166,1.0,62,4TEATS,54,1,0,163,0.0,o,W,
95BR00726,K7169,1.0,62,,e.3,2,0,198,0.0,R,W,
95BR00727,K7121,1.0,60,4TEATS,51,1,0,164,0.0,o,W,
95BR00728,K7129,1.0,62,4TEATS,53,1,0,144,0.0,o,W,
95BR00729,K7127,1.0,61,,52,1,0,161,0.0,o,W,
95BR00730,K7183,1.0,60,,52,1,0,145,0.0,o,W,
95BR00731,K7189,1.0,00,,51,1,0,205,0.0,R,W,
95BR00732,K7196,1.0,60,4TEATS,53,1,0,133,0.0,o,W,
95BR00733,K7197,1.0,60,,e.4,2,0,207,0.0,R,W,
95BR00734,K7171,1.0,60,,56,1,0,158,0.0,o,W,
95BR00735,K7170,1.0,61,4TEATS,55,1,0,192,0.0,o,W,
95BR00736,K7174,1.0,62,4TEATS,51,1,0,144,0.0,o,W,
95BR00737,K7016,2.0,62,,54,1,0,132,0.0,o,W,
95BR00738,K7012,2.0,60,SAVE,53,1,0,133,0.0,o,W,
95BR00739,K7018,2.0,61,,56,1,0,174,0.0,o,W,
95BR00740,K7017,2.0,60,,55,1,0,157,0.0,o,W,
95BR00741,K7004,2.0,60,R.P.,03,1,0,152,0.0,o,W,
95BR00742,K7007,2.0,62,,04,1,0,137,0.0,o,W,
95BR00743,K7031,1.0,60,4TEATS,51,1,0,154,0.0,o,W,
95BR00744,K7034,1.0,62,,04,1,0,160,0.0,o,W,
95BR00745,K7032,1.0,60,,52,1,0,165,0.0,o,W,
95BR00746,K7041,1.0,61,,54,1,0,138,0.0,o,W,
95BR00747,K7040,1.0,61,,53,1,0,127,0.0,o,W,
95BR00748,K7044,1.0,62,4TEATS,55,1,0,165,0.0,o,W,
95BR00749,K7048,1.0,60,,02,1,0,220,0.0,R,W,
95BR00750,K7050,1.0,00,,55,1,0,137,0.0,o,W,
95BR00751,K7058,1.0,62,,56,1,0,121,0.0,o,W,
95BR00752,K7059,1.0,61,,51,1,0,153,0.0,o,W,
95BR00753,K7057,1.0,62,LOW SP COUNT,X,,0,188,0.0,R,W,
95BR00754,K7064,1.0,62,4TEATS,52,1,0,165,0.0,o,W,
95BR00755,K7067,1.0,62,4TEATS,,,0,198,0.0,R,W,
95BR00756,K7024,1.0,60,,55,1,0,166,0.0,o,W,
95BR00757,K7022,1.0,62,,01,1,0,133,0.0,o,W,
95BR00758,K7027,1.0,60,4TEATS,56,1,0,155,0.0,o,W,
95BR00759,K7083,1.0,60,,e.6,2,0,197,0.0,R,W,
95BR00760,K7095,1.0,00,ENTRCALLIPYGE,,,0,214,0.0,R,W,
95BR00761,K7096,1.0,62,,54,1,0,184,0.0,o,W,
95BR00762,K7070,1.0,60,,,,0,235,0.0,R,W,
95BR00763,K7073,1.0,62,X DEAD SPERM,X,,0,172,0.0,R,W,
95BR00764,K7076,1.0,62,4TEATS,,,0,187,0.0,R,W,
