UID,ETAG,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,COND,WORK
97BR01289,S4363,3.5,18,LTS,LIM,3,7,185,0,W
97BR01290,S4366,3.5,18,,LIM,3,7,114,0,W
97BR01291,S4384,3.5,18,,LIM,3,7,192,0,W
97BR01292,S4393,3.0,12,VLT'S,83,1,0,159,0,W
97BR01293,S4396,3.0,12,,83,1,0,155,0,W
97BR01294,S4398,3.0,11,,11,1,0,162,0,W
97BR01295,S4379,3.5,18,ABS R. SIDE,LIM,3,7,128,0,W
97BR01296,S4410,3.0,13,LTS,31,1,0,171,0,W
97BR01297,S4403,3.0,13,,34,1,0,159,0,W
97BR01298,S4435,3.0,11,,11,1,0,169,0,W
97BR01299,S4438,3.0,13,ABS BUTT TRT,31,1,0,175,0,W
97BR01300,S4439,3.0,13,,31,1,0,171,0,W
97BR01301,S4443,3.0,12,,88,1,0,160,0,W
97BR01302,S4459,3.0,12,4TEATS,88,1,0,155,0,W
97BR01303,S4468,3.0,11,,11,1,0,154,0,W
97BR01304,S4424,3.0,10,BLOODY MILK@L,21,1,0,147,0,W
97BR01305,S4481,3.0,11,,13,1,0,153,0,W
97BR01306,S4485,3.0,12,,82,1,0,133,0,W
97BR01307,S4492,3.0,10,,24,1,0,172,0,W
97BR01308,S4474,3.0,11,LIMP 8.9,12,1,0,157,0,W
97BR01309,S4478,3.0,11,BAD L EYE TRT,12,1,0,152,0,W
97BR01310,S4513,3.0,11,4TEATS,12,1,0,162,0,W
97BR01311,S4517,3.0,10,ENTR,22,1,0,185,0,W
97BR01312,S4501,3.0,13,4TEATS,31,1,0,159,0,W
97BR01313,S4503,3.0,10,DYSTOCIA 96,22,1,0,178,0,W
97BR01314,S4536,3.0,13,,33,1,0,192,0,W
97BR01315,S4539,3.0,13,,34,1,0,156,0,W
97BR01316,S4543,3.0,13,SW BAG,31,1,0,157,0,W
97BR01317,S4557,3.0,11,,13,1,0,175,0,W
97BR01318,S4560,3.0,10,,23,1,0,149,0,W
97BR01319,S4564,3.0,10,,23,1,0,190,0,W
97BR01320,S4566,3.0,13,HAIRY,33,1,0,162,0,W
97BR01321,S4592,3.0,10,,21,1,0,162,0,W
97BR01322,S4616,3.0,12,,84,1,0,169,0,W
97BR01323,S4619,3.0,12,ENTR,80,1,0,169,0,W
97BR01324,S4640,3.0,12,,89,1,0,180,0,W
97BR01325,S4642,3.0,13,FIBERBAG,34,1,0,175,0,W
97BR01326,S4668,3.0,11,,14,1,0,146,0,W
97BR01327,S4669,3.0,13,,31,1,0,162,0,W
97BR01328,S4628,3.0,13,,31,1,0,177,0,W
97BR01329,S4680,3.0,13,,31,1,0,169,0,W
97BR01330,S4684,3.0,10,ENTR,22,1,0,146,0,W
97BR01331,S4688,3.0,13,,32,1,0,167,0,W
97BR01332,S4687,3.0,10,4TEATS,22,1,0,187,0,W
97BR01333,S4691,3.0,11,R BLOODY MILK,14,1,0,156,0,W
97BR01334,S4694,3.0,12,,81,1,0,152,0,W
97BR01335,S4671,3.0,11,,14,1,0,158,0,W
97BR01336,S4673,3.0,12,,84,1,0,143,0,W
97BR01337,S4211,4.0,18,,LIM,3,7,158,0,*
97BR01338,S4214,4.0,18,SHED LAMBED95,LIM,3,7,158,0,*
97BR01339,S4217,4.0,18,,LIM,3,7,161,0,*
97BR01340,S4206,4.0,18,,LIM,3,7,146,0,*
97BR01341,S4202,4.0,18,SW BAG,LIM,3,7,147,0,W
97BR01342,S4207,4.0,18,VLT@LEFT,LIM,3,7,167,0,W
97BR01343,S4239,4.0,10,,23,1,0,159,0,W
97BR01344,S4248,4.0,11,,12,1,0,182,0,W
97BR01345,S4253,4.0,18,,LIM,3,7,155,0,*
97BR01346,S4266,4.0,13,LAME 102897,34,1,0,151,0,W
97BR01347,S4286,4.0,12,,89,1,0,145,0,W
97BR01348,S4295,3.5,18,BIG NAVEL,LIM,3,7,145,0,W
97BR01349,S4810,3.0,11,,11,1,0,160,0,W
97BR01350,S4801,3.0,10,,22,1,0,160,0,W
97BR01351,S4833,3.0,10,,22,1,0,179,0,W
97BR01352,S4834,3.0,10,DYSTOCIA 95,21,1,0,158,0,W
97BR01353,S4840,3.0,11,,13,1,0,160,0,W
97BR01354,S4842,3.0,11,REJECTS 1LAMB,11,1,0,193,0,W
97BR01355,S4848,3.0,10,,23,1,0,145,0,W
97BR01356,S4851,3.0,11,,11,1,0,162,0,W
97BR01357,S4850,3.0,11,,14,1,0,164,0,W
97BR01358,S4861,3.0,11,HAIRY,12,1,0,150,0,W
97BR01359,S4865,3.0,12,,89,1,0,168,0,W
97BR01360,S4868,3.0,13,,33,1,0,164,0,W
97BR01361,S4821,3.0,12,,91,1,0,161,0,W
97BR01362,S4826,3.0,10,,23,1,0,146,0,W
97BR01363,S4822,3.0,12,,80,1,0,152,0,W
97BR01364,S4828,3.0,11,ENTR,12,1,0,165,0,W
97BR01365,S4885,3.0,10,"5JAW,ok",24,1,0,171,0,W
97BR01366,S4886,3.0,10,,23,1,0,135,0,W
97BR01367,S4898,3.0,11,DYSTOCIA97,12,1,0,201,0,W
97BR01368,S4876,3.0,12,,83,1,0,178,0,W
97BR01369,S4916,3.0,10,,24,1,0,133,0,W
97BR01370,S4903,3.0,13,,32,1,0,179,0,W
97BR01371,S4909,3.0,12,4TEATS,84,1,0,174,0,W
97BR01372,S4936,3.0,13,4TEATS,31,1,0,168,0,W
97BR01373,S4943,3.0,10,,21,1,0,164,0,W
97BR01374,S4956,3.0,11,ENTR,14,1,0,154,0,W
97BR01375,S4959,3.0,11,,12,1,0,149,0,W
97BR01376,S4963,3.0,10,,21,1,0,156,0,W
97BR01377,S4924,3.0,12,DYSTOCIA 95,88,1,0,178,0,W
97BR01378,S4928,3.0,13,4TEATS,34,1,0,167,0,W
97BR01379,S4970,3.0,11,4TEATS,14,1,0,192,0,W
97BR01380,S4973,3.0,11,,14,1,0,153,0,W
97BR01381,S4975,3.0,10,3TEATS,22,1,0,178,0,W
97BR01382,S4977,3.0,11,,12,1,0,144,0,W
97BR01383,S4710,3.0,10,,22,1,0,164,0,W
97BR01384,S4713,3.0,13,,33,1,0,162,0,W
97BR01385,S4715,3.0,11,,11,1,0,178,0,W
97BR01386,S4717,3.0,12,ENTR,88,1,0,176,0,W
97BR01387,S4703,3.0,12,4TEATS,81,1,0,196,0,W
97BR01388,S4708,3.0,10,,23,1,0,175,0,W
97BR01389,S4709,3.0,10,,24,1,0,142,0,W
97BR01390,S4731,3.0,10,,21,1,0,176,0,W
97BR01391,S4737,3.0,10,DYSTOCIA,21,1,0,215,0,W
97BR01392,S4745,3.0,12,,82,1,0,190,0,W
97BR01393,S4742,3.0,13,,31,1,0,159,0,W
97BR01394,S4754,3.0,13,,31,1,0,171,0,W
97BR01395,S4759,3.0,13,HAIRY,32,1,0,160,0,W
97BR01396,S4763,3.0,11,FLTS,14,1,0,181,0,W
97BR01397,S4769,3.0,12,WEAK,83,1,0,156,0,W
97BR01398,S4721,3.0,12,,86,1,0,176,0,W
97BR01399,S4724,3.0,11,,12,1,0,177,0,W
97BR01400,S4728,3.0,12,185#,87,1,0,171,0,W
97BR01401,S4784,3.0,13,,33,1,0,158,0,W
97BR01402,S4792,3.0,12,,89,1,0,155,0,W
97BR01403,S5111,3.0,10,,23,1,0,165,0,W
97BR01404,S5119,3.0,12,,85,1,0,181,0,W
97BR01405,S5101,3.0,10,4TEATS,21,1,0,156,0,W
97BR01406,S5131,3.0,11,SM TEATS,13,1,0,165,0,W
97BR01407,S5137,3.0,12,,80,1,0,143,0,W
97BR01408,S5144,3.0,10,,23,1,0,170,0,W
97BR01409,S5146,3.0,12,,84,1,0,161,0,W
97BR01410,S5153,3.0,10,,24,1,0,178,0,W
97BR01411,S5163,3.0,10,,24,1,0,145,0,W
97BR01412,S5164,3.0,10,SM BAG,22,1,0,189,0,W
97BR01413,S5120,3.0,12,,86,1,0,156,0,W
97BR01414,S5196,3.0,11,ABS L HIP TRT,13,1,0,169,0,W
97BR01415,S5178,3.0,12,"LT,SUCK1SIDE",81,1,0,139,0,W
97BR01416,S5010,3.0,13,,34,1,0,169,0,W
97BR01417,S5019,3.0,12,ENTR,82,1,0,169,0,W
97BR01418,S5002,3.0,11,,13,1,0,173,0,W
97BR01419,S5009,3.0,11,,11,1,0,175,0,W
97BR01420,S5031,3.0,11,,11,1,0,168,0,W
97BR01421,S5034,3.0,10,,23,1,0,142,0,W
97BR01422,S5041,3.0,11,4TEATS,13,1,0,178,0,W
97BR01423,S5042,3.0,13,,34,1,0,192,0,W
97BR01424,S5059,3.0,11,"TRY3'97,FLT'S",12,1,0,182,0,W
97BR01425,S5065,3.0,10,4TEATS,22,1,0,180,0,W
97BR01426,S5086,3.0,11,,12,1,0,194,0,W
97BR01427,S5088,3.0,12,,88,1,0,151,0,W
97BR01428,S5096,3.0,12,,82,1,0,197,0,W
97BR01429,S5312,3.0,10,DYSTOCIA 96,22,1,0,202,0,W
97BR01430,S5303,3.0,ch,,LIM,3,7,175,0,W
97BR01431,S5305,3.0,12,,90,1,0,152,0,W
97BR01432,S5309,3.0,ch,BRN LEGS *4,AI,A,2,187,0,W
97BR01433,S5332,3.0,ch,,LIM,3,7,158,0,W
97BR01434,S5323,3.0,ch,SUCK1SIDE,AI,A,2,133,0,W
97BR01435,S5326,3.0,10,,23,1,0,169,0,W
97BR01436,S5328,3.0,ch,,AI,A,2,181,0,W
97BR01437,S5329,3.0,ch,4TEATS,AI,A,2,174,0,W
97BR01438,S5514,2.0,12,,86,1,0,155,0,W
97BR01439,S5512,2.0,13,,33,1,0,159,0,W
97BR01440,S5531,2.0,10,,23,1,0,167,0,W
97BR01441,S5534,2.0,12,,90,1,0,126,0,W
97BR01442,S5536,2.0,11,ENTR,14,1,0,153,0,W
97BR01443,S5532,2.0,11,,13,1,0,174,0,W
97BR01444,S5539,2.0,11,,14,1,0,137,0,W
97BR01445,S5540,2.0,11,HAIRY,11,1,0,151,0,W
97BR01446,S5544,2.0,13,,32,1,0,151,0,W
97BR01447,S5552,2.0,11,,13,1,0,139,0,W
97BR01448,S5566,2.0,00,HOMOZYGOUS CC,51,1,0,147,0,W
97BR01449,S5562,2.0,10,,24,1,0,192,0,W
97BR01450,S5524,2.0,12,,89,1,0,180,0,W
97BR01451,S5580,2.0,10,FIX TAG OCT97,21,1,0,159,0,W
97BR01452,S5584,2.0,10,,22,1,0,162,0,W
97BR01453,S5588,2.0,10,DYSTOCIA,21,1,0,158,0,W
97BR01454,S5589,2.0,10,SW BAG,24,1,0,165,0,W
97BR01455,S5594,2.0,11,,13,1,0,185,0,W
97BR01456,S5595,2.0,13,,32,1,0,163,0,W
97BR01457,S5573,2.0,11,"4TEATS,FEVER",14,1,0,161,0,W
97BR01458,S5572,2.0,11,WOUND R SHOU,13,1,0,141,0,W
97BR01459,S5616,2.0,12,,83,1,0,143,0,W
97BR01460,S5612,2.0,12,ENTR,90,1,0,141,0,W
97BR01461,S5600,2.0,11,,11,1,0,176,0,W
97BR01462,S5606,2.0,13,LR DIGIT ABS,33,1,0,140,0,W
97BR01463,S5607,2.0,13,,31,1,0,179,0,W
97BR01464,S5630,2.0,12,"4TEATS,FEVER",90,1,0,169,0,W
97BR01465,S5636,2.0,10,,24,1,0,157,0,W
97BR01466,S5651,2.0,13,,33,1,0,160,0,W
97BR01467,S5650,2.0,13,,32,1,0,153,0,W
97BR01468,S5655,2.0,13,,34,1,0,140,0,W
97BR01469,S5658,2.0,10,URI,21,1,0,154,0,W
97BR01470,S5663,2.0,12,,81,1,0,153,0,W
97BR01471,S5666,2.0,12,"LAME R, FEVER",91,1,0,155,0,W
97BR01472,S5691,2.0,13,,32,1,0,154,0,W
97BR01473,S5690,2.0,13,,34,1,0,157,0,W
97BR01474,S5674,2.0,12,,82,1,0,155,0,W
97BR01475,S5210,3.0,12,4TEATS,87,1,0,172,0,W
97BR01476,S5230,3.0,12,4TEATS,89,1,0,153,0,W
97BR01477,S5246,3.0,13,HAIRY,32,1,0,179,0,W
97BR01478,S5254,3.0,12,ENTR,85,1,0,159,0,W
97BR01479,S5285,3.0,13,,33,1,0,173,0,W
97BR01480,S5288,3.0,10,,21,1,0,178,0,W
97BR01481,S5811,2.0,10,,24,1,0,161,0,W
97BR01482,S5833,2.0,13,"VLT,SUCK1SIDE",33,1,0,167,0,W
97BR01483,S5834,2.0,10,R.P.,23,1,0,159,0,W
97BR01484,S5836,2.0,11,,12,1,0,170,0,W
97BR01485,S5837,2.0,10,,22,1,0,149,0,W
97BR01486,S5845,2.0,13,W/ LAMB,33,1,0,187,0,W
97BR01487,S5842,2.0,11,,11,1,0,139,0,W
97BR01488,S5848,2.0,13,,32,1,0,153,0,W
97BR01489,S5825,2.0,13,,32,1,0,177,0,W
97BR01490,S5827,2.0,13,4TEATS,31,1,0,150,0,W
97BR01491,S5883,2.0,13,HAIRY,34,1,0,142,0,W
97BR01492,S5887,2.0,10,HAIRY,23,1,0,160,0,W
97BR01493,S5890,2.0,10,,21,1,0,146,0,W
97BR01494,S5898,2.0,12,,90,1,0,176,0,W
97BR01495,S5913,2.0,10,4TEATS,22,1,0,160,0,W
97BR01496,S5916,2.0,11,H3,13,1,0,170,0,W
97BR01497,S5919,2.0,11,,13,1,0,182,0,W
97BR01498,S5917,2.0,10,,21,1,0,151,0,W
97BR01499,S5900,2.0,11,,14,1,0,148,0,W
97BR01500,S5908,2.0,13,,32,1,0,146,0,W
97BR01501,S5907,2.0,13,,32,1,0,161,0,W
97BR01502,S5934,2.0,10,4TEATS,24,1,0,154,0,W
97BR01503,S5935,2.0,11,4TEATS,13,1,0,161,0,W
97BR01504,S5943,2.0,13,,32,1,0,129,0,W
97BR01505,S5947,2.0,13,,34,1,0,151,0,W
97BR01506,S5951,2.0,13,,31,1,0,166,0,W
97BR01507,S5953,2.0,12,,83,1,0,167,0,W
97BR01508,S5969,2.0,10,4TEATS,23,1,0,156,0,W
97BR01509,S5967,2.0,11,,11,1,0,132,0,W
97BR01510,S5921,2.0,13,4TEATS,31,1,0,148,0,W
97BR01511,S5923,2.0,12,,86,1,0,163,0,W
97BR01512,S5989,2.0,12,,91,1,0,161,0,W
97BR01513,S5991,2.0,10,,21,1,0,163,0,W
97BR01514,S5990,2.0,12,,80,1,0,173,0,W
97BR01515,S5971,2.0,12,L.BLOODY MILK,91,1,0,167,0,W
97BR01516,S5978,2.0,12,,90,1,0,151,0,W
97BR01517,S5711,2.0,11,,12,1,0,178,0,W
97BR01518,S5702,2.0,10,,23,1,0,162,0,W
97BR01519,S5708,2.0,12,BRN KNEES,85,1,0,155,0,W
97BR01520,S5732,2.0,13,,33,1,0,163,0,W
97BR01521,S5745,2.0,10,,24,1,0,177,0,W
97BR01522,S5746,2.0,10,,24,1,0,164,0,W
97BR01523,S5742,2.0,10,,24,1,0,132,0,W
97BR01524,S5749,2.0,13,,33,1,0,176,0,W
97BR01525,S5758,2.0,12,,89,1,0,139,0,W
97BR01526,S5720,2.0,11,HAIRY,12,1,0,189,0,W
97BR01527,S5724,2.0,12,COUGH TRT,80,1,0,185,0,W
97BR01528,S5728,2.0,13,DYSTOCIA97,31,1,0,160,0,W
97BR01529,S5784,2.0,11,,13,1,0,167,0,W
97BR01530,S5785,2.0,10,4TEATS,24,1,0,167,0,W
97BR01531,S5787,2.0,12,FOUND 9/9/96,90,1,0,155,0,W
97BR01532,S5793,2.0,10,,24,1,0,166,0,W
97BR01533,S5798,2.0,13,OK,34,1,0,178,0,W
97BR01534,S5778,2.0,11,ENTR,14,1,0,167,0,W
97BR01535,S6110,2.0,10,,24,1,0,175,0,W
97BR01536,S6103,2.0,13,,34,1,0,160,0,W
97BR01537,S6106,2.0,13,,32,1,0,158,0,W
97BR01538,S6108,2.0,12,4TEATS,91,1,0,159,0,W
97BR01539,S6131,2.0,11,,12,1,0,154,0,W
97BR01540,S6136,2.0,11,4TEATS,11,1,0,156,0,W
97BR01541,S6142,2.0,11,HAIRY,11,1,0,159,0,W
97BR01542,S6148,2.0,11,,14,1,0,168,0,W
97BR01543,S6149,2.0,13,HAIRY,33,1,0,161,0,W
97BR01544,S6153,2.0,12,,82,1,0,148,0,W
97BR01545,S6159,2.0,13,4TEATS,34,1,0,171,0,W
97BR01546,S6164,2.0,10,4TEATS,23,1,0,149,0,W
97BR01547,S6183,2.0,11,CHK WGT,14,1,0,175,0,W
97BR01548,S6197,2.0,12,HAIRY,80,1,0,171,0,W
97BR01549,S6013,2.0,13,4TEATS,33,1,0,172,0,W
97BR01550,S6018,2.0,11,4TEATS,14,1,0,161,0,W
97BR01551,S6019,2.0,11,DYSTOCIA97,12,1,0,170,0,W
97BR01552,S6031,2.0,10,,22,1,0,187,0,W
97BR01553,S6037,2.0,12,,85,1,0,165,0,W
97BR01554,S6040,2.0,11,,13,1,0,156,0,W
97BR01555,S6043,2.0,11,,14,1,0,184,0,W
97BR01556,S6045,2.0,12,,91,1,0,162,0,W
97BR01557,S6052,2.0,11,DYSTOCIA,11,1,0,148,0,W
97BR01558,S6058,2.0,12,ENTR,81,1,0,152,0,W
97BR01559,S6023,2.0,10,,22,1,0,152,0,W
97BR01560,S6027,2.0,12,,91,1,0,165,0,W
97BR01561,S6073,2.0,12,WEAK RAT,84,1,0,151,0,W
97BR01562,S6078,2.0,13,,32,1,0,156,0,W
97BR01563,S6319,2.0,10,,21,1,0,183,0,W
97BR01564,S6301,2.0,12,,87,1,0,133,0,W
97BR01565,S6303,2.0,13,NICE,34,1,0,150,0,W
97BR01566,S6302,2.0,12,4TEATS,88,1,0,185,0,W
97BR01567,S6330,2.0,11,CONJUNCTIVITI,12,1,0,164,0,W
97BR01568,S6339,2.0,10,,24,1,0,158,0,W
97BR01569,S6348,2.0,13,,34,1,0,173,0,W
97BR01570,S6360,2.0,12,LF DIGIT ok,85,1,0,147,0,W
97BR01571,S6321,2.0,10,,24,1,0,170,0,W
97BR01572,S6325,2.0,12,,81,1,0,145,0,W
97BR01573,S6328,2.0,11,4TEATS,12,1,0,167,0,W
97BR01574,S6384,2.0,13,,31,1,0,155,0,W
97BR01575,S6393,2.0,13,4TEATS,34,1,0,145,0,W
97BR01576,S6399,2.0,10,,23,1,0,152,0,W
97BR01577,S6370,2.0,11,,11,1,0,170,0,W
97BR01578,S6413,2.0,11,SW BAG,12,1,0,137,0,W
97BR01579,S6412,2.0,13,,32,1,0,178,0,W
97BR01580,S6406,2.0,ch,,LIM,3,7,139,0,W
97BR01581,S6433,2.0,ch,REJECTS LAMB,LIM,3,7,141,0,W
97BR01582,S6460,2.0,ch,,LIM,3,7,124,0,W
97BR01583,S6468,2.0,ch,"FEVER,URI",AI,A,2,144,0,W
97BR01584,S6423,2.0,13,,31,1,0,172,0,W
97BR01585,S6426,2.0,13,HAIRY,33,1,0,165,0,W
97BR01586,S6427,2.0,13,1TAG,34,1,0,162,0,W
97BR01587,S6486,2.0,ch,,LIM,3,7,117,0,W
97BR01588,S6474,2.0,ch,,AI,A,2,167,0,W
97BR01589,S6479,2.0,ch,1TAG,LIM,3,7,136,0,W
97BR01590,S6477,2.0,12,,87,1,0,159,0,W
97BR01591,S6551,2.0,ch,,AI,A,2,171,0,W
97BR01592,S6520,2.0,ch,,AI,A,2,143,0,W
97BR01593,S6580,1.0,ID,,LIM,3,7,143,0,W
97BR01594,S6587,1.0,12,,87,1,0,119,0,W
97BR01595,S6596,1.0,10,4TEATS,21,1,0,147,0,W
97BR01596,S6592,1.0,13,,33,1,0,145,0,W
97BR01597,S6571,1.0,12,,87,1,0,124,0,W
97BR01598,S6613,1.0,11,,11,1,0,161,0,W
97BR01599,S6603,1.0,10,HAIRY,23,1,0,152,0,W
97BR01600,S6604,1.0,10,HAIRY,21,1,0,142,0,W
97BR01601,S6631,1.0,11,,14,1,0,143,0,W
97BR01602,S6630,1.0,10,BLOODY MILK@L,22,1,0,148,0,W
97BR01603,S6640,1.0,13,,34,1,0,144,0,W
97BR01604,S6648,1.0,13,,32,1,0,138,0,W
97BR01605,S6647,1.0,13,4TEATS,33,1,0,131,0,W
97BR01606,S6650,1.0,13,,34,1,0,148,0,W
97BR01607,S6657,1.0,12,,85,1,0,126,0,W
97BR01608,S6668,1.0,12,,88,1,0,159,0,W
97BR01609,S6624,1.0,12,,91,1,0,129,0,W
97BR01610,S6627,1.0,10,DYSTOCIA97,23,1,0,159,0,W
97BR01611,S6681,1.0,12,,88,1,0,139,0,W
97BR01612,S6682,1.0,12,4TEATS,86,1,0,143,0,W
97BR01613,S6694,1.0,ID,,LIM,3,7,150,0,W
97BR01614,S6695,1.0,10,4TEATS,24,1,0,153,0,W
97BR01615,S6671,1.0,13,,31,1,0,155,0,W
97BR01616,S6670,1.0,13,,31,1,0,138,0,W
97BR01617,S6673,1.0,12,HAIRY,83,1,0,120,0,W
97BR01618,S6679,1.0,11,ENTR,13,1,0,159,0,W
97BR01619,S6203,2.0,11,,14,1,0,183,0,W
97BR01620,S6205,2.0,12,DYSTOCIA,86,1,0,162,0,W
97BR01621,S6208,2.0,10,,22,1,0,152,0,W
97BR01622,S6249,2.0,11,,13,1,0,164,0,W
97BR01623,S6269,2.0,12,,87,1,0,142,0,W
97BR01624,S6282,2.0,11,,13,1,0,157,0,W
97BR01625,S6289,2.0,11,,11,1,0,148,0,W
97BR01626,S6298,2.0,12,,84,1,0,146,0,W
97BR01627,S6274,2.0,12,,81,1,0,162,0,W
97BR01628,S6272,2.0,13,,33,1,0,168,0,W
97BR01629,S6815,1.0,13,4TEATS,32,1,0,147,0,W
97BR01630,S6800,1.0,ID,,LIM,3,7,126,0,W
97BR01631,S6831,1.0,11,ENTR,12,1,0,136,0,W
97BR01632,S6830,1.0,11,,13,1,0,155,0,W
97BR01633,S6836,1.0,ID,,LIM,3,7,153,0,W
97BR01634,S6832,1.0,11,,11,1,0,159,0,W
97BR01635,S6838,1.0,11,,12,1,0,145,0,W
97BR01636,S6839,1.0,11,,12,1,0,125,0,W
97BR01637,S6856,1.0,12,ENTR,81,1,0,148,0,W
97BR01638,S6859,1.0,ID,,LIM,3,7,154,0,W
97BR01639,S6864,1.0,11,DYSTOCIA97,12,1,0,146,0,W
97BR01640,S6865,1.0,11,4TEATS,14,1,0,151,0,W
97BR01641,S6866,1.0,11,4TEATS,14,1,0,178,0,W
97BR01642,S6880,1.0,12,4TEATS,80,1,0,141,0,W
97BR01643,S6884,1.0,13,,33,1,0,161,0,W
97BR01644,S6893,1.0,ID,SICK? 4/24,LIM,3,7,153,0,W
97BR01645,S6892,1.0,13,,33,1,0,140,0,W
97BR01646,S6873,1.0,10,4TEATS,22,1,0,147,0,W
97BR01647,S6874,1.0,10,4TEATS,21,1,0,137,0,W
97BR01648,S6872,1.0,11,,13,1,0,169,0,W
97BR01649,S6879,1.0,13,,34,1,0,123,0,W
97BR01650,S6916,1.0,13,,33,1,0,141,0,W
97BR01651,S6919,1.0,ID,,LIM,3,7,156,0,W
97BR01652,S6901,1.0,12,,91,1,0,140,0,W
97BR01653,S6907,1.0,10,,21,1,0,139,0,W
97BR01654,S6931,1.0,13,ENTR,33,1,0,142,0,W
97BR01655,S6935,1.0,10,4TEATS,22,1,0,137,0,W
97BR01656,S6938,1.0,13,,34,1,0,141,0,W
97BR01657,S6944,1.0,11,ENTR,14,1,0,143,0,W
97BR01658,S6942,1.0,10,L.BLOODY MILK,24,1,0,134,0,W
97BR01659,S6949,1.0,11,,14,1,0,132,0,W
97BR01660,S6951,1.0,11,,11,1,0,127,0,W
97BR01661,S6950,1.0,11,,13,1,0,154,0,W
97BR01662,S6958,1.0,ID,STIFF WM,LIM,3,7,141,0,W
97BR01663,S6960,1.0,11,,11,1,0,154,0,W
97BR01664,S6963,1.0,13,,31,1,0,135,0,W
97BR01665,S6965,1.0,11,,13,1,0,136,0,W
97BR01666,S6921,1.0,10,4TEATS,21,1,0,136,0,W
97BR01667,S6924,1.0,12,,83,1,0,147,0,W
97BR01668,S6989,1.0,10,,23,1,0,152,0,W
97BR01669,S6993,1.0,12,,87,1,0,134,0,W
97BR01670,S6994,1.0,10,,24,1,0,135,0,W
97BR01671,S6977,1.0,11,,11,1,0,167,0,W
97BR01672,S6716,1.0,13,4TEATS,32,1,0,146,0,W
97BR01673,S6700,1.0,12,,84,1,0,132,0,W
97BR01674,S6703,1.0,13,HAIRY,34,1,0,137,0,W
97BR01675,S6704,1.0,13,4TEATS,31,1,0,133,0,W
97BR01676,S6702,1.0,10,,24,1,0,146,0,W
97BR01677,S6739,1.0,12,,85,1,0,135,0,W
97BR01678,S6737,1.0,12,4TEATS,86,1,0,145,0,W
97BR01679,S6740,1.0,ID,ENTR,LIM,3,7,143,0,W
97BR01680,S6749,1.0,ID,,LIM,3,7,144,0,W
97BR01681,S6747,1.0,10,4TEATS,22,1,0,137,0,W
97BR01682,S6750,1.0,ID,,LIM,3,7,150,0,W
97BR01683,S6756,1.0,10,,24,1,0,150,0,W
97BR01684,S6759,1.0,12,ENTR SL.,80,1,0,161,0,W
97BR01685,S6766,1.0,ID,4TEATS,LIM,3,7,164,0,W
97BR01686,S6721,1.0,13,ENTR,32,1,0,149,0,W
97BR01687,S6720,1.0,11,,12,1,0,148,0,W
97BR01688,S6724,1.0,10,F4- ok,23,1,0,173,0,W
97BR01689,S6780,1.0,12,,85,1,0,148,0,W
97BR01690,S6784,1.0,10,,21,1,0,158,0,W
97BR01691,S6788,1.0,11,,14,1,0,134,0,W
97BR01692,S6794,1.0,11,,11,1,0,134,0,W
97BR01693,S6795,1.0,11,ENTR,13,1,0,149,0,W
97BR01694,S6779,1.0,12,,86,1,0,171,0,W
97BR01695,S2010,6.0,18,,LIM,3,7,151,0,*
97BR01696,S2001,6.0,11,,12,1,0,161,0,W
97BR01697,S2049,6.0,10,L.UDDER FIRM,22,1,0,183,0,W
97BR01698,S2055,6.0,13,,31,1,0,171,0,W
97BR01699,S2068,6.0,10,,24,1,0,176,0,W
97BR01700,S2067,6.0,18,,LIM,3,7,165,0,*
97BR01701,S2025,6.0,11,SM BAG,13,1,0,157,0,W
97BR01702,S2089,6.0,12,"5BAG 2""SCURS",91,1,0,132,0,W
97BR01703,S2318,5.0,13,,32,1,0,169,0,W
97BR01704,S2317,5.0,11,,13,1,0,186,0,W
97BR01705,S2305,5.0,18,,LIM,3,7,162,0,*
97BR01706,S2306,5.0,12,"56's, 27mic",80,1,0,162,0,W
97BR01707,S2330,5.0,18,,LIM,3,7,161,0,*
97BR01708,S2333,5.0,13,,33,1,0,153,0,W
97BR01709,S2340,5.0,18,CUTS R LEGS,LIM,3,7,159,0,W
97BR01710,S2351,5.0,11,LTS,13,1,0,178,0,W
97BR01711,S2354,5.0,18,,LIM,3,7,149,0,*
97BR01712,S2355,5.0,18,,LIM,3,7,145,0,*
97BR01713,S2363,5.0,13,"THIN,CLA&OPP?",32,1,0,165,0,W
97BR01714,S2365,5.0,12,SW BAG FLT,86,1,0,155,0,W
97BR01715,S2320,5.0,18,,LIM,3,7,161,0,*
97BR01716,S2380,5.0,11,"SW BAG,FLTS",13,1,0,158,0,W
97BR01717,S2394,5.0,18,LAME EWE 5/12,LIM,3,7,179,0,*
97BR01718,S2399,5.0,13,R.P.TRT 3DAYS,34,1,0,174,0,W
97BR01719,S2378,5.0,11,VLT'S,11,1,0,167,0,W
97BR01720,S2379,5.0,11,,12,1,0,173,0,W
97BR01721,S2405,5.0,18,,LIM,3,7,159,0,*
97BR01722,S2436,5.0,18,,LIM,3,7,161,0,*
97BR01723,S2444,5.0,13,LAMErf HEALED,31,1,0,161,0,W
97BR01724,S2451,5.0,13,,33,1,0,143,0,W
97BR01725,S2459,5.0,12,,83,1,0,182,0,W
97BR01726,S2464,5.0,18,,LIM,3,7,172,0,W
