UID,ETAG,LINE,RMK,IDX,PD,BRDGTRT,CUWT,BPEN,BRAND,OCT18,DEC14,IDZ65,DATEOUT,HGRP,MARKED,PREG,SETRT,RETRT,CLR,STM
05EW00718,T0283,ID,,104,1,Tay.,99,e43,Purple,99,109,0,2005-11-28,4,Y,0,,,1,02
05EW00719,T0285,ID,4TEATS,100,1,Tay.,107,e44,Purple,120,123,0,2005-11-14,2,Y,1,S,R,1,02
05EW00720,T0286,48,,103,1,Tay.,109,e41,Purple,117,120,0,2005-11-07,1,Y,1,S,R,1,02
05EW00721,T0287,48,"Dead d340,c19",95,1,Tay.,96,e42,Blue,100,109,0,2005-11-14,2,Y,X,,,1,02
05EW00722,T0291,48,,86,1,Tay.,74,e44,Blue,72,97,0,2005-12-14,5,N,0,,,1,02
05EW00723,T0295,48,4TEATS,105,1,Tay.,111,e41,Blue,108,124,0,2005-11-14,2,Y,1,C,M,1,02
05EW00724,T0296,48,,116,1,Tay.,120,e41,Purple,116,143,0,2005-12-14,5,N,1,,,1,02
05EW00725,T0292,ID,4TEATS,123,1,Usda,111,e21,Purple,124,147,0,2005-12-14,,,0,,,1,02
05EW00726,T0275,ID,,106,1,Tay.,106,e44,Purple,107,126,0,2005-11-28,4,Y,1,S,R,1,02
05EW00727,T0278,ID,,99,1,Tay.,101,e44,Blue,100,107,0,2005-11-14,2,Y,0,,,1,02
05EW00728,T0711,ID,ENTROPION,107,1,Tay.,92,e44,Blue,97,115,0,2005-12-14,5,N,1,,,1,02
05EW00729,T0710,48,,98,1,Tay.,98,e42,Purple,99,121,0,2005-11-28,4,Y,1,S,R,1,02
05EW00730,T0713,ID,,122,1,Tay.,92,e44,Purple,95,106,0,2005-11-14,2,Y,1,,,1,02
05EW00731,T0714,ID,,119,1,Tay.,92,e43,Purple,89,107,0,2005-11-28,4,Y,1,C,M,1,02
05EW00732,T0715,48,,102,1,Tay.,84,e41,Purple,87,99,0,2005-11-21,3,Y,1,C,R,1,02
05EW00733,T0716,48,,98,1,Tay.,82,e42,Blue,88,103,0,2005-11-28,4,Y,1,C,M,1,02
05EW00734,T0718,48,,98,1,Tay.,89,e41,Blue,96,121,0,2005-12-14,5,N,1,,,1,02
05EW00735,T0701,ID,,110,1,Tay.,100,e43,Purple,111,121,0,2005-11-14,2,Y,0,,,1,02
05EW00736,T0703,48,,114,1,Tay.,104,e41,Blue,105,109,0,2005-11-14,2,Y,1,C,M,1,02
05EW00737,T0706,ID,4TEATS,97,1,Tay.,82,e43,Blue,90,107,0,2005-12-14,5,N,1,,,1,02
05EW00738,T0702,ID,ENTROPION,101,1,Tay.,104,e44,Purple,115,136,0,2005-12-14,5,N,1,,,1,02
05EW00739,T0731,48,,98,1,Tay.,93,e44,Blue,100,109,0,2005-11-28,4,Y,1,S,M,1,02
05EW00740,T0738,48,BIG4HER,101,1,Tay.,95,e44,Purple,86,99,0,2005-11-14,2,Y,0,,,1,02
05EW00741,T0746,48,"X, BLIND EYE",106,1,Tay.,87,e42,Purple,88,104,6253,2005-12-14,5,N,X,,,1,02
05EW00742,T0749,ID,,104,1,Tay.,92,e41,Blue,95,118,0,2005-12-14,5,N,0,,,1,02
05EW00743,T0751,ID,,120,1,Usda,105,e22,Purple,110,133,0,2005-12-14,,,1,,,1,02
05EW00744,T0750,48,,105,1,Tay.,89,e41,Purple,89,90,0,2005-11-07,1,Y,0,,,1,02
05EW00745,T0755,48,,97,1,Tay.,81,e43,Blue,72,107,0,2005-12-14,5,N,0,,,1,02
05EW00746,T0725,ID,ENTROPION,99,1,Tay.,93,e41,Purple,97,99,0,2005-11-07,1,Y,0,,,1,02
05EW00747,X2313,00,,0,T,Usda,134,Apc,Purple,138,163,0,2005-12-14,,,0,,,5,83
05EW00748,X2314,00,SCOURS,115,T,Usda,114,e25,Purple,118,142,0,2005-12-14,,,1,,,1,86
05EW00749,X2315,00,,113,T,Usda,103,e25,Purple,109,127,0,2005-12-14,,,1,,,1,86
05EW00750,X2318,00,PNEU.,0,T,Usda,114,e25,Purple,122,145,0,2005-12-14,,,1,,,5,83
05EW00751,X2319,00,PNEU.,0,T,Usda,126,e25,Purple,129,160,0,2005-12-14,,,1,,,5,83
05EW00752,X2301,00,PNEU.,0,T,Usda,114, W,Purple,118,152,0,2005-12-14,,,0,,,5,83
05EW00753,X2300,97,,95,1,Usda,111,e24,Purple,103,130,0,2005-12-14,,,1,,,6,97
05EW00754,X2302,00,,0,T,Usda,104, W,Purple,109,130,0,2005-12-14,,,0,,,5,83
05EW00755,X2336,00,,0,T,Usda,118,Apc,Purple,122,149,0,2005-12-14,,,0,,,1,86
05EW00756,X2337,00,,121,T,Usda,111,e25,Purple,115,136,0,2005-12-14,,,0,,,4,86
05EW00757,X2344,00,,0,T,Usda,101, W,Purple,99,120,0,2005-12-14,,,0,,,5,83
05EW00758,X2348,00,,0,T,Usda,145,Apc,Purple,145,176,0,2005-12-14,,,0,,,5,83
05EW00759,X2351,00,,103,T,Usda,102,e25,Purple,113,139,0,2005-12-14,,,1,,,1,86
05EW00760,X2352,00,,112,T,Usda,109,e25,Purple,115,135,0,2005-12-14,,,1,,,1,86
05EW00761,X2361,00,,0,T,Usda,106, W,Purple,103,117,0,2005-12-14,,,0,,,5,83
05EW00762,X2363,00,RESP.DX,109,T,Usda,102,e25,Purple,108,127,0,2005-12-14,,,1,,,4,86
05EW00763,X2364,00,,0,T,Usda,110, W,Purple,109,138,0,2005-12-14,,,0,,,5,86
05EW00764,X2365,00,SCOURS,0,T,Usda,135,Apc,Purple,138,163,0,2005-12-14,,,0,,,4,86
05EW00765,X2369,00,,0,T,Usda,97, W,Purple,99,120,0,2005-12-14,,,0,,,5,83
05EW00766,X2360,00,,0,T,Usda,109,Apc,Purple,113,137,0,2005-12-14,,,0,,,5,83
05EW00767,X2321,97,ENTROPION,95,1,Usda,111,e24,Purple,106,138,0,2005-12-14,,,1,,,6,97
05EW00768,X2326,97,ENTROPION,108,1,Usda,119,e24,Purple,106,139,0,2005-12-14,,,1,,,6,97
05EW00769,X2328,00,,0,T,Usda,132, W,Purple,129,150,0,2005-12-14,,,0,,,5,83
05EW00770,X2327,97,,104,1,Usda,114,e24,Purple,101,132,0,2005-12-14,,,1,,,6,97
05EW00771,X2320,00,,0,T,Usda,145,Apc,Purple,144,172,0,2005-12-14,,,0,,,3,86
05EW00772,X2383,00,,0,T,Usda,108,Apc,Purple,113,134,0,2005-12-14,,,0,,,5,99
05EW00773,X2382,97,NICE LAMB,113,1,Usda,118,e24,Purple,112,140,0,2005-12-14,,,1,,,6,97
05EW00774,X2388,00,,0,1,Usda,109,non,Purple,109,130,0,2005-12-14,,,0,,,5,83
05EW00775,X2389,00,,0,T,Usda,129, W,Purple,132,164,0,2005-12-14,,,0,,,5,83
05EW00776,X2391,00,,0,T,Usda,95,Apc,Purple,105,139,0,2005-12-14,,,0,,,1,86
05EW00777,X2395,00,,0,T,Usda,112,Apc,Purple,113,136,0,2005-12-14,,,0,,,5,83
05EW00778,X2396,00,,0,1,Usda,101,non,Purple,88,106,0,2005-12-14,,,0,,,5,83
05EW00779,X2390,00,,105,T,Usda,101,e25,Purple,109,129,0,2005-12-14,,,1,,,1,86
05EW00780,X2374,00,LIMP,107,T,Usda,123,e25,Purple,125,151,0,2005-12-14,,,1,,,5,99
05EW00781,X2379,00,,114,T,Usda,121,e25,Purple,130,154,0,2005-12-14,,,1,,,1,86
05EW00782,X2415,00,,0,1,Usda,99,non,Purple,96,122,0,2005-12-14,,,0,,,5,83
05EW00783,X2401,00,,0,T,Usda,99,e25,Purple,101,123,0,2005-12-14,,,1,,,5,86
05EW00784,X2406,97,RESP.DX,102,1,Usda,110,e23,Purple,100,133,0,2005-12-14,,,1,,,6,97
05EW00785,X2409,00,,0,T,Usda,130,Apc,Purple,135,156,0,2005-12-14,,,0,,,5,83
05EW00786,X2407,00,,0,T,Usda,133,e25,Purple,134,152,0,2005-12-14,,,1,,,5,83
05EW00787,X2431,00,4TEATS,110,T,Usda,100,e25,Purple,104,126,0,2005-12-14,,,1,,,1,86
05EW00788,X2430,97,,100,1,Usda,123,e23,Purple,115,143,0,2005-12-14,,,1,,,6,97
05EW00789,X2434,97,NICE LAMB,89,1,Usda,87,e24,Purple,85,111,0,2005-12-14,,,1,,,6,97
05EW00790,X2432,00,,0,T,Usda,100,Apc,Purple,106,132,0,2005-12-14,,,0,,,1,86
05EW00791,X2451,00,,108,T,Usda,101,e25,Purple,114,136,0,2005-12-14,,,1,,,4,86
05EW00792,X2453,00,,0,T,Usda,100,Apc,Purple,106,128,0,2005-12-14,,,0,,,1,86
05EW00793,X2452,00,,106,T,Usda,96,e25,Purple,105,128,0,2005-12-14,,,1,,,1,86
05EW00794,X2450,00,BLK.EAR,0,T,Usda,111, W,Purple,118,139,0,2005-12-14,,,0,,,4,86
05EW00795,X2463,00,PNEU.,0,T,Usda,107,Apc,Purple,116,143,0,2005-12-14,,,0,,,5,83
05EW00796,X2464,00,,0,1,Usda,93,non,Purple,84,101,0,2005-12-14,,,0,,,5,83
05EW00797,X2465,00,SCOURS,0,1,Usda,105,non,Purple,105,124,0,2005-12-14,,,0,,,5,83
05EW00798,X2462,00,,0,T,Usda,96, W,Purple,94,115,0,2005-12-14,,,0,,,5,83
05EW00799,X2423,00,,0,T,Usda,125,e25,Purple,133,151,0,2005-12-14,,,0,,,5,86
05EW00800,X2422,97,,108,1,Usda,112,e24,Purple,113,141,0,2005-12-14,,,1,,,6,97
05EW00801,X2485,00,,0,T,Usda,131,Apc,Purple,136,162,0,2005-12-14,,,0,,,1,86
05EW00802,X2486,00,,0,1,Usda,112,non,Purple,112,138,0,2005-12-14,,,0,,,5,83
05EW00803,X2488,00,,0,T,Usda,103, W,Purple,109,133,0,2005-12-14,,,0,,,4,86
05EW00804,X2489,00,RESP.DX,0,T,Usda,113, W,Purple,121,156,0,2005-12-14,,,0,,,1,86
05EW00805,X2487,00,,0,T,Usda,110,Apc,Purple,115,139,0,2005-12-14,,,0,,,4,83
05EW00806,X2480,00,,0,1,Usda,100,non,Purple,94,115,0,2005-12-14,,,0,,,5,83
05EW00807,X2491,00,SCOURS,0,T,Usda,136, W,Purple,132,156,0,2005-12-14,,,0,,,5,83
05EW00808,X2499,97,,102,1,Usda,114,e23,Purple,112,136,0,2005-12-14,,,1,,,6,97
05EW00809,X2497,97,NICE EWE,107,1,Usda,119,e23,Purple,119,138,0,2005-12-14,,,1,,,6,97
05EW00810,X2471,00,4TEATS,108,T,Usda,99,e25,Purple,109,128,0,2005-12-14,,,1,,,1,86
05EW00811,X2475,97,,90,1,Usda,97,e23,Purple,90,108,0,2005-12-14,,,1,,,6,97
05EW00812,X2472,00,RESP.DX,0,T,Usda,95,Apc,Purple,105,120,0,2005-12-14,,,0,,,1,86
05EW00813,X2470,00,NICE LAMB,0,T,Usda,105, W,Purple,112,133,0,2005-12-14,,,0,,,1,86
05EW00814,X2514,00,,123,T,Usda,113,e25,Purple,120,139,0,2005-12-14,,,1,,,4,86
05EW00815,X2515,00,,0,T,Usda,101, W,Purple,104,123,0,2005-12-14,,,0,,,1,86
05EW00816,X2516,00,Taylor Save ?,96,T,Usda,92,e25,Purple,98,122,0,2005-12-14,,,1,,,1,86
05EW00817,X2519,00,,0,T,Usda,149, W,Purple,160,190,0,2005-12-14,,,0,,,4,86
05EW00818,X2501,00,,0,T,Usda,109, W,Purple,121,141,0,2005-12-14,,,0,,,5,83
05EW00819,X2500,97,WEAK LAMB,90,1,Usda,98,e23,Purple,105,133,0,2005-12-14,,,1,,,6,97
05EW00820,X2505,97,"COLD, WEAK",102,1,Usda,109,e24,Purple,103,110,0,2005-12-14,,,1,,,6,97
05EW00821,X2506,97,,103,1,Usda,124,e23,Purple,116,147,0,2005-12-14,,,1,,,6,97
05EW00822,X2502,00,,0,1,Usda,101,non,Purple,102,130,0,2005-12-14,,,0,,,5,83
05EW00823,X2531,00,,0,T,Usda,126, W,Purple,127,148,0,2005-12-14,,,0,,,5,86
05EW00824,X2534,00,,98,T,Usda,98,e25,Purple,107,127,0,2005-12-14,,,1,,,1,86
05EW00825,X2535,00,,0,T,Usda,118,Apc,Purple,124,154,0,2005-12-14,,,0,,,2,86
05EW00826,X2536,00,,0,T,Usda,124, W,Purple,119,137,0,2005-12-14,,,0,,,3,86
05EW00827,X2532,00,,111,T,Usda,100,e25,Purple,104,126,0,2005-12-14,,,1,,,4,86
05EW00828,X2538,00,,0,T,Usda,116, W,Purple,126,152,0,2005-12-14,,,0,,,1,86
05EW00829,X2544,97,NICE LAMB,107,1,Usda,126,e24,Purple,125,152,0,2005-12-14,,,1,,,6,97
05EW00830,X2548,00,,120,T,Usda,103,e25,Purple,110,131,0,2005-12-14,,,1,,,4,86
05EW00831,X2549,00,,0,T,Usda,113, W,Purple,116,134,0,2005-12-14,,,0,,,1,86
05EW00832,X2540,00,ENTROPION,0,T,Usda,124, W,Purple,132,159,0,2005-12-14,,,0,,,1,86
05EW00833,X2551,00,,0,T,Usda,98,Apc,Purple,107,123,0,2005-12-14,,,0,,,5,83
05EW00834,X2552,00,,0,1,Usda,93,non,Purple,91,98,0,2005-12-14,,,0,,,5,83
05EW00835,X2558,00,RESP.DX,0,T,Usda,128,Apc,Purple,123,142,0,2005-12-14,,,0,,,4,86
05EW00836,X2557,00,,100,1,Usda,87,non,Purple,85,102,0,2005-12-14,,,0,,,1,44
05EW00837,X2563,00,,0,T,Usda,115, W,Purple,117,145,0,2005-12-14,,,0,,,3,86
05EW00838,X2566,00,SCOURS,0,T,Usda,121,Apc,Purple,123,150,0,2005-12-14,,,0,,,5,83
05EW00839,X2562,00,,118,T,Usda,109,e25,Purple,103,126,0,2005-12-14,,,1,,,1,86
05EW00840,X2568,97,ENTROPION,114,1,Usda,135,e23,Purple,134,162,0,2005-12-14,,,1,,,6,97
05EW00841,X2567,00,,0,1,Usda,104,non,Purple,108,138,0,2005-12-14,,,0,,,5,83
05EW00842,X2521,00,,0,1,Usda,98,non,Purple,98,120,0,2005-12-14,,,0,,,5,83
05EW00843,X2523,00,BLACK EWE,0,1,Usda,97,e23,Purple,106,121,0,2005-12-14,,,1,,,9,00
05EW00844,X2526,00,,0,T,Usda,130, W,Purple,126,156,0,2005-12-14,,,0,,,5,86
05EW00845,X2522,00,BLACK EWE,0,1,Usda,96,e23,Purple,107,127,0,2005-12-14,,,1,,,9,00
05EW00846,X2583,00,PNEU.,115,T,Usda,106,e25,Purple,112,136,0,2005-12-14,,,1,,,4,86
05EW00847,X2584,00,,127,T,Usda,117,e25,Purple,127,153,0,2005-12-14,,,1,,,1,86
05EW00848,X2585,00,,129,T,Usda,131,e25,Purple,134,160,0,2005-12-14,,,1,,,4,86
05EW00849,X2586,00,,0,1,Usda,106,non,Purple,104,127,0,2005-12-14,,,0,,,5,83
05EW00850,X2587,00,,0,T,Usda,133,Apc,Purple,136,171,0,2005-12-14,,,0,,,5,83
05EW00851,X2590,97,,96,1,Usda,110,e24,Purple,103,126,0,2005-12-14,,,0,,,6,97
05EW00852,X2593,00,PNEU. NICE,0,T,Usda,123,e25,Purple,119,152,0,2005-12-14,,,1,,,5,93
05EW00853,X2594,00,,125,T,Usda,126,e25,Purple,134,152,0,2005-12-14,,,1,,,1,86
05EW00854,X2575,00,,108,T,Usda,119,e25,Purple,130,149,0,2005-12-14,,,1,,,5,99
05EW00855,X2577,97,,105,1,Usda,96,e24,Purple,101,136,0,2005-12-14,,,1,,,6,97
05EW00856,X2614,00,,0,T,Usda,105, W,Purple,109,128,0,2005-12-14,,,0,,,4,86
05EW00857,X2615,00,,0,T,Usda,106,Apc,Purple,114,138,0,2005-12-14,,,0,,,3,86
05EW00858,X2618,00,,0,1,Usda,107,non,Purple,101,131,0,2005-12-14,,,0,,,5,83
05EW00859,X2619,00,,0,T,Usda,101,Apc,Purple,107,138,0,2005-12-14,,,0,,,5,83
05EW00860,X2609,00,,0,T,Usda,116,Apc,Purple,124,151,0,2005-12-14,,,0,,,5,99
05EW00861,X2635,00,,0,T,Usda,104, W,Purple,109,138,0,2005-12-14,,,0,,,1,86
05EW00862,X2636,00,,0,T,Usda,110, W,Purple,121,154,0,2005-12-14,,,0,,,1,86
05EW00863,X2637,97,ENTROPION,89,1,Usda,98,e24,Purple,94,111,0,2005-12-14,,,0,,,6,97
05EW00864,X2645,00,,0,T,Usda,122,Apc,Purple,122,151,0,2005-12-14,,,0,,,1,86
05EW00865,X2649,00,,0,T,Usda,94, W,Purple,94,105,0,2005-12-14,,,0,,,5,86
05EW00866,X2650,00,,0,T,Usda,100,Apc,Purple,107,129,0,2005-12-14,,,0,,,1,86
05EW00867,X2669,00,4TEATS,112,T,Usda,105,e25,Purple,106,128,0,2005-12-14,,,1,,,1,86
05EW00868,X2621,97,NICE LAMB,109,1,Usda,116,e23,Purple,118,151,0,2005-12-14,,,1,,,6,97
05EW00869,X2684,97,WEAK LAMB,98,1,Usda,106,e23,Purple,109,133,0,2005-12-14,,,1,,,6,97
05EW00870,X2685,00,,0,1,Usda,104,non,Purple,107,134,0,2005-12-14,,,0,,,5,83
05EW00871,X2686,00,,0,1,Usda,114,non,Purple,122,151,0,2005-12-14,,,0,,,5,83
05EW00872,X2699,00,,113,T,Usda,99,e25,Purple,107,127,0,2005-12-14,,,1,,,3,86
05EW00873,X2675,00,BLACK EWE,0,1,Usda,87,e23,Purple,94,109,0,2005-12-14,,,0,,,9,00
05EW00874,X2676,97,ENTROPION,96,1,Usda,100,e24,Purple,96,125,0,2005-12-14,,,1,,,6,97
05EW00875,X2672,00,,0,T,Usda,117, W,Purple,117,143,0,2005-12-14,,,0,,,5,83
05EW00876,X2678,97,,106,1,Usda,99,e24,Purple,99,124,0,2005-12-14,,,1,,,6,97
05EW00877,X2670,00,,0,T,Usda,108,Apc,Purple,116,141,0,2005-12-14,,,0,,,1,86
05EW00878,X2600,00,"DEAD,d330,c19",0,T,Usda,102, W,Purple,103,0,0,,,,X,,,1,86
05EW00879,X2256,00,,110,T,Usda,106,e25,Purple,115,133,0,2005-12-14,,,1,,,4,86
05EW00880,X2252,97,,105,1,Usda,124,e24,Purple,131,154,0,2005-12-14,,,1,,,6,97
05EW00881,X2257,00,,0,T,Usda,116, W,Purple,117,141,0,2005-12-14,,,0,,,5,86
05EW00882,X2263,00,,0,T,Usda,120, W,Purple,128,162,0,2005-12-14,,,0,,,5,83
05EW00883,X2264,00,,0,1,Usda,108,non,Purple,102,133,0,2005-12-14,,,0,,,5,83
05EW00884,X2281,00,,0,1,Usda,98,non,Purple,104,123,0,2005-12-14,,,0,,,5,83
05EW00885,X2285,00,,0,T,Usda,96, W,Purple,94,110,0,2005-12-14,,,0,,,5,93
05EW00886,X2282,00,,0,1,Usda,103,non,Purple,105,131,0,2005-12-14,,,0,,,5,83
05EW00887,X2288,00,,0,1,Usda,105,non,Purple,103,122,0,2005-12-14,,,0,,,5,83
05EW00888,X2289,00,,0,T,Usda,92, W,Purple,92,107,0,2005-12-14,,,0,,,5,83
05EW00889,X2287,00,,0,1,Usda,98,non,Purple,103,114,0,2005-12-14,,,0,,,5,83
05EW00890,X2291,00,,0,T,Usda,122,Apc,Purple,126,148,0,2005-12-14,,,0,,,1,86
05EW00891,X2296,97,"Bio200,PPG",96,1,Usda,114,e24,Purple,113,134,0,2005-12-14,,,1,,,6,97
05EW00892,X2292,00,SCOURS,120,T,Usda,111,e25,Purple,121,140,0,2005-12-14,,,1,,,1,86
05EW00893,X2297,97,,102,1,Usda,117,e24,Purple,110,131,0,2005-12-14,,,1,,,6,97
05EW00894,X2290,00,SCOURS,0,1,Usda,104,non,Purple,103,130,0,2005-12-14,,,0,,,5,83
05EW00895,X2271,97,,94,1,Usda,103,e23,Purple,109,132,0,2005-12-14,,,1,,,6,97
05EW00896,X2273,97,,111,1,Usda,126,e23,Purple,130,150,0,2005-12-14,,,1,,,6,97
05EW00897,X2274,00,,0,T,Usda,132,Apc,Purple,135,160,0,2005-12-14,,,0,,,5,83
05EW00898,X2811,00,,0,T,Usda,115, W,Purple,120,146,0,2005-12-14,,,0,,,2,86
05EW00899,X2812,00,,0,T,Usda,109,e25,Purple,115,131,0,2005-12-14,,,1,,,5,86
05EW00900,X2801,97,ENTROPION,117,1,Usda,133,e24,Purple,132,150,0,2005-12-14,,,0,,,6,97
05EW00901,X2851,00,H & K,0,1,Usda,104,non,Purple,101,129,0,2005-12-14,,,0,,,5,96
05EW00902,X2858,00,,0,1,Usda,134,non,Purple,140,161,0,2005-12-14,,,0,,,5,83
05EW00903,X2877,00,CUTE HAMP...,105,1,Usda,103,non,Purple,113,128,0,2005-12-14,,,0,,,5,99
05EW00904,X2911,00,,0,1,Usda,106,non,Purple,107,122,0,2005-12-14,,,0,,,5,83
05EW00905,X2901,00,H & K,0,1,Usda,101,non,Purple,103,127,0,2005-12-14,,,0,,,5,96
05EW00906,X2941,00,S x P save,0,1,Usda,107,non,Purple,107,131,0,2005-12-14,,,0,,,5,80
05EW00907,X2945,97,NICE LAMB,107,1,Usda,96,e24,Purple,91,117,0,2005-12-14,,,0,,,6,97
05EW00908,X2922,00,S x P save,0,1,Usda,100,non,Purple,109,138,0,2005-12-14,,,0,,,5,80
05EW00909,X2713,00,,0,T,Usda,111,Apc,Purple,115,133,0,2005-12-14,,,0,,,4,86
05EW00910,X2715,00,,0,T,Usda,98,Apc,Purple,107,134,0,2005-12-14,,,0,,,5,86
05EW00911,X2716,00,,116,T,Usda,95,e25,Purple,100,121,0,2005-12-14,,,1,,,4,86
05EW00912,X2712,00,,112,T,Usda,96,e25,Purple,101,123,0,2005-12-14,,,0,,,3,86
05EW00913,X2701,00,,136,T,Usda,133,e25,Purple,137,159,0,2005-12-14,,,1,,,1,86
05EW00914,X2703,00,BLACK EWE,0,1,Usda,110,e23,Purple,110,134,0,2005-12-14,,,1,,,9,00
05EW00915,X2704,00,BLACK EWE,0,1,Usda,111,e23,Purple,111,132,0,2005-12-14,,,1,,,9,00
05EW00916,X2702,00,BLACK EWE,0,1,Usda,133,e23,Purple,143,162,0,2005-12-14,,,1,,,9,00
05EW00917,X2709,00,,0,1,Usda,103,non,Purple,114,129,0,2005-12-14,,,0,,,5,83
05EW00918,X2735,00,,0,1,Usda,107,non,Purple,108,127,0,2005-12-14,,,0,,,5,83
05EW00919,X2737,97,,109,1,Usda,126,e24,Purple,114,139,0,2005-12-14,,,1,,,6,97
05EW00920,X2743,00,,125,T,Usda,108,e25,Purple,119,145,0,2005-12-14,,,1,,,4,86
05EW00921,X2742,00,,0,1,Usda,101,non,Purple,95,123,0,2005-12-14,,,0,,,5,83
05EW00922,X2749,00,NICE LAMB,0,T,Usda,115, W,Purple,121,143,0,2005-12-14,,,0,,,5,93
05EW00923,X2751,00,,124,T,Usda,108,e25,Purple,117,132,0,2005-12-14,,,1,,,1,86
05EW00924,X2755,97,,96,1,Usda,108,e23,Purple,102,131,0,2005-12-14,,,1,,,6,97
05EW00925,X2752,00,,123,T,Usda,110,e25,Purple,121,136,0,2005-12-14,,,1,,,4,86
05EW00926,X2763,00,,0,T,Usda,111,Apc,Purple,123,148,0,2005-12-14,,,0,,,5,86
05EW00927,X2762,00,,0,T,Usda,104, W,Purple,110,142,0,2005-12-14,,,0,,,4,86
05EW00928,X2767,00,BLACK EWE,0,1,Usda,116,e23,Purple,121,137,0,2005-12-14,,,1,,,9,00
05EW00929,X2721,00,,125,T,Usda,121,e25,Purple,128,155,0,2005-12-14,,,1,,,4,86
05EW00930,X2723,97,,106,1,Usda,99,e23,Purple,103,122,0,2005-12-14,,,1,,,6,97
05EW00931,X2722,00,,0,T,Usda,115, W,Purple,112,135,0,2005-12-14,,,0,,,4,86
05EW00932,X2728,97,NICE LAMB,92,1,Usda,101,e24,Purple,97,126,0,2005-12-14,,,1,,,6,97
05EW00933,X2795,00,ENTROPION,0,1,Usda,109,non,Purple,105,136,0,2005-12-14,,,0,,,5,83
05EW00934,X2774,97,,104,1,Usda,118,e23,Purple,109,141,0,2005-12-14,,,1,,,6,97
05EW00935,X2776,00,,0,1,Usda,95,non,Purple,108,125,0,2005-12-14,,,0,,,5,83
05EW00936,X2700,00,,0,T,Usda,98,e25,Purple,100,123,0,2005-12-14,,,1,,,5,86
05EW00937,H1833,83,FOUND 10/18,111,1,Tay.,82,e33,Blue,85,90,0,2005-11-21,3,Y,1,C,M,1,30
