UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM
96WN00598, 96042829,96,A2829,04,1,ch,31,j.0,8,2,2,1.0,1,1,H,92,222,130,7,10.0,54,70,0.462,65,1,1,,,2,c,-CH,,T4367,44,A2323,04,ch,1,,0,5,3,105,2.0,125.0,1,76,,10.5,0,0,0,,14.1,6.89
96WN00599, 96042827,96,A2827,04,1,88,30,e.7,5,1,1,1.0,1,1,1,91,218,127,3,7.4,68,87,0.627,83,1,1,,,0,e,,"RAM+,WETHER-",A0708,04,A1909,04,81,3,93,239,1,1,99,2.02,125.0,3,96,,17.24,0,0,0,,18.39,16.09
96WN00600, 96042881,96,A2881,04,2,88,30,e.7,5,1,1,1.0,1,1,2,94,220,126,17,10.8,66,86,0.597,82,1,1,,,0,e,19,,A0708,04,A2116,04,82,2,92,263,1,1,103,2.02,124.8,2,106,110,17.63,0,0,0,,18.39,16.87
96WN00601, 96042880,96,A2880,04,3,81,30,03,8,2,2,2.0,2,2,2,94,220,126,12,8.4,48,61,0.417,58,1,1,,,0,M,,,A1040,04,A1101,04,81,3,93,268,5,5,93,2.11,132.2,3,67,,18.26,0,0,0,,23.3,13.21
96WN00602, 96042883,96,A2883,04,1,82,30,27,9,3,3,3.0,3,3,2,94,220,126,1,10.0,51,77,0.532,74,1,1,,,0,C,,,A1399,04,L9845,03,82,1,,0,9,8,105,2.26,148.6,1,81,,17.48,0,0,0,,15.85,19.1
96WN00603, 96042884,96,A2884,04,2,82,30,27,9,3,3,3.0,3,3,2,94,220,126,9,10.0,58,81,0.563,78,1,1,,,0,C,e.9,,A1399,04,L9845,03,82,1,,0,9,8,112,2.26,148.6,1,95,,17.48,0,0,0,,15.85,19.1
96WN00604, 96042885,96,A2885,04,2,81,30,01,9,3,3,3.0,3,3,2,94,220,126,8,8.0,60,83,0.595,79,1,1,,,0,M,e.9,,A0733,04,L9990,03,81,1,,0,9,8,105,2.12,132.2,1,99,,22.6,0,0,0,,25.7,19.49
96WN00605, 96042886,96,A2886,04,2,81,30,01,9,3,3,3.0,3,3,2,94,220,126,9,9.4,34,49,0.314,47,1,1,,,0,M,,X,A0733,04,L9990,03,81,3,93,268,9,8,87,2.12,132.2,3,63,,22.6,0,0,0,,25.7,19.49
96WN00606, 96042882,96,A2882,04,2,82,30,27,9,3,3,3.0,3,3,2,94,220,126,7,7.4,50,72,0.513,69,1,2,,,0,C,,X HAIRY,A1399,04,L9845,03,82,3,93,268,9,8,107,2.26,148.6,3,83,,17.48,0,0,0,,15.85,19.1
96WN00607, 96042888,96,A2888,04,2,ch,31,j.3,8,2,2,1.0,1,1,H,95,222,127,5,7.7,45,63,0.435,60,1,1,,,2,h,j.1,,A1264,04,A2207,04,ch,1,,0,5,5,104,2.0,121.0,1,68,,10.26,0,0,0,,13.22,7.3
96WN00608, 96042889,96,A2889,04,2,ch,31,j.3,8,2,2,1.0,1,1,H,95,222,127,3,6.8,44,64,0.45,61,1,1,,,2,h,j.2,,A1264,04,A2207,04,ch,1,,0,5,5,105,2.0,121.0,1,68,,10.26,0,0,0,,13.22,7.3
96WN00609, 96042887,96,A2887,04,1,81,30,01,9,3,3,3.0,3,3,2,94,220,126,1,8.4,60,83,0.592,79,1,1,,,0,M,,,A0733,04,L9990,03,81,1,,0,9,8,100,2.12,132.2,1,90,,22.6,0,0,0,,25.69,19.49
96WN00610, 96042891,96,A2891,04,3,73,30,744,8,2,2,1.5,1,1,H,95,222,127,5,7.7,48,66,0.459,63,1,1,,,6,,-FL,,A1567,04,A1540,04,73,3,93,268,5,5,97,2.12,135.6,3,70,,0.0,0,0,0,,8.42,0.0
96WN00611, 96042890,96,A2890,04,3,73,30,744,8,2,2,1.5,1,1,H,95,222,127,3,8.3,56,77,0.541,73,1,1,,,6,,-FL,,A1567,04,A1540,04,73,3,93,268,5,5,103,2.12,135.6,3,79,,0.0,0,0,0,,8.42,0.0
96WN00612, 96042893,96,A2893,04,2,73,30,741,8,2,2,1.5,1,1,H,95,222,127,4,7.8,55,79,0.561,75,1,1,,,6,,-FL,,A1645,04,A1692,04,73,1,,0,5,5,104,2.12,135.8,1,84,,0.0,0,0,0,,0.0,0.0
96WN00613, 96042894,96,A2894,04,2,73,30,743,5,1,1,1.5,1,1,H,95,222,127,6,9.6,58,76,0.523,72,1,1,,,6,,-FL,,A1638,04,A1753,04,73,1,,0,1,1,96,2.02,122.8,1,84,,0.0,0,0,0,,4.46,0.0
96WN00614, 96042895,96,A2895,04,1,81,30,02,9,3,2,2.0,2,2,2,95,220,125,4,9.8,73,98,0.706,94,1,1,,,0,M,,,A1423,04,A0825,04,81,3,93,239,8,4,97,2.11,109.1,3,109,,19.43,0,0,0,,19.9,18.95
96WN00615, 96042896,96,A2896,04,2,81,30,02,9,3,1,2.0,2,2,1,95,218,123,18,7.2,48,63,0.454,62,1,1,,,0,M,22,,A1423,04,A0825,04,81,2,92,263,7,2,85,2.11,109.1,2,84,87,19.43,0,0,0,,19.9,18.95
96WN00616, 96042892,96,A2892,04,2,73,30,741,8,2,2,1.5,1,1,H,95,222,127,5,7.0,46,65,0.457,62,1,1,,,6,,-FL,,A1645,04,A1692,04,73,1,,0,5,5,97,2.12,135.8,1,72,,0.0,0,0,0,,0.0,0.0
96WN00617, 96042899,96,A2899,04,3,88,30,e.8,8,2,1,1.0,1,1,1,95,218,123,19,6.5,50,71,0.524,69,9,1,,,0,e,973,BLACK WETHER,A1368,04,A2257,04,81,1,,0,3,2,94,2.12,122.2,1,88,,17.39,0,0,0,,15.94,18.84
96WN00618, 96042871,96,A2871,04,1,81,30,01,9,3,1,7.0,7,5,2,94,220,126,5,9.5,81,109,0.79,104,1,1,,,0,M,,4TEATS,A0733,04,L3820,03,81,1,,0,7,2,112,2.39,129.8,1,115,,22.07,0,0,0,,25.69,18.43
96WN00619, 96042870,96,A2870,04,3,73,30,743,8,2,2,1.5,1,1,H,94,222,128,7,9.3,51,69,0.466,65,1,1,,,6,,-FL,,A1638,04,A1609,04,73,3,93,268,5,5,98,2.12,134.4,3,78,,0.0,0,0,0,,4.46,0.0
96WN00620, 96042873,96,A2873,04,2,81,30,01,9,3,2,7.0,7,5,2,94,220,126,11,12.1,63,83,0.563,80,1,1,,,0,M,e.8,4TEATS,A0733,04,L3820,03,81,1,,0,8,5,104,2.39,129.8,1,97,,22.07,0,0,0,,25.7,18.43
96WN00621, 96042874,96,A2874,04,2,81,30,04,9,3,2,3.0,3,3,2,94,220,126,7,5.8,52,72,0.525,69,1,1,,,0,M,22,BRITCHY,A0942,04,A0152,04,81,2,92,263,8,5,94,2.12,121.6,2,84,84,12.63,0,0,0,,17.23,8.02
96WN00622, 96042875,96,A2875,04,3,81,30,04,9,3,2,3.0,3,3,2,94,220,126,3,6.5,49,71,0.512,68,1,1,,,0,M,,,A0942,04,A0152,04,81,3,93,268,8,5,93,2.12,121.6,3,82,,12.63,0,0,0,,17.23,8.02
96WN00623, 96042876,96,A2876,04,3,81,30,04,9,3,2,3.0,3,3,2,94,220,126,6,8.7,65,85,0.606,81,1,1,,,0,M,,,A0942,04,A0152,04,81,3,93,268,8,6,100,2.12,121.6,3,96,,12.63,0,0,0,,17.23,8.02
96WN00624, 96042878,96,A2878,04,2,82,30,28,8,2,2,2.0,2,2,H,94,222,128,5,9.3,48,65,0.435,62,1,3,,,0,C,23,WENT WITH FL?,A1063,04,A1449,04,82,2,92,263,5,4,95,2.28,131.6,2,66,66,14.62,0,0,0,,13.5,15.74
96WN00625, 96042879,96,A2879,04,2,81,30,03,8,2,2,2.0,2,2,2,94,220,126,11,8.5,60,82,0.583,79,1,1,,,0,M,e.8,,A1040,04,A1101,04,81,1,,0,5,5,105,2.11,132.2,1,96,,18.26,0,0,0,,23.3,13.21
96WN00626, 96042877,96,A2877,04,2,82,30,28,8,2,2,2.0,2,2,2,94,220,126,7,7.9,56,75,0.533,72,1,1,,,0,C,e.9,,A1063,04,A1449,04,82,1,,0,5,6,101,2.28,131.6,1,90,,14.62,0,0,0,,13.5,15.74
96WN00627, 96042911,96,A2911,04,2,81,30,03,3,4,3,5.0,5,4,2,95,220,125,16,8.4,59,82,0.589,79,1,1,,,0,M,,X PINK,A1040,04,L7458,03,81,3,93,268,9,8,119,2.48,163.0,3,98,,27.94,0,0,0,,23.3,32.58
96WN00628, 96042910,96,A2910,04,1,81,30,03,3,4,3,5.0,5,4,2,95,220,125,3,9.0,58,84,0.6,81,1,1,,,0,M,,,A1040,04,L7458,03,81,1,,0,9,8,115,2.48,163.0,1,96,,27.94,0,0,0,,23.3,32.58
96WN00629, 96042914,96,A2914,04,1,82,30,28,9,3,2,7.0,7,5,1,96,218,122,11,8.6,56,77,0.561,76,1,1,,,0,C,,,A1063,04,L3960,03,82,1,,0,8,5,101,2.48,136.7,1,91,,18.24,0,0,0,,13.49,22.98
96WN00630, 96042915,96,A2915,04,1,82,30,28,9,3,2,7.0,7,5,1,96,218,122,1,8.3,49,69,0.498,68,1,1,,,0,C,,,A1063,04,L3960,03,82,3,93,239,8,5,97,2.48,136.7,3,78,,18.24,0,0,0,,13.5,22.98
96WN00631, 96042912,96,A2912,04,2,81,30,03,3,4,3,5.0,5,4,2,95,220,125,12,8.7,48,69,0.482,67,1,1,,,0,M,e.9,,A1040,04,L7458,03,81,1,,0,9,8,112,2.48,163.0,1,85,,27.94,0,0,0,,23.3,32.58
96WN00632, 96042918,96,A2918,04,1,82,30,25,3,4,2,5.0,5,4,1,96,218,122,12,10.0,74,101,0.746,100,1,1,,,0,C,,KEEP+SALE97,A1030,04,L6697,03,82,1,,0,8,4,113,2.15,137.5,1,114,,25.12,0,0,0,,20.42,29.81
96WN00633, 96042919,96,A2919,04,2,82,30,25,3,4,2,5.0,5,4,1,96,218,122,19,8.1,49,74,0.54,73,1,1,,,0,C,e.8,,A1030,04,L6697,03,82,1,,0,8,6,104,2.15,137.5,1,92,,25.12,0,0,0,,20.42,29.81
96WN00634, 96042901,96,A2901,04,2,82,30,22,8,2,2,4.0,4,4,2,95,220,125,16,13.1,65,98,0.679,95,1,1,,,0,C,16,,A0944,04,L9200,03,82,2,92,263,5,5,113,2.09,130.5,2,104,108,12.81,0,0,0,,11.73,13.89
96WN00635, 96042900,96,A2900,04,2,ch,31,j.5,5,1,1,1.0,1,1,H,95,222,127,3,10.8,62,85,0.584,81,1,1,,,2,h,j.7,,A1444,04,A2364,04,ch,1,,0,1,1,97,1.0,81.0,1,89,,15.67,0,0,0,,22.82,8.51
96WN00636, 96042903,96,A2903,04,2,ch,31,j.7,8,2,2,1.0,1,1,H,95,222,127,3,8.5,53,74,0.516,70,1,1,,,2,h,j.8,,T4325,44,A2326,04,ch,1,,0,5,5,120,2.0,139.0,1,79,,8.74,0,0,0,,6.53,10.94
96WN00637, 96042904,96,A2904,04,1,ch,31,j.7,8,2,2,1.0,1,1,H,95,222,127,4,9.6,52,72,0.491,69,1,1,,,2,h,-CH,,T4325,44,A2326,04,ch,1,,0,5,5,115,2.0,139.0,1,78,,8.73,0,0,0,,6.52,10.94
96WN00638, 96042905,96,A2905,04,2,ch,00,j.9,5,1,1,1.0,1,1,H,95,222,127,6,10.6,65,89,0.617,85,1,1,,,2,c,j.5,,T4353,44,A1998,04,ch,1,,0,1,1,102,1.0,85.0,1,94,,0.0,0,0,0,,17.97,0.0
96WN00639, 96042902,96,A2902,04,2,82,30,22,8,2,2,4.0,4,4,2,95,220,125,7,12.1,74,96,0.671,93,1,1,,,0,C,16,HAIRY,A0944,04,L9200,03,82,2,92,263,5,5,112,2.09,130.5,2,111,116,12.81,0,0,0,,11.73,13.89
96WN00640, 96042908,96,A2908,04,2,81,30,04,9,3,2,3.0,3,3,2,95,220,125,13,7.8,63,80,0.578,77,1,1,,,0,M,e.8,,A0942,04,A0210,04,81,1,,0,8,5,98,2.12,120.9,1,94,,15.31,0,0,0,,17.23,13.39
96WN00641, 96042907,96,A2907,04,2,81,30,04,9,3,2,3.0,3,3,2,95,220,125,5,8.3,48,69,0.486,67,1,1,,,0,M,X,X WOOL ETC,A0942,04,A0210,04,81,3,93,268,8,5,93,2.12,120.9,3,77,76,15.31,0,0,0,,17.23,13.39
96WN00642, 96042931,96,A2931,04,3,73,30,742,8,2,2,1.5,1,1,H,96,222,126,5,8.3,45,63,0.434,60,1,1,,,6,,-FL,,A1572,04,A1603,04,73,3,93,268,5,5,95,2.12,133.8,3,68,,0.0,0,0,0,,0.0,0.0
96WN00643, 96042930,96,A2930,04,3,73,30,741,8,2,2,1.5,1,1,H,96,222,126,3,10.0,56,75,0.516,72,1,1,,,6,,-FL,,A1645,04,A1667,04,73,3,93,268,5,5,102,2.12,136.0,3,78,,0.0,0,0,0,,0.0,0.0
96WN00644, 96042934,96,A2934,04,2,81,30,01,9,3,1,6.0,6,4,1,96,218,122,16,9.1,56,80,0.581,79,1,1,,,0,M,e.8,,A0733,04,L5202,03,81,1,,0,7,2,104,2.18,131.0,1,91,,20.02,0,0,0,,25.7,14.34
96WN00645, 96042935,96,A2935,04,1,81,30,01,9,3,2,6.0,6,4,1,96,218,122,8,10.9,44,63,0.427,62,1,2,,,0,M,,,A0733,04,L5202,03,81,3,93,239,8,6,91,2.18,131.0,3,72,,20.02,0,0,0,,25.7,14.34
96WN00646, 96042936,96,A2936,04,1,ch,31,j.3,5,1,1,1.0,1,1,H,96,222,126,7,8.7,60,82,0.582,79,1,1,6,,2,h,-CH,H6,A1264,04,A2299,04,ch,1,,0,1,1,90,1.0,79.0,1,90,,10.12,0,0,0,,13.22,7.01
96WN00647, 96042932,96,A2932,04,3,73,30,742,8,2,2,1.5,1,1,H,96,222,126,5,9.1,53,70,0.483,67,1,1,,,6,,-FL,,A1572,04,A1603,04,73,3,93,268,5,5,99,2.12,133.8,3,73,,0.0,0,0,0,,0.0,0.0
96WN00648, 96042938,96,A2938,04,1,81,30,03,8,2,2,2.0,2,2,1,96,218,122,10,9.8,61,81,0.584,80,1,1,,,0,M,,,A1040,04,A1074,04,81,3,93,239,5,5,95,1.94,119.1,3,93,,22.81,0,0,0,,23.3,22.32
96WN00649, 96042939,96,A2939,04,1,82,30,26,9,3,2,4.0,4,4,1,96,218,122,13,8.3,67,88,0.653,87,1,1,,,0,C,,,A0934,04,L8607,03,82,1,,0,8,5,103,2.22,129.1,1,104,,17.44,0,0,0,,16.45,18.43
96WN00650, 96042937,96,A2937,04,1,81,30,03,8,2,2,2.0,2,2,1,96,218,122,1,10.0,49,73,0.516,72,1,1,,,0,M,,,A1040,04,A1074,04,81,3,93,239,5,5,91,1.94,119.1,3,81,,22.81,0,0,0,,23.3,22.32
96WN00651, 96042945,96,A2945,04,2,81,30,04,3,4,1,6.0,6,4,1,96,218,122,17,6.5,49,68,0.504,67,1,1,,,0,M,13,,A0942,04,L5743,03,81,2,92,263,7,2,94,2.38,123.3,2,81,87,17.76,0,0,0,,17.23,18.28
96WN00652, 96042946,96,A2946,04,1,81,30,03,8,2,2,2.0,2,2,1,96,218,122,5,7.6,44,68,0.495,67,1,1,,,0,M,,,A1040,04,A0786,04,81,3,93,239,5,4,94,2.28,131.6,3,79,,22.84,0,0,0,,23.3,22.38
96WN00653, 96042948,96,A2948,04,2,82,30,25,9,3,2,7.0,7,5,1,96,218,122,9,8.3,50,68,0.489,67,1,1,,,0,C,14,,A1030,04,L3777,03,82,2,92,263,8,5,100,2.3,135.4,2,80,84,19.39,0,0,0,,20.42,18.35
96WN00654, 96042949,96,A2949,04,2,82,30,25,9,3,2,7.0,7,5,1,96,218,122,13,9.2,59,77,0.556,76,1,1,,,0,C,e.9,4TEATS,A1030,04,L3777,03,82,1,,0,8,5,104,2.3,135.4,1,95,,19.39,0,0,0,,20.42,18.35
96WN00655, 96042947,96,A2947,04,1,81,30,03,8,2,2,2.0,2,2,1,96,218,122,1,6.3,43,67,0.498,66,1,1,,,0,M,,,A1040,04,A0786,04,81,3,93,239,5,6,93,2.28,131.6,3,78,,22.84,0,0,0,,23.3,22.38
96WN00656, 96042951,96,A2951,04,2,73,30,741,8,2,2,1.5,1,1,H,96,222,126,3,9.5,52,72,0.496,69,1,1,,,6,,-FL,,A1645,04,A1612,04,73,1,,0,5,5,101,2.12,136.2,1,76,,0.0,0,0,0,,0.0,0.0
96WN00657, 96042950,96,A2950,04,1,82,30,25,9,3,2,7.0,7,5,1,96,218,122,12,10.3,42,59,0.399,58,1,1,,,0,C,,,A1030,04,L3777,03,82,3,93,239,8,5,91,2.3,135.4,3,73,,19.39,0,0,0,,20.42,18.35
96WN00658, 96042954,96,A2954,04,1,ch,31,j.0,8,2,1,1.0,1,1,H,96,222,126,3,8.6,62,85,0.606,81,1,1,,,2,c,-CH,,T4367,44,A2478,04,ch,1,,0,3,2,92,2.0,81.0,1,90,,11.61,0,0,0,,14.1,9.12
96WN00659, 96042956,96,A2956,04,2,73,30,744,8,2,1,1.5,1,1,H,96,222,126,5,9.1,57,80,0.563,77,1,1,,,6,,-FL,,A1567,04,A1627,04,73,1,,0,3,2,100,2.12,123.8,1,88,,0.0,0,0,0,,8.42,0.0
96WN00660, 96042952,96,A2952,04,3,73,30,741,8,2,2,1.5,1,1,H,96,222,126,5,9.6,54,73,0.503,70,1,1,,,6,,-FL,,A1645,04,A1612,04,73,3,93,268,5,5,101,2.12,136.2,3,78,,0.0,0,0,0,,0.0,0.0
96WN00661, 96042958,96,A2958,04,1,82,30,24,8,2,2,2.0,2,2,1,96,218,122,1,11.0,56,80,0.566,79,1,1,,,0,C,,,A1070,04,A0761,04,82,3,93,239,5,5,107,2.28,146.1,3,85,,22.45,0,0,0,,21.09,23.81
96WN00662, 96042959,96,A2959,04,2,82,30,24,8,2,2,2.0,2,2,1,96,218,122,1,10.4,48,64,0.439,63,1,1,,,0,C,17,,A1070,04,A0761,04,82,2,92,263,5,5,102,2.28,146.1,2,79,85,22.45,0,0,0,,21.09,23.81
96WN00663, 96042957,96,A2957,04,3,88,30,e.8,5,1,1,1.0,1,1,1,96,218,122,7,12.5,66,88,0.619,87,1,1,,,0,e,,,A1368,04,A1943,04,81,3,93,268,1,1,106,2.02,125.8,3,98,,18.78,0,0,0,,15.94,21.61
96WN00664, 96042961,96,A2961,04,2,82,30,28,5,1,1,5.0,5,4,1,97,218,121,1,9.8,62,87,0.638,86,1,3,,,0,C,e.8,,A1063,04,L7544,03,82,1,,0,1,1,106,2.15,126.0,1,104,,16.54,0,0,0,,13.5,19.57
96WN00665, 96042960,96,A2960,04,2,ch,31,j.5,5,1,1,1.0,1,1,H,97,222,125,7,8.9,52,72,0.505,69,1,1,,,2,h,-CH,,A1444,04,A2453,04,ch,7,97,222,1,1,83,1.0,69.0,,0,,17.21,0,0,0,,22.82,11.6
96WN00666, 96042964,96,A2964,04,3,73,30,743,8,2,2,1.5,1,1,H,97,222,125,4,9.5,58,82,0.58,79,1,1,,,6,,-FL,HAIRY,A1638,04,A1703,04,73,3,93,268,5,3,106,2.12,135.0,3,87,,0.0,0,0,0,,4.46,0.0
96WN00667, 96042965,96,A2965,04,2,73,30,743,8,2,2,1.5,1,1,H,97,222,125,1,6.5,36,56,0.396,54,1,1,,,6,,-FL,,A1638,04,A1703,04,73,7,97,222,5,7,92,2.12,135.0,,0,,0.0,0,0,0,,4.46,0.0
96WN00668, 96042962,96,A2962,04,3,88,30,e.8,8,2,1,1.0,1,1,1,97,218,121,6,8.5,56,81,0.599,80,1,1,,,0,e,,,A1368,04,A1809,04,82,3,93,268,3,2,101,2.12,124.4,3,97,,16.81,0,0,0,,15.94,17.67
96WN00669, 96042968,96,A2968,04,2,82,30,28,9,3,2,5.0,5,4,1,97,218,121,4,9.0,63,86,0.636,85,1,3,,,0,C,,X BRITCHY,A1063,04,L6858,03,82,3,93,268,8,5,105,2.15,126.3,3,102,,18.07,0,0,0,,13.5,22.64
96WN00670, 96042969,96,A2969,04,2,81,30,03,9,3,2,6.0,6,4,1,97,218,121,6,12.0,63,80,0.562,79,1,1,,,0,M,e.8,4TEATS,A1040,04,L5580,03,81,1,,0,8,4,110,2.38,142.9,1,95,,19.33,0,0,0,,23.3,15.35
96WN00671, 96042967,96,A2967,04,3,82,30,28,9,3,2,5.0,5,4,1,97,218,121,2,9.3,61,87,0.642,86,1,1,,,0,C,,,A1063,04,L6858,03,82,3,93,268,8,5,105,2.15,126.3,3,93,,18.07,0,0,0,,13.5,22.64
96WN00672, 96042923,96,A2923,04,2,82,30,22,3,4,2,2.0,2,2,1,96,218,122,4,5.8,39,59,0.436,58,1,1,,,0,C,14,,A0944,04,A1331,04,82,2,92,263,8,6,98,2.61,142.9,2,78,81,16.41,0,0,0,,11.73,21.08
96WN00673, 96042924,96,A2924,04,3,73,30,741,5,1,2,1.5,1,1,1,96,218,122,4,15.1,53,69,0.442,68,1,1,,,6,,-FL,,A1645,04,A1526,04,73,3,93,268,3,3,97,2.02,129.5,3,87,,0.0,0,0,0,,0.0,0.0
96WN00674, 96042925,96,A2925,04,1,81,30,03,8,2,2,3.0,3,3,1,96,218,122,2,7.9,57,81,0.599,80,1,1,,,0,M,,,A1040,04,L9778,03,81,3,93,239,5,5,97,1.98,123.7,3,89,,20.55,0,0,0,,23.3,17.8
96WN00675, 96042926,96,A2926,04,3,81,30,03,8,2,2,3.0,3,3,1,96,218,122,2,7.5,41,56,0.398,55,1,1,,,0,M,,PINK,A1040,04,L9778,03,81,3,93,268,5,5,87,1.98,123.7,3,65,,20.55,0,0,0,,23.3,17.8
96WN00676, 96042922,96,A2922,04,1,82,30,22,3,4,2,2.0,2,2,1,96,218,122,17,7.8,52,75,0.551,74,1,1,5,,0,C,,H5X,A0944,04,A1331,04,82,3,93,239,8,4,103,2.61,142.9,3,87,,16.41,0,0,0,,11.73,21.08
96WN00677, 96042928,96,A2928,04,2,82,30,29,8,2,2,2.0,2,2,1,96,218,122,2,8.7,48,69,0.494,68,1,1,,,0,C,e.9,,A0697,04,A0798,04,82,1,,0,5,6,100,2.11,135.7,1,86,,16.42,0,0,0,,17.83,15.0
96WN00678, 96042929,96,A2929,04,2,73,30,741,8,2,2,1.5,1,1,H,96,222,126,6,9.8,53,69,0.47,66,1,1,,,6,,-FL,,A1645,04,A1667,04,73,1,,0,5,5,99,2.12,136.0,1,74,,0.0,0,0,0,,0.0,0.0
96WN00679, 96042927,96,A2927,04,1,82,30,29,8,2,2,2.0,2,2,1,96,218,122,5,10.5,61,80,0.57,79,1,1,,,0,C,,PINK X,A0697,04,A0798,04,82,3,93,239,5,4,102,2.11,135.7,3,92,,16.42,0,0,0,,17.83,15.0
96WN00680, 96042981,96,A2981,04,2,81,30,01,9,3,2,3.0,3,3,1,97,218,121,1,6.8,47,65,0.481,65,1,1,,,0,M,14,4TEATS,A0733,04,A0039,04,81,2,92,263,8,6,94,2.12,126.2,2,78,82,23.11,0,0,0,,25.7,20.52
96WN00681, 96042980,96,A2980,04,1,81,30,01,9,3,2,3.0,3,3,1,97,218,121,2,8.3,40,55,0.386,55,1,1,,,0,M,,X,A0733,04,A0039,04,81,3,93,239,8,4,86,2.12,126.2,3,66,,23.11,0,0,0,,25.7,20.52
96WN00682, 96042983,96,A2983,04,1,82,30,30,3,4,2,6.0,6,4,1,97,218,121,2,10.4,73,95,0.699,94,1,1,,,0,C,,,A0760,04,L5379,03,82,1,,0,8,3,115,2.28,147.1,1,107,,24.52,0,0,0,,22.05,26.99
96WN00683, 96042984,96,A2984,04,2,82,30,30,3,4,2,6.0,6,4,1,97,218,121,3,6.5,51,66,0.492,66,1,1,,,0,C,13,,A0760,04,L5379,03,82,2,92,263,8,7,104,2.28,147.1,2,85,91,24.52,0,0,0,,22.05,26.99
96WN00684, 96042986,96,A2986,04,2,82,30,26,8,2,2,2.0,2,2,1,97,218,121,3,8.8,61,77,0.564,76,1,1,,,0,C,e.9,4TEATS,A0934,04,A0774,04,82,1,,0,5,5,107,2.11,140.8,1,92,,20.61,0,0,0,,16.45,24.76
96WN00685, 96042988,96,A2988,04,2,81,30,01,9,3,2,8.0,8,5,1,97,218,121,18,6.1,28,39,0.272,39,1,1,,,0,M,,X SIZE,A0733,04,L2348,03,81,3,93,268,8,6,73,2.5,112.4,3,56,,21.87,0,0,0,,25.7,18.04
96WN00686, 96042989,96,A2989,04,1,81,30,01,9,3,2,8.0,8,5,1,97,218,121,17,7.2,34,49,0.345,49,1,1,,,0,M,,X,A0733,04,L2348,03,81,3,93,239,8,4,76,2.5,112.4,3,59,,21.87,0,0,0,,25.7,18.04
96WN00687, 96042987,96,A2987,04,1,82,30,26,8,2,2,2.0,2,2,1,97,218,121,6,9.8,62,87,0.638,86,1,1,,,0,C,,,A0934,04,A0774,04,82,3,93,239,5,5,108,2.11,140.8,3,95,,20.61,0,0,0,,16.45,24.76
96WN00688, 96042991,96,A2991,04,1,ch,31,j.8,5,1,1,1.0,1,1,H,98,222,124,6,10.0,66,94,0.677,91,1,1,,,2,h,-CH,,T4345,44,A2471,04,ch,1,,0,1,1,104,1.0,91.0,1,100,,6.91,0,0,0,,8.07,5.75
96WN00689, 96042993,96,A2993,04,2,73,30,743,8,2,2,1.5,1,1,H,98,222,124,7,8.8,54,71,0.502,69,1,1,,,6,,-FL,4TEATS,A1638,04,A1690,04,73,1,19,322,5,4,100,2.12,133.4,1,78,,0.0,0,0,0,,4.46,0.0
96WN00690, 96042994,96,A2994,04,3,73,30,743,8,2,2,1.5,1,1,H,98,222,124,5,7.4,38,58,0.408,56,1,1,,,6,,-FL,,A1638,04,A1690,04,73,3,93,268,5,6,92,2.12,133.4,3,63,,0.0,0,0,0,,4.46,0.0
96WN00691, 96042992,96,A2992,04,3,73,30,742,5,1,1,1.5,1,1,H,98,222,124,5,13.6,73,98,0.681,95,1,1,,,6,,-FL,,A1572,04,A1740,04,73,3,93,268,1,1,111,2.02,127.4,3,102,,0.0,0,0,0,,0.0,0.0
96WN00692, 96042998,96,A2998,04,3,88,30,e.7,8,2,2,1.0,1,1,1,98,218,120,4,8.5,48,70,0.513,70,1,1,,,0,e,,,A0708,04,A2336,04,82,3,93,268,5,5,99,2.12,130.6,3,89,,17.43,0,0,0,,18.39,16.46
96WN00693, 96042999,96,A2999,04,3,88,30,e.7,8,2,1,1.0,1,1,1,98,218,120,1,8.4,55,76,0.563,76,1,1,,,0,e,,,A0708,04,A2336,04,82,3,93,268,3,2,102,2.12,130.6,3,91,,17.43,0,0,0,,18.39,16.46
96WN00694, 96042997,96,A2997,04,1,82,30,26,9,3,2,4.0,4,4,1,98,218,120,4,7.4,52,73,0.547,73,1,1,,,0,C,,,A0934,04,L8587,03,82,3,93,239,8,5,84,2.22,104.1,3,82,,11.52,0,0,0,,16.45,6.59
96WN00695, 96042971,96,A2971,04,2,73,30,742,8,2,2,1.5,1,1,H,97,222,125,4,7.0,54,71,0.512,68,1,1,,,6,,-FL,,A1572,04,A1574,04,73,1,,0,5,6,100,2.12,134.2,1,79,,0.0,0,0,0,,0.0,0.0
96WN00696, 96042970,96,A2970,04,2,81,30,03,9,3,2,6.0,6,4,1,97,218,121,14,9.0,55,68,0.488,68,1,1,,,0,M,e.9,CURLY,A1040,04,L5580,03,81,1,,0,8,6,104,2.38,142.9,1,76,,19.33,0,0,0,,23.3,15.35
