UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDAR
21WN01990,2021839161,21,Z9161,83,1,A,97,15,9,3,3,3.0,3,3,H,86,194,108,,12.6,  0,70,0.531,76,6,2,1,2+,,,RPR,,.,Z5423,83,Z5612,83,A,3,93,230,9,8,,,,,67,214,,,0.0,Trip,,
21WN01991,2021839162,21,Z9162,83,2,A,97,15,9,3,3,3.0,3,3,W,86,194,108,,8.9,  0,58,0.455,63,6,2,,,,,RPR,,.,Z5423,83,Z5612,83,A,3,93,230,9,8,,,,,59,214,,,0.0,Trip,,
21WN01992,2021839163,21,Z9163,83,2,A,BL,BL,8,2,2,3.0,3,3,2,86,193,107,,10.8,  0,97,0.806,107,9,2,,,0,,,e5,.,Z6945,83,Z5184,83,,1,,,5,4,,,,,123,242,,,0.001,Kat,,
21WN01993,2021839164,21,Z9164,83,3,A,00,BL,8,2,2,3.0,3,3,2,86,193,107,,14.5,  0,78,0.593,86,5,4,,,0,,,,.,Z6945,83,Z5184,83,,3,93,258,5,5,,,,,91,242,,,0.001,Kat,,
21WN01994,2021839165,21,Z9165,83,2,,00,e5,5,1,1,1.0,1,1,H,86,194,108,,11.1,  0,99,0.814,109,5,2,,,0,,PUR,e1,.,Z0000,83,Z8143,83,,1,,,1,1,,,,,117,243,,,0.0,,,
21WN01995,2021839166,21,Z9166,83,1,,00,39,8,2,1,4.0,4,4,1,86,193,107,,13.2,  0,59,0.428,65,5,1,3,3,0,,,,Horns,L0000,70,Z4650,83,,3,93,230,3,2,,,,,62,214,,,0.0,,,
21WN01996,2021839168,21,Z9168,83,3,,02,43,5,1,1,4.0,4,4,2,86,193,107,,15.4,  0,90,0.697,99,2,2,,,,,,,HAIRY,T7258,45,Z4743,83,,3,93,258,1,1,,,,,109,242,,,0.0,,,
21WN01997,2021839169,21,Z9169,83,3,,00,34,5,1,2,3.0,3,3,2,86,193,107,,15.2,  0,96,0.755,106,5,2,,,,,PUR,,.,Z6473,83,M0068,51,,3,93,258,3,3,,,,,113,242,,,0.0,,,
21WN01998,2021839170,21,Z9170,83,3,,00,32,8,2,2,2.0,2,2,H,86,194,108,,14.7,  0,81,0.614,88,1,2,,,7,,PUR,,HAIRY,K5269,64,Z6397,83,,3,93,258,5,5,,,,,100,243,,,0.0,,,
21WN01999,2021839171,21,Z9171,83,2,,00,32,8,2,2,2.0,2,2,H,86,194,108,,13.0,  0,78,0.602,85,5,2,,,7,,PUR,e2,HAIRY,K5269,64,Z6397,83,,1,,,5,5,,,,,102,243,,,0.0,,,
21WN02000,2021839173,21,Z9173,83,3,,00,36,8,2,2,2.0,2,2,2,86,193,107,,13.9,  0,78,0.599,86,5,2,,,0,,,,.,L2211,70,M0349,51,,3,93,258,5,5,,,,,98,242,,,0.0,,,
21WN02001,2021839174,21,Z9174,83,2,,00,36,8,2,2,2.0,2,2,2,86,193,107,,14.4,  0,79,0.604,87,1,2,,,0,,,,.,L2211,70,M0349,51,,3,93,258,5,5,,,,,90,242,,,0.0,,,
21WN02002,2021839175,21,Z9175,83,2,,00,e2,8,2,1,1.0,1,1,H,86,194,108,,8.7,  0,80,0.66,88,6,4,,,,,PUR,,HAIRY,L0000,70,Z7510,83,,2,92,259,3,2,,,,,99,243,,,0.0,,1,15084
21WN02003,2021839177,21,Z9177,83,3,,LR,e2,5,1,1,1.0,1,1,1,86,193,107,,14.7,  0,88,0.685,97,5,2,,,0,,,,.,L0000,70,S3032,12,,3,93,258,1,1,,,,,103,242,,,0.0,,,
21WN02004,2021839179,21,Z9179,83,2,,02,41,5,1,1,2.0,2,2,2,86,193,107,,14.1,  0,84,0.653,92,1,2,,,0,,,,.,T7228,45,Z7154,83,,2,92,259,1,1,,,,,103,242,,,0.014,,4,3237
21WN02005,2021839180,21,Z9180,83,3,,00,34,8,2,2,2.0,2,2,H,86,194,108,,16.6,  0,89,0.67,97,5,1,,,0,,PUR,,1ST,Z6473,83,Z6736,83,,3,93,258,5,3,,,,,106,243,,,0.005,,,
21WN02006,2021839181,21,Z9181,83,2,,00,34,8,2,2,2.0,2,2,H,86,194,108,,12.2,  0,77,0.6,84,5,2,,,0,,PUR,e3,2ND,Z6473,83,Z6736,83,,1,,,5,7,,,,,101,243,,,0.005,,,
21WN02007,2021839183,21,Z9183,83,1,A,97,15,8,2,1,2.0,2,2,H,86,194,108,,16.5,  0,87,0.653,95,6,2,1,1,0,,PUR,,Sl.Over,Z5423,83,Z6420,83,A,1,,,3,2,,,,,86,214,,,0.0,,,
21WN02008,2021839185,21,Z9185,83,3,,LT,e1,5,1,1,1.0,1,1,2,87,193,106,,11.3,  0,84,0.686,94,5,3,,,,,,,.,L0000,70,T7451,45,,3,93,258,1,1,,,,,108,242,,,0.0,,,
21WN02009,2021839186,21,Z9186,83,3,,LT,e3,8,2,1,1.0,1,1,1,86,193,107,,12.8,  0,84,0.665,93,1,2,,,7,,,,.,L0000,70,T7672,45,,3,93,258,3,2,,,,,105,242,,,0.0,,,
21WN02010,2021839188,21,Z9188,83,1,,02,41,8,2,2,6.0,6,4,2,86,193,107,,16.0,  0,80,0.598,88,3,2,2,3-,,,,,Scurs,T7228,45,Z2857,83,,3,93,230,5,5,,,,,78,214,,,0.011,,,
21WN02011,2021839189,21,Z9189,83,1,,02,41,8,2,2,6.0,6,4,2,86,193,107,,15.6,  0,77,0.574,84,2,2,1,3,,,,,Sl.Over,T7228,45,Z2857,83,,3,93,230,5,5,,,,,72,214,,,0.011,,,
21WN02012,2021839190,21,Z9190,83,2,,10,e6,8,2,1,1.0,1,1,1,86,193,107,,11.7,  0,79,0.629,87,5,1,,,0,,,,.,Z0000,83,S2842,12,,2,92,259,3,2,,,,,98,242,,,0.0,,1,15014
21WN02013,2021839193,21,Z9193,83,2,,80,e5,8,2,1,1.0,1,1,L,86,194,108,,9.7,  0,65,0.512,71,5,2,,,,,,,HAIRY,Z0000,83,A1010,06,,3,93,230,3,2,,,,,69,214,,,0.0,,,
21WN02014,2021839195,21,Z9195,83,3,,00,e3,5,1,1,1.0,1,1,1,87,193,106,,14.5,  0,90,0.712,100,5,1,,,0,,,,CRYPTORCHID,L0000,70,M0503,51,,3,93,258,1,1,,,,,108,242,,,0.0,,,
21WN02015,2021839196,21,Z9196,83,3,,00,36,8,2,1,2.0,2,2,1,87,193,106,,12.8,  0,91,0.738,101,5,2,,,0,,,,.,L2211,70,M0282,51,,3,93,258,3,2,,,,,112,242,,,0.002,,,
21WN02016,2021839198,21,Z9198,83,3,A,00,e6,5,1,1,1.0,1,1,H,87,194,107,,13.5,  0,91,0.724,100,5,2,,,0,,OR,,.,Z0000,83,Z8152,83,A,3,93,258,1,1,,,,,107,242,,,0.0,,,
21WN02017,2021839200,21,Z9200,83,3,,LR,e4,5,1,1,1.0,1,1,1,87,193,106,,14.7,  0,83,0.644,92,1,4,,,,,,,.,L0000,70,S2650,12,,3,93,258,1,1,,,,,99,242,,,0.0,,,
21WN02018,2021839201,21,Z9201,83,2,A,00,e2,5,1,1,1.0,1,1,H,87,194,107,,12.6,  0,97,0.789,107,5,1,,,0,,PUR,e4,.,L0000,70,Z7765,83,A,1,,,1,1,,,,,103,243,,,0.0,,,
21WN02019,2021839202,21,Z9202,83,2,,00,e6,5,1,1,1.0,1,1,2,87,193,106,,11.9,  0,85,0.69,95,5,2,,,0,,,e5,.,Z0000,83,M0407,51,,1,,,1,1,,,,,103,242,,,0.0,,,
21WN02020,2021839203,21,Z9203,83,2,,08,43,8,2,2,3.0,3,3,2,87,193,106,,14.9,  0,81,0.624,90,1,1,,,,,,,1ST,T7258,45,Z5931,83,,2,92,259,5,5,,,,,94,242,,,0.0,,4,3229
21WN02021,2021839204,21,Z9204,83,1,,08,43,8,2,2,3.0,3,3,2,87,193,106,,15.7,  0,96,0.758,107,1,1,2,3,,,,,Scurs,T7258,45,Z5931,83,,1,,,5,5,,,,,86,214,,,0.0,,Sel,
21WN02022,2021839205,21,Z9205,83,3,,20,e5,5,1,1,1.0,1,1,1,87,193,106,,16.8,  0,91,0.7,101,5,1,,,7,,,,.,Z0000,83,T7528,45,,3,93,258,1,1,,,,,109,242,,,0.0,,,
21WN02023,2021839206,21,Z9206,83,3,,00,36,8,2,2,2.0,2,2,2,87,193,106,,9.4,  0,75,0.619,84,5,2,,,0,,,,.,L2211,70,M0174,51,,3,93,258,5,5,,,,,92,242,,,0.002,,,
21WN02024,2021839207,21,Z9207,83,3,,00,36,8,2,2,2.0,2,2,2,87,193,106,,10.3,  0,67,0.535,74,5,1,,,0,,,,PE,L2211,70,M0174,51,,3,93,258,5,5,,,,,92,242,,,0.002,,,
21WN02025,2021839208,21,Z9208,83,3,,00,e5,5,1,1,1.0,1,1,H,87,194,107,,12.9,  0,98,0.795,108,6,2,,,0,,OR,,.,Z0000,83,Z7857,83,,3,93,258,1,1,,,,,108,242,,,0.0,,,
21WN02026,2021839209,21,Z9209,83,2,A,00,e3,5,1,1,1.0,1,1,H,87,194,107,,11.6,  0,86,0.695,95,5,1,,,0,,PUR,,.,L0000,70,Z7753,83,A,2,92,259,1,1,,,,,101,243,,,0.0,,1,15125
21WN02027,2021839211,21,Z9211,83,2,,LR,e2,8,2,1,1.0,1,1,1,87,193,106,,12.8,  0,76,0.596,84,5,1,,,0,,,,2ND,L0000,70,S2710,12,,2,92,259,3,2,,,,,94,242,,,0.0,,2,15109
21WN02028,2021839212,21,Z9212,83,2,,02,42,8,2,1,3.0,3,3,1,87,193,106,,12.8,  0,88,0.709,98,1,2,,,0,,,,1ST.HAIRY,T7235,45,Z5599,83,,2,92,259,3,2,,,,,108,242,,,0.0,,4,3276
21WN02029,2021839214,21,Z9214,83,1,,02,41,8,2,2,5.0,5,4,1,87,193,106,,13.9,  0,89,0.708,99,1,2,2,3,,,GRN,,Scurs,T7228,45,Z3811,83,,1,,,5,5,,,,,97,214,,,0.014,,Sel,
21WN02030,2021839215,21,Z9215,83,1,,02,41,8,2,2,5.0,5,4,1,87,193,106,,15.6,  0,92,0.721,102,2,2,1,3,,,GRN,,HAIRY,T7228,45,Z3811,83,,1,,,5,5,,,,,99,214,,,0.014,,Sel,
21WN02031,2021839216,21,Z9216,83,3,,00,36,8,2,1,2.0,2,2,2,87,193,106,,13.6,  0,85,0.674,94,5,1,,,0,,,,.,L2211,70,M0232,51,,3,93,258,3,2,,,,,110,242,,,0.002,Kat,,
21WN02032,2021839217,21,Z9217,83,3,,00,36,8,2,2,2.0,2,2,H,87,194,107,,14.5,  0,86,0.668,95,5,1,,,0,,,,.,L2211,70,M0232,51,,3,93,258,5,3,,,,,106,243,,,0.002,Kat,,
21WN02033,2021839218,21,Z9218,83,2,,02,39,8,2,1,3.0,3,3,1,88,193,105,,14.3,  0,99,0.807,111,1,1,,,7,,,,.,T6996,45,Z5792,83,,2,92,259,3,2,,,,,107,242,,,0.009,,4,3275
21WN02034,2021839220,21,Z9220,83,2,,80,e5,5,1,1,1.0,1,1,1,88,193,105,,12.7,  0,90,0.736,101,5,1,,,7,,,e1,.,Z0000,83,A0771,06,,1,,,1,1,,,,,110,242,,,0.0,,,
21WN02035,2021839221,21,Z9221,83,1,,08,43,8,2,2,3.0,3,3,1,88,193,105,,10.7,  0,59,0.46,66,1,2,2,3,,,,,SmScurSlOver,T7258,45,Z5605,83,,3,93,230,5,6,,,,,63,214,,,0.0,,,
21WN02036,2021839222,21,Z9222,83,1,,08,43,8,2,2,3.0,3,3,1,88,193,105,,12.8,  0,61,0.459,68,1,1,1,3,,,,,.,T7258,45,Z5605,83,,3,93,230,5,5,,,,,67,214,,,0.0,,,
21WN02037,2021839223,21,Z9223,83,3,,10,e5,5,1,1,1.0,1,1,H,88,194,106,,13.2,  0,91,0.734,101,5,4,,,0,,,,.,Z0000,83,Z8049,83,,3,93,258,1,1,,,,,103,243,,,0.0,,,
21WN02038,2021839224,21,Z9224,83,3,,00,e5,5,1,1,1.0,1,1,H,88,194,106,,12.5,  0,83,0.665,92,6,4,,,0,,OR,,.,Z0000,83,Z8110,83,,3,93,258,1,1,,,,,109,242,,,0.0,,,
21WN02039,2021839225,21,Z9225,83,2,,08,44,8,2,1,2.0,2,2,1,88,193,105,,11.5,  0,75,0.605,84,1,2,,,0,,,,.,T7280,45,Z6972,83,,2,92,259,3,2,,,,,96,242,,,0.0,,4,3263
21WN02040,2021839227,21,Z9227,83,3,,80,e6,5,1,1,1.0,1,1,1,88,193,105,,11.8,  0,80,0.65,90,5,2,,,7,,,,.,Z0000,83,A0857,06,,3,93,258,1,1,,,,,101,242,,,0.0,,,
21WN02041,2021839228,21,Z9228,83,3,,80,e5,5,1,1,1.0,1,1,1,88,193,105,,14.8,  0,91,0.726,102,5,1,,,0,,,,.,Z0000,83,A0808,06,,3,93,258,1,1,,,,,106,242,,,0.0,,,
21WN02042,2021839229,21,Z9229,83,3,,00,e5,5,1,1,1.0,1,1,H,88,194,106,,14.5,  0,109,0.892,121,5,2,,,0,,OR,,.,Z0000,83,L2648,70,,3,93,258,1,1,,,,,135,242,,,0.0,,,
21WN02043,2021839230,21,Z9230,83,3,,LR,e2,5,1,1,1.0,1,1,1,88,193,105,,13.3,  0,80,0.635,90,1,1,,,0,,,,.,L0000,70,S2721,12,,3,93,258,1,1,,,,,98,242,,,0.0,,,
21WN02044,2021839231,21,Z9231,83,2,,97,e5,5,1,1,1.0,1,1,H,88,194,106,,10.3,  0,67,0.535,74,6,1,,,,,PUR,,.,Z0000,83,Z8259,83,,3,93,258,1,1,,,,,77,243,,,0.0,,,
21WN02045,2021839232,21,Z9232,83,2,,10,e6,5,1,1,1.0,1,1,1,88,193,105,,9.5,  0,48,0.367,54,5,4,,,,,,,.,Z0000,83,Z8285,83,,3,93,258,1,1,,,,,63,242,,,0.0,,,
21WN02046,2021839233,21,Z9233,83,2,,00,e3,5,1,1,1.0,1,1,H,87,194,107,,15.3,  0,83,0.633,91,5,4,,,,,PUR,,.,L0000,70,Z7993,83,,2,92,259,1,1,,,,,90,243,,,0.0,,3,15074
21WN02047,2021839234,21,Z9234,83,3,,LR,e2,8,2,1,1.0,1,1,1,87,193,106,,12.8,  0,75,0.587,83,1,1,,,,,,,.,L0000,70,S3200,12,,3,93,258,3,2,,,,,86,242,,,0.0,,,
21WN02048,2021839236,21,Z9236,83,2,,80,e5,5,1,1,1.0,1,1,1,87,193,106,,12.1,  0,79,0.631,88,5,2,,,7,,,,.,Z0000,83,A1042,06,,2,92,259,1,1,,,,,96,242,,,0.0,,2,15006
21WN02049,2021839237,21,Z9237,83,2,,10,e5,5,1,1,1.0,1,1,1,87,193,106,,15.4,  0,73,0.543,81,5,4,,,,,,,.,Z0000,83,S2632,12,,2,92,259,1,1,,,,,95,242,,,0.0,,2,3279
21WN02050,2021839238,21,Z9238,83,3,,08,41,5,1,1,3.0,3,3,1,87,193,106,,20.8,  0,106,0.804,117,1,2,,,,,,,.,T7228,45,Z5855,83,,3,93,258,1,1,,,,,124,242,,,0.0,,,
21WN02051,2021839240,21,Z9240,83,3,,00,e3,8,2,1,1.0,1,1,H,88,194,106,,9.3,  0,76,0.629,85,6,2,,,0,,PUR,,.,L0000,70,Z8195,83,,3,93,258,3,2,,,,,99,242,,,0.0,,,
21WN02052,2021839241,21,Z9241,83,2,,00,e2,7,2,1,1.0,1,1,H,88,194,106,,11.6,  0,89,0.73,99,5,2,,,0,,PUR,e2,.,L0000,70,Z8036,83,,1,,,3,2,,,,,101,243,,,0.0,,,
21WN02053,2021839242,21,Z9242,83,3,,00,36,8,2,2,2.0,2,2,H,88,194,106,,10.7,  0,61,0.475,68,5,2,,,0,,,,.,L2211,70,M0314,51,,3,93,258,5,6,,,,,75,243,,,0.003,Kat,,
21WN02054,2021839243,21,Z9243,83,3,,00,36,8,2,2,2.0,2,2,H,88,194,106,,12.7,  0,66,0.503,73,5,1,,,0,,,,.,L2211,70,M0314,51,,3,93,258,5,5,,,,,80,243,,,0.003,Kat,,
21WN02055,2021839244,21,Z9244,83,2,A,00,e4,5,1,1,1.0,1,1,H,88,194,106,,7.3,  0,80,0.686,90,5,4,,,,,OR,,.,L0000,70,Z7515,83,A,2,92,259,1,1,,,,,101,242,,,0.0,,1,15083
21WN02056,2021839245,21,Z9245,83,2,,00,e6,5,1,1,1.0,1,1,H,88,194,106,,14.5,  0,85,0.665,94,6,2,,,0,,OR,,.,Z0000,83,L2565,70,,2,92,259,1,1,,,,,90,242,,,0.0,,3,15064
21WN02057,2021839246,21,Z9246,83,1,,02,40,8,2,2,4.0,4,4,1,88,193,105,,14.1,  0,76,0.59,85,1,2,5,3,0,,GRN,,Horns,T7226,45,Z4956,83,,3,93,230,5,4,,,,,92,214,,,0.014,,,
21WN02058,2021839247,21,Z9247,83,2,,02,40,8,2,2,4.0,4,4,1,88,193,105,,12.4,  0,54,0.396,60,2,2,,,0,,GRN,,.,T7226,45,Z4956,83,,3,93,258,5,5,,,,,75,242,,,0.014,,,
21WN02059,2021839248,21,Z9248,83,3,,00,e3,5,1,1,1.0,1,1,H,88,194,106,,15.7,  0,105,0.842,117,5,2,,,0,,PUR,,.,L0000,70,Z8386,83,,3,93,258,1,1,,,,,120,243,,,0.0,,,
21WN02060,2021839249,21,Z9249,83,3,,LR,e1,5,1,1,1.0,1,1,1,88,193,105,,17.7,  0,101,0.793,113,5,2,,,0,,,,.,L0000,70,S3016,12,,3,93,258,1,1,,,,,120,242,,,0.0,,,
21WN02061,2021839250,21,Z9250,83,3,,02,45,5,1,1,4.0,4,4,1,88,193,105,,15.5,  0,99,0.795,111,2,4,,,,,,,.,T7329,45,Z4877,83,,3,93,258,1,1,,,,,122,242,,,0.0,,,
21WN02062,2021839251,21,Z9251,83,2,,LR,e3,5,1,1,1.0,1,1,1,88,193,105,,15.3,  0,83,0.645,93,5,2,,,0,,,,.,L0000,70,S2992,12,,2,92,259,1,1,,,,,98,242,,,0.0,,1,15022
21WN02063,2021839253,21,Z9253,83,3,,20,e6,7,2,1,1.0,1,1,H,88,194,106,,10.5,  0,63,0.495,70,1,2,,,0,,,,PE,Z0000,83,T7512,45,,3,93,258,3,2,,,,,92,243,,,0.0,,,
21WN02064,2021839254,21,Z9254,83,2,,00,e4,5,1,1,1.0,1,1,H,88,194,106,,12.6,  0,78,0.617,87,5,1,,,0,,PUR,,.,L0000,70,Z8317,83,,2,92,259,1,1,,,,,94,243,,,0.0,,2,15066
21WN02065,2021839255,21,Z9255,83,3,,00,e2,8,2,1,1.0,1,1,H,88,194,106,,10.6,  0,96,0.806,107,5,1,,,0,,PUR,,.,L0000,70,Z8134,83,,3,93,258,3,2,,,,,110,243,,,0.0,,,
21WN02066,2021839257,21,Z9257,83,2,,08,46,5,1,1,2.0,2,2,1,88,193,105,,12.5,  0,81,0.652,91,3,1,,,0,,,,HAIRY,T7689,00,Z7016,83,,2,92,259,1,1,,,,,100,242,,,0.0,,4,3216
21WN02067,2021839258,21,Z9258,83,2,,00,37,8,2,2,2.0,2,2,1,88,193,105,,12.3,  0,57,0.426,63,1,2,,,0,,,,HAIRY,L2276,70,M0224,51,,7,97,241,5,3,,,,,,,,,0.008,Kat,,
21WN02068,2021839259,21,Z9259,83,3,,00,37,8,2,1,2.0,2,2,H,88,194,106,,15.8,  0,84,0.643,93,1,2,,,0,,,,.,L2276,70,M0224,51,,3,93,258,3,2,,,,,101,243,,,0.008,Kat,,
21WN02069,2021839261,21,Z9261,83,2,,LT,e2,5,1,1,1.0,1,1,H,89,194,105,,12.7,  0,67,0.517,75,2,1,,,0,,,,.,L0000,70,T7671,45,,2,92,259,1,1,,,,,91,243,,,0.0,,3,15118
21WN02070,2021839262,21,Z9262,83,2,A,00,e4,5,1,1,1.0,1,1,H,89,194,105,,12.5,  0,84,0.681,94,5,2,,,0,,OR,,HAIRY,L0000,70,Z7755,83,A,2,92,259,1,1,,,,,96,242,,,0.0,,2,15019
21WN02071,2021839263,21,Z9263,83,3,,00,e5,8,2,2,1.0,1,1,H,89,194,105,,13.2,  0,100,0.827,112,6,1,,,0,,PUR,,.,Z0000,83,Z8391,83,,3,93,258,5,5,,,,,117,243,,,0.0,,,
21WN02072,2021839264,21,Z9264,83,3,,00,e5,8,2,2,1.0,1,1,L,89,194,105,,12.7,  0,75,0.593,84,6,1,,,0,,PUR,,Found dead,Z0000,83,Z8391,83,,6,21,212,5,5,,,,,,,,,0.0,,,
21WN02073,2021839265,21,Z9265,83,1,,02,46,8,2,2,3.0,3,3,1,89,193,104,,14.5,  0,79,0.62,89,2,1,1,3-,,,,,.,T7689,00,Z5693,83,,3,93,230,5,5,,,,,78,214,,,0.0,,,
21WN02074,2021839266,21,Z9266,83,2,,02,46,8,2,2,3.0,3,3,1,89,193,104,,13.7,  0,68,0.522,76,2,1,,,,,,,.,T7689,00,Z5693,83,,2,92,259,5,5,,,,,94,242,,,0.0,,4,3223
21WN02075,2021839267,21,Z9267,83,2,,LR,e4,8,2,1,1.0,1,1,1,89,193,104,,12.8,  0,83,0.675,94,2,1,,,0,,,,.,L0000,70,S3220,12,,2,92,259,3,2,,,,,98,242,,,0.0,,1,15073
21WN02076,2021839270,21,Z9270,83,2,,LR,e1,5,1,1,1.0,1,1,1,89,193,104,,12.8,  0,78,0.627,88,5,2,,,0,,,,.,L0000,70,Z7932,83,,2,92,259,1,1,,,,,95,242,,,0.0,,2,15061
21WN02077,2021839271,21,Z9271,83,2,,10,e5,5,1,1,1.0,1,1,1,89,193,104,,11.5,  0,78,0.639,88,5,2,,,0,,,,.,Z0000,83,S3182,12,,2,92,259,1,1,,,,,99,242,,,0.0,,1,15029
21WN02078,2021839272,21,Z9272,83,3,,00,e4,5,1,1,1.0,1,1,H,89,194,105,,12.6,  0,89,0.728,100,6,4,,,0,,PUR,,.,L0000,70,Z7789,83,,3,93,258,1,1,,,,,99,243,,,0.0,,,
21WN02079,2021839273,21,Z9273,83,1,,02,38,8,2,2,6.0,6,4,1,89,193,104,,13.0,  0,68,0.529,76,1,1,1,3,7,,,,.,T6983,45,Z2708,83,,3,93,230,5,4,,,,,74,214,,,0.022,,,
21WN02080,2021839274,21,Z9274,83,2,,02,38,8,2,2,6.0,6,4,1,89,193,104,,10.1,  0,59,0.47,67,1,2,,,7,,,,.,T6983,45,Z2708,83,,3,93,258,5,6,,,,,77,242,,,0.022,,,
21WN02081,2021839275,21,Z9275,83,1,,02,41,8,2,2,3.0,3,3,1,89,193,104,,11.9,  0,81,0.664,92,1,4,1,3,,,,,.,T7228,45,Z5538,83,,3,93,230,5,6,,,,,81,214,,,0.0,,,
21WN02082,2021839276,21,Z9276,83,1,,02,41,8,2,2,3.0,3,3,1,89,193,104,,14.9,  0,73,0.559,82,1,4,1,4,,,,,.,T7228,45,Z5538,83,,3,93,230,5,4,,,,,76,214,,,0.0,,,
21WN02083,2021839277,21,Z9277,83,3,,LR,e2,5,1,1,1.0,1,1,1,89,193,104,,12.6,  0,69,0.542,78,1,2,,,0,,,,HAIRY,L0000,70,Z8417,83,,3,93,258,1,1,,,,,95,242,,,0.0,,,
21WN02084,2021839278,21,Z9278,83,2,,10,e6,5,1,1,1.0,1,1,1,89,193,104,,11.9,  0,80,0.655,90,5,4,,,7,,,e3,.,Z0000,83,Z8065,83,,1,,,1,1,,,,,103,242,,,0.0,,,
21WN02085,2021839279,21,Z9279,83,2,,02,44,9,3,2,6.0,6,4,1,89,193,104,,11.3,  0,81,0.67,92,1,1,,,0,,,,.,T7280,45,Z3009,83,,2,92,259,8,5,,,,,103,242,,,0.005,,4,3261
21WN02086,2021839280,21,Z9280,83,1,,02,44,9,3,2,6.0,6,4,1,89,193,104,,13.2,  0,78,0.623,88,1,1,1,3-,0,,,,HAIRY,T7280,45,Z3009,83,,3,93,230,8,4,,,,,78,214,,,0.005,,,
21WN02087,2021839283,21,Z9283,83,2,,10,e5,8,2,1,1.0,1,1,1,89,193,104,,9.6,  0,77,0.648,87,5,1,,,0,,,,.,Z0000,83,S2773,12,,2,92,259,3,2,,,,,94,242,,,0.0,,2,15124
21WN02088,2021839285,21,Z9285,83,3,,00,e6,5,1,1,1.0,1,1,H,89,194,105,,12.2,  0,73,0.579,82,5,1,,,0,,OR,,.,Z0000,83,L2448,70,,3,93,258,1,1,,,,,91,242,,,0.0,,,
21WN02089,2021839286,21,Z9286,83,3,,10,e5,5,1,1,1.0,1,1,1,89,193,104,,11.1,  0,74,0.605,84,5,1,,,0,,,,.,Z0000,83,Z7758,83,,3,93,258,1,1,,,,,96,242,,,0.0,,,
21WN02090,2021839287,21,Z9287,83,2,,LR,e4,5,1,1,1.0,1,1,1,89,193,104,,10.9,  0,75,0.616,85,1,1,,,0,,,,.,L0000,70,S3123,12,,2,92,259,1,1,,,,,95,242,,,0.0,,2,15043
21WN02091,2021839288,21,Z9288,83,2,,00,37,7,2,1,2.0,2,2,1,89,193,104,,9.2,  0,83,0.71,94,5,1,,,7,,,e4,.,L2276,70,M0322,51,,1,,,3,2,,,,,100,242,,,0.009,,,
21WN02092,2021839289,21,Z9289,83,2,,00,e4,8,2,2,1.0,1,1,H,89,194,105,,7.9,  0,65,0.544,73,5,1,,,0,,PUR,,.,L0000,70,Z8025,83,,3,93,258,5,7,,,,,75,243,,,0.0,,,
21WN02093,2021839290,21,Z9290,83,3,,00,e4,8,2,2,1.0,1,1,H,89,194,105,,11.6,  0,76,0.613,85,5,1,,,0,,PUR,,.,L0000,70,Z8025,83,,3,93,258,5,3,,,,,90,243,,,0.0,,,
21WN02094,2021839291,21,Z9291,83,3,,LR,e3,5,1,1,1.0,1,1,1,89,193,104,,11.0,  0,67,0.538,76,1,1,,,0,,,,.,L0000,70,S2798,12,,3,93,258,1,1,,,,,84,242,,,0.0,,,
21WN02095,2021839292,21,Z9292,83,2,,08,40,5,1,2,2.0,2,2,1,89,193,104,,13.0,  0,66,0.51,74,1,1,,,0,,,,.,T7226,45,Z7129,83,,2,92,259,3,4,,,,,85,242,,,0.0,,4,3262
21WN02096,2021839293,21,Z9293,83,3,,00,e2,5,1,1,1.0,1,1,1,90,193,103,,14.5,  0,88,0.714,100,5,1,,,,,,,.,L0000,70,M0412,51,,3,93,258,1,1,,,,,110,242,,,0.0,,,
21WN02097,2021839295,21,Z9295,83,2,,LR,e2,5,1,1,1.0,1,1,1,90,193,103,,11.8,  0,78,0.643,89,1,1,,,,,,,.,L0000,70,Z8103,83,,2,92,259,1,1,,,,,90,242,,,0.0,,3,15031
21WN02098,2021839296,21,Z9296,83,2,,LT,e2,5,1,1,1.0,1,1,1,90,193,103,,13.2,  0,81,0.658,92,5,1,,,0,,,,.,L0000,70,T7629,45,,3,93,258,1,1,,,,,105,242,,,0.0,,,
21WN02099,2021839298,21,Z9298,83,2,,C3,22,9,3,2,7.0,7,5,H,90,194,104,,11.1,  0,76,0.624,86,5,1,,,0,,OR,e5,.,K5268,64,Z2415,83,,1,,,8,5,,,,,86,242,,,0.0,Trip,,
21WN02100,2021839299,21,Z9299,83,2,,C3,22,9,3,2,7.0,7,5,W,90,194,104,,12.7,  0,81,0.657,92,5,1,,,0,,OR,,.,K5268,64,Z2415,83,,3,93,230,8,5,,,,,84,214,,,0.0,Trip,,
