UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,C4445,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,ADG,C5758,C5960,LBRD,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
50WN01740,50,1,7642,6,01,010,4627,6,60,38,5,6,58,118,1,1,07,1,61,09,03,07,10,044,06,5,,,,2,3,,437,24,12,60,5,2,,1,,1,,94,,1,,0,4
50WN01741,50,1,7644,6,06,060,6549,6,60,18,1,3,57,117,1,1,07,1,91,10,03,04,05,038,07,,,,,2,3,,694,25,13,60,1,1,,1,,1,,98,,1,,0,3
50WN01742,50,2,7647,6,82,174,6751,6,60,,4,2,57,117,1,1,05,1,56,05,03,06,05,050,06,,,,,2,2,,409,25,11,60,3,3,,7,,1,,82,,2,43,0,2
50WN01743,50,1,7648,6,82,174,6751,6,60,,3,2,57,117,1,1,06,1,79,07,03,05,06,038,11,5,,,,2,3,,600,25,11,60,3,3,,7,,1,,88,,1,,0,2
50WN01744,50,1,7649,6,01,010,6159,6,60,29,3,3,57,117,1,1,06,1,73,13,03,06,10,048,08,,,,,2,3,,537,25,25,60,3,3,,1,,1,,102,,1,,0,3
50WN01745,50,1,7651,6,05,160,1415,7,67,08,1,4,57,117,1,2,07,1,85,06,03,05,09,044,11,,,,,2,3,,632,25,,60,1,1,,1,,1,,110,,1,,0,4
50WN01746,50,2,7652,6,08,130,6427,6,60,19,1,3,57,117,1,1,07,1,70,08,03,05,06,051,07,6,,,,2,3,,521,25,09,60,1,1,,1,,1,,90,,2,74,0,3
50WN01747,50,2,7655,6,03,030,6179,6,60,20,1,3,57,117,1,1,07,1,76,08,03,04,08,055,13,,,,,1,4,,550,25,23,60,1,1,,1,,1,,116,,2,76,0,3
50WN01748,50,1,7656,6,83,154,6838,6,60,,1,2,57,117,2,4,09,1,96,05,03,05,05,045,09,,,,,1,2,,723,25,,60,1,1,,7,,1,,114,,1,,0,2
50WN01749,50,2,7658,6,02,020,6453,6,60,16,1,3,57,117,1,1,05,1,75,05,03,03,06,035,09,,,,,1,2,,552,25,15,60,1,1,,1,,1,,104,,1,,0,3
50WN01750,50,1,7659,6,01,010,4773,6,60,24,1,6,57,117,1,1,07,1,104,08,03,03,05,050,10,,,,,2,3,,762,25,30,60,1,1,,1,,1,,148,,1,,0,4
50WN01751,50,1,7660,6,07,170,1215,7,67,13,5,6,57,117,1,1,07,1,71,06,03,07,07,045,09,,,,,1,3,,518,25,,60,5,2,,1,,1,,104,,3,10,0,4
50WN01752,50,1,7661,6,07,170,1215,7,67,13,5,6,57,117,1,1,07,1,64,06,03,06,09,038,07,,,,,1,2,,455,25,,60,5,2,,1,,1,,108,,1,,0,4
50WN01753,50,1,7662,6,83,094,6452,6,60,,1,3,57,117,1,1,07,1,80,07,03,04,07,048,07,5,,,,2,4,,600,25,,60,1,1,,7,,1,,98,,1,,0,3
50WN01754,50,1,7663,6,01,010,5924,6,60,21,1,4,57,117,1,1,06,1,83,07,03,03,08,045,08,,,,,1,3,,612,25,20,60,1,1,,1,,1,,114,,1,,0,4
50WN01755,50,2,7665,6,10,100,6872,6,60,30,1,2,57,117,1,1,05,1,51,08,03,07,08,046,06,5,,,,1,2,,374,25,13,60,1,1,,1,,1,,72,,1,,0,2
50WN01756,50,1,7667,6,84,044,6531,6,60,,5,3,64,124,1,5,05,1,68,12,03,08,08,039,10,7,0,4,,4,3,,473,18,,60,5,2,,7,,5,,94,,3,10,0,3
50WN01757,50,1,7668,6,84,044,6531,6,60,,5,3,64,124,1,1,06,1,88,08,03,06,06,043,08,7,8,2,,3,3,,629,18,,60,5,2,,7,,5,,100,,1,,0,3
50WN01758,50,1,7669,6,08,130,4960,6,60,09,5,6,57,117,2,1,07,1,65,09,03,05,08,038,08,,,,,2,2,,474,25,11,60,5,2,,1,,1,,96,,1,,0,4
50WN01759,50,2,7670,6,08,130,4960,6,60,09,5,6,57,117,1,1,06,1,50,07,03,05,08,043,05,6,,,,3,2,,362,25,11,60,5,2,,1,,1,,76,,1,,0,4
50WN01760,50,2,7671,6,01,010,0815,7,67,11,3,8,57,117,1,1,06,1,51,08,03,07,10,044,05,5,,,,1,2,,342,25,,60,3,3,,1,,1,,110,,1,,0,5
50WN01761,50,2,7673,6,07,070,6645,6,60,33,1,2,56,116,1,1,07,1,67,07,03,05,09,042,08,,,,,3,2,,495,26,26,60,1,1,,1,,1,,96,,1,,0,2
50WN01762,50,1,7674,6,06,060,5502,6,60,22,1,5,56,116,1,1,08,1,90,09,03,04,06,046,07,,,,,2,3,,674,26,24,60,1,1,,1,,1,,118,,1,,0,4
50WN01763,50,2,7675,6,07,170,0996,7,67,08,3,7,56,116,3,1,05,1,79,07,03,04,06,050,10,,,,,4,3,,603,26,,60,3,3,,1,,1,,90,,2,40,0,5
50WN01764,50,2,7676,6,07,170,0996,7,67,08,4,7,56,116,1,1,05,1,71,06,03,05,06,056,08,,,,,3,4,,526,26,,60,3,3,,1,,1,,100,,2,76,0,5
50WN01765,50,1,7677,6,83,084,6214,6,60,,1,3,56,116,1,1,07,1,75,07,03,04,05,038,08,4,,,,2,2,,579,26,,60,1,1,,7,,1,,78,,1,,0,3
50WN01766,50,1,7678,6,02,110,5717,6,60,18,5,4,63,123,2,1,05,1,80,10,03,05,07,043,10,6,8,3,,1,2,,554,19,18,60,5,2,,1,,5,,118,,1,,0,4
50WN01767,50,2,7679,6,02,110,5717,6,60,18,5,4,63,123,1,1,05,1,68,08,03,07,07,038,09,7,0,4,,1,2,,475,19,18,60,5,2,,1,,5,,96,,1,,0,4
50WN01768,50,2,7680,6,83,114,5999,6,60,,1,4,56,116,1,1,05,1,74,08,03,05,08,048,07,5,,,,1,2,,543,26,,60,1,1,,7,,1,,110,,1,,0,4
50WN01769,50,2,7681,6,05,050,4942,6,60,12,5,6,63,123,1,1,07,1,79,08,03,05,06,051,08,7,8,2,,2,3,,576,19,10,60,5,2,,1,,5,,82,,1,,0,4
50WN01770,50,2,7682,6,05,050,4942,6,60,12,5,6,63,123,1,1,06,1,70,09,03,06,09,042,06,6,7,2,,1,3,,494,19,10,60,5,2,,1,,5,,92,,1,,0,4
50WN01771,50,1,7684,6,61,171,1491,7,67,,1,3,56,116,1,4,06,1,80,08,03,04,08,052,07,5,,,,2,3,,586,26,,60,1,1,,4,,1,,120,,3,10,0,3
50WN01772,50,1,7685,6,82,054,3914,6,60,,1,8,56,116,1,1,08,1,45,06,03,08,11,039,10,,,,,1,3,,295,26,23,60,1,1,,7,,1,,108,,3,76,0,5
50WN01773,50,1,7688,6,10,100,3996,6,60,14,1,8,56,116,1,1,06,1,89,09,03,05,08,040,10,,,,,2,3,,657,26,15,60,1,1,,1,,1,,128,,1,,0,5
50WN01774,50,2,7689,6,05,160,0964,7,67,09,1,8,56,116,1,1,07,1,85,07,03,05,06,051,07,,,,,2,5,,629,26,,60,1,1,,1,,1,,120,,2,74,0,5
50WN01775,50,1,7690,6,82,164,6987,6,60,,1,2,56,116,1,1,08,1,83,10,03,04,07,035,09,3,,,,2,2,,622,26,15,60,1,1,,7,,1,,108,,1,,0,2
50WN01776,50,1,7691,6,83,154,6604,6,60,,1,2,56,116,1,1,08,1,86,09,03,04,08,048,07,,,,,1,2,,640,26,,60,1,1,,7,,1,,118,,1,,0,2
50WN01777,50,1,7692,6,06,060,1058,7,67,14,3,7,63,123,1,2,08,1,67,08,03,07,09,033,08,5,7,3,,1,2,,476,19,,60,3,3,,1,,5,,84,,1,,0,5
50WN01778,50,1,7695,6,03,030,4498,6,60,21,3,7,63,123,1,4,06,1,91,08,03,05,06,050,06,7,0,4,,2,3,,647,19,18,60,3,3,,1,,5,,114,,1,,0,5
50WN01779,50,1,7699,6,82,164,4335,6,60,,3,7,63,123,1,1,07,1,96,08,03,07,05,033,10,7,0,4,,2,2,,681,19,19,60,3,3,,7,,5,,122,,1,,0,5
50WN01780,50,1,7700,6,10,100,6056,6,60,20,1,4,55,115,1,1,07,1,79,08,03,06,06,037,06,6,,,,2,3,,588,27,16,60,1,1,,1,,1,,114,,6,,0,4
50WN01781,50,2,7701,6,01,010,6922,6,60,20,1,2,55,115,1,1,06,1,65,08,03,05,06,047,08,,,,,1,2,,477,27,16,60,1,1,,1,,1,,102,,1,,0,2
50WN01782,50,1,7702,6,83,114,6411,6,60,,1,3,55,115,1,1,06,1,50,08,03,07,12,037,05,,,,,2,3,,325,27,,60,1,1,,7,,1,,126,,1,,0,3
50WN01783,50,1,7703,6,02,110,1411,7,67,08,5,4,62,122,1,1,05,1,73,15,03,05,07,037,10,6,8,3,,2,3,,523,20,,60,5,2,,1,,5,,92,,3,12,0,4
50WN01784,50,1,7704,6,02,110,1411,7,67,08,5,4,62,122,1,1,07,1,82,11,03,05,06,040,11,6,0,5,,2,2,,597,20,,60,5,2,,1,,5,,92,,1,,0,4
50WN01785,50,2,7705,6,08,080,1378,7,67,08,1,5,55,115,1,1,06,1,80,07,03,05,05,052,10,,,,,2,2,,610,27,,60,1,1,,1,,1,,98,,2,74,0,4
50WN01786,50,2,7706,6,03,030,4902,6,60,28,5,6,62,122,1,1,06,1,90,08,03,03,05,045,09,6,8,3,,1,3,,641,20,10,60,5,2,,1,,5,,118,,1,,0,4
50WN01787,50,2,7707,6,03,030,4902,6,60,28,5,6,62,122,1,1,06,1,76,08,03,05,08,042,08,6,0,5,,1,3,,534,20,10,60,5,2,,1,,5,,108,2,1,,0,4
50WN01788,50,2,7708,6,84,154,6232,6,60,,1,3,55,115,1,1,05,1,86,07,03,03,06,049,08,,,,,1,2,,640,27,,60,1,1,,7,,1,,124,,1,,0,3
50WN01789,50,1,7709,6,03,030,1117,7,67,17,1,7,55,115,1,1,08,1,87,10,03,04,06,056,09,,,,,1,4,,661,27,,60,1,1,,1,,1,,110,,1,,0,5
50WN01790,50,2,7710,6,02,020,5393,6,60,16,5,5,62,122,1,1,05,1,80,09,03,06,08,045,11,7,0,4,,1,3,,574,20,15,60,5,2,,1,,5,,100,,1,,0,4
50WN01791,50,2,7711,6,02,020,5393,6,60,16,5,5,62,122,1,1,05,1,68,12,03,07,09,053,08,7,8,2,,1,4,,479,20,15,60,5,2,,1,,5,,96,,1,,0,4
50WN01792,50,2,7713,6,01,010,0958,7,67,26,4,8,62,122,1,1,05,1,80,08,03,05,06,046,08,6,8,3,,2,3,,572,20,,60,3,3,,1,,5,,102,,1,,0,5
50WN01793,50,1,7715,6,02,020,1459,7,67,07,5,4,62,122,3,1,06,1,83,08,03,05,06,042,07,7,0,4,,1,2,,580,20,,60,5,2,,1,,5,,122,,3,40,0,4
50WN01794,50,1,7716,6,02,020,1459,7,67,07,5,4,62,122,1,1,06,1,69,08,03,05,08,053,06,6,8,3,,1,2,,477,20,,60,5,2,,1,,5,,108,,1,,0,4
50WN01795,50,1,7717,6,09,090,3942,6,60,16,1,8,55,115,1,4,06,1,74,07,03,05,08,039,08,5,,,,2,3,,541,27,15,60,1,1,,1,,1,,118,,1,,0,5
50WN01796,50,1,7718,6,07,170,6669,6,60,14,1,2,55,115,1,1,09,3,78,08,03,05,08,037,06,2,,,,2,2,,581,27,14,60,1,1,,1,,1,,112,,1,,0,2
50WN01797,50,2,7719,6,07,070,6577,6,60,14,1,3,55,115,2,1,05,1,69,08,03,05,08,055,04,6,,,,3,3,,537,27,11,60,1,1,,1,,1,,72,,1,,0,3
50WN01798,50,2,7720,6,83,094,6166,6,60,,1,3,55,115,1,1,06,1,83,08,03,04,06,050,06,6,,,,1,3,,614,27,,60,1,1,,7,,1,,124,,1,,0,3
50WN01799,50,1,7721,6,03,030,5382,6,60,18,1,5,55,115,1,2,06,1,84,14,03,04,07,049,12,,,,,2,4,,650,27,16,60,1,1,,1,,1,,92,,1,,0,4
50WN01800,50,2,7722,6,84,134,6470,6,60,,1,3,55,115,2,1,07,1,79,07,03,04,06,059,10,,,,,2,3,,607,27,,60,1,1,,7,,1,,92,,2,74,0,3
50WN01801,50,2,7723,6,83,104,5609,6,60,,1,4,55,115,1,1,06,1,88,07,03,04,06,043,12,,,,,2,3,,673,27,,60,1,1,,7,,1,,106,,6,,0,4
50WN01802,50,2,7724,6,03,030,0993,7,67,18,3,7,61,121,1,1,07,1,88,08,04,05,05,036,08,7,0,4,,2,3,,635,21,,60,3,3,,1,,5,,112,,1,,0,5
50WN01803,50,1,7725,6,10,150,1350,7,67,13,1,5,54,114,1,7,06,1,103,13,03,03,04,045,07,7,,,,2,3,,788,28,,60,1,1,,1,,1,,132,,3,37,0,4
50WN01804,50,2,7726,6,05,160,5239,6,60,09,1,5,54,114,1,1,08,1,75,06,03,07,10,043,11,,,,,2,2,,563,28,03,60,1,1,,1,,1,,108,,1,,0,4
50WN01805,50,2,7727,6,83,114,5632,6,60,,1,4,54,114,1,1,06,1,77,08,05,04,05,043,05,,,,,1,2,,575,28,,60,1,1,,7,,1,,114,,2,13,0,4
50WN01806,50,2,7728,6,10,100,6609,6,60,30,1,2,54,114,1,1,06,1,58,09,03,08,09,040,09,5,,,,1,2,,437,28,20,60,1,1,,1,,1,,82,,1,,0,2
50WN01807,50,2,7729,6,03,030,5891,6,60,27,1,4,54,114,1,1,07,1,73,06,03,05,10,051,07,,,,,2,4,,554,28,22,60,1,1,,1,,1,,98,,2,74,0,4
50WN01808,50,1,7731,6,03,030,4435,6,60,21,1,7,61,121,1,1,06,1,88,11,04,07,06,039,10,6,8,3,,2,3,,612,21,18,60,1,1,,1,,5,,140,,1,,0,5
50WN01809,50,1,7734,6,01,010,5768,6,60,23,1,4,54,114,1,4,04,1,92,07,03,05,05,047,08,,,,,2,3,,698,28,17,60,1,1,,1,,1,,124,,1,,0,4
50WN01810,50,1,7735,6,04,040,5005,6,60,34,3,6,54,114,1,1,06,1,74,07,04,06,07,035,06,4,,,,1,3,,549,28,09,60,3,3,,1,,1,,114,,1,,0,4
50WN01811,50,1,7736,6,04,040,5005,6,60,34,4,6,61,121,1,2,06,1,61,08,03,07,09,040,10,6,8,3,,2,3,,428,21,09,60,3,3,,1,,5,,92,,1,,0,4
50WN01812,50,2,7737,6,82,054,5059,6,60,,5,5,61,121,1,1,05,1,92,09,03,04,06,051,08,6,8,3,,1,3,,686,21,12,60,5,2,,7,,5,,90,,1,,0,4
50WN01813,50,2,7738,6,82,054,5059,6,60,,5,5,61,121,1,1,06,1,76,08,03,06,06,039,10,6,7,2,,2,3,,534,21,12,60,5,2,,7,,5,,114,,1,,0,4
50WN01814,50,1,7739,6,82,054,1002,7,67,,5,7,60,120,1,4,05,1,80,09,03,06,09,042,08,6,8,3,,2,2,,590,22,,60,5,2,,7,,5,,92,,1,,0,5
50WN01815,50,1,7740,6,82,054,1002,7,67,,5,7,60,120,1,2,05,1,104,09,03,04,07,036,09,6,8,3,,2,3,,777,22,,60,5,2,,7,,5,,108,,1,,0,5
50WN01816,50,2,7741,6,83,134,5041,6,60,,2,5,60,120,2,1,06,1,78,08,03,04,05,049,09,6,8,3,,2,3,,585,22,,60,1,1,,7,,5,,78,,1,,0,4
50WN01817,50,1,7742,6,83,094,6233,6,60,,1,3,53,113,1,1,09,1,94,07,03,03,08,051,09,,,,,2,3,,742,29,,60,1,1,,7,,1,,102,,1,,0,3
50WN01818,50,2,7743,6,04,120,5765,6,60,15,1,4,53,113,1,1,06,1,87,07,03,03,06,061,09,,,,,2,3,,658,29,09,60,1,1,,1,,1,,126,,1,,0,4
50WN01819,50,2,7744,6,83,124,4670,6,60,,1,6,53,113,1,1,05,1,79,05,03,05,05,051,07,,,,,2,3,,602,29,,60,1,1,,7,,1,,110,,1,,0,4
50WN01820,50,2,7746,6,82,074,1442,7,67,,1,4,60,120,1,1,06,1,75,08,03,05,07,055,06,6,8,3,,2,3,,558,22,,60,1,1,,7,,5,,80,,1,,0,4
50WN01821,50,1,7747,6,10,100,6457,6,60,10,1,3,60,120,1,1,06,1,51,11,03,08,11,033,07,3,5,3,,1,2,,327,22,05,60,1,1,,1,,5,,118,,3,50,0,3
50WN01822,50,1,7748,6,08,130,4720,6,60,07,1,6,53,113,1,4,07,1,93,08,03,04,06,042,07,6,,,,1,3,,713,29,00,60,1,1,,1,,1,,124,,1,,0,4
50WN01823,50,2,7749,6,04,120,6196,6,60,16,1,3,53,113,1,1,05,1,72,09,03,04,05,054,05,7,,,,2,4,,550,29,13,60,1,1,,1,,1,,98,,2,74,0,3
50WN01824,50,1,7750,6,61,161,1514,7,67,,1,3,60,120,2,5,05,1,95,15,03,04,05,044,08,6,0,5,,1,3,,702,22,,60,1,1,,4,,5,,108,,3,12,0,3
50WN01825,50,2,7752,6,82,174,1417,7,67,,1,4,60,120,1,1,06,1,74,07,03,07,08,045,08,6,8,3,,2,3,,537,22,,60,1,1,,7,,5,,96,,1,,0,4
50WN01826,50,2,7753,6,08,130,6276,6,60,18,4,3,60,120,1,1,05,1,87,08,03,04,04,049,11,7,0,4,,2,3,,635,22,09,60,3,3,,1,,5,,108,,1,,0,3
50WN01827,50,2,7755,6,02,110,1458,7,67,06,1,4,53,113,1,1,05,1,86,08,03,04,05,042,06,,,,,3,3,,664,29,,60,1,1,,1,,1,,110,,1,,0,4
50WN01828,50,1,7756,6,02,110,5748,6,60,18,4,4,60,120,1,4,05,1,86,09,03,05,05,037,09,6,7,2,,3,4,,633,22,19,60,3,3,,1,,5,,100,,1,,0,4
50WN01829,50,1,7757,6,02,110,5748,6,60,18,3,4,60,120,1,1,08,1,95,08,03,05,07,041,11,5,0,6,,3,4,,697,22,19,60,3,3,,1,,5,,114,2,1,,0,4
50WN01830,50,2,7758,6,83,154,6903,6,60,,1,2,53,113,1,1,05,1,67,07,03,06,09,051,06,7,,,,2,4,,501,29,,60,1,1,,7,,1,,104,,1,,0,2
50WN01831,50,2,7759,6,06,060,1327,7,67,11,4,5,59,119,1,1,07,1,74,13,03,06,07,041,10,8,0,3,,2,4,,576,23,,60,3,3,,1,,5,,54,2,2,74,0,4
50WN01832,50,2,7760,6,06,060,1327,7,67,11,3,5,59,119,1,1,07,1,77,08,03,04,05,036,08,5,8,4,,2,2,,602,23,,60,3,3,,1,,5,,54,,1,,0,4
50WN01833,50,1,7761,6,83,124,5462,6,60,,5,5,59,119,1,1,05,1,85,07,03,04,08,053,05,7,8,2,,3,3,,637,23,,60,5,2,,7,,5,,92,,6,,0,4
50WN01834,50,2,7762,6,83,124,5462,6,60,,5,5,59,119,1,1,06,1,55,08,03,07,09,042,07,6,8,3,,2,3,,375,23,,60,5,2,,7,,5,,104,,1,,0,4
50WN01835,50,2,7763,6,02,110,1348,7,67,29,1,5,59,119,1,1,05,1,64,10,03,05,08,038,06,5,7,3,,2,3,,445,23,,60,1,1,,1,,5,,110,,1,,0,4
50WN01836,50,1,7764,6,03,030,6235,6,60,21,1,3,59,119,1,1,08,1,106,07,03,03,04,048,08,6,7,2,,2,3,,790,23,24,60,1,1,,1,,5,,120,,3,74,0,3
50WN01837,50,1,7765,6,10,100,4873,6,60,12,1,6,59,119,1,4,07,1,94,10,03,05,05,042,10,6,7,2,,2,2,,677,23,06,60,1,1,,1,,5,,134,,1,,0,4
50WN01838,50,1,7768,6,83,044,6736,6,60,,1,2,59,119,1,1,06,1,85,08,03,05,08,039,08,7,8,2,,2,2,,622,23,,60,1,1,,7,,5,,110,,1,,0,2
50WN01839,50,1,7769,6,84,114,6063,6,60,,1,4,59,119,1,1,06,1,101,09,03,04,07,052,10,7,7,1,,2,4,,736,23,,60,1,1,,7,,5,,134,,1,,0,4
50WN01840,50,1,7770,6,01,010,6030,6,60,21,1,4,59,119,3,1,07,1,80,08,03,05,08,055,07,7,8,2,,2,3,,578,23,15,60,1,1,,1,,5,,112,,3,40,0,4
50WN01841,50,1,7771,6,02,020,1325,7,67,32,3,5,59,119,1,1,06,1,83,08,03,04,07,045,06,7,0,4,,2,3,,610,23,,60,3,3,,1,,5,,104,,1,,0,4
50WN01842,50,2,7772,6,02,020,1325,7,67,32,4,5,59,119,1,5,07,1,80,09,03,04,05,041,08,6,7,2,,2,2,,588,23,,60,3,3,,1,,5,,100,,1,,0,4
50WN01843,50,1,7774,6,08,130,6021,6,60,08,1,4,59,119,1,1,07,2,81,09,03,05,05,046,10,7,8,2,,2,2,,580,23,15,60,1,1,,1,,5,,120,,7,,0,4
50WN01844,50,2,7776,6,82,054,1230,7,67,,1,6,59,119,1,1,06,1,75,09,03,05,05,040,08,5,7,3,,2,3,,538,23,,60,1,1,,7,,5,,110,,1,,0,4
50WN01845,50,1,7778,6,04,040,1167,7,67,09,1,6,59,119,1,4,06,1,90,09,03,04,05,050,09,5,7,3,,2,2,,644,23,,60,1,1,,1,,5,,134,,1,,0,4
50WN01846,50,1,7779,6,83,154,4964,6,60,,1,6,59,119,1,4,06,1,100,11,03,05,05,046,12,4,7,4,,2,3,,750,23,,60,1,1,,7,,5,,108,,1,,0,4
50WN01847,50,1,7780,6,10,150,6653,6,60,24,1,2,59,119,1,4,06,1,69,10,03,06,09,040,06,5,6,2,,1,2,,492,23,13,60,1,1,,1,,5,,104,,3,10,0,2
50WN01848,50,2,7781,6,61,161,1534,7,67,,1,2,59,119,1,1,05,1,75,08,03,05,06,045,09,6,7,2,,1,2,,556,23,,60,1,1,,4,,5,,88,,1,,0,2
50WN01849,50,1,7782,6,01,010,5596,6,60,23,1,4,59,119,2,1,07,1,104,08,03,05,06,044,09,6,7,2,,2,3,,765,23,17,60,1,1,,1,,5,,130,,1,,0,4
50WN01850,50,1,7783,6,83,124,4663,6,60,,5,6,59,119,1,2,07,1,70,08,03,07,07,052,08,8,0,3,,5,3,,511,23,,60,5,2,,7,,5,,92,,3,72,0,4
50WN01851,50,2,7784,6,83,124,4663,6,60,,5,6,59,119,1,1,06,1,67,07,03,05,09,054,09,7,0,4,,4,3,,494,23,,60,5,2,,7,,5,,82,2,1,,0,4
50WN01852,50,2,7785,6,09,090,6815,6,60,22,1,2,59,119,1,1,06,1,98,08,03,04,06,049,11,7,0,4,,2,2,,713,23,25,60,1,1,,1,,5,,132,,1,,0,2
50WN01853,50,1,7786,6,02,020,1467,7,67,11,5,4,59,119,1,5,06,1,71,14,03,05,09,058,08,8,0,3,,3,3,,518,23,,60,5,2,,1,,5,,94,,3,74,0,4
50WN01854,50,2,7787,6,02,020,1467,7,67,11,5,4,59,119,2,1,07,1,70,08,03,07,07,054,10,7,0,4,,3,4,,518,23,,60,5,2,,1,,5,,84,,2,74,0,4
50WN01855,50,2,7788,6,83,104,6459,6,60,,1,3,59,119,1,1,04,1,84,08,03,05,06,047,09,6,8,3,,1,3,,605,23,,60,1,1,,7,,5,,120,,1,,0,3
50WN01856,50,1,7789,6,10,150,5202,6,60,14,1,5,59,119,1,4,05,1,100,10,03,04,04,039,11,6,8,3,,1,2,,743,23,06,60,1,1,,1,,5,,116,,6,,0,4
50WN01857,50,2,7791,6,82,074,6236,6,60,,1,3,58,118,1,1,05,1,92,07,03,04,06,049,07,6,8,3,,2,3,,688,24,07,60,1,1,,7,,5,,108,,1,,0,3
50WN01858,50,2,7792,6,04,040,6465,6,60,19,1,3,58,118,1,1,08,1,81,08,03,04,06,048,12,6,8,3,,4,3,,592,24,15,60,1,1,,1,,5,,112,2,2,74,0,3
50WN01859,50,1,7793,6,83,094,6390,6,60,,1,3,58,118,1,4,07,1,85,08,04,05,08,038,07,6,7,2,,1,3,,632,24,,60,1,1,,7,,5,,104,,1,,0,3
50WN01860,50,2,7794,6,10,100,6271,6,60,09,1,3,58,118,1,1,08,1,73,11,03,06,07,030,07,6,8,3,,2,2,,573,24,08,60,1,1,,1,,5,,54,,1,,0,3
50WN01861,50,1,7795,6,07,070,5755,6,60,17,1,4,58,118,1,1,07,1,88,09,03,06,07,037,08,5,8,4,,2,3,,654,24,00,60,1,1,,1,,5,,108,,1,,0,4
50WN01862,50,1,7796,6,05,050,1439,7,67,14,5,4,58,118,1,1,07,1,70,10,03,06,09,026,09,2,4,3,,2,2,,495,24,,60,5,2,,1,,5,,116,,1,,0,4
50WN01863,50,1,7797,6,05,050,1439,7,67,14,5,4,58,118,1,2,06,1,89,09,03,05,07,041,07,5,6,2,,2,3,,678,24,,60,5,2,,1,,5,,90,,1,,0,4
50WN01864,50,2,7798,6,03,030,5264,6,60,20,1,5,58,118,1,1,05,1,82,09,03,05,04,046,05,7,8,2,,2,3,,612,24,23,60,1,1,,1,,5,,98,,1,,0,4
50WN01865,50,2,7799,6,83,084,6591,6,60,,1,3,58,118,1,1,06,1,101,08,03,04,05,047,08,6,8,3,,2,3,,739,24,,60,1,1,,7,,5,,138,1,2,41,0,3
50WN01866,50,1,7800,6,61,171,1475,7,67,,5,3,58,118,2,4,06,1,84,08,03,05,07,046,08,7,8,2,,2,3,,608,24,,60,5,2,,4,,5,,122,,1,,0,3
50WN01867,50,1,7801,6,61,171,1475,7,67,,5,3,58,118,3,1,07,1,71,08,03,08,09,041,06,6,7,2,,2,3,,522,24,,60,5,2,,4,,5,,94,,3,40,0,3
50WN01868,50,1,7802,6,84,044,7023,6,60,,1,2,58,118,1,1,07,1,91,08,04,06,06,048,06,7,8,2,,2,3,,671,24,,60,1,1,,7,,5,,118,,1,,0,2
50WN01869,50,2,7803,6,10,100,6154,6,60,14,1,3,58,118,2,1,07,1,94,06,03,04,05,040,08,6,7,2,,1,2,,712,24,10,60,1,1,,1,,5,,100,,1,,0,3
50WN01870,50,1,7804,6,82,074,6518,6,60,,3,3,58,118,1,1,07,1,81,08,04,06,06,037,08,6,8,3,,2,3,,602,24,17,60,3,3,,7,,5,,100,,6,,0,3
50WN01871,50,2,7806,6,82,074,4776,6,60,,3,6,58,118,1,1,06,1,88,07,03,04,05,049,10,7,0,4,,2,3,,676,24,15,60,3,3,,7,,5,,82,,1,,0,4
50WN01872,50,1,7808,6,06,060,5771,6,60,22,1,4,58,118,1,1,08,1,101,15,03,05,06,040,10,6,8,3,,2,3,,742,24,20,60,1,1,,1,,5,,134,,1,,0,4
50WN01873,50,1,7809,6,83,154,4678,6,60,,1,6,58,118,1,4,05,1,100,08,03,04,07,040,08,6,7,2,,2,3,,736,24,,60,1,1,,7,,5,,132,,1,,0,4
50WN01874,50,1,7810,6,06,060,6156,6,60,19,1,3,58,118,1,1,06,1,97,08,03,04,05,038,07,6,7,2,,2,2,,729,24,15,60,1,1,,1,,5,,110,,1,,0,3
50WN01875,50,1,7811,6,03,030,6244,6,60,15,1,3,58,118,1,1,06,1,98,08,03,04,06,032,10,6,7,2,,2,3,,741,24,08,60,1,1,,1,,5,,106,,1,,0,3
50WN01876,50,1,7813,6,10,100,6320,6,60,14,1,3,58,118,1,1,06,1,73,11,03,05,08,042,09,7,8,2,,,,,531,,,60,1,1,,1,,5,,104,,1,,0,3
50WN01877,50,2,7814,6,04,040,5171,6,60,16,1,5,58,118,1,1,06,1,41,11,03,09,12,039,06,6,8,3,,3,3,,269,24,11,60,1,1,,1,,5,,92,,3,50,0,4
50WN01878,50,1,7816,6,84,084,6175,6,60,,1,3,58,118,2,1,06,1,90,08,03,05,05,045,08,6,8,3,,2,3,,675,24,,60,1,1,,7,,5,,104,,3,40,0,3
50WN01879,50,1,7817,6,01,010,6323,6,60,27,1,3,58,118,4,1,06,1,74,11,03,07,09,054,09,7,8,2,,3,4,,537,24,20,60,1,1,,1,,5,,106,,3,40,0,3
50WN01880,50,2,7818,6,07,070,1043,7,67,08,1,7,58,118,1,1,07,1,72,13,03,06,05,047,09,7,8,2,,2,3,,546,24,,60,1,1,,1,,5,,76,,1,,0,5
