UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,INBRL,ADGBV,ADGACC,MADGBV,MADGACC,FLBVB,FLBVR,SAGE,STUDY
02WN03206,102817827,02,Z7827,81,1,97,97,972,8,2,2,2.0,2,2,H,89,221,132,2,8.4,0,113,0.792,103,6,1,,,0,.,.,,GAUNT,00093,00,Z6931,81,97,3,93,252,5,5,97,1.97,108.8,3,120,,,0,0,,,0.0,,,,,,,,
02WN03207,102817829,02,Z7829,81,3,00,01,60,8,2,1,2.0,2,2,1,89,217,128,3,11.1,70,87,0.593,82,1,1,,,2,X,.,,,T0000,44,00493,00,18,Z,93,259,3,2,0,1.71,97.8,Z,101,104,,0,0,,,0.0,,,,,,,,
02WN03208,102817831,02,Z7831,81,2,97,97,972,8,2,2,7.0,7,5,H,89,221,132,3,10.8,0,100,0.676,92,6,1,,,0,.,.,973,,00093,00,Z3260,81,97,1,,,5,5,104,1.86,138.5,1,110,,,0,0,,,0.0,,,,,,,,567
02WN03209,102817832,02,Z7832,81,1,97,97,972,8,2,2,7.0,7,5,H,89,221,132,2,12.6,0,111,0.745,102,6,1,,,0,.,.,,NICE,00093,00,Z3260,81,97,1,,,5,5,104,1.86,138.5,1,113,,,0,0,,,0.0,,,,,,,,SUFF
02WN03210,102817833,02,Z7833,81,2,97,97,971,8,2,1,2.0,2,2,H,89,221,132,3,12.7,0,109,0.73,100,6,1,,,0,.,.,974,,00109,00,Z6286,81,97,1,,,3,2,96,1.97,86.9,1,120,,,0,0,,,0.0,,,,,,,,572
02WN03211,102817836,02,Z7836,81,2,00,01,60,8,2,1,2.0,2,2,1,89,217,128,2,10.9,71,92,0.634,87,1,1,,,2,X, 26,,4TEATS,T0000,44,00136,00,18,2,92,262,3,2,0,1.71,99.0,2,101,109,,0,0,,,0.0,,,,,,,,
02WN03212,102817837,02,Z7837,81,3,00,01,60,5,1,1,2.0,2,2,1,89,217,128,17,14.5,85,102,0.684,97,1,1,,,2,X,.,WF,BIG,T0000,44,00904,00,18,3,93,261,1,1,0,1.55,101.3,3,117,,,0,0,,,0.0,,,,,,,,
02WN03213,102817838,02,Z7838,81,3,00,01,60,5,1,1,2.0,2,2,1,89,217,128,17,11.2,86,107,0.748,101,1,1,,,2,X,.,WF,,T0000,44,01267,00,18,3,93,261,1,1,0,1.55,102.2,3,122,,,0,0,,,0.0,,,,,,,,
02WN03214,102817839,02,Z7839,81,3,00,99,e74,5,1,1,1.0,1,1,H,89,221,132,2,8.4,0,104,0.724,95,5,1,,,0,.,.,BF,,K9434,63,Z7074,81,97,3,93,261,1,1,96,1.79,107.0,3,116,,,0,0,,,0.0,,,,,,,,
02WN03215,102817840,02,Z7840,81,2,97,97,971,9,3,2,6.0,6,4,H,89,221,132,3,10.9,0,103,0.698,95,6,1,,,0,.,.,974,,00109,00,Z3654,81,97,1,,,8,5,99,1.89,109.8,1,114,,,0,0,,,0.0,,,,,,,,568
02WN03216,102817843,02,Z7843,81,1,97,97,972,9,3,2,5.0,5,4,3,89,224,135,13,13.2,61,79,0.487,72,6,1,,,0,.,.,,LOST in B3 !,00093,00,Z3981,81,97,3,93,252,8,5,78,1.87,117.4,3,84,,,0,0,,,0.0,,,,,,,,
02WN03217,102817844,02,Z7844,81,1,97,97,972,9,3,2,5.0,5,4,H,89,221,132,2,11.8,0,131,0.903,120,6,1,,,0,.,.,,,00093,00,Z3981,81,97,1,,,8,5,111,1.87,117.4,1,132,,,0,0,,,0.0,,,,,,,,SUFF
02WN03218,102817846,02,Z7846,81,1,97,97,971,8,2,2,3.0,3,3,H,90,221,131,2,12.3,0,110,0.746,102,6,1,,,0,.,.,,,00109,00,Z5388,81,97,1,,,5,5,106,1.85,147.3,1,116,,,0,0,,,0.0,,,,,,,,SUFF
02WN03219,102817847,02,Z7847,81,2,97,97,971,8,2,2,3.0,3,3,H,90,221,131,2,14.2,0,117,0.785,108,6,2,,,0,.,.,974,NICE,00109,00,Z5388,81,97,1,,,5,5,118,1.85,147.3,1,126,,,0,0,,,0.0,,,,,,,,579
02WN03220,102817849,02,Z7849,81,1,97,97,972,8,2,2,5.0,5,4,H,90,221,131,3,11.5,0,81,0.531,75,6,2,,,0,.,.,,,00093,00,Z3946,81,97,3,93,252,5,5,84,1.98,130.4,3,83,,,0,0,,,0.0,,,,,,,,
02WN03221,102817850,02,Z7850,81,2,97,97,971,5,1,1,2.0,2,2,H,90,221,131,3,13.8,0,106,0.704,98,6,1,,,0,.,.,974,NICE,00109,00,Z6073,81,97,1,,,1,1,101,1.8,109.5,1,113,,,0,0,,,0.0,,,,,,,,575
02WN03222,102817851,02,Z7851,81,2,00,01,60,5,1,1,2.0,2,2,1,90,217,127,16,13.3,83,106,0.73,101,1,1,,,2,X, 26,,,T0000,44,00122,00,18,2,92,262,1,1,0,1.55,102.2,2,121,128,,0,0,,,0.0,,,,,,,,
02WN03223,102817852,02,Z7852,81,3,00,01,60,5,1,1,2.0,2,2,1,90,217,127,6,12.0,87,106,0.74,101,1,1,,,2,X,.,WF,,T0000,44,00212,00,18,3,93,261,1,1,0,1.55,102.2,3,121,,,0,0,,,0.0,,,,,,,,
02WN03224,102817853,02,Z7853,81,3,00,99,e74,5,1,1,1.0,1,1,H,91,221,130,2,9.7,0,116,0.818,108,5,1,,,0,.,.,BF,,K9434,63,Z6990,81,97,3,93,261,1,1,105,1.79,109.6,3,128,,,0,0,,,0.001,,,,,,,,
02WN03225,102817854,02,Z7854,81,3,00,00,e73,5,1,1,1.0,1,1,2,91,219,128,16,12.5,75,99,0.676,94,5,1,,,1,X,BLK,BF,,Z6098,81,Z7010,81,00,3,93,261,1,1,0,1.0,94.0,3,117,,,0,0,,,0.0,,,,,,,,
02WN03226,102817857,02,Z7857,81,3,00,01,60,8,2,1,2.0,2,2,2,92,219,127,4,11.6,63,88,0.602,84,1,1,,,2,X,.,WF,FX.RIBS,T0000,44,00728,00,18,3,93,261,3,2,0,1.7,103.1,3,93,,,0,0,,,0.0,,,,,,,,
02WN03227,102817860,02,Z7860,81,1,97,97,971,9,3,2,4.0,4,4,H,92,221,129,2,12.6,0,105,0.716,99,6,1,,,0,.,.,,NICE,00109,00,Z4738,81,97,1,,,8,4,101,2.12,134.2,1,100,,,0,0,,,0.0,,,,,,,,SUFF
02WN03228,102817861,02,Z7861,81,1,97,97,971,9,3,1,4.0,4,4,2,92,219,127,7,12.0,84,117,0.827,111,6,2,,,0,.,.,,NICE,00109,00,Z4738,81,97,1,,,7,2,109,2.12,134.2,1,123,,,0,0,,,0.0,,,,,,,,SUFF
02WN03229,102817862,02,Z7862,81,2,00,01,60,8,2,2,2.0,2,2,2,92,219,127,3,9.2,63,80,0.557,76,1,1,,,2,X, 28,,,T0000,44,01422,00,18,2,92,262,5,5,0,1.71,117.2,2,90,97,,0,0,,,0.0,,,,,,,,
02WN03230,102817863,02,Z7863,81,2,00,01,60,8,2,2,2.0,2,2,2,92,219,127,14,10.4,72,95,0.666,90,1,1,,,2,X, 26,,,T0000,44,01422,00,18,2,92,262,5,5,0,1.71,117.2,2,108,116,,0,0,,,0.0,,,,,,,,
02WN03231,102817865,02,Z7865,81,1,97,97,972,8,2,2,2.0,2,2,H,92,221,129,2,10.8,0,114,0.8,107,6,2,,,0,.,.,,,00093,00,Z6360,81,97,1,,,5,5,100,1.8,110.9,1,111,,,0,0,,,0.0,,,,,,,,SUFF
02WN03232,102817866,02,Z7866,81,2,97,97,972,8,2,2,2.0,2,2,H,92,221,129,2,10.8,0,103,0.715,97,6,1,,,0,.,.,BF,ENTR,00093,00,Z6360,81,97,3,93,261,5,5,100,1.8,110.9,3,116,,,0,0,,,0.0,,,,,,,,
02WN03233,102817867,02,Z7867,81,2,97,97,972,5,1,1,2.0,2,2,H,92,221,129,2,11.1,0,96,0.658,90,6,1,,,0,.,.,BF,,00093,00,Z6324,81,97,3,93,261,1,1,93,1.8,104.2,3,106,,,0,0,,,0.0,,,,,,,,
02WN03234,102817870,02,Z7870,81,2,00,00,60,8,2,2,3.0,3,3,2,92,219,127,16,11.2,74,99,0.691,94,9,1,,,1,X,BLK,BLK,BLACK,T0000,44,90866,09,00,1,,,5,5,0,1.33,128.3,1,111,,,0,0,,,0.0,,,,,,,,
02WN03235,102817871,02,Z7871,81,3,00,00,60,8,2,2,3.0,3,3,2,92,219,127,16,12.4,71,97,0.666,92,9,1,,,1,X,BLK,WF,BLACK,T0000,44,90866,09,00,3,93,261,5,5,0,1.33,128.3,3,113,,,0,0,,,0.0,,,,,,,,
02WN03236,102817872,02,Z7872,81,2,97,97,971,8,2,2,2.0,2,2,H,92,221,129,2,11.1,0,112,0.782,105,6,1,,,0,.,.,BF,L.EYE BAD 8/9,00109,00,Z6202,81,97,3,93,261,5,4,105,1.8,108.1,3,119,,,0,0,,,0.0,,,,,,,,
02WN03237,102817873,02,Z7873,81,1,97,97,971,8,2,2,2.0,2,2,H,92,221,129,2,9.2,0,93,0.65,87,6,2,,,0,.,.,,LEAN,00109,00,Z6202,81,97,3,93,252,5,6,86,1.8,108.1,3,99,,,0,0,,,0.0,,,,,,,,
02WN03238,102817874,02,Z7874,81,1,97,97,972,8,2,2,2.0,2,2,H,92,221,129,3,13.0,0,116,0.798,109,6,1,,,0,.,.,,NICE,00093,00,Z6297,81,97,1,,,5,5,102,1.8,111.6,1,121,,,0,0,,,0.0,,,,,,,,SUFF
02WN03239,102817875,02,Z7875,81,1,97,97,972,8,2,2,2.0,2,2,H,92,221,129,3,13.0,0,104,0.705,98,6,1,,,0,.,.,,NICE,00093,00,Z6297,81,97,3,93,252,5,5,95,1.8,111.6,3,110,,,0,0,,,0.0,,,,,,,,
02WN03240,102817876,02,Z7876,81,3,00,80,e14,5,1,1,1.0,1,1,2,92,219,127,3,10.0,68,93,0.654,88,5,1,,,0,B,.,BF,,Z6945,81,A8410,04,82,3,93,261,1,1,0,1.95,112.6,3,100,,,0,0,,,0.033,,,,,,,,
02WN03241,102817877,02,Z7877,81,3,00,03,60,5,1,1,2.0,2,2,2,92,219,127,4,12.8,88,114,0.797,108,1,1,,,1,X,BLK,WF,,T0000,44,K1171,64,00,3,93,261,1,1,0,0.5,54.0,3,133,,,0,0,,,0.0,,,,,,,,
02WN03242,102817878,02,Z7878,81,2,00,01,60,5,1,1,2.0,2,2,2,92,219,127,2,13.1,75,97,0.661,92,1,1,,,2,X, 26,,,T0000,44,01379,00,18,2,92,262,1,1,0,1.55,100.1,2,105,115,,0,0,,,0.0,,,,,,,,
02WN03243,102817879,02,Z7879,81,3,00,01,60,8,2,2,2.0,2,2,2,92,219,127,8,11.5,64,86,0.587,82,1,1,,,2,X,.,WF,,T0000,44,01430,00,18,3,93,261,5,5,0,1.71,115.6,3,98,,,0,0,,,0.0,,,,,,,,
02WN03244,102817880,02,Z7880,81,3,00,01,60,8,2,2,2.0,2,2,2,92,219,127,5,11.7,71,81,0.546,77,1,1,,,2,X,.,WF,,T0000,44,01430,00,18,3,93,261,5,5,0,1.71,115.6,3,99,,,0,0,,,0.0,,,,,,,,
02WN03245,102817881,02,Z7881,81,3,00,00,60,7,2,1,2.0,2,2,2,93,219,126,15,9.6,60,83,0.583,80,9,1,,,1,X,BLK,WF,BLACK,T0000,44,00087,00,00,3,93,261,3,2,0,1.0,40.0,3,95,,,0,0,,,0.0,,,,,,,,
02WN03246,102817882,02,Z7882,81,3,00,01,60,8,2,2,2.0,2,2,2,93,219,126,6,9.6,55,76,0.527,73,1,1,,,2,X,.,,,T0000,44,00148,00,18,2,92,182,5,5,0,1.71,113.7,2,,,,0,0,,,0.0,,,,,,,,
02WN03247,102817883,02,Z7883,81,2,00,01,60,8,2,2,2.0,2,2,2,93,219,126,2,9.3,54,81,0.569,78,1,1,,,2,X, 27,,,T0000,44,00148,00,18,2,92,262,5,5,0,1.71,113.7,2,91,100,,0,0,,,0.0,,,,,,,,
02WN03248,102817884,02,Z7884,81,1,97,97,972,8,2,2,2.0,2,2,H,93,221,128,2,11.1,0,113,0.796,107,6,2,,,0,.,.,,,00093,00,Z6373,81,97,1,,,5,5,100,1.8,109.7,1,120,,,0,0,,,0.0,,,,,,,,SUFF
02WN03249,102817885,02,Z7885,81,1,97,97,972,8,2,2,2.0,2,2,H,93,221,128,2,12.4,0,97,0.661,92,6,1,,,0,.,.,,,00093,00,Z6373,81,97,1,,,5,5,90,1.8,109.7,1,104,,,0,0,,,0.0,,,,,,,,SUFF
02WN03250,102817886,02,Z7886,81,2,00,85,AI,8,2,2,4.0,4,4,2,94,219,125,4,11.4,75,97,0.685,94,4,1,,,2,X,.,BF,,Z0000,81, 8876,00,18,3,93,261,5,4,0,1.78,125.1,3,114,,,0,0,,,0.0,,,,,,,,
02WN03251,102817887,02,Z7887,81,2,00,85,AI,8,2,2,4.0,4,4,2,94,219,125,16,8.9,67,89,0.641,86,4,1,,,2,X,.,,,Z0000,81, 8876,00,18,Z,93,259,5,6,0,1.78,125.1,Z,94,97,,0,0,,,0.0,,,,,,,,
02WN03252,102817888,02,Z7888,81,3,00,00,60,8,2,1,2.0,2,2,2,94,219,125,8,11.4,72,90,0.629,87,9,1,,,1,X,BLK,WF,BLACK,T0000,44,00980,00,00,3,93,261,3,2,0,1.5,43.5,3,101,,,0,0,,,0.0,,,,,,,,
02WN03253,102817890,02,Z7890,81,2,00,99,e74,8,2,2,1.0,1,1,H,94,221,127,2,8.5,0,76,0.531,72,5,1,,,0,.,.,BF,,K9434,63,Z7181,81,97,3,93,261,5,5,84,1.89,119.6,3,88,,,0,0,,,0.001,,,,,,,,
02WN03254,102817891,02,Z7891,81,2,00,99,e74,8,2,2,1.0,1,1,H,94,221,127,3,9.4,0,90,0.635,86,5,1,,,0,.,.,BF,,K9434,63,Z7181,81,97,3,93,261,5,5,95,1.89,119.6,3,99,,,0,0,,,0.001,,,,,,,,
02WN03255,102817892,02,Z7892,81,2,97,97,972,8,2,2,2.0,2,2,H,94,221,127,3,11.6,0,99,0.688,94,6,1,,,0,.,.,973,,00093,00,Z6155,81,97,1,,,5,5,97,1.8,108.6,1,109,,,0,0,,,0.0,,,,,,,,565
02WN03256,102817893,02,Z7893,81,2,97,97,972,8,2,2,2.0,2,2,H,94,221,127,3,11.3,0,105,0.738,100,6,1,,,0,.,.,973,,00093,00,Z6155,81,97,1,,,5,5,102,1.8,108.6,1,114,,,0,0,,,0.0,,,,,,,,560
02WN03257,102817894,02,Z7894,81,1,97,97,971,8,2,2,2.0,2,2,H,94,221,127,2,11.2,0,107,0.754,102,6,2,,,0,.,.,,WEAK,00109,00,Z6402,81,97,1,,,5,4,96,1.8,107.2,1,109,,,0,0,,,0.0,,,,,,,,SUFF
02WN03258,102817895,02,Z7895,81,2,97,97,971,8,2,2,2.0,2,2,H,94,221,127,2,8.7,0,91,0.648,86,6,1,,,0,.,.,BF,WEAK,00109,00,Z6402,81,97,3,93,261,5,6,91,1.8,107.2,3,101,,,0,0,,,0.0,,,,,,,,
02WN03259,102817896,02,Z7896,81,3,97,97,e73,5,1,1,1.0,1,1,H,94,221,127,3,9.5,0,105,0.752,100,6,2,,,0,.,.,BF,,Z6098,81,Z7098,81,97,3,93,261,1,1,99,1.79,108.0,3,121,,,0,0,,,0.057,,,,,,,,
02WN03260,102817897,02,Z7897,81,1,97,97,972,8,2,2,3.0,3,3,H,94,221,127,2,12.4,0,102,0.706,97,6,1,,,0,.,.,,NICE,00093,00,Z5592,81,97,1,,,5,5,103,2.0,148.1,1,101,,,0,0,,,0.0,,,,,,,,SUFF
02WN03261,102817898,02,Z7898,81,1,97,97,972,8,2,2,3.0,3,3,H,94,221,127,3,11.9,0,99,0.686,94,6,1,,,0,.,.,,HAMSTRUNG,00093,00,Z5592,81,97,1,54,295,5,5,101,2.0,148.1,1,100,,,0,0,,,0.0,,,,,,,,
02WN03262,102817899,02,Z7899,81,1,97,97,971,9,3,1,5.0,5,4,H,95,221,126,2,6.9,0,107,0.794,102,6,2,,,0,.,.,,GAUNT,00109,00,Z3999,81,97,1,,,7,2,100,1.98,122.6,1,107,,,0,0,,,0.0,,,,,,,,
02WN03263,102817900,02,Z7900,81,3,00,85,AI,8,2,2,6.0,6,4,3,95,224,129,8,14.4,83,114,0.772,107,5,1,,,2,X,.,BF,ENTR,Z0000,81,A3053,04,ch,3,93,261,5,4,0,1.5,141.9,3,128,,,0,0,,,0.0,,,,,,,,
02WN03264,102817901,02,Z7901,81,3,00,85,AI,8,2,2,6.0,6,4,3,95,224,129,12,12.0,75,106,0.729,99,5,1,,,2,X,.,NON,,Z0000,81,A3053,04,ch,F,,,5,6,0,1.5,141.9,F,100,,,0,0,,,0.0,,,,,,,,
02WN03265,102817903,02,Z7903,81,2,00,85,AI,9,3,2,3.0,3,3,3,95,224,129,8,8.2,55,70,0.479,66,5,1,,,2,X,.,BF,,Z0000,81,Z5484,81,ch,3,93,261,8,5,0,2.0,78.3,3,85,,,0,0,,,0.0,,,,,,,,
02WN03266,102817904,02,Z7904,81,2,00,85,AI,9,3,2,3.0,3,3,3,95,224,129,12,7.9,52,72,0.497,68,5,1,,,2,X,.,BF,,Z0000,81,Z5484,81,ch,3,93,261,8,5,0,2.0,78.3,3,84,,,0,0,,,0.0,,,,,,,,
02WN03267,102817905,02,Z7905,81,3,00,85,AI,5,1,1,2.0,2,2,2,95,219,124,10,12.1,87,107,0.765,104,1,1,,,2,X,.,WF,,Z0000,81,00559,00,18,3,93,261,1,1,0,1.88,131.9,3,121,,,0,0,,,0.0,,,,,,,,
02WN03268,102817906,02,Z7906,81,2,00,85,AI,5,1,1,6.0,6,4,2,95,219,124,5,13.6,86,111,0.785,108,4,1,,,2,X,.,BF,,Z0000,81, 6268,00,00,3,93,261,1,1,0,1.5,127.5,3,118,,,0,0,,,0.0,,,,,,,,
02WN03269,102817908,02,Z7908,81,2,00,01,60,8,2,1,2.0,2,2,1,95,217,122,9,10.6,73,89,0.643,88,1,1,,,2,X, 26,,,T0000,44,00570,00,18,2,92,262,3,2,0,1.7,104.0,2,107,118,,0,0,,,0.0,,,,,,,,
02WN03270,102817909,02,Z7909,81,3,00,01,60,5,1,1,2.0,2,2,2,95,219,124,4,13.7,81,102,0.712,99,1,1,,,2,X,.,WF,,T0000,44,00976,00,18,3,93,261,1,1,0,1.55,101.7,3,114,,,0,0,,,0.0,,,,,,,,
02WN03271,102817910,02,Z7910,81,3,00,85,AI,8,2,1,3.0,3,3,1,95,217,122,15,10.4,78,97,0.71,96,1,1,,,2,X,.,WF,,Z0000,81,90256,09,18,3,93,261,3,2,0,1.96,84.2,3,112,,,0,0,,,0.0,,,,,,,,
02WN03272,102817912,02,Z7912,81,2,97,97,972,8,2,2,3.0,3,3,H,95,221,126,3,11.4,0,107,0.759,102,6,1,,,0,.,.,973,,00093,00,Z5574,81,97,1,,,5,5,106,1.85,118.0,1,115,,,0,0,,,0.0,,,,,,,,566
02WN03273,102817913,02,Z7913,81,2,97,97,972,8,2,2,3.0,3,3,H,95,221,126,3,10.8,0,103,0.732,99,6,1,,,0,.,.,973,"KEEP,ENTR",00093,00,Z5574,81,97,1,,,5,5,104,1.85,118.0,1,111,,,0,0,,,0.0,,,,,,,,563
02WN03274,102817914,02,Z7914,81,3,00,01,60,8,2,2,2.0,2,2,1,95,217,122,11,11.3,44,68,0.465,67,1,1,,,2,X,.,WF,HYPOPLASIA,T0000,44,00871,00,18,3,93,261,5,5,0,1.71,111.4,3,79,,,0,0,,,0.0,,,,,,,,
02WN03275,102817915,02,Z7915,81,3,00,01,60,8,2,2,2.0,2,2,1,95,217,122,11,10.3,55,75,0.53,74,1,1,,,2,X,.,,,T0000,44,00871,00,18,2,92,182,5,5,0,1.71,111.4,2,,,,0,0,,,0.0,,,,,,,,
02WN03276,102817916,02,Z7916,81,2,00,00,60,5,1,1,2.0,2,2,1,95,217,122,9,13.0,75,98,0.697,97,9,1,,,1,X,BLK,BLK,BLACK,T0000,44,00040,00,00,1,,,1,1,0,1.0,95.5,1,100,,,0,0,,,0.0,,,,,,,,
02WN03277,102817917,02,Z7917,81,2,00,00,60,7,2,1,3.0,3,3,1,95,217,122,17,10.0,73,94,0.689,93,1,1,,,1,X,BLK,,HAIRY,T0000,44,90945,09,00,Z,93,259,3,2,0,1.67,116.0,Z,105,108,,0,0,,,0.0,,,,,,,,
02WN03278,102817918,02,Z7918,81,3,00,01,60,8,2,2,2.0,2,2,2,95,219,124,5,9.7,61,82,0.583,80,1,1,,,2,X,.,WF,HAIRY,T0000,44,01015,00,18,3,93,261,5,5,0,1.71,116.3,3,94,,,0,0,,,0.0,,,,,,,,
02WN03279,102817919,02,Z7919,81,3,00,01,60,8,2,2,2.0,2,2,2,95,219,124,10,8.4,62,84,0.61,82,4,1,,,2,X,.,WF,HAIRY+BROWN,T0000,44,01015,00,18,3,93,261,5,5,0,1.71,116.3,3,91,,,0,0,,,0.0,,,,,,,,
02WN03280,102817920,02,Z7920,81,2,00,85,AI,9,3,1,6.0,6,4,1,95,217,122,16,8.9,71,92,0.681,91,5,1,,,2,X,.,,,Z0000,81, 6149,00,00,Z,93,259,7,2,0,1.67,81.0,Z,106,109,,0,0,,,0.0,,,,,,,,
02WN03281,102817923,02,Z7923,81,2,00,85,AI,5,1,1,4.0,4,4,2,95,219,124,5,13.8,88,109,0.768,106,4,1,,,2,X,.,BF,,Z0000,81, 8295,00,18,3,93,261,1,1,0,1.41,86.9,3,126,,,0,0,,,0.0,,,,,,,,
02WN03282,102817924,02,Z7924,81,3,00,85,AI,9,3,2,6.0,6,4,1,95,217,122,7,10.7,49,69,0.478,68,5,1,,,2,X,.,,,Z0000,81, 6059,00,00,2,92,182,8,5,0,1.5,65.7,2,,,,0,0,,,0.0,,,,,,,,
02WN03283,102817925,02,Z7925,81,2,00,85,AI,9,3,2,6.0,6,4,1,95,217,122,6,10.2,48,68,0.474,67,5,1,,,2,X,.,,ENTR,Z0000,81, 6059,00,00,2,92,182,8,5,0,1.5,65.7,2,,,,0,0,,,0.0,,,,,,,,
02WN03284,102817926,02,Z7926,81,2,00,85,AI,9,3,1,6.0,6,4,1,95,217,122,10,9.0,70,94,0.697,93,1,1,,,2,X,.,,,Z0000,81, 6059,00,00,Z,93,259,7,2,0,1.5,65.7,Z,106,109,,0,0,,,0.0,,,,,,,,
02WN03285,102817927,02,Z7927,81,3,00,85,AI,5,1,1,4.0,4,4,1,95,217,122,6,12.6,81,102,0.733,101,4,1,,,2,X,.,NON,,Z0000,81,Z4689,81,ch,F,,,1,1,0,1.0,68.8,F,114,,,0,0,,,0.0,,,,,,,,
02WN03286,102817928,02,Z7928,81,2,00,85,AI,5,1,1,3.0,3,3,1,96,217,121,2,13.0,83,107,0.777,106,4,1,,,2,X,.,BF,,Z0000,81,90365,09,18,3,93,261,1,1,0,1.39,87.2,3,126,,,0,0,,,0.0,,,,,,,,
02WN03287,102817929,02,Z7929,81,2,00,85,AI,8,2,2,3.0,3,3,1,96,217,121,12,9.3,61,82,0.601,81,5,1,,,2,X,.,,,Z0000,81,Z5544,81,ch,2,92,182,5,6,0,1.0,77.7,2,,,,0,0,,,0.0,,,,,,,,
02WN03288,102817930,02,Z7930,81,2,00,85,AI,8,2,2,3.0,3,3,1,96,217,121,9,11.6,54,74,0.516,73,5,1,,,2,X,.,,,Z0000,81,Z5544,81,ch,2,92,182,5,4,0,1.0,77.7,2,,,,0,0,,,0.0,,,,,,,,
02WN03289,102817931,02,Z7931,81,2,00,85,AI,8,2,2,3.0,3,3,1,96,217,121,13,12.7,63,84,0.589,83,5,1,,,2,X,.,,,Z0000,81,90096,09,18,2,92,182,5,4,0,1.53,82.1,2,,,,0,0,,,0.0,,,,,,,,
02WN03290,102817932,02,Z7932,81,2,00,85,AI,8,2,2,3.0,3,3,1,96,217,121,7,9.8,51,71,0.506,70,5,1,,,2,X,.,,,Z0000,81,90096,09,18,2,92,182,5,6,0,1.53,82.1,2,,,,0,0,,,0.0,,,,,,,,
02WN03291,102817933,02,Z7933,81,2,00,99,e74,5,1,1,1.0,1,1,H,96,221,125,2,10.5,0,96,0.684,93,5,1,,,0,.,.,BF,,K9434,63,Z7015,81,97,3,93,261,1,1,96,1.79,106.6,3,109,,,0,0,,,0.001,,,,,,,,
02WN03292,102817934,02,Z7934,81,3,00,85,AI,9,3,2,3.0,3,3,1,96,217,121,11,8.8,58,78,0.572,77,5,1,,,2,X,.,,WEAK,Z0000,81,Z5628,81,ch,2,92,182,8,4,0,1.67,73.0,2,,,,0,0,,,0.0,,,,,,,,
02WN03293,102817935,02,Z7935,81,3,00,85,AI,9,3,2,3.0,3,3,1,96,217,121,3,6.7,52,72,0.54,71,5,1,,,2,X,.,,HAIRY,Z0000,81,Z5628,81,ch,2,92,182,8,6,0,1.67,73.0,2,,,,0,0,,,0.0,,,,,,,,
02WN03294,102817936,02,Z7936,81,2,00,01,60,5,1,1,2.0,2,2,1,96,217,121,1,12.8,78,102,0.737,101,3,1,,,2,X,.,,BLK.R.FACE,T0000,44,00197,00,18,Z,93,259,1,1,0,1.55,102.2,Z,114,117,,0,0,,,0.0,,,,,,,,
02WN03295,102817938,02,Z7938,81,2,00,85,AI,8,2,1,3.0,3,3,1,96,217,121,2,9.8,59,79,0.572,78,5,1,,,2,X,.,,,Z0000,81,90372,09,18,2,92,182,3,2,0,1.67,82.8,2,,,,0,0,,,0.0,,,,,,,,
02WN03296,102817939,02,Z7939,81,1,97,97,972,8,2,1,2.0,2,2,H,96,221,125,3,10.9,0,98,0.697,95,6,2,,,0,.,.,,X,00093,00,Z6154,81,97,3,93,252,3,2,91,1.8,107.7,3,92,,,0,0,,,0.0,,,,,,,,
02WN03297,102817942,02,Z7942,81,3,00,01,60,8,2,1,2.0,2,2,1,96,217,121,7,11.3,62,85,0.609,84,1,1,,,2,X,.,WF,,T0000,44,01291,00,18,3,93,261,3,2,0,1.71,98.3,3,101,,,0,0,,,0.0,,,,,,,,
02WN03298,102817943,02,Z7943,81,3,00,85,AI,3,4,2,6.0,6,4,1,96,217,121,2,6.2,52,72,0.544,71,5,1,,,2,X,.,,,Z0000,81,S6749,10,18,2,92,182,8,5,0,2.25,136.1,2,,,,0,0,,,0.0,,,,,,,,
02WN03299,102817944,02,Z7944,81,2,00,85,AI,3,4,2,6.0,6,4,1,96,217,121,2,6.4,54,74,0.559,73,5,1,,,2,X,.,,,Z0000,81,S6749,10,18,2,92,182,8,5,0,2.25,136.1,2,,,,0,0,,,0.0,,,,,,,,
02WN03300,102817948,02,Z7948,81,2,00,85,AI,8,2,2,4.0,4,4,1,96,217,121,15,12.5,62,83,0.583,82,2,1,,,2,X,.,,,Z0000,81, 8636,00,18,2,92,182,5,5,0,1.73,101.2,2,,,,0,0,,,0.0,,,,,,,,
02WN03301,102817949,02,Z7949,81,2,00,85,AI,8,2,2,4.0,4,4,1,96,217,121,1,12.4,80,108,0.79,107,1,1,,,2,X,.,WF,,Z0000,81, 8636,00,18,3,93,261,5,5,0,1.73,101.2,3,124,,,0,0,,,0.0,,,,,,,,
02WN03302,102817950,02,Z7950,81,3,00,85,AI,8,2,2,3.0,3,3,1,96,217,121,12,10.4,58,78,0.559,77,5,1,,,2,X,.,,,Z0000,81,90768,09,18,2,92,182,5,5,0,1.82,127.4,2,,,,0,0,,,0.0,,,,,,,,
