UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,DISP,IDX,BRWT,ABN,CJAW,CADAM,TBRE,CTBR,TRT,BAND
63WN01109,63,1,8042,4,10,102,0999,4,41,14,1,7,79,139,1,1,,2,85,10,03,08,07,049,40,3,4,2,,1,41,3944,41,541,54,15,10,1,1,3,139,98,,5,5,1,1,,1
63WN01110,63,2,8043,4,70,732,5271,4,41,,1,3,79,139,1,1,,1,92,07,03,06,06,051,17,3,4,2,,1,41,6100,41,587,58,,70,2,7,,159,104,,4,3,1,1,,1
63WN01111,63,2,8044,4,14,142,4775,4,41,43,1,3,79,139,1,1,,1,82,09,03,07,07,056,35,3,3,1,,1,41,3160,41,505,50,28,14,1,5,,153,118,,4,3,1,1,,1
63WN01112,63,1,8045,4,70,732,5923,4,41,,1,2,79,139,1,1,,1,91,09,03,09,07,042,26,2,3,2,,1,41,6100,41,590,59,,70,2,0,3,146,90,,4,2,1,1,,1
63WN01113,63,1,8046,4,05,052,4481,4,41,30,3,4,79,139,3,1,,1,103,09,04,06,06,049,17,3,3,1,,1,41,4490,41,663,66,27,05,1,3,,155,108,,4,4,3,3,,1
63WN01114,63,2,8047,4,03,032,0824,4,41,28,1,7,79,139,1,1,,1,66,12,03,08,09,048,30,4,4,1,,1,41,6603,41,404,40,14,03,1,4,2,122,99,,4,5,1,1,,1
63WN01115,63,2,8048,4,70,732,4062,4,41,,1,4,79,139,1,1,,1,94,09,03,06,05,047,6,2,3,2,,1,41,6100,41,588,58,,70,2,8,,144,123,,4,4,1,1,,1
63WN01116,63,1,8050,4,70,732,4155,4,41,,5,4,79,139,1,1,,2,86,09,03,07,08,056,7,3,4,2,,1,41,6100,41,537,53,,70,2,7,,158,114,,5,4,5,2,,1
63WN01117,63,1,8051,4,70,732,4155,4,41,,5,4,79,139,1,1,,2,83,09,03,08,07,043,9,2,3,2,,1,41,6100,41,515,51,,70,2,5,3,143,114,,5,4,5,2,,1
63WN01118,63,1,8054,4,16,162,6020,4,41,22,1,2,79,139,1,2,,2,82,09,03,08,08,055,23,4,5,2,,1,41,4827,41,504,50,20,16,1,4,3,152,120,,5,2,1,1,,1
63WN01119,63,1,8055,4,70,722,6602,4,41,,1,2,81,141,1,1,,1,93,09,03,08,07,048,3,3,3,1,,1,41,4975,41,584,58,,70,2,4,,154,106,,4,2,1,1,,4
63WN01120,63,1,8056,4,70,712,4400,4,41,,5,4,79,139,1,1,,1,85,12,03,08,09,052,8,3,3,1,,1,41,6164,41,535,53,,70,2,5,3,142,107,,4,4,5,2,,1
63WN01121,63,2,8057,4,70,712,4400,4,41,,5,4,79,139,1,1,,2,88,09,03,06,05,057,34,3,4,2,,1,41,6164,41,554,55,,70,2,4,,158,110,,5,4,5,2,,1
63WN01122,63,2,8058,4,16,162,5079,4,41,30,5,3,79,139,1,1,,2,63,11,03,08,08,055,40,4,5,2,,1,41,4827,41,391,39,17,16,1,1,2,137,87,,5,3,5,2,,1
63WN01123,63,1,8059,4,16,162,5079,4,41,30,5,3,79,139,1,2,,1,70,11,03,08,09,055,14,3,4,2,,1,41,4827,41,432,43,17,16,1,2,3,140,100,,4,3,5,2,,1
63WN01124,63,2,8062,4,15,152,6577,4,41,16,1,2,79,139,1,1,,1,80,09,03,07,07,054,40,4,4,1,,1,41,6228,41,489,48,12,15,1,9,,151,120,,4,2,1,1,,1
63WN01125,63,1,8064,4,70,712,1762,4,41,,3,6,79,139,1,1,,2,105,09,06,08,08,044,28,2,3,2,,1,41,6164,41,664,66,,70,2,4,,148,127,,5,4,3,3,,1
63WN01126,63,1,8065,4,70,722,4225,4,41,,1,4,81,141,1,1,,2,118,08,03,06,05,056,3,4,4,1,,1,41,4975,41,740,74,,70,2,0,,176,136,,5,4,1,1,,4
63WN01127,63,1,8066,4,70,722,5755,4,41,,5,3,81,141,1,2,,4,91,09,03,07,08,058,3,5,6,2,,1,41,4975,41,569,56,,70,2,9,,168,108,,6,3,5,2,,4
63WN01128,63,2,8067,4,70,722,5755,4,41,,5,3,81,141,1,1,,1,78,08,04,07,07,050,1,3,4,2,,1,41,4975,41,488,48,,70,2,8,,153,92,,4,3,5,2,,4
63WN01129,63,1,8068,4,17,172,6298,4,41,25,1,2,79,139,4,1,,1,79,09,03,08,08,050,18,4,4,1,,1,41,5306,41,489,48,15,17,1,9,3,146,110,,4,2,1,1,,1
63WN01130,63,1,8069,4,10,102,2519,4,41,13,1,5,79,139,1,1,,2,115,08,03,06,04,051,24,3,4,2,,1,41,3944,41,733,73,13,10,1,3,,167,131,,5,4,1,1,,1
63WN01131,63,1,8070,4,11,112,6379,4,41,19,1,2,79,139,1,2,,2,79,11,04,08,09,046,38,3,4,2,,1,41,6599,41,490,49,19,11,1,0,,132,109,,5,2,1,1,,1
63WN01132,63,2,8071,4,16,162,5503,4,41,30,1,3,79,139,1,1,,1,87,09,03,07,06,058,30,3,4,2,,1,41,4827,41,540,54,28,16,1,0,,154,120,,4,3,1,1,,1
63WN01133,63,1,8072,4,13,132,0100,4,41,22,4,8,79,139,1,2,,1,99,09,03,07,07,054,7,4,4,1,,1,41,6671,41,638,63,12,13,1,8,,163,103,,4,5,3,3,,1
63WN01134,63,2,8073,4,13,132,0100,4,41,22,3,8,79,139,1,1,,1,83,09,03,07,07,073,18,8,8,1,,1,41,6671,41,515,51,12,13,1,5,2,166,114,,4,5,3,3,,1
63WN01135,63,2,8074,4,13,132,2832,4,41,32,1,5,79,139,1,1,,2,91,09,03,06,06,067,40,4,5,2,,1,41,6671,41,568,56,29,13,1,8,,163,120,,5,4,1,1,,1
63WN01136,63,2,8075,4,01,012,6738,4,41,40,1,2,79,139,1,1,,1,78,08,03,08,09,053,1,3,4,2,,1,41,6732,41,507,50,31,01,1,7,,161,75,,4,2,1,1,,1
63WN01137,63,2,8076,4,12,122,4071,4,41,18,5,4,79,139,1,1,,1,72,10,03,08,08,054,35,3,4,2,,1,41,5435,41,443,44,12,12,1,3,2,146,104,,4,4,5,2,,1
63WN01138,63,1,8077,4,12,122,4071,4,41,18,5,4,79,139,1,1,,1,77,11,03,09,10,053,40,4,4,1,,1,41,5435,41,495,49,12,12,1,5,3,146,82,,4,4,5,2,,1
63WN01139,63,1,8078,4,70,732,4976,4,41,,5,3,79,139,1,1,,2,83,09,03,08,09,050,9,2,3,2,,1,41,6100,41,534,53,,70,2,4,3,155,88,,5,3,5,2,,1
63WN01140,63,2,8079,4,70,732,4976,4,41,,5,3,79,139,1,1,,2,70,09,03,08,07,048,34,2,3,2,,1,41,6100,41,440,44,,70,2,0,2,141,88,,5,3,5,2,,1
63WN01141,63,1,8080,4,03,032,5266,4,41,24,1,3,78,138,1,4,,1,89,11,03,08,08,050,1,3,4,2,,1,41,6603,41,572,57,30,03,1,2,3,139,100,,4,3,1,1,,1
63WN01142,63,1,8082,4,15,152,5379,4,41,28,1,3,78,138,1,2,,1,79,09,04,07,08,047,13,2,3,2,,1,41,6228,41,491,49,24,15,1,1,3,134,112,,4,3,1,1,,1
63WN01143,63,2,8083,4,70,732,6607,4,41,,1,2,78,138,1,1,,2,80,09,03,07,08,063,12,4,4,1,,1,41,6100,41,499,49,,70,2,9,,157,111,,5,2,1,1,,1
63WN01144,63,2,8084,4,17,172,3871,4,41,12,5,4,78,138,1,1,,1,89,08,03,08,07,048,5,3,3,1,,1,41,5306,41,572,57,12,17,1,2,,165,101,,4,4,5,2,,1
63WN01145,63,2,8085,4,17,172,3871,4,41,12,5,4,78,138,1,1,,1,84,06,03,07,07,050,17,2,3,2,,1,41,5306,41,536,53,12,17,1,6,,171,100,,4,4,5,2,,1
63WN01146,63,2,8086,4,70,722,2842,4,41,,5,5,80,140,1,1,,1,69,10,03,08,09,055,3,3,4,2,,1,41,4975,41,425,42,,73,2,5,2,146,95,,4,4,5,2,,4
63WN01147,63,1,8087,4,70,722,2842,4,41,,5,5,80,140,1,4,,1,75,10,03,06,09,058,1,4,4,1,,1,41,4975,41,457,45,,73,2,7,3,148,110,,4,4,5,2,,4
63WN01148,63,1,8088,4,70,722,2562,4,41,,1,5,80,140,1,1,,2,101,09,04,06,07,066,1,5,6,2,,1,41,4975,41,644,64,,73,2,4,,163,108,,5,4,1,1,,4
63WN01149,63,2,8089,4,14,142,4933,4,41,44,1,3,78,138,3,1,,1,85,06,03,08,07,057,34,3,4,2,,1,41,3160,41,538,53,29,14,1,8,,172,108,,4,3,1,1,,1
63WN01150,63,2,8090,4,17,172,1616,4,41,19,1,6,78,138,3,1,,1,94,08,03,07,07,066,37,4,5,2,,1,41,5306,41,584,58,06,17,1,4,,172,134,,4,4,1,1,,1
63WN01151,63,1,8091,4,70,732,3179,4,41,,5,5,78,138,1,5,,1,92,09,03,08,08,060,7,3,4,2,,1,41,6100,41,579,57,,70,2,9,3,167,121,,4,4,5,2,,1
63WN01152,63,2,8092,4,70,732,3179,4,41,,5,5,78,138,1,1,,1,87,09,03,08,07,059,40,2,3,2,,1,41,6100,41,539,53,,70,2,9,,165,126,,4,4,5,2,,1
63WN01153,63,2,8093,4,08,082,5712,4,41,33,1,3,78,138,3,1,,1,92,09,03,05,05,057,7,3,4,2,,1,41,5048,41,590,59,20,08,1,0,,156,106,,4,3,1,1,,1
63WN01154,63,1,8094,4,14,142,6037,4,41,44,1,2,78,138,1,2,,1,90,11,03,08,06,055,24,4,5,2,,1,41,3160,41,572,57,29,14,1,2,3,148,110,,4,2,1,1,,1
63WN01155,63,1,8095,4,15,152,5376,4,41,21,1,3,78,138,1,6,,2,94,09,04,09,08,045,3,2,3,2,,1,41,6228,41,577,57,23,15,1,7,3,147,144,,5,3,1,1,,1
63WN01156,63,1,8096,4,10,102,2121,4,41,12,5,6,78,138,1,1,,6,86,09,03,08,07,048,25,3,3,1,,1,41,3944,41,535,53,04,10,1,5,,153,122,,7,4,5,2,,1
63WN01157,63,1,8097,4,10,102,2121,4,41,12,5,6,78,138,1,2,,2,94,09,03,07,06,055,25,3,3,1,,1,41,3944,41,596,59,04,10,1,6,,163,118,,5,4,5,2,,1
63WN01158,63,2,8098,4,70,732,5578,4,41,,5,3,78,138,1,1,,2,87,09,03,07,07,049,13,2,3,2,,1,41,6100,41,549,54,,70,2,9,,159,112,,5,3,5,2,,1
63WN01159,63,1,8099,4,70,732,5578,4,41,,5,3,78,138,1,1,,1,97,09,03,08,08,051,29,3,4,2,,1,41,6100,41,625,62,,70,2,5,,168,108,,4,3,5,2,,1
63WN01160,63,2,8104,4,70,732,9434,4,40,,5,8,78,138,1,1,,4,80,09,03,08,08,053,27,3,4,2,,0,41,6100,41,504,50,,70,2,4,,160,105,,6,5,5,2,,1
63WN01161,63,2,8105,4,70,732,9434,4,40,,5,8,78,138,1,1,,1,86,09,03,08,08,047,23,3,3,1,,0,41,6100,41,544,54,,70,2,4,,162,109,,4,5,5,2,,1
63WN01162,63,1,8106,4,13,132,3176,4,41,28,3,5,78,138,1,4,,1,113,10,03,07,08,060,5,4,5,2,,1,41,6671,41,725,72,23,13,1,5,,176,130,,4,4,3,3,,1
63WN01163,63,1,8107,4,13,132,3176,4,41,28,4,5,78,138,1,2,,2,98,09,03,06,05,070,36,4,5,2,,1,41,6671,41,629,62,23,13,1,9,,166,112,,5,4,3,3,,1
63WN01164,63,1,8108,4,18,182,2043,4,41,24,1,6,78,138,1,1,,2,91,09,03,06,07,060,11,4,4,1,,1,41,5274,41,565,56,19,18,1,5,,154,130,,5,4,1,1,,1
63WN01165,63,2,8109,4,70,722,3044,4,41,,5,5,80,140,1,1,,1,78,10,03,07,08,053,3,4,5,2,,1,41,4975,41,481,48,,73,2,1,2,150,107,,4,4,5,2,,4
63WN01166,63,2,8110,4,70,722,3044,4,41,,5,5,80,140,2,1,,1,82,08,03,06,07,053,1,3,4,2,,1,41,4975,41,519,51,,73,2,9,,161,93,,4,4,5,2,,4
63WN01167,63,1,8111,4,03,032,3288,4,41,24,1,5,78,138,1,1,,1,105,08,04,06,06,055,36,3,4,2,,1,41,6603,41,683,68,20,03,1,3,,164,108,,4,4,1,1,,1
63WN01168,63,2,8113,4,03,032,0168,4,41,18,5,8,78,138,1,1,,3,65,11,03,09,08,041,40,2,3,2,,1,41,6603,41,403,40,17,03,1,3,2,130,94,,3,5,5,2,,1
63WN01169,63,1,8114,4,03,032,0168,4,41,18,5,8,78,138,1,1,,1,84,09,03,07,08,052,13,2,3,2,,1,41,6603,41,537,53,17,03,1,7,,160,99,,4,5,5,2,,1
63WN01170,63,1,8115,4,15,152,3949,4,41,23,5,4,78,138,1,5,,1,77,08,03,08,09,055,1,3,3,1,,1,41,6228,41,472,47,11,15,1,2,,159,118,,4,4,5,2,,1
63WN01171,63,2,8116,4,15,152,3949,4,41,23,5,4,78,138,1,1,,1,77,07,03,08,08,053,40,4,5,2,,1,41,6228,41,495,49,11,15,1,5,,167,87,,4,4,5,2,,1
63WN01172,63,1,8117,4,14,142,5960,4,41,44,1,2,78,138,1,2,,1,91,09,03,07,08,065,6,3,4,2,,1,41,3160,41,577,57,29,14,1,7,,171,114,,4,2,1,1,,1
63WN01173,63,2,8119,4,06,062,4312,4,41,36,3,4,78,138,1,1,,1,79,07,03,08,07,048,34,3,4,2,,1,41,4985,41,513,51,24,06,1,3,,154,82,,4,4,3,3,,1
63WN01174,63,1,8120,4,09,092,5617,4,41,33,5,3,78,138,1,1,,4,77,09,03,07,08,054,18,3,4,2,,1,41,3076,41,472,47,15,09,1,2,3,155,118,,6,3,5,2,,1
63WN01175,63,1,8121,4,09,092,5617,4,41,33,5,3,78,138,1,1,,1,88,09,04,08,09,046,1,2,3,2,,1,41,3076,41,554,55,15,09,1,4,,159,115,,4,3,5,2,,1
63WN01176,63,1,8122,4,72,822,5468,4,41,,5,3,78,138,1,1,,1,88,12,04,09,09,044,33,2,3,2,,1,41,6122,41,557,55,,71,3,7,,139,112,,4,3,5,2,,1
63WN01177,63,1,8123,4,72,822,5468,4,41,,5,3,78,138,1,1,,1,83,10,04,08,06,050,34,2,3,2,,1,41,6122,41,522,52,,71,3,2,,140,109,,4,3,5,2,,1
63WN01178,63,2,8124,4,15,152,5302,4,41,26,1,3,78,138,1,1,,1,69,09,03,07,09,056,7,4,5,2,,1,41,6228,41,433,43,18,15,1,3,,142,92,,4,3,1,1,,1
63WN01179,63,1,8125,4,70,722,3045,4,41,,5,5,80,140,1,2,,1,90,08,03,09,08,048,4,4,4,1,,1,41,4975,41,573,57,,73,2,3,,164,98,,4,4,5,2,,4
63WN01180,63,1,8126,4,70,722,3045,4,41,,5,5,80,140,1,6,,2,85,08,03,08,08,055,3,3,4,2,,1,41,4975,41,543,54,,73,2,3,3,164,90,,5,4,5,2,,4
63WN01181,63,2,8127,4,08,082,0687,4,41,24,1,7,78,138,1,1,,1,57,11,03,09,10,058,27,4,4,1,,1,41,5048,41,341,34,27,08,1,1,,127,100,,4,5,1,1,,1
63WN01182,63,1,8128,4,16,162,5898,4,41,21,1,2,78,138,1,2,,1,72,09,03,08,09,056,40,3,4,2,,1,41,4827,41,450,45,17,16,1,0,,146,99,,4,2,1,1,,1
63WN01183,63,1,8129,4,12,122,4388,4,41,23,5,4,78,138,1,2,,1,77,09,03,09,08,048,5,3,3,1,,1,41,5435,41,494,49,34,12,1,4,,146,88,,4,4,5,2,,1
63WN01184,63,2,8130,4,12,122,4388,4,41,23,5,4,78,138,1,1,,1,78,09,03,07,07,063,34,5,5,1,,1,41,5435,41,482,48,34,12,1,2,,161,115,,4,4,5,2,,1
63WN01185,63,1,8132,4,11,112,6460,4,41,17,1,2,78,138,1,1,,1,81,09,03,08,08,059,8,4,4,1,,1,41,6599,41,504,50,24,11,1,4,3,152,115,,4,2,1,1,,1
63WN01186,63,1,8133,4,70,722,4893,4,41,,5,3,79,139,1,1,,2,69,08,03,08,09,052,2,2,3,2,,1,41,4975,41,429,42,,70,2,9,3,151,93,,5,3,5,2,,4
63WN01187,63,1,8134,4,70,722,4893,4,41,,5,3,79,139,1,2,,2,83,10,03,09,08,044,4,3,3,1,,1,41,4975,41,521,52,,70,2,1,3,147,106,,5,3,5,2,,4
63WN01188,63,2,8135,4,04,042,3677,4,41,33,1,4,77,137,1,1,,1,77,09,03,08,07,050,38,2,3,2,,1,41,5849,41,472,47,23,04,1,2,,141,123,,4,4,1,1,,1
63WN01189,63,1,8136,4,06,062,6821,4,41,40,3,2,77,137,4,4,,4,85,09,03,07,08,059,18,3,4,2,,1,41,4985,41,547,54,42,06,1,7,,162,100,,6,2,3,3,,1
63WN01190,63,2,8138,4,12,122,0565,4,41,19,5,7,77,137,1,1,,1,80,09,03,08,08,049,16,2,3,2,,1,41,5435,41,508,50,19,12,1,8,,160,104,,4,5,5,2,,1
63WN01191,63,2,8139,4,12,122,0565,4,41,19,5,7,77,137,1,1,,1,69,09,03,08,09,050,25,2,3,2,,1,41,5435,41,418,41,19,12,1,8,2,153,118,,4,5,5,2,,1
63WN01192,63,1,8140,4,72,962,3890,4,41,,1,4,77,137,1,4,,1,92,12,03,07,06,049,25,3,4,2,,1,41,6106,41,584,58,,71,3,4,,127,120,,4,4,1,1,,1
63WN01193,63,1,8141,4,72,912,4360,4,41,,3,4,77,137,1,1,,4,106,09,03,09,06,056,3,4,4,1,,1,41,6822,41,671,67,,71,3,1,,163,141,,6,4,3,3,,1
63WN01194,63,2,8143,4,18,182,6493,4,41,19,1,2,77,137,1,1,,1,81,09,03,06,06,058,16,4,5,2,,1,41,5274,41,512,51,15,18,1,2,,153,108,,4,2,1,1,,1
63WN01195,63,1,8145,4,72,832,4035,4,41,,5,4,77,137,1,1,,1,108,07,03,08,05,054,4,3,3,1,,1,41,6711,41,692,69,,71,3,2,,181,132,,4,4,5,2,,1
63WN01196,63,2,8146,4,72,832,4035,4,41,,5,4,77,137,1,1,,1,77,09,03,08,08,059,7,3,4,2,,1,41,6711,41,477,47,,71,3,7,,157,116,,4,4,5,2,,1
63WN01197,63,2,8147,4,11,112,6646,4,41,18,1,2,77,137,1,1,,1,74,08,03,09,09,048,25,2,2,1,,1,41,6599,41,459,45,32,11,1,9,,151,111,,4,2,1,1,,1
63WN01198,63,1,8148,4,01,012,6048,4,41,35,1,2,77,137,2,1,,1,93,09,03,07,07,051,40,4,4,1,,1,41,6732,41,590,59,36,01,1,0,,160,122,,4,2,1,1,,1
63WN01199,63,1,8149,4,72,842,5493,4,41,,1,3,77,137,1,2,,2,99,08,03,07,06,057,29,4,5,2,,1,41,6125,41,639,63,,71,3,9,,162,115,,5,3,1,1,,1
63WN01200,63,1,8151,4,13,132,6856,4,41,32,1,2,77,137,1,2,,2,95,08,04,07,08,054,36,3,4,2,,1,41,6671,41,619,61,18,13,1,9,,168,102,,5,2,1,1,,1
63WN01201,63,2,8152,4,01,012,6691,4,41,32,1,2,77,137,1,1,,1,97,09,03,06,06,062,28,3,4,2,,1,41,6732,41,627,62,29,01,1,7,,174,111,,4,2,1,1,,1
63WN01202,63,2,8153,4,70,722,5334,4,41,,1,3,79,139,1,1,,1,86,09,04,06,06,046,4,3,4,2,,1,41,4975,41,544,54,,70,2,4,2,139,104,,4,3,1,1,,4
63WN01203,63,2,8154,4,70,722,5179,4,41,,5,3,79,139,1,1,,2,79,08,03,06,07,053,1,2,3,2,,1,41,4975,41,492,49,,70,2,2,,161,106,,5,3,5,2,,4
63WN01204,63,2,8155,4,70,722,5179,4,41,,5,3,79,139,1,1,,1,82,06,03,06,06,058,3,4,5,2,,1,41,4975,41,520,52,,70,2,0,,175,97,,4,3,5,2,,4
63WN01205,63,2,8156,4,70,712,6295,4,41,,5,2,77,137,1,1,,2,63,08,03,10,12,047,4,3,3,1,,1,41,6164,41,399,39,,70,2,9,,158,84,,5,2,5,2,,1
63WN01206,63,2,8157,4,70,712,6295,4,41,,5,2,77,137,1,1,,1,77,09,03,09,07,048,11,2,3,2,,1,41,6164,41,493,49,,70,2,3,2,154,95,,4,2,5,2,,1
63WN01207,63,2,8158,4,01,012,2464,4,41,34,5,5,77,137,1,1,,1,72,10,03,08,08,049,25,2,3,2,,1,41,6732,41,451,45,36,01,1,1,2,145,102,,4,4,5,2,,1
63WN01208,63,2,8159,4,01,012,2464,4,41,34,5,5,77,137,1,1,,1,76,09,03,07,08,060,40,3,3,1,,1,41,6732,41,485,48,36,01,1,5,,162,96,,4,4,5,2,,1
63WN01209,63,1,8160,4,15,152,1657,4,41,21,1,6,77,137,1,4,,4,104,09,03,06,08,055,11,4,4,1,,1,41,6228,41,663,66,14,15,1,3,,166,132,,6,4,1,1,,1
63WN01210,63,2,8161,4,01,012,8756,4,40,32,5,9,77,137,1,1,,1,88,10,03,07,06,059,37,4,4,1,,0,41,6732,41,568,56,24,01,1,8,,167,102,,4,5,5,2,,1
63WN01211,63,1,8162,4,01,012,8756,4,40,32,5,9,77,137,1,5,,1,79,11,03,08,09,050,8,4,4,1,,0,41,6732,41,502,50,24,01,1,2,,149,102,,4,5,5,2,,1
63WN01212,63,2,8163,4,70,732,1512,4,41,,3,6,77,137,1,1,,5,89,09,03,06,07,060,6,5,5,1,,1,41,6100,41,566,56,,70,2,6,3,156,114,,2,4,3,3,,1
63WN01213,63,1,8164,4,72,952,3840,4,41,,3,4,77,137,1,1,,1,105,09,03,06,08,050,35,3,4,2,,1,41,5943,41,702,70,,71,3,2,,164,88,,4,4,3,3,,1
63WN01214,63,1,8166,4,09,092,0982,4,41,15,1,7,77,137,1,2,,2,118,11,03,06,06,060,39,4,5,2,,1,41,3076,41,761,76,06,09,1,1,,173,138,,5,5,1,1,,1
63WN01215,63,2,8167,4,70,732,6320,4,41,,1,2,77,137,1,1,,2,76,09,03,07,06,056,26,3,3,1,,1,41,6100,41,473,47,,70,2,3,2,144,112,,5,2,1,1,,1
63WN01216,63,1,8168,4,03,032,3059,4,41,30,3,5,77,137,1,2,,1,81,09,03,07,08,055,30,3,3,1,,1,41,6603,41,534,53,29,03,1,4,3,147,78,,4,4,3,3,,1
63WN01217,63,2,8170,4,03,032,1259,4,41,30,1,7,77,137,1,1,,1,98,09,03,05,05,062,25,3,3,1,,1,41,6603,41,625,62,22,03,1,5,,168,124,,4,5,1,1,,1
63WN01218,63,2,8171,4,07,072,5525,4,41,31,5,3,77,137,1,1,,3,59,06,03,09,11,056,37,3,4,2,,1,41,6782,41,365,36,29,07,1,5,2,167,90,,3,3,5,2,,1
63WN01219,63,1,8172,4,07,072,5525,4,41,31,5,3,77,137,1,2,,1,78,08,03,08,09,054,4,3,4,2,,1,41,6782,41,505,50,29,07,1,5,,163,88,,4,3,5,2,,1
63WN01220,63,1,8173,4,70,732,5884,4,41,,5,2,77,137,1,1,,2,70,09,03,10,09,044,34,2,2,1,,1,41,6100,41,444,44,,70,2,4,,146,92,,5,2,5,2,,1
63WN01221,63,1,8174,4,70,732,5884,4,41,,5,2,77,137,1,1,,2,67,09,03,11,10,042,15,2,2,1,,1,41,6100,41,423,42,,70,2,3,3,143,90,,5,2,5,2,,1
63WN01222,63,2,8175,4,08,082,5711,4,41,33,1,3,77,137,3,1,,2,85,09,04,07,06,056,13,3,3,1,,1,41,5048,41,524,52,20,08,1,4,,148,132,,5,3,1,1,,1
63WN01223,63,2,8176,4,08,082,5641,4,41,33,1,3,77,137,1,1,,1,87,09,04,07,08,048,11,2,3,2,,1,41,5048,41,569,56,19,08,1,9,,150,90,,4,3,1,1,,1
63WN01224,63,2,8177,4,14,142,4884,4,41,37,4,3,77,137,1,1,,1,81,09,03,06,07,065,15,4,7,4,,1,41,3160,41,524,52,16,14,1,4,,159,92,,4,3,3,3,,1
63WN01225,63,2,8178,4,14,142,4884,4,41,37,3,3,77,137,1,1,,5,63,08,04,10,10,049,33,3,4,2,,1,41,3160,41,393,39,16,14,1,3,3,141,92,,2,3,3,3,,1
63WN01226,63,2,8180,4,72,812,5407,4,41,,1,3,77,137,1,1,,1,91,09,03,07,06,051,17,2,2,1,,1,41,6579,41,594,59,,71,3,4,,149,96,,4,3,1,1,,1
63WN01227,63,2,8181,4,15,152,5086,4,41,26,1,3,76,136,1,1,,1,83,08,05,07,06,048,17,2,2,1,,1,41,6228,41,531,53,14,15,1,1,,141,108,,4,3,1,1,,1
63WN01228,63,2,8182,4,15,152,5377,4,41,21,3,3,76,136,1,1,,1,83,06,04,08,07,043,37,2,3,2,,1,41,6228,41,541,54,23,15,1,1,,156,94,,4,3,3,3,,1
63WN01229,63,1,8184,4,15,152,6003,4,41,19,1,2,76,136,1,5,,1,89,08,03,09,09,044,5,3,3,1,,1,41,6228,41,587,58,14,15,1,7,,159,92,,4,2,1,1,,1
63WN01230,63,1,8185,4,70,722,3815,4,41,,1,4,78,138,1,1,,1,116,08,03,06,06,056,4,4,5,2,,1,41,4975,41,735,73,,70,2,5,,178,146,,4,4,1,1,,4
63WN01231,63,1,8188,4,09,092,3259,4,41,20,1,5,76,136,1,4,,1,113,08,03,05,05,058,4,4,4,1,,1,41,3076,41,737,73,05,09,1,7,,175,128,,4,4,1,1,,1
63WN01232,63,2,8189,4,03,032,4115,4,41,30,5,4,76,136,1,1,,1,73,08,03,09,07,048,7,3,4,2,,1,41,6603,41,496,49,25,03,1,6,,152,56,,4,4,5,2,,1
63WN01233,63,2,8190,4,03,032,4115,4,41,30,5,4,76,136,1,1,,1,61,09,03,08,08,053,15,5,6,2,,1,41,6603,41,400,40,25,03,1,0,2,142,66,,4,4,5,2,,1
63WN01234,63,1,8191,4,15,152,5442,4,41,19,1,3,76,136,1,2,,1,104,08,05,06,05,042,4,2,3,2,,1,41,6228,41,678,67,21,15,1,8,,148,118,,4,3,1,1,,1
63WN01235,63,1,8192,4,70,732,1479,4,41,,5,6,76,136,1,1,,2,98,09,03,08,06,047,25,3,3,1,,1,41,6100,41,631,63,,70,2,1,,160,122,,5,4,5,2,,1
63WN01236,63,2,8193,4,70,732,1479,4,41,,5,6,76,136,1,1,,1,80,09,03,07,06,053,25,2,2,1,,1,41,6100,41,509,50,,70,2,9,,151,108,,4,4,5,2,,1
63WN01237,63,2,8194,4,72,912,4855,4,41,,1,3,76,136,1,1,,1,92,09,06,08,05,042,8,3,3,1,,1,41,6822,41,587,58,,72,3,7,,131,122,,4,3,1,1,,1
63WN01238,63,1,8195,4,01,012,4453,4,41,38,1,4,76,136,1,1,,1,112,10,04,07,06,053,26,3,4,2,,1,41,6732,41,716,71,42,01,1,6,,162,146,,4,4,1,1,,1
63WN01239,63,2,8196,4,72,842,5016,4,41,,5,3,76,136,2,1,,1,80,09,03,06,06,051,17,3,3,1,,1,41,6125,41,518,51,,71,3,8,,151,95,,4,3,5,2,,1
63WN01240,63,1,8197,4,72,842,5016,4,41,,5,3,76,136,1,2,,1,89,11,03,07,08,058,3,2,3,2,,1,41,6125,41,576,57,,71,3,6,,155,106,,4,3,5,2,,1
63WN01241,63,2,8198,4,10,102,4186,4,41,22,3,4,76,136,1,1,,1,81,08,03,07,06,052,1,2,3,2,,1,41,3944,41,526,52,13,10,1,6,,149,94,,4,4,3,3,,1
63WN01242,63,1,8200,4,70,722,6275,4,41,,1,2,76,136,1,2,,1,106,09,04,06,05,052,36,3,3,1,,1,41,4975,41,678,67,,70,2,8,,161,138,,4,2,1,1,,1
63WN01243,63,2,8201,4,04,042,2705,4,41,35,1,5,76,136,1,1,,1,82,10,03,07,08,057,23,4,4,1,,1,41,5849,41,524,52,37,04,1,4,,148,108,,4,4,1,1,,1
