UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,C76,CADAM,TBRE,CTBR,CJAW,DISP
66WN00649,66,1,2387,3,70,710,1665,1,18,,1,2,58,118,1,1,,2,63,08,03,11,09,024,24,2,2,1,,8,18,1390,18,446,44,,70,2,6,2,127,104,,,2,1,1,5,3
66WN00650,66,1,2388,3,70,730,1056,1,18,,1,4,58,118,1,2,,1,94,09,03,08,08,039,17,2,2,1,,8,18,1132,18,695,69,,70,2,5,2,156,120,,,4,1,1,4,
66WN00651,66,2,2389,3,72,940,1119,1,18,,3,4,58,118,1,1,,2,82,10,03,09,07,030,12,2,2,1,,8,18,1802,18,610,61,,72,3,0,2,137,100,,,4,3,3,5,
66WN00652,66,2,2391,3,70,730,1499,1,18,,5,3,58,118,1,1,,1,49,09,03,10,11,032,17,3,3,1,,8,18,1132,18,341,34,,70,2,1,2,134,88,,,3,5,2,4,
66WN00653,66,1,2392,3,70,730,1499,1,18,,5,3,58,118,1,1,,2,68,09,03,10,11,032,26,2,2,1,,8,18,1132,18,503,50,,70,2,3,2,151,86,,,3,5,2,5,3
66WN00654,66,1,2393,3,70,720,1055,1,18,,5,4,58,118,1,2,,2,93,09,03,09,08,031,7,2,2,1,,8,18,1244,18,688,68,,70,2,8,2,160,118,,,4,5,2,5,
66WN00655,66,1,2394,3,70,720,1055,1,18,,5,4,58,118,1,1,,4,56,08,03,12,11,023,25,2,2,1,,8,18,1244,18,393,39,,70,2,3,2,133,96,,,4,5,2,6,3
66WN00656,66,1,2397,3,70,720,1691,1,18,,1,2,57,117,1,1,,1,80,09,03,11,09,027,15,1,2,2,,8,18,1244,18,609,60,,70,2,9,2,141,88,,,2,1,1,4,3
66WN00657,66,2,2398,3,72,860,0934,1,18,,3,5,57,117,1,3,,2,81,11,03,07,06,041,27,2,2,1,,8,18,1939,18,602,60,,72,3,2,2,146,106,,,4,3,3,5,
66WN00658,66,2,2399,3,72,860,0934,1,18,,6,5,57,117,1,3,,1,62,09,03,10,10,035,7,2,2,1,,8,18,1939,18,453,45,,72,3,3,2,141,90,,,4,5,2,4,
66WN00659,66,1,2400,3,70,710,1143,1,18,,1,4,57,117,1,4,,2,86,09,05,09,06,028,18,2,2,1,,8,18,1390,18,638,63,,70,2,8,2,129,114,,,4,1,1,5,3
66WN00660,66,1,2401,3,72,810,1526,1,18,,3,3,57,117,1,4,,2,68,09,03,11,08,027,27,1,1,1,,8,18,1827,18,508,50,,72,3,8,2,133,86,,,3,3,3,5,
66WN00661,66,2,2403,3,70,710,9788,1,17,,5,7,57,117,1,1,,1,66,05,03,09,08,033,17,1,2,2,,7,18,1390,18,485,48,,70,2,5,2,163,92,,,5,5,2,4,
66WN00662,66,1,2404,3,70,710,9788,1,17,,5,7,57,117,1,1,,2,74,07,03,11,08,033,24,2,2,1,,7,18,1390,18,547,54,,70,2,7,2,158,100,,,5,5,2,5,
66WN00663,66,2,2405,3,70,730,9956,1,17,,9,7,57,117,1,1,,3,66,07,03,09,08,029,25,2,2,1,,7,18,1132,18,497,49,,70,2,7,2,151,78,,,5,8,2,3,
66WN00664,66,2,2406,3,70,730,9956,1,17,,9,7,57,117,1,1,,2,55,09,03,11,11,030,26,2,2,1,,7,18,1132,18,388,38,,70,2,8,2,139,96,,,5,8,2,5,
66WN00665,66,2,2407,3,70,730,9956,1,17,,8,7,55,115,1,1,,1,58,07,03,11,10,042,21,2,3,2,,7,18,1132,18,440,44,,70,2,0,2,151,74,,,5,7,3,4,
66WN00666,66,2,2409,3,70,710,0615,1,18,,1,5,56,116,1,1,,2,89,08,03,06,06,039,24,2,2,1,,8,18,1390,18,666,66,,70,2,6,2,156,118,,,4,1,1,5,
66WN00667,66,2,2410,3,72,850,9808,1,17,,3,7,56,116,1,1,,2,67,08,03,11,09,028,7,1,2,2,,7,18,1874,18,500,50,,72,3,0,2,140,90,,,5,3,3,5,
66WN00668,66,1,2412,3,70,730,1675,1,18,,1,2,56,116,1,1,,1,87,07,03,10,09,027,6,2,2,1,,8,18,1132,18,645,64,,70,2,5,2,158,122,,,2,1,1,4,
66WN00669,66,2,2413,3,70,730,1251,1,18,,1,4,56,116,1,1,,1,64,08,03,09,08,033,11,2,2,1,,8,18,1132,18,472,47,,70,2,2,2,131,92,1,,4,1,1,4,
66WN00670,66,1,2414,3,70,710,1637,1,18,,7,3,56,116,1,7,,2,89,07,03,11,08,026,7,1,2,2,,8,18,1390,18,686,68,,70,2,6,2,162,94,,,3,7,3,5,
66WN00671,66,2,2417,3,70,730,1700,1,18,,3,2,56,116,1,1,,1,60,05,03,11,10,024,15,2,2,1,,8,18,1132,18,421,42,,70,2,1,2,149,112,,,2,3,3,4,
66WN00672,66,1,2419,3,70,730,0137,1,18,,1,6,55,115,1,2,,1,99,07,03,07,08,033,25,2,3,2,,8,18,1132,18,744,74,,70,2,4,2,170,134,,,4,1,1,4,
66WN00673,66,1,2420,3,72,880,1618,1,18,,5,3,55,115,1,2,,1,69,11,03,10,08,026,16,1,2,2,,8,18,1904,18,518,51,,72,3,8,2,130,94,,,3,5,2,4,5
66WN00674,66,2,2421,3,72,880,1618,1,18,,5,3,55,115,1,3,,1,54,11,03,10,09,033,11,2,2,1,,8,18,1904,18,383,38,,72,3,3,2,126,100,,,3,5,2,4,
66WN00675,66,1,2422,3,70,720,1063,1,18,,5,4,55,115,1,2,,1,90,06,03,09,08,033,3,2,2,1,,8,18,,,690,69,,70,2,0,2,175,106,,,4,5,2,4,
66WN00676,66,2,2423,3,70,720,1063,1,18,,5,4,55,115,1,1,,1,64,05,03,11,09,027,26,2,2,1,,8,18,,,483,48,,70,2,3,2,159,84,,,4,5,2,4,
66WN00677,66,2,2424,3,70,710,1382,1,18,,5,3,55,115,1,1,,1,60,09,03,10,09,032,27,2,2,1,,8,18,1390,18,447,44,,70,2,7,2,143,86,,,3,5,2,4,
66WN00678,66,2,2425,3,70,710,1382,1,18,,5,3,55,115,1,1,,2,60,08,03,11,10,026,1,2,2,1,,8,18,1390,18,438,43,,70,2,8,2,144,96,,,3,5,2,5,6
66WN00679,66,1,2426,3,70,710,1550,1,18,,3,3,55,115,1,4,,1,83,09,03,10,08,033,15,2,2,1,,8,18,1390,18,645,64,,70,2,5,2,152,88,,,3,3,3,4,
66WN00680,66,1,2428,3,70,720,9846,1,17,,3,7,55,115,1,1,,2,84,08,03,09,08,039,11,2,2,1,,7,18,,,621,62,,70,2,1,2,160,126,,,5,3,3,5,
66WN00681,66,1,2430,3,72,960,1447,1,18,,1,3,54,114,1,1,,1,73,12,05,10,08,037,4,2,2,1,,8,18,2277,18,519,51,,72,3,9,2,118,138,,,3,1,1,4,
66WN00682,66,1,2431,3,70,710,1199,1,18,,5,4,54,114,1,1,,2,76,08,03,09,09,029,26,2,2,1,,8,18,1390,18,595,59,,70,2,5,2,154,82,,,4,5,2,5,
66WN00683,66,2,2432,3,70,710,1199,1,18,,5,4,54,114,1,1,,1,64,08,03,10,09,029,15,2,2,1,,8,18,1390,18,495,49,,70,2,5,2,144,76,,,4,5,2,4,
66WN00684,66,1,2433,3,72,860,1607,1,18,,1,3,54,114,1,4,,2,88,10,03,10,08,031,7,2,2,1,,8,18,1939,18,668,66,,72,3,8,2,146,118,,,3,1,1,5,
66WN00685,66,2,2434,3,70,730,1474,1,18,,5,3,54,114,1,1,,2,64,07,03,08,10,041,9,2,3,2,,8,18,1132,18,484,48,,70,2,4,2,164,88,,,3,5,2,5,
66WN00686,66,2,2435,3,70,730,1474,1,18,,5,3,54,114,1,1,,3,64,09,03,10,10,043,1,2,3,2,,8,18,1132,18,475,47,,70,2,5,2,155,98,,,3,5,2,3,5
66WN00687,66,2,2436,3,70,710,1042,1,18,,3,4,54,114,1,3,,2,78,09,03,09,08,035,24,2,2,1,,8,18,1390,18,591,59,,70,2,1,2,148,106,,,4,3,3,5,
66WN00688,66,1,2438,3,72,910,1009,1,18,,1,5,54,114,1,2,,2,68,09,03,11,10,031,25,2,2,1,,8,18,1578,18,498,49,,72,3,8,2,134,112,,,4,1,1,5,
66WN00689,66,2,2440,3,72,830,0854,1,18,,3,5,54,114,1,1,,1,73,08,04,09,08,037,17,2,2,1,,8,18,1752,18,549,54,,72,3,9,2,145,104,,,4,3,3,4,
66WN00690,66,1,2448,3,72,930,1893,1,18,,5,2,53,113,1,5,,1,55,09,03,10,09,033,7,2,2,1,,8,18,1938,18,411,41,,72,3,1,2,133,86,,,2,5,2,4,
66WN00691,66,1,2449,3,72,930,1893,1,18,,5,2,53,113,1,6,,1,63,10,03,11,09,031,25,2,3,2,,8,18,1938,18,481,48,,72,3,1,2,137,86,,,2,5,2,4,
66WN00692,66,2,2450,3,72,810,1202,1,18,,5,4,53,113,1,1,,1,60,09,03,10,10,029,9,2,2,1,,8,18,1827,18,444,44,,72,3,4,2,138,98,,,4,5,2,4,
66WN00693,66,2,2451,3,72,810,1202,1,18,,5,4,53,113,2,1,,1,57,09,03,10,10,030,3,2,2,1,,8,18,1827,18,419,41,,72,3,9,2,135,96,,,4,5,2,4,5
66WN00694,66,2,2452,3,70,720,1798,1,18,,1,2,53,113,1,1,,1,90,07,03,09,07,037,8,2,2,1,,8,18,,,715,71,,70,2,5,2,168,92,,,2,1,1,4,
66WN00695,66,1,2453,3,72,970,1925,1,18,,5,2,53,113,1,4,,1,53,14,03,11,09,028,26,2,2,1,,8,18,1971,18,400,40,,72,3,0,2,105,78,1,,2,5,2,4,
66WN00696,66,1,2454,3,72,970,1925,1,18,,5,2,53,113,1,7,,1,64,10,03,12,09,035,17,2,2,1,,8,18,1971,18,478,47,,72,3,8,2,140,100,,,2,5,2,4,5
66WN00697,66,1,2455,3,70,730,1380,1,18,,5,3,53,113,1,1,,1,66,09,03,08,08,042,4,3,3,1,,8,18,1132,18,465,46,,70,2,5,2,149,134,,,3,5,2,4,3
66WN00698,66,2,2456,3,70,730,1380,1,18,,5,3,53,113,1,1,,3,54,08,03,08,10,039,1,4,4,1,,8,18,1132,18,386,38,,70,2,6,2,148,104,,,3,5,2,3,
66WN00699,66,2,2457,3,70,720,1312,1,18,,1,4,53,113,1,1,,2,80,07,03,08,07,036,14,2,2,1,,8,18,,,623,62,,70,2,3,2,154,96,,,4,1,1,5,
66WN00700,66,1,2458,3,70,710,1200,1,18,,1,4,53,113,1,1,,2,87,08,03,09,06,037,27,2,2,1,,8,18,1390,18,665,66,,70,2,5,2,152,118,,,4,1,1,5,
66WN00701,66,1,2459,3,70,710,0586,1,18,,1,6,55,115,1,2,,2,64,07,03,12,09,040,1,2,2,1,,8,18,1390,18,468,46,,70,2,8,3,140,102,,,4,1,1,5,3
66WN00702,66,1,2460,3,72,890,1001,1,18,,2,5,54,114,1,1,,1,86,10,06,09,07,029,15,2,2,1,,8,18,1803,18,640,64,,72,3,0,3,125,130,,,4,1,1,4,
66WN00703,66,1,2461,3,70,730,0992,1,18,,5,5,53,113,1,4,,1,74,08,03,11,09,026,18,1,2,2,,8,18,1132,18,550,55,,70,2,0,2,150,118,,,4,5,2,4,3
66WN00704,66,1,2462,3,70,730,0992,1,18,,5,5,53,113,1,1,,1,64,10,04,11,10,030,17,2,2,1,,8,18,1132,18,465,46,,70,2,5,2,132,114,,,4,5,2,4,3
66WN00705,66,2,2463,3,70,730,1707,1,18,,1,2,53,113,1,1,,2,70,08,03,07,07,037,17,2,2,1,,8,18,1132,18,535,53,,70,2,5,2,143,96,,,2,1,1,5,
66WN00706,66,1,2464,3,72,970,1735,1,18,,1,2,53,113,1,5,,1,85,09,03,07,08,035,15,2,2,1,,8,18,1971,18,642,64,,72,3,2,2,151,124,1,,2,1,1,4,
66WN00707,66,2,2465,3,72,890,1864,1,18,,1,2,53,113,1,3,,2,58,12,03,10,08,033,18,2,2,1,,8,18,1803,18,419,41,,72,3,9,2,111,106,,,2,1,1,5,
66WN00708,66,1,2466,3,72,820,1547,1,18,,1,3,52,112,1,7,,4,93,07,03,09,08,031,9,1,2,2,,8,18,1931,18,709,70,,72,3,9,2,168,136,,,3,1,1,6,
66WN00709,66,1,2467,3,70,710,1066,1,18,,1,4,52,112,1,6,,1,79,08,03,09,09,032,17,2,2,1,,8,18,1390,18,614,61,,70,2,4,2,148,102,,,4,1,1,4,3
66WN00710,66,2,2468,3,70,720,1808,1,18,,1,2,52,112,1,3,,1,62,08,03,13,11,030,14,2,2,1,,8,18,,,475,47,,70,2,5,2,142,88,,,2,1,1,4,
66WN00711,66,2,2469,3,70,720,1763,1,18,,1,2,52,112,1,3,,1,70,08,03,08,08,041,6,2,2,1,,8,18,,,534,53,,70,2,4,2,148,102,,,2,1,1,4,
66WN00712,66,1,2470,3,70,710,9586,1,17,,5,8,52,112,1,4,,4,78,09,03,09,08,034,25,2,2,1,,7,18,1390,18,588,58,,70,2,8,2,156,122,,,5,5,2,6,
66WN00713,66,1,2471,3,70,710,9586,1,17,,5,8,52,112,1,2,,2,69,08,03,13,09,028,24,2,2,1,,7,18,1390,18,509,50,,70,2,9,2,151,120,,,5,5,2,5,3
66WN00714,66,2,2472,3,70,720,1571,1,18,,3,3,52,112,1,1,,1,63,08,03,10,10,036,25,2,2,1,,8,18,,,479,47,,70,2,9,2,150,94,,,3,3,3,4,
66WN00715,66,1,2474,3,70,730,8295,1,17,,1,-,52,112,1,2,,1,76,08,03,09,08,033,1,2,2,1,,7,18,1132,18,559,55,,70,2,9,2,145,134,,,5,1,1,4,3
66WN00716,66,2,2475,3,70,720,0648,1,18,,5,5,52,112,1,1,,1,58,09,03,12,11,033,25,2,2,1,,8,18,,,425,42,,70,2,5,2,144,104,,,4,5,2,4,
66WN00717,66,1,2476,3,70,720,0648,1,18,,5,5,52,112,1,6,,1,68,09,03,11,10,033,9,2,2,1,,8,18,,,505,50,,70,2,5,2,147,114,,,4,5,2,4,3
66WN00718,66,1,2477,3,70,710,1062,1,18,,1,4,51,111,1,7,,2,78,09,03,10,09,027,4,2,2,1,,8,18,1390,18,595,59,,70,2,5,2,138,120,,,4,1,1,5,3
66WN00719,66,1,2481,3,70,720,1654,1,18,,1,3,51,111,1,1,,1,87,08,03,07,06,040,7,2,2,1,,8,18,,,679,67,,70,2,9,2,158,116,,,3,1,1,4,5
66WN00720,66,1,2482,3,70,730,1733,1,18,,3,2,51,111,1,2,,2,76,07,04,08,07,033,1,2,2,1,,8,18,1132,18,609,60,,70,2,9,2,148,84,,,2,3,3,5,6
66WN00721,66,1,2484,3,72,860,9867,1,17,,5,7,52,112,1,6,,3,78,09,03,09,08,029,18,2,2,1,,7,18,1939,18,575,57,,72,3,5,3,152,136,1,,5,5,2,3,5
66WN00722,66,1,2485,3,72,860,9867,1,17,,5,7,52,112,1,7,,2,58,10,03,09,10,029,17,2,2,1,,7,18,1939,18,434,43,,72,3,4,3,132,94,,,5,5,2,5,
66WN00723,66,1,2486,3,72,940,0537,1,18,,5,6,51,111,1,7,,3,68,09,03,13,09,027,19,2,2,1,,8,18,1802,18,514,51,,72,3,4,2,142,110,,,4,5,2,3,
66WN00724,66,1,2487,3,72,940,0537,1,18,,5,6,51,111,1,7,,2,70,09,03,11,09,024,4,2,2,1,,8,18,1802,18,539,53,,72,3,9,2,140,102,,,4,5,2,5,
66WN00725,66,1,2488,3,72,910,0410,1,18,,5,6,51,111,1,6,,2,76,08,03,13,09,023,18,1,1,1,,8,18,1578,18,571,57,,72,3,1,2,152,126,,,4,5,2,5,
66WN00726,66,2,2489,3,72,910,0410,1,18,,5,6,51,111,1,1,,2,46,09,03,11,09,024,26,2,2,1,,8,18,1578,18,330,33,,72,3,0,2,121,94,,,4,5,2,5,
66WN00727,66,2,2490,3,72,920,1650,1,18,,1,3,51,111,1,3,,2,83,09,03,08,07,036,27,2,2,1,,8,18,1659,18,643,64,,72,3,3,2,154,116,,,3,1,1,5,
66WN00728,66,1,2491,3,70,710,1488,1,18,,5,3,51,111,1,1,,1,55,09,03,13,10,028,18,2,2,1,,8,18,1390,18,411,41,,70,2,1,2,136,94,,,3,5,2,4,3
66WN00729,66,2,2492,3,70,710,1488,1,18,,5,3,51,111,1,1,,2,63,08,03,12,10,034,8,2,2,1,,8,18,1390,18,479,47,,70,2,9,2,156,98,,,3,5,2,5,
66WN00730,66,2,2493,3,70,710,9888,1,17,,5,7,51,111,1,1,,1,69,07,03,10,09,031,15,2,2,1,,7,18,1390,18,517,51,,70,2,7,2,161,116,,,5,5,2,4,
66WN00731,66,2,2494,3,70,710,9888,1,17,,5,7,51,111,1,1,,2,64,09,03,11,10,034,7,2,3,2,,7,18,1390,18,483,48,,70,2,3,2,150,104,,,5,5,2,5,
66WN00732,66,2,2495,3,72,910,1368,1,18,,5,3,51,111,1,1,,1,68,09,04,09,08,026,15,2,2,1,,8,18,1578,18,517,51,,72,3,7,2,141,106,,,3,5,2,4,
66WN00733,66,2,2496,3,72,910,1368,1,18,,5,3,51,111,1,1,,1,59,09,03,10,09,034,24,2,3,2,,8,18,1578,18,431,43,,72,3,1,2,145,112,,,3,5,2,4,5
66WN00734,66,1,2497,3,70,710,0666,1,18,,5,5,52,112,1,4,,2,74,07,03,09,08,036,7,2,2,1,,8,18,1390,18,554,55,,70,2,4,3,158,120,,,4,5,2,5,3
66WN00735,66,2,2498,3,70,710,0666,1,18,,5,5,52,112,2,1,,2,65,07,03,11,09,035,7,2,2,1,,8,18,1390,18,500,50,,70,2,0,3,155,90,,,4,5,2,5,
66WN00736,66,2,2504,3,72,960,1918,1,18,,1,2,50,110,1,3,,2,68,10,03,09,09,035,11,2,2,1,,8,18,2277,18,511,51,,72,3,1,2,137,118,,,2,1,1,5,
66WN00737,66,1,2505,3,70,730,9947,1,17,,5,7,51,111,1,2,,1,62,06,03,12,10,032,16,2,3,2,,7,18,1132,18,465,46,,70,2,5,3,159,104,,,5,5,2,4,3
66WN00738,66,2,2506,3,70,730,9947,1,17,,5,7,51,111,1,1,,3,35,08,03,12,12,035,1,2,2,1,,7,18,1132,18,234,23,,70,2,4,3,131,90,,,5,5,2,3,
66WN00739,66,1,2507,3,70,730,1694,1,18,,1,2,51,111,1,2,,1,69,07,03,10,09,034,8,2,2,1,,8,18,1132,18,530,53,,70,2,0,3,148,102,,,2,1,1,4,3
66WN00740,66,2,2509,3,70,720,1472,1,18,,3,3,51,111,2,1,,1,66,08,03,09,09,035,18,2,2,1,,8,18,,,519,51,,70,2,9,3,149,84,,,3,3,3,4,
66WN00741,66,2,2510,3,70,730,1634,1,18,,5,3,51,111,1,3,,1,58,12,03,12,10,033,15,2,2,1,,8,18,1132,18,449,44,,70,2,9,3,130,82,,,3,5,2,4,
66WN00742,66,1,2511,3,70,730,1634,1,18,,5,3,51,111,1,1,,1,77,11,03,10,09,034,15,2,2,1,,8,18,1132,18,605,60,,70,2,5,3,149,98,,,3,5,2,4,3
66WN00743,66,2,2513,3,72,800,1759,1,18,,3,2,51,111,1,1,,2,73,10,03,11,09,028,17,2,2,1,,8,18,1889,18,575,57,,72,3,5,3,141,92,,,2,3,3,5,
66WN00744,66,1,2514,3,70,720,1957,1,18,,1,2,50,110,2,2,,1,89,08,03,07,08,035,7,2,2,1,,8,18,1165,18,696,69,,70,2,6,3,161,124,,,2,1,1,4,
66WN00745,66,1,2516,3,70,730,1417,1,18,,3,3,50,110,1,4,,1,63,09,03,10,10,038,16,2,2,1,,8,18,1132,18,496,49,,70,2,6,3,144,84,,,3,3,3,4,3
66WN00746,66,2,2517,3,70,710,1923,1,18,,1,2,50,110,1,1,,1,74,09,03,08,09,040,1,3,3,1,,8,18,1390,18,580,58,,70,2,0,3,150,102,,,2,1,1,4,
66WN00747,66,1,2518,3,70,730,1795,1,18,,3,2,50,110,1,1,,3,65,08,03,11,10,026,6,2,2,1,,8,18,1132,18,502,50,,70,2,2,3,140,98,,,2,3,3,3,3
66WN00748,66,2,2520,3,72,960,0572,1,18,,3,6,50,110,1,3,,2,72,13,03,08,08,039,5,2,2,1,,8,18,2277,18,529,52,,72,3,9,3,125,138,,,4,3,3,5,
66WN00749,66,1,2521,3,70,730,0689,1,18,,1,5,50,110,1,1,,1,89,07,04,07,07,038,8,2,2,1,,8,18,1132,18,711,71,,70,2,1,3,158,108,,,4,1,1,4,
66WN00750,66,1,2522,3,70,730,1605,1,18,,1,3,50,110,1,2,,2,81,08,03,09,08,034,8,2,2,1,,8,18,1132,18,625,62,,70,2,5,3,154,122,,,3,1,1,5,
66WN00751,66,1,2524,3,70,720,8980,1,17,,5,9,49,109,1,2,,1,55,09,03,11,10,030,9,2,2,1,,7,18,1165,18,424,42,,70,2,4,3,129,88,,,5,5,2,4,3
66WN00752,66,1,2525,3,70,720,8980,1,17,,5,9,49,109,1,2,,2,90,09,03,07,08,040,15,2,2,1,,7,18,1165,18,727,72,,70,2,7,3,165,108,,,5,5,2,5,
66WN00753,66,1,2526,3,70,730,1684,1,18,,3,2,49,109,1,2,,1,68,07,03,09,08,034,4,2,2,1,,8,18,1132,18,541,54,,70,2,1,3,149,90,,,2,3,3,4,5
66WN00754,66,1,2528,3,72,980,1167,1,18,,1,4,49,109,1,4,,2,87,10,03,07,08,036,14,2,2,1,,8,18,2095,18,672,67,,72,3,2,3,147,138,,,4,1,1,5,
66WN00755,66,2,2529,3,72,920,1881,1,18,,1,2,49,109,1,3,,2,60,12,04,11,08,034,16,2,2,1,,8,18,1659,18,457,45,,72,3,7,3,113,102,,,2,1,1,5,
66WN00756,66,1,2530,3,72,860,1841,1,18,,1,2,49,109,1,7,,2,69,09,03,09,08,033,13,2,2,1,,8,18,1939,18,523,52,,72,3,3,3,136,120,,,2,1,1,5,5
66WN00757,66,1,2531,3,70,720,1044,1,18,,5,4,49,109,1,4,,1,69,09,03,10,10,031,19,2,2,1,,8,18,1165,18,539,53,,70,2,9,3,149,102,,,4,5,2,4,6
66WN00758,66,2,2532,3,70,720,1044,1,18,,5,4,49,109,1,1,,1,64,09,03,09,08,034,18,2,2,1,,8,18,1165,18,510,51,,70,2,0,3,143,84,,,4,5,2,4,
66WN00759,66,1,2533,3,70,710,1415,1,18,,5,3,48,108,1,4,,1,50,11,03,13,11,029,7,2,2,1,,8,18,1390,18,370,37,,70,2,0,3,125,100,,,3,5,2,4,3
66WN00760,66,2,2534,3,70,710,1415,1,18,,5,3,48,108,1,1,,3,56,07,03,10,09,034,12,2,2,1,,8,18,1390,18,435,43,,70,2,5,3,153,90,,,3,5,2,3,
66WN00761,66,1,2535,3,70,730,8803,1,17,,5,9,48,108,1,4,,1,69,07,03,11,08,038,13,2,2,1,,7,18,1132,18,522,52,,70,2,2,3,161,126,,,5,5,2,4,3
66WN00762,66,1,2536,3,70,730,8803,1,17,,5,9,48,108,1,2,,3,54,08,03,12,11,028,19,2,2,1,,7,18,1132,18,413,41,,70,2,3,3,143,94,,,5,5,2,3,3
66WN00763,66,2,2538,3,70,730,1518,1,18,,3,3,48,108,1,1,,1,71,09,04,09,07,035,9,2,2,1,,8,18,1132,18,569,56,,70,2,9,3,142,96,,,3,3,3,4,
66WN00764,66,2,2540,3,72,860,1269,1,18,,3,4,48,108,1,1,,2,58,09,03,11,09,033,16,2,2,1,,8,18,1939,18,457,45,,72,3,7,3,133,86,,,4,3,3,5,
66WN00765,66,2,2541,3,70,730,0618,1,18,,3,5,48,108,1,1,,3,83,09,03,06,06,042,18,2,2,1,,8,18,1132,18,667,66,,70,2,7,3,155,110,,,4,3,3,3,
66WN00766,66,1,2543,3,70,720,9894,1,17,,5,7,48,108,1,2,,1,78,07,03,09,08,031,18,2,2,1,,7,18,1165,18,611,61,,70,2,1,3,166,120,,,5,5,2,4,
66WN00767,66,2,2544,3,70,720,9894,1,17,,5,7,48,108,1,7,,1,53,08,03,10,09,035,2,2,2,1,,7,18,1165,18,402,40,,70,2,2,3,143,96,,,5,5,2,4,
66WN00768,66,1,2546,3,70,720,0763,1,18,,3,5,48,108,1,4,,1,74,09,03,08,07,039,15,2,2,1,,8,18,1165,18,604,60,,70,2,4,3,144,88,,,4,3,3,4,
66WN00769,66,1,2548,3,70,730,1264,1,18,,5,4,47,107,1,2,,1,63,07,03,10,09,033,2,2,2,1,,8,18,1132,18,501,50,,70,2,1,3,151,94,,,4,5,2,4,3
66WN00770,66,2,2549,3,70,730,1264,1,18,,5,4,47,107,1,1,,1,49,09,03,11,10,037,18,2,2,1,,8,18,1132,18,378,37,,70,2,8,3,137,86,,,4,5,2,4,
66WN00771,66,2,2550,3,72,870,9891,1,17,,5,7,47,107,1,1,,2,76,09,03,09,08,034,1,2,2,1,,7,18,1885,18,593,59,,72,3,3,3,158,126,,,5,5,2,5,
66WN00772,66,2,2551,3,72,870,9891,1,17,,5,7,47,107,1,1,,2,56,10,03,10,09,033,19,2,2,1,,7,18,1885,18,426,42,,72,3,6,3,137,104,,,5,5,2,5,
66WN00773,66,2,2552,3,70,720,1784,1,18,,1,2,47,107,1,1,,1,72,07,03,08,08,040,10,2,2,1,,8,18,1165,18,581,58,,70,2,1,3,158,98,,,2,1,1,4,
66WN00774,66,1,2554,3,70,720,0491,1,18,,4,6,47,107,1,6,,1,78,08,03,12,09,035,5,1,2,2,,8,18,1165,18,613,61,,70,2,3,3,155,124,,,4,3,3,4,3
66WN00775,66,2,2556,3,70,720,1357,1,18,,1,3,47,107,1,1,,1,63,09,03,10,09,039,5,2,2,1,,8,18,1165,18,495,49,,70,2,5,3,142,100,,,3,1,1,4,
66WN00776,66,1,2557,3,70,730,1720,1,18,,1,2,47,107,1,2,,1,84,05,03,09,08,027,18,2,2,1,,8,18,1132,18,684,68,,70,2,4,3,169,108,,,2,1,1,4,
66WN00777,66,2,2559,3,72,880,1000,1,18,,3,5,46,106,1,3,,1,56,10,03,10,10,030,16,2,2,1,,8,18,1904,18,423,42,,72,3,3,3,127,112,,,4,3,3,4,
66WN00778,66,2,2560,3,72,880,1000,1,18,,5,5,66,126,1,1,,1,60,01,03,11,10,033,2,2,2,1,,8,18,1904,18,395,39,,72,3,5,3,,102,,,4,5,2,4,
66WN00779,66,2,2561,3,72,820,1769,1,18,,1,2,46,106,1,3,,1,72,09,03,07,06,042,8,3,4,2,,8,18,1931,18,574,57,,72,3,4,3,144,112,,,2,1,1,4,5
66WN00780,66,1,2562,3,70,730,1598,1,18,,1,3,46,106,1,2,,1,72,07,03,09,09,035,17,2,2,1,,8,18,1132,18,587,58,,70,2,7,3,156,98,,,3,1,1,4,
66WN00781,66,1,2563,3,72,900,1343,1,18,,3,3,46,106,1,1,,1,49,11,03,13,11,030,16,1,2,2,,8,18,1524,18,342,34,,72,3,2,3,120,128,,,3,3,3,4,
66WN00782,66,1,2565,3,72,940,1712,1,18,,1,2,46,106,1,2,,2,83,08,03,06,06,029,8,2,2,1,,8,18,1802,18,670,67,,72,3,0,3,148,120,,,2,1,1,5,
66WN00783,66,2,2566,3,70,710,0145,1,18,,1,6,46,106,1,1,,1,80,09,03,08,06,040,7,2,2,1,,8,18,1390,18,642,64,,70,2,2,3,147,120,,,4,1,1,4,
66WN00784,66,1,2567,3,72,850,1591,1,18,,3,3,44,104,1,1,,4,94,09,03,08,08,037,4,2,2,1,,8,18,1874,18,792,78,,72,3,5,3,170,116,,,3,3,3,6,
66WN00785,66,2,2569,3,72,920,0449,1,18,,3,6,45,105,1,1,,2,52,14,03,10,10,035,16,2,3,2,,8,18,1659,18,410,41,,72,3,0,3,107,90,,,4,3,3,5,
