UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,LOT,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
91WN03235, 91810749,91,81,Z0749,3,00,58,-0-,1,1,1,1,1.0,1,1,2,106,113,1,128,104,807, 0, 0, 0, 0, 78,,,,,5,,0,100,1130,93,,281,,000097,97,9277,80,,110,770,00,3,126
91WN03236, 91810750,91,81,Z0750,2,00,58,-0-,1,1,1,1,1.0,1,1,2,106,113,13,119,86,656, 0, 0, 0, 0, 61,PPL,,,,5,,0,196,1239,93,,256,,000097,97,0374,81,,91,647,55,5,98
91WN03237, 91810752,91,81,Z0752,3,00,58,-0-,2,1,3,2,1.0,1,1,2,106,113,8,92,95,759, 0, 0, 0, 0, 68,,,,,5,,0,206,1255,93,,281,,000097,97,9855,80,,100,723,55,3,114
91WN03238, 91810755,91,81,Z0755,3,55,55,XC.,1,1,1,1,1.0,1,1,2,106,113,27,78,68,533, 7, 0, 0, 0, 48,,,,2,1,1,0,160,1106,93,,321,,000080,80,4637,63,,72,531,68,*,80
91WN03239, 91810756,91,81,Z0756,3,00,58,-0-,2,2,5,5,3.0,3,3,3,106,119,6,89,73,539, 0, 0, 0, 0, 50,,,,,5,,0,199,1160,93,,281,3,000097,97,6945,80,,74,591,47,3,74
91WN03240, 91810757,91,81,Z0757,2,00,58,-0-,2,2,5,5,3.0,3,3,3,106,119,6,96,81,600, 0, 0, 0, 0, 53,,,,,5,,0,199,1160,93,,281,3,000097,97,6945,80,,82,664,47,3,81
91WN03241, 91810758,91,81,Z0758,1,55,55,XC.,1,1,1,1,1.0,1,1,2,106,113,17,85,81,642, 7, 0, 0, 0, 53,,,,2,1,2,0,160,1112,93,,266,,000080,80,4894,63,,85,592,68,3,81
91WN03242, 91810760,91,81,Z0760,3,00,30,632,3,2,8,5,6.0,6,4,2,106,113,7,128,101,781, 0, 0, 0, 0, 71,,,,,5,,0,174,1285,93,,281,,000097,97,1421,63,,106,828,60,3,114
91WN03243, 91810761,91,81,Z0761,2,00,30,632,3,2,8,5,6.0,6,4,2,106,113,10,110,83,637, 0, 0, 0, 0, 56,PPL,,,,5,,0,174,1285,93,,256,,000097,97,1421,63,,87,697,60,5,97
91WN03244, 91810762,91,81,Z0762,3,00,30,604,2,1,3,2,7.0,7,5,2,106,113,21,105,90,704, 0, 0, 0, 0, 66,,,,,5,,0,142,950,93,,281,,000097,97,1042,63,,95,656,61,3,100
91WN03245, 91810765,91,81,Z0765,2,00,58,-0-,2,2,5,5,1.0,1,1,2,107,112,23,84,53,398, 0, 0, 0, 0, 35,,,,,5,,0,206,1311,93,,281,,000097,97,9734,80,,56,526,55,3,68
91WN03246, 91810766,91,81,Z0766,3,00,58,-0-,2,2,5,5,1.0,1,1,2,107,112,6,77,60,467, 0, 0, 0, 0, 39,,,,,5,,0,206,1311,93,,281,,000097,97,9734,80,,64,584,55,3,73
91WN03247, 91810770,91,81,Z0770,2,55,55,XC.,1,1,1,1,1.0,1,1,2,107,112,1,73,81,658, 7, 0, 0, 0, 54,PPL,,,2,1,1,0,160,1132,93,02,256,,000080,80,4952,63,,86,646,68,5,94
91WN03248, 91810771,91,81,Z0771,3,55,55,XT.,1,1,1,1,1.0,1,1,2,107,112,18,124,88,675, 8, 0, 0, 0, 60,,,,2,1,1,0,158,1038,93,91,281,,000080,80,1544,44,,93,671,48,*,101
91WN03249, 91810773,91,81,Z0773,2,00,30,631,3,2,8,5,6.0,6,4,2,107,112,8,122,71,525, 0, 0, 0, 0, 48,PPL,,,,5,,0,184,1340,93,,256,,000097,97,1454,63,,75,586,61,5,84
91WN03250, 91810774,91,81,Z0774,3,00,30,631,3,2,8,5,6.0,6,4,2,107,112,6,124,82,621, 0, 0, 0, 0, 55,,,,,5,,0,184,1340,93,,281,,000097,97,1454,63,,87,669,61,3,100
91WN03251, 91810776,91,81,Z0776,3,00,30,634,2,1,3,2,4.0,4,4,3,107,117,5,90,89,684, 0, 0, 0, 0, 56,,,,,5,,0,166,841,93,,281,3,000097,97,2660,63,,91,543,60,3,97
91WN03252, 91810777,91,81,Z0777,2,55,55,XT.,1,1,1,1,1.0,1,1,2,107,112,11,120,77,580, 5, 0, 0, 0, 53,060,,,1,1,1,0,158,1018,92,,262,,000080,80,1195,44,,82,573,48,2,90
91WN03253, 91810778,91,81,Z0778,2,00,10,004,1,1,1,1,2.0,2,2,3,107,117,4,125,104,782, 0, 0, 0, 0, 63,,,,,5,,0,150,1010,93,,281,3,000097,97,9763,19,,106,705,11,3,115
91WN03254, 91810781,91,81,Z0781,3,00,58,-0-,1,1,1,1,1.0,1,1,2,107,112,26,96,73,566, 0, 0, 0, 0, 53,,,,,5,,0,196,1211,93,,281,,000097,97,9713,80,,78,528,55,3,95
91WN03255, 91810782,91,81,Z0782,3,55,55,XC.,1,1,1,1,1.0,1,1,2,107,112,19,53,54,435, 5, 0, 0, 0, 38,,,,1,1,1,0,160,1078,93,79,281,,000080,80,5106,63,,57,432,68,3,56
91WN03256, 91810783,91,81,Z0783,2,55,55,XC.,1,1,1,1,1.0,1,1,2,107,112,13,100,68,518, 9, 0, 0, 0, 43,063,,,1,1,1,0,160,1108,92,95,262,,000080,80,4943,63,,72,512,68,2,77
91WN03257, 91810784,91,81,Z0784,2,00,58,-0-,2,2,5,5,3.0,3,3,3,107,118,15,113,77,557, 0, 0, 0, 0, 54,,,,,5,,0,199,1034,93,,281,3,000097,97,7052,80,,78,622,47,3,88
91WN03258, 91810785,91,81,Z0785,3,00,58,-0-,2,2,5,5,3.0,3,3,3,107,66,0,99,54,668, 0, 0, 0, 0, 54,,,,,5,,0,199,1034,10,,224,3,000097,97,7052,80,,90,,47,6,0
91WN03259, 91810786,91,81,Z0786,2,97,97,197,1,1,1,1,2.0,2,2,4,108,104,1,136,101,840, 3, 0, 0, 0,  0,974,,,1,6,1,0,100,1090,,,,4,398880,80,8241,80,,114,764,97,1,109
91WN03260, 91810787,91,81,Z0787,2,55,55,XC.,1,1,1,1,1.0,1,1,2,108,111,5,108,78,605, 3, 0, 0, 0, 54,061,,,2,1,1,0,160,1128,92,,262,,000080,80,4718,63,,83,597,68,2,88
91WN03261, 91810788,91,81,Z0788,2,55,55,XC.,1,1,1,1,1.0,1,1,2,108,111,24,87,66,516, 9, 0, 0, 0, 42,062,,,2,1,1,0,160,1106,92,95,262,,000080,80,4520,63,,71,517,68,2,81
91WN03262, 91810789,91,81,Z0789,2,55,55,XT.,1,1,1,1,1.0,1,1,2,108,111,20,117,60,435, 6, 0, 0, 0, 41,065,,,1,1,1,0,158,986,92,,262,,000080,80,1417,44,,64,435,48,2,66
91WN03263, 91810791,91,81,Z0791,2,97,97,497,2,1,3,2,1.0,1,1,4,108,104,1,84,75,640, 3, 0, 0, 0,  0,PPL,,,1,6,1,0,200,1090,93,,256,,827080,80,0116,81,,85,733,97,5,81
91WN03264, 91810793,91,81,Z0793,3,00,30,634,1,1,1,1,4.0,4,4,2,108,111,5,182,109,818, 0, 0, 0, 0, 81,,,,,5,,0,141,1056,93,,281,,000097,97,2949,63,,116,714,61,3,116
91WN03265, 91810794,91,81,Z0794,2,00,30,634,2,2,5,5,5.0,5,4,2,108,111,6,121,80,612, 0, 0, 0, 0, 56,PPL,,,,5,,0,178,1097,93,,256,,000097,97,1830,63,,86,674,61,5,93
91WN03266, 91810795,91,81,Z0795,3,00,30,634,2,2,5,5,5.0,5,4,2,108,111,27,136,72,526, 0, 0, 0, 0, 46,,,,,5,,0,178,1097,93,21,281,,000097,97,1830,63,,77,573,61,3,85
91WN03267, 91810797,91,81,Z0797,2,55,55,XT.,2,1,3,2,1.0,1,1,2,108,111,17,61,64,522, 6, 0, 0, 0, 44,064,,,2,1,1,0,168,994,92,,262,,000080,80,1616,44,,69,544,41,2,73
91WN03268, 91810798,91,81,Z0798,2,00,58,-0-,1,1,1,1,1.0,1,1,2,109,110,15,111,75,581, 0, 0, 0, 0, 52,PPL,,,,5,,0,196,1221,93,,256,,000097,97,0073,81,,81,574,55,5,88
91WN03269, 91810799,91,81,Z0799,3,00,58,-0-,2,2,5,6,3.0,3,3,3,109,64,0,84,40,494, 0, 0, 0, 0, 40,,,,,5,,0,227,1265,97,,227,3,000097,97,6637,80,,68,,47,7,0
91WN03270, 91810800,91,81,Z0800,3,00,58,-0-,2,2,5,4,3.0,3,3,3,109,115,15,107,77,577, 0, 0, 0, 0, 46,,,,,5,,0,227,1265,93,,281,3,000097,97,6637,80,,80,550,47,3,76
91WN03271, 91810801,91,81,Z0801,1,97,97,397,2,2,5,5,2.0,2,2,4,109,103,1,88,92,808, 3, 0, 0, 0,  0,,,,1,6,1,0,150,1470,,,,4,656980,80,8240,80,,106,827,97,1,98
91WN03272, 91810802,91,81,Z0802,2,97,97,397,2,2,5,5,2.0,2,2,4,109,103,1,100,90,777, 3, 0, 0, 0,  0,974,,,1,6,1,0,150,1470,,,,4,656980,80,8240,80,,103,853,97,1,100
91WN03273, 91810803,91,81,Z0803,2,00,58,-0-,1,1,1,1,1.0,1,1,2,109,110,12,128,90,702, 0, 0, 0, 0, 63,PPL,,,,5,,0,196,1251,93,,256,,000097,97,9633,80,,97,695,55,5,88
91WN03274, 91810804,91,81,Z0804,3,00,30,OVX,1,1,1,1,3.5,3,3,2,109,110,3,124,68,505, 8, 0, 0, 0, 50,,,,2,2,1,0,0,0,93,,321,,000000,00,1831,03,,73,432,00,*,80
91WN03275, 91810805,91,81,Z0805,2,55,55,XC.,2,1,3,2,1.0,1,1,2,109,110,18,82,49,371, 9, 0, 0, 0, 40,,,,1,1,1,0,170,1074,93,95,281,,000080,80,4762,63,,53,396,68,3,65
91WN03276, 91810806,91,81,Z0806,2,00,58,-0-,2,2,5,5,5.0,5,4,3,110,114,4,108,67,493, 0, 0, 0, 0, 41,,,,,5,,0,199,1124,93,,281,3,000097,97,1537,80,,70,518,47,3,69
91WN03277, 91810807,91,81,Z0807,2,00,58,-0-,2,2,5,5,5.0,5,4,3,110,114,4,112,68,498, 0, 0, 0, 0, 45,,,,,5,,0,199,1124,93,,281,3,000097,97,1537,80,,71,523,47,3,69
91WN03278, 91810811,91,81,Z0811,3,00,58,-0-,2,1,3,2,1.0,1,1,2,110,109,25,98,76,607, 0, 0, 0, 0, 50,,,,,5,,0,206,1221,93,,281,,000097,97,0178,81,,83,574,55,3,94
91WN03279, 91810812,91,81,Z0812,3,00,10,012,1,1,1,1,6.0,6,4,3,110,115,18,160,115,861, 0, 0, 0, 0, 74,,,,,5,,0,137,883,93,,281,3,000097,97,6137,19,,119,718,12,3,124
91WN03280, 91810813,91,81,Z0813,3,55,55,XT.,1,1,1,1,1.0,1,1,2,110,109,15,91,68,540, 6, 0, 0, 0, 46,,,,2,1,1,0,158,1004,93,,321,,000080,80,1474,44,,74,543,42,*,85
91WN03281, 91810815,91,81,Z0815,2,00,58,-0-,2,2,5,5,3.0,3,3,3,110,116,7,120,82,603, 0, 0, 0, 0, 49,,,,,5,,0,227,1008,93,,281,3,000097,97,6722,80,,84,670,45,3,75
91WN03282, 91810816,91,81,Z0816,2,00,58,-0-,2,2,5,5,3.0,3,3,3,110,116,5,131,85,620, 0, 0, 0, 0, 55,,,,,5,,0,227,1008,93,,281,3,000097,97,6722,80,,87,687,45,3,82
91WN03283, 91810817,91,81,Z0817,2,00,30,603,2,1,3,2,2.0,2,2,2,110,109,25,138,90,699, 0, 0, 0, 0, 66,PPL,,,,5,,0,150,913,93,,256,,000097,97,4090,63,,98,686,61,5,108
91WN03284, 91810822,91,81,Z0822,2,55,55,XT.,1,1,1,1,1.0,1,1,2,110,109,18,98,57,433, 6, 0, 0, 0, 38,064,,,1,1,1,0,158,982,92,,262,,000080,80,0978,44,,62,437,42,2,72
91WN03285, 91810823,91,81,Z0823,1,55,55,XC.,1,1,1,1,1.0,1,1,2,110,109,1,140,79,596,10, 0, 0, 0, 49,,,,1,1,1,0,160,1114,93,,266,,000080,80,4691,63,,86,550,68,3,79
91WN03286, 91810824,91,81,Z0824,2,00,58,-0-,2,1,3,2,1.0,1,1,2,110,109,13,68,69,571, 0, 0, 0, 0, 46,PPL,,,,5,,0,206,1299,93,,256,,000097,97,9683,80,,75,590,55,5,80
91WN03287, 91810825,91,81,Z0825,3,00,58,-0-,2,1,3,2,1.0,1,1,2,110,109,20,82,79,650, 0, 0, 0, 0, 53,,,,,5,,0,206,1299,93,,281,,000097,97,9683,80,,86,617,55,3,99
91WN03288, 91810826,91,81,Z0826,2,00,10,005,2,2,5,5,2.0,2,2,3,110,114,5,132,77,560, 0, 0, 0, 0, 49,,,,,5,,0,184,1128,93,,281,3,000097,97,9931,19,,80,623,11,3,81
91WN03289, 91810827,91,81,Z0827,3,00,10,005,2,2,5,5,2.0,2,2,3,110,114,3,114,75,558, 0, 0, 0, 0, 46,,,,,5,,0,184,1128,93,,281,3,000097,97,9931,19,,78,609,11,3,78
91WN03290, 91810828,91,81,Z0828,3,00,58,-0-,1,1,1,1,1.0,1,1,2,110,109,10,123,93,740, 0, 0, 0, 0, 61,,,,,5,,0,196,1257,93,,281,,000097,97,0022,81,,101,706,55,3,111
91WN03291, 91810829,91,81,Z0829,1,97,97,597,1,1,1,1,1.0,1,1,4,110,102,1,125,96,819, 3, 0, 0, 0,  0,,,,1,6,2,0,100,1220,,,,,829280,80,0123,81,,111,835,97,1,97
91WN03292, 91810830,91,81,Z0830,2,55,55,XC.,1,1,1,1,1.0,1,1,2,110,109,1,81,74,605, 6, 0, 0, 0, 49,060,,,1,1,1,0,160,1122,92,,262,,000080,80,4824,63,,81,601,68,2,89
91WN03293, 91810832,91,81,Z0832,2,00,58,-0-,3,2,8,5,4.0,4,4,3,110,116,13,98,72,536, 0, 0, 0, 0, 46,,,,,5,,0,249,1086,93,,281,3,000097,97,5113,80,,74,559,47,3,77
91WN03294, 91810833,91,81,Z0833,2,00,58,-0-,3,2,8,5,4.0,4,4,3,110,116,13,89,84,647, 0, 0, 0, 0, 50,,,,,5,,0,249,1086,93,,281,3,000097,97,5113,80,,87,670,47,3,90
91WN03295, 91810834,91,81,Z0834,3,55,55,XC.,2,2,5,5,1.0,1,1,2,110,109,29,101,53,394, 7, 0, 0, 0, 36,,,,1,1,1,0,170,1192,93,,281,,000080,80,4673,63,,57,437,68,3,66
91WN03296, 91810835,91,81,Z0835,2,55,55,XC.,2,2,5,5,1.0,1,1,2,110,109,11,92,52,393, 8, 0, 0, 0, 32,,,,2,1,1,0,170,1192,93,,281,,000080,80,4673,63,,56,525,68,3,63
91WN03297, 91810836,91,81,Z0836,3,55,55,XT.,1,1,1,1,1.0,1,1,2,110,109,24,91,54,412, 8, 0, 0, 0, 39,,,,8,1,1,0,158,976,97,26,249,,000080,80,1362,44,,59,419,48,3,0
91WN03298, 91810837,91,81,Z0837,3,00,58,-0-,2,1,3,2,1.0,1,1,2,110,109,22,120,91,725, 8, 0, 0, 0, 64,,,,2,9,1,0,206,1251,,08,,,000097,97,0058,81,,99,692,55,1,104
91WN03299, 91810840,91,81,Z0840,2,00,58,-0-,2,1,3,2,1.0,1,1,2,110,109,1,70,60,486, 0, 0, 0, 0, 39,,,,,5,,0,206,1193,93,,281,,000097,97,9726,80,,65,506,55,3,73
91WN03300, 91810841,91,81,Z0841,2,55,55,XT.,2,1,3,2,1.0,1,1,2,110,109,7,85,65,518, 6, 0, 0, 0, 44,064,,,1,1,1,0,168,998,92,,262,,000080,80,0994,44,,71,540,41,2,74
91WN03301, 91810843,91,81,Z0843,2,55,55,XC.,2,1,3,2,1.0,1,1,2,110,109,1,91,59,458, 7, 0, 0, 0, 39,064,,,1,1,1,0,170,1092,92,95,262,,000080,80,4772,63,,64,477,68,2,71
91WN03302, 91810845,91,81,Z0845,2,00,30,634,2,2,5,5,2.0,2,2,3,110,115,1,117,92,698, 0, 0, 0, 0, 56,,,,,5,,0,150,1088,93,,281,3,000097,97,4027,63,,95,761,60,3,84
91WN03303, 91810846,91,81,Z0846,3,00,30,634,2,2,5,5,2.0,2,2,3,110,115,1,136,82,595, 0, 0, 0, 0, 49,,,,,5,,0,150,1088,93,,281,3,000097,97,4027,63,,85,645,60,3,84
91WN03304, 91810847,91,81,Z0847,2,55,55,XT.,1,1,1,1,1.0,1,1,2,110,109,1,95,64,500, 7, 0, 0, 0, 42,064,,,3,1,1,0,158,994,92,,262,,000080,80,1113,44,,70,496,41,2,73
91WN03305, 91810848,91,81,Z0848,2,97,97,397,1,1,1,1,3.0,3,3,4,110,102,1,120,101,873, 3, 0, 0, 0,  0,974,,,1,6,1,0,133,1187,,,,4,656980,80,7919,80,,117,814,97,1,113
91WN03306, 91810849,91,81,Z0849,2,55,55,XC.,1,1,1,1,1.0,1,1,2,110,109,17,90,69,550, 4, 0, 0, 0, 47,062,,,2,1,1,0,160,1114,92,95,262,,000080,80,5011,63,,75,554,68,2,84
91WN03307, 91810850,91,81,Z0850,2,97,97,497,1,1,1,1,1.0,1,1,4,111,101,1,138,87,725, 3, 0, 0, 0,  0,974,,,1,6,1,0,100,1240,,,,,827080,80,0156,81,,101,791,97,1,93
91WN03308, 91810851,91,81,Z0851,2,97,97,197,1,1,1,1,2.0,2,2,4,111,101,1,148,100,844, 3, 0, 0, 0,  0,974,,,4,6,1,0,100,590,01,,331,4,398880,80,8285,80,,116,767,97,1,101
91WN03309, 91810852,91,81,Z0852,3,55,55,XT.,1,1,1,1,1.0,1,1,2,111,108,18,68,61,502, 7, 0, 0, 0, 43,,,,5,1,1,0,158,992,93,,321,,000080,80,0984,44,,67,509,41,*,71
91WN03310, 91810853,91,81,Z0853,1,55,55,XT.,1,1,1,1,1.0,1,1,2,111,108,15,122,67,507, 5, 0, 0, 0, 43,,,,2,1,2,0,158,984,93,,266,,000080,80,1155,44,,73,470,48,3,75
91WN03311, 91810854,91,81,Z0854,2,00,10,003,2,2,5,5,5.0,5,4,3,111,114,19,108,75,563, 0, 0, 0, 0, 49,,,,,5,,0,140,859,93,,281,3,000097,97,7115,19,,78,587,11,3,77
91WN03312, 91810855,91,81,Z0855,3,00,10,003,2,2,5,5,5.0,5,4,3,111,114,18,117,86,652, 0, 0, 0, 0, 55,,,,,5,,0,140,859,93,,281,3,000097,97,7115,19,,90,663,11,3,82
91WN03313, 91810856,91,81,Z0856,2,55,55,XT.,1,1,1,1,1.0,1,1,2,111,108,2,120,70,537, 9, 0, 0, 0, 52,,,,1,1,1,0,158,1008,93,,281,,000080,80,1161,44,,76,536,48,3,78
91WN03314, 91810857,91,81,Z0857,3,00,10,012,1,1,1,1,2.0,2,2,3,111,115,6,136,91,673, 0, 0, 0, 0, 55,,,,,5,,0,167,971,93,,281,3,000097,97,0047,10,,94,569,12,3,98
91WN03315, 91810858,91,81,Z0858,1,97,97,397,3,2,8,6,5.0,5,4,4,111,101,1,94,89,788, 3, 0, 0, 0,  0,,,,1,6,1,0,220,1188,,,,4,656980,80,1452,80,,104,746,97,1,94
91WN03316, 91810859,91,81,Z0859,1,97,97,397,3,2,8,4,5.0,5,4,4,111,101,1,113,91,789, 3, 0, 0, 0,  0,,,,1,6,1,0,220,1188,,,,4,656980,80,1452,80,,106,723,97,1,95
91WN03317, 91810861,91,81,Z0861,2,55,55,XT.,2,1,3,2,1.0,1,1,2,111,108,1,85,55,431, 4, 0, 0, 0, 30,065,,,1,1,1,0,168,978,92,,262,,000080,80,1568,44,,60,453,42,2,66
91WN03318, 91810862,91,81,Z0862,2,55,55,XT.,1,1,1,1,1.0,1,1,2,111,108,24,80,51,398, 7, 0, 0, 0, 35,065,,,1,1,1,0,158,974,92,,262,,000080,80,1033,44,,56,408,42,2,64
91WN03319, 91810863,91,81,Z0863,1,55,55,XT.,2,1,3,2,1.0,1,1,2,111,108,2,102,65,507, 8, 0, 0, 0, 43,,,,1,1,1,0,168,980,93,,266,,000080,80,1200,44,,71,457,48,3,72
91WN03320, 91810865,91,81,Z0865,1,55,55,XC.,1,1,1,1,1.0,1,1,2,111,108,28,109,77,612, 5, 0, 0, 0, 53,,,,1,1,1,0,160,1114,93,,266,,000080,80,5088,63,,84,581,68,3,83
91WN03321, 91810867,91,81,Z0867,3,00,10,007,2,2,5,5,7.0,7,5,2,112,107,22,121,75,588, 0, 0, 0, 0, 57,,,,,5,,0,171,1202,93,,281,,000097,97,5604,19,,83,697,18,3,92
91WN03322, 91810868,91,81,Z0868,2,00,10,007,2,2,5,5,7.0,7,5,2,112,107,2,116,67,518, 0, 0, 0, 0, 44,PPL,,,,5,,0,171,1202,93,,256,,000097,97,5604,19,,74,641,18,5,78
91WN03323, 91810869,91,81,Z0869,3,00,30,604,1,1,1,1,2.0,2,2,3,112,113,6,141,95,716, 0, 0, 0, 0, 68,,,,,5,,0,150,1074,93,,281,3,000097,97,4058,63,,100,614,61,3,93
91WN03324, 91810870,91,81,Z0870,2,55,55,XC.,1,1,1,1,1.0,1,1,2,112,107,11,122,81,643, 5, 0, 0, 0, 55,059,,,1,1,1,0,160,1142,93,,281,,000080,80,4532,63,,89,649,68,2,91
91WN03325, 91810871,91,81,Z0871,2,55,55,XC.,1,1,1,1,1.0,1,1,2,112,107,24,115,78,621, 5, 0, 0, 0, 53,059,,,1,1,1,0,160,1136,93,95,281,,000080,80,4934,63,,86,633,68,2,92
91WN03326, 91810873,91,81,Z0873,2,55,55,XC.,1,1,1,1,1.0,1,1,2,113,106,25,113,60,459, 6, 0, 0, 0, 41,065,,,1,1,1,0,160,1102,92,,262,,000080,80,4700,63,,66,475,68,2,69
91WN03327, 91810874,91,81,Z0874,3,55,55,XC.,1,1,1,1,1.0,1,1,2,113,106,20,63,57,478, 6, 0, 0, 0, 36,,,,1,1,1,0,160,1094,93,16,321,,000080,80,4923,63,,64,491,68,*,69
91WN03328, 91810876,91,81,Z0876,3,00,10,013,2,1,3,2,3.0,3,3,3,113,112,4,114,94,738, 0, 0, 0, 0, 67,,,,,5,,0,160,967,93,,281,3,000097,97,9073,19,,100,645,11,3,92
91WN03329, 91810878,91,81,Z0878,2,55,55,XT.,2,1,3,2,1.0,1,1,2,113,106,3,72,61,508, 5, 0, 0, 0, 41,064,,,2,1,1,0,168,994,92,,262,,000080,80,1232,44,,68,536,42,2,73
91WN03330, 91810880,91,81,Z0880,2,55,55,XC.,2,2,5,5,1.0,1,1,2,113,106,20,92,58,460, 7, 0, 0, 0, 38,065,,,2,1,1,0,170,1224,92,,262,,000080,80,4995,63,,64,604,68,2,70
91WN03331, 91810881,91,81,Z0881,3,55,55,XC.,2,2,5,5,1.0,1,1,2,113,106,13,84,49,383, 5, 0, 0, 0, 33,,,,1,1,2,0,170,1224,93,16,281,,000080,80,4995,63,,54,516,68,3,57
91WN03332, 91810882,91,81,Z0882,1,97,97,197,1,1,1,1,5.0,5,4,4,113,99,1,144,87,733, 4, 0, 0, 0,  0,,,,2,6,2,0,180,1336,,,,,398880,80,1233,80,,102,595,97,1,98
91WN03333, 91810883,91,81,Z0883,3,55,55,XT.,1,1,1,1,1.0,1,1,2,113,106,1,105,72,580, 7, 0, 0, 0, 45,,,,2,1,1,0,158,1014,93,,321,,000080,80,0956,44,,80,584,42,*,81
91WN03334, 91810887,91,81,Z0887,2,55,55,XT.,2,1,3,2,1.0,1,1,2,113,106,2,81,55,442, 8, 0, 0, 0, 42,065,,,1,1,1,0,168,982,92,,262,,000080,80,1587,44,,61,470,48,2,66
91WN03335, 91810888,91,81,Z0888,1,97,97,297,1,1,1,1,3.0,3,3,4,113,99,1,159,96,809, 5, 0, 0, 0,  0,,,,1,6,1,0,100,623,93,,266,,422480,80,6102,80,,113,699,97,3,105
91WN03336, 91810889,91,81,Z0889,2,55,55,XT.,1,1,1,1,1.0,1,1,2,113,106,4,103,70,563, 8, 0, 0, 0, 45,062,,,2,1,1,0,158,1012,92,,262,,000080,80,1179,44,,78,569,48,2,82
91WN03337, 91810890,91,81,Z0890,3,00,10,004,2,2,5,5,3.0,3,3,3,113,112,12,136,72,521, 0, 0, 0, 0, 51,,,,,5,,0,189,1138,93,,281,3,000097,97,9318,19,,76,578,11,3,70
91WN03338, 91810891,91,81,Z0891,2,00,10,004,2,2,5,5,3.0,3,3,3,113,112,14,134,83,621, 0, 0, 0, 0, 59,,,,,5,,0,189,1138,93,,281,3,000097,97,9318,19,,88,691,11,3,88
91WN03339, 91810892,91,81,Z0892,3,55,55,XC.,1,1,1,1,1.0,1,1,2,114,105,25,118,74,592, 6, 0, 0, 0, 52,,,,1,1,1,0,160,1132,93,,321,,000080,80,5047,63,,83,611,68,*,85
91WN03340, 91810893,91,81,Z0893,1,55,55,XT.,1,1,1,1,1.0,1,1,2,114,105,17,128,84,678, 4, 0, 0, 0, 59,,,,2,1,2,0,158,1024,93,,266,,000080,80,1233,44,,94,650,48,3,99
91WN03341, 91810894,91,81,Z0894,2,55,55,XC.,1,1,1,1,1.0,1,1,2,114,105,17,81,71,599, 8, 0, 0, 0, 48,OUT,,,6,1,2,0,160,1126,93,95,281,,000080,80,4783,63,,80,613,68,3,83
91WN03342, 91810895,91,81,Z0895,2,55,55,XT.,2,1,3,2,1.0,1,1,2,114,105,7,97,63,508, 3, 0, 0, 0, 41,064,,,2,1,1,0,168,1000,92,95,262,,000080,80,1188,44,,71,541,48,2,74
91WN03343, 91810897,91,81,Z0897,2,55,55,XC.,1,1,1,1,1.0,1,1,2,114,105,1,78,63,526, 6, 0, 0, 0, 40,063,,,1,1,1,0,160,1108,92,,262,,000080,80,5065,63,,71,533,68,2,77
91WN03344, 91810898,91,81,Z0898,1,55,55,XT.,1,1,1,1,1.0,1,1,2,114,105,21,112,56,427, 8, 0, 0, 0, 37,,,,1,1,1,0,158,968,93,,266,,000080,80,1293,44,,62,401,41,3,63
91WN03345, 91810899,91,81,Z0899,3,00,10,007,2,2,5,5,4.0,4,4,2,114,105,10,123,79,635, 0, 0, 0, 0, 53,,,,,5,,0,189,1100,93,,281,,000097,97,7837,19,,89,689,18,3,93
91WN03346, 91810900,91,81,Z0900,3,00,10,007,2,2,5,5,4.0,4,4,2,114,105,7,112,70,560, 0, 0, 0, 0, 49,,,,,5,,0,189,1100,93,,281,,000097,97,7837,19,,78,614,18,3,89
91WN03347, 91810901,91,81,Z0901,2,55,55,XT.,1,1,1,1,1.0,1,1,2,114,105,15,88,52,411, 5, 0, 0, 0, 37,065,,,1,1,1,0,158,980,92,,262,,000080,80,1028,44,,58,424,41,2,59
91WN03348, 91810902,91,81,Z0902,2,55,55,XT.,1,1,1,1,1.0,1,1,2,114,105,18,88,62,507, 5, 0, 0, 0, 38,,,,1,3,1,0,158,1000,93,06,281,,000080,80,1053,44,,70,522,41,3,71
91WN03349, 91810903,91,81,Z0903,3,00,58,-0-,1,1,1,1,1.0,1,1,2,114,105,1,112,75,608, 0, 0, 0, 0, 50,,,,,5,,0,196,1227,93,,281,,000097,97,9729,80,,84,578,55,3,90
91WN03350, 91810904,91,81,Z0904,3,00,30,633,1,1,1,1,2.0,2,2,3,114,111,14,158,116,903, 0, 0, 0, 0, 70,,,,,5,,0,134,959,93,,281,3,000097,97,3849,63,,124,802,61,3,120
91WN03351, 91810905,91,81,Z0905,2,55,55,XC.,1,1,1,1,1.0,1,1,2,114,105,20,93,67,550, 8, 0, 0, 0, 45,062,,,1,1,1,0,160,1118,92,,262,,000080,80,4456,63,,75,566,68,2,81
