UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT
93WN01852, 93443956,93,T3956,44,2,41,02,412,9,3,2,4.0,4,4,2,127,217,90,7,10.1,47,71,0.677,91,1,1,,,2,M,R.1,,217444,44,T0584,44,41,1,,0,8,5,129,2.04,134.1,1,83,0
93WN01853, 93443957,93,T3957,44,1,41,02,412,9,3,2,4.0,4,4,2,127,217,90,11,10.6,47,68,0.638,87,1,1,,,2,M,,,217444,44,T0584,44,41,1,,0,8,5,119,2.04,134.1,1,76,0
93WN01854, 93443959,93,T3959,44,1,42,02,842,5,1,1,3.0,3,3,2,127,217,90,5,15.6,58,85,0.771,108,1,1,,,2,C,,,230944,44,T1571,44,42,1,,0,1,1,104,1.26,84.0,1,89,0
93WN01855, 93443960,93,T3960,44,3,41,02,414,8,2,2,3.0,3,3,N,128,217,89,1,13.4,49,60,0.524,76,1,1,,,2,M,,,230644,44,T1472,44,41,B,93,666,5,5,103,1.54,101.1,B,0,0
93WN01856, 93443961,93,T3961,44,3,41,02,414,8,2,2,3.0,3,3,N,128,217,89,1,11.9,45,48,0.406,61,1,1,,,2,M,,,230644,44,T1472,44,41,B,93,666,5,5,93,1.54,101.1,B,0,0
93WN01857, 93443962,93,T3962,44,1,TT,02,R-0,8,2,2,2.0,2,2,2,128,217,89,6,11.0,47,74,0.708,96,1,2,,,2,c,,,000044,44,T1878,44,48,J,,0,5,4,110,1.75,107.4,J,85,0
93WN01858, 93443963,93,T3963,44,2,TT,02,R-0,8,2,2,2.0,2,2,2,128,217,89,5,9.2,31,48,0.436,62,1,1,,,2,c,MKT,OFF TYPE X,000044,44,T1878,44,48,3,93,270,5,6,96,1.75,107.4,3,54,63
93WN01859, 93443964,93,T3964,44,1,42,02,862,5,1,1,3.0,3,3,2,128,217,89,13,14.8,59,82,0.755,105,1,1,,,2,C,,4TEATS,234844,44,T0965,44,42,1,,0,1,1,102,1.26,83.8,1,83,0
93WN01860, 93443965,93,T3965,44,3,48,02,T,5,1,1,1.0,1,1,2,128,217,89,6,10.8,44,69,0.654,89,1,1,,,2,,,,000044,44,T2546,44,41,3,93,292,1,1,110,1.57,99.1,3,88,0
93WN01861, 93443966,93,T3966,44,2,42,02,872,5,1,1,2.0,2,2,2,128,217,89,6,11.6,46,67,0.622,86,1,1,,,2,C,R.2,,228544,44,T2323,44,42,1,,0,1,1,99,1.42,82.6,1,83,0
93WN01862, 93443967,93,T3967,44,1,41,02,414,9,3,2,6.0,6,4,2,128,217,89,13,13.5,36,57,0.489,72,1,1,,,2,M,,,230644,44,T9053,43,41,3,93,242,8,5,86,2.08,87.0,3,64,0
93WN01863, 93443968,93,T3968,44,1,41,02,414,9,3,2,6.0,6,4,2,128,217,89,6,13.2,38,55,0.47,70,1,1,,,2,M,,,230644,44,T9053,43,41,3,93,242,8,5,85,2.08,87.0,3,62,0
93WN01864, 93443969,93,T3969,44,2,42,02,882,5,1,1,7.0,7,5,2,128,217,89,13,12.0,52,71,0.663,92,1,1,,,2,C,R.1,,223844,44,T7955,43,42,1,,0,1,1,111,1.5,99.5,1,87,0
93WN01865, 93443970,93,T3970,44,2,41,02,411,5,1,1,2.0,2,2,2,128,217,89,11,14.0,58,81,0.753,104,1,1,,,2,M,R.1,,190544,44,T1865,44,41,1,,0,1,1,112,1.42,86.8,1,103,0
93WN01866, 93443971,93,T3971,44,3,41,02,414,8,2,2,5.0,5,4,N,128,217,89,1,10.8,49,57,0.519,73,1,1,,,2,M,,,230644,44,T9783,43,41,B,93,666,5,5,103,1.58,106.0,B,0,0
93WN01867, 93443972,93,T3972,44,3,41,02,414,8,2,2,5.0,5,4,N,128,217,89,1,11.6,59,61,0.555,78,1,1,,,2,M,,,230644,44,T9783,43,41,B,93,666,5,5,106,1.58,106.0,B,0,0
93WN01868, 93443973,93,T3973,44,2,41,02,411,8,2,2,4.0,4,4,N,129,217,88,1,9.5,42,47,0.426,61,1,1,,,2,M,,,190544,44,T0429,44,41,B,93,666,5,7,85,1.92,86.3,B,0,0
93WN01869, 93443974,93,T3974,44,2,41,02,411,8,2,2,4.0,4,4,N,129,217,88,1,13.0,50,48,0.398,61,1,1,,,2,M,,"FX.NECK,ENTR",190544,44,T0429,44,41,B,54,305,5,3,85,1.92,86.3,B,0,0
93WN01870, 93443975,93,T3975,44,3,42,02,852,8,2,2,6.0,6,4,N,129,217,88,1,11.8,44,54,0.48,69,1,1,,,2,C,,,238544,44,T8574,43,42,B,93,666,5,5,102,1.88,108.3,B,0,0
93WN01871, 93443976,93,T3976,44,2,42,02,852,8,2,2,6.0,6,4,N,129,217,88,1,10.8,48,49,0.434,63,1,1,,,2,C,R.2,,238544,44,T8574,43,42,1,,0,5,5,97,1.88,108.3,B,65,0
93WN01872, 93443977,93,T3977,44,3,42,02,822,8,2,2,3.0,3,3,N,129,217,88,1,11.0,46,52,0.466,67,1,1,,,2,C,,,203044,44,T1012,44,42,B,93,666,5,5,95,1.54,97.1,B,0,0
93WN01873, 93443978,93,T3978,44,2,42,02,822,8,2,2,3.0,3,3,N,129,217,88,1,12.0,46,51,0.443,65,1,1,,,2,C,,,203044,44,T1012,44,42,B,93,666,5,5,93,1.54,97.1,B,0,0
93WN01874, 93443979,93,T3979,44,3,41,02,412,8,2,2,2.0,2,2,N,129,217,88,1,10.2,47,49,0.441,63,1,1,,,2,M,,,217444,44,T2308,44,41,B,93,666,5,5,90,1.58,94.4,B,0,0
93WN01875, 93443980,93,T3980,44,3,41,02,412,8,2,2,2.0,2,2,N,129,217,88,1,10.2,52,57,0.532,74,1,1,,,2,M,,,217444,44,T2308,44,41,B,93,666,5,5,98,1.58,94.4,B,0,0
93WN01876, 93443981,93,T3981,44,3,48,02,T,5,1,1,1.0,1,1,1,129,215,86,15,10.4,36,56,0.53,74,1,1,,,2,,,,000044,44,T3058,44,42,3,93,292,1,1,99,1.57,96.1,3,74,0
93WN01877, 93443982,93,T3982,44,1,41,02,413,8,2,2,5.0,5,4,2,129,217,88,6,13.9,54,78,0.728,101,1,1,,,2,M,,,228644,44,T9933,43,41,1,,0,5,5,108,1.58,99.0,1,82,0
93WN01878, 93443983,93,T3983,44,2,41,02,413,8,2,2,5.0,5,4,2,129,217,88,12,13.8,50,72,0.661,93,1,1,,,2,M,R.1,4TEATS,228644,44,T9933,43,41,1,,0,5,5,112,1.58,99.0,1,85,0
93WN01879, 93443984,93,T3984,44,2,TT,02,R-0,8,2,2,7.0,7,5,1,129,215,86,10,9.9,43,55,0.524,73,1,1,,,2,c, 23,,000044,44,T7912,43,48,2,93,270,5,5,80,1.13,63.1,2,75,76
93WN01880, 93443985,93,T3985,44,2,TT,02,R-0,8,2,2,7.0,7,5,1,129,215,86,3,10.0,44,55,0.523,73,1,1,,,2,c, 24,ENTR,000044,44,T7912,43,48,2,92,266,5,5,80,1.13,63.1,2,66,75
93WN01881, 93443986,93,T3986,44,2,41,02,413,8,2,2,3.0,3,3,N,129,217,88,1,10.1,31,46,0.408,59,1,1,,,2,M,,4TEATS,228644,44,T0980,44,41,B,93,666,5,6,87,1.54,92.4,B,0,0
93WN01882, 93443987,93,T3987,44,2,41,02,413,8,2,2,3.0,3,3,N,129,217,88,1,12.7,44,47,0.39,59,1,1,,,2,M,,4TEATS,228644,44,T0980,44,41,B,93,666,5,4,87,1.54,92.4,B,0,0
93WN01883, 93443991,93,T3991,44,2,TT,02,R-0,8,2,2,2.0,2,2,1,130,215,85,6,10.0,42,63,0.624,85,1,1,,,2,i,,,000044,44,T1993,44,48,3,93,292,5,5,108,1.75,100.7,3,71,0
93WN01884, 93443992,93,T3992,44,2,TT,02,R-0,8,2,2,2.0,2,2,1,130,215,85,9,9.3,43,59,0.585,79,1,1,,,2,i,,ENTR,000044,44,T1993,44,48,3,93,292,5,5,104,1.75,100.7,3,73,0
93WN01885, 93443993,93,T3993,44,3,48,02,T,5,1,1,1.0,1,1,3,130,195,65,1,12.2,20,51,0.597,84,1,1,,,7,,31C,,000044,44,T3207,44,48,3,93,292,1,1,106,1.57,98.1,,76,0
93WN01886, 93443995,93,T3995,44,3,48,02,T,5,1,1,1.0,1,1,1,130,215,85,7,11.2,40,54,0.504,72,1,1,,,2,,,,000044,44,T2676,44,42,3,93,292,1,1,97,1.57,95.7,3,78,0
93WN01887, 93443996,93,T3996,44,2,42,02,832,8,2,2,7.0,7,5,N,130,217,87,1,9.0,39,44,0.402,57,1,1,,,2,C,,,222544,44,T8324,43,42,B,93,666,5,6,90,1.96,102.3,B,0,0
93WN01888, 93443997,93,T3997,44,2,42,02,832,8,2,2,7.0,7,5,N,130,217,87,1,11.4,48,49,0.432,63,2,1,,,2,C,,BRN.L.HIP,222544,44,T8324,43,42,B,93,666,5,4,94,1.96,102.3,B,0,0
93WN01889, 93443998,93,T3998,44,2,41,02,414,8,2,2,4.0,4,4,1,130,215,85,15,12.0,44,61,0.576,81,1,1,,,2,M,R.1,,230644,44,T0364,44,41,1,,0,5,5,110,1.67,111.0,1,70,0
93WN01890, 93443999,93,T3999,44,2,41,02,414,8,2,2,4.0,4,4,1,130,215,85,16,11.9,45,63,0.601,84,1,1,,,2,M,R.1,,230644,44,T0364,44,41,1,,0,5,5,112,1.67,111.0,1,75,0
93WN01891, 93444000,93,T4000,44,1,41,02,412,8,2,2,5.0,5,4,1,130,215,85,14,13.0,52,76,0.741,102,1,1,,,2,M,,,217444,44,T9777,43,41,1,,0,5,5,121,1.69,121.5,1,83,0
93WN01892, 93444001,93,T4001,44,2,41,02,412,8,2,2,5.0,5,4,1,130,215,85,3,11.5,48,71,0.7,96,1,1,,,2,M,R.1,,217444,44,T9777,43,41,1,,0,5,5,126,1.69,121.5,1,87,0
93WN01893, 93444002,93,T4002,44,1,TT,02,R-0,7,2,1,5.0,5,4,1,130,215,85,8,9.4,54,79,0.819,108,1,1,,,2,i,,,000044,44,T9618,43,48,J,,0,3,2,110,1.47,95.8,J,87,0
93WN01894, 93444003,93,T4003,44,3,48,02,T,5,1,1,1.0,1,1,3,130,195,65,1,11.2,17,46,0.535,75,1,1,,,7,,34D,,000044,44,T3183,44,48,3,93,292,1,1,99,1.57,96.3,,73,0
93WN01895, 93444004,93,T4004,44,1,TT,02,R-0,5,1,1,2.0,2,2,1,130,215,85,6,12.8,56,81,0.802,109,1,1,,,2,i,,,000044,44,T1820,44,48,J,,0,1,1,107,1.42,88.0,J,92,0
93WN01896, 93444005,93,T4005,44,1,41,02,411,9,3,2,5.0,5,4,1,130,215,85,17,13.5,51,69,0.653,92,1,1,,,2,M,,W/BAND9-15-93,190544,44,T9413,43,41,3,93,312,8,5,0,1.69,115.8,3,88,0
93WN01897, 93444006,93,T4006,44,1,41,02,411,9,3,2,5.0,5,4,1,130,215,85,9,12.8,46,59,0.544,78,1,1,,,2,M,,,190544,44,T9413,43,41,1,,0,8,5,104,1.69,115.8,1,73,0
93WN01898, 93444008,93,T4008,44,2,41,02,411,8,2,2,7.0,7,5,1,130,215,85,1,12.4,38,53,0.478,70,3,1,,,2,M,R.1,BRN.HOCKS,190544,44,T7828,43,41,1,,0,5,5,105,1.77,113.9,1,68,0
93WN01899, 93444009,93,T4009,44,1,41,02,411,8,2,2,7.0,7,5,1,130,215,85,7,11.2,36,49,0.445,65,1,1,,,2,M,,,190544,44,T7828,43,41,3,93,242,5,5,96,1.77,113.9,3,54,0
93WN01900, 93444010,93,T4010,44,2,48,02,T,5,1,1,1.0,1,1,3,130,195,65,1,8.5,14,46,0.577,78,1,1,,,7,,31B,,000044,44,T3192,44,48,1,,0,1,1,101,1.57,96.9,,68,0
93WN01901, 93444011,93,T4011,44,2,42,02,852,8,2,2,2.0,2,2,N,131,217,86,1,12.1,31,39,0.313,50,1,3,,,2,C,,,238544,44,T2366,44,42,B,93,666,5,5,78,1.58,86.3,B,0,0
93WN01902, 93444012,93,T4012,44,2,42,02,852,8,2,2,2.0,2,2,N,131,217,86,1,11.9,41,41,0.338,52,1,1,,,2,C,R.2,,238544,44,T2366,44,42,1,,0,5,5,79,1.58,86.3,B,65,0
93WN01903, 93444013,93,T4013,44,2,41,02,411,7,2,1,5.0,5,4,J,131,210,79,3,12.6,71,71,0.739,101,1,1,,,2,M,R.1,,190544,44,T0084,44,41,1,,0,3,2,115,1.58,95.2,1,88,0
93WN01904, 93444014,93,T4014,44,1,48,02,T,5,1,1,1.0,1,1,1,131,215,84,16,12.2,34,45,0.39,59,1,2,,,2,,,,000044,44,T2763,44,41,3,93,242,1,1,82,1.57,93.1,3,55,0
93WN01905, 93444015,93,T4015,44,2,TT,02,R-0,8,2,2,2.0,2,2,1,131,215,84,5,10.6,40,56,0.54,75,1,2,,,2,c, 24,,000044,44,T2001,44,48,2,92,266,5,5,100,1.58,98.1,2,66,74
93WN01906, 93444016,93,T4016,44,2,TT,02,R-0,8,2,2,2.0,2,2,1,131,215,84,4,10.8,40,58,0.562,78,1,1,,,2,c, 24,,000044,44,T2001,44,48,2,92,266,5,5,102,1.58,98.1,2,70,76
93WN01907, 93444017,93,T4017,44,2,41,02,412,5,1,1,3.0,3,3,1,131,215,84,5,15.2,58,76,0.724,102,1,1,,,2,M,R.1,4TEATS,217444,44,T1616,44,41,1,,0,1,1,117,1.69,98.1,1,98,0
93WN01908, 93444018,93,T4018,44,2,TT,02,R-0,8,2,2,2.0,2,2,1,131,215,84,14,8.3,33,53,0.532,72,1,1,,,2,i,,,000044,44,T2071,44,48,3,93,291,5,5,108,1.75,117.3,3,75,0
93WN01909, 93444019,93,T4019,44,1,TT,02,R-0,8,2,2,2.0,2,2,1,131,215,84,4,8.6,42,61,0.624,83,1,2,,,2,i,,,000044,44,T2071,44,48,3,93,242,5,5,108,1.75,117.3,3,74,0
93WN01910, 93444020,93,T4020,44,2,48,02,T,5,1,1,1.0,1,1,3,131,195,64,1,13.5,22,61,0.742,103,1,1,,,7,,32A,,000044,44,T2957,44,48,1,,0,1,1,120,1.57,101.9,,87,0
93WN01911, 93444021,93,T4021,44,2,TT,02,R-0,8,2,2,6.0,6,4,1,131,215,84,3,10.2,45,67,0.676,91,1,1,,,2,i,,,000044,44,T9376,43,48,3,93,292,5,3,104,1.38,86.9,3,77,0
93WN01912, 93444022,93,T4022,44,2,TT,02,R-0,8,2,2,6.0,6,4,1,131,215,84,5,5.7,32,47,0.492,65,1,1,,,2,i,,,000044,44,T9376,43,48,3,93,292,5,7,87,1.38,86.9,3,60,0
93WN01913, 93444023,93,T4023,44,2,42,02,822,8,2,2,3.0,3,3,N,131,217,86,1,9.7,44,48,0.445,63,1,1,,,2,C,R.2,,203044,44,T1103,44,42,1,,0,5,5,89,1.54,92.2,B,70,0
93WN01914, 93444024,93,T4024,44,3,42,02,822,8,2,2,3.0,3,3,N,131,217,86,1,9.8,40,45,0.409,59,1,1,,,2,C,,,203044,44,T1103,44,42,B,93,666,5,5,87,1.54,92.2,B,0,0
93WN01915, 93444025,93,T4025,44,2,TT,02,R-0,5,1,1,2.0,2,2,1,131,215,84,10,10.8,55,80,0.824,110,1,1,,,2,c, 21,,000044,44,T2198,44,48,2,92,266,1,1,117,1.42,88.2,2,97,95
93WN01916, 93444026,93,T4026,44,2,41,02,414,8,2,2,4.0,4,4,1,131,215,84,9,12.2,48,73,0.724,99,1,1,,,2,M,R.1,BLK.LF.FOOT,230644,44,T0779,44,41,1,,0,5,5,109,1.79,85.9,1,94,0
93WN01917, 93444027,93,T4027,44,1,41,02,414,8,2,2,4.0,4,4,1,131,215,84,13,11.3,44,67,0.663,91,1,1,,,2,M,,,230644,44,T0779,44,41,1,,0,5,5,96,1.79,85.9,1,81,0
93WN01918, 93444028,93,T4028,44,2,42,02,812,5,1,1,2.0,2,2,1,132,215,83,10,13.5,44,62,0.584,84,1,1,,,2,C,R.2,,194744,44,T2435,44,42,1,,0,1,1,97,1.42,82.2,1,82,0
93WN01919, 93444029,93,T4029,44,1,41,02,413,9,3,2,4.0,4,4,1,132,215,83,13,8.5,34,51,0.512,70,1,1,,,2,M,,4TEATS,228644,44,T0433,44,41,3,93,242,8,5,82,1.92,82.7,3,62,0
93WN01920, 93444030,93,T4030,44,1,41,02,413,9,3,2,4.0,4,4,1,132,215,83,3,9.7,40,56,0.558,77,1,1,,,2,M,,4TEATS,228644,44,T0433,44,41,3,93,242,8,5,86,1.92,82.7,3,66,0
93WN01921, 93444032,93,T4032,44,1,42,02,812,5,1,1,6.0,6,4,1,132,215,83,5,15.5,51,70,0.657,94,1,1,,,2,C,,WRINKLES,194744,44,T9290,43,42,1,,0,1,1,91,1.18,74.6,1,71,0
93WN01922, 93444033,93,T4033,44,1,41,02,412,8,2,2,5.0,5,4,1,132,215,83,11,14.8,44,68,0.641,92,1,1,,,2,M,,,217444,44,T0085,44,41,1,,0,5,5,98,1.36,88.6,1,90,0
93WN01923, 93444034,93,T4034,44,2,41,02,412,8,2,2,5.0,5,4,1,132,215,83,2,13.4,46,61,0.573,82,1,1,,,2,M,R.1,4TEATS,217444,44,T0085,44,41,1,,0,5,5,99,1.36,88.6,1,78,0
93WN01924, 93444035,93,T4035,44,1,42,02,812,5,1,1,2.0,2,2,1,132,215,83,6,10.3,44,62,0.623,85,1,1,,,2,C,,,194744,44,T2338,44,42,7,97,215,1,1,0,1.42,83.8,7,0,0
93WN01925, 93444036,93,T4036,44,2,41,02,412,5,1,1,4.0,4,4,1,132,215,83,10,13.6,54,76,0.752,104,1,1,,,2,M,R.1,,217444,44,T0525,44,41,1,,0,1,1,122,1.42,105.5,1,99,0
93WN01926, 93444037,93,T4037,44,1,TT,02,R-0,8,2,1,7.0,7,5,1,132,215,83,13,10.6,36,55,0.535,75,1,1,,,2,i,,4TEATS,000044,44,T8144,43,48,3,93,242,3,2,88,1.5,88.2,3,63,0
93WN01927, 93444039,93,T4039,44,3,48,02,T,5,1,1,1.0,1,1,1,132,215,83,12,11.6,46,64,0.631,87,1,1,,,2,,,CRYPTORCHID,000044,44,T2618,44,41,3,93,292,1,1,109,1.57,98.7,3,74,0
93WN01928, 93444040,93,T4040,44,1,TT,02,R-0,5,1,1,7.0,7,5,1,132,215,83,8,13.2,51,70,0.684,95,1,1,,,2,c,,,000044,44,T8052,43,48,J,,0,1,1,97,1.41,83.9,J,79,0
93WN01929, 93444041,93,T4041,44,1,42,02,862,8,2,2,3.0,3,3,1,133,215,82,4,9.8,37,55,0.551,76,1,1,,,2,C,,,234844,44,T1238,44,42,1,12,303,5,5,94,1.54,97.5,1,62,0
93WN01930, 93444042,93,T4042,44,2,42,02,862,8,2,2,3.0,3,3,1,133,215,82,16,10.0,34,47,0.451,64,1,1,,,2,C,R.2,4TEATS,234844,44,T1238,44,42,1,,0,5,5,92,1.54,97.5,1,62,0
93WN01931, 93444044,93,T4044,44,2,42,02,842,5,1,1,6.0,6,4,1,133,215,82,9,13.0,50,66,0.646,91,1,1,,,2,C,R.2,,230944,44,T8550,43,42,1,,0,1,1,111,1.58,100.8,1,74,0
93WN01932, 93444045,93,T4045,44,2,42,02,852,5,1,1,2.0,2,2,1,133,215,82,14,8.8,38,56,0.576,78,1,1,,,2,C,R.2,,238544,44,T2305,44,42,1,,0,1,1,103,1.58,99.7,1,68,0
93WN01933, 93444046,93,T4046,44,2,48,02,T,5,1,1,1.0,1,1,3,133,195,62,1,10.0,16,50,0.645,87,1,2,,,7,,35A,,000044,44,T3266,44,48,1,,0,1,1,108,1.57,98.7,,78,0
93WN01934, 93444047,93,T4047,44,2,41,02,411,5,1,1,8.0,8,5,1,133,215,82,3,13.8,55,81,0.82,112,1,1,,,2,M,R.1,,190544,44,T6978,43,41,1,,0,1,1,122,1.5,95.8,1,102,0
93WN01935, 93444048,93,T4048,44,1,42,02,802,8,2,2,4.0,4,4,1,134,215,81,4,10.1,37,54,0.542,75,1,1,,,2,C,,,189944,44,T0838,44,42,1,,0,5,5,93,1.54,96.8,1,65,0
93WN01936, 93444049,93,T4049,44,1,42,02,802,8,2,2,4.0,4,4,1,134,215,81,8,11.3,41,56,0.552,78,1,1,,,2,C,,,189944,44,T0838,44,42,1,,0,5,5,94,1.54,96.8,1,65,0
93WN01937, 93444050,93,T4050,44,1,TT,02,R-0,8,2,1,5.0,5,4,1,134,215,81,4,12.3,49,75,0.774,105,1,1,,,2,c,,,000044,44,T0068,44,48,J,,0,3,2,103,1.47,84.5,J,81,0
93WN01938, 93444052,93,T4052,44,3,48,02,T,5,1,1,1.0,1,1,1,134,215,81,1,15.0,51,74,0.728,102,1,1,,,2,,,,000044,44,T2603,44,41,3,93,292,1,1,120,1.57,101.7,3,95,0
93WN01939, 93444053,93,T4053,44,2,42,02,812,8,2,2,3.0,3,3,1,134,215,81,14,9.5,34,48,0.475,67,1,1,,,2,C,R.2,4TEATS,194744,44,T1011,44,42,1,,0,5,5,89,1.4,87.9,1,56,0
93WN01940, 93444054,93,T4054,44,3,42,02,812,8,2,2,3.0,3,3,1,134,215,81,3,9.5,37,64,0.673,90,3,1,,,2,C,,BLK.ONBACK,194744,44,T1011,44,42,3,93,292,5,5,105,1.4,87.9,3,66,0
93WN01941, 93444055,93,T4055,44,1,42,02,822,5,1,1,4.0,4,4,1,134,215,81,10,13.6,46,66,0.647,91,1,1,,,2,C,,BIGTESTES,203044,44,T0437,44,42,1,,0,1,1,92,1.42,78.8,1,76,0
93WN01942, 93444056,93,T4056,44,2,48,02,T,5,1,1,1.0,1,1,3,134,195,61,1,12.6,16,47,0.564,80,1,1,,,7,,33,,000044,44,T3466,44,48,1,,0,1,1,103,1.57,97.3,,74,0
93WN01943, 93444057,93,T4057,44,1,41,02,412,8,2,2,8.0,8,5,1,134,215,81,13,10.6,37,55,0.548,76,1,1,,,2,M,,,217444,44,T7159,43,41,3,93,242,5,5,87,1.63,85.1,3,63,0
93WN01944, 93444058,93,T4058,44,1,41,02,412,8,2,2,8.0,8,5,1,134,215,81,1,11.2,36,42,0.38,57,1,3,,,2,M,,,217444,44,T7159,43,41,3,93,242,5,5,77,1.63,85.1,3,50,0
93WN01945, 93444059,93,T4059,44,2,TT,02,R-0,8,2,1,3.0,3,3,1,134,215,81,2,9.6,44,68,0.721,96,1,2,,,2,c, 23,,000044,44,T1389,44,48,2,93,270,3,2,104,1.4,81.5,2,85,92
93WN01946, 93444061,93,T4061,44,2,TT,02,R-0,8,2,1,6.0,6,4,1,134,215,81,9,9.9,42,57,0.581,80,1,1,,,2,c, 24,,000044,44,T9149,43,48,2,92,266,3,2,106,1.48,103.1,2,67,80
93WN01947, 93444063,93,T4063,44,2,48,02,T,5,1,1,1.0,1,1,1,135,215,80,1,11.5,28,46,0.431,63,1,1,,,2,,R.2,,000044,44,T3187,44,41,1,,0,1,1,90,1.57,93.9,1,64,0
93WN01948, 93444064,93,T4064,44,2,41,02,414,5,1,1,4.0,4,4,1,135,215,80,15,11.2,45,65,0.673,92,1,1,,,2,M,R.1,ABS.L.CHEEK,230644,44,T0319,44,41,1,,0,1,1,113,1.54,103.1,1,78,0
93WN01949, 93444065,93,T4065,44,1,41,02,414,8,2,2,5.0,5,4,1,135,215,80,3,13.2,46,69,0.698,97,1,1,,,2,M,,,230644,44,T9702,43,41,1,,0,5,4,103,1.58,93.8,1,84,0
93WN01950, 93444066,93,T4066,44,2,41,02,414,8,2,2,5.0,5,4,1,135,215,80,11,11.0,40,60,0.613,85,1,1,,,2,M,R.1,,230644,44,T9702,43,41,1,,0,5,6,104,1.58,93.8,1,77,0
93WN01951, 93444067,93,T4067,44,2,48,02,T,5,1,1,1.0,1,1,3,135,195,60,1,13.1,15,52,0.648,91,1,1,,,7,,33,,000044,44,T2894,44,48,1,,0,1,1,111,1.57,99.5,,78,0
93WN01952, 93444068,93,T4068,44,3,48,02,T,5,1,1,1.0,1,1,3,135,195,60,1,12.8,15,59,0.77,105,1,3,,,7,,32C,,000044,44,T3397,44,48,3,93,292,1,1,123,1.57,102.3,,79,0
93WN01953, 93444069,93,T4069,44,1,42,02,862,5,1,1,5.0,5,4,2,135,217,82,6,12.5,43,63,0.616,86,1,1,,,2,C,,4TEATS,234844,44,T9553,43,42,1,,0,1,1,82,1.13,65.5,1,70,0
93WN01954, 93444070,93,T4070,44,2,TT,02,R-0,5,1,1,4.0,4,4,2,136,217,81,12,10.4,49,75,0.798,106,1,1,,,2,c, 21,,000044,44,T0727,44,48,2,92,266,1,1,120,1.54,98.0,2,98,99
93WN01955, 93444071,93,T4071,44,1,41,02,412,8,2,2,3.0,3,3,2,136,217,81,11,9.6,34,57,0.585,80,1,1,,,2,M,,,217444,44,T1053,44,41,1,,0,5,6,106,1.69,117.1,1,67,0
93WN01956, 93444072,93,T4072,44,1,41,02,412,8,2,2,3.0,3,3,2,136,217,81,1,11.4,40,62,0.625,86,1,1,,,2,M,,,217444,44,T1053,44,41,1,,0,5,4,109,1.69,117.1,1,70,0
93WN01957, 93444073,93,T4073,44,3,48,02,T,5,1,1,1.0,1,1,2,136,217,81,2,10.3,39,54,0.54,75,1,1,,,2,,,,000044,44,T2875,44,41,3,93,292,1,1,99,1.57,96.3,3,73,0
93WN01958, 93444074,93,T4074,44,2,41,02,412,8,2,2,4.0,4,4,2,136,217,81,9,13.0,43,64,0.63,89,1,1,,,2,M,R.1,,217444,44,T0423,44,41,1,,0,5,5,117,1.67,114.0,1,74,0
93WN01959, 93444075,93,T4075,44,1,41,02,412,8,2,2,4.0,4,4,2,136,217,81,9,12.6,43,65,0.647,90,1,1,,,2,M,,,217444,44,T0423,44,41,1,,0,5,5,110,1.67,114.0,1,73,0
93WN01960, 93444076,93,T4076,44,2,42,02,862,8,2,2,4.0,4,4,2,137,217,80,3,11.5,43,58,0.581,81,1,1,,,2,C,R.2,,234844,44,T0578,44,42,1,,0,5,5,98,1.54,87.4,1,76,0
93WN01961, 93444077,93,T4077,44,1,42,02,862,8,2,2,4.0,4,4,2,137,217,80,7,9.8,39,55,0.565,78,1,1,,,2,C,,,234844,44,T0578,44,42,1,,0,5,5,89,1.54,87.4,1,62,0
93WN01962, 93444078,93,T4078,44,2,48,02,T,5,1,1,1.0,1,1,2,137,217,80,10,10.1,32,51,0.511,71,1,1,,,2,,R.2,,000044,44,T2602,44,41,1,,0,1,1,96,1.57,95.5,1,69,0
93WN01963, 93444079,93,T4079,44,1,42,02,852,5,1,1,2.0,2,2,2,137,217,80,12,12.5,41,64,0.644,90,1,1,,,2,C,,,238544,44,T2206,44,42,1,,0,1,1,103,1.58,101.4,1,68,0
93WN01964, 93444080,93,T4080,44,2,41,02,414,9,3,2,4.0,4,4,2,137,217,80,5,10.4,38,59,0.608,83,1,1,,,2,M,R.1,,230644,44,T0621,44,41,1,,0,8,5,106,1.67,99.8,1,67,0
93WN01965, 93444081,93,T4081,44,1,41,02,414,9,3,2,4.0,4,4,2,137,217,80,2,8.9,27,42,0.414,59,1,1,,,2,M,,,230644,44,T0621,44,41,3,93,242,8,5,85,1.67,99.8,3,49,0
93WN01966, 93444083,93,T4083,44,1,TT,02,R-0,8,2,2,5.0,5,4,2,137,217,80,9,15.0,48,73,0.725,102,1,1,,,2,c,,,000044,44,T9982,43,48,J,,0,5,3,100,1.47,82.0,J,74,0
93WN01967, 93444084,93,T4084,44,1,TT,02,R-0,8,2,2,5.0,5,4,2,137,217,80,13,10.5,36,58,0.594,82,1,1,,,2,c,,,000044,44,T9982,43,48,3,93,242,5,7,89,1.47,82.0,3,67,0
