UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,CADAM_25,TBRE,CTBR,C53,SIRE,SB1,LBRD1,ADG,LBRD2,LBRD,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,C80
55WN00933,55,1,8115,3,70,730,7337,3,17,,1,2,68,128,1,2,07,1,83,09,03,07,05,035,12,2,2,1,24,2,1,1,,7019,3,1,564,7,17,70,2,3,1,141,108,,,,0,2
55WN00934,55,2,8116,3,65,581,7507,3,17,,1,2,68,128,1,2,07,1,76,12,03,10,07,031,14,2,2,1,23,2,1,1,,3925,1,1,502,7,17,62,5,,1,128,118,1,2,01,0,
55WN00935,55,2,8117,3,70,710,6040,3,17,,1,6,68,128,1,2,07,1,71,12,03,09,08,038,14,2,2,1,24,4,1,1,,7473,3,1,448,7,17,70,2,,1,125,136,,2,10,0,4
55WN00936,55,2,8118,3,65,701,7020,3,17,,1,3,68,128,1,1,08,1,76,10,04,08,06,032,15,2,2,1,24,3,1,1,1,1167,2,1,505,7,17,62,5,,1,127,114,,,,0,
55WN00937,55,1,8119,3,70,710,7400,3,17,,1,2,67,127,1,1,07,1,80,09,03,07,08,039,14,2,3,2,22,2,1,1,,7473,3,1,554,7,17,70,2,3,1,150,96,,,,0,2
55WN00938,55,1,8120,3,70,710,6699,3,17,,1,4,67,127,1,6,06,1,107,13,03,05,07,041,9,2,3,2,21,4,1,1,,7473,3,1,724,7,17,70,2,5,1,150,150,,,,0,4
55WN00939,55,1,8122,3,70,710,6022,3,17,,3,6,67,127,1,7,07,1,79,12,03,08,07,037,10,2,2,1,23,4,3,3,,7473,3,1,542,7,17,70,2,5,1,128,102,,,,0,4
55WN00940,55,1,8123,3,70,730,6015,3,17,,3,6,67,127,1,4,07,1,76,09,03,06,07,034,12,2,2,1,27,4,3,3,,7019,3,1,526,7,17,70,2,2,1,137,92,,3,10,0,4
55WN00941,55,2,8125,3,72,870,7472,3,17,,1,2,67,127,1,1,06,1,68,10,03,08,09,036,14,2,3,2,25,2,1,1,,7257,3,1,460,7,17,71,3,,1,139,96,,,,0,2
55WN00942,55,1,8126,3,70,720,5605,3,17,,5,7,67,127,1,6,06,1,81,08,03,08,11,026,14,2,2,1,26,5,5,2,,7231,3,1,550,7,17,70,2,4,1,156,112,,,,0,5
55WN00943,55,1,8127,3,70,720,5605,3,17,,5,7,67,127,1,7,06,1,71,11,04,09,08,033,15,2,3,2,23,5,5,2,,7231,3,1,483,7,17,70,2,3,1,125,96,,3,10,0,5
55WN00944,55,2,8128,3,72,820,6922,3,17,,1,3,67,127,1,1,06,1,73,09,03,07,08,037,12,2,2,1,19,3,1,1,1,7166,3,1,483,7,17,71,3,,1,142,116,,,,0,3
55WN00945,55,2,8129,3,70,720,7048,3,17,,1,3,67,127,1,1,06,1,86,09,04,06,06,036,14,2,3,2,26,3,1,1,,7231,3,1,565,7,17,70,2,,1,145,142,,2,10,0,3
55WN00946,55,1,8130,3,70,730,5521,3,17,,1,8,67,127,1,4,06,1,81,12,04,07,08,038,15,2,2,1,23,5,1,1,,7019,3,1,531,7,17,70,2,3,1,126,136,,,,0,5
55WN00947,55,1,8131,3,72,910,7196,3,17,,1,2,67,127,1,4,06,1,89,10,03,07,06,034,14,2,2,1,21,2,1,1,,7356,3,1,603,7,17,71,3,2,1,145,124,,,,0,2
55WN00948,55,1,8132,3,70,720,6667,3,17,,3,4,67,127,1,7,08,1,83,09,03,08,07,030,16,2,3,2,21,4,3,3,,7231,3,1,584,7,17,70,2,2,1,142,88,,3,10,0,4
