UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,TIME,C5152,CADAM_25,SIRE,SB1,LBRD,IDX,LNDAM,TM,C67,BAND,ADG,BRWT,ABN,TIME_14,CADAM_12,TBRE,CTBR,TM2,DISP
59WN02301,59,1,2873,6,70,743,1455,6,61,,5,3,69,129,2,1,10,1,71,11,04,09,10,052,11,4,5,2,01,,3,1390,6,61,138,70,2,,2,468,106,,1,1,5,2,2,3
59WN02302,59,2,2874,6,70,743,9947,6,60,,3,5,69,129,1,1,08,1,82,09,04,06,05,053,7,5,5,1,09,,4,1390,6,61,136,73,2,,2,561,96,,4,1,3,3,2,
59WN02303,59,1,2875,6,71,743,9947,6,60,,3,5,69,129,1,1,10,1,66,10,04,08,10,037,10,3,3,1,06,,4,1390,6,61,115,73,2,,2,451,78,,3,1,3,3,2,
59WN02304,59,1,2876,6,70,713,9405,6,60,,3,6,69,129,3,7,08,2,87,11,04,06,07,058,9,6,7,2,02,,4,1669,6,61,132,77,2,,2,606,88,,1,1,3,3,2,3
59WN02305,59,2,2877,6,71,713,9405,6,60,,4,6,69,129,1,1,09,1,87,08,04,08,07,060,8,6,9,4,02,,4,1669,6,61,144,77,2,,2,608,86,,1,1,3,3,2,
59WN02306,59,2,2878,6,86,024,1969,6,61,,1,2,69,129,3,1,12,1,73,09,04,09,07,054,10,5,5,1,07,,2,0069,6,61,138,85,7,,2,495,92,1,3,2,1,1,4,2
59WN02307,59,1,2879,6,82,098,1990,6,61,,1,2,69,129,2,2,11,1,90,09,04,09,08,043,9,4,6,3,01,17,2,1483,6,61,141,07,7,,2,629,88,,1,2,1,1,6,
59WN02308,59,2,2880,6,07,070,1092,6,61,22,1,3,69,129,3,1,11,1,92,08,04,08,06,058,8,6,7,2,05,25,3,1618,6,61,147,07,1,,2,628,110,,2,1,1,1,1,2
59WN02309,59,1,2881,6,07,073,0357,6,61,35,1,4,69,129,1,2,09,1,107,07,04,07,06,058,6,4,5,2,02,24,4,2071,6,61,164,07,1,,2,733,124,,1,1,1,1,1,
59WN02310,59,1,2883,6,09,090,1599,6,61,35,1,2,69,129,1,1,10,1,78,09,05,08,07,045,9,3,4,2,06,24,2,1483,6,61,143,09,1,,2,541,82,,3,2,1,1,1,
59WN02311,59,1,2884,6,82,019,1870,6,61,,1,2,69,129,2,1,09,1,78,09,04,07,09,063,7,7,7,1,07,27,2,1354,6,61,135,02,7,,2,515,116,,3,2,1,1,6,3
59WN02312,59,2,2885,6,10,103,0627,6,61,31,4,4,69,129,2,1,11,1,61,10,04,08,09,045,10,3,3,1,06,21,4,0966,6,61,130,10,1,,2,416,74,,3,1,3,3,1,2
59WN02313,59,2,2886,6,07,073,9212,6,60,22,1,6,69,129,1,1,10,1,71,05,04,09,09,045,10,6,7,2,05,24,4,2071,6,61,118,07,1,,2,473,100,,2,1,1,1,1,
59WN02314,59,2,2887,6,85,045,1667,6,61,,1,2,69,129,2,1,09,1,86,09,04,07,06,059,9,4,5,2,04,,2,1983,6,61,155,84,7,,2,581,110,,2,2,1,1,4,
59WN02315,59,1,2888,6,85,064,2065,6,61,,5,2,69,129,1,2,09,2,85,09,04,08,09,047,9,5,8,4,06,,2,1752,6,61,153,84,7,,2,586,94,,3,2,5,2,4,3
59WN02316,59,2,2889,6,85,064,2065,6,61,,5,2,69,129,1,1,10,2,63,08,04,10,10,050,8,4,5,2,07,,2,1752,6,61,150,84,7,,2,425,82,,3,2,5,2,4,
59WN02317,59,1,2890,6,70,743,1267,6,61,,5,3,69,129,2,1,11,2,57,08,04,10,09,043,10,4,4,1,02,,3,1390,6,61,116,70,2,,2,377,84,,1,1,5,2,2,3
59WN02318,59,2,2891,6,71,743,1267,6,61,,5,3,69,129,2,1,09,1,63,09,04,08,08,045,12,4,4,1,04,,3,1390,6,61,128,70,2,,2,426,80,,2,1,5,2,2,
59WN02319,59,2,2892,6,85,064,0650,6,61,,5,4,69,129,2,1,07,1,59,09,04,10,12,049,8,6,6,1,03,,4,1752,6,61,124,84,7,,2,405,68,,1,1,5,2,4,2
59WN02320,59,2,2893,6,85,064,0650,6,61,,5,4,69,129,1,1,10,1,77,08,04,07,06,052,11,5,6,2,08,,4,1752,6,61,141,84,7,,2,533,82,,3,1,5,2,4,
59WN02321,59,1,2895,6,05,053,9711,6,60,28,3,5,69,129,1,7,12,1,100,09,04,07,06,050,12,3,3,1,09,24,4,1822,6,61,164,05,1,,2,685,116,,4,1,3,3,1,3
59WN02322,59,2,2896,6,70,713,9060,6,60,,5,6,69,129,2,1,09,1,88,09,04,06,07,057,9,5,6,2,02,,4,1669,6,61,153,77,2,,2,612,90,,1,1,5,2,2,
59WN02323,59,2,2897,6,70,713,9060,6,60,,5,6,69,129,2,1,09,1,82,09,04,06,06,057,9,5,6,2,07,,4,1669,6,61,149,77,2,,2,558,100,,3,1,5,2,2,
59WN02324,59,2,2898,6,71,723,0079,6,61,,4,5,69,129,2,1,08,1,79,09,04,08,06,049,8,3,3,1,07,,4,1904,6,61,142,77,2,,2,524,114,,3,1,3,3,2,
59WN02325,59,2,2901,6,71,733,0703,6,61,,3,4,69,129,1,1,10,1,82,08,04,07,06,048,10,4,4,1,04,,4,1349,6,61,137,75,2,,2,563,94,,2,1,3,3,2,
59WN02326,59,2,2902,6,82,099,0563,6,61,,5,4,69,129,1,1,09,1,66,09,04,08,10,058,6,6,7,2,07,21,4,9970,6,61,139,07,7,,2,447,84,,3,1,5,2,6,
59WN02327,59,2,2903,6,82,099,0563,6,61,,5,4,69,129,2,1,09,1,72,09,04,07,08,060,6,8,9,2,08,21,4,9970,6,61,133,07,7,,2,493,84,,3,1,5,2,6,2
59WN02328,59,1,2905,6,71,723,0449,6,61,,3,4,69,129,2,1,09,2,102,09,04,05,06,056,9,5,8,4,04,,4,1904,6,61,149,77,2,,2,705,110,,2,1,3,3,2,
59WN02329,59,2,2906,6,10,100,0615,6,61,33,5,4,69,129,1,1,09,1,74,10,04,08,08,053,8,5,6,2,06,25,4,0811,6,61,151,10,1,,2,493,104,,3,1,5,2,1,
59WN02330,59,2,2907,6,10,100,0615,6,61,33,5,4,69,129,1,1,09,1,76,10,04,09,09,051,9,4,5,2,06,25,4,0811,6,61,159,10,1,,2,504,110,,3,1,5,2,1,
59WN02331,59,2,2908,6,70,733,1236,6,61,,1,3,69,129,1,1,09,1,89,09,04,06,07,061,7,6,9,4,06,,3,1349,6,61,140,77,2,,2,612,100,,3,1,1,1,2,2
59WN02332,59,2,2909,6,01,013,9737,6,60,24,1,5,69,129,3,1,10,1,77,08,04,09,08,057,7,6,7,2,02,23,4,1354,6,61,133,01,1,,2,521,98,,1,1,1,1,1,
59WN02333,59,1,2910,6,86,064,2035,6,61,,1,2,69,129,2,1,11,1,100,10,05,07,07,048,9,4,4,1,02,,2,1752,6,61,150,85,7,,2,690,110,,1,2,1,1,4,
59WN02334,59,1,2912,6,75,046,1710,7,67,,1,6,69,129,2,1,10,2,100,09,04,06,07,050,9,5,6,2,01,,4,0047,6,61,142,73,9,,2,696,102,,1,1,1,1,4,9
59WN02335,59,1,2913,6,71,713,1008,6,61,,5,3,68,128,1,1,10,1,78,09,04,10,10,045,9,4,5,2,05,,3,1669,6,61,143,70,2,,2,530,102,,2,1,5,2,2,
59WN02336,59,1,2914,6,70,713,1008,6,61,,5,3,68,128,2,1,09,1,81,08,04,09,08,054,10,3,4,2,01,,3,1669,6,61,154,70,2,,2,564,88,,1,1,5,2,2,
59WN02337,59,1,2915,6,82,019,0902,6,61,,5,4,68,128,2,2,09,1,91,06,04,06,06,058,7,7,8,2,09,25,4,1354,6,61,146,07,7,,2,620,116,,4,1,5,2,6,3
59WN02338,59,1,2916,6,82,019,0902,6,61,,5,4,68,128,1,1,08,1,66,09,04,09,11,052,5,7,7,1,05,25,4,1354,6,61,124,07,7,,2,430,110,,2,1,5,2,6,3
59WN02339,59,2,2917,6,82,059,0744,6,61,,1,4,68,128,2,1,08,1,94,12,04,06,05,061,9,5,6,2,04,34,4,1822,6,61,150,03,7,,2,631,132,,2,1,1,1,6,
59WN02340,59,2,2918,6,10,100,1288,6,61,26,1,3,68,128,2,1,10,2,63,12,04,10,09,047,8,5,5,1,01,24,3,0811,6,61,118,10,1,,2,397,122,,1,1,1,1,1,2
59WN02341,59,1,2919,6,10,100,9749,6,60,23,5,5,68,128,2,1,08,1,84,12,04,08,07,045,11,4,5,2,07,15,4,0811,6,61,148,10,1,,2,584,92,,3,1,5,2,1,
59WN02342,59,1,2920,6,10,100,9749,6,60,23,5,5,68,128,1,2,10,2,81,14,04,09,09,044,11,4,4,1,08,15,4,0811,6,61,148,10,1,,2,553,102,,3,1,5,2,1,3
59WN02343,59,1,2921,6,71,743,1043,6,61,,1,3,68,128,2,4,10,1,103,09,04,05,06,063,8,6,9,4,09,,3,1390,6,61,148,70,2,,2,703,130,,4,1,1,1,2,
59WN02344,59,2,2922,6,08,080,1523,6,61,15,1,3,68,128,3,1,09,2,74,10,04,08,09,050,9,5,8,4,03,15,3,1408,6,61,125,08,1,,2,498,102,,1,1,1,1,1,
59WN02345,59,2,2923,6,70,713,0366,6,61,,1,4,63,123,2,1,10,0,94,08,06,07,06,047,8,4,5,2,04,,4,1669,6,61,139,77,2,,7,662,126,,2,1,1,1,2,2
59WN02346,59,2,2924,6,70,723,0702,6,61,,1,4,68,128,1,1,10,2,98,08,04,06,04,054,10,5,5,1,09,,4,1904,6,61,145,73,2,,2,663,132,,4,1,1,1,2,
59WN02347,59,2,2925,6,04,043,0470,6,61,20,1,4,68,128,1,1,10,1,73,08,04,07,06,054,8,4,6,3,07,19,4,1983,6,61,133,04,1,,2,506,82,,3,1,1,1,1,
59WN02348,59,2,2926,6,82,059,2028,6,61,,1,2,68,128,2,1,09,1,69,09,04,08,09,059,6,8,9,2,03,18,2,1822,6,61,122,02,7,,2,478,78,,1,2,1,1,6,2
59WN02349,59,1,2927,6,70,733,0760,6,61,,3,4,68,128,1,1,10,1,96,09,04,08,07,053,9,6,7,2,04,,4,1349,6,61,142,70,2,,2,670,102,,2,1,3,3,2,
59WN02350,59,1,2929,6,85,094,1908,6,61,,5,2,68,128,2,1,13,1,69,08,04,10,10,040,10,4,5,2,04,,2,1483,6,61,139,84,7,,2,475,82,,2,2,5,2,4,3
59WN02351,59,1,2930,6,85,094,1908,6,61,,5,2,68,128,1,1,10,1,64,08,04,08,10,058,8,7,7,1,05,,2,1483,6,61,133,84,7,,2,438,80,,2,2,5,2,4,3
59WN02352,59,2,2931,6,85,075,0783,6,61,,5,4,68,128,2,2,10,2,77,08,04,07,06,055,9,6,6,1,09,,4,2071,6,61,141,84,7,,2,525,98,,4,1,5,2,4,
59WN02353,59,1,2932,6,85,075,0783,6,61,,5,4,68,128,3,2,12,1,84,09,04,09,10,047,9,5,5,1,06,,4,2071,6,61,145,84,7,,2,577,102,,3,1,5,2,4,
59WN02354,59,1,2934,6,70,743,9956,6,60,,5,5,68,128,1,2,09,2,85,09,04,07,08,055,6,8,9,2,05,,4,1390,6,61,132,73,2,,2,589,96,,2,1,5,2,2,3
59WN02355,59,2,2935,6,70,743,9956,6,60,,5,5,68,128,1,1,12,1,62,09,04,09,08,045,8,4,4,1,08,,4,1390,6,61,130,73,2,,2,420,82,,3,1,5,2,2,
59WN02356,59,2,2936,6,03,030,1215,6,61,38,1,3,68,128,2,1,09,2,83,10,04,07,08,057,7,6,7,2,01,16,3,0262,6,61,137,03,1,,2,559,114,,1,1,1,1,1,6
59WN02357,59,1,2937,6,06,060,0409,6,61,20,1,4,68,128,1,1,09,1,101,09,05,06,07,054,7,6,7,2,06,32,4,1752,6,61,144,06,1,,2,703,110,,3,1,1,1,1,
59WN02358,59,2,2938,6,09,090,1250,6,61,33,1,3,68,128,1,1,07,3,80,09,05,08,05,043,9,4,4,1,08,45,3,1483,6,61,134,09,1,,2,547,100,,3,1,1,1,1,
59WN02359,59,1,2940,6,07,073,1417,6,61,16,1,3,68,128,1,2,10,1,102,08,04,06,08,059,9,6,6,1,04,20,3,2071,6,61,149,07,1,,2,700,124,,2,1,1,1,1,
59WN02360,59,1,2941,6,06,060,1188,6,61,17,1,3,68,128,1,1,10,1,82,08,04,08,07,059,6,6,6,1,01,28,3,1752,6,61,130,06,1,,2,567,94,,1,1,1,1,1,3
59WN02361,59,1,2942,6,75,036,1759,7,67,,9,5,68,128,2,1,10,1,70,13,04,09,08,040,10,3,3,1,04,,4,0262,6,61,131,73,9,,2,477,90,,2,1,8,2,4,9
59WN02362,59,1,2943,6,75,036,1759,7,67,,9,5,68,128,1,1,08,1,82,10,04,07,06,054,8,7,9,3,09,,4,0262,6,61,133,73,9,,2,580,78,,4,1,8,2,4,9
59WN02363,59,1,2945,6,75,036,1796,7,67,,5,4,68,128,2,1,08,1,47,12,05,11,10,047,10,4,4,1,05,,4,0262,6,61,116,73,9,,2,292,96,,2,1,5,2,4,9
59WN02364,59,2,2946,6,75,036,1796,7,67,,5,4,68,128,1,1,09,1,90,09,04,06,07,067,8,6,7,2,06,,4,0262,6,61,163,73,9,,2,619,108,,3,1,5,2,4,
59WN02365,59,2,2947,6,82,099,1780,6,61,,1,2,68,128,1,1,10,1,78,08,04,08,09,049,9,5,6,2,08,26,2,9970,6,61,140,03,7,,2,534,96,,3,2,1,1,6,
59WN02366,59,2,2948,6,04,043,1697,6,61,31,1,2,68,128,2,1,13,1,83,08,04,08,06,045,9,3,4,2,01,20,2,1983,6,61,149,04,1,,2,567,104,,1,2,1,1,1,
59WN02367,59,1,2949,6,70,743,0960,6,61,,5,3,68,128,1,7,11,2,72,11,04,09,10,048,8,4,5,2,01,,3,1390,6,61,136,77,2,,2,491,92,,1,1,5,2,2,3
59WN02368,59,2,2950,6,70,743,0960,6,61,,5,3,68,128,2,5,09,1,69,12,04,08,08,049,9,5,6,2,04,,3,1390,6,61,134,77,2,,2,467,92,,2,1,5,2,2,2
59WN02369,59,2,2951,6,09,093,8404,6,60,24,5,8,67,127,2,1,09,1,67,09,04,08,09,058,8,6,8,3,02,29,5,9970,6,61,141,09,1,,2,450,98,,1,1,5,2,1,
59WN02370,59,2,2952,6,09,093,8404,6,60,24,5,8,67,127,1,1,09,1,80,08,08,07,06,046,10,4,6,3,02,29,5,9970,6,61,147,09,1,,2,550,102,,1,1,5,2,1,
59WN02371,59,1,2953,6,73,026,8315,6,60,,5,8,67,127,3,7,11,2,102,09,04,07,08,058,8,6,7,2,01,,5,0069,6,61,160,61,9,,2,729,94,,1,1,5,2,4,9
59WN02372,59,2,2954,6,73,026,8315,6,60,,5,8,67,127,2,1,10,1,56,09,04,11,11,041,10,4,5,2,02,,5,0069,6,61,124,61,9,,2,378,80,,1,1,5,2,4,2
59WN02373,59,2,2955,6,71,733,9985,6,60,,5,5,67,127,1,1,08,1,82,12,05,07,05,048,10,4,5,2,09,,4,1349,6,61,148,77,2,,2,567,100,,4,1,5,2,2,
59WN02374,59,1,2956,6,71,733,9985,6,60,,5,5,67,127,2,1,09,1,53,09,04,10,11,040,10,2,2,1,02,,4,1349,6,61,122,77,2,,2,343,94,,1,1,5,2,2,
59WN02375,59,2,2957,6,71,743,1015,6,61,,5,3,67,127,2,1,11,2,69,10,04,09,09,048,7,5,6,2,05,,3,1390,6,61,136,77,2,,2,465,100,,2,1,5,2,2,
59WN02376,59,2,2958,6,70,743,1015,6,61,,5,3,67,127,2,1,10,1,82,09,04,08,07,049,6,5,6,2,05,,3,1390,6,61,146,77,2,,2,567,100,,2,1,5,2,2,
59WN02377,59,2,2959,6,02,020,9131,6,60,14,5,6,62,122,1,1,11,0,79,09,03,08,07,051,8,5,5,1,05,08,4,0069,6,61,129,02,1,,7,567,98,,2,1,5,2,1,
59WN02378,59,1,2960,6,02,020,9131,6,60,14,5,6,62,122,3,6,08,0,89,10,03,07,09,056,9,4,5,2,06,08,4,0069,6,61,160,02,1,,7,636,114,,3,1,5,2,1,3
59WN02379,59,2,2961,6,70,743,0364,6,61,,5,4,67,127,2,1,09,2,72,10,04,08,09,051,10,5,6,2,02,,4,1390,6,61,137,77,2,,2,490,98,,1,1,5,2,2,
59WN02380,59,1,2962,6,70,743,0364,6,61,,5,4,67,127,1,1,10,1,78,09,04,08,07,049,9,5,6,2,08,,4,1390,6,61,136,77,2,,2,535,100,,3,1,5,2,2,3
59WN02381,59,1,2963,6,02,020,8949,6,60,21,5,7,67,127,1,7,08,2,89,11,04,06,08,053,8,6,8,3,04,17,5,0069,6,61,147,02,1,,2,614,110,,2,1,5,2,1,3
59WN02382,59,2,2964,6,02,020,8949,6,60,21,5,7,67,127,1,1,10,1,56,12,04,10,12,039,10,3,4,2,07,17,5,0069,6,61,135,02,1,,2,373,86,,3,1,5,2,1,
59WN02383,59,1,2965,6,71,743,1061,6,61,,1,3,67,127,2,1,10,1,79,09,04,09,09,046,10,4,5,2,08,,3,1390,6,61,127,75,2,,2,524,124,,3,1,1,1,2,
59WN02384,59,2,2966,6,69,114,1145,6,61,,5,3,67,127,1,1,09,1,83,09,04,07,06,055,9,6,6,1,08,,3,9589,6,61,146,84,4,,2,575,100,,3,1,5,2,4,
59WN02385,59,2,2967,6,69,114,1145,6,61,,5,3,67,127,1,1,08,2,77,08,05,08,09,055,9,5,6,2,08,,3,9589,6,61,150,84,4,,2,528,100,,3,1,5,2,4,
59WN02386,59,2,2968,6,86,094,2063,6,61,,1,2,67,127,2,1,09,1,81,09,04,08,08,058,9,5,5,1,01,,2,1483,6,61,146,85,7,,2,550,112,,1,2,1,1,4,
59WN02387,59,1,2969,6,70,723,1305,6,61,,3,3,67,127,1,2,10,4,115,11,04,06,06,053,9,5,6,2,07,,3,1904,6,61,163,77,2,,2,814,116,,3,1,3,3,2,
59WN02388,59,1,2970,6,05,053,1345,6,61,24,1,3,67,127,3,2,09,4,89,08,04,07,06,048,8,4,5,2,03,27,3,1822,6,61,135,05,1,,2,625,96,,1,1,1,1,1,3
59WN02389,59,2,2971,6,86,055,1760,6,61,,1,2,67,127,3,1,10,1,85,08,04,07,07,059,5,6,7,2,08,,2,1822,6,61,146,85,7,,2,572,124,,3,2,1,1,4,2
59WN02390,59,2,2973,6,70,713,1722,6,61,,4,2,67,127,2,1,09,2,62,09,04,10,09,047,9,4,5,2,02,,2,1669,6,61,132,70,2,,2,422,84,,1,2,3,3,2,
59WN02391,59,2,2974,6,71,713,1722,6,61,,3,2,67,127,2,1,10,1,77,08,04,07,08,059,5,7,8,2,08,,2,1669,6,61,141,70,2,,2,543,80,,3,2,3,3,2,
59WN02392,59,1,2975,6,04,040,0239,6,61,19,1,5,67,127,1,1,09,1,114,09,04,08,06,050,10,3,4,2,06,15,4,0047,6,61,170,04,1,,2,795,130,,3,1,1,1,1,
59WN02393,59,2,2976,6,05,050,1926,6,61,32,1,2,67,127,2,1,11,1,87,09,04,09,09,041,11,3,3,1,02,20,2,1938,6,61,155,05,1,,2,598,110,,1,2,1,1,1,
59WN02394,59,1,2977,6,70,733,1812,6,61,,1,2,67,127,1,1,08,1,81,09,04,08,10,052,6,7,8,2,05,,2,1349,6,61,128,70,2,,2,550,112,,2,2,1,1,2,3
59WN02395,59,2,2978,6,04,040,9840,6,60,18,1,5,67,127,1,1,09,1,82,09,04,06,06,056,8,5,6,2,05,18,4,0047,6,61,136,04,1,,2,578,86,,2,1,1,1,1,
59WN02396,59,1,2979,6,03,030,0228,6,61,31,1,5,67,127,2,1,12,2,103,09,04,07,06,048,13,4,5,2,03,18,4,0262,6,61,149,03,1,,2,715,122,,1,1,1,1,1,
59WN02397,59,1,2981,6,10,100,0693,6,61,35,1,4,67,127,2,2,08,1,80,14,05,08,09,042,10,2,2,1,08,28,4,0811,6,61,140,10,1,,2,532,124,,3,1,1,1,1,3
59WN02398,59,1,2982,6,10,103,9642,6,60,20,1,6,67,127,1,1,08,2,96,09,04,06,07,056,8,6,7,2,06,19,4,0966,6,61,141,10,1,,2,650,134,,3,1,1,1,1,
59WN02399,59,1,2983,6,86,035,1692,6,61,,1,2,67,127,2,1,09,1,90,09,04,07,08,048,10,5,6,2,01,,2,0854,6,61,136,85,7,,2,609,126,,1,2,1,1,4,3
59WN02400,59,2,2984,6,70,713,0996,6,61,,1,3,67,127,2,1,08,2,107,09,04,05,05,067,7,7,7,1,01,,3,1669,6,61,152,77,2,,2,748,120,,1,1,1,1,2,
59WN02401,59,1,2985,6,70,713,8852,6,60,,1,7,67,127,2,2,09,1,77,09,04,09,06,046,10,5,6,2,07,,5,1669,6,61,117,77,2,,2,534,92,,3,1,1,1,2,3
59WN02402,59,1,2988,6,02,023,0376,6,61,22,5,4,66,126,1,1,09,1,83,08,04,09,08,047,10,3,3,1,01,18,4,1428,6,61,155,02,1,,2,584,94,,1,1,5,2,1,6
59WN02403,59,2,2989,6,02,023,0376,6,61,22,5,4,66,126,2,1,10,1,58,09,04,12,13,055,11,8,0,3,06,18,4,1428,6,61,133,02,1,,2,403,72,,3,1,5,2,1,
59WN02404,59,1,2990,6,70,713,9974,6,60,,5,5,66,126,2,2,10,1,95,10,04,07,06,047,10,4,4,1,09,,4,1669,6,61,155,73,2,,2,676,98,,4,1,5,2,2,
59WN02405,59,1,2991,6,71,713,9974,6,60,,5,5,66,126,2,2,11,1,72,09,04,09,09,041,7,4,5,2,01,,4,1669,6,61,128,73,2,,2,513,74,,1,1,5,2,2,
59WN02406,59,1,2992,6,70,733,0830,6,61,,5,4,66,126,1,1,09,2,75,11,04,08,08,049,10,5,5,1,03,,4,1349,6,61,131,73,2,,2,516,100,,1,1,5,2,2,3
59WN02407,59,1,2993,6,71,733,0830,6,61,,5,4,66,126,1,1,09,1,76,08,04,08,09,055,10,5,7,3,01,,4,1349,6,61,139,73,2,,2,530,92,,1,1,5,2,2,
59WN02408,59,1,2994,6,07,073,8866,6,60,17,5,7,66,126,2,2,08,1,89,06,04,08,08,054,11,5,6,2,02,13,5,2071,6,61,154,07,1,,2,616,114,,1,1,5,2,1,
59WN02409,59,2,2995,6,07,073,8866,6,60,17,5,7,66,126,2,1,08,1,77,08,04,09,08,044,9,4,5,2,09,13,5,2071,6,61,150,07,1,,2,541,88,,4,1,5,2,1,
59WN02410,59,1,2996,6,10,100,1458,6,61,21,3,3,66,126,2,1,07,1,89,13,04,07,06,044,8,4,4,1,05,11,3,0811,6,61,139,10,1,,2,651,70,,2,1,3,3,1,3
59WN02411,59,2,2997,6,08,080,0534,6,61,23,1,4,66,126,2,1,09,2,65,10,04,08,10,051,7,5,5,1,03,16,4,1408,6,61,120,08,1,,2,457,74,,1,1,1,1,1,
59WN02412,59,1,2998,6,06,060,0049,6,61,25,1,5,66,126,2,1,08,6,96,08,04,07,06,052,8,4,5,2,03,14,4,1752,6,61,145,06,1,,2,678,106,,1,1,1,1,1,3
59WN02413,59,1,3000,6,03,030,9647,6,60,25,1,6,66,126,1,1,08,1,100,10,04,06,07,057,8,4,5,2,07,31,4,0262,6,61,158,03,1,,2,698,120,,3,1,1,1,1,
59WN02414,59,2,3001,6,03,030,9886,6,60,37,5,5,66,126,1,1,09,1,60,09,04,09,10,042,6,5,5,1,04,32,4,0262,6,61,131,03,1,,2,400,96,1,2,1,5,2,1,3
59WN02415,59,1,3002,6,03,030,9886,6,60,37,5,5,66,126,2,4,08,2,74,09,04,09,09,047,10,6,8,3,08,32,4,0262,6,61,138,03,1,,2,508,100,,3,1,5,2,1,
59WN02416,59,2,3003,6,70,733,1261,6,61,,5,3,66,126,2,1,08,1,80,09,04,07,06,057,7,7,8,2,06,,3,1349,6,61,140,70,2,,2,570,82,,3,1,5,2,2,
59WN02417,59,2,3004,6,71,733,1261,6,61,,5,3,66,126,2,1,10,1,57,09,05,09,11,053,9,6,8,3,04,,3,1349,6,61,126,70,2,,2,389,80,,2,1,5,2,2,
59WN02418,59,2,3005,6,70,713,0749,6,61,,1,4,66,126,2,1,09,1,94,09,04,07,06,055,7,5,5,1,06,,4,1669,6,61,146,77,2,,2,646,126,,3,1,1,1,2,
59WN02419,59,2,3006,6,03,033,0727,6,61,29,1,4,66,126,1,1,08,1,84,09,04,06,07,054,11,5,6,2,08,31,4,0854,6,61,141,03,1,,2,573,118,,3,1,1,1,1,
59WN02420,59,2,3007,6,82,059,1877,6,61,,1,2,66,126,1,1,09,1,86,09,04,07,08,050,8,6,6,1,06,20,2,1822,6,61,141,07,7,,2,586,122,,3,2,1,1,6,
59WN02421,59,2,3008,6,70,723,1846,6,61,,1,2,66,126,3,1,07,1,80,11,04,06,08,060,7,7,8,2,02,,2,1904,6,61,133,70,2,,2,563,90,,1,2,1,1,2,2
59WN02422,59,2,3009,6,02,020,0890,6,61,29,1,4,66,126,1,1,10,1,81,10,04,08,07,044,12,5,5,1,02,16,4,0069,6,61,127,02,1,,2,578,82,,1,1,1,1,1,
59WN02423,59,2,3010,6,08,080,2011,6,61,15,1,2,66,126,1,1,09,1,83,08,05,07,08,061,8,7,9,3,07,24,2,1408,6,61,147,08,1,,2,579,100,,3,2,1,1,1,2
59WN02424,59,2,3012,6,05,053,1832,6,61,31,3,2,66,126,1,1,09,1,73,08,04,09,09,051,8,5,6,2,04,18,2,1822,6,61,150,05,1,,2,510,88,,2,2,3,3,1,
59WN02425,59,1,3013,6,70,713,1552,6,61,,5,2,66,126,1,2,10,1,85,09,04,09,08,049,7,5,6,2,01,,2,1669,6,61,153,75,2,,2,603,90,,1,2,5,2,2,
59WN02426,59,2,3014,6,70,713,1552,6,61,,5,2,66,126,4,1,10,1,52,10,04,12,12,042,10,4,5,2,02,,2,1669,6,61,135,75,2,,2,333,100,1,1,2,5,2,2,3
59WN02427,59,2,3015,6,05,053,8599,6,60,16,1,8,66,126,2,3,11,2,97,09,04,07,06,052,11,5,6,2,03,13,5,1822,6,61,146,05,1,,2,689,102,,1,1,1,1,1,2
59WN02428,59,1,3016,6,70,733,0723,6,61,,1,4,66,126,3,1,10,1,93,14,04,07,05,050,7,5,6,2,07,,4,1349,6,61,132,73,2,,2,659,100,,3,1,1,1,2,3
59WN02429,59,2,3018,6,70,733,1869,6,61,,1,2,66,126,2,1,11,3,45,13,04,12,14,043,8,4,5,2,09,,2,1349,6,61,119,70,2,,2,298,74,,4,2,1,1,2,2
59WN02430,59,1,3019,6,09,090,1954,6,61,45,1,2,66,126,1,1,11,2,66,09,04,11,11,044,9,4,4,1,02,29,2,1483,6,61,134,09,1,,2,452,90,,1,2,1,1,1,3
59WN02431,59,2,3020,6,75,106,1748,7,67,,5,5,65,125,1,1,08,1,67,09,04,08,09,051,8,5,5,1,08,,4,0811,6,61,136,73,9,,2,458,98,,3,1,5,2,4,
59WN02432,59,2,3021,6,75,106,1748,7,67,,5,5,65,125,2,1,08,2,69,08,04,09,09,048,9,4,5,2,09,,4,0811,6,61,144,73,9,,2,480,90,,4,1,5,2,4,
59WN02433,59,2,3022,6,82,059,9944,6,60,,3,5,65,125,1,1,08,1,93,09,04,06,04,053,9,6,7,2,08,21,4,1822,6,61,142,07,7,,2,653,114,,3,1,3,3,6,
59WN02434,59,2,3024,6,05,053,1395,6,61,20,3,3,65,125,2,1,09,1,83,09,04,10,07,047,11,5,6,2,02,13,3,1822,6,61,142,05,1,,2,619,56,,1,1,3,3,1,
59WN02435,59,1,3026,6,04,040,9440,6,60,25,5,6,65,125,3,1,11,1,61,08,05,10,10,039,9,5,5,1,09,12,4,0047,6,61,123,04,1,,2,416,90,,4,1,5,2,1,3
59WN02436,59,2,3027,6,04,040,9440,6,60,25,5,6,65,125,1,1,10,1,78,09,07,07,06,047,9,4,4,1,09,12,4,0047,6,61,150,04,1,,2,552,90,,4,1,5,2,1,
