UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,C4953,SIRE,SB1,C59,ADG,ADG6061,LBRD,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CADAM_25,TBRE,CTBR,C79,C80
58WN00812,58,1,9261,3,66,640,8491,3,17,,1,2,79,139,1,2,07,2,82,11,03,08,08,035,13,2,2,1,,3387,2,,512,51,17,65,5,2,1,130,108,,3,2,1,1,0,
58WN00813,58,1,9262,3,70,740,8293,3,17,,5,3,78,138,1,4,10,1,77,10,03,08,08,034,16,2,2,1,,8936,3,,483,48,17,70,2,3,1,136,104,,3,3,5,2,0,
58WN00814,58,1,9263,3,70,740,8293,3,17,,5,3,78,138,1,2,06,2,65,10,03,10,09,039,13,2,2,1,,8936,3,,393,39,17,70,2,3,1,130,108,,3,3,5,2,0,
58WN00815,58,1,9264,3,72,825,8356,3,17,,4,2,78,138,2,5,09,2,62,10,03,12,11,034,13,2,3,2,,8603,3,,394,39,17,72,3,4,1,126,76,,,2,3,3,0,
58WN00816,58,2,9265,3,72,825,8356,3,17,,3,2,78,138,1,1,11,2,70,09,03,09,08,031,18,1,2,2,,8603,3,,449,44,17,72,3,9,1,133,80,,,2,3,3,0,
58WN00817,58,2,9266,3,66,660,8159,3,17,,3,3,78,138,1,1,09,2,81,09,03,08,07,044,12,2,2,1,,3195,2,,526,52,17,65,5,6,1,146,84,,,3,3,3,0,
58WN00818,58,1,9267,3,66,660,8159,3,17,,4,3,78,138,1,4,04,2,85,10,04,09,08,034,16,2,2,1,,3195,2,,549,54,17,65,5,9,1,133,92,,3,3,3,3,0,
58WN00819,58,2,9269,3,72,895,7163,3,17,,3,5,78,138,1,1,08,1,77,10,04,08,09,034,14,1,2,2,,8741,3,,493,49,17,71,3,3,1,132,90,,,4,3,3,0,
58WN00820,58,2,9271,3,65,590,7180,3,17,,5,5,78,138,1,3,10,2,69,08,03,09,09,032,16,2,2,1,,4774,1,,439,43,17,62,5,9,1,143,84,,,4,5,2,0,
58WN00821,58,2,9272,3,65,590,7180,3,17,,5,5,78,138,2,3,09,1,74,09,03,10,09,034,16,1,2,2,,4774,1,,465,46,17,62,5,5,1,145,98,,,4,5,2,0,
58WN00822,58,2,9273,3,70,710,6913,3,17,,5,6,78,138,1,1,07,2,63,09,04,09,09,042,14,2,2,1,,7166,3,,401,40,17,70,2,1,1,136,76,,,4,5,2,0,
58WN00823,58,2,9274,3,70,710,6913,3,17,,5,6,78,138,1,3,08,1,76,09,03,08,08,042,14,2,2,1,,7166,3,,488,48,17,70,2,8,1,149,86,,,4,5,2,0,
58WN00824,58,2,9275,3,65,590,7286,3,17,,1,5,78,138,1,3,09,1,76,10,03,09,09,044,13,2,3,2,,4774,1,,468,46,17,62,5,8,1,139,114,,,4,1,1,0,
58WN00825,58,2,9276,3,70,730,8452,3,17,,1,2,78,138,1,1,08,1,62,12,03,12,09,039,13,2,2,1,,8959,3,,390,39,17,70,2,0,1,116,82,,2,2,1,1,0,
58WN00826,58,2,9278,3,66,550,8226,3,17,,1,3,78,138,1,1,08,1,64,09,03,10,10,040,18,1,2,2,,4377,1,,400,40,17,65,5,0,1,132,88,,2,3,1,1,0,
58WN00827,58,2,9279,3,70,730,6848,3,17,,1,7,78,138,1,3,07,2,70,11,04,09,11,035,9,2,2,1,,8959,3,,414,41,17,70,2,4,1,123,128,,2,5,1,1,0,
58WN00828,58,2,9280,3,72,979,7158,3,17,,1,5,78,138,1,1,08,1,82,11,03,08,06,041,18,3,4,2,,8488,3,,519,51,17,71,3,9,1,129,104,,,4,1,1,0,
58WN00829,58,2,9281,3,70,740,7559,3,17,,7,4,78,138,1,1,09,1,69,11,03,09,09,038,11,2,2,1,,8936,3,,452,45,17,70,2,2,1,125,66,,2,4,7,3,0,
58WN00830,58,2,9283,3,70,710,7101,3,17,,5,6,78,138,1,3,07,1,77,08,03,09,09,035,16,2,2,1,,7166,3,,499,49,17,70,2,9,1,153,82,,,4,5,2,0,
58WN00831,58,1,9284,3,70,710,7101,3,17,,5,6,78,138,2,4,12,2,66,07,03,11,11,027,18,2,2,1,,7166,3,,423,42,17,70,2,3,1,143,76,,,4,5,2,0,
58WN00832,58,2,9285,3,66,640,8069,3,17,,5,3,78,138,2,1,06,1,66,09,03,09,09,035,16,1,2,2,,3387,2,,414,41,17,65,5,4,1,137,88,,,3,5,2,0,
58WN00833,58,1,9286,3,66,640,8069,3,17,,5,3,78,138,1,3,10,1,35,11,03,15,14,021,20,2,2,1,,3387,2,,194,19,17,65,5,4,1,97,82,,7,3,5,2,0,
58WN00834,58,2,9287,3,70,750,7573,3,17,,1,4,78,138,1,1,08,3,84,08,03,08,08,039,14,2,2,1,,9172,3,,513,51,17,70,2,3,1,150,132,,3,4,1,1,0,
58WN00835,58,1,9288,3,66,630,8334,3,17,,1,2,78,138,1,5,10,2,78,11,03,09,10,052,9,4,4,1,,1857,2,,487,48,17,65,5,7,1,144,108,,3,2,1,1,0,
58WN00836,58,1,9289,3,72,865,7347,3,17,,4,5,77,137,1,2,09,2,92,10,04,08,09,036,13,2,2,1,,8460,3,,603,60,17,71,3,3,1,152,94,3,,4,3,3,0,
58WN00837,58,1,9290,3,72,865,7347,3,17,,3,5,77,137,1,2,09,2,76,10,04,09,09,036,14,2,2,1,,8460,3,,488,48,17,71,3,8,1,136,92,,,4,3,3,0,
58WN00838,58,2,9291,3,65,580,7917,3,17,,3,4,77,137,1,4,05,1,75,09,04,07,08,039,16,2,2,1,,4645,1,,489,48,17,62,5,9,1,136,80,,,4,3,3,0,
58WN00839,58,1,9293,3,67,590,8753,3,17,,1,2,77,137,2,5,06,2,73,09,04,10,10,033,14,2,4,3,,4774,1,,457,45,17,66,5,7,1,133,104,,3,2,1,1,0,
58WN00840,58,1,9294,3,66,580,8458,3,17,,2,2,77,137,1,4,06,1,91,11,05,08,08,037,16,2,2,1,,4645,1,,581,58,17,65,5,1,1,134,114,,3,2,1,1,0,
58WN00841,58,2,9295,3,67,600,8543,3,17,,1,2,77,137,1,3,08,1,66,11,03,10,09,040,10,2,2,1,,4687,1,,423,42,17,66,5,3,1,126,80,,2,2,1,1,0,
58WN00842,58,2,9296,3,70,730,8658,3,17,,1,2,77,137,1,1,10,1,46,10,03,13,14,035,13,2,2,1,,8959,3,,263,26,17,70,2,3,1,121,100,,2,2,1,1,0,
58WN00843,58,2,9297,3,66,690,7952,3,17,,1,3,77,137,1,1,07,1,76,09,05,09,10,032,16,1,2,2,,3248,2,,483,48,17,65,5,3,1,131,98,,,3,1,1,0,
58WN00844,58,1,9298,3,70,730,8599,3,17,,1,2,77,137,1,6,09,1,65,10,03,11,11,036,14,2,2,1,,8959,3,,407,40,17,70,2,7,1,128,92,,3,2,1,1,0,
58WN00845,58,1,9300,3,70,740,6604,3,17,,1,7,77,137,1,2,03,2,89,14,04,08,09,046,16,2,3,2,,8936,3,,546,54,17,70,2,6,1,126,142,,3,5,1,1,0,
58WN00846,58,2,9301,3,70,720,6965,3,17,,1,6,77,137,1,1,04,1,82,10,04,08,08,034,18,2,2,1,,8431,3,,524,52,17,70,2,4,1,131,102,,,4,1,1,0,
58WN00847,58,1,9302,3,72,865,8036,3,17,,3,3,77,137,1,3,09,2,77,10,04,09,09,031,16,2,2,1,,8460,3,,486,48,17,72,3,6,1,126,104,,,3,3,3,0,
58WN00848,58,1,9304,3,72,805,7062,3,17,,5,6,77,137,2,4,10,1,65,13,04,10,10,037,13,2,2,1,,8450,3,,403,40,17,71,3,3,1,113,98,1,,4,5,2,0,
58WN00849,58,1,9305,3,72,805,7062,3,17,,5,6,77,137,1,4,07,1,65,15,03,11,10,042,13,2,2,1,,8450,3,,390,39,17,71,3,0,1,110,116,,,4,5,2,0,
58WN00850,58,1,9306,3,70,710,6595,3,17,,5,7,77,137,1,5,06,1,75,09,05,10,10,032,14,2,2,1,,7166,3,,489,48,17,70,2,9,1,136,80,,3,5,5,2,0,
58WN00851,58,2,9307,3,70,710,6595,3,17,,5,7,77,137,1,3,07,1,79,09,03,09,09,035,13,2,2,1,,7166,3,,520,52,17,70,2,0,1,151,78,,,5,5,2,0,
58WN00852,58,2,9308,3,70,730,6985,3,17,,5,6,77,137,1,4,08,2,78,10,03,09,08,036,18,2,2,1,,8959,3,,508,50,17,70,2,8,1,143,84,,,4,5,2,0,
58WN00853,58,2,9309,3,70,730,6985,3,17,,5,6,77,137,1,3,08,2,67,09,04,11,11,031,16,1,2,2,,8959,3,,420,42,17,70,2,0,1,138,94,,,4,5,2,0,
58WN00854,58,1,9310,3,70,720,7949,3,17,,3,4,77,137,1,7,09,1,86,10,04,09,10,042,13,2,2,1,,8431,3,,556,55,17,70,2,6,1,145,98,,,4,3,3,0,
58WN00855,58,2,9312,3,70,730,8481,3,17,,1,2,77,137,2,3,09,2,72,09,03,09,08,037,13,2,2,1,,8959,3,,454,45,17,70,2,4,1,137,98,,,2,1,1,0,
58WN00856,58,1,9313,3,70,740,6491,3,17,,1,8,77,137,1,2,08,1,94,10,03,07,08,046,9,3,4,2,,8936,3,,596,59,17,70,2,6,1,151,124,,,5,1,1,0,
58WN00857,58,1,9314,3,70,720,8415,3,17,,1,2,77,137,1,5,07,2,71,10,03,09,10,036,14,1,2,2,,8431,3,,464,46,17,70,2,4,1,132,74,,3,2,1,1,0,
58WN00858,58,1,9315,3,70,740,8391,3,17,,1,2,77,137,1,5,08,2,87,12,04,07,08,042,10,3,3,1,,8936,3,,553,55,17,70,2,3,1,132,112,,3,2,1,1,0,
58WN00859,58,2,9316,3,72,979,7923,3,17,,5,4,76,136,1,4,05,1,61,11,03,11,09,038,14,2,2,1,,8488,3,,376,37,17,72,3,6,1,126,98,,,4,5,2,0,
58WN00860,58,2,9317,3,72,979,7923,3,17,,5,4,76,136,1,1,08,2,68,10,03,09,09,039,13,2,2,1,,8488,3,,428,42,17,72,3,8,1,138,98,,,4,5,2,0,
58WN00861,58,2,9318,3,66,580,8555,3,17,,3,2,76,136,1,2,08,2,72,09,03,08,08,039,16,2,2,1,,4645,1,,478,47,17,65,5,8,1,141,70,,,2,3,3,0,
58WN00862,58,1,9319,3,66,580,8555,3,17,,4,2,76,136,1,5,06,1,73,12,03,10,09,036,16,2,2,1,,4645,1,,478,47,17,65,5,8,1,124,80,,3,2,3,3,0,
58WN00863,58,1,9321,3,70,740,6667,3,17,,3,7,76,136,1,4,05,1,95,09,03,06,08,035,13,2,2,1,,8936,3,,626,62,17,70,2,6,1,153,98,,,5,3,3,0,
58WN00864,58,1,9322,3,70,740,7602,3,17,,3,4,76,136,1,2,09,2,97,09,05,08,09,033,16,2,2,1,,8936,3,,637,63,17,70,2,7,1,149,104,,,4,3,3,0,
58WN00865,58,1,9324,3,70,730,8340,3,17,,1,2,76,136,1,2,10,1,76,09,03,10,10,030,14,1,2,2,,8959,3,,485,48,17,70,2,5,1,138,100,,3,2,1,1,0,
58WN00866,58,1,9325,3,70,740,8434,3,17,,1,2,76,136,1,4,09,2,72,09,03,09,11,036,14,2,2,1,,8936,3,,447,44,17,70,2,7,1,141,112,,3,2,1,1,0,
58WN00867,58,1,9326,3,70,710,8454,3,17,,1,2,76,136,1,2,08,1,91,10,03,08,09,038,13,2,2,1,,7166,3,,590,59,17,70,2,0,1,151,108,,,2,1,1,0,
58WN00868,58,1,9327,3,66,700,8651,3,17,,1,2,76,136,1,4,09,6,80,10,04,09,09,033,16,1,2,2,,3083,2,,521,52,17,65,5,1,1,133,92,,3,2,1,1,0,
58WN00869,58,2,9329,3,70,730,7336,3,17,,3,5,76,136,1,1,09,2,79,08,03,09,09,038,10,1,2,2,,8959,3,,507,50,17,70,2,7,1,151,100,,,4,3,3,0,
58WN00870,58,2,9330,3,70,730,7336,3,17,,4,5,76,136,1,3,10,1,62,09,03,11,10,023,14,2,2,1,,8959,3,,396,39,17,70,2,6,1,121,82,,2,4,3,3,0,
58WN00871,58,2,9331,3,72,885,8604,3,17,,1,2,76,136,1,4,10,4,85,09,03,07,08,042,14,2,3,2,,8636,3,,546,54,17,72,3,6,1,154,108,,,2,1,1,0,
58WN00872,58,2,9332,3,65,690,7751,3,17,,5,4,76,136,1,1,09,2,67,10,03,10,09,038,14,2,2,1,,3248,2,,426,42,17,62,5,6,1,136,90,,,4,5,2,0,
58WN00873,58,2,9333,3,65,690,7751,3,17,,5,4,76,136,1,1,07,1,72,11,03,08,08,041,12,2,2,1,,3248,2,,465,46,17,62,5,5,1,136,88,,,4,5,2,0,
58WN00874,58,1,9334,3,70,720,7857,3,17,,5,4,76,136,2,4,12,2,74,10,04,11,12,035,20,2,2,1,,8431,3,,478,47,17,70,2,8,1,142,90,,3,4,5,2,0,
58WN00875,58,1,9335,3,70,720,7857,3,17,,5,4,76,136,2,5,09,4,90,09,03,08,10,042,14,2,2,1,,8431,3,,593,59,17,70,2,3,1,166,94,,,4,5,2,0,
58WN00876,58,2,9336,3,72,939,7208,3,17,,5,5,76,136,1,3,09,2,59,11,04,12,10,029,16,2,2,1,,8525,3,,356,35,17,71,3,6,1,116,106,,7,4,5,2,0,
58WN00877,58,2,9337,3,72,939,7208,3,17,,5,5,76,136,1,4,09,2,81,11,03,08,08,037,18,2,2,1,,8525,3,,518,51,17,71,3,8,1,142,106,,,4,5,2,0,
58WN00878,58,1,9338,3,66,560,8175,3,17,,1,3,76,136,1,4,08,1,92,13,04,08,08,038,12,2,2,1,,4706,1,,600,60,17,65,5,0,1,126,104,,,3,1,1,0,
58WN00879,58,1,9339,3,66,630,7909,3,17,,1,4,76,136,1,4,09,2,106,09,04,08,09,039,12,2,2,1,,1857,2,,675,67,17,65,5,5,1,163,142,,,4,1,1,0,
58WN00880,58,2,9340,3,70,750,7767,3,17,,5,4,75,135,2,1,10,1,81,08,03,10,08,039,14,2,2,1,,9172,3,,529,52,17,70,2,9,1,159,96,,,4,5,2,0,
58WN00881,58,2,9341,3,70,750,7767,3,17,,5,4,75,135,1,1,07,2,70,10,03,10,09,039,13,2,3,2,,9172,3,,452,45,17,70,2,2,1,141,90,,,4,5,2,0,
58WN00882,58,1,9342,3,72,835,8350,3,17,,1,2,75,135,1,6,10,1,81,11,04,10,09,034,16,2,2,1,,8576,3,,532,53,17,72,3,2,1,130,92,,,2,1,1,0,
58WN00883,58,2,9343,3,72,969,8262,3,17,,1,3,75,135,1,1,07,4,83,10,04,07,07,039,11,2,3,2,,8369,3,,514,51,17,72,3,4,1,134,136,,,3,1,1,0,
58WN00884,58,1,9344,3,70,710,8687,3,17,,1,2,75,135,1,5,06,1,85,10,03,09,09,037,14,2,2,1,,7166,3,,560,56,17,70,2,0,1,144,94,,,2,1,1,0,
58WN00885,58,1,9345,3,66,620,8338,3,17,,1,2,75,135,1,7,10,1,79,10,03,10,10,034,18,2,2,1,,4799,1,,527,52,17,65,5,7,1,139,78,,3,2,1,1,0,
58WN00886,58,2,9346,3,72,875,8297,3,17,,3,3,75,135,1,5,09,4,83,08,05,08,07,037,14,1,2,2,,8441,3,,560,56,17,72,3,0,1,142,74,,,3,3,3,0,
58WN00887,58,2,9348,3,65,680,7651,3,17,,2,4,75,135,2,1,10,2,73,07,03,08,08,038,16,2,2,1,,2928,2,,501,50,17,62,5,1,1,145,54,,,4,1,1,0,
58WN00888,58,2,9349,3,65,560,6677,3,17,,5,7,75,135,1,4,06,1,65,10,03,11,11,035,16,2,2,1,,4706,1,,418,41,17,62,5,8,1,138,86,,,5,5,2,0,
58WN00889,58,1,9350,3,65,560,6677,3,17,,5,7,75,135,1,7,10,1,64,11,03,12,10,035,14,2,2,1,,4706,1,,409,40,17,62,5,9,1,126,88,6,3,5,5,2,0,
58WN00890,58,1,9351,3,70,740,8508,3,17,,1,2,75,135,1,5,09,2,75,10,04,09,10,039,13,2,2,1,,8936,3,,479,47,17,70,2,9,1,135,104,,3,2,1,1,0,
58WN00891,58,1,9352,3,70,720,8413,3,17,,1,2,75,135,1,7,09,2,76,11,03,10,09,039,14,2,2,1,,8431,3,,504,50,17,70,2,4,1,132,80,,3,2,1,1,0,
58WN00892,58,1,9353,3,65,610,7392,3,17,,5,5,74,134,1,7,07,1,83,10,04,09,09,033,13,2,2,1,,4585,1,,543,54,17,62,5,3,1,142,102,,,4,5,2,0,
58WN00893,58,2,9354,3,65,610,7392,3,17,,5,5,74,134,1,3,09,1,64,10,03,10,11,042,13,2,2,1,,4585,1,,406,40,17,62,5,6,1,142,96,,,4,5,2,0,
58WN00894,58,1,9355,3,72,969,8740,3,17,,1,2,74,134,1,4,12,4,77,11,04,09,10,035,16,2,2,1,,8369,3,,490,49,17,72,3,0,1,129,114,,,2,1,1,0,
58WN00895,58,1,9356,3,65,620,7547,3,17,,3,4,74,134,1,7,08,1,77,09,05,10,11,034,16,2,2,1,,4799,1,,513,51,17,62,5,3,1,136,82,,3,4,3,3,0,
58WN00896,58,1,9357,3,70,720,7510,3,17,,5,5,74,134,2,7,10,2,97,10,04,09,08,033,18,1,2,2,,8431,3,,652,65,17,70,2,2,1,153,96,,,4,5,2,0,
58WN00897,58,2,9358,3,70,720,7510,3,17,,5,5,74,134,1,1,06,2,76,08,03,10,09,035,16,2,2,1,,8431,3,,500,50,17,70,2,0,1,154,90,,,4,5,2,0,
58WN00898,58,2,9359,3,72,845,8468,3,17,,1,2,74,134,1,1,07,2,75,14,03,09,09,050,13,2,2,1,,8719,3,,490,49,17,72,3,0,1,128,94,,,2,1,1,0,
58WN00899,58,2,9361,3,70,750,7978,3,17,,1,3,74,134,1,1,10,1,73,09,03,09,09,045,16,2,2,1,,9172,3,,478,47,17,70,2,8,1,143,90,,,3,1,1,0,
58WN00900,58,2,9362,3,65,630,7299,3,17,,1,5,74,134,1,1,08,1,81,10,04,09,09,044,9,3,3,1,,1857,2,,521,52,17,62,5,1,1,142,112,,,4,1,1,0,
58WN00901,58,1,9363,3,70,750,8521,3,17,,1,2,74,134,1,2,10,2,80,09,03,09,10,039,14,2,2,1,,9172,3,,519,51,17,70,2,9,1,149,104,,,2,1,1,0,
58WN00902,58,1,9365,3,70,750,7970,3,17,,5,3,74,134,1,4,09,2,82,10,03,09,09,037,14,2,2,1,,9172,3,,537,53,17,70,2,7,1,147,100,,3,3,5,2,0,
58WN00903,58,2,9366,3,70,750,7970,3,17,,5,3,74,134,1,1,10,1,68,10,03,10,09,039,12,1,2,2,,9172,3,,437,43,17,70,2,7,1,139,94,,,3,5,2,0,
58WN00904,58,1,9369,3,65,570,7013,3,17,,5,6,74,134,1,6,09,1,53,10,03,14,12,031,11,2,2,1,,4610,1,,325,32,17,62,5,5,1,123,94,,3,4,5,2,0,
58WN00905,58,1,9370,3,65,570,7013,3,17,,5,6,74,134,1,7,09,2,86,10,03,10,09,035,16,1,2,2,,4610,1,,569,56,17,62,5,9,1,150,98,,,4,5,2,0,
58WN00906,58,1,9371,3,70,730,8295,3,17,,1,3,74,134,1,6,11,1,76,08,03,11,11,032,16,1,2,2,,8959,3,,481,48,17,70,2,1,1,143,116,,3,3,1,1,0,
58WN00907,58,1,9372,3,72,895,7542,3,17,,5,4,73,133,1,7,08,2,81,09,03,09,08,034,12,2,2,1,,8741,3,,547,54,17,72,3,7,1,147,82,,,4,5,2,0,
58WN00908,58,1,9373,3,72,895,7542,3,17,,5,4,73,133,1,4,09,1,56,11,03,12,12,033,16,1,1,1,,8741,3,,347,34,17,72,3,7,1,122,98,,,4,5,2,0,
58WN00909,58,1,9374,3,70,720,8211,3,17,,3,3,73,133,2,4,09,2,96,10,03,08,10,036,14,2,2,1,,8431,3,,647,64,17,70,2,7,1,156,100,,,3,3,3,0,
58WN00910,58,1,9375,3,70,730,8047,3,17,,1,3,73,133,1,4,10,1,95,11,03,07,07,043,14,2,2,1,,8959,3,,623,62,17,70,2,3,1,144,122,,,3,1,1,0,
58WN00911,58,1,9376,3,70,710,8018,3,17,,1,3,73,133,1,5,08,1,105,11,06,07,09,043,12,2,3,2,,7166,3,,690,69,17,70,2,0,1,149,132,,3,3,1,1,0,
58WN00912,58,1,9377,3,65,690,6995,3,17,,1,6,73,133,1,5,05,2,94,14,05,07,08,035,16,1,2,2,,3248,2,,620,62,17,62,5,0,1,118,116,,3,4,1,1,0,
58WN00913,58,1,9379,3,70,710,7499,3,17,,5,5,73,133,1,3,06,1,51,10,03,12,12,032,14,2,2,1,,7166,3,,316,31,17,70,2,6,1,122,90,,3,4,5,2,0,
58WN00914,58,2,9380,3,70,710,7499,3,17,,5,5,73,133,1,1,07,1,85,09,03,07,08,045,14,2,2,1,,7166,3,,550,55,17,70,2,0,1,163,118,,,4,5,2,0,
58WN00915,58,2,9381,3,65,670,6959,3,17,,3,6,73,133,1,1,05,2,82,10,03,08,08,039,18,2,2,1,,2504,2,,547,54,17,62,5,7,1,143,92,,,4,3,3,0,
58WN00916,58,1,9382,3,70,710,8352,3,17,,1,2,73,133,1,5,11,1,78,09,03,09,09,035,14,2,2,1,,7166,3,,510,51,17,70,2,0,1,142,102,,3,2,1,1,0,
58WN00917,58,2,9383,3,72,969,7933,3,17,,1,4,73,133,1,1,09,2,73,09,03,09,09,035,11,2,2,1,,8369,3,,477,47,17,72,3,7,1,136,96,,,4,1,1,0,
58WN00918,58,2,9385,3,66,640,7537,3,17,,3,4,73,133,1,4,08,2,86,09,03,07,08,045,12,3,3,1,,3387,2,,564,56,17,65,5,4,1,156,110,,,4,3,3,0,
58WN00919,58,2,9386,3,70,710,6588,3,17,,3,7,73,133,1,1,10,1,68,10,03,10,09,040,14,2,2,1,,7166,3,,448,44,17,70,2,8,1,133,84,,2,5,3,3,0,
58WN00920,58,2,9387,3,70,710,6588,3,17,,4,7,73,133,1,1,06,3,59,10,03,11,10,037,14,1,2,2,,7166,3,,392,39,17,70,2,2,1,124,68,,2,5,3,3,0,
58WN00921,58,2,9388,3,70,740,7221,3,17,,3,5,73,133,1,1,06,1,76,11,03,08,08,049,10,4,4,1,,8936,3,,502,50,17,70,2,2,1,139,92,,,4,3,3,0,
58WN00922,58,1,9390,3,70,730,6634,3,17,,5,7,72,132,1,4,09,1,80,09,04,09,09,037,14,2,2,1,,8959,3,,538,53,17,70,2,8,1,148,90,,,5,5,2,0,
58WN00923,58,1,9391,3,70,730,6634,3,17,,5,7,72,132,1,2,06,2,92,09,07,08,08,034,18,1,2,2,,8959,3,,623,62,17,70,2,3,1,144,98,,,5,5,2,0,
58WN00924,58,1,9392,3,70,710,6662,3,17,,5,7,72,132,1,2,05,1,67,09,03,09,10,039,13,2,2,1,,7166,3,,427,42,17,70,2,7,1,142,106,,3,5,5,2,0,
58WN00925,58,2,9393,3,70,710,6662,3,17,,5,7,72,132,1,3,07,4,84,09,03,09,09,042,14,2,3,2,,7166,3,,562,56,17,70,2,2,1,163,98,,,5,5,2,0,
58WN00926,58,1,9394,3,66,550,7786,3,17,,5,4,72,132,1,6,09,2,83,09,03,09,09,035,16,2,2,1,,4377,1,,553,55,17,65,5,3,1,153,100,,,4,5,2,0,
58WN00927,58,1,9395,3,66,550,7786,3,17,,5,4,72,132,1,5,09,3,58,09,03,12,11,033,11,2,2,1,,4377,1,,376,37,17,65,5,6,1,132,84,,3,4,5,2,0,
58WN00928,58,2,9396,3,72,969,6933,3,17,,3,6,72,132,1,1,05,2,65,13,03,08,10,038,14,1,2,2,,8369,3,,412,41,17,71,3,2,1,113,106,,,4,3,3,0,
58WN00929,58,2,9399,3,70,710,6967,3,17,,1,6,72,132,1,1,07,2,75,09,03,09,09,045,16,2,2,1,,7166,3,,488,48,17,70,2,8,1,146,106,,,4,1,1,0,
58WN00930,58,2,9400,3,70,710,8704,3,17,,1,2,72,132,1,3,06,1,78,11,03,08,08,044,16,2,3,2,,7166,3,,518,51,17,70,2,8,1,140,96,,,2,1,1,0,
58WN00931,58,2,9401,3,65,600,7155,3,17,,1,5,72,132,1,3,06,1,85,12,04,09,09,033,18,1,2,2,,4687,1,,568,56,17,62,5,8,1,129,100,,2,4,1,1,0,
58WN00932,58,1,9402,3,66,670,8674,3,17,,1,2,72,132,1,4,08,2,87,08,03,09,09,039,12,2,3,2,,2504,2,,595,59,17,65,5,5,1,159,84,,3,2,1,1,0,
58WN00933,58,2,9403,3,72,979,7671,3,17,,3,4,72,132,1,4,08,1,81,11,03,08,07,039,16,2,2,1,,8488,3,,538,53,17,71,3,8,1,135,100,,,4,3,3,0,
58WN00934,58,1,9404,3,72,865,8582,3,17,,5,2,72,132,2,1,06,1,62,11,04,11,09,040,10,2,2,1,,8460,3,,406,40,17,72,3,6,1,126,84,,,2,5,2,0,
58WN00935,58,2,9405,3,72,865,8582,3,17,,5,2,72,132,1,1,08,1,52,10,03,10,10,035,9,2,2,1,,8460,3,,326,32,17,72,3,6,1,128,90,,,2,5,2,0,
58WN00936,58,1,9406,3,70,750,8593,3,17,,1,2,72,132,1,5,05,1,78,10,03,09,10,037,14,2,2,1,,9172,3,,500,50,17,70,2,0,1,141,120,,3,2,1,1,0,
58WN00937,58,2,9407,3,66,700,8598,3,17,,1,2,72,132,1,1,06,1,78,10,03,08,09,040,16,2,2,1,,3083,2,,500,50,17,65,5,0,1,145,120,,,2,1,1,0,
58WN00938,58,2,9408,3,66,650,8005,3,17,,1,3,72,132,1,1,08,1,61,09,03,11,10,033,12,2,2,1,,3112,2,,380,38,17,65,5,0,1,126,108,,2,3,1,1,0,
58WN00939,58,2,9409,3,72,805,7426,3,17,,1,5,72,132,1,1,05,1,58,15,04,08,09,041,14,2,2,1,,8450,3,,364,36,17,71,3,4,1,92,100,,,4,1,1,0,
58WN00940,58,1,9411,3,66,650,8162,3,17,,1,3,72,132,1,2,10,1,61,11,04,12,11,030,13,2,3,2,,3112,2,,361,36,17,65,5,1,1,109,134,,3,3,1,1,0,
58WN00941,58,1,9413,3,70,710,8673,3,17,,1,2,71,131,1,5,07,2,76,09,04,09,10,040,10,2,3,2,,7166,3,,501,50,17,70,2,1,1,143,104,,3,2,1,1,0,
58WN00942,58,1,9414,3,70,710,7947,3,17,,3,4,71,131,1,6,09,1,93,08,04,09,09,033,16,2,2,1,,7166,3,,644,64,17,70,2,4,1,156,86,,,4,3,3,0,
58WN00943,58,1,9416,3,70,750,7469,3,17,,5,5,71,131,1,2,05,2,75,09,03,10,09,036,18,1,2,2,,9172,3,,490,49,17,70,2,0,1,146,108,,3,4,5,2,0,
58WN00944,58,1,9417,3,70,750,7469,3,17,,5,5,71,131,1,2,10,2,74,09,03,09,09,031,14,1,1,1,,9172,3,,499,49,17,70,2,9,1,141,86,,3,4,5,2,0,
58WN00945,58,1,9418,3,70,750,8108,3,17,,1,3,71,131,1,4,09,1,91,08,03,08,08,033,16,2,2,1,,9172,3,,612,61,17,70,2,2,1,152,108,,,3,1,1,0,
58WN00946,58,2,9419,3,70,710,7230,3,17,,1,5,71,131,1,1,09,2,96,08,03,04,06,048,11,2,3,2,,7166,3,,640,64,17,70,2,0,1,163,122,,,4,1,1,0,
58WN00947,58,2,9420,3,65,600,7585,3,17,,1,4,71,131,1,3,06,2,86,12,04,08,08,042,13,2,3,2,,4687,1,,580,58,17,62,5,0,1,134,100,,,4,1,1,0,
58WN00948,58,2,9421,3,70,740,8510,3,17,,1,2,78,138,1,1,10,1,52,10,03,13,12,034,14,2,3,2,,8936,3,,297,29,17,70,2,7,9,122,110,,3,2,1,1,0,
58WN00949,58,2,9422,3,70,750,8669,3,17,,1,2,73,133,2,1,10,1,71,10,03,10,09,039,13,1,2,2,,9172,3,,453,45,17,70,2,3,5,135,108,,,2,1,1,0,
