UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,C4951,TBRE,CTBR,CADAM_25,SIRE,SB1,C59,ADG,ADG6061,LBRD,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,C80
57WN01862,57,2,2061,4,13,132,0086,4,41,22,3,2,58,118,2,1,08,1,76,09,03,08,08,045,10,3,3,1,,3,3,2,9426,4,,559,55,41,13,1,9,9,168,100,,,,0,
57WN01863,57,1,2063,4,70,722,8719,4,40,,5,3,58,118,2,1,07,1,86,09,03,08,07,038,13,2,2,1,,5,2,3,8897,4,,632,63,41,73,2,2,9,161,114,,,,0,
57WN01864,57,1,2064,4,70,722,8719,4,40,,5,3,58,118,1,1,09,1,81,09,03,09,08,031,16,2,2,1,,5,2,3,8897,4,,588,58,41,73,2,8,9,154,116,,3,10,0,
57WN01865,57,2,2066,4,06,062,5775,4,40,43,3,7,58,118,2,1,08,1,55,03,04,10,10,051,14,3,3,1,,3,3,5,0039,4,,376,37,41,06,1,6,9,182,106,,3,,0,
57WN01866,57,1,2067,4,09,092,0080,4,41,16,1,2,58,118,1,2,09,2,94,08,04,07,09,038,10,2,3,2,,1,1,2,8609,4,,680,68,41,09,1,0,9,174,138,,,,0,
57WN01867,57,2,2068,4,18,182,9910,4,40,20,1,2,58,118,2,1,06,1,73,14,07,08,08,044,10,3,3,1,,1,1,2,9501,4,,520,52,41,18,1,0,9,119,116,,2,,0,
57WN01868,57,2,2069,4,01,012,8839,4,40,35,1,3,58,118,2,1,08,2,89,08,03,07,08,049,10,3,4,2,,1,1,3,9840,4,,661,66,41,01,1,1,9,180,110,,,,0,
57WN01869,57,2,2070,4,15,152,7836,4,40,11,1,4,58,118,2,1,08,3,76,08,03,08,08,046,12,4,6,3,,1,1,4,9013,4,,556,55,41,15,1,6,9,159,104,1,3,,0,
57WN01870,57,2,2071,4,70,722,7594,4,40,,1,4,58,118,2,1,06,1,90,07,03,07,07,051,9,4,5,2,,1,1,4,8897,4,,663,66,41,73,2,3,9,176,118,,,,0,
57WN01871,57,1,2072,4,70,722,8620,4,40,,1,3,57,117,2,2,10,1,89,08,04,08,08,041,14,2,3,2,,1,1,3,8897,4,,648,64,41,73,2,8,9,159,132,,3,10,0,
57WN01872,57,2,2073,4,16,162,9560,4,40,19,1,2,57,117,1,1,08,2,69,08,03,07,08,046,11,4,5,2,,1,1,2,9109,4,,499,49,41,16,1,9,9,162,106,,,,0,
57WN01873,57,1,2074,4,17,172,6825,4,40,08,5,5,57,117,1,1,08,1,90,07,04,08,09,037,9,2,3,2,,5,2,4,8667,4,,675,67,41,17,1,5,9,179,110,,,,0,
57WN01874,57,2,2075,4,17,172,6825,4,40,08,5,5,57,117,1,1,10,1,75,07,03,09,08,040,13,2,2,1,,5,2,4,8667,4,,549,54,41,17,1,9,9,172,108,,,,0,
57WN01875,57,2,2076,4,07,072,0066,4,41,29,3,2,57,117,1,4,09,1,69,09,03,09,08,043,12,2,2,1,,3,3,2,8715,4,,513,51,41,07,1,3,9,163,90,,2,,0,
57WN01876,57,2,2078,4,70,732,7388,4,40,,5,4,57,117,2,1,09,1,78,07,03,08,08,047,9,4,4,1,,5,2,4,9993,4,,571,57,41,73,2,1,9,177,112,,,,0,
57WN01877,57,1,2079,4,70,732,7388,4,40,,5,4,57,117,3,1,09,2,82,09,03,08,10,042,8,3,3,1,,5,2,4,9993,4,,595,59,41,73,2,5,9,169,124,,3,40,0,
57WN01878,57,2,2080,4,73,097,1834,5,48,,5,5,57,117,2,1,08,1,69,13,03,08,08,045,9,3,4,2,,5,2,4,8609,4,,492,49,41,61,9,2,9,137,114,,2,,0,
57WN01879,57,1,2081,4,73,097,1834,5,48,,5,5,57,117,1,2,09,1,87,07,04,08,08,044,9,3,4,2,,5,2,4,8609,4,,638,63,41,61,9,8,9,176,124,,,,0,
57WN01880,57,2,2082,4,17,172,5631,4,40,03,5,7,57,117,1,1,07,1,73,09,03,08,09,049,9,5,6,2,,5,2,5,8667,4,,540,54,41,17,1,0,9,167,98,,,,0,
57WN01881,57,1,2083,4,17,172,5631,4,40,03,5,7,57,117,1,2,08,1,74,09,05,09,08,028,18,2,2,1,,5,2,5,8667,4,,544,54,41,17,1,4,9,139,104,,3,70,0,
57WN01882,57,2,2084,4,82,079,9460,4,40,,5,2,57,117,1,1,10,1,70,06,04,08,07,035,14,2,2,1,,5,2,2,0043,4,,518,51,41,10,7,8,9,166,94,,4,,0,
57WN01883,57,1,2085,4,82,079,9460,4,40,,5,2,57,117,1,2,09,1,70,07,03,08,09,034,12,2,3,2,,5,2,2,0043,4,,518,51,41,10,7,8,9,165,94,,,,0,
57WN01884,57,2,2086,4,08,081,8398,4,40,29,1,3,57,117,2,1,06,1,76,09,03,07,07,048,11,3,3,1,,1,1,3,9534,4,,561,56,41,08,1,1,9,159,104,,,,0,
57WN01885,57,2,2089,4,65,262,8153,4,40,,1,3,57,117,1,1,08,2,87,08,03,07,07,044,10,2,3,2,,1,1,3,9109,4,,668,66,41,62,5,8,9,165,88,,,,0,
57WN01886,57,2,2090,4,05,052,9523,4,40,32,1,2,57,117,2,3,07,1,62,12,03,08,09,044,10,3,4,2,,1,1,2,0857,4,,456,45,41,05,1,6,9,139,86,,2,,0,
57WN01887,57,2,2091,4,16,162,9346,4,40,20,1,2,57,117,2,1,08,1,70,11,03,08,09,050,10,3,3,1,,1,1,2,9109,4,,509,50,41,16,1,9,9,154,104,,,,0,
57WN01888,57,2,2092,4,10,102,6722,4,40,09,1,5,57,117,2,1,08,1,79,07,06,07,08,034,16,2,2,1,,1,1,4,9755,4,,571,57,41,10,1,1,9,149,122,,,,0,
57WN01889,57,1,2093,4,70,732,9484,4,40,,1,2,57,117,2,1,08,1,59,07,03,10,11,043,10,4,5,2,,1,1,2,9993,4,,426,42,41,73,2,6,9,154,92,,3,10,0,
57WN01890,57,2,2094,4,06,062,9398,4,40,34,1,2,57,117,1,1,08,5,61,04,03,09,10,039,11,2,2,1,,1,1,2,0039,4,,432,43,41,06,1,2,9,178,104,,3,,0,
57WN01891,57,1,2095,4,15,152,9355,4,40,15,1,2,57,117,1,1,08,1,88,08,04,08,07,039,14,1,2,2,,1,1,2,9013,4,,667,66,41,15,1,7,9,164,100,,6,,0,
57WN01892,57,1,2096,4,17,172,7823,4,40,13,5,4,57,117,2,1,09,1,73,08,03,09,10,042,11,4,6,3,,5,2,4,8667,4,,530,53,41,17,1,0,9,168,110,,,,0,
57WN01893,57,1,2097,4,17,172,7823,4,40,13,5,4,57,117,2,2,09,1,82,08,03,08,09,045,10,4,5,2,,5,2,4,8667,4,,612,61,41,17,1,2,9,177,104,,,,0,
57WN01894,57,2,2098,4,70,712,7717,4,40,,1,4,57,117,2,1,06,1,83,07,03,07,07,045,13,3,4,2,,1,1,4,9692,4,,622,62,41,73,2,2,9,166,102,,,,0,
57WN01895,57,2,2099,4,17,172,5326,4,40,02,1,7,57,117,1,1,09,2,94,11,05,07,07,041,11,2,2,1,,1,1,5,8667,4,,701,70,41,17,1,1,9,148,120,,,,0,
57WN01896,57,2,2101,4,18,182,9492,4,40,20,1,2,57,117,2,1,09,1,71,09,04,09,09,036,13,2,3,2,,1,1,2,9501,4,,504,50,41,18,1,4,9,151,120,,2,,0,
57WN01897,57,2,2102,4,70,722,8388,4,40,,5,3,57,117,2,1,09,1,75,09,06,08,09,048,10,3,4,2,,5,2,3,8897,4,,542,54,41,73,2,2,9,157,116,,,,0,
57WN01898,57,2,2103,4,70,722,8388,4,40,,5,3,57,117,2,1,09,2,59,09,03,09,10,043,14,3,4,2,,5,2,3,8897,4,,407,40,41,73,2,7,9,151,114,,,,0,
57WN01899,57,2,2104,4,09,092,7983,4,40,05,5,4,57,117,2,1,09,1,62,08,03,09,10,042,11,3,4,2,,5,2,4,8609,4,,453,45,41,09,1,3,9,160,90,,,,0,
57WN01900,57,1,2105,4,09,092,7983,4,40,05,5,4,57,117,1,2,09,1,79,08,03,07,07,047,9,3,4,2,,5,2,4,8609,4,,593,59,41,09,1,3,9,168,96,,,,0,
57WN01901,57,2,2106,4,15,152,7359,4,40,11,1,4,56,116,1,1,08,1,73,09,06,08,07,047,11,2,2,1,,1,1,4,9013,4,,531,53,41,15,1,1,9,141,114,,,,0,
57WN01902,57,1,2107,4,18,182,7817,4,40,11,3,4,56,116,1,2,08,1,100,09,03,08,08,045,11,3,4,2,,3,3,4,9501,4,,774,77,41,18,1,4,9,181,102,,,,0,
57WN01903,57,2,2108,4,18,182,7817,4,40,11,4,4,56,116,2,1,08,2,85,08,05,07,08,046,11,3,4,2,,3,3,4,9501,4,,652,65,41,18,1,2,9,168,94,,,,0,
57WN01904,57,2,2111,4,17,172,8386,4,40,22,1,3,56,116,2,1,08,1,80,06,03,08,07,040,13,2,3,2,,1,1,3,8667,4,,605,60,41,17,1,5,9,172,98,,,,0,
57WN01905,57,1,2112,4,15,152,8805,4,40,22,3,3,56,116,1,1,09,1,75,09,03,09,09,047,10,4,4,1,,3,3,3,9013,4,,571,57,41,15,1,1,9,163,88,,6,,0,
57WN01906,57,1,2114,4,14,141,9682,4,40,17,1,2,56,116,1,2,10,1,63,11,04,09,09,039,12,2,2,1,,1,1,2,8575,4,,462,46,41,14,1,2,9,131,94,,3,12,0,
57WN01907,57,2,2115,4,15,152,5792,4,40,04,5,7,56,116,1,1,06,2,65,09,04,09,10,040,12,4,8,5,,5,2,5,9013,4,,467,46,41,15,1,7,9,153,108,,2,,0,
57WN01908,57,1,2116,4,15,152,5792,4,40,04,5,7,56,116,1,1,08,1,67,09,03,08,09,040,13,2,2,1,,5,2,5,9013,4,,478,47,41,15,1,8,9,152,116,,3,10,0,
57WN01909,57,2,2118,4,12,122,9793,4,40,07,1,2,56,116,2,1,08,1,76,06,03,07,09,050,9,5,7,3,,1,1,2,1153,4,,571,57,41,12,1,1,9,182,98,,2,,0,
57WN01910,57,2,2121,4,10,102,1868,5,48,04,3,4,56,116,2,1,08,2,89,09,03,08,06,044,11,3,4,2,,3,3,4,9755,4,,666,66,41,10,1,6,9,166,118,,,,0,
57WN01911,57,1,2122,4,18,182,7641,4,40,06,5,4,56,116,2,2,10,1,75,07,03,09,10,044,11,2,2,1,,5,2,4,9501,4,,564,56,41,18,1,4,9,176,96,,,,0,
57WN01912,57,2,2123,4,18,182,7641,4,40,06,5,4,56,116,1,1,10,1,69,06,04,09,07,041,10,2,3,2,,5,2,4,9501,4,,507,50,41,18,1,7,9,166,102,,,,0,
57WN01913,57,1,2124,4,70,712,6955,4,40,,5,5,56,116,1,2,10,1,89,09,05,08,09,043,14,3,3,1,,5,2,4,9692,4,,669,66,41,73,2,9,9,168,114,,,,0,
57WN01914,57,1,2125,4,70,712,6955,4,40,,5,5,56,116,2,4,10,1,87,09,04,09,08,041,12,3,3,1,,5,2,4,9692,4,,657,65,41,73,2,7,9,166,108,,3,36,0,
57WN01915,57,2,2126,4,12,121,7598,4,40,14,5,4,56,116,1,1,09,1,58,10,05,10,10,033,13,2,2,1,,5,2,4,9012,4,,409,40,41,12,1,9,9,135,106,,2,,0,
57WN01916,57,1,2127,4,12,121,7598,4,40,14,5,4,56,116,1,2,09,1,71,08,05,09,09,036,14,2,3,2,,5,2,4,9012,4,,512,51,41,12,1,2,9,154,116,,3,10,0,
57WN01917,57,2,2128,4,01,012,9642,4,40,36,5,2,56,116,2,2,09,1,58,11,03,11,10,033,11,2,3,2,,5,2,2,9840,4,,422,42,41,01,1,2,9,150,90,,2,,0,
57WN01918,57,1,2129,4,01,012,9642,4,40,36,5,2,56,116,1,4,10,1,65,11,03,11,09,036,12,2,3,2,,5,2,2,9840,4,,493,49,41,01,1,3,9,152,78,,3,36,0,
57WN01919,57,1,2130,4,03,032,0017,4,41,16,1,2,56,116,1,2,08,1,72,12,03,08,08,046,9,4,6,3,,1,1,2,9127,4,,543,54,41,03,1,3,9,141,90,,3,12,0,
57WN01920,57,1,2131,4,01,012,9473,4,40,37,1,2,56,116,1,1,10,2,86,07,03,08,09,036,13,3,5,3,,1,1,2,9840,4,,648,64,41,01,1,8,9,181,108,,,,0,
57WN01921,57,2,2132,4,03,032,5993,4,40,14,1,6,56,116,2,1,07,1,86,07,03,07,07,051,11,2,4,3,,1,1,4,9127,4,,640,64,41,03,1,0,9,178,118,,,,0,
57WN01922,57,1,2134,4,02,021,7475,4,40,31,1,4,55,115,2,2,06,1,74,13,04,07,08,048,10,4,4,1,,1,1,4,9704,4,,543,54,41,02,1,3,9,134,116,,3,10,0,
57WN01923,57,1,2135,4,17,172,0035,4,41,30,1,2,55,115,1,1,09,1,71,06,03,08,09,041,10,2,3,2,,1,1,2,8667,4,,557,55,41,17,1,7,9,174,70,,,,0,
57WN01924,57,1,2136,4,09,092,6793,4,40,09,3,5,55,115,1,2,09,1,70,07,03,07,09,052,6,5,6,2,,3,3,4,8609,4,,534,53,41,09,1,4,9,169,86,,,,0,
57WN01925,57,2,2138,4,70,722,9464,4,40,,1,2,55,115,2,1,11,2,76,07,03,07,08,045,14,3,4,2,,1,1,2,8897,4,,565,56,41,70,2,5,9,170,110,,,,0,
57WN01926,57,1,2139,4,03,032,6646,4,40,16,1,6,55,115,1,1,10,4,102,09,04,07,07,047,12,3,4,2,,1,1,4,9127,4,,786,78,41,03,1,6,9,175,116,,,,0,
57WN01927,57,1,2140,4,14,141,7451,4,40,18,5,4,55,115,1,2,07,1,62,10,04,09,09,042,11,2,3,2,,5,2,4,8575,4,,464,46,41,14,1,4,9,144,86,,3,10,0,
57WN01928,57,1,2141,4,14,141,7451,4,40,18,5,4,55,115,2,1,10,1,64,10,03,10,10,040,11,3,3,1,,5,2,4,8575,4,,471,47,41,14,1,1,9,152,98,,3,10,0,
57WN01929,57,2,2142,4,06,062,5113,4,40,24,1,7,55,115,1,1,07,1,80,09,08,08,07,046,14,2,4,3,,1,1,5,0039,4,,586,58,41,06,1,6,9,144,126,,2,,0,
57WN01930,57,2,2143,4,08,081,4718,4,40,23,1,8,55,115,2,1,08,1,90,09,03,06,05,051,11,3,4,2,,1,1,5,9534,4,,678,67,41,08,1,8,9,170,120,,,,0,
57WN01931,57,1,2144,4,11,112,7625,4,40,12,5,4,55,115,2,1,08,1,79,09,03,08,09,041,14,3,4,2,,5,2,4,8555,4,,577,57,41,11,1,7,9,168,126,,,,0,
57WN01932,57,2,2145,4,11,112,7625,4,40,12,5,4,55,115,2,1,09,1,70,13,04,08,09,040,13,2,2,1,,5,2,4,8555,4,,523,52,41,11,1,3,9,139,98,,2,,0,
57WN01933,57,2,2146,4,82,079,7850,4,40,,1,4,55,115,3,1,07,1,75,09,03,07,08,046,9,2,2,1,,1,1,4,0043,4,,557,55,41,12,7,7,9,154,110,,4,,0,
57WN01934,57,1,2148,4,70,732,9725,4,40,,1,2,55,115,1,1,10,3,63,09,04,09,09,041,12,2,3,2,,1,1,2,9993,4,,457,45,41,73,2,7,9,140,104,,3,10,0,
57WN01935,57,2,2149,4,07,072,9018,4,40,31,1,3,55,115,1,1,08,3,74,08,03,07,09,060,8,5,5,1,,1,1,3,8715,4,,536,53,41,07,1,6,9,178,124,,,,0,
57WN01936,57,2,2150,4,18,182,9509,4,40,19,1,2,55,115,2,1,05,1,72,11,04,08,08,055,11,3,4,2,,1,1,2,9501,4,,537,53,41,18,1,7,9,155,102,,,,0,
57WN01937,57,2,2151,4,70,712,8420,4,40,,1,3,55,115,3,1,08,1,83,08,03,07,07,042,12,4,4,1,,1,1,3,9692,4,,623,62,41,73,2,3,9,161,114,,,,0,
57WN01938,57,2,2152,4,70,712,9663,4,40,,1,2,55,115,1,1,08,1,78,07,03,08,08,043,10,2,3,2,,1,1,2,9692,4,,577,57,41,73,2,7,9,171,116,,,,0,
57WN01939,57,1,2154,4,10,101,7798,4,40,19,5,4,55,115,2,1,09,2,94,08,03,07,08,047,13,3,4,2,,5,2,4,8808,4,,722,72,41,10,1,2,9,191,110,1,,,0,
57WN01940,57,1,2155,4,10,101,7798,4,40,19,5,4,55,115,2,1,10,1,54,11,03,12,13,044,12,3,4,2,,5,2,4,8808,4,,365,36,41,10,1,5,9,148,120,,3,12,0,
57WN01941,57,1,2156,4,10,102,7797,4,40,11,1,4,55,115,2,2,08,2,108,08,03,07,07,042,16,2,3,2,,1,1,4,9755,4,,793,79,41,10,1,3,9,185,168,,,,0,
57WN01942,57,2,2157,4,12,122,8871,4,40,11,1,3,55,115,1,1,07,1,98,09,03,06,07,053,10,4,5,2,,1,1,3,1153,4,,736,73,41,12,1,6,9,182,134,,,,0,
57WN01943,57,1,2158,4,16,162,9038,4,40,26,1,3,55,115,2,1,09,1,62,09,03,10,11,041,8,2,2,1,,1,1,3,9109,4,,417,41,41,16,1,7,9,148,140,,,,0,
57WN01944,57,1,2159,4,13,132,8330,4,40,26,3,3,55,115,1,2,05,2,83,10,04,08,08,050,12,3,4,2,,3,3,3,9426,4,,645,64,41,13,1,5,9,164,88,,,,0,
57WN01945,57,2,2160,4,13,132,8330,4,40,26,4,3,55,115,1,1,08,1,76,09,03,08,08,048,14,3,4,2,,3,3,3,9426,4,,595,59,41,13,1,5,9,168,76,,,,0,
57WN01946,57,2,2162,4,82,079,7757,4,40,,3,4,55,115,2,1,09,1,73,09,03,08,07,046,10,3,4,2,,3,3,4,0043,4,,543,54,41,14,7,3,9,154,106,,4,,0,
57WN01947,57,1,2164,4,09,092,5533,4,40,06,5,7,54,114,1,3,07,1,64,08,03,09,10,042,9,3,4,2,,5,2,5,8609,4,,456,45,41,09,1,6,9,161,120,,3,51,0,
57WN01948,57,2,2165,4,09,092,5533,4,40,06,5,7,54,114,1,1,08,1,63,08,03,09,10,045,10,4,5,2,,5,2,5,8609,4,,460,46,41,09,1,0,9,166,106,,,,0,
57WN01949,57,2,2166,4,82,089,6726,4,40,,1,5,54,114,2,1,09,2,89,10,03,07,07,050,9,4,5,2,,1,1,4,9534,4,,686,68,41,12,7,6,9,164,108,,4,,0,
57WN01950,57,1,2167,4,06,062,7965,4,40,29,5,4,54,114,2,2,07,3,63,13,03,10,11,039,9,2,2,1,,5,2,4,0039,4,,453,45,41,06,1,3,9,141,114,,3,12,0,
57WN01951,57,2,2168,4,06,062,7965,4,40,29,5,4,54,114,1,1,08,1,69,08,03,08,08,040,9,3,3,1,,5,2,4,0039,4,,511,51,41,06,1,1,9,169,108,,,,0,
57WN01952,57,1,2169,4,09,092,6777,4,40,15,5,5,54,114,2,1,09,1,61,09,03,09,11,046,9,3,3,1,,5,2,4,8609,4,,433,43,41,09,1,3,9,161,116,,3,51,0,
57WN01953,57,1,2170,4,09,092,6777,4,40,15,5,5,54,114,1,1,09,1,67,11,03,09,10,045,13,3,4,2,,5,2,4,8609,4,,495,49,41,09,1,5,9,153,106,,3,12,0,
57WN01954,57,1,2172,4,16,162,7419,4,40,16,3,4,54,114,2,2,07,1,85,11,03,08,08,045,10,4,5,2,,3,3,4,9109,4,,668,66,41,16,1,8,9,159,88,,,,0,
57WN01955,57,1,2173,4,05,052,6272,4,40,20,5,6,54,114,1,4,08,1,57,14,03,10,11,039,10,3,4,2,,5,2,4,0857,4,,416,41,41,05,1,6,9,128,96,,3,36,0,
57WN01956,57,2,2174,4,05,052,6272,4,40,20,5,6,54,114,1,1,07,1,64,12,03,08,09,040,11,4,6,3,,5,2,4,0857,4,,484,48,41,05,1,4,9,144,88,,,,0,
57WN01957,57,2,2175,4,18,182,0121,4,41,22,1,2,54,114,1,1,08,2,66,08,03,09,09,044,11,3,4,2,,1,1,2,9501,4,,486,48,41,18,1,6,9,164,106,,,,0,
57WN01958,57,1,2176,4,10,102,7009,4,40,20,1,5,54,114,2,1,11,2,82,07,05,09,09,034,12,2,2,1,,1,1,4,9755,4,,584,58,41,10,1,4,9,160,154,,,,0,
57WN01959,57,1,2177,4,13,132,0100,4,41,23,1,2,54,114,2,1,08,1,60,09,03,10,10,042,13,4,4,1,,1,1,2,9426,4,,414,41,41,13,1,4,9,151,128,,3,10,0,
57WN01960,57,1,2179,4,18,182,6426,4,40,18,1,6,54,114,2,2,09,1,93,09,04,08,08,047,14,2,2,1,,1,1,4,9501,4,,693,69,41,18,1,3,9,170,140,,,,0,
57WN01961,57,1,2180,4,82,029,5165,4,40,,1,7,53,113,1,5,08,2,105,12,03,07,07,045,14,2,3,2,,1,1,5,9704,4,,811,81,41,12,7,1,9,163,134,,3,36,0,
57WN01962,57,1,2181,4,09,092,8746,4,40,19,1,3,53,113,4,2,09,1,92,09,04,07,08,040,14,2,2,1,,1,1,3,8609,4,,697,69,41,09,1,7,9,166,132,,3,40,0,
57WN01963,57,1,2182,4,70,722,7383,4,40,,1,4,53,113,2,2,08,1,99,06,03,07,08,042,14,2,2,1,,1,1,4,8897,4,,765,76,41,73,2,5,9,188,126,,,,0,
57WN01964,57,2,2183,4,12,122,1734,5,48,13,1,6,53,113,2,1,07,1,86,08,04,07,08,052,5,7,8,2,,1,1,4,1153,4,,658,65,41,12,1,8,9,176,116,,2,,0,
57WN01965,57,1,2185,4,16,162,9488,4,40,15,1,2,53,113,2,1,09,2,64,06,03,09,09,038,11,2,2,1,,1,1,2,9109,4,,474,47,41,16,1,4,9,163,104,,,,0,
57WN01966,57,1,2186,4,82,029,9545,4,40,,1,2,53,113,1,2,08,2,78,08,03,08,09,044,10,2,3,2,,1,1,2,9704,4,,593,59,41,10,7,3,9,167,110,,,,0,
57WN01967,57,1,2187,4,16,162,9076,4,40,26,1,3,53,113,2,1,07,3,85,11,03,08,08,046,9,4,5,2,,1,1,3,9109,4,,628,62,41,16,1,8,9,158,140,,,,0,
57WN01968,57,2,2188,4,09,092,7400,4,40,16,5,4,53,113,1,1,08,1,43,06,03,12,12,044,10,4,5,2,,5,2,4,8609,4,,308,30,41,09,1,8,9,165,82,,2,,0,
57WN01969,57,2,2189,4,09,092,7400,4,40,16,5,4,53,113,2,1,09,2,69,10,03,08,09,047,8,4,4,1,,5,2,4,8609,4,,522,52,41,09,1,2,9,164,100,,,,0,
57WN01970,57,2,2190,4,07,072,9818,4,40,29,1,2,53,113,1,1,08,1,54,08,03,10,10,042,14,2,3,2,,1,1,2,8715,4,,400,40,41,07,1,0,9,156,88,,,,0,
57WN01971,57,2,2191,4,07,072,9118,4,40,31,2,3,53,113,1,3,09,1,61,07,03,08,09,041,12,2,3,2,,1,1,3,8715,4,,458,45,41,07,1,8,9,159,92,,2,,0,
57WN01972,57,2,2192,4,82,078,7372,4,40,,1,4,53,113,2,1,08,1,60,10,03,09,09,040,16,2,2,1,,1,1,4,8715,4,,458,45,41,10,7,8,9,135,82,,2,,0,
57WN01973,57,1,2193,4,08,081,5723,4,40,19,1,7,53,113,2,2,08,2,87,12,03,08,07,052,7,3,4,2,,1,1,5,9534,4,,657,65,41,08,1,7,9,155,128,,,,0,
57WN01974,57,2,2194,4,70,732,7521,4,40,,5,4,53,113,2,1,10,1,68,08,03,09,09,037,16,2,3,2,,5,2,4,9993,4,,492,49,41,73,2,2,9,162,124,,,,0,
57WN01975,57,2,2195,4,70,732,7521,4,40,,5,4,53,113,2,1,09,1,60,10,03,10,10,038,10,3,3,1,,5,2,4,9993,4,,427,42,41,73,2,7,9,148,118,,,,0,
57WN01976,57,1,2196,4,14,142,9457,4,40,30,1,2,53,113,2,2,09,3,55,07,03,09,10,036,12,3,4,2,,1,1,2,9517,4,,416,41,41,14,1,6,9,154,80,,3,10,0,
57WN01977,57,2,2197,4,14,141,8982,4,40,24,1,3,53,113,1,1,09,1,61,12,03,10,10,037,13,1,2,2,,1,1,3,8575,4,,435,43,41,14,1,5,9,132,118,,2,,0,
57WN01978,57,2,2198,4,13,132,7534,4,40,20,4,4,53,113,2,1,09,1,54,10,03,11,12,038,12,2,2,1,,3,3,4,9426,4,,409,40,41,13,1,9,9,146,78,,,,0,
57WN01979,57,2,2199,4,13,132,7534,4,40,20,3,4,53,113,2,1,09,3,66,09,03,09,10,044,13,4,5,2,,3,3,4,9426,4,,512,51,41,13,1,2,9,161,82,,,,0,
57WN01980,57,1,2200,4,70,712,9419,4,40,,1,2,53,113,1,5,09,1,78,09,03,08,09,041,14,2,2,1,,1,1,2,9692,4,,584,58,41,70,2,4,9,160,120,,3,36,0,
57WN01981,57,2,2201,4,14,141,8939,4,40,27,5,3,53,113,2,1,09,1,50,09,03,09,11,042,12,3,4,2,,5,2,3,8575,4,,359,35,41,14,1,9,9,155,94,,,,0,
57WN01982,57,1,2202,4,14,141,8939,4,40,27,5,3,53,113,1,2,09,2,71,09,03,09,09,038,13,2,2,1,,5,2,3,8575,4,,533,53,41,14,1,3,9,164,108,,,,0,
57WN01983,57,1,2203,4,73,127,5564,4,40,,5,7,53,113,1,2,09,1,70,09,03,09,10,036,13,2,2,1,,5,2,5,1153,4,,524,52,41,61,9,4,9,157,108,,3,10,0,
57WN01984,57,2,2204,4,73,127,5564,4,40,,5,7,53,113,2,1,08,1,77,09,03,08,09,046,9,5,5,1,,5,2,5,1153,4,,582,58,41,61,9,2,9,173,112,,,,0,
57WN01985,57,2,2205,4,08,082,7980,4,40,21,1,4,52,112,2,1,08,1,68,11,04,09,09,040,11,3,3,1,,1,1,4,9634,4,,520,52,41,08,1,0,9,140,98,,,,0,
57WN01986,57,1,2206,4,17,172,7752,4,40,03,2,4,52,112,1,1,10,1,74,07,05,08,09,039,10,3,4,2,,1,1,4,8667,4,,571,57,41,17,1,1,9,158,100,,3,10,0,
57WN01987,57,2,2208,4,08,082,9714,4,40,27,1,2,51,111,1,1,10,1,53,09,03,11,10,033,10,2,2,1,,1,1,2,9634,4,,404,40,41,08,1,4,9,146,82,,,,0,
57WN01988,57,1,2209,4,01,012,7773,4,40,42,1,4,51,111,1,1,10,2,84,07,03,07,08,042,14,3,3,1,,1,1,4,9840,4,,643,64,41,01,1,3,9,181,126,,,,0,
57WN01989,57,2,2210,4,06,062,7599,4,40,27,1,4,51,111,2,1,07,2,68,07,03,08,08,057,8,4,5,2,,1,1,4,0039,4,,512,51,41,06,1,2,9,176,112,,,,0,
57WN01990,57,2,2212,4,70,722,7728,4,40,,1,4,51,111,1,1,10,1,51,08,05,11,11,034,18,2,2,1,,1,1,4,8897,4,,324,32,41,73,2,4,9,132,150,,2,,0,
57WN01991,57,1,2213,4,82,078,5587,4,40,,1,7,51,111,1,1,08,1,97,14,03,07,08,050,9,3,4,2,,1,1,5,8715,4,,748,74,41,11,7,8,9,154,140,,3,12,0,
57WN01992,57,1,2214,4,82,089,6232,4,40,,1,6,51,111,2,6,10,1,97,14,03,07,08,043,12,4,4,1,,1,1,4,9534,4,,759,75,41,11,7,9,9,149,128,,3,37,0,
57WN01993,57,1,2215,4,06,062,5763,4,40,26,1,7,51,111,1,2,09,1,97,06,03,08,07,042,14,3,3,1,,1,1,5,0039,4,,775,77,41,06,1,5,9,192,110,,,,0,
57WN01994,57,2,2216,4,06,062,8832,4,40,22,1,3,50,110,2,1,08,2,47,10,03,12,12,036,10,2,2,1,,1,1,3,0039,4,,322,32,41,06,1,2,9,136,116,,2,,0,
57WN01995,57,2,2217,4,05,052,8359,4,40,23,1,3,50,110,1,1,07,1,66,09,03,08,09,050,9,6,8,3,,1,1,3,0857,4,,518,51,41,05,1,8,9,161,90,,,,0,
57WN01996,57,2,2218,4,15,152,9027,4,40,22,1,3,50,110,1,1,07,1,76,08,03,09,08,048,12,2,3,2,,1,1,3,9013,4,,584,58,41,15,1,4,9,172,118,,,,0,
