UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,TAIL1,TAIL2,DNA,INBRL,ADGBV,ADGACC,MADGBV,MADGACC,FLBVB,FLBVR,SAGE,STUDY
03WN00935,103820085,03,X0085,82,2,00,02,-1-,5,1,1,4.0,4,4,2,106,225,119,5,12.0,76,104,0.773,105,1,1,,,2,X,.,nd2,,T7925,44,T7248,44,41,1,,,1,1,118,1.44,96.5,1,108,,,0,0,,0.083,,,,,,,,JxT
03WN00936,103820086,03,X0086,82,2,00,32,-5-,9,3,3,3.0,3,3,2,106,225,119,8,10.1,48,77,0.562,78,1,1,,,0,X, 19,,,T7341,44,A7582,04,81,2,92,261,9,8,103,2.3,128.2,2,81,85,,0,0,,0.0,,,,,,,,JxP
03WN00937,103820087,03,X0087,82,3,00,32,-5-,9,3,3,3.0,3,3,2,106,225,119,10,9.8,47,72,0.523,73,1,1,,,0,X,Ana,,,T7341,44,A7582,04,81,3,93,260,9,8,0,2.3,128.2,3,79,,,0,0,,0.0,,,,,,,,W.
03WN00938,103820088,03,X0088,82,2,00,32,-5-,9,3,3,3.0,3,3,2,106,225,119,9,10.8,37,61,0.422,61,1,1,,,0,X,.,,,T7341,44,A7582,04,81,3,93,260,9,8,88,2.3,128.2,3,66,,,0,0,,0.0,,,,,,,,JxP
03WN00939,103820089,03,X0089,82,2,00,01,-5-,8,2,2,4.0,4,4,2,106,225,119,9,13.3,49,64,0.426,64,1,1,,,0,X,.,,4TEATS,T7866,44,R0467,11,13,3,93,260,5,3,85,1.67,106.6,3,72,,,0,0,,0.0,,,,,,,,JxR
03WN00940,103820090,03,X0090,82,3,00,01,-5-,8,2,2,4.0,4,4,2,106,225,119,9,9.3,39,60,0.426,60,1,1,,,0,X,.,,,T7341,44,R0467,11,13,3,93,260,5,7,0,1.67,106.6,3,74,,,0,0,,0.0,,,,,,,,W.
03WN00941,103820091,03,X0091,82,3,00,33,51N,8,2,2,2.0,2,2,3,106,219,113,2,10.6,74,85,0.658,90,1,1,,,0,N,.,,,K0000,64,A8695,04,84,5,95,296,5,5,0,2.11,135.3,T,101,,,0,0,,0.0,,,,,,,,CxP
03WN00942,103820092,03,X0092,82,3,00,33,51N,8,2,2,2.0,2,2,3,106,219,113,4,9.7,70,80,0.622,84,1,1,,,0,N,X,,,K0000,64,A8695,04,84,3,93,260,5,5,0,2.11,135.3,T,100,,,0,0,,0.0,,,,,,,,CxP
03WN00943,103820093,03,X0093,82,3,00,02,-5-,8,2,2,2.0,2,2,2,106,225,119,7,13.7,64,90,0.641,91,1,1,,,2,X,Ana,,MSG d225,T7341,44,T8432,44,41,7,97,225,5,5,0,1.95,130.9,7,0,,,0,0,,0.018,,,,,,,,
03WN00944,103820094,03,X0094,82,3,00,02,-5-,8,2,2,2.0,2,2,2,106,225,119,10,15.4,69,93,0.652,94,1,1,,,2,X,.,,,T7341,44,T8432,44,41,3,93,260,5,5,0,1.95,130.9,3,105,,,0,0,,0.018,,,,,,,,W.
03WN00945,103820095,03,X0095,82,2,00,01,-5-,8,2,2,3.0,3,3,2,106,225,119,4,10.6,49,70,0.499,70,1,1,,,0,X,Ana,e.2,,T7341,44,R1160,11,11,1,,,5,5,94,1.73,120.6,1,79,,,0,0,,0.0,,,,,,,,JxR
03WN00946,103820096,03,X0096,82,3,00,01,-5-,8,2,2,3.0,3,3,2,106,225,119,8,11.4,53,76,0.543,77,1,1,,,0,X,Ana,,,T7341,44,R1160,11,11,3,93,260,5,5,0,1.73,120.6,3,85,,,0,0,,0.0,,,,,,,,W.
03WN00947,103820097,03,X0097,82,2,00,01,-5-,5,1,1,4.0,4,4,2,106,225,119,9,12.5,57,79,0.559,80,1,1,,,2,X,.,e.0,,T7341,44,90335,09,18,1,,,1,1,95,1.55,90.5,1,83,,,0,0,,0.0,,,,,,,,JxR
03WN00948,103820098,03,X0098,82,2,00,30,-4-,3,4,2,3.0,3,3,2,106,225,119,12,7.0,56,79,0.605,80,1,1,,,0,X, 16,,,A7553,04,A7262,04,82,2,92,261,8,6,102,2.44,119.0,2,87,93,,0,0,,0.065,,,,,,,,JxP
03WN00949,103820099,03,X0099,82,2,00,32,-4-,3,4,2,3.0,3,3,2,106,225,119,4,8.6,57,83,0.625,84,1,1,,,0,X, 15,,,T7939,44,A7262,04,82,2,92,261,8,4,106,2.44,119.0,2,88,92,,0,0,,0.0,,,,,,,,JxP
03WN00950,103820102,03,X0102,82,3,00,33,51N,5,1,1,2.0,2,2,3,106,219,113,2,12.4,85,99,0.766,104,1,1,,,0,N,X,,,K0000,64,A8226,04,84,3,93,260,1,1,0,1.94,110.8,T,114,,,0,0,,0.0,,,,,,,,CxP
03WN00951,103820103,03,X0103,82,3,00,03,-5-,8,2,1,3.0,3,3,2,106,225,119,5,12.5,67,97,0.71,98,1,1,,,7,X,.,,,T7449,44,00097,00,68,3,93,260,3,2,0,1.86,126.2,3,105,,,0,0,,0.0,,,,,,,,W.
03WN00952,103820105,03,X0105,82,2,00,00,BLK,5,1,1,2.0,2,2,2,106,225,119,10,12.6,75,103,0.76,104,1,1,,,1,X,BLK,,WF,T0000,44,Z7010,81,00,Z,93,255,1,1,118,1.0,99.0,Z,106,111,,0,0,,0.0,,,,,,,,PPL
03WN00953,103820106,03,X0106,82,2,00,03,-5-,5,1,1,3.0,3,3,2,106,225,119,16,14.0,70,95,0.681,96,1,1,,,7,X,.,nd7,,T0000,44,01242,00,68,1,,,1,1,111,1.43,97.4,1,107,,,0,0,,0.0,,,,,,,,JxC
03WN00954,103820107,03,X0107,82,3,00,03,-1-,8,2,2,4.0,4,4,2,106,225,119,15,10.5,55,77,0.559,78,1,1,,,7,X,.,,,T8164,44,90741,09,68,3,93,260,5,5,0,1.7,120.5,3,90,,,0,0,,0.0,,,,,,,,W.
03WN00955,103820108,03,X0108,82,2,00,03,-1-,8,2,2,4.0,4,4,2,106,225,119,1,11.2,53,87,0.637,88,1,1,,,7,X, 23,,,T8164,44,90741,09,68,2,92,261,5,5,110,1.7,120.5,2,87,90,,0,0,,0.0,,,,,,,,JxC
03WN00956,103820111,03,X0111,82,1,97,97,972,8,2,2,4.0,4,4,B,107,219,112,1,12.5,0,97,0.754,103,6,1,,,0,.,.,,"ENTR,NEURO?",Z6098,81,Z5501,81,97,3,93,258,5,6,100,1.68,136.3,3,107,,,0,0,,0.1,,,,,,,,
03WN00957,103820112,03,X0112,82,2,97,97,972,8,2,2,4.0,4,4,B,107,219,112,2,14.9,0,76,0.546,80,6,1,,,0,.,.,,ENTR,Z6098,81,Z5501,81,97,3,93,260,5,4,90,1.68,136.3,3,88,,,0,0,,0.1,,,,,,,,Suff
03WN00958,103820113,03,X0113,82,2,00,01,-2-,8,2,1,3.0,3,3,2,107,225,118,9,9.7,66,89,0.672,90,1,1,,,0,X,.,e.1,,T7305,44,R1366,11,12,1,,,3,2,108,1.85,106.5,1,90,,,0,0,,0.0,,,,,,,,JxR
03WN00959,103820115,03,X0115,82,2,00,01,-4-,8,2,1,7.0,7,5,2,107,225,118,1,9.7,46,70,0.511,71,1,1,,,0,X,.,e.2,,T7939,44,S6864,10,11,1,,,3,2,89,1.62,100.5,1,75,,,0,0,,0.0,,,,,,,,JxR
03WN00960,103820117,03,X0117,82,3,00,01,-1-,8,2,1,7.0,7,5,H,107,219,112,3,13.9,0,110,0.858,117,1,1,,,0,X,.,,,T8164,44,S6724,10,10,3,93,260,3,2,0,2.01,143.3,3,130,,,0,0,,0.0,,,,,,,,W.
03WN00961,103820119,03,X0119,82,2,00,01,-4-,8,2,2,2.0,2,2,2,107,225,118,9,11.0,45,68,0.483,69,1,1,,,0,X,.,e.0,,T7939,44,R2550,11,12,1,,,5,5,93,1.86,121.6,1,71,,,0,0,,0.0,,,,,,,,JxR
03WN00962,103820120,03,X0120,82,2,00,00,-4-,8,2,2,2.0,2,2,2,107,225,118,10,11.7,56,75,0.536,76,1,1,,,0,X,.,e.1,,00000,00,R2550,11,12,1,,,5,5,99,1.86,121.6,1,80,,,0,0,,0.0,,,,,,,,JxR
03WN00963,103820121,03,X0121,82,2,00,32,-5-,8,2,2,4.0,4,4,2,107,225,118,8,11.3,67,88,0.65,89,1,1,,,0,X,.,nd0,,T7449,44,91125,09,88,1,,,5,5,110,2.23,120.1,1,97,,,0,0,,0.0,,,,,,,,JxP
03WN00964,103820122,03,X0122,82,3,00,32,-5-,8,2,2,4.0,4,4,2,107,225,118,12,12.3,60,84,0.608,85,1,1,,,0,X,.,,,T7341,44,91125,09,88,3,93,260,5,5,0,2.23,120.1,3,82,,,0,0,,0.0,,,,,,,,W.
03WN00965,103820123,03,X0123,82,3,00,02,-2-,8,2,2,7.0,7,5,2,107,225,118,3,11.0,58,84,0.619,85,1,1,,,2,X,.,,,T8203,44,T5376,44,41,3,93,260,5,6,0,1.56,105.7,3,92,,,0,0,,0.098,,,,,,,,W.
03WN00966,103820124,03,X0124,82,2,00,02,-2-,8,2,2,7.0,7,5,2,107,225,118,4,13.0,57,77,0.542,78,1,1,,,2,X, 26,,NICE,T8203,44,T5376,44,41,2,92,261,5,4,97,1.56,105.7,2,86,87,,0,0,,0.098,,,,,,,,JxT
03WN00967,103820126,03,X0126,82,3,00,31,-3-,9,3,2,3.0,3,3,2,107,225,118,3,8.7,47,70,0.519,71,1,1,,,0,X,.,,,A7659,04,R1561,11,10,3,93,260,8,6,0,1.88,121.9,3,79,,,0,0,,0.001,,,,,,,,W.
03WN00968,103820127,03,X0127,82,3,00,31,-3-,9,3,2,3.0,3,3,2,107,225,118,14,10.7,57,81,0.596,82,1,1,,,0,X,.,,,A0000,04,R1561,11,10,3,93,260,8,4,0,1.88,121.9,3,78,,,0,0,,0.0,,,,,,,,W.
03WN00969,103820128,03,X0128,82,2,00,00,-4-,5,1,1,3.0,3,3,2,107,225,118,6,12.1,68,92,0.677,93,1,1,,,0,X,Ana,e.2,,00000,00,R1186,11,10,1,,,1,1,110,1.88,105.0,1,104,,,0,0,,0.0,,,,,,,,JxR
03WN00970,103820129,03,X0129,82,3,00,01,-2-,8,2,2,2.0,2,2,2,107,225,118,3,12.4,67,99,0.734,100,1,1,,,0,X,.,,,T7305,44,R2409,11,13,3,93,260,5,5,0,2.03,120.7,3,103,,,0,0,,0.0,,,,,,,,W.
03WN00971,103820130,03,X0130,82,2,00,01,-2-,8,2,1,2.0,2,2,2,107,225,118,16,10.5,68,92,0.691,93,1,1,,,0,X,.,e.0,,T7305,44,R2409,11,13,1,,,3,2,114,2.03,120.7,1,100,,,0,0,,0.0,,,,,,,,JxR
03WN00972,103820131,03,X0131,82,3,00,32,-4-,8,2,2,4.0,4,4,2,107,225,118,5,11.9,54,77,0.552,78,1,1,,,0,X,.,,,T7939,44,A6724,04,81,3,93,260,5,4,0,1.98,111.9,3,84,,,0,0,,0.0,,,,,,,,W.
03WN00973,103820132,03,X0132,82,3,00,30,-4-,8,2,2,4.0,4,4,2,107,225,118,3,9.6,56,82,0.614,83,1,1,,,0,X,.,,,A7553,04,A6724,04,81,3,93,260,5,6,0,1.98,111.9,3,84,,,0,0,,0.08,,,,,,,,W.
03WN00974,103820133,03,X0133,82,2,97,97,972,8,2,1,3.0,3,3,B,107,219,112,1,11.8,0,102,0.805,108,6,2,,,0,.,.,974,,Z6098,81,Z6299,81,97,1,,,3,2,103,1.98,104.9,1,117,,,0,0,,0.1,,,,,,,,Suff
03WN00975,103820135,03,X0135,82,3,00,01,-5-,8,2,1,2.0,2,2,2,107,225,118,13,11.8,68,94,0.697,95,1,1,,,0,X,.,,,T7866,44,R2183,11,12,3,93,260,3,2,0,1.86,108.0,3,104,,,0,0,,0.0,,,,,,,,W.
03WN00976,103820137,03,X0137,82,2,00,03,-1-,8,2,2,7.0,7,5,2,107,225,118,15,10.1,59,85,0.635,86,1,1,,,7,X, 22,,,T8164,44,K8736,63,62,2,92,261,5,5,101,1.62,95.0,2,94,101,,0,0,,0.0,,,,,,,,JxC
03WN00977,103820138,03,X0138,82,3,00,03,-1-,8,2,2,7.0,7,5,2,107,225,118,11,10.7,59,83,0.613,84,1,1,,,7,X,.,,DEAD,T8164,44,K8736,63,62,6,10,205,5,5,0,1.62,95.0,6,0,,,0,0,,0.0,,,,,,,,
03WN00978,103820139,03,X0139,82,3,00,01,-5-,8,2,2,4.0,4,4,2,107,225,118,6,12.6,45,72,0.503,73,1,1,,,0,X,.,,,T7341,44,R0714,11,11,3,93,260,5,5,0,1.67,109.9,3,85,,,0,0,,0.0,,,,,,,,W.
03WN00979,103820140,03,X0140,82,3,00,01,-5-,8,2,2,4.0,4,4,2,107,225,118,9,11.6,41,59,0.402,60,1,1,,,0,X,.,,,T7449,44,R0714,11,11,3,93,260,5,5,0,1.67,109.9,3,66,,,0,0,,0.0,,,,,,,,W.
03WN00980,103820141,03,X0141,82,2,00,32,-2-,8,2,2,2.0,2,2,2,107,225,118,2,13.4,64,94,0.683,95,1,1,,,0,X,.,,HAIRY  <<<,T8203,44,A8333,04,81,Z,93,255,5,4,118,1.94,129.5,Z,96,100,,0,0,,0.001,,,,,,,,PPL
03WN00981,103820142,03,X0142,82,2,00,30,-2-,8,2,2,2.0,2,2,2,107,225,118,2,10.4,61,88,0.658,89,1,1,,,0,X,.,,HAIRY  <<<,A7460,04,A8333,04,81,Z,93,255,5,6,113,1.94,129.5,Z,96,96,,0,0,,0.052,,,,,,,,PPL
03WN00982,103820143,03,X0143,82,3,00,33,-3-,8,2,2,3.0,3,3,2,107,225,118,7,12.3,55,81,0.582,82,1,1,,,7,X,.,,,A7659,04,K1191,64,68,3,93,260,5,5,0,1.71,115.4,3,86,,,0,0,,0.0,,,,,,,,W.
03WN00983,103820144,03,X0144,82,2,00,33,-3-,8,2,2,3.0,3,3,2,107,225,118,15,11.1,59,85,0.626,86,1,1,,,7,X, 22,,,A7659,04,K1191,64,68,2,92,261,5,5,107,1.71,115.4,2,91,99,,0,0,,0.0,,,,,,,,JxC
03WN00984,103820145,03,X0145,82,2,97,97,971,8,2,2,5.0,5,4,B,107,219,112,2,13.3,0,88,0.667,93,6,1,,,0,.,.,973,NICE,00093,00,Z4786,81,97,1,,,5,5,100,1.69,139.8,1,104,,,0,0,,0.0,,,,,,,,Suff
03WN00985,103820146,03,X0146,82,1,97,97,971,8,2,2,5.0,5,4,B,107,219,112,2,15.4,0,104,0.791,110,6,1,,,0,.,.,,BIG.PNEU.,00093,00,Z4786,81,97,1,,,5,5,105,1.69,139.8,1,108,,,0,0,,0.0,,,,,,,,
03WN00986,103820148,03,X0148,82,2,00,31,-3-,8,2,2,4.0,4,4,2,107,225,118,15,9.3,48,71,0.523,72,1,1,,,0,X,.,e.1,,A0000,04,R0962,11,10,1,,,5,5,97,1.92,126.7,1,79,,,0,0,,0.0,,,,,,,,JxR
03WN00987,103820149,03,X0149,82,2,00,31,-3-,8,2,2,4.0,4,4,2,107,225,118,13,10.0,53,73,0.534,74,1,1,,,0,X,.,e.2,,A0000,04,R0962,11,10,1,,,5,5,99,1.92,126.7,1,76,,,0,0,,0.0,,,,,,,,JxR
03WN00988,103820150,03,X0150,82,2,00,00,BLK,8,2,2,1.0,1,1,2,107,225,118,6,11.2,51,80,0.583,81,9,1,,,1,X,BLK,973,BLACK EWE,Z0000,81,Z7870,81,00,1,,,5,5,117,2.0,171.0,1,82,,,0,0,,0.0,,,,,,,,Blk
03WN00989,103820151,03,X0151,82,2,00,00,BLK,8,2,2,1.0,1,1,2,107,225,118,4,13.0,58,89,0.644,90,5,1,,,1,X,BLK,,ENTR,Z0000,81,Z7870,81,00,3,93,260,5,5,125,2.0,171.0,3,95,,,0,0,,0.0,,,,,,,,.
03WN00990,103820152,03,X0152,82,3,00,01,-1-,8,2,2,4.0,4,4,2,107,225,118,6,13.5,65,85,0.606,86,1,1,,,2,X,.,,,T8164,44,90386,09,18,3,93,260,5,5,0,1.55,109.1,3,90,,,0,0,,0.0,,,,,,,,W.
03WN00991,103820153,03,X0153,82,2,00,01,-1-,8,2,2,4.0,4,4,2,107,225,118,2,12.6,60,83,0.597,84,1,1,,,2,X,.,e.0,,T8164,44,90386,09,18,1,,,5,5,103,1.55,109.1,1,85,,,0,0,,0.0,,,,,,,,JxR
03WN00992,103820154,03,X0154,82,3,00,31,-3-,5,1,1,2.0,2,2,2,107,225,118,4,12.5,72,104,0.775,106,1,1,,,0,X,.,,,A7198,04,R2612,11,13,3,93,260,1,1,0,1.67,114.8,3,105,,,0,0,,0.0,,,,,,,,W.
03WN00993,103820155,03,X0155,82,3,00,01,-1-,8,2,2,5.0,5,4,2,107,225,118,4,11.0,52,81,0.593,82,1,1,,,0,X,.,,,T7925,44,S9558,10,11,3,93,260,5,5,0,1.95,119.2,3,87,,,0,0,,0.0,,,,,,,,W.
03WN00994,103820156,03,X0156,82,3,00,01,-1-,8,2,2,5.0,5,4,2,107,225,118,8,11.0,49,71,0.508,72,1,1,,,0,X,.,,HAIRY,T7925,44,S9558,10,11,3,93,260,5,5,0,1.95,119.2,3,77,,,0,0,,0.0,,,,,,,,W.
03WN00995,103820157,03,X0157,82,2,00,02,-5-,8,2,2,7.0,7,5,2,107,225,118,6,12.2,60,87,0.634,88,1,1,,,2,X,Ana,nd6,,T7341,44,T5563,44,41,1,,,5,5,103,1.56,96.9,1,90,,,0,0,,0.018,,,,,,,,JxT
03WN00996,103820158,03,X0158,82,2,00,02,-5-,8,2,2,7.0,7,5,2,107,225,118,9,11.0,55,76,0.551,77,1,1,,,2,X, 26,,4TEATS,T7449,44,T5563,44,41,2,92,261,5,5,94,1.56,96.9,2,84,88,,0,0,,0.018,,,,,,,,JxT
03WN00997,103820159,03,X0159,82,3,00,33,51N,9,3,2,3.0,3,3,3,107,219,112,2,7.6,55,60,0.468,64,1,1,,,0,N,X,,PNEU.,K0000,64,A7812,04,81,3,93,260,8,5,0,2.44,123.3,T,70,,,0,0,,0.0,,,,,,,,CxP
03WN00998,103820160,03,X0160,82,2,00,33,51N,9,3,2,3.0,3,3,3,107,219,112,3,7.3,47,51,0.39,54,1,1,,,0,N,.,,,K0000,64,A7812,04,81,3,93,260,8,5,0,2.44,123.3,3,65,,,0,0,,0.0,,,,,,,,.
03WN00999,103820162,03,X0162,82,3,00,01,-2-,8,2,2,4.0,4,4,2,107,225,118,3,12.8,57,87,0.629,88,1,1,,,0,X,.,,,T8203,44,R0604,11,11,3,93,260,5,4,0,1.8,117.7,3,99,,,0,0,,0.0,,,,,,,,W.
03WN01000,103820163,03,X0163,82,3,00,01,-2-,8,2,2,4.0,4,4,2,107,225,118,3,10.2,58,88,0.659,89,1,1,,,0,X,.,,,T8203,44,R0604,11,11,3,93,260,5,6,0,1.8,117.7,3,88,,,0,0,,0.0,,,,,,,,W.
03WN01001,103820164,03,X0164,82,2,00,80,52N,8,2,2,4.0,4,4,3,107,219,112,3,11.6,70,79,0.602,84,5,1,,,0,N,.,e.6,,Z0000,81,A6600,04,82,1,,,5,5,0,2.1,119.8,1,97,,,0,0,,0.0,,,,,,,,SxP
03WN01002,103820165,03,X0165,82,3,00,80,52N,8,2,2,4.0,4,4,3,107,219,112,4,12.4,90,105,0.827,112,5,1,,,0,N,.,,,Z0000,81,A6600,04,82,3,93,260,5,5,0,2.1,119.8,3,113,,,0,0,,0.0,,,,,,,,W.
03WN01003,103820166,03,X0166,82,3,00,32,-5-,8,2,2,5.5,5,4,2,107,225,118,4,10.5,52,77,0.564,78,1,1,,,0,X,.,,,T7866,44,A4971,04,73,3,93,260,5,5,0,1.83,103.0,3,85,,,0,0,,0.0,,,,,,,,W.
03WN01004,103820167,03,X0167,82,2,00,32,-5-,8,2,2,5.5,5,4,2,107,225,118,4,10.9,56,79,0.577,80,1,1,,,0,X, 17,,,T7866,44,A4971,04,73,2,92,261,5,5,98,1.83,103.0,2,85,84,,0,0,,0.0,,,,,,,,JxP
03WN01005,103820168,03,X0168,82,2,00,31,-4-,5,1,1,5.0,5,4,2,107,225,118,5,12.4,70,94,0.692,95,1,1,,,0,X,.,e.1,,A7553,04,S9209,10,11,1,,,1,1,114,1.84,114.7,1,99,,,0,0,,0.0,,,,,,,,JxR
03WN01006,103820172,03,X0172,82,3,00,03,-4-,8,2,2,4.0,4,4,2,107,225,118,1,17.2,64,89,0.608,90,1,1,,,7,X,Ana,,BIG,T7939,44,K0723,64,68,3,93,260,5,5,0,1.7,110.6,3,92,,,0,0,,0.0,,,,,,,,W.
03WN01007,103820173,03,X0173,82,3,00,03,-4-,8,2,2,4.0,4,4,2,107,225,118,8,15.6,66,83,0.571,84,1,1,,,7,X,Ana,,,T7939,44,K0723,64,68,3,93,260,5,5,0,1.7,110.6,3,103,,,0,0,,0.0,,,,,,,,W.
03WN01008,103820174,03,X0174,82,3,00,02,-1-,8,2,2,5.0,5,4,H,107,219,112,3,11.3,0,83,0.64,88,1,1,,,2,X,.,,,T7925,44,T6813,44,42,3,93,260,5,5,0,1.78,108.5,3,94,,,0,0,,0.02,,,,,,,,W.
03WN01009,103820175,03,X0175,82,3,00,02,-1-,8,2,2,5.0,5,4,H,107,219,112,3,11.3,0,86,0.667,91,1,1,,,2,X,.,,,T7925,44,T6813,44,42,3,93,260,5,5,0,1.78,108.5,3,93,,,0,0,,0.02,,,,,,,,W.
03WN01010,103820176,03,X0176,82,3,00,02,-5-,8,2,2,5.0,5,4,2,107,225,118,15,13.3,67,94,0.684,95,1,1,,,2,X,.,,,T7866,44,T6785,44,41,3,93,260,5,5,0,1.89,105.3,3,94,,,0,0,,0.019,,,,,,,,W.
03WN01011,103820177,03,X0177,82,2,00,02,-5-,8,2,2,5.0,5,4,2,107,225,118,15,12.3,64,88,0.642,89,1,1,,,2,X,.,nd8,,T7866,44,T6785,44,41,1,,,5,5,107,1.89,105.3,1,91,,,0,0,,0.019,,,,,,,,JxT
03WN01012,103820178,03,X0178,82,2,00,01,-2-,8,2,2,5.0,5,4,2,107,225,118,9,11.6,56,75,0.537,76,1,1,,,0,X,.,e.2,NICE,T7305,44,S9784,10,13,1,,,5,5,100,1.95,126.0,1,82,,,0,0,,0.0,,,,,,,,JxR
03WN01013,103820179,03,X0179,82,2,00,31,-2-,8,2,2,5.0,5,4,2,107,225,118,14,13.0,66,93,0.678,94,1,1,,,0,X,.,e.0,"NICE, PNEU.",A7460,04,S9784,10,13,1,,,5,5,116,1.95,126.0,1,96,,,0,0,,0.0,,,,,,,,JxR
03WN01014,103820180,03,X0180,82,3,00,80,52N,9,3,2,5.5,5,4,3,107,219,112,1,10.4,79,91,0.72,97,5,1,,,0,N,.,,,Z0000,81,A4918,04,73,5,95,296,8,5,0,2.38,153.9,T,101,,,0,0,,0.0,,,,,,,,SxP
03WN01015,103820181,03,X0181,82,2,00,80,52N,9,3,2,5.5,5,4,3,107,219,112,3,11.1,73,83,0.642,88,5,1,,,0,N,.,e.7,,Z0000,81,A4918,04,73,1,,,8,5,0,2.38,153.9,1,96,,,0,0,,0.0,,,,,,,,SxP
03WN01016,103820185,03,X0185,82,2,00,01,-5-,9,3,2,6.0,6,4,2,107,225,118,16,10.2,53,72,0.524,73,1,1,,,2,X,.,e.1,,T7866,44,S8035,10,18,1,,,8,5,96,2.05,118.2,1,82,,,0,0,,0.0,,,,,,,,JxR
03WN01017,103820186,03,X0186,82,3,00,01,-5-,9,3,2,6.0,6,4,2,107,225,118,14,10.1,55,83,0.618,84,1,1,,,2,X,.,,,T7341,44,S8035,10,18,3,93,260,8,5,0,2.05,118.2,3,96,,,0,0,,0.0,,,,,,,,W.
03WN01018,103820188,03,X0188,82,2,00,01,-4-,8,2,2,3.0,3,3,2,107,225,118,10,10.7,55,75,0.545,76,1,1,,,0,X,Ana,e.2,,T7481,44,R1333,11,11,1,,,5,5,101,1.88,129.6,1,80,,,0,0,,0.0,,,,,,,,JxR
03WN01019,103820189,03,X0189,82,3,00,01,-4-,8,2,2,3.0,3,3,2,107,225,118,1,10.2,50,77,0.566,78,1,1,,,0,X,Ana,,,T7481,44,R1333,11,11,3,93,260,5,5,0,1.88,129.6,3,84,,,0,0,,0.0,,,,,,,,W.
03WN01020,103820191,03,X0191,82,3,00,80,52N,3,4,1,4.5,4,4,H,107,219,112,3,7.0,0,87,0.714,93,5,1,,,0,N,.,,,Z0000,81,A5879,04,73,3,93,260,7,2,0,2.6,117.9,3,95,,,0,0,,0.0,,,,,,,,W.
03WN01021,103820193,03,X0193,82,3,00,01,-5-,5,1,1,2.0,2,2,2,107,225,118,4,14.5,69,92,0.657,93,1,1,,,0,X,Ana,,,T7341,44,R2800,11,13,3,93,260,1,1,0,1.67,89.9,3,95,,,0,0,,0.0,,,,,,,,W.
03WN01022,103820194,03,X0194,82,2,00,30,-3-,9,3,2,4.0,4,4,2,107,225,118,2,11.1,56,82,0.601,83,1,1,,,0,X, 17,,,A7659,04,90800,09,88,2,92,261,8,5,106,2.35,125.3,2,84,92,,0,0,,0.05,,,,,,,,JxP
03WN01023,103820195,03,X0195,82,3,00,30,-3-,9,3,2,4.0,4,4,2,107,225,118,10,10.8,62,88,0.654,89,1,1,,,0,X,.,,,A8075,04,90800,09,88,3,93,260,8,5,0,2.35,125.3,3,92,,,0,0,,0.049,,,,,,,,W.
03WN01024,103820197,03,X0197,82,3,00,01,-5-,8,2,2,2.0,2,2,2,107,225,118,8,10.5,58,78,0.572,79,1,1,,,0,X,Ana,,,T7866,44,R2736,11,10,3,93,260,5,5,0,1.86,116.5,3,80,,,0,0,,0.0,,,,,,,,W.
03WN01025,103820198,03,X0198,82,2,00,01,-5-,8,2,2,2.0,2,2,2,107,225,118,5,10.2,45,76,0.558,77,1,1,,,0,X,.,e.0,HAIRY  <<<,T7866,44,R2736,11,10,1,,,5,5,99,1.86,116.5,1,77,,,0,0,,0.0,,,,,,,,JxR
03WN01026,103820199,03,X0199,82,3,00,30,-4-,8,2,2,5.0,5,4,2,107,225,118,7,9.7,48,74,0.545,75,1,1,,,0,X,.,,,A7553,04, 8526,00,88,3,93,260,5,5,0,1.83,121.2,3,79,,,0,0,,0.07,,,,,,,,W.
03WN01027,103820200,03,X0200,82,3,00,30,-4-,8,2,2,5.0,5,4,2,107,225,118,1,9.3,49,75,0.557,76,1,1,,,0,X,.,,,A7553,04, 8526,00,88,3,93,260,5,5,0,1.83,121.2,3,80,,,0,0,,0.07,,,,,,,,W.
03WN01028,103820201,03,X0201,82,3,00,32,-4-,8,2,2,2.0,2,2,2,107,225,118,13,12.0,50,69,0.483,70,1,1,,,2,X,Ana,,,A7553,04,T8529,44,41,3,93,260,5,5,0,1.78,121.7,3,80,,,0,0,,0.001,,,,,,,,W.
03WN01029,103820202,03,X0202,82,2,00,32,-4-,8,2,2,2.0,2,2,2,107,225,118,15,12.0,52,79,0.568,80,1,1,,,2,X, 25,,4TEATS,A7553,04,T8529,44,41,2,92,261,5,5,103,1.78,121.7,2,89,93,,0,0,,0.001,,,,,,,,JxT
03WN01030,103820203,03,X0203,82,2,00,02,-1-,8,2,2,2.0,2,2,2,107,225,118,13,10.3,50,72,0.523,73,1,1,,,2,X, 27,,,T7925,44,T8487,44,41,2,92,261,5,5,97,1.95,124.0,2,83,83,,0,0,,0.083,,,,,,,,JxT
