UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,LOT,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
90WN00119, 90634561,90,63,K4561,1,6x,06,602,3,1,7,2,4.0,4,4,1,104,115,32,114,102,788, 8, 0,, 0,  0,  0,,,2,1,2,0,187,1047,,95,,,2963,63,1864,63,,106,706,63,1,120
90WN00120, 90634563,90,63,K4563,2,6x,06,604,1,1,1,1,2.0,2,2,2,104,117,25,94,71,526, 8, 0,, 0,  0,33,,,1,1,1,0,137,856,92,95,263,7,3386,63,3688,63,,73,487,63,2,86
90WN00121, 90634564,90,63,K4564,1,6x,06,636,2,2,5,5,2.0,2,2,1,104,115,16,102,84,642, 6, 0,, 0,  0,  0,,,2,1,1,0,153,1069,93,21,279,,3701,63,3584,63,,87,692,61,G,0
90WN00122, 90634565,90,63,K4565,2,6x,06,636,2,2,5,5,2.0,2,2,1,104,115,16,97,71,533, 6, 0,, 0,  0,33,,,2,1,1,0,153,1069,92,,263,,3701,63,3584,63,,74,618,61,2,86
90WN00123, 90634566,90,63,K4566,1,6x,06,634,2,2,5,4,2.0,2,2,1,104,115,23,99,90,697, 7, 0,, 0,  0,  0,,,2,1,1,0,170,1309,,,,,3591,63,3062,63,,93,718,60,1,109
90WN00124, 90634567,90,63,K4567,1,6x,06,634,2,2,5,6,2.0,2,2,1,104,115,28,81,71,547,11, 0,, 0,  0,  0,,,2,1,1,0,170,1309,93,95,,,3591,63,3062,63,,74,696,60,3,79
90WN00125, 90634568,90,63,K4568,1,6x,06,612,2,2,5,5,4.0,4,4,1,104,115,12,125,93,700, 8, 0,, 0,  0,  0,,,2,1,1,0,150,1115,93,,,,3142,63,2406,63,,97,701,68,3,103
90WN00126, 90634569,90,63,K4569,2,6x,06,612,2,2,5,5,4.0,4,4,1,104,115,29,120,82,609, 8,2,2, 0,  0,XC.,,,2,1,1,0,150,1115,,,,,3142,63,2406,63,,85,657,68,1,96
90WN00127, 90634570,90,63,K4570,2,6x,06,603,2,1,3,2,2.0,2,2,1,104,115,20,91,89,695, 8,3,, 0,  0,XC.,,,2,1,1,0,153,907,,,,,3133,63,3669,63,,92,722,61,1,104
90WN00128, 90634573,90,63,K4573,2,6x,06,636,4,2,0,5,5.0,5,4,1,104,115,11,102,82,624, 9,3,, 0,  0,XC.,,,2,1,1,0,159,1067,,83,,,3701,63,1673,63,,85,660,61,1,99
90WN00129, 90634574,90,63,K4574,1,6x,06,636,4,2,0,5,5.0,5,4,1,104,115,19,95,71,535, 7, 0,, 0,  0,  0,,,2,1,1,0,159,1067,93,,,,3701,63,1673,63,,74,541,61,3,81
90WN00130, 90634576,90,63,K4576,1,6x,06,616,2,2,5,4,5.0,5,4,1,104,115,10,127,82,603, 5, 0,, 0,  0,  0,,,2,1,1,0,148,1157,93,,279,,3625,63,1404,63,,85,569,61,G,0
90WN00131, 90634577,90,63,K4577,2,6x,06,616,2,2,5,6,5.0,5,4,1,104,115,17,107,79,594, 7,1,, 0,  0,XC.,,,2,1,1,0,148,1157,,,,,3625,63,1404,63,,82,659,61,1,94
90WN00132, 90634578,90,63,K4578,1,6x,06,632,1,1,1,1,3.0,3,3,1,104,115,28,136,114,873, 8, 0,, 0,  0,  0,,,2,1,1,0,132,785,,,,,3196,63,2725,63,,118,743,63,1,128
90WN00133, 90634579,90,63,K4579,1,6x,06,602,2,2,5,5,3.0,3,3,1,104,115,28,103,71,528,10, 0,, 0,  0,  0,,,1,1,2,0,160,1169,93,,,,2963,63,2619,63,,74,545,60,3,86
90WN00134, 90634580,90,63,K4580,1,6x,06,602,2,2,5,5,3.0,3,3,1,104,115,30,104,75,562, 8, 0,, 0,  0,  0,,,2,1,2,0,160,1169,93,95,,,2963,63,2619,63,,78,581,60,3,88
90WN00135, 90634581,90,63,K4581,1,6x,06,636,2,2,5,7,3.0,3,3,3,104,108,2,75,54,431, 7, 0,, 0,  0,  0,,,1,1,1,0,175,1142,93,,,,3701,63,2537,63,,59,492,60,3,51
90WN00136, 90634582,90,63,K4582,1,6x,06,636,2,2,5,3,3.0,3,3,1,104,115,32,111,103,799, 8, 0,, 0,  0,  0,,,1,1,1,0,175,1142,,,,,3701,63,2537,63,,107,786,60,1,119
90WN00137, 90634583,90,63,K4583,1,6x,06,605,2,2,5,4,4.0,4,4,1,104,115,27,106,86,656, 8, 0,, 0,  0,  0,,,2,1,2,0,162,1128,,,,,3515,63,2333,63,,89,634,68,1,102
90WN00138, 90634584,90,63,K4584,1,6x,06,605,2,2,5,6,4.0,4,4,1,104,115,10,90,78,600, 9, 0,, 0,  0,  0,,,2,1,1,0,162,1128,93,95,,,3515,63,2333,63,,81,691,68,3,81
90WN00139, 90634585,90,63,K4585,1,6x,06,633,1,1,1,1,2.0,2,2,1,104,115,17,136,82,595,12, 0,, 0,  0,  0,,,2,1,1,0,137,879,93,,279,,3409,63,3246,63,,85,498,60,G,0
90WN00140, 90634586,90,63,K4586,2,6x,06,605,2,2,5,5,3.0,3,3,1,104,115,21,117,71,516, 5, 0,, 0,  0,32,,,2,1,2,0,175,1345,92,95,263,,3515,63,2547,63,,74,564,61,2,87
90WN00141, 90634587,90,63,K4587,1,6x,06,605,2,2,5,5,3.0,3,3,1,104,115,19,125,79,578, 6, 0,, 0,  0,  0,,,1,1,2,0,175,1345,93,,,,3515,63,2547,63,,82,589,61,3,87
90WN00142, 90634589,90,63,K4589,2,6x,06,612,2,2,5,5,6.0,6,4,1,104,115,4,91,77,590, 7,4,1, 0,  0,XC.,,,2,1,1,0,166,1165,,,,,3142,63,0895,63,,80,621,63,1,90
90WN00143, 90634590,90,63,K4590,1,6x,06,612,2,2,5,5,6.0,6,4,1,104,115,30,94,67,501,10, 0,, 0,  0,  0,,,2,1,1,0,166,1165,93,,,,3142,63,0895,63,,70,514,63,3,80
90WN00144, 90634591,90,63,K4591,2,6x,06,615,2,2,5,4,3.0,3,3,1,104,115,18,121,82,608, 7,2,3, 0,  0,XC.,,,2,1,1,0,175,1364,,95,,,3612,63,2554,63,,85,627,63,1,97
90WN00145, 90634592,90,63,K4592,2,6x,06,615,2,2,5,6,3.0,3,3,1,104,115,19,91,61,451, 7, 0,, 0,  0,40,,,1,1,1,0,175,1364,92,95,263,,3612,63,2554,63,,63,523,63,2,75
90WN00146, 90634594,90,63,K4594,1,6x,06,614,3,2,8,5,7.0,7,5,1,104,115,32,94,52,370, 8, 0,, 0,  0,  0,,,1,1,2,0,153,911,93,,,,3472,63,0200,63,,54,439,60,3,67
90WN00147, 90634595,90,63,K4595,1,6x,06,614,3,2,8,5,7.0,7,5,1,104,115,23,90,84,652, 8, 0,, 0,  0,  0,,,2,1,1,0,153,911,93,,279,,3472,63,0200,63,,87,715,60,G,0
90WN00148, 90634596,90,63,K4596,1,6x,06,606,2,2,5,4,6.0,6,4,1,104,115,12,107,85,646, 8, 0,, 0,  0,  0,,,2,1,1,0,156,1279,93,,279,,3210,63,1172,63,,88,613,63,G,0
90WN00149, 90634597,90,63,K4597,1,6x,06,606,2,2,5,6,6.0,6,4,1,104,115,7,80,63,478,11, 0,, 0,  0,  0,,,2,1,1,0,156,1279,93,99,,,3210,63,1172,63,,65,567,63,3,76
90WN00150, 90634598,90,63,K4598,1,6x,06,634,1,2,3,5,2.0,2,2,1,104,115,17,102,80,607, 6, 0,, 0,  0,  0,,,2,1,1,0,137,969,93,,279,,3591,63,3248,63,,83,658,60,G,0
90WN00151, 90634599,90,63,K4599,2,6x,06,633,1,1,1,1,2.0,2,2,1,104,115,19,81,75,582, 8,2,2, 0,  0,XC.,,,1,1,1,0,153,1140,,,,,3409,63,3498,63,,78,564,61,1,89
90WN00152, 90634600,90,63,K4600,1,6x,06,601,2,2,5,5,3.0,3,3,1,104,115,31,110,82,617, 9, 0,, 0,  0,  0,,,2,1,2,0,146,1084,93,,,,2452,63,2461,63,,85,637,60,3,90
90WN00153, 90634601,90,63,K4601,2,6x,06,601,2,2,5,5,3.0,3,3,1,104,115,30,100,66,487, 8, 0,, 0,  0,35,,,2,1,1,0,146,1084,92,,263,,2452,63,2461,63,,68,541,60,2,82
90WN00154, 90634602,90,63,K4602,2,6x,06,615,2,2,5,5,3.0,3,3,1,104,115,6,85,78,604, 7,4,2, 0,  0,XC.,,,2,1,1,0,146,1078,93,77,337,,3612,63,2453,63,,81,642,68,3,92
90WN00155, 90634603,90,63,K4603,2,6x,06,615,2,2,5,5,3.0,3,3,1,104,115,3,97,87,672, 6,3,, 0,  0,XC.,,,2,1,1,0,146,1078,,95,,,3612,63,2453,63,,90,708,68,1,101
90WN00156, 90634604,90,63,K4604,2,6x,06,613,1,1,1,1,2.0,2,2,2,105,116,7,100,52,362, 8, 0,, 0,  0,43,,,1,1,1,0,153,1055,92,,263,7,3428,63,3271,63,,53,311,63,2,68
90WN00157, 90634605,90,63,K4605,2,6x,06,633,3,2,8,5,5.0,5,4,1,105,114,10,98,85,660, 7,4,2, 0,  0,XC.,,,2,1,1,0,181,1276,,,,,3409,63,1614,63,,89,694,60,1,104
90WN00158, 90634606,90,63,K4606,1,6x,06,633,3,2,8,5,5.0,5,4,1,105,114,15,88,81,633, 8, 0,, 0,  0,  0,,,1,1,1,0,181,1276,93,,279,,3409,63,1614,63,,85,636,60,G,0
90WN00159, 90634607,90,63,K4607,1,6x,06,615,2,2,5,5,3.0,3,3,1,105,114,26,104,64,470, 8, 0,, 0,  0,  0,,,1,1,1,0,146,1026,93,,,,3612,63,2723,63,,67,486,63,3,76
90WN00160, 90634608,90,63,K4608,1,6x,06,615,2,2,5,5,3.0,3,3,1,105,114,30,104,85,654,11, 0,, 0,  0,  0,,,2,1,1,0,146,1026,93,95,279,,3612,63,2723,63,,89,672,63,G,0
90WN00161, 90634609,90,63,K4609,2,6x,06,634,2,2,5,5,2.0,2,2,1,105,114,32,87,60,450, 7, 0,, 0,  0,37,,,1,1,1,0,153,1027,92,,263,,3591,63,3098,63,,63,545,61,2,79
90WN00162, 90634610,90,63,K4610,1,6x,06,634,2,2,5,5,2.0,2,2,1,105,114,12,81,75,587, 7, 0,, 0,  0,  0,,,2,1,1,0,153,1027,93,,,,3591,63,3098,63,,79,634,61,3,82
90WN00163, 90634611,90,63,K4611,2,6x,06,606,2,2,5,4,5.0,5,4,1,105,114,17,97,74,564, 7,2,2, 0,  0,XC.,,,2,1,1,0,148,1100,,95,,,3210,63,1413,63,,77,577,60,1,84
90WN00164, 90634612,90,63,K4612,2,6x,06,604,2,2,5,5,3.0,3,3,1,105,114,31,108,66,484, 7, 0,, 0,  0,36,,,2,1,1,0,175,1135,92,95,263,,3386,63,2936,63,,69,538,68,2,81
90WN00165, 90634613,90,63,K4613,2,6x,06,604,2,2,5,5,3.0,3,3,1,105,114,5,100,61,447, 6, 0,, 0,  0,40,,,2,1,1,0,175,1135,92,21,263,,3386,63,2936,63,,64,484,68,2,74
90WN00166, 90634614,90,63,K4614,2,6x,06,602,2,2,5,6,5.0,5,4,1,105,114,18,83,54,401,12, 0,, 0,  0,44,,,1,1,2,0,148,1123,92,,263,,2963,63,1207,63,,56,466,63,2,64
90WN00167, 90634615,90,63,K4615,1,6x,06,602,2,2,5,4,5.0,5,4,1,105,114,5,105,80,610, 8, 0,, 0,  0,  0,,,2,1,2,0,148,1123,93,95,279,,2963,63,1207,63,,84,572,63,G,0
90WN00168, 90634616,90,63,K4616,2,6x,06,634,2,2,5,6,2.0,2,2,1,105,114,30,87,60,450, 8, 0,, 0,  0,41,,,2,1,1,0,187,1249,92,,263,,3591,63,3506,63,,63,569,61,2,73
90WN00169, 90634617,90,63,K4617,2,6x,06,634,2,2,5,4,2.0,2,2,1,105,114,32,112,78,586, 8,1,, 0,  0,XC.,,,2,1,1,0,187,1249,,95,,,3591,63,3506,63,,82,655,61,1,94
90WN00170, 90634618,90,63,K4618,1,6x,06,635,1,1,1,1,2.0,2,2,1,105,114,13,157,100,739, 7, 0,, 0,  0,  0,,,2,1,1,0,137,921,,95,,,3640,63,3538,63,,104,639,63,1,111
90WN00171, 90634619,90,63,K4619,1,6x,06,601,1,1,1,1,2.0,2,2,1,105,114,25,124,88,663, 8, 0,, 0,  0,  0,,,2,1,1,0,137,895,93,,,,2452,63,3305,63,,92,571,60,3,101
90WN00172, 90634620,90,63,K4620,2,6x,06,616,2,2,5,5,5.0,5,4,1,105,114,5,111,62,446, 6, 0,, 0,  0,38,,,1,1,1,0,148,1111,92,,263,,3625,63,1536,63,,65,477,60,2,78
90WN00173, 90634621,90,63,K4621,1,6x,06,616,2,2,5,5,5.0,5,4,1,105,114,23,114,88,672, 5, 0,, 0,  0,  0,,,2,1,1,0,148,1111,93,,,,3625,63,1536,63,,92,680,60,3,100
90WN00174, 90634623,90,63,K4623,1,6x,06,604,2,2,5,5,5.0,5,4,1,105,114,30,92,78,604, 6, 0,, 0,  0,  0,,,1,1,1,0,148,1086,93,,,,3386,63,1249,63,,82,617,63,3,93
90WN00175, 90634624,90,63,K4624,2,6x,06,604,2,2,5,5,5.0,5,4,1,105,114,5,103,85,655, 6,2,2, 0,  0,XC.,,,2,1,1,0,148,1086,,95,,,3386,63,1249,63,,89,686,63,1,98
90WN00176, 90634625,90,63,K4625,3,6x,06,612,2,2,5,4,2.0,2,2,1,105,114,17,95,73,557, 7, 0,, 0,  0,  0,,,2,4,1,0,153,990,93,06,,,3142,63,3713,63,,76,573,63,3,91
90WN00177, 90634626,90,63,K4626,1,6x,06,612,2,2,5,6,2.0,2,2,1,105,114,12,76,52,389, 9, 0,, 0,  0,  0,,,2,1,1,0,153,990,93,79,,,3142,63,3713,63,,54,526,63,3,63
90WN00178, 90634627,90,63,K4627,2,6x,06,604,2,2,5,5,3.0,3,3,1,106,113,17,89,60,452, 6, 0,, 0,  0,40,,,1,1,1,0,160,1135,92,95,263,,3386,63,2531,63,,63,496,61,2,75
90WN00179, 90634628,90,63,K4628,2,6x,06,604,2,2,5,5,3.0,3,3,1,106,113,13,99,78,603, 8,2,3, 0,  0,XC.,,,1,1,1,0,160,1135,,95,,,3386,63,2531,63,,82,645,61,1,95
90WN00180, 90634629,90,63,K4629,2,6x,06,605,2,1,3,2,4.0,4,4,1,106,113,11,119,79,594, 6,1,, 0,  0,XC.,,,2,1,1,0,175,1044,,83,,,3515,63,2271,63,,83,568,60,1,87
90WN00181, 90634631,90,63,K4631,1,6x,06,601,1,1,1,1,2.0,2,2,1,106,113,28,110,93,726, 6, 0,, 0,  0,  0,,,2,1,1,0,137,909,,,,,2452,63,3592,63,,98,635,63,1,107
90WN00182, 90634632,90,63,K4632,2,6x,06,605,2,2,5,5,3.0,3,3,1,106,113,2,115,69,509,11, 0,, 0,  0,32,,,1,1,1,0,146,1082,92,95,263,,3515,63,2874,63,,73,543,60,2,88
90WN00183, 90634633,90,63,K4633,1,6x,06,605,2,2,5,5,3.0,3,3,1,106,113,15,116,82,623,10, 0,, 0,  0,  0,,,2,1,2,0,146,1082,93,95,,,3515,63,2874,63,,86,631,60,3,94
90WN00184, 90634634,90,63,K4634,2,6x,06,636,2,1,3,2,2.0,2,2,2,106,115,24,91,61,451, 8, 0,, 0,  0,38,,,1,1,1,0,170,1059,92,,263,7,3701,63,3134,63,,63,455,60,2,78
90WN00185, 90634636,90,63,K4636,1,6x,06,601,2,2,5,5,6.0,6,4,1,106,113,26,112,78,591, 6, 0,, 0,  0,  0,,,2,1,1,0,156,1219,08,77,304,,2452,63,1122,63,,82,601,63,3,88
90WN00186, 90634637,90,63,K4637,2,6x,06,601,2,2,5,5,6.0,6,4,1,106,113,21,107,78,596, 8,3,, 0,  0,XC.,,,2,1,1,0,156,1219,,,,,2452,63,1122,63,,82,637,63,1,99
90WN00187, 90634638,90,63,K4638,1,6x,06,602,3,2,8,5,4.0,4,4,1,106,113,17,78,92,745, 9, 0,, 0,  0,  0,,,2,1,2,0,175,949,,,,,2963,63,2091,63,,97,748,68,1,104
90WN00188, 90634639,90,63,K4639,2,6x,06,602,3,2,8,5,4.0,4,4,1,106,113,27,67,57,445,10, 0,, 0,  0,,,,2,1,2,0,175,949,93,97,,,2963,63,2091,63,,60,491,68,3,72
90WN00189, 90634640,90,63,K4640,1,6x,06,633,2,2,5,5,5.0,5,4,1,106,113,31,125,90,686, 8, 0,, 0,  0,  0,,,1,1,1,0,170,1168,,04,,,3409,63,1605,63,,95,699,63,1,106
90WN00190, 90634641,90,63,K4641,2,6x,06,633,2,2,5,5,5.0,5,4,1,106,113,3,107,86,666, 7,1,, 0,  0,XC.,,,1,1,1,0,170,1168,,95,,,3409,63,1605,63,,91,695,63,1,106
90WN00191, 90634642,90,63,K4642,1,6x,06,616,1,1,1,1,2.0,2,2,1,106,113,23,126,76,561, 6, 0,, 0,  0,  0,,,2,1,1,0,153,1110,93,,,,3625,63,3347,63,,80,467,63,3,86
90WN00192, 90634643,90,63,K4643,2,6x,06,603,2,2,5,4,4.0,4,4,1,106,113,6,114,81,616, 6,3,, 0,  0,XC.,,,2,1,1,0,150,1069,,95,,,3133,63,2117,63,,85,621,68,1,91
90WN00193, 90634644,90,63,K4644,2,6x,06,603,2,2,5,6,4.0,4,4,1,106,113,27,96,67,508, 6, 0,, 0,  0,36,,,2,1,1,0,150,1069,92,95,263,,3133,63,2117,63,,71,579,68,2,80
90WN00194, 90634645,90,63,K4645,2,6x,06,631,3,2,8,5,5.0,5,4,1,106,113,15,93,76,590, 6,3,, 0,  0,XC.,,,1,1,1,0,170,1288,,95,,,3174,63,1454,63,,80,627,61,1,93
90WN00195, 90634646,90,63,K4646,2,6x,06,631,3,2,8,5,5.0,5,4,1,106,113,32,87,67,516, 6, 0,, 0,  0,37,,,1,1,1,0,170,1288,92,95,263,,3174,63,1454,63,,71,565,61,2,80
90WN00196, 90634648,90,63,K4648,2,6x,06,603,2,2,5,5,7.0,7,5,1,106,113,25,124,65,465, 8, 0,, 0,  0,34,,,2,1,1,0,144,1021,92,95,263,,3133,63,0359,63,,68,564,60,2,84
90WN00197, 90634649,90,63,K4649,1,6x,06,603,2,2,5,5,7.0,7,5,1,106,113,8,119,60,426, 7, 0,, 0,  0,  0,,,2,1,1,0,144,1021,93,98,,,3133,63,0359,63,,63,478,60,3,72
90WN00198, 90634651,90,63,K4651,1,6x,06,601,3,1,7,2,4.0,4,4,1,106,113,22,80,70,549, 9, 0,, 0,  0,  0,,,2,1,1,0,187,1186,93,,,,2452,63,2005,63,,74,459,61,3,80
90WN00199, 90634655,90,63,K4655,2,6x,06,633,3,1,7,2,2.0,2,2,1,106,113,4,101,62,459, 8, 0,, 0,  0,39,,,2,1,1,0,170,845,92,95,263,,3409,63,3101,63,,65,474,60,2,77
90WN00200, 90634656,90,63,K4656,2,6x,06,616,1,1,1,1,4.0,4,4,2,106,115,28,126,62,430, 7, 0,, 0,  0,,,,2,1,1,0,125,847,93,34,,7,3625,63,2253,63,,64,346,68,3,73
90WN00201, 90634657,90,63,K4657,2,6x,06,611,1,1,1,1,3.0,3,3,1,106,113,21,81,92,742, 6,1,, 0,  0,XC.,,,2,1,1,0,146,1078,,,,,3111,63,2624,63,,97,684,60,1,110
90WN00202, 90634658,90,63,K4658,1,6x,06,604,1,1,1,1,6.0,6,4,1,106,113,22,128,101,781, 7, 0,, 0,  0,  0,,,2,1,2,0,136,942,,95,,,3386,63,1042,63,,106,640,61,1,113
90WN00203, 90634660,90,63,K4660,1,6x,06,615,2,1,3,2,4.0,4,4,1,106,113,22,107,102,808, 9, 0,, 0,  0,  0,,,2,1,2,0,162,1101,93,88,,,3612,63,1831,63,,108,718,61,3,106
90WN00204, 90634661,90,63,K4661,2,6x,06,633,2,2,5,5,6.0,6,4,1,106,113,19,83,84,670, 8,3,, 0,  0,XC.,,,1,1,1,0,136,1015,,,,,3409,63,1016,63,,89,710,60,1,101
90WN00205, 90634662,90,63,K4662,2,6x,06,633,2,2,5,5,6.0,6,4,1,106,113,20,79,37,258,11, 0,, 0,  0,,,,2,1,1,0,136,1015,93,,,,3409,63,1016,63,,39,299,60,3,54
90WN00206, 90634663,90,63,K4663,2,6x,06,632,2,2,5,5,4.0,4,4,1,106,113,19,115,69,509, 9, 0,, 0,  0,34,,,1,1,1,0,162,1211,92,95,263,,3196,63,2016,63,,73,549,60,2,85
90WN00207, 90634664,90,63,K4664,1,6x,06,632,2,2,5,5,4.0,4,4,1,106,113,4,118,79,595,12, 0,, 0,  0,  0,,,2,1,1,0,162,1211,93,,279,,3196,63,2016,63,,83,590,60,G,0
90WN00208, 90634666,90,63,K4666,2,6x,06,631,3,2,8,5,4.0,4,4,1,106,113,11,93,75,581, 6,1,, 0,  0,XC.,,,2,1,1,0,162,1102,,,,,3174,63,1950,63,,79,616,60,1,88
90WN00209, 90634667,90,63,K4667,2,6x,06,631,3,2,8,5,4.0,4,4,1,106,113,11,85,75,588, 6,2,2, 0,  0,XC.,,,2,1,1,0,162,1102,,,,,3174,63,1950,63,,79,623,60,1,92
90WN00210, 90634668,90,63,K4668,2,6x,06,612,2,2,5,5,7.0,7,5,1,106,113,31,103,55,396, 8, 0,, 0,  0,41,,,2,1,1,0,153,1228,92,,263,,3142,63,0617,63,,58,499,61,2,72
90WN00211, 90634669,90,63,K4669,1,6x,06,612,2,2,5,5,7.0,7,5,1,106,113,17,103,78,599, 8, 0,, 0,  0,  0,,,2,1,2,0,153,1228,93,,279,,3142,63,0617,63,,82,657,61,G,0
90WN00212, 90634670,90,63,K4670,2,6x,06,605,2,1,3,2,2.0,2,2,2,107,114,28,79,67,518,10, 0,, 0,  0,39,,,2,1,1,0,170,1094,92,21,263,7,3515,63,3186,63,,70,524,63,2,77
90WN00213, 90634671,90,63,K4671,1,6x,06,636,2,1,3,2,2.0,2,2,1,107,112,27,113,89,694, 8, 0,, 0,  0,  0,,,2,1,1,0,170,1187,,,,,3701,63,3671,63,,95,653,61,1,99
90WN00214, 90634672,90,63,K4672,2,6x,06,631,3,2,8,5,5.0,5,4,1,107,112,20,90,67,518, 7, 0,, 0,  0,36,,,2,1,1,0,170,1246,92,,263,,3174,63,1567,63,,71,558,60,2,81
90WN00215, 90634673,90,63,K4673,2,6x,06,631,3,2,8,5,5.0,5,4,1,107,112,25,85,78,621, 8,2,1, 0,  0,XC.,,,2,1,1,0,170,1246,,95,,,3174,63,1567,63,,83,665,60,1,90
90WN00216, 90634675,90,63,K4675,2,6x,06,616,1,1,1,1,6.0,6,4,1,107,112,31,137,55,369, 8, 0,, 0,  0,42,,,1,1,1,0,156,1126,92,,263,,3625,63,1020,63,,58,312,63,2,71
90WN00217, 90634676,90,63,K4676,2,6x,06,605,1,1,1,1,2.0,2,2,1,107,112,30,125,95,737, 6,4,3, 0,  0,XC.,,,2,1,1,0,137,925,,,,,3515,63,3389,63,,101,725,60,1,112
90WN00218, 90634678,90,63,K4678,2,6x,06,631,3,2,8,5,7.0,7,5,1,107,112,16,103,77,596, 6,4,3, 0,  0,XC.,,,3,1,1,0,208,1307,,21,,,3174,63,0207,63,,82,688,63,1,91
90WN00219, 90634679,90,63,K4679,1,6x,06,631,3,2,8,5,7.0,7,5,1,107,112,16,93,51,372, 8, 0,, 0,  0,  0,,,2,1,1,0,208,1307,93,,,,3174,63,0207,63,,54,429,63,3,63
90WN00220, 90634681,90,63,K4681,1,6x,06,606,2,2,5,5,5.0,5,4,1,107,112,17,87,47,342,12, 0,, 0,  0,  0,,,2,1,1,0,137,963,93,79,,,3210,63,1639,63,,50,345,60,3,49
90WN00221, 90634682,90,63,K4682,1,6x,06,606,2,2,5,5,5.0,5,4,1,107,112,19,89,75,590, 5, 0,, 0,  0,  0,,,2,1,2,0,137,963,93,95,,,3210,63,1639,63,,80,594,60,3,90
90WN00222, 90634686,90,63,K4686,2,6x,06,615,1,1,1,1,5.0,5,4,1,107,112,11,139,111,867, 7,4,1, 0,  0,XC.,,,2,1,1,0,148,1210,,95,,,3612,63,1312,63,,118,796,63,1,125
90WN00223, 90634688,90,63,K4688,1,6x,06,614,2,1,3,2,4.0,4,4,1,107,112,32,125,81,612,10, 0,, 0,  0,  0,,,2,1,1,0,175,1036,93,95,279,,3472,63,1942,63,,86,528,60,G,0
90WN00224, 90634689,90,63,K4689,1,6x,06,604,3,2,8,5,2.0,2,2,1,107,112,6,113,33,194, 8, 0,, 0,  0,  0,,,3,1,1,0,204,1055,93,97,337,,3386,63,3228,63,,35,236,61,6,0
90WN00225, 90634690,90,63,K4690,2,6x,06,604,3,2,8,5,2.0,2,2,1,107,112,8,110,27,143, 7, 0,, 0,  0,,,,2,1,1,0,204,1055,66,,271,,3386,63,3228,63,,28,221,61,6,27
90WN00226, 90634691,90,63,K4691,2,6x,06,604,3,1,7,2,2.0,2,2,1,107,112,5,92,75,588, 7,3,, 0,  0,XC.,,,2,1,1,0,204,1055,,,,,3386,63,3228,63,,80,603,61,1,88
90WN00227, 90634692,90,63,K4692,1,6x,06,632,1,1,1,1,7.0,7,5,1,107,112,25,138,101,779, 7, 0,, 0,  0,  0,,,1,1,2,0,144,891,93,,,,3196,63,0230,63,,107,695,63,3,105
90WN00228, 90634693,90,63,K4693,2,6x,06,632,1,1,1,1,4.0,4,4,1,107,112,29,152,91,677, 8,3,, 0,  0,XC.,,,2,1,1,0,150,1093,,,,,3196,63,2038,63,,96,618,60,1,105
90WN00229, 90634694,90,63,K4694,2,6x,06,602,2,2,5,6,4.0,4,4,1,107,112,21,90,55,411, 8, 0,, 0,  0,42,,,2,1,1,0,175,1055,92,,263,,2963,63,2166,63,,58,477,60,2,71
90WN00230, 90634695,90,63,K4695,1,6x,06,602,2,2,5,4,4.0,4,4,1,107,112,14,119,74,554, 8, 0,, 0,  0,  0,,,2,1,1,0,175,1055,93,,,,2963,63,2166,63,,78,521,60,3,85
90WN00231, 90634697,90,63,K4697,1,6x,06,633,3,2,8,5,6.0,6,4,1,107,112,29,84,77,613,10, 0,, 0,  0,  0,,,1,1,2,0,176,1331,93,,,,3409,63,0999,63,,82,624,61,3,87
90WN00232, 90634698,90,63,K4698,1,6x,06,633,3,2,8,5,6.0,6,4,1,107,112,32,94,70,541,10, 0,, 0,  0,  0,,,2,1,1,0,176,1331,93,,,,3409,63,0999,63,,74,554,61,3,81
90WN00233, 90634699,90,63,K4699,1,6x,06,613,2,1,3,2,3.0,3,3,1,108,111,16,75,66,527, 7, 0,, 0,  0,  0,,,1,1,2,0,175,866,93,,,,3428,63,2776,63,,71,437,61,3,78
90WN00234, 90634700,90,63,K4700,2,6x,06,632,1,1,1,1,4.0,4,4,2,108,113,19,147,93,693,10,1,, 0,  0,XC.,,,1,1,1,0,150,1017,,,,7,3196,63,1865,63,,98,602,63,1,111
90WN00235, 90634702,90,63,K4702,2,6x,06,613,2,1,3,2,6.0,6,4,1,108,111,24,102,81,638, 8,1,, 0,  0,XC.,,,2,1,1,0,166,1050,,21,,,3428,63,0948,63,,87,619,63,1,100
90WN00236, 90634703,90,63,K4703,1,6x,06,613,1,1,1,1,2.0,2,2,1,108,111,3,101,75,585, 8, 0,, 0,  0,  0,,,1,1,1,0,170,937,93,,,,3428,63,3303,63,,80,477,61,3,83
90WN00237, 90634704,90,63,K4704,2,6x,06,614,2,2,5,5,4.0,4,4,1,108,111,26,97,69,534, 8, 0,, 0,  0,34,,,1,1,1,0,162,1218,92,95,263,,3472,63,1880,63,,74,578,60,2,84
