UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YR
04SH00764,2001048326,04,A8326,5.2,60,4,2,2004-03-09,69,EWE BAND1,1,SHORT,30,3.0,149,2004-04-22,1,0,04
04SH00765,2001048812,04,A8812,6.2,58,5,2,2004-03-09,69,EWE BAND1,1,,30,3.0,189,2004-04-26,2,0,04
04SH00766,1999090638,09,90638,12.2,60,4,2,2004-03-09,69,EWE BAND1,1,,06,5.0,203,2004-05-03,1,0,04
04SH00767,2002449331,44,T9331,7.6,60,4,2,2004-03-09,69,EWE BAND1,1,TENDER,02,2.0,168,2004-06-08,S,0,04
04SH00768,2002449262,44,T9262,9.2,62,3,2,2004-03-09,69,EWE BAND1,1,,02,2.0,160,2004-06-08,S,0,04
04SH00769,2000641070,64,K1070,8.4,58,5,2,2004-03-09,69,EWE BAND1,1,,06,4.0,173,2004-04-26,2,0,04
04SH00770,1998008876,00, 8876,9.6,62,3,2,2004-03-09,69,EWE BAND1,1,,43,6.0,145,2004-05-03,1,0,04
04SH00771,1999110515,11,R0515,9.8,62,3,2,2004-03-09,69,EWE BAND1,1,,43,5.0,167,2004-04-26,2,0,04
04SH00772,2002049899,04,A9899,6.4,60,4,2,2004-03-09,69,EWE BAND1,1,,30,2.0,115,2004-04-22,1,0,04
04SH00773,1998446481,44,T6481,9.6,60,4,2,2004-03-09,69,EWE BAND1,1,,02,6.0,161,2004-04-26,2,0,04
04SH00774,2002642265,64,K2265,9.2,60,4,2,2004-03-09,69,EWE BAND1,1,,06,2.0,150,2004-05-24,5,0,04
04SH00775,1999447454,44,T7454,9.0,58,5,2,2004-03-09,69,EWE BAND1,1,,02,5.0,140,2004-04-26,2,0,04
04SH00776,1999047010,04,A7010,5.4,56,6,2,2004-03-09,69,EWE BAND1,1,,30,5.0,162,2004-04-26,2,0,04
04SH00777,2002642333,64,K2333,9.8,58,5,2,2004-03-09,69,EWE BAND1,1,,06,2.0,158,2004-04-22,1,0,04
04SH00778,1998045620,04,A5620,6.4,60,4,2,2004-03-09,69,EWE BAND1,1,,30,6.0,187,2004-05-24,5,0,04
04SH00779,1998640520,64,K0520,12.2,60,4,2,2004-03-09,69,EWE BAND1,1,,06,6.0,185,2004-05-13,2,0,04
04SH00780,2001048828,04,A8828,5.0,58,5,2,2004-03-09,69,EWE BAND1,1,,30,3.0,103,2004-05-24,5,0,04
04SH00781,1997639590,63,K9590,10.6,58,5,2,2004-03-09,69,EWE BAND1,1,,06,7.0,208,2004-05-24,5,0,04
04SH00782,2001048695,04,A8695,5.8,60,4,2,2004-03-09,69,EWE BAND1,1,,30,3.0,134,2004-04-22,1,0,04
04SH00783,1997044653,04,A4653,6.0,60,4,2,2004-03-09,69,EWE BAND1,1,SHORT,30,7.0,142,2004-05-03,1,0,04
04SH00784,1998045605,04,A5605,6.0,60,4,2,2004-03-09,69,EWE BAND1,1,,30,6.0,195,2004-05-13,2,0,04
04SH00785,2002049597,04,A9597,6.0,58,5,2,2004-03-09,69,EWE BAND1,1,,30,2.0,136,2004-04-22,1,0,04
04SH00786,1998640413,64,K0413,12.8,58,5,2,2004-03-09,69,EWE BAND1,1,,06,6.0,197,2004-05-03,1,0,04
04SH00787,2001048401,04,A8401,7.8,56,6,2,2004-03-09,69,EWE BAND1,1,,30,3.0,134,2004-04-26,2,0,04
04SH00788,2002049241,04,A9241,5.0,60,4,2,2004-03-09,69,EWE BAND1,1,,30,2.0,133,2004-04-22,1,0,04
04SH00789,1998446576,44,T6576,9.2,64,2,2,2004-03-09,69,EWE BAND1,1,,02,6.0,155,2004-06-01,H,0,04
04SH00790,1999447248,44,T7248,10.6,60,4,2,2004-03-09,69,EWE BAND1,1,,02,5.0,180,2004-04-26,2,0,04
04SH00791,2002449006,44,T9006,7.8,62,3,2,2004-03-09,69,EWE BAND1,1,,02,2.0,152,2004-06-08,S,0,04
04SH00792,2001448364,44,T8364,6.8,60,4,2,2004-03-09,69,EWE BAND1,1,,02,3.0,165,2004-04-26,2,0,04
04SH00793,2001048752,04,A8752,5.2,62,3,2,2004-03-09,69,EWE BAND1,1,PARTIAL,30,3.0,132,2004-04-22,1,0,04
04SH00794,1998109613,10,S9613,9.2,64,2,2,2004-03-10,70,EWE BAND1,1,,07,6.0,161,2004-04-26,2,0,04
04SH00795,1998109125,10,S9125,11.0,62,3,2,2004-03-10,70,EWE BAND1,1,,07,6.0,168,2004-05-03,1,0,04
04SH00796,1999110080,11,R0080,10.6,62,3,2,2004-03-10,70,EWE BAND1,1,,07,5.0,162,2004-04-26,2,0,04
04SH00797,1998109634,10,S9634,10.2,62,3,2,2004-03-10,70,EWE BAND1,1,,42,6.0,148,2004-05-13,2,0,04
04SH00798,1998446598,44,T6598,8.8,60,4,2,2004-03-10,70,EWE BAND1,1,,02,6.0,138,2004-04-22,1,0,04
04SH00799,2001112284,11,R2284,12.2,62,3,2,2004-03-10,70,EWE BAND1,1,,07,3.0,190,2004-04-26,2,0,04
04SH00800,1999091058,09,91058,12.2,62,3,2,2004-03-10,70,EWE BAND1,1,,07,5.0,187,2004-04-22,1,0,04
04SH00801,1999091072,09,91072,10.0,62,3,2,2004-03-10,70,EWE BAND1,1,,07,5.0,165,2004-05-13,2,0,04
04SH00802,1998109428,10,S9428,10.2,62,3,2,2004-03-10,70,EWE BAND1,1,,07,6.0,137,2004-04-22,1,0,04
04SH00803,1997445975,44,T5975,8.6,60,4,2,2004-03-10,70,EWE BAND1,1,,02,7.0,136,2004-05-03,1,0,04
04SH00804,1999046879,04,A6879,8.6,60,4,2,2004-03-10,70,"BAND 2 THIN, AM",3,,30,5.0,0,,*,0,04
04SH00805,2002448918,44,T8918,10.2,60,4,2,2004-03-10,70,EWE BAND1,1,,02,2.0,180,2004-05-13,2,0,04
04SH00806,2001048223,04,A8223,6.4,58,5,2,2004-03-10,70,EWE BAND1,1,TENDER,30,3.0,152,2004-04-26,2,0,04
04SH00807,1998446511,44,T6511,10.8,62,3,2,2004-03-10,70,EWE BAND1,1,,02,6.0,201,2004-04-26,2,0,04
04SH00808,2002642205,64,K2205,10.6,58,5,2,2004-03-10,70,EWE BAND1,1,,06,2.0,172,2004-05-13,2,0,04
04SH00809,2000048039,04,A8039,7.0,60,4,2,2004-03-10,70,EWE BAND1,1,,30,4.0,158,2004-04-26,2,0,04
04SH00810,2002818314,81,Z8314,10.8,62,3,2,2004-03-10,70,OVX EWE,O,,07,2.0,153,2004-05-24,5,0,04
04SH00811,1997639729,63,K9729,9.8,60,4,2,2004-03-10,70,EWE BAND1,1,,06,7.0,170,2004-04-22,1,0,04
04SH00812,1997044111,04,A4111,6.8,60,4,2,2004-03-10,70,EWE BAND1,1,,30,7.0,142,2004-05-20,1,0,04
04SH00813,1999447426,44,T7426,8.4,62,3,2,2004-03-10,70,EWE BAND1,1,,02,5.0,0,,*,0,04
04SH00814,2000112033,11,R2033,9.6,60,4,2,2004-03-10,70,EWE BAND1,1,,43,4.0,129,2004-05-13,2,0,04
04SH00815,1996106838,10,S6838,11.0,60,4,2,2004-03-10,70,UTE. EWE,U,,07,8.0,164,2004-05-24,5,0,04
04SH00816,2000111178,11,R1178,9.2,60,4,2,2004-03-10,70,EWE BAND1,1,,43,4.0,0,,*,0,04
04SH00817,2002818233,81,Z8233,12.4,58,5,2,2004-03-10,70,OREGON EWE,O,,00,2.0,0,,,0,04
04SH00818,1999110486,11,R0486,8.8,62,3,2,2004-03-10,70,EWE BAND1,1,SHORT,43,5.0,155,2004-05-13,2,0,04
04SH00819,1999447227,44,T7227,8.8,60,4,2,2004-03-10,70,EWE BAND1,1,,02,5.0,157,2004-04-22,1,0,04
04SH00820,1999110734,11,R0734,10.0,60,4,2,2004-03-10,70,EWE BAND1,1,,07,5.0,154,2004-05-13,2,0,04
04SH00821,2000111806,11,R1806,10.4,62,3,2,2004-03-10,70,EWE BAND1,1,,43,4.0,124,2004-04-26,2,0,04
04SH00822,2001048380,04,A8380,5.4,58,5,2,2004-03-10,70,EWE BAND1,1,SHORT,30,3.0,195,2004-04-22,1,0,04
04SH00823,1998109615,10,S9615,8.4,62,3,2,2004-03-10,70,EWE BAND1,1,,43,6.0,152,2004-05-13,2,0,04
04SH00824,1998640275,64,K0275,10.2,62,3,2,2004-03-10,70,EWE BAND1,1,,06,6.0,181,2004-06-01,H,0,04
04SH00825,2000047069,04,A7069,3.8,60,4,2,2004-03-10,70,EWE BAND1,1,SHORT,30,4.0,149,2004-05-20,1,0,04
04SH00826,1999110310,11,R0310,10.0,62,3,2,2004-03-10,70,EWE BAND1,1,,07,5.0,175,2004-04-26,2,0,04
04SH00827,1997044096,04,A4096,6.0,60,4,2,2004-03-10,70,EWE BAND1,1,,30,7.0,138,2004-05-03,1,0,04
04SH00828,1998109084,10,S9084,11.2,62,3,2,2004-03-10,70,EWE BAND1,1,,43,6.0,155,2004-05-13,2,0,04
04SH00829,2001448470,44,T8470,11.0,62,3,2,2004-03-10,70,EWE BAND1,1,,02,3.0,248,2004-04-26,2,0,04
04SH00830,2002113645,11,R3645,8.2,62,3,2,2004-03-10,70,EWE BAND1,1,,07,2.0,155,2004-04-22,1,0,04
04SH00831,2001048296,04,A8296,6.6,60,4,2,2004-03-10,70,EWE BAND1,1,,30,3.0,187,2004-04-26,2,0,04
04SH00832,1998045295,04,A5295,5.2,60,4,2,2004-03-10,70,EWE BAND1,1,,30,6.0,157,2004-05-24,5,0,04
04SH00833,2001448329,44,T8329,11.4,58,5,2,2004-03-10,70,EWE BAND1,1,,02,3.0,158,2004-05-03,1,0,04
04SH00834,2001048414,04,A8414,8.6,60,4,2,2004-03-10,70,EWE BAND1,1,,30,3.0,155,2004-04-26,2,0,04
04SH00835,2000641267,64,K1267,10.6,60,4,2,2004-03-10,70,EWE BAND1,1,,06,4.0,197,2004-05-03,1,0,04
04SH00836,2002113268,11,R3268,7.8,62,3,2,2004-03-10,70,EWE BAND1,1,,07,2.0,136,2004-04-22,1,0,04
04SH00837,1998446937,44,T6937,10.0,62,3,2,2004-03-10,70,EWE BAND1,1,,02,6.0,159,2004-05-03,1,0,04
04SH00838,2002642337,64,K2337,10.0,58,5,2,2004-03-10,70,EWE BAND1,1,,06,2.0,170,2004-05-13,2,0,04
04SH00839,2001048600,04,A8600,6.6,60,4,2,2004-03-10,70,EWE BAND1,1,SHORT,30,3.0,182,2004-04-22,1,0,04
04SH00840,1996107530,10,S7530,13.6,62,3,2,2004-03-10,70,UTE. EWE,U,,42,8.0,171,2004-05-24,5,0,04
04SH00841,2002449033,44,T9033,8.2,62,3,2,2004-03-10,70,EWE BAND1,1,,02,2.0,150,2004-05-20,1,0,04
04SH00842,1998446829,44,T6829,9.4,58,5,2,2004-03-10,70,EWE BAND1,1,,02,6.0,145,2004-04-26,2,0,04
04SH00843,1998109202,10,S9202,10.6,60,4,2,2004-03-10,70,EWE BAND1,1,,07,6.0,151,2004-04-22,1,0,04
04SH00844,1999046323,04,A6323,6.4,60,4,2,2004-03-10,70,EWE BAND1,1,SHORT,30,5.0,173,2004-05-13,2,0,04
04SH00845,2002449291,44,T9291,9.0,60,4,2,2004-03-10,70,EWE BAND1,1,,02,2.0,154,2004-06-08,S,0,04
04SH00846,2002049291,04,A9291,6.2,62,3,2,2004-03-10,70,EWE BAND1,1,SHORT,30,2.0,175,2004-05-13,2,0,04
04SH00847,1997108548,10,S8548,10.0,62,3,2,2004-03-10,70,EWE BAND1,1,,07,7.0,158,2004-04-22,1,0,04
04SH00848,1999090684,09,90684,6.0,60,4,2,2004-03-10,70,EWE BAND1,1,SHORT,30,5.0,146,2004-04-22,1,0,04
04SH00849,1998045050,04,A5050,6.6,58,5,2,2004-03-10,70,EWE BAND1,1,SHORT,30,6.0,145,2004-05-03,1,0,04
04SH00850,1997445927,44,T5927,9.6,64,2,2,2004-03-10,70,EWE BAND1,1,,02,7.0,165,2004-04-26,2,0,04
04SH00851,2000447922,44,T7922,8.8,60,4,2,2004-03-10,70,EWE BAND1,1,,02,4.0,143,2004-04-26,2,0,04
04SH00852,2001641888,64,K1888,10.0,62,3,2,2004-03-10,70,EWE BAND1,1,,06,3.0,152,2004-04-26,2,0,04
04SH00853,2000047491,04,A7491,5.0,60,4,2,2004-03-10,70,EWE BAND1,1,SHORT,30,4.0,167,2004-04-26,2,0,04
04SH00854,1999110298,11,R0298,10.8,62,3,2,2004-03-10,70,EWE BAND1,1,,07,5.0,152,2004-04-22,1,0,04
04SH00855,1999641002,64,K1002,12.2,60,4,2,2004-03-10,70,EWE BAND1,1,,06,5.0,167,2004-04-26,2,0,04
04SH00856,2002049026,04,A9026,4.6,58,5,2,2004-03-10,70,EWE BAND1,1,SHORT,30,2.0,127,2004-04-22,1,0,04
04SH00857,1998109257,10,S9257,7.8,62,3,2,2004-03-10,70,EWE BAND1,1,,43,6.0,153,2004-05-03,1,0,04
04SH00858,2001048522,04,A8522,5.6,60,4,2,2004-03-10,70,EWE BAND1,1,,30,3.0,146,2004-05-03,1,0,04
04SH00859,2002818385,81,Z8385,13.2,64,2,2,2004-03-10,70,OREGON EWE,O,,00,2.0,0,,,0,04
04SH00860,1999640871,64,K0871,9.6,58,5,2,2004-03-10,70,EWE BAND1,1,,06,5.0,176,2004-04-22,1,0,04
04SH00861,1998446931,44,T6931,14.2,58,5,2,2004-03-10,70,OVX EWE,O,,02,6.0,206,2004-05-24,5,0,04
04SH00862,1998045392,04,A5392,7.0,58,5,2,2004-03-10,70,EWE BAND1,1,,30,6.0,190,2004-04-26,2,0,04
04SH00863,2000047788,04,A7788,6.4,58,5,2,2004-03-10,70,EWE BAND1,1,SHORT,30,4.0,134,2004-04-22,1,0,04
04SH00864,1999447552,44,T7552,9.2,62,3,2,2004-03-10,70,EWE BAND1,1,,02,5.0,112,2004-05-03,1,0,04
04SH00865,1995105552,10,S5552,10.4,62,3,2,2004-03-10,70,UTE. EWE,U,,07,9.0,170,2004-05-24,5,0,04
04SH00866,2000111201,11,R1201,9.8,64,2,2,2004-03-10,70,EWE BAND1,1,,07,4.0,143,2004-05-13,2,0,04
04SH00867,2000047512,04,A7512,11.4,60,4,2,2004-03-10,70,EWE BAND1,1,,30,4.0,198,2004-05-27,2,0,04
04SH00868,1998446631,44,T6631,10.2,62,3,2,2004-03-10,70,EWE BAND1,1,,02,6.0,142,2004-04-26,2,0,04
04SH00869,2002449147,44,T9147,11.2,58,5,2,2004-03-10,70,EWE BAND1,1,,02,2.0,160,2004-06-08,S,0,04
04SH00870,2002049761,04,A9761,5.4,58,5,2,2004-03-10,70,EWE BAND1,1,,30,2.0,129,2004-05-13,2,0,04
04SH00871,1998008019,00, 8019,11.4,60,4,2,2004-03-10,70,"BAND 2 THIN, AM",2,,43,6.0,176,2004-05-24,5,0,04
04SH00872,1999091219,09,91219,6.4,60,4,2,2004-03-10,70,EWE BAND1,1,,30,5.0,180,2004-05-20,1,0,04
04SH00873,1999046922,04,A6922,10.8,58,5,2,2004-03-10,70,OVX EWE,O,,30,5.0,204,2004-05-24,5,0,04
04SH00874,1997814074,81,Z4074,10.8,60,4,2,2004-03-10,70,OVX EWE,O,,00,7.0,0,,,0,04
04SH00875,1998008136,00, 8136,10.4,58,5,2,2004-03-10,70,OVX EWE,O,,03,6.0,175,2004-05-24,5,0,04
04SH00876,1999046898,04,A6898,7.2,60,4,2,2004-03-10,70,UTE. EWE,U,,30,5.0,157,2004-05-24,5,0,04
04SH00877,1998640104,64,K0104,8.8,56,6,2,2004-03-10,70,EWE BAND1,1,,06,6.0,191,2004-05-24,5,0,04
04SH00878,2000047193,04,A7193,8.0,62,3,2,2004-03-10,70,EWE BAND1,1,,30,4.0,156,2004-04-22,1,0,04
04SH00879,2002449185,44,T9185,10.8,62,3,2,2004-03-10,70,EWE BAND1,1,,02,2.0,144,2004-04-22,1,0,04
04SH00880,2002449225,44,T9225,5.8,62,3,2,2004-03-10,70,EWE BAND1,1,,02,2.0,157,2004-06-08,S,0,04
04SH00881,1998045729,04,A5729,7.4,60,4,2,2004-03-10,70,EWE BAND1,1,,30,6.0,193,2004-05-24,5,0,04
04SH00882,1998008320,00, 8320,8.6,60,4,2,2004-03-10,70,"BAND 2 THIN, AM",2,,43,6.0,160,2004-05-13,2,0,04
04SH00883,1998640118,64,K0118,11.8,58,5,2,2004-03-10,70,EWE BAND1,1,,06,6.0,210,2004-05-13,2,0,04
04SH00884,2002050026,05,P0026,7.2,58,5,2,2004-03-10,70,EWE BAND1,1,,30,2.0,132,2004-04-26,2,0,04
04SH00885,1999110387,11,R0387,13.4,62,3,2,2004-03-10,70,OVX EWE,O,,43,5.0,217,2004-05-24,5,0,04
04SH00886,1998045949,04,A5949,7.0,58,5,2,2004-03-10,70,OVX EWE,O,,30,5.5,211,2004-05-24,5,0,04
04SH00887,1999110236,11,R0236,14.0,60,4,2,2004-03-10,70,OVX EWE,O,,07,5.0,205,2004-05-24,5,0,04
04SH00888,1999046348,04,A6348,10.2,58,5,2,2004-03-10,70,OVX EWE,O,,30,5.0,0,,,0,04
04SH00889,1996107053,10,S7053,7.0,60,4,2,2004-03-10,70,UTE. EWE,U,,07,8.0,136,2004-05-24,5,0,04
04SH00890,1999447186,44,T7186,9.6,60,4,2,2004-03-10,70,EWE BAND1,1,,02,5.0,174,2004-05-03,1,0,04
04SH00891,1996106830,10,S6830,9.6,62,3,2,2004-03-10,70,UTE. EWE,U,,07,8.0,190,2004-05-24,5,0,04
04SH00892,2002818295,81,Z8295,10.8,60,4,2,2004-03-10,70,OVX EWE,O,,07,2.0,156,2004-05-24,5,0,04
04SH00893,1997044457,04,A4457,8.4,58,5,2,2004-03-10,70,OVX EWE,O,,30,7.0,0,,,0,04
04SH00894,1998814704,81,Z4704,12.6,58,5,2,2004-03-10,70,OVX EWE,O,,35,6.0,219,2004-05-24,5,0,04
04SH00895,1999110741,11,R0741,11.4,62,3,2,2004-03-10,70,OVX EWE,O,,43,5.0,217,2004-05-24,5,0,04
04SH00896,1996106836,10,S6836,15.6,60,4,2,2004-03-10,70,UTE. EWE,U,,07,8.0,203,2004-05-24,5,0,04
04SH00897,2001048678,04,A8678,10.8,58,5,2,2004-03-10,70,OVX EWE,O,,30,3.0,158,2004-05-24,5,0,04
04SH00898,1996107191,10,S7191,10.0,60,4,2,2004-03-10,70,UTE. EWE,U,,07,8.0,232,2004-05-24,5,0,04
04SH00899,1998446454,44,T6454,14.0,62,3,2,2004-03-10,70,OVX EWE,O,,02,6.0,203,2004-05-24,5,0,04
04SH00900,1997814129,81,Z4129,9.2,62,3,2,2004-03-10,70,OVX EWE,O,,34,7.0,0,,,0,04
04SH00901,1997044743,04,A4743,8.0,62,3,2,2004-03-10,70,UTE. EWE,U,,30,6.5,169,2004-05-24,5,0,04
04SH00902,1995105666,10,S5666,10.6,62,3,2,2004-03-10,70,UTE. EWE,U,YTEX '04,42,9.0,179,2004-05-24,5,0,04
04SH00903,1999110167,11,R0167,12.0,58,5,2,2004-03-10,70,OVX EWE,O,,43,5.0,242,2004-05-24,5,0,04
04SH00904,1999046567,04,A6567,11.0,58,5,2,2004-03-10,70,OVX EWE,O,,30,5.0,217,2004-05-24,5,0,04
04SH00905,1999046554,04,A6554,10.2,60,4,2,2004-03-10,70,OVX EWE,O,,30,5.0,254,2004-05-24,5,0,04
04SH00906,1997814264,81,Z4264,9.0,60,4,2,2004-03-10,70,OVX EWE,O,,31,7.0,0,,,0,04
04SH00907,2002818318,81,Z8318,11.0,64,2,2,2004-03-10,70,OVX EWE,O,,07,2.0,143,2004-05-24,5,0,04
04SH00908,1998008059,00, 8059,10.4,64,2,2,2004-03-10,70,OVX EWE,O,,43,6.0,192,2004-05-24,5,0,04
04SH00909,1998446544,44,T6544,11.0,60,4,2,2004-03-10,70,OVX EWE,O,,02,6.0,197,2004-05-24,5,0,04
04SH00910,1995106019,10,S6019,12.6,62,3,2,2004-03-10,70,UTE. EWE,U,,07,9.0,192,2004-05-24,5,0,04
04SH00911,1999091075,09,91075,11.8,60,4,2,2004-03-10,70,OVX EWE,O,,07,5.0,172,2004-05-24,5,0,04
04SH00912,1995105655,10,S5655,11.0,62,3,2,2004-03-10,70,UTE. EWE,U,,07,9.0,168,2004-05-24,5,0,04
04SH00913,1999447522,44,T7522,11.4,58,5,2,2004-03-10,70,OVX EWE,O,,02,5.0,154,2004-05-24,5,0,04
04SH00914,1998008281,00, 8281,9.0,62,3,2,2004-03-10,70,OVX EWE,O,,07,6.0,197,2004-05-24,5,0,04
04SH00915,2000111128,11,R1128,14.6,60,4,2,2004-03-10,70,OVX EWE,O,,07,4.0,198,2004-05-24,5,0,04
04SH00916,2000001056,00,01056,11.0,62,3,2,2004-03-10,70,OVX EWE,O,,07,4.0,176,2004-05-24,5,0,04
04SH00917,1995106328,10,S6328,9.8,60,4,2,2004-03-10,70,UTE. EWE,U,,07,9.0,165,2004-05-24,5,0,04
04SH00918,1997044899,04,A4899,7.0,62,3,2,2004-03-10,70,UTE. EWE,U,,30,6.5,175,2004-05-24,5,0,04
04SH00919,1996106704,10,S6704,11.0,60,4,2,2004-03-10,70,UTE. EWE,U,,07,8.0,168,2004-05-24,5,0,04
04SH00920,2000641473,64,K1473,13.6,58,5,2,2004-03-10,70,OVX EWE,O,,05,4.0,220,2004-05-24,5,0,04
04SH00921,1998446836,44,T6836,12.0,58,5,2,2004-03-10,70,OVX EWE,O,,02,6.0,226,2004-05-24,5,0,04
04SH00922,1998045878,04,A5878,7.0,58,5,2,2004-03-10,70,OVX EWE,O,,30,5.5,185,2004-05-24,5,0,04
04SH00923,2002818406,81,Z8406,8.8,62,3,2,2004-03-10,70,OVX EWE,O,,07,2.0,174,2004-05-24,5,0,04
04SH00924,1998814666,81,Z4666,10.2,60,4,2,2004-03-10,70,OVX EWE,O,,34,6.0,213,2004-05-24,5,0,04
04SH00925,1994104960,10,S4960,11.4,62,3,2,2004-03-10,70,OVX EWE,O,AGE 10 !,07,10.0,0,,,0,04
04SH00926,2000111541,11,R1541,15.2,60,4,2,2004-03-10,70,OVX EWE,O,,43,4.0,161,2004-05-24,5,0,04
04SH00927,2002818246,81,Z8246,6.6,60,4,2,2004-03-10,70,OVX EWE,O,,07,2.0,147,2004-05-24,5,0,04
04SH00928,1995105923,10,S5923,9.8,60,4,2,2004-03-10,70,UTE. EWE,U,,07,9.0,158,2004-05-24,5,0,04
04SH00929,1996107518,10,S7518,10.6,62,3,2,2004-03-10,70,UTE. EWE,U,,07,8.0,136,2004-05-24,5,0,04
04SH00930,2002818399,81,Z8399,9.8,60,4,2,2004-03-10,70,OVX EWE,O,,00,2.0,159,2004-05-24,5,0,04
04SH00931,1997044601,04,A4601,7.8,60,4,2,2004-03-10,70,OVX EWE,O,,30,7.0,0,,,0,04
04SH00932,1995105784,10,S5784,13.0,62,3,2,2004-03-10,70,UTE. EWE,U,,07,9.0,173,2004-05-24,5,0,04
04SH00933,1995106269,10,S6269,10.0,60,4,2,2004-03-10,70,UTE. EWE,U,,42,9.0,139,2004-05-24,5,0,04
04SH00934,2001048682,04,A8682,5.8,60,4,2,2004-03-10,70,OVX EWE,O,,30,3.0,177,2004-05-24,5,0,04
04SH00935,2000000483,00,00483,7.4,64,2,2,2004-03-10,70,OVX EWE,O,,07,4.0,161,2004-05-24,5,0,04
04SH00936,1996106864,10,S6864,10.0,58,5,2,2004-03-10,70,UTE. EWE,U,,43,8.0,172,2004-05-24,5,0,04
04SH00937,2002818234,81,Z8234,12.4,62,3,2,2004-03-10,70,OVX EWE,O,,00,2.0,183,2004-05-24,5,0,04
04SH00938,1997044777,04,A4777,7.8,58,5,2,2004-03-10,70,UTE. EWE,U,,30,6.5,174,2004-05-24,5,0,04
04SH00939,1998109203,10,S9203,12.2,64,2,2,2004-03-10,70,OVX EWE,O,,07,6.0,223,2004-05-24,5,0,04
04SH00940,2001048691,04,A8691,9.4,56,6,2,2004-03-10,70,OVX EWE,O,,30,3.0,169,2004-05-24,5,0,04
04SH00941,1996106931,10,S6931,9.8,62,3,2,2004-03-10,70,UTE. EWE,U,,43,8.0,163,2004-05-24,5,0,04
04SH00942,1998045853,04,A5853,7.4,58,5,2,2004-03-10,70,OVX EWE,O,,30,5.5,200,2004-05-24,5,0,04
04SH00943,1996106631,10,S6631,12.2,62,3,2,2004-03-10,70,UTE. EWE,U,,07,8.0,164,2004-05-24,5,0,04
04SH00944,1997639525,63,K9525,10.2,62,3,2,2004-03-10,70,OVX EWE,O,,06,7.0,0,,,0,04
04SH00945,2002818276,81,Z8276,9.4,62,3,2,2004-03-10,70,OVX EWE,O,,07,2.0,162,2004-05-24,5,0,04
04SH00946,2000001499,00,01499,12.8,58,5,2,2004-03-10,70,OVX EWE,O,,07,4.0,177,2004-05-24,5,0,04
04SH00947,2000001287,00,01287,12.0,60,4,2,2004-03-10,70,OVX EWE,O,,07,4.0,185,2004-05-24,5,0,04
04SH00948,1997044733,04,A4733,7.2,58,5,2,2004-03-10,70,UTE. EWE,U,,30,6.5,185,2004-05-24,5,0,04
04SH00949,2000001139,00,01139,14.2,56,6,2,2004-03-10,70,OVX EWE,O,,06,4.0,227,2004-05-24,5,0,04
04SH00950,2001048671,04,A8671,9.0,58,5,2,2004-03-10,70,OVX EWE,O,,30,3.0,192,2004-05-24,5,0,04
04SH00951,1998446593,44,T6593,12.0,60,4,2,2004-03-10,70,OVX EWE,O,,02,6.0,181,2004-05-24,5,0,04
04SH00952,1998446566,44,T6566,12.2,60,4,2,2004-03-10,70,OVX EWE,O,,02,6.0,201,2004-05-24,5,0,04
04SH00953,1999110691,11,R0691,12.0,60,4,2,2004-03-10,70,OVX EWE,O,,07,5.0,211,2004-05-24,5,0,04
04SH00954,1999046473,04,A6473,9.0,58,5,2,2004-03-10,70,OVX EWE,O,,30,5.0,202,2004-05-24,5,0,04
04SH00955,1996107503,10,S7503,11.8,64,2,2,2004-03-10,70,UTE. EWE,U,,07,8.0,192,2004-05-24,5,0,04
04SH00956,1995106208,10,S6208,7.4,64,2,2,2004-03-10,70,UTE. EWE,U,,07,9.0,160,2004-05-24,5,0,04
04SH00957,1998446436,44,T6436,11.8,64,2,2,2004-03-10,70,OVX EWE,O,,02,6.0,221,2004-05-24,5,0,04
04SH00958,2000001066,00,01066,11.6,60,4,2,2004-03-10,70,OVX EWE,O,,07,4.0,212,2004-05-24,5,0,04
04SH00959,1999110125,11,R0125,10.6,62,3,2,2004-03-10,70,OVX EWE,O,,07,5.0,186,2004-05-24,5,0,04
04SH00960,1998008697,00, 8697,7.4,60,4,2,2004-03-10,70,UTE. EWE,U,,30,6.0,160,2004-05-24,5,0,04
04SH00961,1996107270,10,S7270,9.2,64,2,2,2004-03-10,70,OVX EWE,O,,07,8.0,0,,,0,04
04SH00962,2000000116,00,00116,13.6,62,3,2,2004-03-10,70,OVX EWE,O,,07,4.0,181,2004-05-24,5,0,04
04SH00963,1996107382,10,S7382,10.4,58,5,2,2004-03-10,70,UTE. EWE,U,,07,8.0,168,2004-05-24,5,0,04
04SH00964,2002818419,81,Z8419,11.8,62,3,2,2004-03-10,70,OREGON EWE,O,,07,2.0,0,,,0,04
04SH00965,2000447917,44,T7917,10.8,62,3,2,2004-03-10,70,OVX EWE,O,,02,4.0,167,2004-05-24,5,0,04
04SH00966,1998109601,10,S9601,13.8,62,3,2,2004-03-10,70,OVX EWE,O,,07,6.0,185,2004-05-24,5,0,04
04SH00967,1999091084,09,91084,8.8,60,4,2,2004-03-10,70,OVX EWE,O,,30,5.0,145,2004-05-24,5,0,04
04SH00968,1999110444,11,R0444,13.8,60,4,2,2004-03-10,70,OVX EWE,O,,07,5.0,215,2004-05-24,5,0,04
