UID,ETAG,SEX,BRWT,FLWT,GRFL,BAND,WDAY,LOT,RMK,ADG,DISP
10SH01271,X7350,2,0,74,7.4,,2010-02-18,T3,,0,
10SH01272,X8034,2,0,34,3.4,,2010-02-18,R3,,0,
10SH01273,H5465,2,0,42,4.2,,2010-02-18,30,,0,
10SH01274,R7634,2,0,54,5.4,,2010-02-18,07,,0,
10SH01275,R7970,2,0,56,5.6,,2010-02-18,07,,0,
10SH01276,X7636,2,0,62,6.2,,2010-02-18,TC,,0,
10SH01277,H4843,2,0,50,5.0,,2010-02-18,30,,0,
10SH01278,H4824,2,0,52,5.2,,2010-02-18,30,,0,
10SH01279,K4445,2,0,36,3.6,,2010-02-18,06,,0,
10SH01280,X7710,2,0,66,6.6,,2010-02-18,TC,,0,
10SH01281,K4510,2,0,76,7.6,,2010-02-18,06,,0,
10SH01282,X7240,2,0,64,6.4,,2010-02-18,TC,,0,
10SH01283,X7731,2,0,56,5.6,,2010-02-18,R3,,0,
10SH01284,K4498,2,0,66,6.6,,2010-02-18,06,,0,
10SH01285,R7637,2,0,70,7.0,,2010-02-18,07,,0,
10SH01286,R7482,2,0,98,9.8,,2010-02-18,07,,0,
10SH01287,R7510,2,0,64,6.4,,2010-02-18,07,,0,
10SH01288,R8006,2,0,54,5.4,,2010-02-18,07,,0,
10SH01289,R7665,2,0,60,6.0,,2010-02-18,07,,0,
10SH01290,H5222,2,0,40,4.0,,2010-02-18,30,,0,
10SH01291,X8250,3,0,46,4.6,,2010-02-18,MY,,0,
10SH01292,X8007,2,0,38,3.8,,2010-02-18,R3,,0,
10SH01293,T2572,2,0,32,3.2,,2010-02-18,02,,0,
10SH01294,R8035,2,0,58,5.8,,2010-02-18,07,,0,
10SH01295,R7451,2,0,54,5.4,,2010-02-18,07,,0,
10SH01296,H5356,2,0,34,3.4,,2010-02-18,30,,0,
10SH01297,T2440,2,0,70,7.0,,2010-02-18,02,,0,
10SH01298,X7838,3,0,42,4.2,,2010-02-18,MY,,0,
10SH01299,R8025,2,0,44,4.4,,2010-02-18,07,,0,
10SH01300,X7904,2,0,48,4.8,,2010-02-18,MY,,0,
10SH01301,R7444,2,0,38,3.8,,2010-02-18,07,,0,
10SH01302,R7863,2,0,54,5.4,,2010-02-18,07,,0,
10SH01303,R7802,2,0,60,6.0,,2010-02-18,07,,0,
10SH01304,R7853,2,0,46,4.6,,2010-02-18,07,,0,
10SH01305,R7844,2,0,56,5.6,,2010-02-18,07,,0,
10SH01306,R8023,2,0,44,4.4,,2010-02-18,07,,0,
10SH01307,R7567,2,0,62,6.2,,2010-02-18,07,,0,
10SH01308,X8106,3,0,26,2.6,,2010-02-18,MY,,0,
10SH01309,R7967,2,0,58,5.8,,2010-02-18,07,,0,
10SH01310,T2524,2,0,74,7.4,,2010-02-18,02,,0,
10SH01311,T2501,2,0,58,5.8,,2010-02-18,02,,0,
10SH01312,R7473,2,0,68,6.8,,2010-02-18,07,,0,
10SH01313,T2846,2,0,34,3.4,,2010-02-18,02,,0,
10SH01314,T2463,2,0,70,7.0,,2010-02-18,02,,0,
10SH01315,T2392,2,0,56,5.6,,2010-02-18,02,,0,
10SH01316,R7939,2,0,52,5.2,,2010-02-18,07,,0,
10SH01317,T2384,2,0,54,5.4,,2010-02-18,02,,0,
10SH01318,R7650,2,0,66,6.6,,2010-02-18,07,,0,
10SH01319,T2650,2,0,70,7.0,,2010-02-18,02,,0,
10SH01320,T2620,2,0,64,6.4,,2010-02-18,02,,0,
10SH01321,H5140,2,0,34,3.4,,2010-02-18,30,,0,
10SH01322,R7859,2,0,64,6.4,,2010-02-18,07,,0,
10SH01323,X8190,2,0,34,3.4,,2010-02-18,R3,,0,
10SH01324,R7594,2,0,70,7.0,,2010-02-18,07,,0,
10SH01325,T2821,2,0,58,5.8,,2010-02-18,02,,0,
10SH01326,T2829,2,0,24,2.4,,2010-02-18,02,,0,
10SH01327,R7625,2,0,70,7.0,,2010-02-18,07,,0,
10SH01328,R7788,2,0,82,8.2,,2010-02-18,07,,0,
10SH01329,R7940,2,0,50,5.0,,2010-02-18,07,,0,
10SH01330,X7959,3,0,24,2.4,,2010-02-18,MY,,0,
10SH01331,H5202,2,0,40,4.0,,2010-02-18,30,,0,
10SH01332,T2781,2,0,54,5.4,,2010-02-18,02,,0,
10SH01333,R7467,2,0,78,7.8,,2010-02-18,07,,0,
10SH01334,K4473,2,0,46,4.6,,2010-02-18,06,,0,
10SH01335,R7812,2,0,46,4.6,,2010-02-18,07,,0,
10SH01336,H5102,2,0,34,3.4,,2010-02-18,30,,0,
10SH01337,R7641,2,0,68,6.8,,2010-02-18,07,,0,
10SH01338,T2777,2,0,66,6.6,,2010-02-18,02,,0,
10SH01339,H5048,2,0,42,4.2,,2010-02-18,30,,0,
10SH01340,R7635,2,0,70,7.0,,2010-02-18,07,,0,
10SH01341,X8159,2,0,40,4.0,,2010-02-18,R3,,0,
10SH01342,R7735,2,0,70,7.0,,2010-02-18,07,,0,
10SH01343,T2845,2,0,66,6.6,,2010-02-18,02,,0,
10SH01344,K4601,2,0,90,9.0,,2010-02-18,06,,0,
10SH01345,T2465,2,0,50,5.0,,2010-02-18,02,,0,
10SH01346,R7986,2,0,58,5.8,,2010-02-18,07,,0,
10SH01347,R7552,2,0,56,5.6,,2010-02-18,07,,0,
10SH01348,T2509,2,0,52,5.2,,2010-02-18,02,,0,
10SH01349,T2670,2,0,66,6.6,,2010-02-18,02,,0,
10SH01350,R7669,2,0,66,6.6,,2010-02-18,07,,0,
10SH01351,R7850,2,0,64,6.4,,2010-02-18,07,,0,
10SH01352,K4599,2,0,82,8.2,,2010-02-18,06,,0,
10SH01353,K4461,2,0,76,7.6,,2010-02-18,06,,0,
10SH01354,T2754,2,0,74,7.4,,2010-02-18,02,,0,
10SH01355,T2577,2,0,68,6.8,,2010-02-18,02,,0,
10SH01356,T2665,2,0,76,7.6,,2010-02-18,02,,0,
10SH01357,T2727,2,0,68,6.8,,2010-02-18,02,,0,
10SH01358,R8013,2,0,64,6.4,,2010-02-18,07,,0,
10SH01359,T2798,2,0,80,8.0,,2010-02-18,02,,0,
10SH01360,X8240,3,0,44,4.4,,2010-02-18,MY,,0,
10SH01361,R7728,2,0,66,6.6,,2010-02-18,07,,0,
10SH01362,H5131,2,0,32,3.2,,2010-02-18,30,,0,
10SH01363,X8210,3,0,40,4.0,,2010-02-18,MY,,0,
10SH01364,X7998,2,0,38,3.8,,2010-02-18,R3,,0,
10SH01365,T2773,2,0,48,4.8,,2010-02-18,02,,0,
10SH01366,T2470,2,0,64,6.4,,2010-02-18,02,,0,
10SH01367,K4535,2,0,56,5.6,,2010-02-18,06,,0,
10SH01368,T2815,2,0,44,4.4,,2010-02-18,02,,0,
10SH01369,H5069,2,0,32,3.2,,2010-02-18,30,,0,
10SH01370,T2731,2,0,70,7.0,,2010-02-18,02,,0,
10SH01371,R7964,2,0,46,4.6,,2010-02-18,07,,0,
10SH01372,R7755,2,0,38,3.8,,2010-02-18,07,,0,
10SH01373,T2713,2,0,44,4.4,,2010-02-18,02,,0,
10SH01374,T2771,2,0,60,6.0,,2010-02-18,02,,0,
10SH01375,R7519,2,0,50,5.0,,2010-02-18,07,,0,
10SH01376,R8003,2,0,44,4.4,,2010-02-18,07,,0,
10SH01377,T2433,2,0,78,7.8,,2010-02-18,02,,0,
10SH01378,R7674,2,0,72,7.2,,2010-02-18,07,,0,
10SH01379,R7676,2,0,66,6.6,,2010-02-18,07,,0,
10SH01380,R8002,2,0,42,4.2,,2010-02-18,07,,0,
10SH01381,X8245,3,0,46,4.6,,2010-02-18,MY,,0,
10SH01382,R7770,2,0,52,5.2,,2010-02-18,07,,0,
10SH01383,R7819,2,0,46,4.6,,2010-02-18,07,,0,
10SH01384,T2707,2,0,82,8.2,,2010-02-18,02,,0,
10SH01385,T2776,2,0,68,6.8,,2010-02-18,02,,0,
10SH01386,X7867,2,0,60,6.0,,2010-02-18,MY,,0,
10SH01387,X7860,2,0,52,5.2,,2010-02-18,R3,,0,
10SH01388,T2804,2,0,32,3.2,,2010-02-18,20,,0,
10SH01389,R7685,2,0,96,9.6,,2010-02-18,07,,0,
10SH01390,K4474,2,0,66,6.6,,2010-02-18,06,,0,
10SH01391,R8031,2,0,40,4.0,,2010-02-18,07,,0,
10SH01392,X7572,2,0,44,4.4,,2010-02-18,R3,,0,
10SH01393,T2520,2,0,62,6.2,,2010-02-18,02,,0,
10SH01394,X8228,3,0,40,4.0,,2010-02-18,MY,,0,
10SH01395,R7842,2,0,46,4.6,,2010-02-18,07,,0,
10SH01396,K4450,2,0,62,6.2,,2010-02-18,06,,0,
10SH01397,K4455,2,0,70,7.0,,2010-02-18,06,,0,
10SH01398,T2499,2,0,50,5.0,,2010-02-18,02,,0,
10SH01399,X7990,3,0,32,3.2,,2010-02-18,MY,,0,
10SH01400,X7915,2,0,44,4.4,,2010-02-18,MY,,0,
10SH01401,R7456,2,0,72,7.2,,2010-02-18,07,,0,
10SH01402,K4552,2,0,54,5.4,,2010-02-18,06,,0,
10SH01403,R7461,2,0,58,5.8,,2010-02-18,07,,0,
10SH01404,X7434,2,0,32,3.2,,2010-02-18,TC,,0,
10SH01405,R7740,2,0,68,6.8,,2010-02-18,07,,0,
10SH01406,T2751,2,0,76,7.6,,2010-02-18,02,,0,
10SH01407,T2415,2,0,76,7.6,,2010-02-18,02,,0,
10SH01408,R7491,2,0,46,4.6,,2010-02-18,07,,0,
10SH01409,X7905,3,0,44,4.4,,2010-02-18,MY,,0,
10SH01410,T2691,2,0,56,5.6,,2010-02-18,02,,0,
10SH01411,H4807,2,0,68,6.8,,2010-02-18,30,,0,
10SH01412,H5180,2,0,42,4.2,,2010-02-18,30,,0,
10SH01413,T2488,2,0,70,7.0,,2010-02-18,02,,0,
10SH01414,R7921,2,0,56,5.6,,2010-02-18,07,,0,
10SH01415,R7741,2,0,60,6.0,,2010-02-18,07,,0,
10SH01416,R7837,2,0,78,7.8,,2010-02-18,07,,0,
10SH01417,R7729,2,0,56,5.6,,2010-02-18,07,,0,
10SH01418,T2419,2,0,68,6.8,,2010-02-18,02,,0,
10SH01419,R7715,2,0,36,3.6,,2010-02-18,07,,0,
10SH01420,R7956,2,0,46,4.6,,2010-02-18,07,,0,
10SH01421,T2660,2,0,78,7.8,,2010-02-18,02,,0,
10SH01422,X8352,2,0,50,5.0,,2010-02-18,MY,,0,
10SH01423,T2553,2,0,60,6.0,,2010-02-18,02,,0,
10SH01424,X7895,2,0,52,5.2,,2010-02-18,MY,,0,
10SH01425,X8052,2,0,46,4.6,,2010-02-18,MY,,0,
10SH01426,H4805,2,0,44,4.4,,2010-02-18,30,,0,
10SH01427,R7856,2,0,44,4.4,,2010-02-18,07,,0,
10SH01428,R7732,2,0,60,6.0,,2010-02-18,07,,0,
10SH01429,R7587,2,0,88,8.8,,2010-02-18,07,,0,
10SH01430,T2418,2,0,60,6.0,,2010-02-18,02,,0,
10SH01431,T2652,2,0,60,6.0,,2010-02-18,02,,0,
10SH01432,H5306,2,0,44,4.4,,2010-02-18,30,,0,
10SH01433,K4428,2,0,60,6.0,,2010-02-18,06,,0,
10SH01434,T2819,2,0,70,7.0,,2010-02-18,02,,0,
10SH01435,T2523,2,0,52,5.2,,2010-02-18,02,,0,
10SH01436,R7700,2,0,30,3.0,,2010-02-18,07,,0,
10SH01437,T2516,2,0,80,8.0,,2010-02-18,02,,0,
10SH01438,R7557,2,0,70,7.0,,2010-02-18,07,,0,
10SH01439,R7476,2,0,70,7.0,,2010-02-18,07,,0,
10SH01440,T2552,2,0,92,9.2,,2010-02-18,02,,0,
10SH01441,K4528,2,0,44,4.4,,2010-02-18,06,,0,
10SH01442,T2794,2,0,40,4.0,,2010-02-18,02,,0,
10SH01443,X8211,3,0,36,3.6,,2010-02-18,MY,,0,
10SH01444,R7796,2,0,54,5.4,,2010-02-18,07,,0,
10SH01445,T2841,2,0,58,5.8,,2010-02-18,02,,0,
10SH01446,T2738,2,0,54,5.4,,2010-02-18,02,,0,
10SH01447,T2578,2,0,82,8.2,,2010-02-18,02,,0,
10SH01448,R7612,2,0,58,5.8,,2010-02-18,07,,0,
10SH01449,R7743,2,0,60,6.0,,2010-02-18,07,,0,
10SH01450,T2802,2,0,60,6.0,,2010-02-18,02,,0,
10SH01451,T2519,2,0,62,6.2,,2010-02-18,02,,0,
10SH01452,T2487,2,0,58,5.8,,2010-02-18,02,,0,
10SH01453,R7618,2,0,50,5.0,,2010-02-18,07,,0,
10SH01454,H5225,2,0,62,6.2,,2010-02-18,30,,0,
10SH01455,K4451,2,0,50,5.0,,2010-02-18,06,,0,
10SH01456,T2586,2,0,68,6.8,,2010-02-18,02,,0,
10SH01457,T2436,2,0,54,5.4,,2010-02-18,02,,0,
10SH01458,X8066,2,0,54,5.4,,2010-02-18,MY,,0,
10SH01459,K4482,2,0,90,9.0,,2010-02-18,06,,0,
10SH01460,R7880,2,0,68,6.8,,2010-02-18,07,,0,
10SH01461,H4769,2,0,68,6.8,,2010-02-18,30,,0,
10SH01462,T2549,2,0,76,7.6,,2010-02-18,02,,0,
10SH01463,T2434,2,0,56,5.6,,2010-02-18,02,,0,
10SH01464,T2445,2,0,86,8.6,,2010-02-18,02,,0,
10SH01465,X8277,2,0,62,6.2,,2010-02-18,MY,,0,
10SH01466,T2403,2,0,58,5.8,,2010-02-18,02,,0,
10SH01467,T2634,2,0,102,10.2,,2010-02-18,02,,0,
10SH01468,T2602,2,0,62,6.2,,2010-02-18,02,,0,
10SH01469,X7953,3,0,82,8.2,,2010-02-18,MY,,0,
10SH01470,X7963,2,0,52,5.2,,2010-02-18,MY,,0,
10SH01471,R7894,2,0,70,7.0,,2010-02-18,07,,0,
10SH01472,K4579,2,0,76,7.6,,2010-02-18,06,,0,
10SH01473,K4457,2,0,62,6.2,,2010-02-18,06,,0,
10SH01474,X8377,2,0,56,5.6,,2010-02-18,MY,,0,
10SH01475,T2646,2,0,44,4.4,,2010-02-18,02,,0,
10SH01476,X7259,2,0,38,3.8,,2010-02-18,TC,,0,
10SH01477,T2466,2,0,48,4.8,,2010-02-18,02,,0,
10SH01478,X8187,2,0,60,6.0,,2010-02-18,MY,,0,
10SH01479,T2715,2,0,38,3.8,,2010-02-18,02,,0,
10SH01480,H5411,2,0,34,3.4,,2010-02-18,30,,0,
10SH01481,X8335,2,0,38,3.8,,2010-02-18,MY,,0,
10SH01482,R7620,2,0,46,4.6,,2010-02-18,07,,0,
10SH01483,H5313,2,0,42,4.2,,2010-02-18,30,,0,
10SH01484,K4581,2,0,52,5.2,,2010-02-18,06,,0,
10SH01485,R7823,2,0,44,4.4,,2010-02-18,07,,0,
10SH01486,T2813,2,0,56,5.6,,2010-02-18,02,,0,
10SH01487,R7462,2,0,70,7.0,,2010-02-18,07,,0,
10SH01488,X7773,2,0,64,6.4,,2010-02-18,C3,,0,
10SH01489,R7786,2,0,64,6.4,,2010-02-18,07,,0,
10SH01490,T2394,2,0,72,7.2,,2010-02-18,02,,0,
10SH01491,R8026,2,0,52,5.2,,2010-02-18,07,,0,
10SH01492,T2381,2,0,106,10.6,,2010-02-18,02,,0,
10SH01493,R7749,2,0,54,5.4,,2010-02-18,07,,0,
10SH01494,H5158,2,0,58,5.8,,2010-02-18,30,,0,
10SH01495,R7440,2,0,60,6.0,,2010-02-18,07,,0,
10SH01496,R7927,2,0,56,5.6,,2010-02-18,07,,0,
10SH01497,K4605,2,0,52,5.2,,2010-02-18,06,,0,
10SH01498,X7916,3,0,42,4.2,,2010-02-18,MY,,0,
10SH01499,T2490,2,0,82,8.2,,2010-02-18,02,,0,
10SH01500,T1373,2,0,98,9.8,,2010-02-18,02,,0,
10SH01501,T2040,2,0,76,7.6,,2010-02-18,02,,0,
10SH01502,T1659,2,0,84,8.4,,2010-02-18,02,,0,
10SH01503,T1853,2,0,122,12.2,,2010-02-18,02,,0,
10SH01504,T1421,2,0,84,8.4,,2010-02-18,02,,0,
10SH01505,T2060,2,0,92,9.2,,2010-02-18,02,,0,
10SH01506,T1890,2,0,114,11.4,,2010-02-18,02,,0,
10SH01507,T1538,2,0,110,11.0,,2010-02-18,02,,0,
10SH01508,T9842,2,0,104,10.4,,2010-02-18,02,,0,
10SH01509,T0582,2,0,126,12.6,,2010-02-18,02,,0,
10SH01510,T2275,2,0,104,10.4,,2010-02-18,02,,0,
10SH01511,T1507,2,0,110,11.0,,2010-02-18,02,,0,
10SH01512,T0845,2,0,86,8.6,,2010-02-18,02,,0,
10SH01513,T1409,2,0,120,12.0,,2010-02-18,02,,0,
10SH01514,T1704,2,0,92,9.2,,2010-02-18,02,,0,
10SH01515,T2297,2,0,118,11.8,,2010-02-18,02,,0,
10SH01516,T1809,2,0,104,10.4,,2010-02-18,02,,0,
10SH01517,T1384,2,0,84,8.4,,2010-02-18,02,,0,
10SH01518,T1424,2,0,80,8.0,,2010-02-18,02,,0,
10SH01519,T1518,2,0,112,11.2,,2010-02-18,02,,0,
10SH01520,T2112,2,0,66,6.6,,2010-02-18,02,,0,
10SH01521,T9145,2,0,122,12.2,,2010-02-18,02,,0,
10SH01522,T0155,2,0,94,9.4,,2010-02-18,02,,0,
10SH01523,T1234,2,0,104,10.4,,2010-02-18,02,,0,
10SH01524,K3338,2,0,110,11.0,,2010-02-18,06,,0,
10SH01525,T1336,2,0,92,9.2,,2010-02-18,02,,0,
10SH01526,T1307,2,0,78,7.8,,2010-02-18,02,,0,
10SH01527,T2041,2,0,82,8.2,,2010-02-18,02,,0,
10SH01528,T1981,2,0,92,9.2,,2010-02-18,02,,0,
10SH01529,T0627,2,0,116,11.6,,2010-02-18,02,,0,
10SH01530,T2043,2,0,98,9.8,,2010-02-18,02,,0,
10SH01531,T1433,2,0,90,9.0,,2010-02-18,02,,0,
10SH01532,T0095,2,0,94,9.4,,2010-02-18,02,,0,
10SH01533,T2080,2,0,104,10.4,,2010-02-18,02,,0,
10SH01534,H1922,2,0,88,8.8,,2010-02-18,30,,0,
10SH01535,T1131,2,0,100,10.0,,2010-02-18,02,,0,
10SH01536,T9557,2,0,86,8.6,,2010-02-18,02,,0,
10SH01537,T9826,2,0,94,9.4,,2010-02-18,02,,0,
10SH01538,T0238,2,0,94,9.4,,2010-02-18,02,,0,
10SH01539,T2309,2,0,82,8.2,,2010-02-18,02,,0,
10SH01540,T0774,2,0,100,10.0,,2010-02-18,02,,0,
10SH01541,T2162,2,0,118,11.8,,2010-02-18,02,,0,
10SH01542,T2167,2,0,82,8.2,,2010-02-18,02,,0,
10SH01543,T0016,2,0,92,9.2,,2010-02-18,02,,0,
10SH01544,T1398,2,0,78,7.8,,2010-02-18,02,,0,
10SH01545,H4283,2,0,60,6.0,,2010-02-18,30,,0,
10SH01546,T0233,2,0,76,7.6,,2010-02-18,02,,0,
10SH01547,T1258,2,0,88,8.8,,2010-02-18,02,,0,
10SH01548,T1990,2,0,98,9.8,,2010-02-18,02,,0,
10SH01549,T1652,2,0,84,8.4,,2010-02-18,02,,0,
10SH01550,T0963,2,0,106,10.6,,2010-02-18,02,,0,
10SH01551,T2146,2,0,88,8.8,,2010-02-18,02,,0,
10SH01552,T0417,2,0,108,10.8,,2010-02-18,02,,0,
10SH01553,T2210,2,0,108,10.8,,2010-02-18,02,,0,
10SH01554,T1980,2,0,102,10.2,,2010-02-18,02,,0,
10SH01555,T0371,2,0,82,8.2,,2010-02-18,02,,0,
10SH01556,T0852,2,0,104,10.4,,2010-02-18,02,,0,
10SH01557,T1202,2,0,94,9.4,,2010-02-18,02,,0,
10SH01558,T2248,2,0,106,10.6,,2010-02-18,02,,0,
10SH01559,T0454,2,0,104,10.4,,2010-02-18,02,,0,
10SH01560,T2075,2,0,62,6.2,,2010-02-18,02,,0,
10SH01561,H2539,2,0,86,8.6,,2010-02-18,33,,0,
10SH01562,T1985,2,0,98,9.8,,2010-02-18,02,,0,
10SH01563,T2319,2,0,74,7.4,,2010-02-18,02,,0,
10SH01564,T0453,2,0,114,11.4,,2010-02-18,02,,0,
10SH01565,T1091,2,0,74,7.4,,2010-02-18,02,,0,
10SH01566,T2331,2,0,102,10.2,,2010-02-18,02,,0,
10SH01567,T2296,2,0,104,10.4,,2010-02-18,02,,0,
10SH01568,T0938,2,0,98,9.8,,2010-02-18,02,,0,
10SH01569,H2315,2,0,54,5.4,,2010-02-18,33,,0,
10SH01570,T2113,2,0,94,9.4,,2010-02-18,02,,0,
10SH01571,T1712,2,0,108,10.8,,2010-02-18,02,,0,
10SH01572,T1243,2,0,106,10.6,,2010-02-18,02,,0,
10SH01573,T1509,2,0,96,9.6,,2010-02-18,02,,0,
10SH01574,T0957,2,0,104,10.4,,2010-02-18,02,,0,
10SH01575,T1382,2,0,132,13.2,,2010-02-18,02,,0,
10SH01576,T2137,2,0,100,10.0,,2010-02-18,02,,0,
10SH01577,X5336,2,0,82,8.2,,2010-02-18,TC,,0,
10SH01578,T2084,2,0,102,10.2,,2010-02-18,02,,0,
10SH01579,T1895,2,0,130,13.0,,2010-02-18,02,,0,
10SH01580,T1264,2,0,82,8.2,,2010-02-18,02,,0,
10SH01581,03160,2,0,106,10.6,,2010-02-18,33,,0,
10SH01582,T0194,2,0,86,8.6,,2010-02-18,02,,0,
10SH01583,T1869,2,0,116,11.6,,2010-02-18,02,,0,
10SH01584,X0617,2,0,114,11.4,,2010-02-18,01,,0,
10SH01585,T0333,2,0,82,8.2,,2010-02-18,02,,0,
10SH01586,X6133,2,0,92,9.2,,2010-02-18,TC,,0,
10SH01587,X7049,2,0,76,7.6,,2010-02-18,00,,0,
10SH01588,T2117,2,0,110,11.0,,2010-02-18,02,,0,
10SH01589,T0691,2,0,164,16.4,,2010-02-18,02,,0,
10SH01590,T1127,2,0,92,9.2,,2010-02-18,02,,0,
10SH01591,T8330,2,0,112,11.2,,2010-02-18,02,,0,
10SH01592,T0882,2,0,62,6.2,,2010-02-18,02,,0,
10SH01593,T1171,2,0,122,12.2,,2010-02-18,02,,0,
10SH01594,T1320,2,0,112,11.2,,2010-02-18,02,,0,
10SH01595,T1436,2,0,100,10.0,,2010-02-18,02,,0,
10SH01596,T1160,2,0,80,8.0,,2010-02-18,02,,0,
10SH01597,T1900,2,0,112,11.2,,2010-02-18,02,,0,
10SH01598,T1274,2,0,94,9.4,,2010-02-18,02,,0,
10SH01599,T2202,2,0,86,8.6,,2010-02-18,02,,0,
10SH01600,T1333,2,0,96,9.6,,2010-02-18,02,,0,
10SH01601,T9988,2,0,116,11.6,,2010-02-18,02,,0,
10SH01602,T1532,2,0,82,8.2,,2010-02-18,02,,0,
10SH01603,T0695,2,0,80,8.0,,2010-02-18,02,,0,
10SH01604,T2293,2,0,104,10.4,,2010-02-18,02,,0,
10SH01605,R6728,2,0,94,9.4,,2010-02-18,07,,0,
10SH01606,T0509,2,0,102,10.2,,2010-02-18,02,,0,
10SH01607,T1294,2,0,118,11.8,,2010-02-18,02,,0,
10SH01608,T1363,2,0,102,10.2,,2010-02-18,02,,0,
10SH01609,T1537,2,0,96,9.6,,2010-02-18,02,,0,
10SH01610,T0943,2,0,116,11.6,,2010-02-18,02,,0,
10SH01611,R6839,2,0,106,10.6,,2010-02-18,07,,0,
10SH01612,T2160,2,0,68,6.8,,2010-02-18,02,,0,
10SH01613,T9587,2,0,104,10.4,,2010-02-18,02,,0,
10SH01614,T2239,2,0,98,9.8,,2010-02-18,02,,0,
10SH01615,T1399,2,0,94,9.4,,2010-02-18,02,,0,
10SH01616,T1087,2,0,102,10.2,,2010-02-18,02,,0,
10SH01617,H2189,2,0,86,8.6,,2010-02-18,30,,0,
10SH01618,T1592,2,0,96,9.6,,2010-02-18,02,,0,
10SH01619,T1441,2,0,94,9.4,,2010-02-18,02,,0,
10SH01620,T1608,2,0,114,11.4,,2010-02-18,02,,0,
10SH01621,H2341,2,0,62,6.2,,2010-02-18,33,,0,
10SH01622,T1196,2,0,102,10.2,,2010-02-18,02,,0,
10SH01623,T1366,2,0,102,10.2,,2010-02-18,02,,0,
10SH01624,T1868,2,0,112,11.2,,2010-02-18,02,,0,
10SH01625,T1669,2,0,104,10.4,,2010-02-18,02,,0,
10SH01626,T2270,2,0,110,11.0,,2010-02-18,02,,0,
10SH01627,T1930,2,0,92,9.2,,2010-02-18,02,,0,
10SH01628,T1110,2,0,84,8.4,,2010-02-18,02,,0,
10SH01629,R5284,2,0,102,10.2,,2010-02-18,01,,0,
10SH01630,T2114,2,0,126,12.6,,2010-02-18,02,,0,
10SH01631,T9521,2,0,124,12.4,,2010-02-18,02,,0,
10SH01632,T1299,2,0,96,9.6,,2010-02-18,02,,0,
10SH01633,T2010,2,0,76,7.6,,2010-02-18,02,,0,
10SH01634,T2062,2,0,96,9.6,,2010-02-18,02,,0,
10SH01635,T0291,2,0,118,11.8,,2010-02-18,02,,0,
10SH01636,T1998,2,0,104,10.4,,2010-02-18,02,,0,
10SH01637,T2251,2,0,118,11.8,,2010-02-18,02,,0,
10SH01638,T2306,2,0,80,8.0,,2010-02-18,02,,0,
10SH01639,T1843,2,0,90,9.0,,2010-02-18,02,,0,
10SH01640,T0537,2,0,118,11.8,,2010-02-18,02,,0,
10SH01641,T1379,2,0,106,10.6,,2010-02-18,02,,0,
10SH01642,T0601,2,0,102,10.2,,2010-02-18,02,,0,
10SH01643,T2308,2,0,94,9.4,,2010-02-18,02,,0,
10SH01644,T1967,2,0,86,8.6,,2010-02-18,02,,0,
10SH01645,T0344,2,0,96,9.6,,2010-02-18,02,,0,
10SH01646,T0572,2,0,106,10.6,,2010-02-18,02,,0,
10SH01647,T1767,2,0,98,9.8,,2010-02-18,02,,0,
10SH01648,T0792,2,0,102,10.2,,2010-02-18,02,,0,
10SH01649,T2054,2,0,118,11.8,,2010-02-18,02,,0,
10SH01650,T0986,2,0,94,9.4,,2010-02-18,02,,0,
10SH01651,T9506,2,0,70,7.0,,2010-02-18,02,,0,
10SH01652,T1736,2,0,66,6.6,,2010-02-18,02,,0,
10SH01653,T9126,2,0,84,8.4,,2010-02-18,02,,0,
10SH01654,T0803,2,0,100,10.0,,2010-02-18,02,,0,
10SH01655,T1005,2,0,100,10.0,,2010-02-18,02,,0,
10SH01656,X6134,2,0,112,11.2,,2010-02-18,T3,,0,
10SH01657,Z9898,2,0,110,11.0,,2010-02-18,01,,0,
10SH01658,T0306,2,0,78,7.8,,2010-02-18,02,,0,
10SH01659,T0456,2,0,138,13.8,,2010-02-18,02,,0,
10SH01660,T2023,2,0,92,9.2,,2010-02-18,02,,0,
10SH01661,T1795,2,0,86,8.6,,2010-02-18,02,,0,
10SH01662,R6762,2,0,122,12.2,,2010-02-18,07,,0,
10SH01663,T9596,2,0,106,10.6,,2010-02-18,02,,0,
10SH01664,T2217,2,0,70,7.0,,2010-02-18,02,,0,
10SH01665,T1464,2,0,76,7.6,,2010-02-18,02,,0,
10SH01666,T1380,2,0,72,7.2,,2010-02-18,02,,0,
10SH01667,T1530,2,0,106,10.6,,2010-02-18,02,,0,
10SH01668,T1376,2,0,110,11.0,,2010-02-18,02,,0,
10SH01669,T0538,2,0,114,11.4,,2010-02-18,02,,0,
10SH01670,T2104,2,0,84,8.4,,2010-02-18,02,,0,
10SH01671,X6809,2,0,80,8.0,,2010-02-18,C3,,0,
10SH01672,T0933,2,0,80,8.0,,2010-02-18,02,,0,
10SH01673,X4322,2,0,84,8.4,,2010-02-18,TC,,0,
10SH01674,Z8750,2,0,102,10.2,,2010-02-18,01,,0,
10SH01675,X6669,2,0,56,5.6,,2010-02-18,T3,,0,
10SH01676,T1089,2,0,110,11.0,,2010-02-18,02,,0,
10SH01677,T1708,2,0,72,7.2,,2010-02-18,02,,0,
10SH01678,T1856,2,0,96,9.6,,2010-02-18,02,,0,
