UID,ID9,ABN,YR,SEX,BRD,ETAG,LINE,STM,DAYSH,BAND,GRP,SPWT,GRFL,L,CLFL,FLGR1,SIGR,THGR,YLD,HRN,JAW,F,D,N,T,C,WTFEB,SCFEB,RGRP,MICRON,DEV,CRIMP,DIGR,WT_JULY,YEAR,AGE
91SH03834, 90441423, 0,90,2,44,T1423,48,02,141,5,,127,10.5,88,,6,,,,1,2, 8,,,,,134,,,,,,,  0,91,1.0
91SH03835, 90441426, 0,90,2,44,T1426,48,02,140,5,,123,10.0,65,,3,,,,1,2, 7,,,,,137,,,,,,,  0,91,1.0
91SH03836, 90441428, 0,90,2,44,T1428,42,02,136,2,,118,6.9,68,,3,,,,1,2, 7,,,,,120,,,,,,,  0,91,1.0
91SH03837, 90441429, 0,90,2,44,T1429,42,02,137,5,,94,8.7,54,,3,,,,1,2, 8,,,,,111,,,,,,,  0,91,1.0
91SH03838, 90441436, 0,90,2,44,T1436,41,02,137,2,,103,9.6,78,,3,,,,1,1, 7,,,,,135,,,,,,,  0,91,1.0
91SH03839, 90441438, 0,90,1,44,T1438,48,02,141,R,,137,16.0,82,,4,3,5,339,1,1,13,,,,,,,,259,,,5,178,91,1.0
91SH03840, 90441439, 0,90,1,44,T1439,42,02,141,R,,107,9.0,102,,4,3,5,494,2,1, 8,,,,,,,,210,,,2,147,91,1.0
91SH03841, 90441441, 0,90,2,44,T1441,41,02,136,1,,93,9.2,70,,2,,,,1,1, 8,,,,,112,,,,,,,  0,91,1.0
91SH03842, 90441453, 0,90,1,44,T1453,41,02,141,R,,141,11.0,112,,5,4,5,418,1,1, 7,,,,,,,,217,,,2,180,91,1.0
91SH03843, 90441454, 0,90,2,44,T1454,41,02,137,1,,132,8.8,90,,3,,,,1,1, 8,,,,,139,,,,,,,  0,91,1.0
91SH03844, 90441458, 0,90,2,44,T1458,48,02,136,1,,108,8.1,62,,2,,,,1,2, 8,,,,,126,,,,,,,  0,91,1.0
91SH03845, 90441463, 0,90,1,44,T1463,48,02,141,R,,151,11.9,92,,3,3,5,432,1,1, 7,,,,,,,,230,,,3,193,91,1.0
91SH03846, 90441464, 0,90,1,44,T1464,48,02,141,R,,151,12.6,95,,3,4,5,493,1,1, 7,,,,,,,,223,,,3,193,91,1.0
91SH03847, 90441465, 0,90,2,44,T1465,42,02,137,5,,83,7.7,56,,3,,,,1,2, 7,,,,, 95,,,,,,,  0,91,1.0
91SH03848, 90441468, 0,90,2,44,T1468,48,02,140,5,,149,11.2,65,,3,,,,1,1, 7,,,,,169,,,,,,,  0,91,1.0
91SH03849, 90441472, 0,90,2,44,T1472,41,02,136,1,,108,9.2,75,,4,,,,1,1, 7,,,,,123,,,,,,,  0,91,1.0
91SH03850, 90441474, 0,90,2,44,T1474,42,02,137,2,,107,9.7,78,,3,,,,1,2, 6,,,,,116,,,,,,,  0,91,1.0
91SH03851, 90441478, 0,90,2,44,T1478,42,02,136,2,,112,9.8,69,,3,,,,1,1, 8,,,,,120,,,,,,,  0,91,1.0
91SH03852, 90441486, 0,90,2,44,T1486,48,02,141,5,,126,10.6,60,,2,,,,1,1, 9,,,,,144,,,,,,,  0,91,1.0
91SH03853, 90441487, 0,90,2,44,T1487,41,02,136,2,,114,8.3,78,,4,,,,1,2, 6,,,,,126,,,,,,,  0,91,1.0
91SH03854, 90441488, 0,90,2,44,T1488,41,02,137,1,,139,10.3,75,,4,,,,1,2, 6,,,,,141,,,,,,,  0,91,1.0
91SH03855, 90441492, 0,90,2,44,T1492,41,02,140,5,,106,9.5,61,,3,,,,1,2, 7,,,,,120,,,,,,,  0,91,1.0
91SH03856, 90441495, 0,90,1,44,T1495,48,02,141,R,,145,11.2,90,,3,3,4,415,1,1, 6,,,,,,,,220,,,2,193,91,1.0
91SH03857, 90441496, 0,90,2,44,T1496,48,02,141,5,,151,7.8,59,,4,,,,1,2, 7,,,,,147,,,,,,,  0,91,1.0
91SH03858, 90441497, 0,90,1,44,T1497,48,02,141,R,,131,10.5,80,,3,3,4,323,2,2, 8,,,,,,,,240,,,4,169,91,1.0
91SH03859, 90441498, 0,90,2,44,T1498,48,02,140,5,,132,10.9,68,,4,,,,1,2, 7,,,,,143,,,,,,,  0,91,1.0
91SH03860, 90441513, 0,90,2,44,T1513,48,02,137,2,,134,8.2,61,,2,,,,1,1, 9,,,,,135,,,,,,,  0,91,1.0
91SH03861, 90441515, 0,90,1,44,T1515,41,02,141,R,,108,6.6,79,,3,5,6,416,2,1, 9,,,,,,,,189,,,1,148,91,1.0
91SH03862, 90441524, 0,90,2,44,T1524,41,02,136,1,,104,9.5,80,,3,,,,1,1, 7,,,,,115,,,,,,,  0,91,1.0
91SH03863, 90441538, 0,90,2,44,T1538,48,02,136,1,,137,9.1,71,,3,,,,1,1, 8,,,,,152,,,,,,,  0,91,1.0
91SH03864, 90441542, 0,90,1,44,T1542,48,02,141,R,,139,11.3,88,,4,3,5,436,2,1, 8,,,,,,,,190,,,1,190,91,1.0
91SH03865, 90441543, 0,90,1,44,T1543,48,02,141,R,,147,10.7,101,,4,4,5,483,1,1, 8,,,,,,,,208,,,2,195,91,1.0
91SH03866, 90441544, 0,90,2,44,T1544,48,02,137,2,,142,11.1,73,,3,,,,1,2, 8,,,,,149,,,,,,,  0,91,1.0
91SH03867, 90441545, 0,90,2,44,T1545,48,02,140,5,,121,11.7,72,,3,,,,1,1, 8,,,,,134,,,,,,,  0,91,1.0
91SH03868, 90441546, 0,90,1,44,T1546,48,02,141,R,,130,10.2,87,,3,3,5,377,1,1, 5,,,,,,,,206,,,2,169,91,1.0
91SH03869, 90441552, 0,90,2,44,T1552,48,02,140,5,,130,12.3,70,,5,,,,1,2, 8,,,,,160,,,,,,,  0,91,1.0
91SH03870, 90441556, 0,90,2,44,T1556,48,02,136,2,,141,10.1,74,,4,,,,1,2, 9,,,,,138,,,,,,,  0,91,1.0
91SH03871, 90441558, 0,90,2,44,T1558,48,02,137,1,,113,9.2,50,,3,,,,1,2, 7,,,,,133,,,,,,,  0,91,1.0
91SH03872, 90441559, 0,90,2,44,T1559,48,02,137,2,,143,8.7,64,,4,,,,1,2, 6,,,,,134,,,,,,,  0,91,1.0
91SH03873, 90441561, 0,90,2,44,T1561,42,02,140,5,,107,8.8,54,,2,,,,1,2, 7,,,,,114,,,,,,,  0,91,1.0
91SH03874, 90441565, 0,90,1,44,T1565,48,02,141,R,,131,10.1,89,,2,3,4,508,2,2, 9,,,,,,,,186,,,1,181,91,1.0
91SH03875, 90441566, 0,90,1,44,T1566,48,02,141,R,,106,8.8,93,,3,3,4,438,2,3, 8,,,,,,,,211,,,2,121,91,1.0
91SH03876, 90441568, 0,90,2,44,T1568,42,02,141,2,,109,7.5,66,,3,,,,1,2, 6,,,,,132,,,,,,,  0,91,1.0
91SH03877, 90441571, 0,90,2,44,T1571,42,02,141,5,,108,9.6,70,,3,,,,1,1, 7,,,,,119,,,,,,,  0,91,1.0
91SH03878, 90441572, 0,90,2,44,T1572,48,02,140,5,,116,8.2,60,,3,,,,1,2, 6,,,,,123,,,,,,,  0,91,1.0
91SH03879, 90441574, 0,90,2,44,T1574,48,02,140,5,,116,9.1,76,,3,,,,1,1, 6,,,,,115,,,,,,,  0,91,1.0
91SH03880, 90441575, 0,90,2,44,T1575,48,02,140,5,,125,11.7,75,,5,,,,1,2,12,,,,,146,,,,,,,  0,91,1.0
91SH03881, 90441576, 0,90,1,44,T1576,48,02,141,R,,136,10.0,80,,2,3,4,398,1,1, 8,,,,,,,,223,,,3,180,91,1.0
91SH03882, 90441578, 0,90,2,44,T1578,48,02,136,2,,151,7.8,66,,3,,,,1,2, 5,,,,,154,,,,,,,  0,91,1.0
91SH03883, 90441583, 0,90,2,44,T1583,48,02,141,5,,159,10.2,78,,3,,,,1,2, 8,,,,,175,,,,,,,  0,91,1.0
91SH03884, 90441586, 0,90,1,44,T1586,48,02,141,R,,152,13.3,102,,3,3,6,400,2,1, 8,,,,,,,,211,,,2,192,91,1.0
91SH03885, 90441587, 0,90,2,44,T1587,48,02,137,2,,104,9.5,70,,2,,,,1,1, 8,,,,,125,,,,,,,  0,91,1.0
91SH03886, 90441592, 0,90,2,44,T1592,48,02,140,5,,121,10.2,65,,3,,,,1,2, 7,,,,,131,,,,,,,  0,91,1.0
91SH03887, 90441594, 0,90,2,44,T1594,48,02,136,2,,126,7.0,61,,2,,,,1,1, 8,,,,,143,,,,,,,  0,91,1.0
91SH03888, 90441596, 0,90,2,44,T1596,48,02,140,5,,126,10.8,60,,3,,,,1,2, 8,,,,,138,,,,,,,  0,91,1.0
91SH03889, 90441598, 0,90,2,44,T1598,48,02,140,5,,130,10.6,72,,3,,,,1,2, 6,,,,,144,,,,,,,  0,91,1.0
91SH03890, 90441601, 0,90,2,44,T1601,48,02,136,2,,121,9.9,89,,4,,,,1,2, 7,,,,,137,,,,,,,  0,91,1.0
91SH03891, 90441605, 0,90,1,44,T1605,48,02,141,R,,154,11.3,101,,4,5,6,452,2,1, 7,,,,,,,,234,,,3,192,91,1.0
91SH03892, 90441606, 0,90,1,44,T1606,48,02,141,R,,141,10.5,96,,4,4,5,467,1,1, 9,,,,,,,,233,,,3,176,91,1.0
91SH03893, 90441614, 0,90,1,44,T1614,48,02,141,R,,164,10.2,89,,4,3,4,435,1,1, 9,,,,,,,,210,,,2,171,91,1.0
91SH03894, 90441616, 0,90,2,44,T1616,41,02,137,2,,111,10.7,88,,3,,,,1,1, 7,,,,,124,,,,,,,  0,91,1.0
91SH03895, 90441617, 0,90,2,44,T1617,41,02,141,5,,101,18.5,78,,3,,,,1,1, 7,,,,,119,,,,,,,  0,91,1.0
91SH03896, 90441630, 0,90,1,44,T1630,48,02,141,R,,141,10.8,89,,3,3,4,507,1,2, 8,,,,,,,,225,,,3,185,91,1.0
91SH03897, 90441633, 0,90,2,44,T1633,48,02,141,5,,128,9.5,62,,2,,,,1,2, 8,,,,,145,,,,,,,  0,91,1.0
91SH03898, 90441634, 0,90,2,44,T1634,41,02,137,5,,110,10.0,77,,3,,,,1,1, 5,,,,,119,,,,,,,  0,91,1.0
91SH03899, 90441639, 0,90,2,44,T1639,49,02,140,5,,102,8.0,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03900, 90441641, 0,90,2,44,T1641,49,02,140,5,,125,8.4,0,,2,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03901, 90441642, 0,90,1,44,T1642,49,02,142,F,,128,8.7,78,,3,4,6,,2,2, 6, 6, 5, 6, 6,,,6,,,,,169,91,0.5
91SH03902, 90441643, 0,90,2,44,T1643,49,02,140,5,,118,6.8,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03903, 90441647, 0,90,2,44,T1647,49,02,140,5,,105,8.1,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03904, 90441648, 0,90,2,44,T1648,49,02,140,5,,103,8.4,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03905, 90441650, 0,90,2,44,T1650,49,02,140,5,,113,7.2,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03906, 90441654, 0,90,2,44,T1654,49,02,140,5,,102,9.5,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03907, 90441657, 0,90,2,44,T1657,49,02,140,5,,116,8.4,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03908, 90441658, 0,90,2,44,T1658,49,02,140,5,,122,7.3,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03909, 90441662, 0,90,2,44,T1662,49,02,140,5,,145,8.2,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03910, 90441664, 0,90,2,44,T1664,49,02,140,5,,106,6.4,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03911, 90441665, 0,90,2,44,T1665,49,02,140,5,,122,5.8,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03912, 90441666, 0,90,2,44,T1666,49,02,137,5,,128,8.1,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03913, 90441668, 0,90,2,44,T1668,49,02,140,5,,131,9.6,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03914, 90441669, 0,90,2,44,T1669,49,02,140,5,,122,9.4,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03915, 90441670, 0,90,1,44,T1670,49,02,142,F,,130,8.0,74,,4,4,6,,4,1,10, 5, 5, 7, 6,,,6,,,,,167,91,0.5
91SH03916, 90441673, 0,90,2,44,T1673,49,02,140,5,,109,8.4,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03917, 90441676, 0,90,2,44,T1676,49,02,140,5,,129,9.9,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03918, 90441677, 0,90,2,44,T1677,49,02,140,5,,116,7.7,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03919, 90441678, 0,90,2,44,T1678,49,02,140,5,,104,7.5,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03920, 90441681, 0,90,2,44,T1681,49,02,140,5,,134,8.0,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03921, 90441682, 0,90,2,44,T1682,49,02,140,5,,120,9.1,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03922, 90441684, 0,90,2,44,T1684,49,02,137,5,,122,7.8,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03923, 90441685, 0,90,2,44,T1685,49,02,140,5,,126,6.7,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03924, 90441689, 0,90,2,44,T1689,49,02,140,5,,133,10.6,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03925, 90441701, 0,90,2,44,T1701,49,02,140,5,,113,6.9,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03926, 90441702, 0,90,1,44,T1702,49,02,142,F,,138,10.8,74,,4,5,6,,1,2, 5, 7, 4, 6, 5,,,6,,,,,174,91,0.5
91SH03927, 90441703, 0,90,2,44,T1703,49,02,140,5,,128,8.7,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03928, 90441704, 0,90,1,44,T1704,49,02,142,F,,149,9.1,71,,4,4,6,,2,1, 8, 7, 5, 6, 6,,,6,,,,,195,91,0.5
91SH03929, 90441706, 0,90,1,44,T1706,49,02,142,F,,132,8.8,70,,5,4,6,,2,1, 9, 5, 5, 7, 7,,,6,,,,,168,91,0.5
91SH03930, 90441707, 0,90,2,44,T1707,49,02,140,5,,128,9.2,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03931, 90441708, 0,90,2,44,T1708,49,02,140,5,,112,8.6,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03932, 90441709, 0,90,2,44,T1709,49,02,140,5,,130,8.4,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03933, 90441710, 0,90,2,44,T1710,49,02,140,5,,103,7.7,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03934, 90441711, 0,90,2,44,T1711,49,02,140,5,,107,7.5,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03935, 90441713, 0,90,2,44,T1713,49,02,140,5,,119,6.8,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03936, 90441714, 0,90,2,44,T1714,49,02,140,5,,119,6.2,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03937, 90441716, 0,90,2,44,T1716,49,02,140,5,,122,6.7,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03938, 90441717, 0,90,1,44,T1717,49,02,142,F,,138,9.2,82,,5,6,8,,2,2, 5, 5, 4, 6, 6,,,6,,,,,181,91,0.5
91SH03939, 90441718, 0,90,2,44,T1718,49,02,140,5,,106,6.8,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03940, 90441721, 0,90,2,44,T1721,49,02,140,5,,123,8.3,0,,5,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03941, 90441722, 0,90,2,44,T1722,49,02,140,5,,115,8.8,0,,6,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03942, 90441727, 0,90,2,44,T1727,49,02,140,5,,119,8.0,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03943, 90441728, 0,90,2,44,T1728,49,02,140,5,,133,8.8,0,,4,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03944, 90441729, 0,90,2,44,T1729,49,02,140,5,,122,8.8,0,,3,,,,,,,,,,,,,6,,,,,  0,91,0.5
91SH03945, 84630763, 0,84,2,63,K0763,63,06,136,1,,171,11.0,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03946, 84630771, 0,84,2,63,K0771,63,06,136,1,,156,13.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03947, 84630778, 0,84,2,63,K0778,61,06,136,1,,136,8.9,0,,7,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03948, 84630782, 0,84,2,63,K0782,60,06,136,2,,201,14.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03949, 84630793, 0,84,2,63,K0793,63,06,137,1,,148,13.8,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03950, 84630948, 0,84,2,63,K0948,63,06,137,1,,200,15.7,0,,7,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03951, 84630963, 0,84,2,63,K0963,63,06,141,P,,246,12.6,0,,7,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03952, 84630983, 0,84,2,63,K0983,63,06,136,2,,182,10.8,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03953, 84630993, 0,84,2,63,K0993,61,06,136,1,,141,10.4,0,,7,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03954, 84630996, 0,84,2,63,K0996,60,06,136,1,,148,11.8,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03955, 84630998, 0,84,2,63,K0998,60,06,136,1,,147,12.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03956, 84630999, 0,84,2,63,K0999,61,06,136,1,,159,12.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03957, 84631005, 0,84,2,63,K1005,63,06,137,1,,169,12.5,0,,4,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03958, 84631016, 0,84,2,63,K1016,60,06,136,2,,176,12.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03959, 84631022, 0,84,2,63,K1022,63,06,136,T,X,150,12.0,0,,5,,,,,,,,,,,,,2,,,,,  0,91,7.0
91SH03960, 84631025, 0,84,2,63,K1025,63,06,136,1,,182,11.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03961, 84631026, 0,84,2,63,K1026,61,06,136,2,,162,13.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03962, 84631042, 0,84,2,63,K1042,61,06,136,2,,127,8.2,0,,5,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03963, 84631056, 0,84,2,63,K1056,60,06,137,1,,154,10.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03964, 84631103, 0,84,2,63,K1103,61,06,136,1,,131,8.3,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03965, 84631112, 0,84,2,63,K1112,60,06,136,1,,152,12.6,0,,5,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03966, 84631122, 0,84,2,63,K1122,63,06,136,2,,161,10.8,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03967, 84631141, 0,84,2,63,K1141,63,06,136,1,,164,12.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03968, 84631142, 0,84,2,63,K1142,63,06,136,1,,184,13.7,0,,4,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03969, 84631147, 0,84,2,63,K1147,60,06,136,1,,192,12.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03970, 84631170, 0,84,2,63,K1170,61,06,141,X,,179,12.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03971, 84631171, 0,84,2,63,K1171,63,06,137,1,,169,12.3,0,,4,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03972, 84631172, 0,84,2,63,K1172,63,06,136,1,,156,11.0,0,,5,,,,,,,,,,,,,,,,,,  0,91,7.0
91SH03973, 85631216, 0,85,2,63,K1216,63,06,136,1,,178,12.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03974, 85631235, 0,85,2,63,K1235,61,06,136,1,,167,11.6,0,,7,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03975, 85631237, 0,85,2,63,K1237,60,06,137,1,,164,13.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03976, 85631249, 0,85,2,63,K1249,63,06,136,2,,178,10.7,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03977, 85631253, 0,85,2,63,K1253,60,06,136,2,,178,10.7,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03978, 85631266, 0,85,2,63,K1266,60,06,137,1,,153,10.9,0,,4,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03979, 85631279, 0,85,3,63,K1279,00,06,141,5,W,225,17.9,0,,6,,,,,,,,,,,,,1,,,,,  0,91,6.0
91SH03980, 85631312, 0,85,2,63,K1312,63,06,141,X,,163,11.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03981, 85631336, 0,85,2,63,K1336,63,06,71,3,,147,8.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03982, 85631413, 0,85,2,63,K1413,60,06,137,1,,161,10.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03983, 85631421, 0,85,2,63,K1421,60,06,137,2,,173,11.4,0,,4,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03984, 85631426, 0,85,2,63,K1426,63,06,137,1,,166,11.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03985, 85631447, 0,85,2,63,K1447,60,06,136,2,,181,12.0,0,,4,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03986, 85631454, 0,85,2,63,K1454,61,06,137,2,,151,12.6,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03987, 85631468, 0,85,2,63,K1468,60,06,71,3,,170,8.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03988, 85631485, 0,85,2,63,K1485,60,06,136,2,,182,13.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03989, 85631490, 0,85,2,63,K1490,60,06,136,1,,173,8.8,0,,4,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03990, 85631496, 0,85,2,63,K1496,61,06,136,1,,182,12.2,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03991, 85631497, 0,85,2,63,K1497,60,06,136,1,,162,13.4,0,,7,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03992, 85631501, 0,85,2,63,K1501,61,06,136,2,,180,9.0,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03993, 85631520, 0,85,2,63,K1520,60,06,71,3,,161,8.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03994, 85631536, 0,85,2,63,K1536,60,06,136,1,,169,10.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03995, 85631538, 0,85,2,63,K1538,63,06,141,X,,192,10.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03996, 85631552, 0,85,2,63,K1552,63,06,136,2,,190,9.5,0,,4,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03997, 85631582, 0,85,2,63,K1582,63,06,136,2,,169,9.8,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03998, 85631604, 0,85,2,63,K1604,63,06,136,2,,180,12.3,0,,7,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH03999, 85631605, 0,85,2,63,K1605,63,06,137,1,,187,10.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04000, 85631609, 0,85,2,63,K1609,61,06,136,2,,151,9.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04001, 85631639, 0,85,2,63,K1639,60,06,136,1,,175,10.4,0,,4,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04002, 85631656, 0,85,2,63,K1656,61,06,71,3,,168,8.2,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04003, 85631664, 0,85,2,63,K1664,60,06,71,3,,203,7.8,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04004, 85631673, 0,85,2,63,K1673,61,06,137,2,,177,7.9,0,,4,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04005, 85631702, 0,85,2,63,K1702,61,06,71,3,,189,9.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04006, 85631719, 0,85,2,63,K1719,61,06,136,1,,160,9.2,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04007, 85631723, 0,85,2,63,K1723,68,06,136,1,,190,14.0,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04008, 85631725, 0,85,2,63,K1725,63,06,141,5,,189,13.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04009, 85631751, 0,85,2,63,K1751,61,06,136,1,,181,13.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04010, 85631759, 0,85,2,63,K1759,68,06,136,2,,172,11.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04011, 85631778, 0,85,2,63,K1778,68,06,141,5,,192,9.9,0,,7,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04012, 85631781, 0,85,2,63,K1781,68,06,137,1,,141,9.8,0,,6,,,,,,,,,,,,,,,,,,  0,91,6.0
91SH04013, 86631801, 0,86,2,63,K1801,68,06,136,1,,126,9.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04014, 86631809, 0,86,2,63,K1809,61,06,71,3,,142,7.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04015, 86631823, 0,86,2,63,K1823,60,06,136,1,,154,9.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04016, 86631830, 0,86,2,63,K1830,61,06,137,2,,141,10.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04017, 86631831, 0,86,2,63,K1831,61,06,140,5,,135,10.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04018, 86631840, 0,86,2,63,K1840,63,06,71,3,,166,10.2,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04019, 86631848, 0,86,2,63,K1848,61,06,136,1,,185,11.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04020, 86631849, 0,86,2,63,K1849,61,06,136,2,,183,12.4,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04021, 86631864, 0,86,2,63,K1864,63,06,71,3,,179,6.7,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04022, 86631865, 0,86,2,63,K1865,63,06,136,1,,174,12.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04023, 86631868, 0,86,2,63,K1868,61,06,136,1,,174,10.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
