UID,LAMB,SEX,BRWT,WGT,BAND,WDAY,LOT,RMK,ADG,DISP
11SH01510,H6389,2,0,4.2,,47,30,,0,
11SH01511,H6018,2,0,3.8,,47,30,,0,
11SH01512,X8911,2,0,6.0,,47,33,CP,0,
11SH01513,H5583,2,0,4.0,,47,30,,0,
11SH01514,R8461,2,0,5.6,,47,07,,0,
11SH01515,X8962,2,0,4.7,,47,33,CP,0,
11SH01516,H5994,2,0,4.4,,47,30,,0,
11SH01517,X8647,2,0,5.0,,47,CM,CM,0,
11SH01518,R8056,2,0,4.8,,47,07,,0,
11SH01519,H5605,2,0,5.3,,47,30,,0,
11SH01520,H6372,2,0,4.4,,47,30,,0,
11SH01521,H6201,2,0,5.8,,47,30,,0,
11SH01522,R8309,2,0,5.4,,47,07,,0,
11SH01523,H6164,2,0,6.0,,47,30,,0,
11SH01524,H5778,2,0,3.3,,47,30,,0,
11SH01525,H6015,2,0,3.4,,47,30,,0,
11SH01526,H6146,2,0,3.6,,47,30,,0,
11SH01527,X8565,2,0,6.8,,47,CM,CM,0,
11SH01528,R8158,2,0,6.2,,47,07,,0,
11SH01529,H6167,2,0,6.8,,47,30,,0,
11SH01530,R8549,2,0,5.0,,47,07,,0,
11SH01531,H6304,2,0,5.2,,47,30,,0,
11SH01532,H6335,2,0,5.2,,47,30,,0,
11SH01533,H5686,2,0,5.0,,47,30,,0,
11SH01534,L0168,2,0,6.4,,47,PC,,0,
11SH01535,K4609,2,0,6.4,,47,06,,0,
11SH01536,H6067,2,0,6.2,,47,30,,0,
11SH01537,H5748,2,0,4.4,,47,30,,0,
11SH01538,H5812,2,0,4.6,,47,30,,0,
11SH01539,H5768,2,0,4.6,,47,30,,0,
11SH01540,H6368,2,0,3.4,,47,30,,0,
11SH01541,R8381,2,0,7.2,,47,07,,0,
11SH01542,H5798,2,0,4.0,,47,30,,0,
11SH01543,H6068,2,0,3.6,,47,30,,0,
11SH01544,H5926,2,0,5.8,,47,30,,0,
11SH01545,H5890,2,0,5.8,,47,30,,0,
11SH01546,H6094,2,0,3.6,,47,30,,0,
11SH01547,K4679,2,0,6.2,,47,06,,0,
11SH01548,H5961,2,0,4.6,,47,30,,0,
11SH01549,R8069,2,0,6.2,,47,07,,0,
11SH01550,X9247,2,0,5.0,,47,33,CP,0,
11SH01551,H6064,2,0,3.4,,47,30,,0,
11SH01552,H5749,2,0,3.4,,47,30,,0,
11SH01553,H5703,2,0,7.4,,47,30,,0,
11SH01554,X8719,2,0,6.0,,47,CM,CM,0,
11SH01555,H5801,2,0,5.0,,47,30,,0,
11SH01556,X8680,2,0,6.2,,47,TC,TC,0,
11SH01557,R8268,2,0,4.2,,47,07,,0,
11SH01558,H5956,2,0,5.4,,47,30,,0,
11SH01559,H6384,2,0,4.8,,47,30,,0,
11SH01560,H5794,2,0,5.0,,47,30,,0,
11SH01561,H6058,2,0,4.0,,47,30,,0,
11SH01562,H6438,2,0,6.4,,47,30,,0,
11SH01563,H5999,2,0,3.2,,47,30,,0,
11SH01564,H5856,2,0,3.8,,47,30,,0,
11SH01565,H6481,2,0,6.0,,47,30,,0,
11SH01566,R8617,2,0,4.0,,47,07,,0,
11SH01567,H5836,2,0,6.6,,47,30,,0,
11SH01568,H5970,2,0,4.8,,47,30,,0,
11SH01569,H6435,2,0,5.0,,47,30,,0,
11SH01570,H5764,2,0,3.2,,47,30,,0,
11SH01571,H5759,2,0,5.8,,47,30,,0,
11SH01572,H5893,2,0,5.4,,47,30,,0,
11SH01573,H6100,2,0,3.2,,47,30,,0,
11SH01574,R8499,2,0,5.4,,47,07,,0,
11SH01575,H5998,2,0,5.2,,47,30,,0,
11SH01576,H6364,2,0,3.6,,47,30,,0,
11SH01577,H5557,2,0,4.8,,47,30,,0,
11SH01578,H6381,2,0,4.6,,47,30,,0,
11SH01579,H5752,2,0,4.8,,47,30,,0,
11SH01580,H5917,2,0,5.0,,47,30,,0,
11SH01581,H5771,2,0,5.2,,47,30,,0,
11SH01582,K4628,2,0,6.6,,47,06,,0,
11SH01583,H5984,2,0,6.2,,47,30,,0,
11SH01584,R8087,2,0,5.2,,47,07,,0,
11SH01585,K4686,2,0,5.4,,47,06,,0,
11SH01586,H5712,2,0,4.2,,47,30,,0,
11SH01587,R8491,2,0,5.8,,47,07,,0,
11SH01588,R8257,2,0,5.0,,47,07,,0,
11SH01589,R8188,2,0,5.3,,47,07,,0,
11SH01590,R8090,2,0,6.6,,47,07,,0,
11SH01591,H5797,2,0,4.4,,47,30,,0,
11SH01592,X8539,2,0,5.2,,47,CM,CM,0,
11SH01593,X9070,2,0,3.8,,47,33,CP,0,
11SH01594,H5805,2,0,5.4,,47,30,,0,
11SH01595,T3323,2,0,7.0,,47,02,,0,
11SH01596,T3093,2,0,6.0,,47,02,,0,
11SH01597,H5582,2,0,4.4,,47,30,,0,
11SH01598,K4615,2,0,5.9,,47,06,,0,
11SH01599,K4659,2,0,6.0,,47,06,,0,
11SH01600,T3171,2,0,5.2,,47,02,,0,
11SH01601,T3330,2,0,5.2,,47,02,,0,
11SH01602,R8525,2,0,5.8,,47,07,,0,
11SH01603,T3165,2,0,5.8,,47,02,,0,
11SH01604,T3060,2,0,5.7,,47,02,,0,
11SH01605,T3102,2,0,6.4,,47,02,,0,
11SH01606,L0102,2,0,5.2,,47,PC,,0,
11SH01607,R8276,2,0,4.0,,47,07,,0,
11SH01608,T3251,2,0,5.8,,47,02,,0,
11SH01609,R8554,2,0,4.8,,47,07,,0,
11SH01610,T3472,2,0,4.6,,47,02,,0,
11SH01611,R8133,2,0,5.6,,47,07,,0,
11SH01612,T3442,2,0,4.8,,47,02,,0,
11SH01613,K4695,2,0,4.2,,47,06,,0,
11SH01614,T3362,2,0,5.0,,47,02,,0,
11SH01615,T2849,2,0,4.0,,47,02,,0,
11SH01616,R8405,1,0,6.0,,48,07,,0,
11SH01617,R8490,2,0,5.5,,47,07,,0,
11SH01618,R8600,2,0,4.4,,47,07,,0,
11SH01619,R8419,2,0,5.2,,47,07,,0,
11SH01620,K4653,2,0,5.6,,47,06,,0,
11SH01621,T3203,2,0,6.2,,47,02,,0,
11SH01622,T3082,2,0,5.8,,47,02,,0,
11SH01623,R8160,2,0,5.2,,47,07,,0,
11SH01624,T3461,2,0,8.0,,47,02,,0,
11SH01625,T3103,2,0,4.4,,47,02,,0,
11SH01626,T3460,2,0,3.1,,47,02,,0,
11SH01627,T3079,2,0,4.8,,47,02,,0,
11SH01628,R8263,2,0,3.8,,47,07,,0,
11SH01629,X8860,2,0,6.8,,47,CM,CM,0,
11SH01630,R8580,2,0,4.8,,47,07,,0,
11SH01631,R8131,2,0,4.4,,47,07,,0,
11SH01632,T3242,2,0,6.0,,47,02,,0,
11SH01633,R8407,2,0,5.2,,47,07,,0,
11SH01634,R8223,2,0,5.6,,47,07,,0,
11SH01635,T2987,2,0,4.2,,47,02,,0,
11SH01636,R8420,2,0,4.5,,47,07,,0,
11SH01637,K4655,2,0,3.6,,47,06,,0,
11SH01638,X8947,2,0,4.8,,47,33,CP,0,
11SH01639,R8464,2,0,5.6,,47,07,,0,
11SH01640,R8251,2,0,5.0,,47,07,,0,
11SH01641,T2957,2,0,6.2,,47,02,,0,
11SH01642,R8359,2,0,4.4,,47,07,,0,
11SH01643,R8236,2,0,4.6,,47,07,,0,
11SH01644,R8621,2,0,4.0,,47,07,,0,
11SH01645,X9147,2,0,4.6,,47,33,CP,0,
11SH01646,R8137,2,0,5.4,,47,07,,0,
11SH01647,R8194,2,0,4.6,,47,07,,0,
11SH01648,R8321,2,0,6.4,,47,07,,0,
11SH01649,T3457,2,0,3.8,,47,02,,0,
11SH01650,T3039,2,0,4.6,,47,02,,0,
11SH01651,T3400,2,0,4.4,,47,02,,0,
11SH01652,T3072,2,0,4.8,,47,02,,0,
11SH01653,T3287,2,0,4.8,,47,02,,0,
11SH01654,T3073,2,0,4.6,,47,02,,0,
11SH01655,R8507,2,0,3.3,,47,07,,0,
11SH01656,R8457,2,0,4.8,,47,07,,0,
11SH01657,T2984,2,0,6.0,,47,02,,0,
11SH01658,K4627,2,0,4.2,,47,06,,0,
11SH01659,X8941,2,0,3.0,,47,33,CP,0,
11SH01660,T2875,2,0,5.0,,47,02,,0,
11SH01661,R8500,2,0,6.2,,47,07,,0,
11SH01662,R8273,2,0,4.8,,47,07,,0,
11SH01663,K4672,2,0,5.4,,47,06,,0,
11SH01664,R8545,2,0,4.7,,47,07,,0,
11SH01665,R8070,2,0,5.4,,47,07,,0,
11SH01666,T3451,2,0,8.0,,47,02,,0,
11SH01667,R8291,2,0,5.6,,47,07,,0,
11SH01668,T3142,2,0,5.4,,47,02,,0,
11SH01669,R8250,2,0,4.2,,47,07,,0,
11SH01670,R8224,2,0,5.4,,47,07,,0,
11SH01671,T3110,2,0,5.6,,47,02,,0,
11SH01672,R8325,2,0,4.4,,47,07,,0,
11SH01673,R8213,2,0,4.4,,47,07,,0,
11SH01674,R8234,2,0,4.6,,47,07,,0,
11SH01675,T3269,2,0,6.0,,47,02,,0,
11SH01676,T3438,2,0,4.8,,47,02,,0,
11SH01677,T2885,2,0,4.9,,47,02,,0,
11SH01678,R8243,2,0,4.0,,47,07,,0,
11SH01679,T3297,2,0,3.8,,47,02,,0,
11SH01680,T3127,2,0,5.2,,47,02,,0,
11SH01681,T2872,2,0,4.6,,47,02,,0,
11SH01682,R8342,2,0,4.2,,47,07,,0,
11SH01683,R8592,2,0,2.2,,47,07,,0,
11SH01684,T2995,2,0,4.8,,47,02,,0,
11SH01685,T2992,2,0,5.6,,47,02,,0,
11SH01686,H6526,2,0,3.6,,47,30,,0,
11SH01687,R8312,2,0,6.2,,47,07,,0,
11SH01688,R8425,2,0,6.2,,47,07,,0,
11SH01689,T3363,2,0,5.4,,47,02,,0,
11SH01690,T3253,2,0,5.2,,47,02,,0,
11SH01691,R8055,2,0,5.4,,47,07,,0,
11SH01692,R8485,2,0,6.2,,47,07,,0,
11SH01693,T3348,2,0,7.3,,47,02,,0,
11SH01694,K4721,2,0,5.4,,47,06,,0,
11SH01695,R8570,2,0,6.2,,47,07,,0,
11SH01696,R8460,2,0,5.7,,47,07,,0,
11SH01697,T3358,2,0,7.4,,47,02,,0,
11SH01698,R8216,2,0,4.8,,47,07,,0,
11SH01699,K4641,2,0,5.2,,47,06,,0,
11SH01700,R8473,2,0,5.6,,47,07,,0,
11SH01701,R8406,2,0,5.8,,47,07,,0,
11SH01702,T3351,2,0,4.2,,47,02,,0,
11SH01703,T3006,2,0,5.8,,47,02,,0,
11SH01704,R8284,2,0,3.6,,47,07,,0,
11SH01705,T2910,2,0,6.2,,47,02,,0,
11SH01706,T3053,2,0,3.4,,47,02,,0,
11SH01707,T3356,2,0,7.0,,47,02,,0,
11SH01708,T3225,2,0,6.4,,47,02,,0,
11SH01709,T2973,2,0,4.6,,47,02,,0,
11SH01710,R8550,2,0,6.2,,47,07,,0,
11SH01711,T2989,2,0,5.8,,47,02,,0,
11SH01712,R8295,2,0,5.0,,47,07,,0,
11SH01713,R8292,2,0,5.8,,47,07,,0,
11SH01714,K4670,2,0,6.0,,47,06,,0,
11SH01715,R8071,2,0,6.4,,47,07,,0,
11SH01716,R8084,2,0,6.2,,47,07,,0,
11SH01717,T3360,2,0,4.8,,47,02,,0,
11SH01718,R8466,2,0,3.6,,47,07,,0,
11SH01719,R8429,2,0,5.1,,47,07,,0,
11SH01720,T3308,2,0,4.2,,47,02,,0,
11SH01721,R8212,2,0,3.4,,47,07,,0,
11SH01722,T3465,2,0,4.4,,47,02,,0,
11SH01723,T3313,2,0,6.2,,47,02,,0,
11SH01724,H6216,2,0,2.8,,47,30,,0,
11SH01725,T3404,2,0,4.8,,47,02,,0,
11SH01726,K4689,2,0,5.0,,47,06,,0,
11SH01727,R8578,2,0,4.8,,47,07,,0,
11SH01728,T2867,2,0,5.6,,47,02,,0,
11SH01729,R8572,2,0,5.6,,47,07,,0,
11SH01730,R8364,2,0,4.8,,47,07,,0,
11SH01731,H6300,2,0,6.0,,47,30,,0,
11SH01732,X8910,2,0,3.8,,47,CM,CM,0,
11SH01733,R8477,2,0,5.8,,47,07,,0,
11SH01734,R8085,2,0,4.2,,47,07,,0,
11SH01735,R8625,2,0,3.2,,47,07,,0,
11SH01736,L0055,2,0,5.6,,47,PC,,0,
11SH01737,X8777,2,0,5.4,,47,CM,CM,0,
11SH01738,T3453,2,0,4.8,,47,02,,0,
11SH01739,R8480,2,0,5.8,,47,07,,0,
11SH01740,K4712,2,0,3.0,,47,06,,0,
11SH01741,K4622,2,0,3.8,,47,06,,0,
11SH01742,T3422,2,0,5.6,,47,02,,0,
11SH01743,R8529,2,0,5.0,,47,07,,0,
11SH01744,T3075,2,0,6.3,,47,02,,0,
11SH01745,T3146,2,0,7.0,,47,02,,0,
11SH01746,R8336,2,0,4.4,,47,07,,0,
11SH01747,R8249,2,0,7.0,,47,07,,0,
11SH01748,R8579,2,0,4.6,,47,07,,0,
11SH01749,T3449,2,0,6.0,,47,02,,0,
11SH01750,R8394,2,0,8.0,,47,07,,0,
11SH01751,R8275,2,0,6.0,,47,07,,0,
11SH01752,R8281,2,0,5.0,,47,07,,0,
11SH01753,K4664,2,0,7.5,,47,06,,0,
11SH01754,K4685,2,0,5.2,,47,06,,0,
11SH01755,T3432,2,0,6.9,,47,02,,0,
11SH01756,R8495,2,0,4.6,,47,07,,0,
11SH01757,T3243,2,0,4.6,,47,02,,0,
11SH01758,T2878,2,0,6.6,,47,02,,0,
11SH01759,X8930,2,0,5.2,,47,CM,CM,0,
11SH01760,R8615,2,0,4.0,,47,07,,0,
11SH01761,R8590,2,0,4.6,,47,07,,0,
11SH01762,R8410,2,0,4.5,,47,07,,0,
11SH01763,T3116,2,0,7.6,,47,02,,0,
11SH01764,R8349,2,0,3.4,,47,07,,0,
11SH01765,H6215,2,0,2.6,,47,30,,0,
11SH01766,T3320,2,0,5.8,,47,02,,0,
11SH01767,T2964,2,0,6.8,,47,02,,0,
11SH01768,R8462,2,0,4.8,,47,07,,0,
11SH01769,L0112,2,0,3.8,,47,PC,,0,
11SH01770,R8518,2,0,5.2,,47,07,,0,
11SH01771,X8658,2,0,4.8,,47,CM,CM,0,
11SH01772,T2977,2,0,6.8,,47,02,,0,
11SH01773,R8346,2,0,5.0,,47,07,,0,
11SH01774,H5981,2,0,3.6,,47,30,,0,
11SH01775,T3279,2,0,5.6,,47,02,,0,
11SH01776,K4703,2,0,6.4,,47,06,,0,
11SH01777,H6299,2,0,4.8,,47,30,,0,
11SH01778,R8186,2,0,5.8,,47,07,,0,
11SH01779,H6150,2,0,3.2,,47,30,,0,
11SH01780,R8501,2,0,6.2,,47,07,,0,
11SH01781,R8636,2,0,3.7,,47,07,,0,
11SH01782,H5944,2,0,4.6,,47,30,,0,
11SH01783,T3148,2,0,7.8,,47,02,,0,
11SH01784,R8396,2,0,5.6,,47,07,,0,
11SH01785,R8182,2,0,4.2,,47,07,,0,
11SH01786,R8476,2,0,6.0,,47,07,,0,
11SH01787,R8253,2,0,5.0,,47,07,,0,
11SH01788,T3176,2,0,6.6,,47,02,,0,
11SH01789,R8403,2,0,4.8,,47,07,,0,
11SH01790,X9286,2,0,5.2,,47,33,CP,0,
11SH01791,T3122,2,0,6.8,,47,02,,0,
11SH01792,X8782,2,0,6.0,,47,CM,CM,0,
11SH01793,K4623,2,0,5.8,,47,06,,0,
11SH01794,R8404,2,0,5.2,,47,07,,0,
11SH01795,H6237,2,0,4.4,,47,30,,0,
11SH01796,T3315,2,0,4.6,,47,02,,0,
11SH01797,T3396,2,0,4.8,,47,02,,0,
11SH01798,T3431,2,0,5.8,,47,02,,0,
11SH01799,H5554,2,0,5.4,,47,30,,0,
11SH01800,T3354,2,0,5.8,,47,02,,0,
11SH01801,R8388,2,0,5.0,,47,07,,0,
11SH01802,H5574,2,0,3.2,,47,30,,0,
11SH01803,R8365,2,0,5.0,,47,07,,0,
11SH01804,R8260,2,0,3.0,,47,07,,0,
11SH01805,H6246,2,0,4.0,,47,30,,0,
11SH01806,R8366,2,0,7.4,,47,07,,0,
11SH01807,X9431,2,0,5.2,,47,33,CP,0,
11SH01808,R8416,2,0,4.4,,47,07,,0,
11SH01809,R8428,2,0,4.0,,47,07,,0,
11SH01810,H6056,2,0,4.2,,47,30,,0,
11SH01811,X8949,2,0,4.0,,47,CM,CM,0,
11SH01812,K4626,2,0,6.2,,47,06,,0,
11SH01813,K4690,2,0,7.2,,47,06,,0,
11SH01814,R8440,2,0,6.0,,47,07,,0,
11SH01815,R8441,2,0,4.0,,47,07,,0,
11SH01816,T2961,2,0,7.2,,47,02,,0,
11SH01817,R8317,2,0,4.6,,47,07,,0,
11SH01818,R8299,2,0,7.2,,47,07,,0,
11SH01819,T2912,2,0,5.8,,47,02,,0,
11SH01820,T2865,2,0,7.0,,47,02,,0,
11SH01821,T3428,2,0,4.8,,47,02,,0,
11SH01822,H6085,2,0,4.6,,47,30,,0,
11SH01823,R8313,2,0,5.4,,47,07,,0,
11SH01824,R8517,2,0,4.6,,47,07,,0,
11SH01825,R8514,2,0,4.6,,47,07,,0,
11SH01826,R8459,2,0,5.8,,47,07,,0,
11SH01827,T3301,2,0,5.2,,47,02,,0,
11SH01828,R8199,2,0,6.8,,47,07,,0,
11SH01829,R8576,2,0,8.8,,47,07,,0,
11SH01830,R8151,2,0,6.2,,47,07,,0,
11SH01831,H6510,2,0,4.8,,47,30,,0,
11SH01832,T2986,2,0,6.0,,47,02,,0,
11SH01833,H5879,2,0,4.6,,47,30,,0,
11SH01834,T3252,2,0,6.2,,47,02,,0,
11SH01835,R8240,2,0,6.4,,47,07,,0,
11SH01836,R8341,2,0,4.6,,47,07,,0,
11SH01837,R8246,2,0,4.0,,47,07,,0,
11SH01838,R8189,2,0,3.0,,47,07,,0,
11SH01839,H6131,2,0,3.0,,47,30,,0,
11SH01840,K4736,2,0,3.2,,47,06,,0,
11SH01841,R8548,2,0,5.0,,47,07,,0,
11SH01842,R8130,2,0,3.7,,47,07,,0,
11SH01843,H5913,2,0,3.2,,47,30,,0,
11SH01844,R8540,2,0,4.8,,47,07,,0,
11SH01845,T2879,2,0,6.0,,47,02,,0,
11SH01846,H6459,2,0,4.0,,47,30,,0,
11SH01847,T3098,2,0,6.2,,47,02,,0,
11SH01848,T2883,2,0,5.8,,47,02,,0,
11SH01849,H5741,2,0,3.0,,47,30,,0,
11SH01850,H6525,2,0,3.2,,47,30,,0,
11SH01851,T3437,2,0,3.2,,47,02,,0,
11SH01852,R8296,2,0,7.0,,47,07,,0,
11SH01853,R8150,2,0,5.4,,47,07,,0,
11SH01854,X8726,2,0,6.2,,47,CM,CM,0,
11SH01855,R8589,2,0,4.0,,47,07,,0,
11SH01856,R8397,2,0,4.8,,47,07,,0,
11SH01857,R8575,2,0,6.2,,47,07,,0,
11SH01858,R8119,2,0,6.2,,47,07,,0,
11SH01859,R8331,2,0,4.4,,47,07,,0,
11SH01860,R8478,2,0,5.8,,47,07,,0,
11SH01861,R8205,2,0,4.5,,47,07,,0,
11SH01862,R8333,2,0,4.8,,47,07,,0,
11SH01863,R8458,2,0,4.5,,47,07,,0,
11SH01864,R8316,1,0,6.2,,47,07,,0,
11SH01865,R8543,2,0,4.2,,47,07,,0,
11SH01866,K4625,2,0,4.8,,47,06,,0,
11SH01867,R8624,2,0,4.8,,47,07,,0,
11SH01868,T3115,2,0,6.0,,47,02,,0,
11SH01869,R8556,2,0,4.6,,47,07,,0,
11SH01870,R8239,2,0,5.0,,47,07,,0,
11SH01871,R8267,2,0,4.2,,47,07,,0,
11SH01872,T3247,2,0,5.0,,47,02,,0,
11SH01873,H5210,2,0,6.5,,47,30,,0,
11SH01874,H3395,2,0,4.4,,47,30,,0,
11SH01875,H5489,2,0,6.7,,47,30,,0,
11SH01876,R7465,2,0,10.2,,47,07,,0,
11SH01877,R7773,2,0,7.6,,47,07,,0,
11SH01878,H5332,2,0,4.4,,47,30,,0,
11SH01879,H5186,2,0,4.2,,47,30,,0,
11SH01880,H5047,2,0,5.2,,47,30,,0,
11SH01881,R7715,2,0,7.4,,47,07,,0,
11SH01882,R7341,2,0,7.6,,47,07,,0,
11SH01883,H2018,2,0,4.7,,47,30,,0,
11SH01884,H4554,2,0,5.0,,47,30,,0,
11SH01885,H5225,2,0,10.2,,47,30,,0,
11SH01886,R6142,2,0,7.0,,47,07,,0,
11SH01887,H5103,2,0,3.6,,47,30,,0,
11SH01888,H5319,2,0,6.2,,47,30,,0,
11SH01889,H5131,2,0,5.9,,47,30,,0,
11SH01890,R7728,2,0,9.6,,47,07,,0,
11SH01891,H4107,2,0,6.6,,47,30,,0,
11SH01892,R4789,2,0,5.4,,47,07,,0,
11SH01893,R4471,2,0,8.3,,47,07,,0,
11SH01894,H5448,2,0,6.2,,47,30,,0,
11SH01895,H5194,2,0,5.6,,47,30,,0,
11SH01896,H4936,2,0,4.4,,47,30,,0,
11SH01897,H4347,2,0,5.6,,47,30,,0,
11SH01898,H5266,2,0,6.6,,47,30,,0,
11SH01899,H4110,2,0,5.2,,47,30,,0,
11SH01900,R7607,2,0,5.4,,47,07,,0,
11SH01901,R6184,2,0,7.4,,47,07,,0,
11SH01902,R7913,2,0,7.4,,47,07,,0,
11SH01903,H5288,2,0,5.4,,47,30,,0,
11SH01904,H5013,2,0,2.8,,47,30,,0,
11SH01905,H4333,2,0,6.2,,47,30,,0,
11SH01906,H5244,2,0,6.2,,47,30,,0,
11SH01907,R7612,2,0,11.2,,47,07,,0,
11SH01908,R7828,2,0,4.8,,47,07,,0,
11SH01909,R6502,2,0,7.0,,47,07,,0,
11SH01910,R6444,2,0,7.6,,47,07,,0,
11SH01911,R7266,2,0,9.8,,47,07,,0,
11SH01912,R6680,2,0,8.6,,47,07,,0,
11SH01913,R5583,2,0,11.6,,47,07,,0,
11SH01914,H5262,2,0,4.0,,47,30,,0,
11SH01915,H5456,2,0,4.8,,47,30,,0,
11SH01916,R7971,2,0,7.6,,47,07,,0,
11SH01917,H3033,2,0,5.0,,47,30,,0,
11SH01918,H5043,2,0,4.6,,47,30,,0,
11SH01919,H1223,2,0,4.2,,47,30,,0,
11SH01920,R7136,2,0,9.9,,47,07,,0,
11SH01921,H4809,2,0,5.8,,47,30,,0,
11SH01922,R7894,2,0,9.6,,47,07,,0,
11SH01923,H4841,2,0,3.5,,47,30,,0,
11SH01924,R7283,2,0,8.0,,47,07,,0,
11SH01925,R7369,2,0,8.2,,47,07,,0,
11SH01926,R7308,2,0,9.0,,47,07,,0,
11SH01927,R7383,2,0,9.6,,47,07,,0,
11SH01928,R7168,2,0,7.2,,47,07,,0,
11SH01929,H2508,2,0,4.4,,47,30,,0,
11SH01930,R6835,2,0,7.6,,47,07,,0,
11SH01931,H3954,2,0,7.6,,47,30,,0,
11SH01932,H1338,2,0,7.6,,47,30,,0,
11SH01933,R4701,2,0,9.8,,47,07,,0,
11SH01934,H4331,2,0,7.8,,47,30,,0,
11SH01935,R7967,2,0,8.0,,47,07,,0,
11SH01936,R5674,2,0,10.8,,47,07,,0,
11SH01937,R6539,2,0,8.6,,47,07,,0,
11SH01938,H3483,2,0,5.9,,47,30,,0,
11SH01939,H3760,2,0,5.8,,47,30,,0,
11SH01940,R6439,2,0,7.6,,47,07,,0,
11SH01941,H3540,2,0,6.0,,47,30,,0,
11SH01942,R5109,2,0,9.6,,47,07,,0,
11SH01943,R6325,2,0,8.6,,47,07,,0,
11SH01944,H4135,2,0,3.0,,47,30,,0,
11SH01945,R7337,2,0,8.6,,47,07,,0,
11SH01946,R7145,2,0,7.0,,47,07,,0,
11SH01947,H3184,2,0,6.3,,47,30,,0,
11SH01948,R7552,2,0,8.0,,47,07,,0,
11SH01949,H3425,2,0,4.6,,47,30,,0,
11SH01950,R7742,2,0,7.8,,47,07,,0,
11SH01951,R7052,2,0,7.0,,47,07,,0,
11SH01952,R7538,2,0,9.0,,47,07,,0,
11SH01953,H5528,2,0,6.2,,47,30,,0,
11SH01954,R7572,2,0,8.6,,47,07,,0,
11SH01955,R6262,2,0,8.2,,47,07,,0,
11SH01956,H4665,2,0,6.4,,47,30,,0,
11SH01957,R7759,2,0,7.8,,47,07,,0,
11SH01958,R7211,2,0,8.8,,47,07,,0,
11SH01959,R7264,2,0,6.2,,47,07,,0,
11SH01960,H3493,2,0,7.8,,47,30,,0,
11SH01961,R6713,2,0,8.6,,47,07,,0,
11SH01962,R7537,2,0,6.0,,47,07,,0,
11SH01963,H4785,2,0,6.8,,47,30,,0,
11SH01964,H5137,2,0,6.6,,47,30,,0,
11SH01965,H4212,2,0,4.8,,47,30,,0,
11SH01966,H5027,2,0,5.6,,47,30,,0,
11SH01967,R7336,2,0,8.6,,47,07,,0,
11SH01968,R7399,2,0,9.9,,47,07,,0,
11SH01969,R6277,2,0,7.8,,47,07,,0,
11SH01970,H5323,2,0,8.0,,47,30,,0,
11SH01971,H3001,2,0,5.7,,47,30,,0,
11SH01972,H3345,2,0,5.0,,47,30,,0,
11SH01973,R7565,2,0,7.0,,47,07,,0,
11SH01974,H4560,2,0,4.8,,47,30,,0,
11SH01975,R7531,2,0,10.8,,47,07,,0,
11SH01976,H3348,2,0,7.2,,47,30,,0,
11SH01977,R7625,2,0,6.8,,47,07,,0,
11SH01978,R6939,2,0,8.4,,47,07,,0,
11SH01979,R5185,2,0,7.8,,47,07,,0,
11SH01980,R6784,2,0,8.0,,47,07,,0,
11SH01981,H4571,2,0,4.8,,47,30,,0,
11SH01982,H3194,2,0,7.9,,47,30,,0,
11SH01983,H5140,2,0,6.0,,47,30,,0,
11SH01984,R6926,2,0,5.0,,47,07,,0,
11SH01985,H5474,2,0,6.6,,47,30,,0,
11SH01986,R7135,2,0,6.8,,47,07,,0,
11SH01987,H4626,2,0,5.0,,47,30,,0,
11SH01988,R7575,2,0,7.4,,47,07,,0,
11SH01989,R7502,2,0,10.6,,47,07,,0,
11SH01990,R7693,2,0,6.8,,47,07,,0,
11SH01991,H5251,2,0,5.4,,47,30,,0,
11SH01992,H4569,2,0,7.6,,47,30,,0,
11SH01993,R4370,2,0,11.0,,47,07,,0,
11SH01994,R6203,2,0,8.8,,47,07,,0,
11SH01995,R7685,2,0,10.0,,47,07,,0,
11SH01996,R5920,2,0,10.0,,47,07,,0,
11SH01997,R4592,2,0,8.2,,47,07,,0,
11SH01998,R7444,2,0,7.0,,47,07,,0,
11SH01999,H3708,2,0,5.3,,47,30,,0,
11SH02000,H5188,2,0,6.0,,47,30,,0,
11SH02001,R7389,2,0,6.0,,47,07,,0,
11SH02002,H4911,2,0,6.0,,47,30,,0,
11SH02003,R6572,2,0,10.4,,47,07,,0,
11SH02004,R5396,2,0,7.0,,47,07,,0,
11SH02005,R7628,2,0,6.4,,47,07,,0,
11SH02006,R6778,2,0,9.6,,47,07,,0,
11SH02007,H4529,2,0,7.0,,47,30,,0,
11SH02008,R7278,2,0,8.6,,47,07,,0,
11SH02009,H5465,2,0,6.5,,47,30,,0,
11SH02010,R5724,2,0,7.2,,47,07,,0,
11SH02011,R6339,2,0,9.9,,47,07,,0,
11SH02012,H3681,2,0,6.0,,47,30,,0,
11SH02013,R7842,2,0,8.6,,47,07,,0,
11SH02014,R6773,2,0,6.8,,47,07,,0,
11SH02015,H1570,2,0,5.8,,47,30,,0,
11SH02016,R8002,2,0,9.7,,47,07,,0,
11SH02017,R7216,2,0,8.5,,47,07,,0,
11SH02018,R8025,2,0,9.0,,47,07,,0,
11SH02019,R7031,2,0,9.8,,47,07,,0,
11SH02020,R7466,2,0,8.6,,47,07,,0,
11SH02021,R7634,2,0,7.0,,47,07,,0,
11SH02022,R6991,2,0,7.3,,47,07,,0,
11SH02023,R6343,2,0,8.3,,47,07,,0,
