UID,ID10,SEX,SHDAY,DAYSH,BGRP,BRD,ETAG,GRFL,GRADE,FLGR1,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
01SH03540,1995638433,2,2001-03-05,64,1,63,K8433,10.2,60,4,,06,6.0,164,2001-04-30,1,0,01
01SH03541,1994104886,2,2001-03-05,64,1,10,S4886,8.2,62,3,,07,7.0,140,2001-04-23,2,0,01
01SH03542,1994104560,2,2001-03-05,64,1,10,S4560,7.2,62,3,,07,7.0,158,2001-04-23,1,0,01
01SH03543,1994104792,2,2001-03-05,64,1,10,S4792,9.8,60,4,,41,7.0,143,2001-04-30,1,0,01
01SH03544,1999110387,2,2001-03-05,64,1,11,R0387,9.6,62,3,,43,2.0,177,2001-05-01,5,71,01
01SH03545,1997108056,2,2001-03-05,64,1,10,S8056,13.2,60,4,,42,4.0,126,2001-04-23,1,0,01
01SH03546,1997446163,2,2001-03-05,64,1,44,T6163,11.6,58,5,,02,4.0,212,2001-05-01,5,93,01
01SH03547,1999110438,2,2001-03-05,64,1,11,R0438,10.0,60,4,,07,2.0,137,2001-04-30,1,83,01
01SH03548,1999110871,2,2001-03-05,64,1,11,R0871,10.4,60,4,,43,2.0,133,2001-04-23,2,82,01
01SH03549,1994637539,2,2001-03-05,64,1,63,K7539,7.2,60,4,,06,7.0,175,2001-04-23,1,0,01
01SH03550,1998640361,2,2001-03-05,64,1,64,K0361,9.4,58,5,,06,3.0,197,2001-04-23,2,0,01
01SH03551,1999447130,2,2001-03-05,64,1,44,T7130,10.2,60,4,,02,2.0,165,2001-04-24,5,100,01
01SH03552,1996638959,2,2001-03-05,64,1,63,K8959,8.4,56,6,,06,5.0,152,2001-04-24,5,0,01
01SH03553,1994105230,2,2001-03-05,64,1,10,S5230,7.6,62,3,,42,7.0,148,2001-04-23,1,0,01
01SH03554,1999110018,2,2001-03-05,64,1,11,R0018,8.8,60,4,,43,2.0,127,2001-04-24,5,84,01
01SH03555,1995638217,2,2001-03-05,64,1,63,K8217,12.4,58,5,,06,6.0,176,2001-04-30,1,0,01
01SH03556,1996107262,2,2001-03-05,64,1,10,S7262,11.0,58,5,,07,5.0,177,2001-04-23,1,0,01
01SH03557,1998640263,2,2001-03-05,64,1,64,K0263,8.0,56,6,,05,3.0,192,2001-04-23,1,0,01
01SH03558,1995105573,2,2001-03-05,64,1,10,S5573,10.4,60,4,,42,6.0,158,2001-04-30,1,0,01
01SH03559,1996106994,2,2001-03-05,64,1,10,S6994,8.4,60,4,,43,5.0,175,2001-04-30,1,0,01
01SH03560,1998446598,2,2001-03-05,64,1,44,T6598,9.4,60,4,,02,3.0,133,2001-04-23,2,0,01
01SH03561,1994105144,2,2001-03-05,64,1,10,S5144,12.8,62,3,,07,7.0,152,2001-04-30,1,0,01
01SH03562,1999090730,2,2001-03-05,64,1,09,90730,8.6,60,4,,06,2.0,188,2001-05-01,5,0,01
01SH03563,1994104721,2,2001-03-05,64,1,10,S4721,10.6,60,4,,07,7.0,174,2001-04-30,2,0,01
01SH03564,1999447029,2,2001-03-05,64,1,44,T7029,9.8,60,4,,02,2.0,167,2001-04-23,2,87,01
01SH03565,1996106682,2,2001-03-05,64,1,10,S6682,11.6,60,4,,07,5.0,0,,*,0,01
01SH03566,1997107936,2,2001-03-05,64,1,10,S7936,9.4,60,4,,07,4.0,140,2001-04-30,2,0,01
01SH03567,1996107470,2,2001-03-05,64,1,10,S7470,9.6,62,3,,43,5.0,179,2001-04-24,5,0,01
01SH03568,1999640713,2,2001-03-05,64,1,64,K0713,13.2,54,7,HYDROPS?,06,2.0,165,2001-04-23,2,0,01
01SH03569,1997107758,2,2001-03-05,64,1,10,S7758,8.0,62,3,,43,4.0,162,2001-04-24,5,0,01
01SH03570,1996107049,2,2001-03-05,64,1,10,S7049,8.4,58,5,,07,5.0,166,2001-05-01,5,0,01
01SH03571,1996106892,2,2001-03-05,64,1,10,S6892,11.4,60,4,,43,5.0,152,2001-05-14,2,0,01
01SH03572,1994105137,2,2001-03-05,64,1,10,S5137,9.8,58,5,,42,7.0,0,2001-05-09,X,0,01
01SH03573,1997639285,2,2001-03-05,64,1,63,K9285,11.6,56,6,,06,4.0,200,2001-05-07,1,0,01
01SH03574,1999640695,2,2001-03-05,64,1,64,K0695,8.4,58,5,,05,2.0,180,2001-04-30,2,0,01
01SH03575,1994637482,2,2001-03-05,64,1,63,K7482,11.6,56,6,,06,7.0,228,2001-05-07,1,0,01
01SH03576,1993636990,2,2001-03-05,64,1,63,K6990,10.2,56,6,BIG TAG Y2001,05,8.0,164,2001-04-23,1,0,01
01SH03577,1999110207,2,2001-03-05,64,1,11,R0207,9.8,60,4,,43,2.0,168,2001-05-01,5,82,01
01SH03578,1996639032,2,2001-03-05,64,1,63,K9032,8.4,58,5,,05,5.0,146,2001-04-23,1,0,01
01SH03579,1995638244,2,2001-03-05,64,1,63,K8244,9.6,58,5,,06,6.0,195,2001-04-30,1,0,01
01SH03580,1995105978,2,2001-03-05,64,1,10,S5978,10.4,60,4,,43,6.0,170,2001-04-30,1,0,01
01SH03581,1997108106,2,2001-03-05,64,1,10,S8106,11.8,62,3,,43,4.0,133,2001-04-30,1,0,01
01SH03582,1999640718,2,2001-03-05,64,1,64,K0718,14.2,56,6,,06,2.0,211,2001-04-23,2,0,01
01SH03583,1999110624,2,2001-03-05,64,1,11,R0624,7.6,64,2,,07,2.0,136,2001-05-07,1,60,01
01SH03584,1998446449,2,2001-03-05,64,1,44,T6449,11.0,60,4,,02,3.0,188,2001-04-24,5,90,01
01SH03585,1996445227,2,2001-03-05,64,1,44,T5227,12.2,60,4,HYDROPS?,02,5.0,185,2001-04-23,1,75,01
01SH03586,1997107916,2,2001-03-05,64,1,10,S7916,9.0,62,3,,07,4.0,134,2001-04-30,2,0,01
01SH03587,1997639480,2,2001-03-05,64,1,63,K9480,10.2,58,5,,06,4.0,189,2001-04-23,1,0,01
01SH03588,1997639287,2,2001-03-05,64,1,63,K9287,8.8,60,4,,05,4.0,154,2001-05-01,5,0,01
01SH03589,1995105784,2,2001-03-05,64,1,10,S5784,11.6,62,3,,07,6.0,186,2001-04-23,2,0,01
01SH03590,1998640448,2,2001-03-05,64,1,64,K0448,10.2,58,5,,05,3.0,184,2001-04-30,1,0,01
01SH03591,1999447152,2,2001-03-05,64,1,44,T7152,9.4,60,4,,02,2.0,130,2001-04-23,2,82,01
01SH03592,1996106935,2,2001-03-05,64,1,10,S6935,7.6,64,2,,43,5.0,170,2001-04-30,1,0,01
01SH03593,1995638009,2,2001-03-05,64,1,63,K8009,11.2,56,6,,06,6.0,199,2001-04-30,1,0,01
01SH03594,1999109998,2,2001-03-05,64,1,10,S9998,9.6,60,4,,07,2.0,151,2001-05-14,2,75,01
01SH03595,1997108222,2,2001-03-05,64,1,10,S8222,12.2,58,5,,43,4.0,169,2001-04-23,2,0,01
01SH03596,1994104801,2,2001-03-05,64,1,10,S4801,7.4,62,3,,07,7.0,184,2001-04-23,1,0,01
01SH03597,1994104694,2,2001-03-05,64,1,10,S4694,8.0,62,3,,07,7.0,145,2001-04-30,2,0,01
01SH03598,1996638941,2,2001-03-05,64,1,63,K8941,13.4,56,6,,06,5.0,215,2001-04-30,2,0,01
01SH03599,1994637214,2,2001-03-05,64,1,63,K7214,12.8,56,6,,06,7.0,202,2001-04-24,5,0,01
01SH03600,1998008359,2,2001-03-05,64,1,00, 8359,7.6,60,4,,06,3.0,158,2001-04-30,2,0,01
01SH03601,1997108743,2,2001-03-05,64,1,10,S8743,9.2,62,3,,07,4.0,159,2001-04-24,5,0,01
01SH03602,1994637148,2,2001-03-05,64,1,63,K7148,9.0,54,7,,06,7.0,212,2001-05-01,5,0,01
01SH03603,1996106650,2,2001-03-05,64,A,10,S6650,10.5,62,3,"SHORN NOV,2000",07,5.0,218,2001-05-01,5,0,01
01SH03604,1997108187,2,2001-03-05,64,1,10,S8187,10.6,58,5,,07,4.0,185,2001-04-30,2,0,01
01SH03605,1998109175,2,2001-03-05,64,1,10,S9175,7.8,62,3,,07,3.0,152,2001-04-23,1,0,01
01SH03606,1997108103,2,2001-03-05,64,1,10,S8103,9.8,60,4,,07,4.0,168,2001-05-07,1,0,01
01SH03607,1997446114,2,2001-03-05,64,1,44,T6114,11.4,60,4,,02,4.0,178,2001-04-23,1,98,01
01SH03608,1996106924,2,2001-03-05,64,1,10,S6924,14.2,60,4,,42,5.0,186,2001-04-30,1,0,01
01SH03609,1996106965,2,2001-03-05,64,1,10,S6965,10.4,60,4,,07,5.0,158,2001-04-24,5,0,01
01SH03610,1994637058,2,2001-03-05,64,1,63,K7058,9.6,56,6,,06,7.0,164,2001-04-23,2,0,01
01SH03611,1995444755,2,2001-03-05,64,1,44,T4755,9.2,60,4,,02,6.0,157,2001-05-07,1,0,01
01SH03612,1997108194,2,2001-03-05,64,1,10,S8194,7.8,62,3,SHORT STAPLE,07,4.0,120,2001-04-23,1,0,01
01SH03613,1999110037,2,2001-03-05,64,1,11,R0037,9.2,60,4,,07,2.0,167,2001-05-14,2,64,01
01SH03614,1999110493,2,2001-03-05,64,1,11,R0493,6.4,64,2,,07,2.0,151,2001-04-30,1,64,01
01SH03615,1996107170,2,2001-03-05,64,1,10,S7170,9.8,62,3,,43,5.0,141,2001-04-23,1,0,01
01SH03616,1995637908,2,2001-03-05,64,1,63,K7908,12.6,54,7,,06,6.0,197,2001-04-23,2,0,01
01SH03617,1996107151,2,2001-03-05,64,1,10,S7151,9.2,62,3,,07,5.0,155,2001-04-24,X,0,01
01SH03618,1997107906,2,2001-03-05,64,1,10,S7906,9.0,62,3,,07,4.0,159,2001-04-24,5,0,01
01SH03619,1994637159,2,2001-03-05,64,1,63,K7159,9.8,60,4,,06,7.0,0,,*,0,01
01SH03620,1998109399,2,2001-03-05,64,1,10,S9399,11.6,62,3,,43,3.0,183,2001-04-24,5,0,01
01SH03621,1998446683,2,2001-03-05,64,1,44,T6683,13.4,60,4,,02,3.0,183,2001-04-23,1,0,01
01SH03622,1994637059,2,2001-03-05,64,1,63,K7059,9.4,58,5,,06,7.0,155,2001-04-30,1,0,01
01SH03623,1999090415,2,2001-03-05,64,1,09,90415,7.8,60,4,,06,2.0,132,2001-04-24,5,0,01
01SH03624,1997108263,2,2001-03-05,64,1,10,S8263,8.6,60,4,,07,4.0,142,2001-04-24,5,0,01
01SH03625,1998640575,2,2001-03-05,64,1,64,K0575,10.0,58,5,,06,3.0,191,2001-04-23,2,0,01
01SH03626,1998109022,2,2001-03-05,64,1,10,S9022,9.8,62,3,,43,3.0,153,2001-04-23,2,0,01
01SH03627,1997108615,2,2001-03-05,64,1,10,S8615,8.8,64,2,,07,4.0,171,2001-04-23,1,0,01
01SH03628,1997108625,2,2001-03-05,64,1,10,S8625,11.6,60,4,,42,4.0,148,2001-04-24,5,0,01
01SH03629,1998008384,2,2001-03-05,64,1,00, 8384,8.8,60,4,,06,3.0,195,2001-04-23,1,0,01
01SH03630,1997108091,2,2001-03-05,64,1,10,S8091,10.6,60,4,,07,4.0,179,2001-04-30,2,0,01
01SH03631,1999110288,2,2001-03-05,64,1,11,R0288,10.8,60,4,,43,2.0,175,2001-05-01,5,73,01
01SH03632,1998109139,2,2001-03-05,64,1,10,S9139,13.0,62,3,,43,3.0,163,2001-04-24,X,0,01
01SH03633,1999090086,2,2001-03-05,64,1,09,90086,9.4,62,3,,06,2.0,193,2001-04-24,5,0,01
01SH03634,1997107785,2,2001-03-05,64,1,10,S7785,10.0,62,3,,42,4.0,164,2001-04-30,1,0,01
01SH03635,1997107950,2,2001-03-05,64,1,10,S7950,9.2,62,3,,07,4.0,201,2001-04-23,2,0,01
01SH03636,1999640870,2,2001-03-05,64,1,64,K0870,10.4,54,7,,06,2.0,167,2001-04-24,5,0,01
01SH03637,1999447077,2,2001-03-05,64,1,44,T7077,9.0,62,3,,02,2.0,155,2001-04-24,5,89,01
01SH03638,1997108035,2,2001-03-05,64,1,10,S8035,9.6,60,4,,43,4.0,174,2001-04-23,1,0,01
01SH03639,1998640187,2,2001-03-05,64,1,64,K0187,10.0,60,4,,06,3.0,150,2001-05-07,1,0,01
01SH03640,1995105887,2,2001-03-05,64,1,10,S5887,12.0,58,5,,07,6.0,163,2001-04-23,1,0,01
01SH03641,1997107984,2,2001-03-05,64,1,10,S7984,12.4,60,4,,43,4.0,179,2001-04-23,2,0,01
01SH03642,1995106208,2,2001-03-05,64,1,10,S6208,8.2,60,4,,07,6.0,176,2001-04-23,1,0,01
01SH03643,1996106931,2,2001-03-05,64,1,10,S6931,10.6,62,3,,43,5.0,176,2001-04-30,2,0,01
01SH03644,1999110919,2,2001-03-05,64,1,11,R0919,10.4,62,3,,07,2.0,151,2001-04-23,1,86,01
01SH03645,1996106873,2,2001-03-05,64,1,10,S6873,10.0,62,3,,43,5.0,159,2001-04-23,1,0,01
01SH03646,1997107921,2,2001-03-05,64,1,10,S7921,10.6,62,3,,07,4.0,161,2001-04-23,1,0,01
01SH03647,1999447069,2,2001-03-05,64,1,44,T7069,10.4,60,4,,02,2.0,171,2001-04-30,1,78,01
01SH03648,1995106328,2,2001-03-05,64,1,10,S6328,9.8,58,5,,07,6.0,197,2001-05-21,1,0,01
01SH03649,1999110042,2,2001-03-05,64,1,11,R0042,6.8,64,2,,07,2.0,156,2001-05-01,5,58,01
01SH03650,1999110590,2,2001-03-05,64,1,11,R0590,8.2,60,4,,07,2.0,116,2001-04-30,2,71,01
01SH03651,1998640377,2,2001-03-05,64,1,64,K0377,10.0,58,5,,06,3.0,168,2001-04-23,2,0,01
01SH03652,1996445383,2,2001-03-05,64,1,44,T5383,11.4,60,4,,02,5.0,208,2001-04-23,1,96,01
01SH03653,1998109795,2,2001-03-05,64,1,10,S9795,10.6,60,4,,07,3.0,179,2001-04-24,5,0,01
01SH03654,1999110386,2,2001-03-05,64,1,11,R0386,8.6,60,4,,43,2.0,145,2001-04-23,2,77,01
01SH03655,1998008503,2,2001-03-05,64,1,00, 8503,8.2,58,5,,06,3.0,155,2001-04-23,2,0,01
01SH03656,1999110978,2,2001-03-05,64,1,11,R0978,10.0,62,3,,07,2.0,155,2001-05-01,5,70,01
01SH03657,1997108699,2,2001-03-05,64,1,10,S8699,10.2,60,4,,07,4.0,180,2001-04-24,5,0,01
01SH03658,1998640174,2,2001-03-05,64,1,64,K0174,10.0,58,5,,06,3.0,179,2001-04-30,2,0,01
01SH03659,1997108161,2,2001-03-05,64,1,10,S8161,15.2,58,5,,42,4.0,199,2001-04-30,2,0,01
01SH03660,1998640123,2,2001-03-05,64,1,64,K0123,10.4,54,7,,06,3.0,185,2001-04-24,5,0,01
01SH03661,1999110497,2,2001-03-05,64,1,11,R0497,8.4,62,3,,07,2.0,145,2001-04-30,1,79,01
01SH03662,1995105612,2,2001-03-05,64,1,10,S5612,10.8,62,3,,42,6.0,186,2001-05-01,5,0,01
01SH03663,1997108647,2,2001-03-05,64,1,10,S8647,9.8,62,3,,07,4.0,180,2001-05-21,1,0,01
01SH03664,1997108370,2,2001-03-05,64,1,10,S8370,10.2,64,2,,07,4.0,0,,*,0,01
01SH03665,1999641002,2,2001-03-05,64,1,64,K1002,13.8,58,5,,06,2.0,176,2001-04-23,2,0,01
01SH03666,1997108381,2,2001-03-05,64,1,10,S8381,10.4,62,3,,07,4.0,171,2001-04-23,1,0,01
01SH03667,1999110814,2,2001-03-05,64,1,11,R0814,9.6,62,3,,43,2.0,135,2001-04-23,1,78,01
01SH03668,1994637311,2,2001-03-05,64,1,63,K7311,11.2,58,5,,06,7.0,180,2001-04-24,X,0,01
01SH03669,1998446533,2,2001-03-05,64,1,44,T6533,8.4,62,3,,02,3.0,200,2001-05-01,X,72,01
01SH03670,1999110895,2,2001-03-05,64,1,11,R0895,7.0,62,3,,07,2.0,123,2001-04-24,5,71,01
01SH03671,1994637505,2,2001-03-05,64,1,63,K7505,11.2,58,5,,06,7.0,210,2001-05-07,1,0,01
01SH03672,1995106149,2,2001-03-05,64,1,10,S6149,11.6,60,4,,42,6.0,0,2001-05-09,X,0,01
01SH03673,1998109084,2,2001-03-05,64,1,10,S9084,10.4,62,3,,43,3.0,154,2001-04-23,2,0,01
01SH03674,1999110763,2,2001-03-05,64,1,11,R0763,9.6,60,4,,43,2.0,133,2001-04-30,1,84,01
01SH03675,1998109145,2,2001-03-05,64,1,10,S9145,9.8,62,3,,43,3.0,186,2001-05-01,5,0,01
01SH03676,1998640458,2,2001-03-05,64,1,64,K0458,13.2,58,5,,06,3.0,202,2001-04-30,2,0,01
01SH03677,1998640244,2,2001-03-05,64,1,64,K0244,8.2,56,6,K0244 FIX,06,3.0,178,2001-04-23,2,0,01
01SH03678,1996107205,2,2001-03-05,64,1,10,S7205,9.0,64,2,,07,5.0,203,2001-04-30,2,0,01
01SH03679,1996107179,2,2001-03-05,64,1,10,S7179,10.2,60,4,,43,5.0,160,2001-05-21,H,0,01
01SH03680,1999091166,2,2001-03-05,64,1,09,91166,10.6,60,4,,06,2.0,0,,*,0,01
01SH03681,1999110464,2,2001-03-05,64,1,11,R0464,8.6,64,2,,43,2.0,138,2001-04-23,2,82,01
01SH03682,1999640756,2,2001-03-05,64,1,64,K0756,11.0,58,5,,06,2.0,203,2001-04-23,1,0,01
01SH03683,1999110650,2,2001-03-05,64,1,11,R0650,10.4,62,3,,07,2.0,160,2001-05-01,X,80,01
01SH03684,1994105246,2,2001-03-05,64,1,10,S5246,9.8,62,3,,42,7.0,176,2001-04-23,2,0,01
01SH03685,1999110227,2,2001-03-05,64,1,11,R0227,9.8,58,5,,07,2.0,170,2001-05-07,1,88,01
01SH03686,1999640985,2,2001-03-05,64,1,64,K0985,12.8,58,5,,06,2.0,213,2001-05-07,1,0,01
01SH03687,1999110679,2,2001-03-05,64,1,11,R0679,12.0,60,4,,07,2.0,170,2001-04-23,1,91,01
01SH03688,1999110875,2,2001-03-05,64,1,11,R0875,10.6,62,3,,43,2.0,124,2001-04-23,2,82,01
01SH03689,1997108512,2,2001-03-05,64,1,10,S8512,9.8,60,4,,43,4.0,130,2001-04-30,2,0,01
01SH03690,1998640422,2,2001-03-05,64,1,64,K0422,15.4,60,4,,06,3.0,181,2001-04-24,5,0,01
01SH03691,1999640759,2,2001-03-05,64,1,64,K0759,11.6,58,5,,06,2.0,202,2001-05-01,5,0,01
01SH03692,1999447426,2,2001-03-05,64,1,44,T7426,10.0,60,4,,02,2.0,146,2001-04-30,1,82,01
01SH03693,1999640711,2,2001-03-05,64,1,64,K0711,8.8,58,5,,06,2.0,191,2001-04-30,2,0,01
01SH03694,1999110203,2,2001-03-05,64,1,11,R0203,9.8,60,4,,07,2.0,134,2001-04-23,1,85,01
01SH03695,1995637871,2,2001-03-05,64,1,63,K7871,9.6,60,4,,06,6.0,212,2001-04-30,1,0,01
01SH03696,1997107797,2,2001-03-05,64,1,10,S7797,7.2,62,3,,07,4.0,191,2001-04-30,1,0,01
01SH03697,1998640017,2,2001-03-05,64,1,64,K0017,7.8,58,5,,05,3.0,159,2001-04-23,1,0,01
01SH03698,1997639729,2,2001-03-05,64,1,63,K9729,9.4,60,4,,06,4.0,170,2001-04-24,5,0,01
01SH03699,1999110860,2,2001-03-05,64,1,11,R0860,8.8,60,4,,07,2.0,140,2001-05-07,1,79,01
01SH03700,1997107789,2,2001-03-05,64,1,10,S7789,10.8,62,3,,43,4.0,161,2001-04-23,1,0,01
01SH03701,1995637954,2,2001-03-05,64,1,63,K7954,9.6,56,6,,06,6.0,174,2001-04-24,5,0,01
01SH03702,1999110417,2,2001-03-05,64,1,11,R0417,9.0,60,4,,07,2.0,150,2001-04-30,1,73,01
01SH03703,1999110211,2,2001-03-05,64,1,11,R0211,10.2,64,2,,43,2.0,148,2001-04-23,2,81,01
01SH03704,1994637040,2,2001-03-05,64,1,63,K7040,9.6,58,5,,06,7.0,176,2001-04-24,5,0,01
01SH03705,1999110847,2,2001-03-05,64,1,11,R0847,9.2,62,3,,07,2.0,145,2001-04-24,5,64,01
01SH03706,1998109638,2,2001-03-05,64,1,10,S9638,8.2,62,3,,43,3.0,158,2001-04-24,5,0,01
01SH03707,1998640252,2,2001-03-05,64,1,64,K0252,12.0,58,5,,06,3.0,208,2001-04-30,2,0,01
01SH03708,1999110734,2,2001-03-05,64,1,11,R0734,9.8,62,3,,07,2.0,138,2001-04-23,2,70,01
01SH03709,1999110975,2,2001-03-05,64,1,11,R0975,11.2,62,3,,43,2.0,163,2001-04-30,1,85,01
01SH03710,1998640289,2,2001-03-05,64,1,64,K0289,8.6,60,4,,06,3.0,191,2001-04-23,1,0,01
01SH03711,1998446498,2,2001-03-05,64,1,44,T6498,8.4,62,3,,02,3.0,166,2001-04-23,2,70,01
01SH03712,1999090992,2,2001-03-05,64,1,09,90992,9.4,58,5,,06,2.0,166,2001-04-24,5,0,01
01SH03713,1995444957,2,2001-03-05,64,1,44,T4957,9.6,58,5,,02,6.0,0,,*,0,01
01SH03714,1997639554,2,2001-03-05,64,1,63,K9554,10.2,58,5,,06,4.0,168,2001-04-24,5,0,01
01SH03715,1999640764,2,2001-03-05,64,1,64,K0764,8.6,56,6,,06,2.0,170,2001-04-30,1,0,01
01SH03716,1998640471,2,2001-03-05,64,1,64,K0471,9.2,56,6,,05,3.0,203,2001-04-24,5,0,01
01SH03717,1994637292,2,2001-03-05,64,1,63,K7292,9.2,58,5,,06,7.0,196,2001-04-23,2,0,01
01SH03718,1999110360,2,2001-03-05,64,1,11,R0360,13.2,64,2,,07,2.0,182,2001-04-24,5,77,01
01SH03719,1999091251,2,2001-03-05,64,1,09,91251,11.6,58,5,,06,2.0,142,2001-04-23,2,0,01
01SH03720,1999447058,2,2001-03-05,64,1,44,T7058,8.6,62,3,,02,2.0,152,2001-04-23,2,80,01
01SH03721,1999110809,2,2001-03-05,64,1,11,R0809,10.2,62,3,,07,2.0,151,2001-04-23,2,73,01
01SH03722,1999447366,2,2001-03-05,64,1,44,T7366,11.4,60,4,,02,2.0,209,2001-05-01,5,92,01
01SH03723,1998640276,2,2001-03-05,64,1,64,K0276,12.2,60,4,,06,3.0,192,2001-04-23,1,0,01
01SH03724,1999090956,2,2001-03-05,64,1,09,90956,9.2,58,5,,06,2.0,164,2001-04-23,1,0,01
01SH03725,1996106766,2,2001-03-05,64,1,10,S6766,9.8,60,4,,43,5.0,159,2001-04-23,2,0,01
01SH03726,1999447038,2,2001-03-05,64,1,44,T7038,9.4,62,3,,02,2.0,184,2001-05-01,5,80,01
01SH03727,1999640719,2,2001-03-05,64,1,64,K0719,10.2,58,5,,06,2.0,188,2001-04-23,1,0,01
01SH03728,1995106019,2,2001-03-05,64,1,10,S6019,11.4,64,2,,07,6.0,190,2001-04-30,1,0,01
01SH03729,1994637096,2,2001-03-05,64,1,63,K7096,9.0,60,4,,06,7.0,205,2001-05-21,H,0,01
01SH03730,1999090741,2,2001-03-05,64,1,09,90741,10.6,58,5,,06,2.0,163,2001-05-07,1,0,01
01SH03731,1999110444,2,2001-03-05,64,1,11,R0444,9.4,60,4,,07,2.0,176,2001-05-01,5,88,01
01SH03732,1997108570,2,2001-03-05,64,1,10,S8570,7.4,62,3,,43,4.0,171,2001-04-24,5,0,01
01SH03733,1998109225,2,2001-03-05,64,1,10,S9225,13.2,62,3,,43,3.0,148,2001-04-23,1,0,01
01SH03734,1994104592,2,2001-03-05,64,1,10,S4592,14.8,60,4,,07,7.0,159,2001-05-01,5,0,01
01SH03735,1999110428,2,2001-03-05,64,1,11,R0428,8.0,62,3,,07,2.0,136,2001-04-23,2,62,01
01SH03736,1999640707,2,2001-03-05,64,1,64,K0707,10.2,58,5,SHORN > DEAD,06,2.0,0,,*,0,01
01SH03737,1998640342,2,2001-03-05,64,1,64,K0342,9.6,60,4,,06,3.0,197,2001-04-23,2,0,01
01SH03738,1997639559,2,2001-03-05,64,1,63,K9559,8.6,62,3,,06,4.0,183,2001-04-23,1,0,01
01SH03739,1998640254,2,2001-03-05,64,1,64,K0254,10.4,60,4,,06,3.0,178,2001-04-30,1,0,01
01SH03740,1999640655,2,2001-03-05,64,1,64,K0655,9.6,60,4,,06,2.0,170,2001-04-24,5,0,01
01SH03741,1999091281,2,2001-03-05,64,1,09,91281,11.4,60,4,,06,2.0,160,2001-04-30,2,0,01
01SH03742,1999640666,2,2001-03-05,64,1,64,K0666,10.4,58,5,,06,2.0,175,2001-04-23,1,0,01
01SH03743,2000447882,2,2001-03-05,64,4,44,T7882,7.0,58,5,,02,1.0,120,2001-04-24,5,0,01
01SH03744,2000641119,2,2001-03-05,64,4,64,K1119,7.8,56,6,,06,1.0,173,2001-05-14,2,0,01
01SH03745,2000447938,2,2001-03-05,64,4,44,T7938,5.6,62,3,,02,1.0,109,2001-04-24,5,0,01
01SH03746,2000047614,2,2001-03-05,64,4,04,A7614,5.4,60,4,,30,1.0,110,2001-04-23,1,0,01
01SH03747,2000047609,2,2001-03-05,64,4,04,A7609,5.2,62,3,,30,1.0,123,2001-04-24,5,0,01
01SH03748,2000047303,2,2001-03-05,64,4,04,A7303,7.2,58,5,,30,1.0,126,2001-04-30,2,0,01
01SH03749,2000447703,2,2001-03-05,64,4,44,T7703,7.6,62,3,,02,1.0,162,2001-05-21,2,0,01
01SH03750,2000047812,2,2001-03-05,64,4,04,A7812,7.0,58,5,,30,1.0,177,2001-04-30,2,0,01
01SH03751,2000047770,2,2001-03-05,64,4,04,A7770,6.0,60,4,,30,1.0,119,2001-04-24,5,0,01
01SH03752,2000047069,2,2001-03-05,64,4,04,A7069,4.4,58,5,,30,1.0,150,2001-05-01,5,0,01
01SH03753,2000047349,2,2001-03-05,64,4,04,A7349,6.2,58,5,,30,1.0,141,2001-04-30,1,0,01
01SH03754,2000047600,2,2001-03-05,64,4,04,A7600,4.0,58,5,,30,1.0,107,2001-04-24,5,0,01
01SH03755,2000047108,2,2001-03-05,64,4,04,A7108,4.8,60,4,,30,1.0,122,2001-04-24,5,0,01
01SH03756,2000000128,2,2001-03-05,64,4,00,00128,5.6,60,4,,30,1.0,135,2001-04-24,5,0,01
01SH03757,2000047354,2,2001-03-05,64,4,04,A7354,6.0,58,5,,30,1.0,133,2001-04-24,5,0,01
01SH03758,2000001161,2,2001-03-05,64,4,00,01161,5.8,62,3,,07,1.0,115,2001-04-24,5,0,01
01SH03759,2000047268,2,2001-03-05,64,4,04,A7268,5.8,58,5,,30,1.0,129,2001-04-23,2,0,01
01SH03760,2000047748,2,2001-03-05,64,4,04,A7748,4.8,60,4,,30,1.0,126,2001-04-24,5,0,01
01SH03761,2000047675,2,2001-03-05,64,4,04,A7675,6.0,58,5,,30,1.0,153,2001-04-24,5,0,01
01SH03762,2000641274,2,2001-03-05,64,4,64,K1274,7.8,54,7,,05,1.0,213,2001-05-24,3,0,01
01SH03763,2000048126,2,2001-03-05,64,4,04,A8126,6.0,58,5,ABORTED,30,1.0,121,2001-04-24,5,0,01
01SH03764,2000447843,2,2001-03-05,64,4,44,T7843,7.4,60,4,,02,1.0,146,2001-05-14,2,0,01
01SH03765,2000000737,2,2001-03-05,64,4,00,00737,8.0,58,5,,02,1.0,178,2001-05-14,2,0,01
01SH03766,2000641125,2,2001-03-05,64,4,64,K1125,7.8,58,5,,06,1.0,159,2001-04-24,5,0,01
01SH03767,2000641240,2,2001-03-05,64,4,64,K1240,9.4,60,4,,06,1.0,175,2001-05-07,1,0,01
01SH03768,2000641382,2,2001-03-05,64,4,64,K1382,7.2,58,5,,05,1.0,141,2001-04-24,5,0,01
01SH03769,2000047236,2,2001-03-05,64,4,04,A7236,5.8,60,4,,30,1.0,126,2001-05-07,1,0,01
01SH03770,2000047577,2,2001-03-05,64,4,04,A7577,5.2,60,4,,30,1.0,132,2001-04-24,5,0,01
