UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL,NOBN
05LA03853,05,R2205,11,12,35R,R3321,11,4.0,4,07,43,2,0,n,M,042905,119,9,4,2,10.3,1,1,R6056,11,18,07,,0,,,,,,.,.,No,.,J,1,,1,1,3,1,1,1.0,81,1,0.0,0,2,2005-04-29,0.018,
05LA03854,05,R2205,11,12,35R,R3321,11,4.0,4,07,43,2,0,n,M,042905,119,9,4,1,12.3,1,1,R6057,11,18,07,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,98,1,0.0,0,2,2005-04-29,0.018,
05LA03855,05,R2205,11,12,35R,R3321,11,4.0,4,07,43,2,0,n,M,042905,119,9,4,1,12.3,1,1,R6058,11,18,07,,0,,T9880,-,,,.,.,No,.,J,3,,0,0,,1,1,0.5,109,1,0.0,0,2,2005-04-29,0.018,
05LA03856,05,T9880,44,48,e.2,T7759,44,1.0,1,02,02,4,0,y,M,042905,119,1,3,1,9.7,1,1,,,48,02,1,119,44,R6058,+,,,.,.,Tx,.,J,1,,1,1,1,0,0,0.5,0,0,0.0,0,2,2005-04-29,0.035,
05LA03857,05,T9904,44,48,e.1,T9140,44,1.0,1,02,02,4,7,y,S,042905,119,5,3,2,9.1,1,1,T0755,45,48,02,,0,,,,,,.,.,Tx,SPG,J,1,,1,1,1,1,1,1.0,78,1,0.0,0,S,2005-04-29,0.114,
05LA03858,05,R0130,11,11,44R,R4202,11,6.0,6,07,07,2,0,n,M,043005,120,8,4,1,11.4,1,1,R6059,11,18,07,,0,,,,LAME LR,,.,.,No,.,J,1,,1,1,2,1,1,1.0,73,1,0.0,0,H,2005-04-30,0.06,
05LA03859,05,R0130,11,11,44R,R4202,11,6.0,6,07,07,2,0,n,M,043005,120,8,4,1,12.7,1,1,R6060,11,18,07,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,83,1,0.0,0,H,2005-04-30,0.06,
05LA03860,05,S9784,10,13,43R,R4131,11,7.0,7,07,07,2,0,n,M,043005,120,5,4,2,11.2,1,1,R6061,11,18,07,,0,,,,ABS.L.FLANK,,.,.,No,.,J,1,,1,1,1,1,1,1.0,87,1,0.0,0,2,2005-04-30,0.044,
05LA03861,05,R2322,11,13,43R,R4131,11,4.0,4,43,07,2,0,n,M,043005,120,8,4,1,10.9,1,1,R6062,11,18,07,,0,,,,,,3,2,Tx,.,J,1,,1,1,2,1,1,1.0,98,1,0.0,0,2,2005-04-30,0.044,
05LA03862,05,R2322,11,13,43R,R4131,11,4.0,4,43,07,2,0,n,M,043005,120,8,4,2,11.1,1,1,R6063,11,18,07,7,227,97,,,,,3,2,Tx,.,J,2,,0,0,,1,0,0.0,0,1,0.0,0,2,2005-04-30,0.044,
05LA03863,05,R1789,11,13,46R,R3401,11,5.0,5,43,07,2,0,n,M,043005,120,8,2,2,9.1,1,1,R6064,11,18,07,,0,,,,,ENTROPION,.,.,No,.,J,1,,1,1,2,1,1,1.0,54,1,0.0,0,2,2005-04-30,0.037,
05LA03864,05,R1789,11,13,46R,R3401,11,5.0,5,43,07,2,0,n,M,043005,120,8,2,1,10.8,1,1,R6065,11,18,07,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,82,1,0.0,0,2,2005-04-30,0.037,
05LA03865,05,R3417,11,18,35R,R3321,11,3.0,3,07,43,2,0,y,M,043005,120,8,2,2,11.1,1,1,R6066,11,18,07,,0,,,,,4TEATS,3,3,Tx,.,J,1,,1,1,2,1,1,1.0,65,1,0.0,0,2,2005-04-30,0.047,
05LA03866,05,R3417,11,18,35R,R3321,11,3.0,3,07,43,2,0,y,M,043005,120,8,2,3,12.0,1,1,R6067,11,18,07,3,122,93,,8,,,3,3,Tx,.,J,2,,0,0,,1,0,0.0,0,0,0.0,0,2,2005-04-30,0.047,
05LA03867,05,R1647,11,10,33R,R2570,11,5.0,5,07,07,2,0,n,M,043005,120,8,4,2,13.5,1,1,R6068,11,18,07,,0,,,,,,5,3,Tx,.,J,1,,1,1,2,1,1,1.0,86,1,0.0,0,2,2005-04-30,0.039,
05LA03868,05,R1647,11,10,33R,R2570,11,5.0,5,07,07,2,0,n,M,043005,120,8,4,3,13.2,1,1,R6069,11,18,07,,0,,,,,ENTROPION,5,3,Tx,.,J,2,,0,0,,1,1,1.0,90,1,0.0,0,2,2005-04-30,0.039,
05LA03869,05,R4337,11,18,e.7,R3179,11,1.0,1,07,07,4,0,y,M,043005,120,5,2,2,9.1,1,1,R6070,11,18,07,,0,,,,,4TEATS,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,47,1,0.0,0,2,2005-04-30,0.034,
05LA03870,05,Z8680,81,00,ZZZ,Z6389,81,2.0,2,01,97,1,0,y,X,043005,120,5,3,3,15.4,5,1,X2921,82,00,20,,0,,,,,,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,110,1,0.0,0,2,2005-04-30,0.0,
05LA03871,05,90576,09,18,46R,R3401,11,6.0,6,07,07,2,0,y,M,043005,120,9,3,3,8.6,1,1,R6071,11,18,07,,0,,,,,,.,.,No,.,J,1,,1,1,3,1,1,1.0,74,1,0.0,0,2,2005-04-30,0.04,
05LA03872,05,90576,09,18,46R,R3401,11,6.0,6,07,07,2,0,y,M,043005,120,9,3,3,8.5,1,1,R6072,11,18,07,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,72,1,0.0,0,2,2005-04-30,0.04,
05LA03873,05,90576,09,18,46R,R3401,11,6.0,6,07,07,2,0,y,M,043005,120,9,3,2,8.4,2,1,R6073,11,18,07,,0,,90710,-,,BLK.CROTCH,.,.,No,.,J,3,,0,0,,1,1,0.5,63,1,0.0,0,2,2005-04-30,0.04,
05LA03874,05,90710,09,18,31R,R4146,11,6.0,6,07,07,2,0,n,M,043005,120,5,4,2,15.2,1,1,R6074,11,18,07,,0,,R6073,+,MSG by 6/2/05,WRINKLES,.,.,No,.,J,1,,1,1,1,1,1,1.5,85,1,0.0,0,2,2005-04-30,0.03,
05LA03875,05,R3745,11,18,43R,R4131,11,3.0,3,07,07,2,0,n,M,043005,120,8,4,1,13.0,1,1,R6075,11,18,07,,0,,,,,,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,89,1,0.0,0,2,2005-04-30,0.047,
05LA03876,05,R3745,11,18,43R,R4131,11,3.0,3,07,07,2,0,n,M,043005,120,8,4,1,12.3,1,1,R6076,11,18,07,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,84,1,0.0,0,2,2005-04-30,0.047,
05LA03877,05,A8296,04,81,01P,A7284,04,4.0,4,30,30,2,0,n,W,043005,120,9,3,3,9.5,1,1,H2177,05,83,30,3,122,93,,8,,,.,.,No,.,J,1,,1,1,3,1,0,0.0,0,0,0.0,0,2,2005-04-30,0.062,
05LA03878,05,A8296,04,81,01P,A7284,04,4.0,4,30,30,2,0,n,W,043005,120,9,3,1,9.1,1,1,H2178,05,83,30,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,77,1,0.0,0,2,2005-04-30,0.062,
05LA03879,05,A8296,04,81,01P,A7284,04,4.0,4,30,30,2,0,n,W,043005,120,9,3,2,10.8,1,1,H2179,05,83,30,,0,,,,,,.,.,No,.,J,3,,0,0,,1,1,1.0,82,1,0.0,0,2,2005-04-30,0.062,
05LA03880,05, 8858,00,18,46R,R3401,11,7.0,7,07,07,2,0,n,M,043005,120,8,4,2,11.0,1,1,R6077,11,18,07,,0,,,,,HAIRY,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,80,1,0.0,0,2,2005-04-30,0.009,
05LA03881,05, 8858,00,18,46R,R3401,11,7.0,7,07,07,2,0,n,M,043005,120,8,4,2,12.8,1,1,R6078,11,18,07,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,78,1,0.0,0,2,2005-04-30,0.009,
05LA03882,05,R3377,11,18,35R,R3321,11,3.0,3,07,43,2,0,n,M,043005,120,8,4,1,13.6,1,1,R6079,11,18,07,,0,,,,,NICE LAMB,4,3,Tx,.,J,1,,1,1,2,1,1,1.0,84,1,0.0,0,2,2005-04-30,0.026,
05LA03883,05,R3377,11,18,35R,R3321,11,3.0,3,07,43,2,0,n,M,043005,120,8,4,2,12.2,1,1,R6080,11,18,07,,0,,,,,NICE LAMB,4,3,Tx,.,J,2,,0,0,,1,1,1.0,91,1,0.0,0,2,2005-04-30,0.026,
05LA03884,05,R0416,11,11,45R,R2746,11,6.0,6,07,43,2,0,n,M,043005,120,8,4,2,13.0,1,1,R6081,11,18,07,,0,,,,ABD.HERNIA X,HAIRY,.,.,No,.,J,1,,1,1,2,1,1,1.0,84,1,0.0,0,2,2005-04-30,0.015,
05LA03885,05,R0416,11,11,45R,R2746,11,6.0,6,07,43,2,0,n,M,043005,120,8,4,1,13.3,1,1,R6082,11,18,07,,0,,,,,HORN STUBS,.,.,No,.,J,2,,0,0,,1,1,1.0,76,1,0.0,0,2,2005-04-30,0.015,
05LA03886,05,S9193,10,10,31R,R4146,11,7.0,7,43,07,2,0,n,M,043005,120,5,4,1,18.0,1,1,R6083,11,18,07,,0,,,,,INJ.R.EYE,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,103,1,0.0,0,2,2005-04-30,0.03,
05LA03887,05,A7138,04,82,05P,Z0000,81,5.0,5,30,97,2,0,n,M,043005,120,8,3,2,11.9,5,1,X2922,82,00,80,,0,,,,,,.,.,No,.,J,1,2,1,1,2,1,1,1.0,99,1,0.0,0,2,2005-04-30,0.0,
05LA03888,05,A7138,04,82,05P,Z0000,81,5.0,5,30,97,2,0,n,M,043005,120,8,3,3,10.8,5,1,X2923,82,00,80,,0,,,,,,.,.,No,.,J,2,2,0,0,,1,1,1.0,88,1,0.0,0,2,2005-04-30,0.0,
05LA03889,05,S9215,10,10,31R,R4146,11,7.0,7,43,07,2,0,n,M,043005,120,8,4,3,13.2,1,1,R6084,11,18,07,,0,,,,,HAIRY,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,81,1,0.0,0,2,2005-04-30,0.034,
05LA03890,05,S9215,10,10,31R,R4146,11,7.0,7,43,07,2,0,n,M,043005,120,8,4,2,8.6,1,1,R6085,11,18,07,,0,,,,,POLYPAY ??,.,.,Tx,.,J,2,,0,0,,1,1,1.0,56,1,0.0,0,2,2005-04-30,0.034,
05LA03891,05,A6254,04,88,02P,A7896,04,6.0,6,30,30,2,0,n,W,050105,121,3,3,1,8.0,1,1,H2180,05,83,30,7,227,97,,,THIN,,.,.,No,.,J,1,,1,1,4,1,0,0.0,0,1,0.0,0,2,2005-05-01,0.05,
05LA03892,05,A6254,04,88,02P,A7896,04,6.0,6,30,30,2,0,n,W,050105,121,3,3,1,8.6,1,1,H2181,05,83,30,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,82,1,0.0,0,2,2005-05-01,0.05,
05LA03893,05,A6254,04,88,02P,A7896,04,6.0,6,30,30,2,0,n,W,050105,121,3,3,3,5.6,1,1,H2182,05,83,30,3,124,93,,8,,,.,.,No,.,J,3,,0,0,,1,0,0.0,0,0,0.0,0,2,2005-05-01,0.05,
05LA03894,05,A6254,04,88,02P,A7896,04,6.0,6,30,30,2,0,n,W,050105,121,3,3,2,6.7,1,1,H2183,05,83,30,3,122,93,,8,,,.,.,No,.,J,4,,0,0,,1,0,0.0,0,0,0.0,0,2,2005-05-01,0.05,
05LA03895,05,R2054,11,10,33R,R2570,11,5.0,5,07,07,2,0,n,M,050105,121,5,4,1,17.5,1,1,R6086,11,18,07,,0,,,,,,.,.,No,.,J,1,,1,1,1,1,1,1.0,109,1,0.0,0,2,2005-05-01,0.058,
05LA03896,05,R2805,11,11,41R,R4171,11,4.0,4,07,07,2,0,n,M,050105,121,6,3,1,14.2,1,1,R6087,11,18,07,,0,,,,,SCOURS,6,4,No,.,J,1,,1,1,2,1,1,1.0,106,1,0.0,0,2,2005-05-01,0.046,
05LA03897,05,R2805,11,11,41R,R4171,11,4.0,4,07,07,2,0,n,M,050105,121,6,3,.,0.0,1,1,,,18,07,0,121,27,,,,BLOB + LATE,6,4,No,.,J,2,,0,0,,0,0,0.0,0,0,0.0,0,2,2005-05-01,0.046,
05LA03898,05,A7009,04,81,02P,A7896,04,6.0,6,30,30,2,0,n,W,050105,121,3,2,3,4.5,1,1,H2184,05,83,30,3,122,93,,8,,WEAK LAMB,.,.,No,.,J,1,,1,1,4,1,0,0.0,0,0,0.0,0,2,2005-05-01,0.035,
05LA03899,05,A7009,04,81,02P,A7896,04,6.0,6,30,30,2,0,n,W,050105,121,3,2,2,7.5,1,1,H2185,05,83,30,3,122,93,,8,,WEAK LAMB,.,.,No,.,J,2,,0,0,,1,0,0.0,0,0,0.0,0,2,2005-05-01,0.035,
05LA03900,05,A7009,04,81,02P,A7896,04,6.0,6,30,30,2,0,n,W,050105,121,3,2,1,6.3,1,1,H2186,05,83,30,6,125,85,,,,SCOURS/PNEU.,.,.,No,.,J,3,,0,0,,1,0,0.0,0,0,0.0,0,2,2005-05-01,0.035,
05LA03901,05,A7009,04,81,02P,A7896,04,6.0,6,30,30,2,0,n,W,050105,121,3,2,2,7.6,1,1,H2187,05,83,30,,0,,,,,,.,.,No,.,J,4,,0,0,,1,1,1.0,88,1,0.0,0,2,2005-05-01,0.035,
05LA03902,05,A5434,04,82,03P,A7199,04,7.0,7,30,30,2,0,y,W,042505,115,9,1,2,9.5,1,1,,,83,30,1,115,28,,,#3 RETAINED,LATE DAB,6,4,Tx,.,Y,3,,0,0,,0,0,0.0,0,0,0.0,0,*,2005-04-25,0.049,
05LA03903,05,K2504,64,68,52K,Z0000,81,3.0,3,06,97,1,0,n,G,042105,111,7,2,2,14.0,5,1,,,00,30,1,111,28,,,DEAD,#2 RETAINED,6,4,No,.,Y,2,2,0,0,,0,0,0.0,0,0,0.0,0,*,2005-04-21,0.0,
05LA03904,05,Z8795,81,00,DAK,Z0000,81,2.0,2,01,97,1,0,y,X,043005,120,1,0,2,14.0,5,1,,,00,20,1,120,28,,,"RETAINED,DEAD",RETAINED LAMB,6,4,No,.,J,1,,1,1,1,0,0,0.0,0,0,0.0,0,*,2005-04-30,0.0,
05LA03905,05,A9885,04,81,02P,A7896,04,3.0,3,30,30,2,0,y,W,042905,119,9,3,2,8.3,1,1,,,83,30,1,119,44,,,,LATE DAB,.,.,Tx,.,J,2,,0,0,,0,0,0.0,0,0,0.0,0,2,2005-04-29,0.036,
05LA03906,05,A9885,04,81,02P,A7896,04,3.0,3,30,30,2,0,y,W,042905,119,9,3,1,8.1,1,1,,,83,30,1,119,44,,,,LATE DAB,.,.,Tx,.,J,3,,0,0,,0,0,0.0,0,0,0.0,0,2,2005-04-29,0.036,
05LA03907,05,R4207,11,18,46R,R3401,11,2.0,2,07,07,2,0,y,M,050105,121,1,0,2,11.0,1,1,,,18,07,1,121,44,,,CSECTION DEAD,RETAINED,C,.,No,.,J,1,,1,1,1,0,0,0.0,0,0,0.0,0,*,2005-05-01,0.092,
05LA03908,05,R2183,11,12,46R,R3401,11,4.0,4,07,07,2,0,y,M,050105,121,8,3,2,11.4,1,1,R6088,11,18,07,,0,,,,,,.,.,No,.,J,1,,1,1,2,1,1,1.0,73,1,0.0,0,2,2005-05-01,0.031,
05LA03909,05,R2183,11,12,46R,R3401,11,4.0,4,07,07,2,0,y,M,050105,121,8,3,2,11.4,1,1,R6089,11,18,07,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,76,1,0.0,0,2,2005-05-01,0.031,
05LA03910,05,R2501,11,13,43R,R4131,11,4.0,4,43,07,2,0,n,M,050105,121,9,3,3,8.7,1,1,R6090,11,18,07,3,122,93,,8,,HAIRY,.,.,No,.,J,1,,1,1,3,1,0,0.0,0,0,0.0,0,2,2005-05-01,0.045,
05LA03911,05,R2501,11,13,43R,R4131,11,4.0,4,43,07,2,0,n,M,050105,121,9,3,2,8.8,1,1,R6091,11,18,07,,0,,,,,HAIRY,.,.,No,.,J,2,,0,0,,1,1,1.0,63,1,0.0,0,2,2005-05-01,0.045,
05LA03912,05,R2501,11,13,43R,R4131,11,4.0,4,43,07,2,0,n,M,050105,121,9,3,3,9.5,1,1,R6092,11,18,07,,0,,,,,,.,.,No,.,J,3,,0,0,,1,1,1.0,87,1,0.0,0,2,2005-05-01,0.045,
05LA03913,05,H0614,05,88,07P,H0630,05,2.0,2,30,30,2,0,y,M,050105,121,9,4,2,7.7,1,1,H2188,05,88,30,3,122,93,,8,,,.,.,Tx,.,J,1,,1,1,3,1,0,0.0,0,0,0.0,0,2,2005-05-01,0.077,
05LA03914,05,H0614,05,88,07P,H0630,05,2.0,2,30,30,2,0,y,M,050105,121,9,4,2,8.3,1,1,H2189,05,88,30,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,81,1,0.0,0,2,2005-05-01,0.077,
05LA03915,05,H0614,05,88,07P,H0630,05,2.0,2,30,30,2,0,y,M,050105,121,9,4,2,11.0,1,1,H2190,05,88,30,,0,,,,,,.,.,Tx,.,J,3,,0,0,,1,1,1.0,77,1,0.0,0,2,2005-05-01,0.077,
05LA03916,05,90684,09,88,01P,A7284,04,6.0,6,30,30,2,0,n,W,050105,121,5,4,3,12.3,1,1,H2191,05,83,30,,0,,,,,PINK,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,57,1,0.0,0,2,2005-05-01,0.034,
05LA03917,05,R2877,11,10,46R,R3401,11,4.0,4,07,07,2,0,n,M,050105,121,8,4,1,11.6,1,1,R6093,11,18,07,,0,,,,SUCK1SIDE,,.,.,No,.,J,1,,1,1,2,1,1,1.0,87,1,0.0,0,2,2005-05-01,0.036,
05LA03918,05,R2877,11,10,46R,R3401,11,4.0,4,07,07,2,0,n,M,050105,121,8,4,2,9.0,1,1,R6094,11,18,07,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,82,1,0.0,0,2,2005-05-01,0.036,
05LA03919,05,K3129,64,68,e.3,K2842,64,1.0,1,06,06,4,0,y,G,050205,122,5,3,3,12.6,1,1,K3582,64,68,06,,0,,,,,,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,107,1,0.0,0,2,2005-05-02,0.04,
05LA03920,05,R3053,11,18,46R,Z0000,81,3.0,3,07,97,2,0,y,M,050205,122,8,2,3,11.2,5,1,X2924,82,00,10,3,126,93,,8,BLOODY MILK X,,.,.,Tx,.,J,1,2,1,1,2,1,0,0.0,0,0,0.0,0,5,2005-05-02,0.0,
05LA03921,05,R3053,11,18,46R,Z0000,81,3.0,3,07,97,2,0,y,M,050205,122,8,2,2,8.3,5,1,X2925,82,00,10,3,126,93,,8,FEVER 106,WEAK LAMB,.,.,Tx,.,J,2,2,0,0,,1,0,0.0,0,0,0.0,0,5,2005-05-02,0.0,
05LA03922,05,R3773,11,18,31R,R4146,11,3.0,3,07,07,2,0,y,M,050205,122,8,4,3,11.2,1,1,R6095,11,18,07,,0,,,,RF LAME,,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,94,1,0.0,0,H,2005-05-02,0.027,
05LA03923,05,R3773,11,18,31R,R4146,11,3.0,3,07,07,2,0,y,M,050205,122,8,4,2,12.4,1,1,R6096,11,18,07,,0,,,,INJ. W/ HOOK,HAIRY,.,.,Tx,.,J,2,,0,0,,1,1,1.0,83,1,0.0,0,H,2005-05-02,0.027,
05LA03924,05,A5606,04,82,25P,A9897,04,7.0,7,30,30,2,0,y,C,050205,122,2,1,.,0.0,1,1,,,82,30,0,122,27,,,OLD ABORTER,,.,.,Tx,.,J,1,,1,1,2,0,0,0.0,0,0,0.0,0,5,2005-05-02,0.061,
05LA03925,05,A5606,04,82,25P,A9897,04,7.0,7,30,30,2,0,y,C,050205,122,2,1,.,0.0,1,1,,,82,30,0,122,27,,,X,,.,.,Tx,.,J,2,,0,0,,0,0,0.0,0,0,0.0,0,5,2005-05-02,0.061,
05LA03926,05,X1570,82,00,e.5,04221,00,1.0,1,83,98,4,7,y,N,050205,122,5,2,2,13.8,5,1,X2926,82,00,93,,0,,,,,SEV.SCOURS,.,.,No,RN,J,1,,1,1,1,1,1,1.0,108,1,0.0,0,B,2005-05-02,0.0,
05LA03927,05,R1003,11,10,46R,R3401,11,6.0,6,43,07,2,0,n,M,050205,122,9,4,2,12.0,1,1,R6097,11,18,07,,0,,,,,PINK,.,.,No,.,J,1,,1,1,3,1,1,1.0,95,1,0.0,0,2,2005-05-02,0.03,
05LA03928,05,R1003,11,10,46R,R3401,11,6.0,6,43,07,2,0,n,M,050205,122,9,4,2,10.7,1,1,R6098,11,18,07,,0,,,,,4TEATS,.,.,No,.,J,2,,0,0,,1,1,1.0,80,1,0.0,0,2,2005-05-02,0.03,
05LA03929,05,R1003,11,10,46R,R3401,11,6.0,6,43,07,2,0,n,M,050205,122,9,4,1,11.9,1,1,R6099,11,18,07,,0,,R0739,-,,,.,.,No,.,J,3,,0,0,,1,1,0.5,71,1,0.0,0,2,2005-05-02,0.03,
05LA03930,05,R0739,11,13,31R,R4146,11,6.0,6,43,07,2,0,y,M,050205,122,7,5,2,13.7,1,1,R6100,11,18,07,,0,,,,SW BAG,ENTROPION,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,85,1,0.0,0,2,2005-05-02,0.033,
05LA03931,05,R0739,11,13,31R,R4146,11,6.0,6,43,07,2,0,y,M,050205,122,7,5,1,14.0,1,1,,,18,07,1,122,44,R6099,+,,,.,.,Tx,.,J,2,,0,0,,0,0,0.5,0,0,0.0,0,2,2005-05-02,0.033,
05LA03932,05,R5095,11,18,TAY,K0000,64,1.0,1,07,06,4,7,y,X,050205,122,0,1,.,0.0,1,1,,,00,04,0,122,27,,,,,.,.,Tx,.,J,1,,1,1,1,0,0,0.0,0,0,0.0,0,5,2005-05-02,0.0,
05LA03933,05,R1248,11,11,42R,R4093,11,5.0,5,07,07,2,0,y,M,050205,122,9,4,1,12.9,1,1,R6101,11,18,07,,0,,,,,,4,5,Tx,.,J,1,,1,1,3,1,1,1.0,74,1,0.0,0,2,2005-05-02,0.035,
05LA03934,05,R1248,11,11,42R,R4093,11,5.0,5,07,07,2,0,y,M,050205,122,9,4,1,10.0,1,1,R6102,11,18,07,7,227,97,,,,,4,5,Tx,.,J,2,,0,0,,1,0,0.0,0,1,0.0,0,2,2005-05-02,0.035,
05LA03935,05,R1248,11,11,42R,R4093,11,5.0,5,07,07,2,0,y,M,050205,122,9,4,2,10.4,1,1,,,18,07,1,122,28,,,,28,4,5,Tx,.,J,3,,0,0,,0,0,0.0,0,0,0.0,0,2,2005-05-02,0.035,
05LA03936,05,R4819,11,18,e.7,R3179,11,1.0,1,07,07,4,0,y,M,050205,122,5,1,2,9.5,1,1,R6103,11,18,07,,0,,,,,HEAD TIGHT,6,1,Tx,.,J,1,,1,1,1,1,1,1.0,79,1,0.0,0,2,2005-05-02,0.036,
05LA03937,05,R0966,11,13,35R,R3321,11,6.0,6,43,43,2,0,n,M,050205,122,8,3,1,13.0,1,1,R6104,11,18,07,6,137,01,,,,,5,3,No,.,J,1,,1,1,2,1,0,0.0,0,1,0.0,0,2,2005-05-02,0.031,
05LA03938,05,R0966,11,13,35R,R3321,11,6.0,6,43,43,2,0,n,M,050205,122,8,3,2,15.3,2,1,R6105,11,18,07,,0,,,,,BLK.SPT.SPINE,5,3,No,.,J,2,,0,0,,1,1,1.0,100,1,0.0,0,2,2005-05-02,0.031,
05LA03939,05,R3645,11,18,37R,R3176,11,3.0,3,07,07,2,0,y,M,050305,123,8,4,2,12.5,1,1,R6106,11,18,07,7,227,97,,,FLTS,,.,.,Tx,.,J,1,,1,1,2,1,0,0.0,0,1,0.0,0,2,2005-05-03,0.024,
05LA03940,05,R3645,11,18,37R,R3176,11,3.0,3,07,07,2,0,y,M,050305,123,8,4,2,11.8,1,1,R6107,11,18,07,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,95,1,0.0,0,2,2005-05-03,0.024,
05LA03941,05,R1727,11,13,45R,R2746,11,5.0,5,07,43,2,0,n,M,050305,123,9,4,2,9.5,1,1,R6108,11,18,07,7,227,97,,,FLTS TRY3,,.,.,Tx,.,J,1,,1,1,3,1,0,0.0,0,1,0.0,0,2,2005-05-03,0.047,
05LA03942,05,R1727,11,13,45R,R2746,11,5.0,5,07,43,2,0,n,M,050305,123,9,4,2,10.4,1,1,R6109,11,18,07,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,76,1,0.0,0,2,2005-05-03,0.047,
05LA03943,05,R1727,11,13,45R,R2746,11,5.0,5,07,43,2,0,n,M,050305,123,9,4,3,11.4,1,1,R6110,11,18,07,,0,,,,,HAIRY,.,.,Tx,.,J,3,,0,0,,1,1,1.0,55,1,0.0,0,2,2005-05-03,0.047,
05LA03944,05,T0057,45,48,e.1,T9140,44,1.0,1,02,02,4,7,y,S,050305,123,5,2,3,11.0,1,1,T0756,45,48,02,,0,,,,,WEAK DYSTOCIA,3,3,Tx,SPG,J,1,,1,1,1,1,1,1.0,87,1,0.0,0,S,2005-05-03,0.029,
05LA03945,05,T0070,45,48,e.0,T8315,44,1.0,1,02,02,4,0,y,M,050305,123,8,2,3,8.8,1,1,T0757,45,48,02,3,125,93,,8,,,.,.,Tx,.,J,1,,1,1,2,1,0,0.0,0,0,0.0,0,2,2005-05-03,0.02,
05LA03946,05,T0070,45,48,e.0,T8315,44,1.0,1,02,02,4,0,y,M,050305,123,8,2,3,9.5,1,1,T0758,45,48,02,7,227,97,,,,,.,.,Tx,.,J,2,,0,0,,1,0,0.0,0,1,0.0,0,2,2005-05-03,0.02,
05LA03947,05,R3316,11,18,43R,R4131,11,3.0,3,07,07,2,0,y,M,050305,123,5,4,3,18.5,1,1,R6111,11,18,07,,0,,,,,,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,116,1,0.0,0,2,2005-05-03,0.039,
05LA03948,05,K3074,64,68,e.3,K2842,64,1.0,1,06,06,4,0,y,G,050405,124,5,3,3,10.8,1,1,K3583,64,68,06,,0,,,,,,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,89,1,0.0,0,2,2005-05-04,0.077,
05LA03949,05,T6726,44,41,62T,Z0000,81,7.0,7,02,97,1,0,n,M,050305,123,8,2,2,13.5,5,1,X2927,82,00,20,3,125,93,,8,DOWN PTOX OPP,,.,.,No,.,J,1,2,1,1,2,1,0,0.0,0,0,0.0,0,5,2005-05-03,0.0,
05LA03950,05,T6726,44,41,62T,Z0000,81,7.0,7,02,97,1,0,n,M,050305,123,8,2,3,11.7,5,1,X2928,82,00,20,3,125,93,,8,X,,.,.,No,.,J,2,2,0,0,,1,0,0.0,0,0,0.0,0,5,2005-05-03,0.0,
05LA03951,05,R2437,11,13,42R,R4093,11,4.0,4,43,07,2,0,n,M,050405,124,8,3,2,9.2,1,1,R6112,11,18,07,6,163,19,,,,,3,2,Tx,.,J,1,,1,1,2,1,0,0.0,0,1,0.0,0,2,2005-05-04,0.027,
05LA03952,05,R2437,11,13,42R,R4093,11,4.0,4,43,07,2,0,n,M,050405,124,8,3,2,11.3,1,1,R6113,11,18,07,6,204,19,,,,,3,2,Tx,.,J,2,,0,0,,1,0,0.0,0,1,0.0,0,2,2005-05-04,0.027,
