ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MAT,BCS,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
2024125437,24LA02482,24,S4291,12,,61,S4225,12,2.0,,07,07,2,0,N,,040724,98,9,1,3.0,2,1,0,2,10.0,1,1,S5437,12,,07,7,189,97,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2024-04-07,0.056,18,127,H,,
2024125438,24LA02483,24,S4291,12,,61,S4225,12,2.0,,07,07,2,0,N,,040724,98,9,1,3.0,2,2,0,2,8.4,1,1,S5438,12,,07,6,123,66,,,.,Dehydration,1,1,..,,Y,3,,0,0,0,1,,,,2024-04-07,0.056,,,,,
2024125439,24LA02484,24,S3611,12,,55,S3360,12,3.0,,43,07,2,,Y,,040724,98,8,1,3.5,3,2,0,4,10.2,1,1,S5439,12,,07,,0,,,,.,.,1,1,..,,Y,1,,1,1,2,1,1,1.0,76,2024-04-07,0.028,20,127,2,,
2024125440,24LA02485,24,S3611,12,,55,S3360,12,3.0,,43,07,2,,Y,,040724,98,8,1,3.5,3,3,0,2,14.0,1,1,S5440,12,,07,7,189,97,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2024-04-07,0.028,23,127,2,,
2024125441,24LA02486,24,S2650,12,,55,S3360,12,4.0,,07,07,2,,Y,,040724,98,9,1,2.0,1,3,0,2,9.2,1,1,S5441,12,,07,6,100,85,,8,X.HDCORE.BS,THIN,1,1,..,,Y,1,,1,1,3,1,0,0.0,0,2024-04-07,0.04,,,,,
2024125442,24LA02487,24,S2650,12,,55,S3360,12,4.0,,07,07,2,,Y,,040724,98,9,1,2.0,1,3,0,2,7.4,1,1,S5442,12,,07,3,99,93,,8,.,THIN,1,1,..,,Y,2,,0,0,0,1,0,0.0,0,2024-04-07,0.04,,,,,
D24LA02488,24LA02488,24,S2650,12,,55,S3360,12,4.0,,07,07,2,,Y,,040724,98,9,1,2.0,1,1,.,.,11.6,1,1,.,,,,1,98,44,,,.,.,1,1,..,,Y,3,,0,0,0,0,0,0.0,0,2024-04-07,0.04,,,,,
2024125443,24LA02489,24,S4339,12,,63,S4285,12,2.0,,07,07,2,,N,,040724,98,8,1,3.0,3,1,0,4,11.2,1,1,S5443,12,,07,,0,,,,.,.,1,1,..,,Y,1,,1,1,2,1,1,1.0,87,2024-04-07,0.024,25,127,2,,
2024125444,24LA02490,24,S4339,12,,63,S4285,12,2.0,,07,07,2,,N,,040724,98,8,1,3.0,3,3,L,3,10.0,1,1,S5444,12,,07,6,99,85,,,.,+/-Septicemia,1,1,..,,Y,2,,0,0,0,1,,,,2024-04-07,0.024,,,,,
2024842248,24LA02491,24,L3870,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040724,98,5,1,3.5,2,2,0,2,12.7,5,1,X2248,84,A,00,,0,,,,.,F.LEGS.LOCKED,7,2,..,OR,Y,1,,1,1,1,1,1,1.0,69,2024-04-07,0.0,30,136,H,,
2024125445,24LA02492,24,S3131,12,,53,S3226,12,4.0,,07,07,2,0,N,,040724,98,9,1,3.5,3,2,0,3,12.8,1,1,S5445,12,,07,,0,,,,.,.,1,1,..,RED,J,1,,1,1,3,1,1,1.0,87,2024-04-07,0.077,35,136,2,,
2024125446,24LA02493,24,S3131,12,,53,S3226,12,4.0,,07,07,2,0,N,,040724,98,9,1,3.5,3,3,0,2,8.1,1,1,S5446,12,,07,,0,,,,.,.,1,1,..,RED,J,2,,0,0,0,1,1,1.0,54,2024-04-07,0.046,25,136,2,,
D24LA02494,24LA02494,24,S3131,12,,53,S3226,12,4.0,,07,07,2,0,N,,040724,98,9,1,3.5,3,2,.,.,9.6,1,1,.,,,,1,98,44,,,.,.,1,1,..,RED,J,3,,0,0,0,0,0,0.0,0,2024-04-07,0.046,,,,,
2024842249,24LA02495,24,L4203,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040724,98,5,1,4.0,3,3,0,2,11.5,5,1,X2249,84,A,00,,0,,,,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,69,2024-04-07,0.0,33,136,H,,
2024125447,24LA02496,24,S3807,12,,52,S3036,12,3.0,,07,07,2,,N,,040724,98,5,1,4.0,3,3,2,2,14.0,1,1,S5447,12,,07,,0,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,107,2024-04-07,0.036,39,127,2,,
2024842250,24LA02497,24,L4145,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040724,98,6,1,4.0,3,2,0,3,10.4,5,1,X2250,84,A,00,,0,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,72,2024-04-07,0.0,29,136,H,,
D24LA02498,24LA02498,24,L4145,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040724,98,6,1,4.0,3,.,.,.,0.8,.,.,.,,A,,0,98,27,,,.,2ND.MUMMY,1,1,..,OR,J,2,,0,0,0,0,0,0.0,0,2024-04-07,0.0,,,,,
2024842251,24LA02499,24,L3805,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040724,98,5,1,4.0,3,2,2,2,12.3,5,1,X2251,84,A,00,6,129,01,,,.,.,1,1,..,OR,J,1,,1,1,1,1,,,,2024-04-07,0.0,,,,,
2024842252,24LA02500,24,S4692,12,,e6,X0156,84,1.0,,07,97,4,,Y,,040724,98,5,1,3.5,3,2,0,2,13.3,5,1,X2252,84,,10,6,134,01,,,.,NO.PROGRESS,7,2,..,,J,1,,1,1,1,1,,,,2024-04-07,0.0,31,127,H,,
2024520698,24LA02501,24,Y0058,52,,AI,Y0305,00,3.0,,Kt,Kt,1,,N,,040824,99,8,1,3.5,3,1,0,2,10.5,1,1,Y0698,52,,Kt,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,54,2024-04-08,0.0,22,127,H,,
2024520699,24LA02502,24,Y0058,52,,AI,Y0305,00,3.0,,Kt,Kt,1,,N,,040824,99,8,1,3.5,3,1,0,2,9.7,5,1,Y0699,52,,Kt,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,69,2024-04-08,0.0,17,127,2,,
2024842253,24LA02503,24,T8353,45,,e9,X0000,00,1.0,,02,00,4,,Y,,040824,99,8,1,3.0,2,2,0,2,9.3,2,1,X2253,84,,00,,,,,,SM.BAG,1ST.NO.PROGRESS,7,2,..,RED,J,1,,1,1,2,1,1,1.0,59,2024-04-08,0.0,20,136,2,,
2024842254,24LA02504,24,T8353,45,,e9,X0000,00,1.0,,02,00,4,,Y,,040824,99,8,1,3.0,2,3,0,2,8.4,2,1,X2254,84,,00,,,,,,.,2ND,3,2,..,RED,J,2,,0,0,0,1,1,1.0,53,2024-04-08,0.0,18,136,2,,
2024125448,24LA02505,24,S2106,12,,57,S4099,12,5.0,,43,07,2,0,Y,,040824,99,5,2,3.5,3,3,0,2,15.3,1,1,S5448,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,114,2024-04-08,0.033,41,127,H,,
2024704809,24LA02506,24,L3241,70,A,30,L0000,70,2.0,,PC,PC,1,0,N,,040824,99,8,1,3.0,2,3,0,2,12.4,5,1,L4809,70,A,PC,,,,,,.,CU,1,1,..,OR,J,1,,1,1,2,1,1,1.0,84,2024-04-08,0.014,31,136,H,,
2024704810,24LA02507,24,L3241,70,A,30,L0000,70,2.0,,PC,PC,1,0,N,,040824,99,8,1,3.0,2,3,0,2,9.8,5,1,L4810,70,A,PC,,,,,,.,CU,1,1,..,OR,J,2,,0,0,0,1,1,1.0,82,2024-04-08,0.014,25,136,H,,
2024842255,24LA02508,24,S4737,12,,e9,X0000,00,1.0,,07,00,4,,Y,,040824,99,5,1,3.5,3,2,0,2,12.6,2,1,X2255,84,,00,,,,,,.,.,8,2,..,,J,1,,1,1,1,1,1,1.0,66,2024-04-08,0.0,24,127,2,,
2024125449,24LA02509,24,S2544,12,,53,S3226,12,5.0,,07,07,2,,N,,040824,99,9,1,3.0,2,2,0,2,12.3,1,1,S5449,12,,07,,,,,,X.HD.L.CORE,.,1,1,..,RED,J,1,,1,1,3,1,1,1.0,77,2024-04-08,0.094,30,136,H,,
2024125450,24LA02510,24,S2544,12,,53,S3226,12,5.0,,07,07,2,,N,,040824,99,9,1,3.0,2,2,0,3,13.0,1,1,S5450,12,,07,,,,,,.,.,1,1,..,RED,J,2,,0,0,0,1,1,1.0,95,2024-04-08,0.049,37,136,H,,
2024125451,24LA02511,24,S2544,12,,53,S3226,12,5.0,,07,07,2,,N,,040824,99,9,1,3.0,2,2,0,4,11.2,1,1,S5451,12,,07,3,99,93,,8,.,.,1,1,..,RED,J,3,,0,0,0,1,0,0.0,0,2024-04-08,0.049,,,,,
2024458517,24LA02512,24,T8035,45,,47,T7959,45,2.0,,02,02,2,7,N,,040824,99,9,1,1.5,1,2,0,3,9.3,1,1,T8517,45,,02,3,99,93,,8,X.V.PROLAPSE,NO.PROGRESS,7,4,..,RED,J,1,,1,1,3,1,0,0.0,0,2024-04-08,0.011,,,,,
2024458518,24LA02513,24,T8035,45,,47,T7959,45,2.0,,02,02,2,7,N,,040824,99,9,1,1.5,1,2,0,2,9.8,1,1,T8518,45,,02,3,99,93,,8,.,NO.PROGRESS,7,4,..,RED,J,2,,0,0,0,1,0,0.0,0,2024-04-08,0.011,,,,,
D24LA02514,24LA02514,24,T8035,45,,47,T7959,45,2.0,,02,02,2,7,N,,040824,99,9,1,1.5,1,1,.,.,7.7,1,1,.,,,,1,99,44,,,.,NO.PROGRESS,7,4,..,RED,J,3,,0,0,0,0,0,0.0,0,2024-04-08,0.011,,,,,
2024842256,24LA02515,24,S4937,12,,e6,X0156,84,1.0,,07,97,4,,Y,,040824,99,5,1,3.5,2,2,0,2,9.7,5,1,X2256,84,,10,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,84,2024-04-08,0.0,28,127,2,,
2024062359,24LA02516,24,A1982,06,,e1,A1481,06,1.0,,30,30,4,,Y,,040824,99,8,1,3.5,3,3,0,2,9.5,1,1,A2359,06,,30,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,1,1.0,62,2024-04-08,0.065,22,127,2,,
2024062360,24LA02517,24,A1982,06,,e1,A1481,06,1.0,,30,30,4,,Y,,040824,99,8,1,3.5,3,2,0,2,7.7,1,1,A2360,06,,30,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,53,2024-04-08,0.065,19,127,2,,
2024842257,24LA02518,24,L4117,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040824,99,8,1,3.0,3,2,0,2,9.0,1,1,X2257,84,A,00,,,,,,.,.,1,1,..,OR,Y,1,,1,1,2,1,1,1.0,30,2024-04-08,0.0,18,136,H,,
2024842258,24LA02519,24,L4117,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040824,99,8,1,3.0,3,2,0,2,8.7,5,1,X2258,84,A,00,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,66,2024-04-08,0.0,25,136,H,,
2024458519,24LA02520,24,T7911,45,,50,T8077,45,3.0,,02,02,2,0,N,,040824,99,9,1,3.0,2,2,0,4,11.8,1,1,T8519,45,,02,,,,,,NOTENOUGHFOR3,.,1,1,..,RED,Y,1,,1,1,3,1,1,1.0,70,2024-04-08,0.031,29,136,2,,
2024458520,24LA02521,24,T7911,45,,50,T8077,45,3.0,,02,02,2,0,N,,040824,99,9,1,3.0,2,3,R,2,11.3,1,1,T8520,45,,02,7,189,97,,,.,.,1,1,..,RED,Y,2,,0,0,0,1,,,,2024-04-08,0.031,12,136,2,,
2024458521,24LA02522,24,T7911,45,,50,T8077,45,3.0,,02,02,2,0,N,,040824,99,9,1,3.0,2,2,0,4,9.9,1,1,T8521,45,,02,3,99,93,,8,.,.,1,1,..,RED,Y,3,,0,0,0,1,0,0.0,0,2024-04-08,0.031,,,,,
2024842259,24LA02523,24,S4560,12,,e9,X0000,00,1.0,,07,00,4,,Y,,040824,99,5,2,3.0,3,3,2,4,13.1,5,1,X2259,84,,00,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,88,2024-04-08,0.0,31,127,2,,
2024842260,24LA02524,24,S4632,12,,e9,X0000,00,1.0,,07,00,4,,Y,,040824,99,5,1,4.0,3,2,0,2,10.7,2,1,X2260,84,,00,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,86,2024-04-08,0.0,26,127,2,,
2024062361,24LA02525,24,A2030,06,,e1,A1481,06,1.0,,30,30,4,,Y,,040824,99,7,1,3.0,3,1,.,.,7.7,1,1,A2361,06,,30,6,99,66,,,.,1ST.EUTHFXRIBS,1,1,..,,Y,1,,1,1,2,1,0,0.0,0,2024-04-08,0.089,,,,,
D24LA02526,24LA02526,24,A2030,06,,e1,A1481,06,1.0,,30,30,4,,Y,,040824,99,7,1,3.0,3,2,.,.,7.7,1,1,.,,,,1,99,44,,,.,2ND,3,2,..,,Y,2,,0,0,0,0,0,0.0,0,2024-04-08,0.089,,,,,
2024062362,24LA02527,24,A1818,06,,e2,A1585,06,1.0,,30,30,4,,Y,,040824,99,5,1,3.0,3,3,0,2,7.8,1,1,A2362,06,,30,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,80,2024-04-08,0.057,23,127,H,,
2024125452,24LA02528,24,S3333,12,,62,S4282,12,3.0,,07,07,2,0,N,T,040824,99,9,1,3.5,2,2,0,4,9.7,1,1,S5452,12,,07,,,,,,.,.,1,1,..,,Y,1,,1,1,3,1,1,1.0,73,2024-04-08,0.056,20,127,2,,
2024125453,24LA02529,24,S3333,12,,62,S4282,12,3.0,,07,07,2,0,N,T,040824,99,9,1,3.5,2,3,0,2,8.2,1,1,S5453,12,,07,6,191,12,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2024-04-08,0.056,18,127,2,,
2024125454,24LA02530,24,S3333,12,,62,S4282,12,3.0,,07,07,2,0,N,T,040824,99,9,1,3.5,2,2,0,2,7.7,1,1,S5454,12,,07,6,137,66,,,.,Very poor doer,1,1,..,,Y,3,,0,0,0,1,,,,2024-04-08,0.056,13,127,W,,
2024842261,24LA02531,24,L3854,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040824,99,5,1,3.5,3,2,0,2,9.5,5,1,X2261,84,A,00,,,,,,.,.,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,88,2024-04-08,0.0,28,136,H,,
2024842262,24LA02532,24,S4839,12,,e8,Z9910,83,1.0,,07,97,4,,Y,,040824,99,5,1,4.0,2,2,0,2,11.4,5,1,X2262,84,A,10,,,,,,SM.BAG,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,91,2024-04-08,0.0,29,128,2,,
2024842263,24LA02533,24,L4234,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040824,99,5,1,3.5,3,3,0,3,7.7,5,1,X2263,84,A,00,,,,,,.,.,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,68,2024-04-08,0.0,25,136,H,,
2024704811,24LA02534,24,L2137,70,,17,L0000,70,6.0,,PC,PC,1,0,N,,040824,99,8,1,3.0,3,3,0,2,17.2,5,1,L4811,70,,PC,,,,,,.,1ST.CU,8,4,..,OR,Y,1,,1,1,2,1,1,1.0,91,2024-04-08,0.016,42,136,H,,
2024704812,24LA02535,24,L2137,70,,17,L0000,70,6.0,,PC,PC,1,0,N,,040824,99,8,1,3.0,3,3,0,2,17.3,5,1,L4812,70,,PC,,,,,,.,2ND.CU,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,86,2024-04-08,0.016,39,136,H,,
2024125455,24LA02536,24,S3341,12,,60,S4185,12,3.0,,07,07,2,0,Y,,040824,99,9,1,3.0,3,2,0,3,8.6,1,1,S5455,12,,07,,,,,,.,.,1,1,..,RED,Y,1,,1,1,3,1,1,1.0,58,2024-04-08,0.053,20,136,2,,
2024125456,24LA02537,24,S3341,12,,60,S4185,12,3.0,,07,07,2,0,Y,,040824,99,9,1,3.0,3,3,0,4,7.6,1,1,S5456,12,,07,,,,,,.,.,1,1,..,RED,Y,2,,0,0,0,1,1,1.0,52,2024-04-08,0.053,18,136,2,,
D24LA02538,24LA02538,24,S3341,12,,60,S4185,12,3.0,,07,07,2,0,Y,,040824,99,9,1,3.0,3,1,.,.,6.9,1,1,.,,,,1,99,44,,,.,ROTTEN,1,1,..,RED,Y,3,,0,0,0,0,0,0.0,0,2024-04-08,0.053,,,,,
2024458522,24LA02539,24,T7697,45,,50,T8077,45,3.0,,02,02,2,,N,,040824,99,9,1,3.5,2,1,0,4,13.6,1,1,T8522,45,,02,3,104,93,,,Dried.Mastitis,3RD.2@ONCE,7,3,..,,Y,1,,1,1,3,1,,,,2024-04-08,0.021,,,,,
2024458523,24LA02540,24,T7697,45,,50,T8077,45,3.0,,02,02,2,,N,,040824,99,9,1,3.5,2,2,0,2,9.7,1,1,T8523,45,,02,6,102,23,,,.,2ND.2@ONCE,7,3,..,,Y,2,,0,0,0,1,,,,2024-04-08,0.021,,,,,
D24LA02541,24LA02541,24,T7697,45,,50,T8077,45,3.0,,02,02,2,,N,,040824,99,9,1,3.5,2,1,.,.,5.6,1,1,.,,,,1,99,44,,,.,1ST.ROTTEN,5,3,..,,Y,3,,0,0,0,0,0,0.0,0,2024-04-08,0.021,,,,,
2024125457,24LA02542,24,S3439,12,,61,S4225,12,3.0,,07,07,2,0,N,,040824,99,7,1,3.0,3,2,0,2,8.2,1,1,S5457,12,,07,,,,,,.,1ST,5,1,..,,Y,1,,1,1,2,1,1,1.0,58,2024-04-08,0.066,11,127,2,,
D24LA02543,24LA02543,24,S3439,12,,61,S4225,12,3.0,,07,07,2,0,N,,040824,99,7,1,3.0,3,2,.,.,10.0,1,1,.,,,,1,99,44,,,.,2NDHDLEGSBACK,7,1,..,,Y,2,,0,0,0,0,0,0.0,0,2024-04-08,0.066,,,,,
2024062363,24LA02544,24,A1162,06,,41,A1538,06,3.0,,30,30,1,,N,,040824,99,5,1,4.5,3,3,0,4,16.5,1,1,A2363,06,,30,,,,,,.,PINK,1,1,..,,Y,1,,1,1,1,1,1,1.0,116,2024-04-08,0.053,42,127,2,,
2024125458,24LA02545,24,S3547,12,,57,S4099,12,3.0,,43,07,2,0,Y,,040824,99,9,1,3.0,3,2,0,2,7.3,1,1,S5458,12,,07,3,100,93,,8,.,THIN,1,1,..,,Y,1,,1,1,3,1,0,0.0,0,2024-04-08,0.042,,,,,
2024125459,24LA02546,24,S3547,12,,57,S4099,12,3.0,,43,07,2,0,Y,,040824,99,9,1,3.0,3,3,0,2,10.2,1,1,S5459,12,,07,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,65,2024-04-08,0.042,22,127,2,,
2024125460,24LA02547,24,S3547,12,,57,S4099,12,3.0,,43,07,2,0,Y,,040824,99,9,1,3.0,3,3,0,4,9.5,1,1,S5460,12,,07,,,,,,.,.,1,1,..,,Y,3,,0,0,0,1,1,1.0,59,2024-04-08,0.042,18,127,2,,
2024062364,24LA02548,24,A0622,06,,42,A1579,06,5.0,,30,30,1,0,N,,040824,99,5,1,4.0,3,3,0,2,16.6,1,1,A2364,06,,30,,,,,,.,.,8,2,..,,Y,1,,1,1,1,1,1,1.0,128,2024-04-08,0.048,41,127,H,,
2024458524,24LA02549,24,T7360,45,,51,T8142,45,5.0,,02,02,2,0,Y,,040824,99,8,1,3.5,3,2,0,2,13.1,1,1,T8524,45,,02,,,,,,.,.,1,1,..,RED,Y,1,,1,1,2,1,1,1.0,97,2024-04-08,0.047,36,136,2,,
2024458525,24LA02550,24,T7360,45,,51,T8142,45,5.0,,02,02,2,0,Y,,040824,99,8,1,3.5,3,1,.,.,11.9,1,1,T8525,45,,02,6,100,42,,,.,Umb.Hemorrhage,1,1,..,RED,Y,2,,0,0,0,1,0,0.0,0,2024-04-08,0.047,,,,,
2024704813,24LA02551,24,L3541,70,A,27,L0000,70,2.0,,PC,PC,1,,N,,040824,99,9,1,3.0,3,3,0,2,11.2,5,1,L4813,70,A,PC,,,,,,SL.CHUNKS,NO.PROGRESS,7,4,..,OR,Y,1,,1,1,3,1,1,1.0,58,2024-04-08,0.013,22,136,H,,
2024704814,24LA02552,24,L3541,70,A,27,L0000,70,2.0,,PC,PC,1,,N,,040824,99,9,1,3.0,3,2,0,2,10.2,5,1,L4814,70,A,PC,6,129,01,,,.,NO.PROGRESS,7,4,..,OR,Y,2,,0,0,0,1,,,,2024-04-08,0.013,,,,,
2024704815,24LA02553,24,L3541,70,A,27,L0000,70,2.0,,PC,PC,1,,N,,040824,99,9,1,3.0,3,2,0,4,8.3,5,1,L4815,70,A,PC,6,149,01,,,.,NO.PROGRESS,7,4,..,OR,Y,3,,0,0,0,1,,,,2024-04-08,0.013,15,136,H,,
2024842264,24LA02554,24,Y0347,52,,e4,X0012,84,1.0,,Kt,97,4,,Y,,040824,99,5,1,3.5,3,2,0,2,7.1,5,1,X2264,84,A,00,6,101,01,,,.,WEAK.HD+FTBACK,7,1,..,,Y,1,,1,1,1,1,,,,2024-04-08,0.0,,,,,
2024842265,24LA02555,24,X0925,84,,e9,X0000,00,1.0,,LR,00,4,,Y,,040824,99,5,1,4.0,2,3,R,2,12.0,2,1,X2265,84,,00,,,,,,SM.BAG,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,96,2024-04-08,0.0,28,127,2,,
2024125461,24LA02556,24,S3994,12,,52,S3036,12,2.0,,07,07,2,0,N,,040824,99,5,1,3.5,3,3,0,3,13.7,1,1,S5461,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,100,2024-04-08,0.044,34,127,2,,
2024125462,24LA02557,24,S2798,12,,55,S3360,12,4.0,,07,07,2,0,Y,,040824,99,7,1,3.5,3,2,0,2,11.0,2,1,S5462,12,,07,,,,,,.,1ST.BL.EYES,1,1,..,RED,J,1,,1,1,2,1,1,1.0,94,2024-04-08,0.042,35,136,2,,
D24LA02558,24LA02558,24,S2798,12,,55,S3360,12,4.0,,07,07,2,0,Y,,040824,99,7,1,3.5,3,2,.,.,7.6,1,1,.,,,,1,99,44,,,.,2ND,1,1,..,RED,J,2,,0,0,0,0,0,0.0,0,2024-04-08,0.042,,,,,
2024842266,24LA02559,24,T8213,45,,e9,X0000,00,1.0,,02,00,4,,Y,T,040824,99,8,0,3.5,2,2,2,2,9.6,5,1,X2266,84,,00,,,,,,SM.BAG,.,1,1,..,RED,J,1,,1,1,2,1,1,1.0,58,2024-04-08,0.0,20,136,2,,
2024842267,24LA02560,24,T8213,45,,e9,X0000,00,1.0,,02,00,4,,Y,T,040824,99,8,0,3.5,2,2,0,3,9.6,5,1,X2267,84,,00,6,146,01,,,.,.,1,1,..,RED,J,2,,0,0,0,1,,,,2024-04-08,0.0,12,136,W,,
2024842268,24LA02561,24,S5145,12,,e9,X0000,00,1.0,,07,00,4,,Y,,040824,99,5,1,3.0,3,2,0,2,11.6,1,1,X2268,84,,00,7,189,97,,,.,.,1,1,..,,J,1,,1,1,1,1,,,,2024-04-08,0.0,19,127,H,,
2024125463,24LA02562,24,S2217,12,,60,S4185,12,5.0,,07,07,2,0,Y,,040824,99,9,1,2.5,3,3,0,3,10.7,1,1,S5463,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,1.0,59,2024-04-08,0.013,17,127,2,,
2024125464,24LA02563,24,S2217,12,,60,S4185,12,5.0,,07,07,2,0,Y,,040824,99,9,1,2.5,3,2,0,3,8.2,1,1,S5464,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,52,2024-04-08,0.013,14,127,2,,
D24LA02564,24LA02564,24,S2217,12,,60,S4185,12,5.0,,07,07,2,0,Y,,040824,99,9,1,2.5,3,2,.,.,6.5,1,1,.,,,,1,99,44,,,.,1ST,1,1,..,,J,3,,0,0,0,0,0,0.0,0,2024-04-08,0.013,,,,,
2024842269,24LA02565,24,S4548,12,,e6,X0156,84,1.0,,07,97,4,,Y,T,040824,99,8,1,3.0,2,2,0,2,8.7,5,1,X2269,84,,10,,,,,,SM.BAG,1ST,3,3,..,RED,J,1,,1,1,2,1,1,1.0,37,2024-04-08,0.0,17,136,2,,
2024842270,24LA02566,24,S4548,12,,e6,X0156,84,1.0,,07,97,4,,Y,T,040824,99,8,1,3.0,2,2,0,4,8.9,5,1,X2270,84,,10,7,189,97,,,.,2ND,1,1,..,RED,J,2,,0,0,0,1,,,,2024-04-08,0.0,17,136,W,,
2024458526,24LA02567,24,T6673,45,,46,T7956,45,7.0,,02,02,2,0,Y,,040824,99,8,1,3.5,3,2,0,2,12.1,1,1,T8526,45,,02,,,,,,.,1ST,8,1,..,RED,J,1,,1,1,2,1,1,1.0,65,2024-04-08,0.015,25,136,2,,
2024458527,24LA02568,24,T6673,45,,46,T7956,45,7.0,,02,02,2,0,Y,,040824,99,8,1,3.5,3,3,0,2,11.3,1,1,T8527,45,,02,,,,,,.,2ND,1,1,..,RED,J,2,,0,0,0,1,1,1.0,64,2024-04-08,0.015,22,136,2,,
2024125465,24LA02569,24,S1961,12,,53,S3226,12,5.0,,07,07,2,0,N,,040824,99,9,1,3.0,3,3,0,2,10.4,1,1,S5465,12,,07,,,,,,.,1ST,3,4,..,,J,1,,1,1,3,1,1,1.0,57,2024-04-08,0.087,19,127,2,,
2024125466,24LA02570,24,S1961,12,,53,S3226,12,5.0,,07,07,2,0,N,,040824,99,9,1,3.0,3,1,0,2,10.3,1,1,S5466,12,,07,6,127,01,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2024-04-08,0.061,,,,,
2024125467,24LA02571,24,S1961,12,,53,S3226,12,5.0,,07,07,2,0,N,,040824,99,9,1,3.0,3,1,0,2,9.6,1,1,S5467,12,,07,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,1,1.0,68,2024-04-08,0.061,19,127,2,,
2024125468,24LA02572,24,S3722,12,,54,S3301,12,3.0,,07,07,2,0,N,,040924,100,8,1,4.0,3,1,0,4,11.9,1,1,S5468,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,84,2024-04-09,0.041,28,127,2,,
2024125469,24LA02573,24,S3722,12,,54,S3301,12,3.0,,07,07,2,0,N,,040924,100,8,1,4.0,3,2,0,4,10.3,1,1,S5469,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,82,2024-04-09,0.041,30,127,2,,
2024842271,24LA02574,24,L3961,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040924,100,5,1,4.0,3,2,0,4,10.3,5,1,X2271,84,A,00,,,,,,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,92,2024-04-09,0.0,37,136,H,,
2024842272,24LA02575,24,X1230,84,,e9,X0000,00,1.0,,C3,00,4,,Y,,040924,100,5,2,3.5,3,2,0,2,12.8,6,1,X2272,84,,00,6,126,21,,,.,.,1,1,..,OR,J,1,,1,1,1,1,,,,2024-04-09,0.0,,,,,
2024842273,24LA02576,24,X1015,84,A,e9,X0000,00,1.0,,00,00,4,,Y,,040924,100,5,1,3.5,3,2,0,4,13.2,5,1,X2273,84,A,00,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,96,2024-04-09,0.0,32,127,2,,
