UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,MELA,Y5A,LOC_DEATH,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
84LA07422,1984-03-28,,,,,47,471,M3002,94,,,,20,,,55,,,88,9,,0,2,,0,55,,,M4838,94,0,0,47,8,0,,0,0,0.0,0,,,2,84
84LA07423,1984-03-28,,,,,47,471,M3002,94,,,,20,,,55,,,88,9,,0,2,,0,55,,,M4838,94,0,0,47,8,0,,0,0,0.0,0,,,3,84
84LA07424,,,,94,1,47,471,M3036,94,,,,20,,,55,4,,0,,,0,,,,55,,,M4838,94,1,0,45,8,0,,0,0,0.0,0,,,1,84
84LA07425,1984-01-05,3,X9310,79,1,00,471,M3036,94,,1,,20,,1,00,3,1,5,8,,0,2,,,55,,,00000,00,1,80,45,0,1,,1,2,8.4,10,,,1,84
84LA07426,1984-01-05,3,X9311,79,,00,471,M3036,94,,1,,20,,1,00,3,1,5,8,,0,2,,,55,,,00000,00,0,77,45,0,1,,0,0,7.8,10,,,2,84
84LA07427,1984-03-23,2,X9436,79,1,,  0,M3041,94,,1,,20,,5,82,,1,83,5,,0,2,,,32,,,00000,97,1,103,32,9,1,,1,1,12.2,10,,,1,84
84LA07428,1984-04-07,3,X9921,79,1,,  0,M3044,94,,1,,20,,5,82,,1,98,5,,0,4,,,32,,,00000,97,1,101,32,9,1,,1,1,12.7,10,,,1,84
84LA07429,,,,80,1,,  0,M3053,94,,,,20,,,75,1,,0,,,0,,,,51,,,00000,97,1,0,14,9,0,,0,0,0.0,0,,,1,84
84LA07430,1983-12-30,2,X9261,79,1,00,  0,M3053,94,,1,,20,,1,00,3,1,364,5,,0,2,,,51,,,00000,00,1,88,14,0,1,,1,1,7.3,10,,,1,84
84LA07431,1984-04-18,3,M7215,94,1,67,674,M3061,94,,1,,20,,1,56,,3,109,5,,0,2,,,56,,,M6274,94,1,91,67,8,1,,1,1,11.5,10,,,1,84
84LA07432,1984-03-17,2,,,1,,  0,M3063,94,,,,20,,5,58,,1,77,4,,77,2,,1,55,664902,+,00000,97,1,0,45,9,0,44,1,2,6.8,5,,,1,84
84LA07433,1984-03-17,2,,,,,  0,M3063,94,,,,20,,5,58,,1,77,4,,77,2,,1,55,,,00000,97,0,0,45,9,0,44,0,0,6.8,0,,,2,84
84LA07434,1984-03-30,2,X9628,79,1,,  0,M3087,94,,1,,20,,5,81,,1,90,8,,0,4,,,31,,,00000,97,1,78,31,9,1,,1,2,10.9,10,,,1,84
84LA07435,1984-03-30,2,X9629,79,,,  0,M3087,94,,1,,20,,5,81,,1,90,8,,0,4,,,31,,,00000,97,0,82,31,9,1,,0,0,11.3,10,,,2,84
84LA07436,,,,94,1,16,163,M3088,94,,,,20,,,51,4,,0,,,0,,,,51,,,M4980,94,1,0,16,8,0,,0,0,0.0,0,,,1,84
84LA07437,1984-01-05,2,X9319,79,1,00,163,M3088,94,,1,,20,,3,00,3,1,5,5,,0,2,,,51,,,00000,00,1,81,16,0,1,,1,1,8.5,10,,,1,84
84LA07438,1984-03-31,2,X9658,79,1,,  0,M3111,94,,1,,20,,5,59,,1,91,5,,0,2,03,,56,,,00000,97,1,91,65,9,1,,1,1,14.1,10,,,1,84
84LA07439,1984-04-15,3,M7014,94,1,47,472,M3112,94,,1,,20,,1,55,,1,106,8,,0,1,,,55,,,M4748,94,1,76,45,8,1,,1,2,8.0,10,,,1,84
84LA07440,1984-04-15,3,M7015,94,,47,472,M3112,94,,1,,20,,1,55,,1,106,8,,0,1,,,55,984262,-,M4748,94,0,89,45,8,1,,0,0,8.1,5,,,2,84
84LA07441,1984-04-19,2,M7317,94,1,16,162,M3125,94,,1,,20,,1,51,,1,110,8,,0,2,,,51,,,M5879,94,1,75,16,8,1,,1,2,7.5,10,,,1,84
84LA07442,1984-04-19,3,M7318,94,,16,162,M3125,94,,1,,20,,1,51,,1,110,8,,0,2,,,51,,,M5879,94,0,74,16,8,1,,0,0,8.3,10,,,2,84
84LA07443,1984-03-28,3,X9599,79,1,,  0,M3138,94,,1,,20,,5,81,,1,88,5,,0,3,,,31,,,00000,97,1,93,31,9,1,,1,1,10.7,10,,,1,84
84LA07444,,,,94,1,47,472,M3143,94,,,,20,,,55,4,,0,,,0,,,,55,,,M4748,94,1,0,47,8,0,,0,0,0.0,0,,,1,84
84LA07445,1984-04-04,3,X9765,79,1,00,472,M3143,94,,1,,20,,1,00,3,1,95,6,,0,2,,,55,,&,00000,00,1,61,47,0,1,,1,2,5.5,5,79,,1,84
84LA07446,1984-04-04,,,,,00,472,M3143,94,,,,20,,,00,3,,95,6,,0,2,,0,55,,,00000,00,0,0,47,0,0,,0,0,0.0,0,50,,2,84
84LA07447,1984-04-16,2,M7117,94,1,16,163,M3161,94,,,Q,20,,2,51,,1,107,9,,205,2,,6,51,,&,M4980,94,1,0,14,8,1,19,1,3,5.3,0,,,1,84
84LA07448,1984-04-16,1,M7118,94,,16,163,M3161,94,,1,,20,,1,51,,1,107,9,,0,2,,,51,998742,-,M4980,94,0,88,14,8,1,,0,0,7.5,5,,,2,84
84LA07449,1984-04-16,1,M7119,94,,16,163,M3161,94,,1,,20,,1,51,,1,107,9,,0,2,,,51,,,M4980,94,0,82,14,8,1,,0,0,7.9,10,,,3,84
84LA07450,1984-04-09,2,X9981,79,1,,  0,M3163,94,,1,,20,,5,82,,1,100,8,,0,3,,,32,,,00000,97,1,83,32,9,1,,1,2,11.3,10,,,1,84
84LA07451,1984-04-09,2,X9982,79,,,  0,M3163,94,,1,,20,,5,82,,1,100,8,,0,3,,,32,,,00000,97,0,86,32,9,1,,0,0,12.2,10,,,2,84
84LA07452,1984-04-10,1,M6666,94,1,46,463,M3172,94,,1,,20,,1,52,,1,101,8,,0,2,,,52,,,M6095,94,1,85,46,8,1,,1,2,7.2,10,,,1,84
84LA07453,1984-04-10,2,M6667,94,,46,463,M3172,94,,,B,20,,1,52,,1,101,8,,103,2,,6,52,,,M6095,94,0,0,46,8,1,67,0,0,4.2,0,,,2,84
84LA07454,1984-04-04,2,X9774,79,1,,  0,M3175,94,,1,,20,,5,78,,1,95,8,,0,3,,,52,,,00000,97,1,40,44,9,1,,1,2,5.4,10,16,,1,84
84LA07455,1984-04-04,3,X9775,79,,,  0,M3175,94,,1,,20,,5,78,,1,95,8,,0,3,,,52,,,00000,97,0,75,44,9,1,,0,0,9.9,10,,,2,84
84LA07456,1984-04-24,2,M7620,94,1,67,674,M3178,94,,1,,20,,1,56,,1,115,8,,0,3,,,56,,,M6274,94,1,62,65,8,1,,1,2,8.2,10,,,1,84
84LA07457,1984-04-24,3,M7621,94,,67,674,M3178,94,,1,,20,,1,56,,1,115,8,,0,3,,,56,,,M6274,94,0,71,65,8,1,,0,0,7.9,10,,,2,84
84LA07458,1984-03-31,3,X9661,79,1,,  0,M3179,94,,,,20,,5,59,,1,91,8,,230,3,,7,56,,,00000,97,1,0,65,9,1,97,1,2,10.6,0,,,1,84
84LA07459,1984-03-31,2,X9662,79,,,  0,M3179,94,,,X,20,,5,59,,1,91,8,,125,3,,6,56,,,00000,97,0,0,65,9,1,23,0,0,9.5,0,,,2,84
84LA07460,,,,94,1,16,163,M3184,94,,,,20,,,51,4,,0,,,0,,,,51,,,M4980,94,1,0,16,8,0,,0,0,0.0,0,,,1,84
84LA07461,1984-01-01,2,X9284,79,1,00,163,M3184,94,,,,20,,1,00,3,1,1,8,,4,1,,6,51,,,00000,00,1,0,16,0,1,19,1,2,8.1,0,,,1,84
84LA07462,1984-01-01,3,X9285,79,,00,163,M3184,94,,,,20,,1,00,3,1,1,8,,6,1,,6,51,,,00000,00,0,0,16,0,1,01,0,0,7.3,0,,,2,84
84LA07463,,,,,1,67,673,M3190,94,,,,20,,,56,,,0,,,0,,,,56,,,M5279,94,1,0,67,8,0,,0,0,0.0,0,,,1,84
84LA07464,1984-04-06,2,X9894,79,1,,  0,M3199,94,,,O,20,,5,82,,1,97,8,,120,3,,6,32,,&,00000,97,1,0,32,9,1,19,1,2,9.3,0,,,1,84
84LA07465,1984-04-06,2,X9895,79,,,  0,M3199,94,,1,,20,,5,82,,3,97,8,,0,3,,,32,,,00000,97,0,93,32,9,1,,0,0,10.9,10,,,2,84
84LA07466,1984-03-21,2,X9420,79,1,,  0,M3202,94,,,,20,,5,75,,1,81,9,,230,4,,7,51,,,00000,97,1,0,14,9,1,97,1,3,6.0,0,,,1,84
84LA07467,1984-03-21,2,X9421,79,,,  0,M3202,94,,1,,20,,5,75,,1,81,9,,0,4,,,51,,,00000,97,0,63,14,9,1,,0,0,7.2,10,,,2,84
84LA07468,1984-03-21,2,X9422,79,,,  0,M3202,94,,1,,20,,5,75,,1,81,9,,0,4,,,51,,&,00000,97,0,66,14,9,1,,0,0,7.4,5,,,3,84
84LA07469,1984-04-01,2,X9705,79,1,,  0,M3205,94,,1,,20,,5,81,,1,92,5,,0,3,,,31,,,00000,97,1,95,31,9,1,,1,1,11.7,10,,,1,84
84LA07470,1984-04-22,2,M7497,94,1,65,604,M3231,94,,1,,20,,1,56,,1,113,8,,0,4,,,53,,,K9900,62,1,89,64,8,1,,1,2,10.1,10,,,1,84
84LA07471,1984-04-22,3,M7498,94,,65,604,M3231,94,,1,,20,,1,56,,1,113,8,,0,4,,,53,,,K9900,62,0,92,64,8,1,,0,0,13.4,10,,,2,84
84LA07472,,,,94,1,46,463,M3232,94,,,,20,,,52,1,,0,,,0,,,,52,,,M6095,94,1,0,44,8,0,,0,0,0.0,0,,,1,84
84LA07473,1984-05-03,3,X0124,80,1,00,463,M3232,94,,1,,20,,5,78,2,1,124,5,,0,3,,,52,008080,+,00000,97,1,100,44,0,1,,1,1,12.4,15,,,1,84
84LA07474,,,,80,1,,  0,M3236,94,,,,20,,,83,1,,0,,,0,,,,33,,,00000,97,1,0,33,9,0,,0,0,0.0,0,,,1,84
84LA07475,1984-01-05,3,X9325,79,1,00,  0,M3236,94,,,,20,,1,00,3,1,5,5,,18,2,,6,33,,,00000,00,1,0,33,0,1,01,1,1,10.8,0,,,1,84
84LA07476,,,,94,1,67,671,M3242,94,,,,20,,,56,4,,0,,,0,,,,56,,,M4784,94,1,0,65,8,0,,0,0,0.0,0,,,1,84
84LA07477,1984-01-08,2,X9375,79,1,00,671,M3242,94,,,,20,,1,00,3,1,8,8,,10,2,,6,56,,,00000,00,1,0,65,0,1,21,1,2,8.9,0,,,1,84
84LA07478,1984-01-08,2,X9376,79,,00,671,M3242,94,,1,,20,,1,00,3,1,8,8,,0,2,,,56,,&,00000,00,0,38,65,0,1,,0,0,4.8,5,,,2,84
84LA07479,,,,,1,,  0,M3252,94,,,,20,,,83,,,0,,,0,,,,33,,,00000,97,1,0,33,9,0,,0,0,0.0,0,,,1,84
84LA07480,1984-04-27,2,M7757,94,1,47,473,M3264,94,,1,,20,,1,55,,1,118,7,,0,3,,,55,,,M5995,94,1,94,47,8,1,,1,2,8.9,10,,,1,84
84LA07481,1984-04-27,2,,,,47,473,M3264,94,,,,20,,1,55,,1,118,7,,118,3,,1,55,,,M5995,94,0,0,47,8,0,44,0,0,7.9,0,,,2,84
84LA07482,1984-04-14,1,M6918,94,1,47,471,M3265,94,,1,,20,,1,55,,1,105,8,,0,2,,,55,,,M4838,94,1,72,47,8,1,,1,2,8.1,10,,,1,84
84LA07483,1984-04-14,1,M6919,94,,47,471,M3265,94,,1,,20,,1,55,,3,105,8,,0,2,,,55,,,M4838,94,0,63,47,8,1,,0,0,8.8,10,,,2,84
84LA07484,,,,94,1,16,164,M3288,94,,,,20,,,51,4,,0,,,0,,,,51,,,M5052,94,1,0,16,8,0,,0,0,0.0,0,,,1,84
84LA07485,1984-04-05,2,X9830,79,1,00,164,M3288,94,,1,,20,,1,00,3,3,96,5,,0,4,10,,51,,,00000,00,1,88,16,0,1,,1,1,11.1,10,,,1,84
84LA07486,,,,94,1,65,631,M3290,94,,,,20,,,56,4,,0,,,0,,,,53,,,K9924,62,1,0,64,8,0,,0,0,0.0,0,,,1,84
84LA07487,1984-04-03,2,X9748,79,1,00,631,M3290,94,,,O,20,,1,00,3,1,94,9,,170,2,,6,53,,,00000,00,1,0,64,0,1,48,1,3,6.4,0,,,1,84
84LA07488,1984-04-03,2,X9749,79,,00,631,M3290,94,,1,,20,,1,00,3,1,94,9,,0,2,,,53,,,00000,00,0,55,64,0,1,,0,0,6.0,10,,,2,84
84LA07489,1984-04-03,2,,,,00,631,M3290,94,,,,20,,1,00,3,1,94,9,,94,2,,1,53,,,00000,00,0,0,64,0,0,44,0,0,3.6,0,,,3,84
84LA07490,1984-04-19,3,M7256,94,1,65,632,M3291,94,,1,,20,,1,56,,1,110,8,,0,2,,,53,,,K9894,62,1,57,64,8,1,,1,2,7.5,10,,,1,84
84LA07491,1984-04-19,2,M7257,94,,65,632,M3291,94,,1,,20,,1,56,,1,110,8,,0,2,,,53,,,K9894,62,0,68,64,8,1,,0,0,8.8,10,,,2,84
84LA07492,1984-04-12,3,M6781,94,1,46,464,M3325,94,,,,20,,2,52,,1,103,8,,230,2,,7,52,,,M5785,94,1,0,46,8,1,97,1,2,10.8,0,,,1,84
84LA07493,1984-04-12,2,M6782,94,,46,464,M3325,94,,1,,20,,1,52,,1,103,8,,0,2,,,52,,,M5785,94,0,85,46,8,1,,0,0,10.5,10,,,2,84
84LA07494,1984-04-14,2,M6983,94,1,67,672,M3362,94,,,M,20,,1,56,,1,105,8,,221,4,,6,56,,,M5491,94,1,0,67,8,1,01,1,2,7.1,0,,,1,84
84LA07495,1984-04-14,2,M6984,94,,67,672,M3362,94,,1,,20,,2,56,,1,105,8,,0,4,,,56,,,M5491,94,0,77,67,8,1,,0,0,8.6,10,,,2,84
84LA07496,,,,80,1,,  0,M3370,94,,,,20,,,58,1,,0,,,0,,,,55,,,00000,97,1,0,45,9,0,,0,0,0.0,0,,,1,84
84LA07497,1984-01-05,2,X9314,79,1,00,  0,M3370,94,,1,,20,,1,00,3,1,5,5,,0,2,,,55,,,00000,00,1,75,45,0,1,,1,1,9.9,10,,,1,84
84LA07498,1984-04-04,3,X9803,79,1,,  0,M3382,94,,1,,20,,5,81,,1,95,8,,0,3,,,31,,,00000,97,1,77,31,9,1,,1,2,10.8,10,,,1,84
84LA07499,1984-04-04,2,X9804,79,,,  0,M3382,94,,1,,20,,5,81,,1,95,8,,0,3,,,31,,,00000,97,0,64,31,9,1,,0,0,8.4,10,,,2,84
84LA07500,1984-03-23,,,,1,,  0,M3391,94,,,,20,,,82,,,83,2,,0,1,,0,32,,,00000,97,1,0,32,9,0,,1,2,0.0,0,,,1,84
84LA07501,1984-03-23,,,,,,  0,M3391,94,,,,20,,,82,,,83,2,,0,1,,0,32,,,00000,97,0,0,32,9,0,,0,0,0.0,0,,,2,84
84LA07502,1984-04-28,3,M7789,94,1,16,164,M3407,94,,1,,20,,1,51,,1,119,9,,0,1,,,51,,,M5052,94,1,72,14,8,1,,1,3,6.8,10,15,,1,84
84LA07503,1984-04-28,3,M7790,94,,16,164,M3407,94,,1,,20,,1,51,,1,119,9,,0,1,,,51,,,M5052,94,0,87,14,8,1,,0,0,9.4,10,16,,2,84
84LA07504,1984-04-28,3,M7791,94,,16,164,M3407,94,,1,,20,,1,51,,1,119,9,,0,1,,,51,,&,M5052,94,0,57,14,8,1,,0,0,6.6,5,,,3,84
84LA07505,1984-04-05,3,X9841,79,1,,  0,M3415,94,,1,,20,,5,81,,1,96,9,,0,3,,,31,,,00000,97,1,56,31,9,1,,1,3,10.4,10,,,1,84
84LA07506,1984-04-05,2,X9842,79,,,  0,M3415,94,,1,,20,,5,81,,1,96,9,,0,3,,,31,,,00000,97,0,71,31,9,1,,0,0,9.2,10,,,2,84
84LA07507,1984-04-05,2,X9843,79,,,  0,M3415,94,,1,,20,,5,81,,1,96,9,,0,3,,,31,337419,-,00000,97,0,88,31,9,1,,0,0,10.4,5,,,3,84
84LA07508,,,,,1,,  0,M3416,94,,,,20,,,81,,,0,,,0,,,,31,,,00000,97,1,0,31,9,0,,0,0,0.0,0,,,1,84
84LA07509,1984-04-16,3,M7128,94,1,46,461,M3417,94,,1,,20,,1,52,,1,107,8,,0,2,,,52,,,M5843,94,1,78,46,8,1,,1,2,8.3,10,,,1,84
84LA07510,1984-04-16,2,M7129,94,,46,461,M3417,94,,1,,20,,1,52,,1,107,8,,0,2,,,52,,,M5843,94,0,65,46,8,1,,0,0,6.2,10,,,2,84
84LA07511,,,,,1,,  0,M3426,94,,,,20,,,81,,,0,,,0,,,,31,,,00000,97,1,0,31,9,0,,0,0,0.0,0,,,1,84
84LA07512,1984-04-07,2,X9937,79,1,,  0,M3434,94,,1,,20,,5,59,,1,98,8,,0,3,,,56,,,00000,97,1,90,65,9,1,,1,2,12.6,10,,,1,84
84LA07513,1984-04-07,3,X9938,79,,,  0,M3434,94,,1,,20,,5,59,,1,98,8,,0,3,,,56,,,00000,97,0,77,65,9,1,,0,0,11.5,10,,,2,84
84LA07514,1984-04-15,1,M6991,94,1,67,672,M3435,94,,1,,20,,1,56,,3,106,8,,0,3,,,56,,,M5491,94,1,78,65,8,1,,1,2,10.2,10,,,1,84
84LA07515,1984-04-15,1,M6992,94,,67,672,M3435,94,,1,,20,,1,56,,1,106,8,,0,3,,,56,,,M5491,94,0,80,65,8,1,,0,0,10.4,10,,,2,84
84LA07516,1984-03-24,2,X9458,79,1,,  0,M3454,94,,,P,20,,5,78,,1,84,9,,134,3,,6,52,,,00000,97,1,0,44,9,1,01,1,3,8.4,0,,,1,84
84LA07517,1984-03-24,3,,,,,  0,M3454,94,,,,20,,5,78,,1,84,9,,84,3,,1,52,945979,+,00000,97,0,0,44,9,0,44,0,0,7.1,5,,,2,84
84LA07518,1984-03-24,3,,,,,  0,M3454,94,,,,20,,5,78,,1,84,9,,84,3,,1,52,,,00000,97,0,0,44,9,0,44,0,0,7.3,0,,,3,84
84LA07519,1984-04-09,1,M6641,94,1,65,633,M3455,94,,1,,20,,1,56,,1,100,8,,0,1,,,53,,,K9729,62,1,80,64,8,1,,1,2,7.4,10,,,1,84
84LA07520,1984-04-09,1,M6642,94,,65,633,M3455,94,,1,,20,,1,56,,1,100,8,,0,1,,,53,480043,-,K9729,62,0,77,64,8,1,,0,0,5.5,5,,,2,84
84LA07521,1984-04-05,2,,,1,65,634,M3456,94,,,,20,,1,56,,1,96,4,,96,2,,1,53,551619,+,K0120,63,1,0,64,8,0,44,1,2,6.7,5,,,1,84
84LA07522,1984-04-05,2,,,,65,634,M3456,94,,,,20,,1,56,,1,96,4,,96,2,,1,53,557019,+,K0120,63,0,0,64,8,0,44,0,0,7.8,5,,,2,84
84LA07523,1984-04-17,2,M7145,94,1,47,473,M3457,94,,1,,20,,1,55,,1,108,8,,0,2,,,55,,,M5995,94,1,74,45,8,1,,1,2,8.3,10,15,,1,84
84LA07524,1984-04-17,3,M7146,94,,47,473,M3457,94,,1,,20,,1,55,,1,108,8,,0,2,,,55,,,M5995,94,0,75,45,8,1,,0,0,8.9,10,,,2,84
84LA07525,,,,80,1,,  0,M3458,94,,,,20,,,58,1,,0,,,0,,,,55,,,00000,97,1,0,45,9,0,,0,0,0.0,0,,,1,84
84LA07526,1984-01-01,2,X9282,79,1,00,  0,M3458,94,,1,,20,,1,00,3,1,1,5,,0,2,,,55,,,00000,00,1,89,45,0,1,,1,1,9.9,10,,,1,84
84LA07527,1984-04-14,3,M6929,94,1,65,601,M3485,94,,1,,20,,1,56,,1,105,8,,0,3,,,53,,,K9806,62,1,79,64,8,1,,1,2,9.3,10,,,1,84
84LA07528,1984-04-14,2,M6930,94,,65,601,M3485,94,,1,,20,,1,56,,1,105,8,,0,3,,,53,,,K9806,62,0,74,64,8,1,,0,0,9.0,10,,,2,84
84LA07529,,,,80,1,,  0,M3498,94,,,,20,,,75,1,,0,,,0,,,,51,,,00000,97,1,0,14,9,0,,0,0,0.0,0,,,1,84
84LA07530,1984-01-06,3,X9352,79,1,00,  0,M3498,94,,1,,20,,1,00,3,3,6,5,,0,2,,,51,,,00000,00,1,75,14,0,1,,1,1,8.6,10,,,1,84
84LA07531,1984-04-19,2,M7334,94,1,16,161,M3499,94,,1,,20,,1,51,,1,110,5,,0,1,,,51,,,M4988,94,1,84,14,8,1,,1,1,9.8,10,,,1,84
84LA07532,1984-03-22,3,X9425,79,1,,  0,M3505,94,,1,,20,,5,75,,1,82,9,,0,2,,,51,,&,00000,97,1,52,14,9,1,,1,3,6.5,5,,,1,84
84LA07533,1984-03-22,3,X9426,79,,,  0,M3505,94,,,,20,,5,75,,1,82,9,,230,2,,7,51,,,00000,97,0,0,14,9,1,97,0,0,9.3,0,,,2,84
84LA07534,1984-03-22,3,X9427,79,,,  0,M3505,94,,1,,20,,5,75,,1,82,9,,0,2,,,51,,,00000,97,0,72,14,9,1,,0,0,8.4,10,,,3,84
84LA07535,,,,94,1,16,161,M3539,94,,,,20,,,51,4,,0,,,0,,,,51,,,M4988,94,1,0,16,8,0,,0,0,0.0,0,,,1,84
84LA07536,1984-04-06,2,X9875,79,1,00,161,M3539,94,,,,20,,1,00,3,1,97,9,,101,2,,3,51,,&,00000,00,1,0,16,0,1,93,1,3,4.6,0,,,1,84
84LA07537,1984-04-06,2,X9876,79,,00,161,M3539,94,,1,,20,,1,00,3,3,97,9,,0,2,,,51,,,00000,00,0,63,16,0,1,,0,0,6.0,10,,,2,84
84LA07538,1984-04-06,3,X9877,79,,00,161,M3539,94,,1,,20,,1,00,3,1,97,9,,0,2,,,51,,,00000,00,0,55,16,0,1,,0,0,5.2,10,,,3,84
84LA07539,,,,,1,16,162,M3542,94,,,,20,,,51,,,0,,,0,,,,51,,,M5879,94,1,0,16,8,0,,0,0,0.0,0,,,1,84
84LA07540,1984-04-12,2,M6819,94,1,47,474,M3558,94,,1,,20,,1,55,,1,103,8,,0,3,,,55,,,M5893,94,1,75,45,8,1,,1,2,10.1,10,,,1,84
84LA07541,1984-04-12,2,M6820,94,,47,474,M3558,94,,1,,20,,1,55,,1,103,8,,0,3,,,55,,,M5893,94,0,63,45,8,1,,0,0,9.3,10,,,2,84
84LA07542,1984-04-09,3,M6637,94,1,46,464,M3566,94,,1,,20,,4,52,,1,100,8,,0,4,,,52,,,M5785,94,1,75,44,8,1,,1,2,8.9,10,,,1,84
84LA07543,1984-04-09,2,M6638,94,,46,464,M3566,94,,1,,20,,2,52,,1,100,8,,0,4,,,52,,,M5785,94,0,82,44,8,1,,0,0,10.5,10,,,2,84
84LA07544,,,,94,1,46,461,M3576,94,,,,20,,,52,4,,0,,,0,,,,52,,,M5843,94,1,0,46,8,0,,0,0,0.0,0,,,1,84
84LA07545,1983-12-21,,,,1,00,461,M3576,94,,,,20,,,00,3,,355,8,,355,1,,6,52,,,00000,00,1,0,46,0,1,14,1,2,0.0,0,,,1,84
84LA07546,1983-12-21,,,,,00,461,M3576,94,,,,20,,,00,3,,355,8,,355,1,,6,52,,,00000,00,0,0,46,0,1,14,0,0,0.0,0,,,2,84
84LA07547,1984-04-19,2,M7291,94,1,16,163,M3593,94,,1,,20,,1,51,,1,110,8,,0,2,,,51,,,M4980,94,1,84,16,8,1,,1,2,9.9,10,,,1,84
84LA07548,1984-04-19,2,M7292,94,,16,163,M3593,94,,1,,20,,1,51,,1,110,8,,0,2,,,51,,,M4980,94,0,79,16,8,1,,0,0,10.2,10,,,2,84
84LA07549,1984-03-23,2,X9430,79,1,,  0,M3601,94,,1,,20,,5,81,,1,83,8,,0,2,,,31,,,00000,97,1,87,31,9,1,,1,2,9.3,10,,,1,84
84LA07550,1984-03-23,3,X9431,79,,,  0,M3601,94,,1,,20,,5,81,,1,83,8,,0,2,,,31,,&,00000,97,0,73,31,9,1,,0,0,7.5,5,,,2,84
84LA07551,,,,80,1,,  0,M3644,94,,,,20,,,58,1,,0,,,0,,,,55,,,00000,97,1,0,45,9,0,,0,0,0.0,0,,,1,84
84LA07552,1984-01-07,,,,1,00,  0,M3644,94,,,,20,,,00,3,,7,5,,7,1,,6,55,,,00000,00,1,0,45,0,1,14,1,1,0.0,0,,,1,84
84LA07553,1984-04-08,3,X9972,79,1,,  0,M3647,94,,1,,20,,5,59,,1,99,8,,0,2,,,56,,,00000,97,1,77,65,9,1,,1,2,10.4,10,,,1,84
84LA07554,1984-04-08,3,X9973,79,,,  0,M3647,94,,1,,20,,5,59,,1,99,8,,0,2,,,56,,,00000,97,0,70,65,9,1,,0,0,10.4,10,,,2,84
84LA07555,1984-04-25,2,M7665,94,1,46,462,M3652,94,,1,,20,,1,52,,1,116,8,,0,3,,,52,,,M4827,94,1,67,46,8,1,,1,2,7.8,10,,,1,84
84LA07556,1984-04-25,3,M7666,94,,46,462,M3652,94,,1,,20,,1,52,,1,116,8,,0,3,,,52,,,M4827,94,0,86,46,8,1,,0,0,10.9,10,,,2,84
84LA07557,1984-04-09,2,M6639,94,1,46,463,M3661,94,,1,,20,,1,52,,1,100,8,,0,3,,,52,,,M6095,94,1,68,46,8,1,,1,2,8.5,10,,,1,84
84LA07558,1984-04-09,2,M6640,94,,46,463,M3661,94,,1,,20,,1,52,,1,100,8,,0,3,,,52,,,M6095,94,0,76,46,8,1,,0,0,9.0,10,,,2,84
84LA07559,1984-04-27,2,M7743,94,1,67,673,M3670,94,,1,,20,,1,56,,1,118,8,,0,2,,,56,,,M5279,94,1,90,65,8,1,,1,2,9.6,10,,,1,84
84LA07560,1984-04-27,1,M7744,94,,67,673,M3670,94,,1,,20,,1,56,,1,118,8,,0,2,,,56,,,M5279,94,0,47,65,8,1,,0,0,8.5,10,,,2,84
84LA07561,1984-03-26,3,X9530,79,1,,  0,M3680,94,,1,,20,,5,78,,1,86,8,,0,2,,,52,,,00000,97,1,60,44,9,1,,1,2,9.0,10,,,1,84
84LA07562,1984-03-26,2,X9531,79,,,  0,M3680,94,,1,,20,,5,78,,1,86,8,,0,2,,,52,,,00000,97,0,41,44,9,1,,0,0,7.5,10,,,2,84
84LA07563,,,,94,1,47,471,M3684,94,,,,20,,,55,1,,0,,,0,,,,55,,,M4838,94,1,0,45,8,0,,0,0,0.0,0,,,1,84
84LA07564,1984-05-18,2,X0241,80,1,00,471,M3684,94,,1,,20,,5,58,2,1,139,8,,0,3,,,55,,,00000,97,1,79,45,0,1,,1,2,9.2,10,,,1,84
84LA07565,1984-05-18,3,X0242,80,,00,471,M3684,94,,1,,20,,5,58,2,1,139,8,,0,3,,,55,,,00000,97,0,69,45,0,1,,0,0,8.9,10,,,2,84
84LA07566,,,,94,1,47,472,M3698,94,,,,20,,,55,4,,0,,,0,,,,55,,,M4748,94,1,0,47,8,0,,0,0,0.0,0,,,1,84
84LA07567,1983-12-30,2,X9267,79,1,00,472,M3698,94,,1,,20,,1,00,3,1,364,8,,0,2,,,55,,,00000,00,1,98,47,0,1,,1,2,9.5,10,,,1,84
84LA07568,1983-12-30,3,X9268,79,,00,472,M3698,94,,1,,20,,1,00,3,1,364,8,,0,2,,,55,,,00000,00,0,76,47,0,1,,0,0,7.7,10,,,2,84
84LA07569,1984-04-19,3,M7269,94,1,47,473,M3699,94,,1,,20,,1,55,,1,110,8,,0,2,,,55,,,M5995,94,1,63,47,8,1,,1,2,4.7,10,,,1,84
84LA07570,1984-04-19,3,M7270,94,,47,473,M3699,94,,1,,20,,1,55,,1,110,8,,0,2,,,55,,,M5995,94,0,69,47,8,1,,0,0,5.0,10,,,2,84
