UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,LINBR,BAG,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
76LA04504,76,3,3502,0,,,9216,90,9, 1,2,30,,4,58,,1,97,8,,0,3,,,,,,,0,93,0000,97,0,62,55,9,1,,0,0,9.9,10,,,2,1976-04-06,55
76LA04505,76,3,3503,1,,,8957,90,9, 1,2,30,,4,78,,1,97,9,,0,2,,,,,,,0,93,0000,97,1,76,52,9,1,,1,3,7.6,10,,,1,1976-04-06,52
76LA04506,76,2,3504,0,,,8957,90,9,,2,30,,5,78,,1,97,9,,240,2,,7,,,,,0,93,0000,97,0,0,52,9,1,97,0,0,8.6,0,,,2,1976-04-06,52
76LA04507,76,2,3505,0,,,8957,90,9, 1,2,30,,5,78,,1,97,9,,0,2,,,,,,,0,93,0000,97,0,80,52,9,1,,0,0,9.0,10,,,3,1976-04-06,52
76LA04508,76,3,3506,1,,,8938,90,9, 1,3,30,,5,57,,1,97,8,,0,2,,,,,,,0,93,0000,97,1,94,54,9,1,,1,2,12.4,10,,,1,1976-04-06,54
76LA04509,76,3,3507,0,,,8938,90,9, 1,3,30,,5,57,,1,97,8,,0,2,,,,,&,,0,93,0000,97,0,65,54,9,1,,0,0,11.7,5,,,2,1976-04-06,54
76LA04510,76,3,3508,1,,,0074,93,9, 1,2,20,,5,59,,1,97,5,,0,3,,,,,,,3,93,0000,97,1,92,56,9,1,,1,1,11.7,10,,,1,1976-04-06,56
76LA04511,76,3,3509,1,,,0248,93,9,,3,20,,5,79,,6,97,8,,97,3,,6,,,,,3,93,0000,97,1,0,53,9,1,29,1,2,10.0,0,20,,1,1976-04-06,53
76LA04512,76,2,3510,0,,,0248,93,9, 1,3,20,,5,79,,1,96,8,,0,3,21,,,,,,3,93,0000,97,0,82,53,9,1,,0,0,8.0,10,,,2,1976-04-05,53
76LA04513,76,3,3511,1,,,9189,42,4,,1,20,,5,20,,1,96,5,,180,2,,6,,,,,2,93,0000,97,1,0,02,9,1,01,1,1,12.2,0,,,1,1976-04-05,02
76LA04514,76,2,3514,1,,,8327,42,4, 1,2,30,,4,20,,1,97,5,,0,4,,,,,,,2,93,0000,97,1,84,02,9,1,,1,1,15.5,10,,,1,1976-04-06,02
76LA04515,76,3,3515,1,,,4843,62,6, 1,1,30,,5,SC,,1,97,8,,0,3,,,,,,,2,93,0000,97,1,56,06,9,1,,1,2,8.2,10,,,1,1976-04-06,06
76LA04516,76,2,3516,0,,,4843,62,6, 1,1,30,,5,SC,,1,97,8,,0,3,,,,,,,2,93,0000,97,0,60,06,9,1,,0,0,8.2,10,,,2,1976-04-06,06
76LA04517,76,2,3519,1,,,0125,93,9, 1,2,20,,5,57,,1,97,8,,0,2,,,,,,,3,93,0000,97,1,72,54,9,1,,1,2,9.5,10,,,1,1976-04-06,54
76LA04518,76,3,3520,0,,,0125,93,9, 1,2,20,,5,57,,1,97,8,,0,2,,,,,,,3,93,0000,97,0,65,54,9,1,,0,0,10.8,10,,,2,1976-04-06,54
76LA04519,76,3,3521,1,,,8823,90,9, 1,1,30,,6,57,,1,97,7,,0,4,,,,,,,0,93,0000,97,1,58,54,9,1,,1,2,10.9,10,,,1,1976-04-06,54
76LA04520,76,3,3522,1,,,0202,93,9, 1,2,20,,9,75,,1,97,8,,0,2,,,,,,,3,93,0000,97,1,69,51,9,1,,1,2,9.5,10,,,1,1976-04-06,51
76LA04521,76,3,3523,0,,,0202,93,9, 1,2,20,,4,75,,1,97,8,,0,2,,,,,,,3,93,0000,97,0,69,51,9,1,,0,0,9.2,10,,,2,1976-04-06,51
76LA04522,76,3,3525,1,,,5730,62,6, 1,1,20,,5,SC,,1,97,5,,0,4,,,,,,,2,93,0000,97,1,83,06,9,1,,1,1,13.2,10,,,1,1976-04-06,06
76LA04523,76,2,3526,1,,,0549,93,9, 1,1,20,,4,57,,1,97,8,,0,4,,,,,,,3,93,0000,97,1,86,54,9,1,,1,2,11.4,10,,,1,1976-04-06,54
76LA04524,76,2,3527,0,,,0549,93,9,,1,20,,5,57,,1,97,8,,106,4,,6,,,&,,3,93,0000,97,0,0,54,9,1,01,0,0,8.9,0,,,2,1976-04-06,54
76LA04525,76,3,3528,1,,,0752,93,9,,1,20,,4,57,,1,97,8,,240,5,,7,,,,,3,93,0000,97,1,0,54,9,1,97,1,2,7.3,0,,,1,1976-04-06,54
76LA04526,76,2,3529,0,,,0752,93,9, 1,1,20,,5,57,,1,97,8,,0,5,,,,,,,3,93,0000,97,0,80,54,9,1,,0,0,10.2,10,,,2,1976-04-06,54
76LA04527,76,2,3530,1,,,8588,90,9, 1,2,30,,4,78,,1,97,9,,0,2,,,,,,,0,93,0000,97,1,56,52,9,1,,1,3,8.9,10,,,1,1976-04-06,52
76LA04528,76,3,3531,0,,,8588,90,9, 1,2,30,,4,78,,1,97,9,,0,2,,,,,,,0,93,0000,97,0,46,52,9,1,,0,0,9.6,10,,,2,1976-04-06,52
76LA04529,76,3,3532,1,,,0210,93,9, 1,1,20,,5,59,,1,97,5,,0,2,,,,,,,3,93,0000,97,1,79,56,9,1,,1,1,10.8,10,,,1,1976-04-06,56
76LA04530,76,2,3538,1,,,8826,90,9, 1,2,30,,5,58,,1,97,8,,0,3,,,,,,,0,93,0000,97,1,56,55,9,1,,1,2,11.0,10,,,1,1976-04-06,55
76LA04531,76,2,3539,0,,,8826,90,9, 1,2,30,,5,58,,1,97,8,,0,3,,,,,,,0,93,0000,97,0,80,55,9,1,,0,0,12.4,10,,,2,1976-04-06,55
76LA04532,76,2,3542,1,,,8540,90,9, 1,2,30,,5,57,,1,97,8,,0,3,,,,,&,,0,93,0000,97,1,57,54,9,1,,1,2,10.2,5,,,1,1976-04-06,54
76LA04533,76,2,3543,0,,,8540,90,9, 1,2,30,,5,57,,1,97,8,,0,3,,,,,,,0,93,0000,97,0,73,54,9,1,,0,0,11.0,10,,,2,1976-04-06,54
76LA04534,76,3,3547,1,,,7585,18,1, 1,2,30,,5,10,,1,97,8,,0,3,09,,,,,,8,93,0000,97,1,58,07,9,1,,1,2,9.6,10,,,1,1976-04-06,07
76LA04535,76,2,3548,0,,,7585,18,1, 1,2,30,,6,10,,1,97,8,,0,3,,,,,,,8,93,0000,97,0,78,07,9,1,,0,0,10.3,10,,,2,1976-04-06,07
76LA04536,76,3,3549,1,,,9633,42,4, 1,1,20,,5,20,,1,97,5,,0,4,,,,,,,2,93,0000,97,1,65,02,9,1,,1,1,14.0,10,,,1,1976-04-06,02
76LA04537,76,3,3550,1,,,0690,93,9, 1,1,20,,5,59,,1,97,8,,0,3,,,,,,,3,93,0000,97,1,57,56,9,1,,1,2,8.9,10,,,1,1976-04-06,56
76LA04538,76,2,3551,0,,,0690,93,9, 1,1,20,,5,59,,1,97,8,,0,3,,,,,,,3,93,0000,97,0,70,56,9,1,,0,0,9.0,10,,,2,1976-04-06,56
76LA04539,76,3,3552,1,,,8909,90,9, 1,2,30,,5,59,,1,97,5,,0,3,,,,,,,0,93,0000,97,1,82,56,9,1,,1,1,9.7,10,,,1,1976-04-06,56
76LA04540,76,2,3553,1,,,0407,93,9,,2,20,,5,79,,1,97,8,,97,4,,6,,,,,3,93,0000,97,1,0,53,9,1,32,1,2,8.0,0,,,1,1976-04-06,53
76LA04541,76,2,3554,0,,,0407,93,9,,2,20,,5,79,,1,97,8,,97,4,,6,,480107,+,,3,93,0000,97,0,0,53,9,1,23,0,0,7.1,0,,,2,1976-04-06,53
76LA04542,76,2,3555,1,,,7259,18,1, 1,1,30,,5,10,,1,97,5,,0,3,,,,,,,8,93,0000,97,1,55,07,9,1,,1,1,10.6,10,,,1,1976-04-06,07
76LA04543,76,3,3556,1,,,7484,18,1, 1,3,30,,6,10,,1,97,8,,0,4,,,,,,,8,93,0000,97,1,87,07,9,1,,1,2,13.4,10,,,1,1976-04-06,07
76LA04544,76,3,3557,0,,,7484,18,1, 1,3,30,,6,10,,1,97,8,,0,4,,,,,,,8,93,0000,97,0,69,07,9,1,,0,0,12.4,10,,,2,1976-04-06,07
76LA04545,76,3,3559,1,,,8914,90,9, 1,1,30,,5,59,,1,97,8,,0,4,,,,,,,0,93,0000,97,1,72,56,9,1,,1,2,12.1,10,,,1,1976-04-06,56
76LA04546,76,3,3560,0,,,8914,90,9, 1,1,30,,4,59,,1,97,8,,0,4,,,,,,,0,93,0000,97,0,75,56,9,1,,0,0,11.7,10,,,2,1976-04-06,56
76LA04547,76,2,3561,1,,,9040,90,9,,1,30,,4,75,,1,97,9,,240,1,,7,,,,,0,93,0000,97,1,0,51,9,1,97,1,3,4.4,0,,,1,1976-04-06,51
76LA04548,76,3,3562,0,,,9040,90,9,,1,30,,5,75,,1,97,9,,102,1,,6,,,&,,0,93,0000,97,0,0,51,9,1,16,0,0,7.2,0,,,2,1976-04-06,51
76LA04549,76,2,3563,0,,,9040,90,9, 1,1,30,,4,75,,1,97,9,,0,1,,,,,,,0,93,0000,97,0,65,51,9,1,,0,0,6.0,10,,,3,1976-04-06,51
76LA04550,76,2,3564,1,,,0714,93,9, 1,1,20,,5,58,,1,98,8,,0,2,,,,,,,3,93,0000,97,1,77,55,9,1,,1,2,7.9,10,,,1,1976-04-07,55
76LA04551,76,3,3565,0,,,0714,93,9, 1,1,20,,5,58,,1,98,8,,240,2,,5,,,&,,3,93,0000,97,0,57,55,9,1,95,0,0,8.5,5,,,2,1976-04-07,55
76LA04552,76,3,3566,1,,,8489,18,1, 1,1,20,,5,10,,1,98,5,,0,2,,,,,,,8,93,0000,97,1,73,07,9,1,,1,1,12.5,10,,,1,1976-04-07,07
76LA04553,76,3,3569,1,,,9081,90,9, 1,1,30,,5,59,,1,98,5,,0,3,,,,,,,0,93,0000,97,1,89,56,9,1,,1,1,13.8,10,,,1,1976-04-07,56
76LA04554,76,3,3570,1,,,0286,93,9, 1,1,20,,5,78,,1,98,8,,0,3,,,,,,,3,93,0000,97,1,83,52,9,1,,1,2,7.3,10,,,1,1976-04-07,52
76LA04555,76,2,3571,0,,,0286,93,9, 1,1,20,,5,78,,1,98,8,,0,3,,,,,,,3,93,0000,97,0,51,52,9,1,,0,0,9.2,10,,,2,1976-04-07,52
76LA04556,76,3,3572,1,,,9170,90,9, 1,2,30,,5,75,,1,98,8,,0,2,,,,,,,0,93,0000,97,1,73,51,9,1,,1,2,9.9,10,,,1,1976-04-07,51
76LA04557,76,2,3573,0,,,9170,90,9, 1,2,30,,5,75,,1,98,8,,0,2,,,,,&,,0,93,0000,97,0,61,51,9,1,,0,0,8.4,5,,,2,1976-04-07,51
76LA04558,76,3,3574,1,,,9024,90,9,,3,30,,5,78,,1,98,9,,101,2,,6,,,&,,0,93,0000,97,1,0,52,9,1,01,1,3,5.2,0,,,1,1976-04-07,52
76LA04559,76,2,3575,0,,,9024,90,9, 1,3,30,,5,78,,1,98,9,,0,2,,,,,,,0,93,0000,97,0,71,52,9,1,,0,0,6.6,10,,,2,1976-04-07,52
76LA04560,76,3,3576,0,,,9024,90,9, 1,3,30,,5,78,,1,98,9,,0,2,,,,,,,0,93,0000,97,0,37,52,9,1,,0,0,6.0,10,,,3,1976-04-07,52
76LA04561,76,3,3577,1,,,0245,93,9, 1,1,20,,5,75,,1,98,8,,0,2,,,,,,,3,93,0000,97,1,67,51,9,1,,1,2,9.0,10,,,1,1976-04-07,51
76LA04562,76,3,3578,0,,,0245,93,9, 1,1,20,,5,75,,1,98,8,,0,2,,,,,,,3,93,0000,97,0,56,51,9,1,,0,0,9.0,10,,,2,1976-04-07,51
76LA04563,76,3,3579,1,,,8789,18,1, 1,1,20,,5,10,,1,98,5,,0,1,,,,,&,,8,93,0000,97,1,75,07,9,1,,1,1,13.2,5,,,1,1976-04-07,07
76LA04564,76,2,3584,1,,,8610,90,9, 1,3,30,,5,58,,1,98,8,,0,4,,,,,,,0,93,0000,97,1,66,55,9,1,,1,2,9.9,10,,,1,1976-04-07,55
76LA04565,76,2,3585,0,,,8610,90,9, 1,3,30,,5,58,,1,98,8,,0,4,,,,,,,0,93,0000,97,0,80,55,9,1,,0,0,11.0,10,,,2,1976-04-07,55
76LA04566,76,3,3587,1,,,0488,93,9, 1,2,20,,5,75,,1,98,8,,0,3,,,,,,,3,93,0000,97,1,73,51,9,1,,1,2,9.4,10,,,1,1976-04-07,51
76LA04567,76,2,3588,0,,,0488,93,9, 1,2,20,,5,75,,1,98,8,,0,3,,,,,,,3,93,0000,97,0,73,51,9,1,,0,0,9.7,10,,,2,1976-04-07,51
76LA04568,76,3,3589,1,,,8926,90,9, 1,1,30,,4,79,,1,98,5,,0,2,,,,,,,0,93,0000,97,1,93,53,9,1,,1,1,14.0,10,,,1,1976-04-07,53
76LA04569,76,3,3590,1,,,0234,93,9, 1,1,20,,4,58,,1,98,8,,0,1,,,,,,,3,93,0000,97,1,66,55,9,1,,1,2,8.0,10,,,1,1976-04-07,55
76LA04570,76,2,3591,0,,,0234,93,9, 1,1,20,,5,58,,1,98,8,,0,1,,,,,&,,3,93,0000,97,0,57,55,9,1,,0,0,8.2,5,,,2,1976-04-07,55
76LA04571,76,3,3592,1,,,8495,90,9, 1,2,30,,5,79,,1,98,8,,0,1,,,,,,,0,93,0000,97,1,68,53,9,1,,1,2,10.9,10,,,1,1976-04-07,53
76LA04572,76,2,3593,0,,,8495,90,9, 1,2,30,,5,79,,1,98,8,,0,1,,,,,,,0,93,0000,97,0,59,53,9,1,,0,0,9.3,10,,,2,1976-04-07,53
76LA04573,76,2,3594,1,,,0411,93,9, 1,2,20,,5,75,,1,98,8,,0,3,,,,,,,3,93,0000,97,1,63,51,9,1,,1,2,8.8,10,,,1,1976-04-07,51
76LA04574,76,2,3595,0,,,0411,93,9, 1,2,20,,5,75,,1,98,8,,0,3,,,,,,,3,93,0000,97,0,46,51,9,1,,0,0,7.2,10,,,2,1976-04-07,51
76LA04575,76,2,3596,1,,,8962,90,9, 1,3,30,,5,78,,1,98,8,,331,3,,5,,,&,,0,93,0000,97,1,57,52,9,1,95,1,2,9.5,5,,,1,1976-04-07,52
76LA04576,76,2,3597,0,,,8962,90,9, 1,3,30,,4,78,,1,98,8,,240,3,,5,,,&,,0,93,0000,97,0,57,52,9,1,95,0,0,9.0,5,,,2,1976-04-07,52
76LA04577,76,2,3600,1,,,0728,93,9, 1,1,20,,5,59,,1,98,5,,0,3,,,,,,,3,93,0000,97,1,62,56,9,1,,1,1,8.6,10,,,1,1976-04-07,56
76LA04578,76,2,3601,1,,,0765,93,9, 1,2,20,,5,58,,1,98,5,,0,2,,,,,,,3,93,0000,97,1,93,55,9,1,,1,1,13.3,10,,,1,1976-04-07,55
76LA04579,76,3,3602,1,,,8918,90,9, 1,2,30,,5,78,,1,98,8,,0,4,,,,,,,0,93,0000,97,1,64,52,9,1,,1,2,10.8,10,,,1,1976-04-07,52
76LA04580,76,2,3603,0,,,8918,90,9, 1,2,30,,5,78,,1,98,8,,0,4,,,,,,,0,93,0000,97,0,67,52,9,1,,0,0,10.0,10,,,2,1976-04-07,52
76LA04581,76,2,3604,1,,,4652,62,6, 1,2,30,,5,SC,,1,98,8,,0,4,,,,,,,2,93,0000,97,1,89,06,9,1,,1,2,12.1,10,,,1,1976-04-07,06
76LA04582,76,2,3605,0,,,4652,62,6,,2,30,,5,SC,,1,98,8,,111,4,,6,,,,,2,93,0000,97,0,0,06,9,1,48,0,0,11.6,0,,,2,1976-04-07,06
76LA04583,76,2,3606,1,,,0534,93,9, 1,1,20,,4,57,,1,98,8,,240,2,,5,,,&,,3,93,0000,97,1,57,54,9,1,95,1,2,7.7,5,,,1,1976-04-07,54
76LA04584,76,3,3607,0,,,0534,93,9, 1,1,20,,5,57,,1,98,8,,0,2,,,,,,,3,93,0000,97,0,81,54,9,1,,0,0,8.5,10,,,2,1976-04-07,54
76LA04585,76,2,3608,1,,,0029,93,9,,1,20,,5,78,,1,98,9,,104,2,,2,,,&,,3,93,0000,97,1,0,52,9,1,93,1,3,5.5,0,,,1,1976-04-07,52
76LA04586,76,2,3609,0,,,0029,93,9,,1,20,,6,78,,1,98,9,,240,2,,7,,,,,3,93,0000,97,0,0,52,9,1,97,0,0,6.3,0,,,2,1976-04-07,52
76LA04587,76,3,3610,0,,,0029,93,9, 1,1,20,,5,78,,1,98,9,,0,2,,,,,,,3,93,0000,97,0,53,52,9,1,,0,0,6.2,10,,,3,1976-04-07,52
76LA04588,76,2,3613,1,,,9096,90,9,,1,30,,5,59,,1,98,9,,116,4,,6,,,&,,0,93,0000,97,1,0,56,9,1,23,1,3,6.9,0,,,1,1976-04-07,56
76LA04589,76,3,3614,0,,,9096,90,9, 1,1,30,,5,59,,1,98,9,,0,4,,,,,,,0,93,0000,97,0,64,56,9,1,,0,0,10.4,10,,,2,1976-04-07,56
76LA04590,76,2,3615,0,,,9096,90,9, 1,1,30,,4,59,,1,98,9,,0,4,,,,,,,0,93,0000,97,0,66,56,9,1,,0,0,9.4,10,,,3,1976-04-07,56
76LA04591,76,3,3616,1,,,0532,93,9, 1,1,20,,5,78,,1,98,9,,0,3,,,,,,,3,93,0000,97,1,57,52,9,1,,1,3,8.9,10,,,1,1976-04-07,52
76LA04592,76,3,3617,0,,,0532,93,9, 1,1,20,,5,78,,1,98,9,,0,3,,,,,,,3,93,0000,97,0,70,52,9,1,,0,0,9.1,10,,,2,1976-04-07,52
76LA04593,76,2,3618,0,,,0532,93,9,,1,20,,4,78,,1,98,9,,97,3,,6,,,,,3,93,0000,97,0,0,52,9,1,44,0,0,4.9,0,,,3,1976-04-07,52
76LA04594,76,3,3619,1,,,8791,90,9,,2,30,,5,79,,1,98,8,,106,1,,6,,,&,,0,93,0000,97,1,0,53,9,1,49,1,2,7.7,0,,,1,1976-04-07,53
76LA04595,76,3,3620,0,,,8791,90,9, 1,2,30,,4,79,,1,98,8,,0,1,,,,,,,0,93,0000,97,0,69,53,9,1,,0,0,6.6,10,,,2,1976-04-07,53
76LA04596,76,2,3621,1,,,8734,90,9,,3,30,,4,75,,1,98,7,,97,4,,6,,481300,+,,0,93,0000,97,1,0,51,9,1,21,1,2,7.2,5,,,1,1976-04-07,51
76LA04597,76,2,3627,1,,,0653,93,9, 1,1,20,,5,57,,1,98,5,,0,2,,,,,,,3,93,0000,97,1,71,54,9,1,,1,1,11.4,10,,,1,1976-04-07,54
76LA04598,76,3,3628,1,,,9917,42,4, 1,1,20,,5,20,,1,98,8,,0,4,,,,,,,2,93,0000,97,1,81,02,9,1,,1,2,9.6,10,,,1,1976-04-07,02
76LA04599,76,2,3629,0,,,9917,42,4,,1,20,,5,20,,1,98,8,,130,4,,6,,,&,,2,93,0000,97,0,0,02,9,1,01,0,0,6.4,0,,,2,1976-04-07,02
76LA04600,76,3,3630,1,,,8219,18,1,,1,20,,4,10,,1,98,5,,240,2,,7,,,,,8,93,0000,97,1,0,07,9,1,97,1,1,9.7,0,,,1,1976-04-07,07
76LA04601,76,3,3631,1,,,8680,90,9,,2,30,,4,79,,1,98,7,,240,5,,7,,,,,0,93,0000,97,1,0,53,9,1,97,1,2,10.5,0,,,1,1976-04-07,53
76LA04602,76,2,3632,1,,,9270,42,4,,1,20,,5,20,,1,98,5,,98,2,,6,,480404,+,,2,93,0000,97,1,0,02,9,1,28,1,1,9.7,0,,,1,1976-04-07,02
76LA04603,76,3,3633,1,,,8351,42,4, 1,1,30,,5,20,,1,98,5,,0,3,,,,,,,2,93,0000,97,1,79,02,9,1,,1,1,12.7,10,,,1,1976-04-07,02
76LA04604,76,2,3634,1,,,5493,62,6, 1,1,20,,5,SC,,1,98,5,,0,4,,,,,,,2,93,0000,97,1,58,06,9,1,,1,1,12.2,10,,,1,1976-04-07,06
76LA04605,76,3,3635,1,,,9019,90,9, 1,4,30,,5,78,,1,98,9,,0,5,,,,,,,0,93,0000,97,1,74,52,9,1,,1,3,5.3,10,,,1,1976-04-07,52
76LA04606,76,2,3636,0,,,9019,90,9, 1,4,30,,5,78,,1,98,9,,0,5,,,,573362,-,,0,93,0000,97,0,67,52,9,1,,0,0,6.1,5,,,2,1976-04-07,52
76LA04607,76,2,3637,0,,,9019,90,9,,4,30,,5,78,,1,98,9,,126,5,,6,,,,,0,93,0000,97,0,0,52,9,1,01,0,0,6.1,0,,,3,1976-04-07,52
76LA04608,76,3,3638,1,,,8563,90,9, 1,1,30,,5,79,,1,99,8,,0,2,,,,,,,0,93,0000,97,1,72,53,9,1,,1,2,11.9,10,,,1,1976-04-08,53
76LA04609,76,2,3639,0,,,8563,90,9, 1,1,30,,5,79,,1,99,8,,0,2,,,,,,,0,93,0000,97,0,69,53,9,1,,0,0,10.9,10,,,2,1976-04-08,53
76LA04610,76,2,3640,1,,,8920,90,9, 1,2,30,,5,57,,1,99,5,,0,2,,,,,,,0,93,0000,97,1,66,54,9,1,,1,1,8.0,10,,,1,1976-04-08,54
76LA04611,76,3,3641,1,,,9210,90,9, 1,2,30,,5,79,,1,99,8,,0,3,,,,,,,0,93,0000,97,1,90,53,9,1,,1,2,14.0,10,,,1,1976-04-08,53
76LA04612,76,2,3642,0,,,9210,90,9, 1,2,30,,5,79,,1,99,8,,0,3,,,,,,,0,93,0000,97,0,67,53,9,1,,0,0,10.7,10,,,2,1976-04-08,53
76LA04613,76,3,3643,1,,,0294,93,9, 1,1,20,,5,79,,1,99,8,,0,3,,,,,,,3,93,0000,97,1,64,53,9,1,,1,2,8.7,10,,,1,1976-04-08,53
76LA04614,76,3,3644,0,,,0294,93,9, 1,1,20,,5,79,,1,99,8,,0,3,,,,,,,3,93,0000,97,0,64,53,9,1,,0,0,9.3,10,,,2,1976-04-08,53
76LA04615,76,2,3646,1,,,4342,62,6, 1,1,30,,4,SC,,1,99,8,,0,3,,,,,,,2,93,0000,97,1,48,06,9,1,,1,2,8.7,10,,,1,1976-04-08,06
76LA04616,76,3,3647,0,,,4342,62,6, 1,1,30,,5,SC,,1,99,8,,0,3,,,,,,,2,93,0000,97,0,67,06,9,1,,0,0,9.4,10,,,2,1976-04-08,06
76LA04617,76,2,3648,1,,,8616,90,9, 1,2,30,,5,57,,1,99,8,,0,4,,,,,,,0,93,0000,97,1,60,54,9,1,,1,2,7.7,10,,,1,1976-04-08,54
76LA04618,76,2,3649,0,,,8616,90,9, 1,2,30,,5,57,,1,99,8,,0,4,,,,,,,0,93,0000,97,0,56,54,9,1,,0,0,7.2,10,,,2,1976-04-08,54
76LA04619,76,2,3650,1,,,5154,62,6, 1,1,20,,5,SC,,1,99,5,,0,3,,,,,,,2,93,0000,97,1,70,06,9,1,,1,1,9.6,10,,,1,1976-04-08,06
76LA04620,76,3,3651,1,,,0307,93,9, 1,1,20,,4,59,,1,99,8,,0,3,,,,,,,3,93,0000,97,1,70,56,9,1,,1,2,9.0,10,,,1,1976-04-08,56
76LA04621,76,2,3652,0,,,0307,93,9, 1,1,20,,5,59,,1,99,8,,0,3,,,,,,,3,93,0000,97,0,65,56,9,1,,0,0,6.9,10,,,2,1976-04-08,56
76LA04622,76,2,3653,1,,,0537,93,9, 1,2,20,,4,78,,1,99,8,,0,3,,,,,,,3,93,0000,97,1,71,52,9,1,,1,2,10.2,10,,,1,1976-04-08,52
76LA04623,76,3,3654,0,,,0537,93,9,,2,20,,5,78,,1,99,8,,215,3,,6,,,,,3,93,0000,97,0,0,52,9,1,01,0,0,10.4,0,,,2,1976-04-08,52
76LA04624,76,3,3655,1,,,8881,90,9, 1,1,30,,5,75,,1,99,8,,0,1,,,,,,,0,93,0000,97,1,75,51,9,1,,1,2,11.0,10,,,1,1976-04-08,51
76LA04625,76,2,3656,0,,,8881,90,9,,1,30,,5,75,,1,99,8,,102,1,,6,,,&,,0,93,0000,97,0,0,51,9,1,01,0,0,8.5,0,,,2,1976-04-08,51
76LA04626,76,3,3661,1,,,5662,62,6, 1,1,20,,5,SC,,1,99,5,,0,3,,,,,,,2,93,0000,97,1,75,06,9,1,,1,1,13.9,10,,,1,1976-04-08,06
76LA04627,76,2,3662,1,,,0264,93,9, 1,2,20,,5,58,,1,99,8,,0,3,,,,,,,3,93,0000,97,1,65,55,9,1,,1,2,9.5,10,,,1,1976-04-08,55
76LA04628,76,3,3663,0,,,0264,93,9, 1,2,20,,5,58,,1,99,8,,0,3,,,,,,,3,93,0000,97,0,67,55,9,1,,0,0,9.0,10,,,2,1976-04-08,55
76LA04629,76,2,3664,1,,,9254,90,9, 1,2,30,,5,57,,1,99,5,,0,3,,,,,,,0,93,0000,97,1,81,54,9,1,,1,1,12.0,10,,,1,1976-04-08,54
76LA04630,76,3,3665,1,,,0215,93,9, 1,2,20,,5,79,,1,99,8,,0,3,,,,,,,3,93,0000,97,1,30,53,9,1,,1,2,7.3,10,,,1,1976-04-08,53
76LA04631,76,2,3666,0,,,0215,93,9, 1,2,20,,5,79,,1,99,8,,0,3,,,,,,,3,93,0000,97,0,70,53,9,1,,0,0,7.3,10,,,2,1976-04-08,53
76LA04632,76,2,3667,1,,,1839,93,9, 1,,10,,4,75,,1,99,8,,0,2,,,,,&,,3,93,0000,97,1,68,51,9,1,,1,2,6.0,5,,,1,1976-04-08,51
76LA04633,76,2,3668,0,,,1839,93,9, 1,,10,,5,75,,1,99,8,,0,2,,,,,,,3,93,0000,97,0,81,51,9,1,,0,0,9.8,10,,,2,1976-04-08,51
76LA04634,76,3,3669,1,,,9208,90,9, 1,2,30,,5,79,,1,99,8,,0,3,,,,,,,0,93,0000,97,1,71,53,9,1,,1,2,10.6,10,,,1,1976-04-08,53
76LA04635,76,3,3670,0,,,9208,90,9, 1,2,30,,5,79,,1,99,8,,0,3,,,,,,,0,93,0000,97,0,59,53,9,1,,0,0,9.3,10,,,2,1976-04-08,53
76LA04636,76,2,3671,1,,,1655,93,9,,,10,,6,59,,1,99,8,,146,3,,6,,,,,3,93,0000,97,1,0,56,9,1,01,1,2,8.1,0,,,1,1976-04-08,56
76LA04637,76,3,3672,0,,,1655,93,9,,,10,,5,59,,1,99,8,,240,3,,7,,,,,3,93,0000,97,0,0,56,9,1,97,0,0,13.6,0,,,2,1976-04-08,56
76LA04638,76,2,3673,1,,,9803,42,4, 1,1,20,,5,20,,1,99,5,,0,2,,,,,,,2,93,0000,97,1,92,02,9,1,,1,1,11.2,10,,,1,1976-04-08,02
76LA04639,76,3,3678,1,,,8994,90,9,,2,30,,4,58,,1,99,8,,123,4,,6,,,,,0,93,0000,97,1,0,55,9,1,01,1,2,9.5,0,,,1,1976-04-08,55
76LA04640,76,3,3679,0,,,8994,90,9, 1,2,30,,5,58,,1,99,8,,0,4,,,,,,,0,93,0000,97,0,63,55,9,1,,0,0,10.8,10,,,2,1976-04-08,55
76LA04641,76,3,3680,1,,,0545,93,9, 1,1,20,,5,79,,1,99,5,,0,3,,,,,,,3,93,0000,97,1,80,53,9,1,,1,1,12.9,10,,,1,1976-04-08,53
76LA04642,76,2,3681,1,,,0659,93,9, 1,2,20,,5,58,,1,99,8,,0,3,,,,,,,3,93,0000,97,1,65,55,9,1,,1,2,8.0,10,,,1,1976-04-08,55
76LA04643,76,2,3682,0,,,0659,93,9, 1,2,20,,5,58,,1,99,8,,0,3,,,,,,,3,93,0000,97,0,70,55,9,1,,0,0,9.1,10,,,2,1976-04-08,55
76LA04644,76,2,3683,1,,,0711,93,9, 1,1,20,,5,75,,1,99,8,,0,3,,,,,,,3,93,0000,97,1,77,51,9,1,,1,2,9.9,10,,,1,1976-04-08,51
