UID,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,ADAM,AGE,STMD,BGRP,RGRP,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,YR,INBRL
92LA04213,T0437,44,42,852,T0467,44,30,3.0,02,?,,0420,111,8,3,1,10.8,1,1,T3215,44,42,02,,0,,,,,,,,,W,1,,1,1,2,1,1,1.0,51.0,1,35,183,1,1992-04-20,92,0.084
92LA04214,T0437,44,42,852,T0467,44,30,3.0,02,?,,0420,111,8,3,2,10.1,1,1,T3216,44,42,02,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,70.5,1,44,183,1,1992-04-20,92,0.084
92LA04215,T0441,44,42,842,T1439,44,30,3.0,02,?,,0406,97,5,3,2,13.8,1,1,T2617,44,42,02,,0,,,,,4TEATS,,,,N,1,,1,1,1,1,1,1.0,55.9,1,41,183,1,1992-04-06,92,0.058
92LA04216,T0448,44,42,832,T0395,44,30,3.0,02,?,,0409,100,5,4,2,13.5,1,1,T2699,44,42,02,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,82.4,1,69,184,2,1992-04-09,92,0.071
92LA04217,T0457,44,42,822,T1005,44,30,3.0,02,?,,0411,102,8,3,2,9.8,1,1,T2740,44,42,02,,0,,,,,,,,,N,1,,1,1,2,1,1,1.0,66.7,1,46,183,1,1992-04-11,92,0.053
92LA04218,T0457,44,42,822,T1005,44,30,3.0,02,?,,0411,102,8,3,1,11.5,1,1,T2741,44,42,02,,0,,,,,4TEATS,,,,N,2,,0,0,0,1,1,1.0,57.3,1,44,183,1,1992-04-11,92,0.053
92LA04219,T0461,44,48,T-9,T1495,44,30,3.0,02,2,,0410,101,8,3,1,10.6,1,1,T2736,44,48,02,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,72.3,1,62,184,2,1992-04-10,92,0.021
92LA04220,T0461,44,48,T-9,T1495,44,30,3.0,02,2,,0410,101,8,3,1,10.7,1,1,T2737,44,48,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,62.5,1,50,184,2,1992-04-10,92,0.021
92LA04221,T0463,44,42,812,T0944,44,30,3.0,02,?,,0406,97,8,3,2,6.5,1,1,T2641,44,42,02,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,60.6,1,41,183,1,1992-04-06,92,0.086
92LA04222,T0463,44,42,812,T0944,44,30,3.0,02,?,,0406,97,8,3,1,6.5,1,1,T2642,44,42,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,59.5,1,47,183,1,1992-04-06,92,0.086
92LA04223,T0465,44,41,411,T1373,44,30,3.0,02,?,,0408,99,8,4,1,10.5,1,1,T2682,44,41,02,,0,,,,,4TEATS,,,,W,1,,1,1,2,1,1,1.0,45.6,1,43,184,2,1992-04-08,92,0.042
92LA04224,T0465,44,41,411,T1373,44,30,3.0,02,?,,0408,99,8,4,2,10.0,1,1,T2683,44,41,02,,0,,,,,4TEATS,,,,W,2,,0,0,0,1,1,1.0,86.9,1,66,184,2,1992-04-08,92,0.042
92LA04225,T0468,44,48,T10,T1463,44,30,3.0,02,2,,0413,104,5,2,2,10.2,1,1,T2855,44,48,02,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,77.3,1,57,183,1,1992-04-13,92,0.02
92LA04226,T0469,44,48,T-3,00001,00,30,3.0,02,2,,0425,116,8,2,2,10.3,1,1,T3427,44,48,02,,0,,,,SLACKBAG,,,,,N,1,,1,1,2,1,1,1.0,76.5,1,63,184,2,1992-04-25,92,0.0
92LA04227,T0469,44,48,T-3,00001,00,30,3.0,02,2,,0425,116,8,2,2,9.6,1,1,T3428,44,48,02,,0,,,9,,,,,,N,2,,0,0,0,1,1,1.0,71.1,1,50,184,2,1992-04-25,92,0.0
92LA04228,T0475,44,41,412,T0979,44,30,3.0,02,?,,0417,108,3,2,2,7.8,1,3,T3073,44,41,02,,0,,,,,,,,,S,1,,1,1,4,1,1,1.0,69.8,1,57,184,2,1992-04-17,92,0.066
92LA04229,T0475,44,41,412,T0979,44,30,3.0,02,?,,0417,108,3,2,2,7.5,1,1,T3074,44,41,02,,0,,,,,,,,,S,2,,0,0,0,1,1,1.0,71.3,1,57,184,2,1992-04-17,92,0.066
92LA04230,T0475,44,41,412,T0979,44,30,3.0,02,?,,0417,108,3,2,2,6.8,1,1,T3075,44,41,02,3,109,93,,8,,,,,,S,3,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-17,92,0.066
92LA04231,T0475,44,41,412,T0979,44,30,3.0,02,?,,0417,108,3,2,3,5.0,1,1,T3076,44,41,02,3,109,93,,8,,,,,,S,4,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-17,92,0.066
92LA04232,T0479,44,41,414,T1203,44,30,3.0,02,?,,0407,98,5,3,1,13.6,1,1,T2663,44,41,02,,0,,,,,,,,,W,1,,1,1,1,1,1,1.0,89.8,1,73,183,1,1992-04-07,92,0.043
92LA04233,T0480,44,40,T-7,T1270,44,30,3.0,02,2,,0413,104,8,4,1,11.0,1,1,T2867,44,48,02,,0,,,,,,,,,S,1,,1,1,2,1,1,1.0,53.3,1,39,183,1,1992-04-13,92,0.01
92LA04234,T0480,44,40,T-7,T1270,44,30,3.0,02,2,,0413,104,8,4,2,10.6,1,1,T2868,44,48,02,,0,,,,,,,,,S,2,,0,0,0,1,1,1.0,55.8,1,40,183,1,1992-04-13,92,0.01
92LA04235,T0481,44,40,T-8,T1331,44,30,3.0,02,2,,0425,116,8,4,2,12.3,1,4,T3398,44,48,02,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,64.1,1,47,184,2,1992-04-25,92,0.026
92LA04236,T0481,44,40,T-8,T1331,44,30,3.0,02,2,,0425,116,8,4,2,11.1,1,2,T3399,44,48,02,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,71.3,1,53,184,2,1992-04-25,92,0.026
92LA04237,T0509,44,40,T-9,T1495,44,30,3.0,02,2,,0423,114,9,4,2,8.1,1,1,T3305,44,48,02,6,116,46,,,,,,,,Y,1,,1,1,3,1,0,0.0,0.0,,0,0,,1992-04-23,92,0.029
92LA04238,T0509,44,40,T-9,T1495,44,30,3.0,02,2,,0423,114,9,4,1,12.2,1,1,T3306,44,48,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,90.5,1,64,184,2,1992-04-23,92,0.029
92LA04239,T0509,44,40,T-9,T1495,44,30,3.0,02,2,,0423,114,9,4,3,10.1,1,1,T3307,44,48,02,,0,,233280,-,,,,,,Y,3,,0,0,0,1,1,0.5,95.4,0,60,176,3,1992-04-23,92,0.029
92LA04240,T0510,44,40,T10,T1463,44,30,3.0,02,2,,0429,120,8,3,1,11.6,1,1,T3571,44,48,02,,0,,,,,,,,,W,1,,1,1,2,1,1,1.0,69.6,1,50,184,2,1992-04-29,92,0.024
92LA04241,T0510,44,40,T10,T1463,44,30,3.0,02,2,,0429,120,8,3,1,11.1,1,1,T3572,44,48,02,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,81.9,1,54,184,2,1992-04-29,92,0.024
92LA04242,T0512,44,41,413,T1026,44,30,3.0,02,?,,0404,95,9,3,1,9.0,1,1,T2596,44,41,02,3,99,93,,9,,,,,,Y,1,,1,1,3,1,0,0.0,0.0,,0,0,,1992-04-04,92,0.024
92LA04243,T0512,44,41,413,T1026,44,30,3.0,02,?,,0404,95,9,3,1,9.2,1,1,T2597,44,41,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,65.8,1,48,183,1,1992-04-04,92,0.024
92LA04244,T0512,44,41,413,T1026,44,30,3.0,02,?,,0404,95,9,3,2,9.2,1,1,T2598,44,41,02,,0,,,,,,,,,Y,3,,0,0,0,1,1,1.0,67.9,1,52,183,1,1992-04-04,92,0.024
92LA04245,T0513,44,41,411,T1373,44,30,3.0,02,?,,0411,102,8,4,1,8.5,1,1,T2749,44,41,02,,0,,,,LTS.DEAD.BBAG,,,,,S,1,,1,1,2,1,1,1.0,35.7,1,32,184,2,1992-04-11,92,0.109
92LA04246,T0513,44,41,411,T1373,44,30,3.0,02,?,,0411,102,8,4,3,8.4,1,1,T2750,44,41,02,,0,,,,,HAIRY,,,,S,2,,0,0,0,1,1,1.0,50.9,1,40,184,2,1992-04-11,92,0.109
92LA04247,T0525,44,41,412,T0979,44,30,3.0,02,?,,0413,104,8,3,2,10.5,1,1,T2820,44,41,02,,0,,,,,,,,,A,1,,1,1,2,1,1,1.0,81.2,1,58,183,1,1992-04-13,92,0.039
92LA04248,T0525,44,41,412,T0979,44,30,3.0,02,?,,0413,104,8,3,2,11.1,1,1,T2821,44,41,02,,0,,,,,,,,,A,2,,0,0,0,1,1,1.0,81.3,1,55,183,1,1992-04-13,92,0.039
92LA04249,T0532,44,48,T-4,08083,00,30,3.0,02,2,,0420,111,8,3,1,11.3,1,1,T3208,44,48,02,,0,,,,,HAIRY,,,,W,1,,1,1,2,1,1,1.0,63.1,1,43,183,1,1992-04-20,92,0.0
92LA04250,T0532,44,48,T-4,08083,00,30,3.0,02,2,,0420,111,8,3,2,10.6,1,1,T3209,44,48,02,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,71.2,1,44,183,1,1992-04-20,92,0.0
92LA04251,T0543,44,41,413,T1026,44,30,3.0,02,?,,0410,101,8,4,2,12.8,1,2,T2734,44,41,02,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,56.7,1,48,184,2,1992-04-10,92,0.035
92LA04252,T0543,44,41,413,T1026,44,30,3.0,02,?,,0410,101,8,4,1,11.4,1,1,T2735,44,41,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,86.3,1,76,184,2,1992-04-10,92,0.035
92LA04253,T0544,44,41,414,T1203,44,30,3.0,02,?,,0410,101,8,3,3,10.2,1,1,T2712,44,41,02,,0,,,,,"ENTR,4TEATS",,21,,S,1,,1,1,2,1,1,1.0,76.2,1,59,184,2,1992-04-10,92,0.052
92LA04254,T0544,44,41,414,T1203,44,30,3.0,02,?,,0410,101,8,3,2,10.8,1,1,T2713,44,41,02,,0,,,,,,,,,S,2,,0,0,0,1,1,1.0,74.0,1,61,184,2,1992-04-10,92,0.052
92LA04255,T0545,44,41,412,T0979,44,30,3.0,02,?,,0411,102,8,2,2,6.5,1,1,T2770,44,41,02,,0,,,9,,,,,,Y,1,,1,1,2,1,1,1.0,60.0,1,40,183,1,1992-04-11,92,0.071
92LA04256,T0545,44,41,412,T0979,44,30,3.0,02,?,,0411,102,8,2,1,7.8,1,1,T2771,44,41,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,43.2,1,30,183,1,1992-04-11,92,0.071
92LA04257,T0560,44,41,411,T1373,44,30,3.0,02,?,,,0,,,,0.0,,,,,41,02,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0.0,,0,0,,,92,0.0
92LA04258,T0562,44,48,T-5,08068,00,30,3.0,02,2,,0427,118,8,4,2,11.6,1,1,T3504,44,48,02,,0,,,,,,,,,N,1,,1,1,2,1,1,1.0,62.2,1,43,184,2,1992-04-27,92,0.0
92LA04259,T0562,44,48,T-5,08068,00,30,3.0,02,2,,0427,118,8,4,2,13.0,1,1,T3505,44,48,02,,0,,,,,,,,,N,2,,0,0,0,1,1,1.0,88.8,1,57,184,2,1992-04-27,92,0.0
92LA04260,T0571,44,41,413,T1026,44,30,3.0,02,?,,0411,102,8,3,2,9.9,1,1,T2763,44,41,02,,0,,,,,ENTR,,21,,Y,1,,1,1,2,1,1,1.0,83.5,1,61,183,1,1992-04-11,92,0.031
92LA04261,T0571,44,41,413,T1026,44,30,3.0,02,?,,0411,102,8,3,1,9.8,1,1,T2764,44,41,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,43.0,1,37,183,1,1992-04-11,92,0.031
92LA04262,T0574,44,48,T-6,T1135,44,30,3.0,02,2,,0427,118,8,2,2,10.8,1,1,T3502,44,48,02,,0,,,,,4TEATS,,,,N,1,,1,1,2,1,1,1.0,70.9,1,49,184,2,1992-04-27,92,0.014
92LA04263,T0574,44,48,T-6,T1135,44,30,3.0,02,2,,0427,118,8,2,2,9.4,1,1,T3503,44,48,02,,0,,895543,-,,,,,,N,2,,0,0,0,1,1,0.5,63.7,0,40,184,2,1992-04-27,92,0.014
92LA04264,T0578,44,42,802,T1073,44,30,3.0,02,?,,0411,102,5,2,2,5.9,1,1,T2739,44,42,02,,0,,,,,RAT,,,,N,1,,1,1,1,1,1,1.0,69.5,1,53,184,2,1992-04-11,92,0.054
92LA04265,T0579,44,42,892,T1102,44,30,3.0,02,?,,0403,94,5,4,2,12.4,1,1,T2567,44,42,02,,0,,,,,,,,,W,1,,1,1,1,1,1,1.0,92.1,1,72,183,1,1992-04-03,92,0.055
92LA04266,T0580,44,48,T-7,T1270,44,30,3.0,02,2,,0419,110,8,4,1,10.1,1,1,T3166,44,48,02,,0,,,,,,,,,B,1,,1,1,2,1,1,1.0,68.1,1,51,184,2,1992-04-19,92,0.008
92LA04267,T0580,44,48,T-7,T1270,44,30,3.0,02,2,,0419,110,8,4,1,11.5,1,1,T3167,44,48,02,,0,,,,,,,,,B,2,,0,0,0,1,1,1.0,90.8,1,63,184,2,1992-04-19,92,0.008
92LA04268,T0584,44,41,414,T1203,44,30,3.0,02,?,,0404,95,9,4,3,9.3,1,1,T2589,44,41,02,,0,,639519,-,,,,,,Y,1,,1,1,3,1,1,0.5,81.4,0,64,176,3,1992-04-04,92,0.053
92LA04269,T0584,44,41,414,T1203,44,30,3.0,02,?,,0404,95,9,4,1,8.5,1,1,T2590,44,41,02,,0,,,,,NOTCH,,,,Y,2,,0,0,0,1,1,1.0,72.8,1,57,183,1,1992-04-04,92,0.053
92LA04270,T0584,44,41,414,T1203,44,30,3.0,02,?,,0404,95,9,4,2,8.5,1,1,T2591,44,41,02,,0,,,,,,,,,Y,3,,0,0,0,1,1,1.0,78.4,1,62,183,1,1992-04-04,92,0.053
92LA04271,T0591,44,40,T-3,00001,00,30,3.0,02,2,,,0,,,,0.0,,,,,48,02,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0.0,,0,0,,,92,0.0
92LA04272,T0593,44,40,T-4,08083,00,30,3.0,02,2,,0420,111,5,2,1,13.3,1,1,T3204,44,48,02,6,112,54,190781,+,,,,,,N,1,,1,1,1,1,0,0.5,0.0,,0,0,,1992-04-20,92,0.0
92LA04273,T0602,44,40,T-5,08068,00,30,3.0,02,2,,0425,116,5,2,1,13.1,1,1,T3393,44,48,02,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,82.0,1,63,184,2,1992-04-25,92,0.0
92LA04274,T0606,44,40,T-6,T1135,44,30,3.0,02,2,,0423,114,5,2,2,7.7,1,1,T3332,44,48,02,,0,,,,FEVER ?ORIGIN,,,,,N,1,,1,1,1,1,1,1.0,56.0,1,35,184,2,1992-04-23,92,0.018
92LA04275,T0618,44,40,T-7,T1270,44,30,3.0,02,2,,0428,119,5,5,1,11.7,1,1,T3550,44,48,02,,0,,,,,4TEATS,,,,W,1,,1,1,1,1,1,1.0,91.7,1,66,184,2,1992-04-28,92,0.015
92LA04276,T0621,44,41,411,T1373,44,30,3.0,02,?,,0415,106,8,3,2,9.5,1,1,T2953,44,41,02,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,60.6,1,46,184,2,1992-04-15,92,0.037
92LA04277,T0621,44,41,411,T1373,44,30,3.0,02,?,,0415,106,8,3,3,12.8,1,1,T2954,44,41,02,,0,,,,,HAIRY,,,,Y,2,,0,0,0,1,1,1.0,78.2,1,60,184,2,1992-04-15,92,0.037
92LA04278,T0631,44,48,T-8,T1331,44,30,3.0,02,2,,0418,109,8,4,1,10.0,1,1,T3096,44,48,02,,0,,,,,,,,,B,1,,1,1,2,1,1,1.0,59.4,1,45,184,2,1992-04-18,92,0.035
92LA04279,T0631,44,48,T-8,T1331,44,30,3.0,02,2,,0418,109,8,4,1,12.2,1,1,T3097,44,48,02,,0,,,,,,,,,B,2,,0,0,0,1,1,1.0,70.3,1,59,184,2,1992-04-18,92,0.035
92LA04280,T0634,44,40,T-8,T1331,44,30,3.0,02,2,,0417,108,8,2,3,12.6,3,1,T3047,44,48,02,,0,,,,,BRN.F.LEGS,,,,W,1,,1,1,2,1,1,1.0,73.8,1,53,184,2,1992-04-17,92,0.019
92LA04281,T0634,44,40,T-8,T1331,44,30,3.0,02,2,,0417,108,8,2,2,13.2,1,1,T3048,44,48,02,,0,,,,,4TEATS,,,,W,2,,0,0,0,1,1,1.0,70.0,1,51,184,2,1992-04-17,92,0.019
92LA04282,T0639,44,48,T-9,T1495,44,30,3.0,02,2,,0419,110,8,3,2,12.6,1,1,T3177,44,48,02,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,76.4,1,52,183,1,1992-04-19,92,0.014
92LA04283,T0639,44,48,T-9,T1495,44,30,3.0,02,2,,0419,110,8,3,1,10.6,1,1,T3178,44,48,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,52.4,1,35,183,1,1992-04-19,92,0.014
92LA04284,T0644,44,40,T-9,T1495,44,30,3.0,02,2,,0413,104,8,3,2,11.1,1,1,T2825,44,48,02,,0,,,,,,,,,A,1,,1,1,2,1,1,1.0,83.4,1,57,183,1,1992-04-13,92,0.034
92LA04285,T0644,44,40,T-9,T1495,44,30,3.0,02,2,,0413,104,8,3,1,12.2,1,1,T2826,44,48,02,,0,,,,,HAIRY,,,,A,2,,0,0,0,1,1,1.0,70.4,1,58,183,1,1992-04-13,92,0.034
92LA04286,T0647,44,40,T10,T1463,44,30,3.0,02,2,,0428,119,8,5,1,12.4,1,1,T3543,44,48,02,,0,,,,,,,,,B,1,,1,1,2,1,1,1.0,69.2,1,44,184,2,1992-04-28,92,0.028
92LA04287,T0647,44,40,T10,T1463,44,30,3.0,02,2,,0428,119,8,5,2,10.1,1,2,T3544,44,48,02,,0,,,,,4TEATS,,,,B,2,,0,0,0,1,1,1.0,49.9,1,28,184,2,1992-04-28,92,0.028
92LA04288,T0652,44,48,T10,T1463,44,30,3.0,02,2,,0419,110,8,4,2,9.0,1,3,T3132,44,48,02,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,74.7,1,51,183,1,1992-04-19,92,0.013
92LA04289,T0652,44,48,T10,T1463,44,30,3.0,02,2,,0419,110,8,4,2,9.6,1,1,T3133,44,48,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,64.8,1,39,183,1,1992-04-19,92,0.013
92LA04290,T0671,44,42,882,T0952,44,30,3.0,02,?,,0420,111,8,2,2,12.6,1,1,T3188,44,42,02,,0,,,,,4TEATS,,,,B,1,,1,1,2,1,1,1.0,83.2,1,64,184,2,1992-04-20,92,0.07
92LA04291,T0671,44,42,882,T0952,44,30,3.0,02,?,,0420,111,8,2,1,12.7,1,1,T3189,44,42,02,,0,,,,,,,,,B,2,,0,0,0,1,1,1.0,69.2,1,55,184,2,1992-04-20,92,0.07
92LA04292,T0681,44,48,T-3,00001,00,30,3.0,02,2,,0412,103,8,3,2,10.7,1,1,T2790,44,48,02,,0,,,,,,,,,A,1,,1,1,2,1,1,1.0,67.9,1,46,183,1,1992-04-12,92,0.0
92LA04293,T0681,44,48,T-3,00001,00,30,3.0,02,2,,0412,103,8,3,1,10.4,1,1,T2791,44,48,02,3,107,93,,,,STARVE D106,,,,A,2,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-12,92,0.0
92LA04294,T0683,44,40,T-3,00001,00,30,3.0,02,2,,0420,111,8,3,1,13.6,1,1,T3217,44,48,02,7,185,97,,,,,,,,W,1,,1,1,2,1,0,0.0,0.0,,0,0,,1992-04-20,92,0.0
92LA04295,T0683,44,40,T-3,00001,00,30,3.0,02,2,,0420,111,8,3,1,12.3,1,1,T3218,44,48,02,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,90.5,1,61,183,1,1992-04-20,92,0.0
92LA04296,T0685,44,48,T-4,08083,00,30,3.0,02,2,,0424,115,8,4,3,10.8,1,1,T3359,44,48,02,,0,,,,,ENTR,,21,,N,1,,1,1,2,1,1,1.0,63.3,1,40,184,2,1992-04-24,92,0.0
92LA04297,T0685,44,48,T-4,08083,00,30,3.0,02,2,,0424,115,8,4,1,11.5,1,2,T3360,44,48,02,,0,,,,,,,,,N,2,,0,0,0,1,1,1.0,79.2,1,56,184,2,1992-04-24,92,0.0
92LA04298,T0688,44,48,T-5,08068,00,30,3.0,02,2,,0427,118,9,4,1,10.3,1,2,T3519,44,48,02,,0,,,,,,,,,W,1,,1,1,3,1,1,1.0,64.2,1,45,184,2,1992-04-27,92,0.0
92LA04299,T0688,44,48,T-5,08068,00,30,3.0,02,2,,0427,118,9,4,1,11.3,1,1,T3520,44,48,02,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,58.6,1,39,184,2,1992-04-27,92,0.0
92LA04300,T0688,44,48,T-5,08068,00,30,3.0,02,2,,0427,118,9,4,2,7.0,1,1,,,48,02,6,118,46,,,,LAID ON,,,,W,3,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-27,92,0.0
92LA04301,T0689,44,48,T-6,T1135,44,30,3.0,02,2,,0416,107,8,2,1,10.7,1,1,T2990,44,48,02,,0,,,,,,,,,N,1,,1,1,2,1,1,1.0,80.1,1,79,184,2,1992-04-16,92,0.015
92LA04302,T0689,44,48,T-6,T1135,44,30,3.0,02,2,,0416,107,8,2,2,9.3,1,3,T2991,44,48,02,,0,,,9,,,,,,N,2,,0,0,0,1,1,1.0,74.9,1,58,184,2,1992-04-16,92,0.015
92LA04303,T0698,44,40,T-4,08083,00,30,3.0,02,2,,0418,109,8,4,1,9.7,1,1,T3079,44,48,02,,0,,,,,4TEATS,,,,W,1,,1,1,2,1,1,1.0,69.8,1,58,184,2,1992-04-18,92,0.0
92LA04304,T0698,44,40,T-4,08083,00,30,3.0,02,2,,0418,109,8,4,2,9.2,1,1,T3080,44,48,02,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,71.1,1,52,184,2,1992-04-18,92,0.0
92LA04305,T0705,44,42,872,T1057,44,30,3.0,02,?,,0419,110,8,4,2,12.6,1,1,T3171,44,42,02,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,72.2,1,48,183,1,1992-04-19,92,0.03
92LA04306,T0705,44,42,872,T1057,44,30,3.0,02,?,,0419,110,8,4,2,12.2,1,1,T3172,44,42,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,73.0,1,45,183,1,1992-04-19,92,0.03
92LA04307,T0710,44,40,T-5,08068,00,30,3.0,02,2,,0420,111,8,4,1,10.2,1,1,T3211,44,48,02,,0,,,,,,,,,W,1,,1,1,2,1,1,1.0,28.0,1,22,183,1,1992-04-20,92,0.0
92LA04308,T0710,44,40,T-5,08068,00,30,3.0,02,2,,0420,111,8,4,1,11.3,1,1,T3212,44,48,02,6,175,01,,,,,,,,W,2,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-20,92,0.0
92LA04309,T0713,44,40,T-6,T1135,44,30,3.0,02,2,,0421,112,5,3,2,13.5,1,1,T3258,44,48,02,,0,,906903,+,,,,,,Y,1,,1,1,1,1,1,1.5,84.7,1,52,183,1,1992-04-21,92,0.048
92LA04310,T0716,44,48,T-7,T1270,44,30,3.0,02,2,,0419,110,5,3,2,11.7,1,1,T3153,44,48,02,,0,,,,,,,,,W,1,,1,1,1,1,1,1.0,84.4,1,64,183,1,1992-04-19,92,0.007
92LA04311,T0724,44,40,T-7,T1270,44,30,3.0,02,2,,0430,121,8,3,2,10.8,1,1,T3587,44,48,02,,0,,,,SUCK1SIDE.LT,,,,,W,1,,1,1,2,1,1,1.0,64.3,1,44,184,2,1992-04-30,92,0.009
92LA04312,T0724,44,40,T-7,T1270,44,30,3.0,02,2,,0430,121,8,3,2,9.8,1,1,T3588,44,48,02,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,66.7,1,37,184,2,1992-04-30,92,0.009
92LA04313,T0727,44,48,T-8,T1331,44,30,3.0,02,2,,0427,118,8,4,1,10.0,1,1,T3497,44,48,02,,0,,,,,,,,,N,1,,1,1,2,1,1,1.0,71.3,1,54,184,2,1992-04-27,92,0.014
92LA04314,T0727,44,48,T-8,T1331,44,30,3.0,02,2,,0427,118,8,4,1,12.8,1,1,T3498,44,48,02,,0,,,,,,,,,N,2,,0,0,0,1,1,1.0,79.4,1,57,184,2,1992-04-27,92,0.014
92LA04315,T0728,44,40,T-8,T1331,44,30,3.0,02,2,,0413,104,5,2,2,12.6,1,3,T2830,44,48,02,,0,,,,,ENTR,,21,,N,1,,1,1,1,1,1,1.0,73.0,1,56,183,1,1992-04-13,92,0.036
92LA04316,T0729,44,40,T-9,T1495,44,30,3.0,02,2,,0426,117,5,3,3,7.4,1,1,T3460,44,48,02,7,185,97,345144,+,,CATHAIR,,,,N,1,,1,1,1,1,0,0.0,0.0,,0,0,,1992-04-26,92,0.033
92LA04317,T0738,44,40,T10,T1463,44,30,3.0,02,2,,0417,108,8,3,1,12.8,1,1,T3049,44,48,02,,0,,,,,,,,,W,1,,1,1,2,1,1,1.0,83.1,1,64,184,2,1992-04-17,92,0.036
92LA04318,T0738,44,40,T10,T1463,44,30,3.0,02,2,,0417,108,8,3,2,11.3,1,1,T3050,44,48,02,,0,,,,,4TEATS,,,,W,2,,0,0,0,1,1,1.0,69.2,1,51,184,2,1992-04-17,92,0.036
92LA04319,T0740,44,41,412,T0979,44,30,3.0,02,?,,0404,95,8,4,1,10.5,1,1,T2587,44,41,02,,0,,,,,,,,,N,1,,1,1,2,1,1,1.0,57.1,1,43,183,1,1992-04-04,92,0.036
92LA04320,T0740,44,41,412,T0979,44,30,3.0,02,?,,0404,95,8,4,2,9.6,1,1,T2588,44,41,02,,0,,,,,,,,,N,2,,0,0,0,1,1,1.0,54.8,1,43,183,1,1992-04-04,92,0.036
92LA04321,T0741,44,41,413,T1026,44,30,3.0,02,?,,0404,95,8,4,2,10.0,1,1,T2583,44,41,02,,0,,,,,4TEATS,,,,W,1,,1,1,2,1,1,1.0,66.2,1,50,183,1,1992-04-04,92,0.028
92LA04322,T0741,44,41,413,T1026,44,30,3.0,02,?,,0404,95,8,4,2,9.8,1,1,T2584,44,41,02,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,73.8,1,51,183,1,1992-04-04,92,0.028
92LA04323,T0747,44,48,T-9,T1495,44,30,3.0,02,2,,0413,104,8,3,2,11.8,1,1,T2812,44,48,02,,0,,,,,4TEATS,,,,A,1,,1,1,2,1,1,1.0,72.0,1,45,183,1,1992-04-13,92,0.016
92LA04324,T0747,44,48,T-9,T1495,44,30,3.0,02,2,,0413,104,8,3,1,14.4,1,1,T2813,44,48,02,,0,,,,,,,,,A,2,,0,0,0,1,1,1.0,78.4,1,60,183,1,1992-04-13,92,0.016
92LA04325,T0749,44,40,T-3,00001,00,30,3.0,02,2,,0412,103,8,4,1,10.8,1,1,T2779,44,48,02,3,106,93,,9,SUCK1SIDE,STARVE D104,,,,S,1,,1,1,2,1,0,0.0,0.0,,0,0,,1992-04-12,92,0.0
92LA04326,T0749,44,40,T-3,00001,00,30,3.0,02,2,,0412,103,8,4,2,11.0,1,1,T2780,44,48,02,,0,,,,,,,,,S,2,,0,0,0,1,1,1.0,97.7,1,69,183,1,1992-04-12,92,0.0
