UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,BOND,Y5A,LOC_DEATH,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,BOSE,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
85LA05071,1985-04-10,2,M8982,94,,67,674,M4420,94,,1,,30,,1,56,,1,100,8,1,0,3,,,56,,,M7091,94,0,75,67,8,1,,0,0,8.4,10,,,2,85
85LA05072,1985-04-29,1,X0621,80,1,47,473,M4430,94,,1,,30,,1,55,,1,119,9,1,0,3,,,55,529043,-,M6806,94,1,66,45,8,1,,1,3,11.6,5,,,1,85
85LA05073,1985-04-29,2,X0622,80,,47,473,M4430,94,,1,,30,,1,55,,1,119,9,0,0,3,,,55,,,M6806,94,0,74,45,8,1,,0,0,9.0,10,,,2,85
85LA05074,1985-04-29,2,X0623,80,,47,473,M4430,94,,1,,30,,1,55,,1,119,9,1,0,3,,,55,,,M6806,94,0,63,45,8,1,,0,0,8.2,10,,,3,85
85LA05075,1985-04-21,2,M9838,94,1,47,474,M4438,94,,1,,30,,1,55,,1,111,8,0,0,5,,,55,,,M7368,94,1,69,45,8,1,,1,2,8.7,10,,,1,85
85LA05076,1985-04-21,1,M9839,94,,47,474,M4438,94,,1,,30,,1,55,,1,111,8,1,0,5,,,55,,,M7368,94,0,70,45,8,1,,0,0,8.6,10,,,2,85
85LA05077,1985-04-28,2,X0587,80,1,47,472,M4445,94,,1,,30,,1,55,,1,118,8,1,0,5,,,55,,,M7684,94,1,77,47,8,1,,1,2,9.7,10,,,1,85
85LA05078,1985-04-28,1,X0588,80,,47,472,M4445,94,,1,,30,,1,55,,1,118,8,0,0,5,,,55,,,M7684,94,0,67,47,8,1,,0,0,10.6,10,,,2,85
85LA05079,1985-04-03,3,M8661,94,1,65,633,M4470,94,,1,,30,,1,56,,1,93,5,1,0,1,,,53,,,K0265,63,1,84,64,8,1,,1,1,8.6,10,,,1,85
85LA05080,1985-04-25,1,X0463,80,1,16,162,M4611,94,,1,,20,,1,51,,1,115,8,1,0,3,,,51,,,M7273,94,1,72,16,8,1,,1,2,8.7,10,,,1,85
85LA05081,1985-04-25,2,X0464,80,,16,162,M4611,94,,1,,20,,1,51,,1,115,8,0,0,3,,,51,,,M7273,94,0,61,16,8,1,,0,0,7.7,10,,,2,85
85LA05082,1985-04-23,2,X0316,80,1,16,163,M4641,94,,1,,20,,1,51,,1,113,8,0,0,3,,,51,,,M6731,94,1,59,16,8,1,,1,2,7.2,10,,,1,85
85LA05083,1985-04-23,2,X0317,80,,16,163,M4641,94,,1,,20,,1,51,,1,113,8,1,0,3,,,51,,,M6731,94,0,54,16,8,1,,0,0,8.5,10,,,2,85
85LA05084,1985-04-01,2,M8600,94,1,67,672,M4682,94,,1,,20,,1,56,,1,91,8,0,0,2,,,56,,,M6659,94,1,57,67,8,1,,1,2,7.9,10,,,1,85
85LA05085,1985-04-01,1,M8601,94,,67,672,M4682,94,,1,,20,,1,56,,1,91,8,1,0,2,,,56,,,M6659,94,0,57,67,8,1,,0,0,8.8,10,,,2,85
85LA05086,1985-04-10,2,M8944,94,1,67,673,M4724,94,,1,,20,,1,56,,1,100,5,0,0,3,,,56,,,M6992,94,1,100,65,8,1,,1,1,12.5,10,,,1,85
85LA05087,1985-04-03,2,M8666,94,1,67,674,M4726,94,,1,,20,,1,56,,1,93,5,0,0,1,,,56,,,M7091,94,1,85,65,8,1,,1,1,10.5,10,,,1,85
85LA05088,1985-04-12,2,M9121,94,1,16,161,M4733,94,,1,,20,,1,51,,1,102,9,0,0,2,44,,51,,,M6597,94,1,72,16,8,1,,1,3,9.0,10,,,1,85
85LA05089,1985-04-12,1,M9122,94,,16,161,M4733,94,,,O,20,,1,51,,3,102,9,1,119,2,,3,51,,&,M6597,94,0,0,16,8,1,93,0,0,5.1,0,,,2,85
85LA05090,1985-04-12,1,,,,16,161,M4733,94,,,,20,,1,51,,1,102,9,,0,2,,1,51,,,M6597,94,0,0,16,8,0,,0,0,4.0,0,,,3,85
85LA05091,1985-04-02,,,,1,16,161,M4734,94,,,,20,,,51,,,92,3,,0,3,,0,51,,,M6597,94,1,0,16,8,0,,1,4,0.0,0,,,1,85
85LA05092,1985-04-02,,,,,16,161,M4734,94,,,,20,,,51,,,92,3,,0,3,,0,51,,,M6597,94,0,0,16,8,0,,0,0,0.0,0,,,2,85
85LA05093,1985-04-02,,,,,16,161,M4734,94,,,,20,,,51,,,92,3,,0,3,,0,51,,,M6597,94,0,0,16,8,0,,0,0,0.0,0,,,3,85
85LA05094,1985-04-02,,,,,16,161,M4734,94,,,,20,,,51,,,92,3,,0,3,,0,51,,,M6597,94,0,0,16,8,0,,0,0,0.0,0,,,4,85
85LA05095,1985-04-19,3,M9689,94,1,16,162,M4735,94,,1,,20,,1,51,,1,109,8,0,0,2,,,51,,,M7273,94,1,75,16,8,1,,1,2,8.9,10,,,1,85
85LA05096,1985-04-19,2,M9690,94,,16,162,M4735,94,,1,,20,,1,51,,1,109,8,1,0,2,,,51,,,M7273,94,0,66,16,8,1,,0,0,8.2,10,,,2,85
85LA05097,1985-04-17,1,M9566,94,1,16,163,M4779,94,,,P,20,,1,51,,2,107,8,0,152,2,,6,51,,,M6731,94,1,0,16,8,1,23,1,2,7.0,0,,,1,85
85LA05098,1985-04-17,1,M9567,94,,16,163,M4779,94,,1,,20,,1,51,,2,107,8,1,0,2,,,51,,,M6731,94,0,61,16,8,1,,0,0,6.8,10,,,2,85
85LA05099,1985-04-09,2,M8902,94,1,16,162,M4781,94,,1,,20,,1,51,,1,99,8,0,0,2,,,51,,,M7273,94,1,59,14,8,1,,1,2,6.3,10,,,1,85
85LA05100,1985-04-09,2,M8903,94,,16,162,M4781,94,,1,,20,,1,51,,1,99,8,1,0,2,,,51,,,M7273,94,0,64,14,8,1,,0,0,6.9,10,,,2,85
85LA05101,1985-04-04,2,M8705,94,1,67,671,M4783,94,,1,,20,,1,56,,1,94,8,0,0,2,,,56,,,M7402,94,1,78,65,8,1,,1,2,10.6,10,,,1,85
85LA05102,1985-04-04,2,M8706,94,,67,671,M4783,94,,1,,20,,1,56,,1,94,8,1,0,2,,,56,,,M7402,94,0,79,65,8,1,,0,0,9.0,10,,,2,85
85LA05103,1985-04-07,2,M8840,94,1,67,671,M4786,94,,1,,20,,1,56,,1,97,8,0,0,4,,,56,,,M7402,94,1,95,67,8,1,,1,2,10.2,10,,,1,85
85LA05104,1985-04-07,2,M8841,94,,67,671,M4786,94,,1,,20,,1,56,,1,97,8,1,0,4,,,56,,,M7402,94,0,81,67,8,1,,0,0,10.0,10,,,2,85
85LA05105,1985-04-28,3,X0582,80,1,47,471,M4794,94,,1,,20,,1,55,,2,118,5,1,0,2,,,55,,,M6791,94,1,81,47,8,1,,1,1,11.4,10,,,1,85
85LA05106,1985-04-17,2,M9588,94,1,16,164,M4808,94,,1,,20,,1,51,,2,107,8,1,0,3,,,51,,&,M6751,94,1,44,16,8,1,,1,2,8.0,5,,,1,85
85LA05107,1985-04-17,1,M9589,94,,16,164,M4808,94,,1,,20,,1,51,,1,107,8,0,0,3,,,51,,,M6751,94,0,63,16,8,1,,0,0,8.5,10,,,2,85
85LA05108,1985-04-17,3,M9548,94,1,46,463,M4813,94,,1,,20,,1,52,,1,107,9,0,0,3,,,52,,,M6795,94,1,76,44,8,1,,1,3,8.0,10,,,1,85
85LA05109,1985-04-17,2,M9549,94,,46,463,M4813,94,,1,,20,,1,52,,1,107,9,1,0,3,,,52,,,M6795,94,0,67,44,8,1,,0,0,8.0,10,,,2,85
85LA05110,1985-04-17,3,M9550,94,,46,463,M4813,94,,,,20,,1,52,,1,107,9,0,270,3,,3,52,,&,M6795,94,0,0,44,8,1,93,0,0,6.3,0,,,3,85
85LA05111,1985-04-13,1,M9206,94,1,46,461,M4829,94,,1,,20,,1,52,,1,103,5,1,0,3,,,52,,,M7217,94,1,84,46,8,1,,1,1,10.6,10,,,1,85
85LA05112,1985-04-21,3,M9881,94,1,46,464,M4837,94,,1,,20,,1,52,,1,111,5,0,0,2,,,52,,,M6948,94,1,77,44,8,1,,1,1,7.4,10,,,1,85
85LA05113,,,,,1,47,472,M4844,94,,,,20,,,55,1,,0,,,0,,,,55,,,M7684,94,1,0,47,8,0,,0,0,0.0,0,,,1,85
85LA05114,1985-05-14,1,X0813,80,1,00,472,M4844,94,,1,,20,,5,58,2,1,134,5,1,0,3,,,55,,,00000,97,1,97,47,0,1,,1,1,8.3,10,,,1,85
85LA05115,1985-04-08,2,,,1,46,462,M4846,94,,,,20,,1,52,,1,98,4,,0,3,,1,52,148263,+,M7554,94,1,0,46,8,0,,1,2,5.1,5,,,1,85
85LA05116,1985-04-08,2,,,,46,462,M4846,94,,,,20,,1,52,,1,98,4,,0,3,,1,52,,,M7554,94,0,0,46,8,0,,0,0,4.2,0,,,2,85
85LA05117,1985-03-26,,,,1,67,673,M4858,94,,,,20,,,56,,,85,2,,0,2,,0,56,781602,+,M6992,94,1,0,67,8,0,,1,2,0.0,0,,,1,85
85LA05118,1985-03-26,,,,,67,673,M4858,94,,,,20,,,56,,,85,2,,0,2,,0,56,,,M6992,94,0,0,67,8,0,,0,0,0.0,0,,,2,85
85LA05119,1985-04-14,2,M9362,94,1,47,471,M4859,94,,1,,20,,1,55,,1,104,5,1,0,2,,,55,,,M6791,94,1,80,45,8,1,,1,1,9.5,10,,,1,85
85LA05120,1985-04-27,2,X0578,80,1,47,472,M4860,94,,1,,20,,1,55,,1,117,5,1,0,1,,,55,,,M7684,94,1,85,45,8,1,,1,1,9.3,10,,,1,85
85LA05121,1985-04-13,3,M9223,94,1,16,163,M4872,94,,1,,20,,1,51,,1,103,8,1,0,3,,,51,,,M6731,94,1,71,14,8,1,,1,2,9.2,10,,,1,85
85LA05122,1985-04-13,3,M9224,94,,16,163,M4872,94,,1,,20,,1,51,,1,103,8,0,0,3,,,51,,,M6731,94,0,84,14,8,1,,0,0,11.7,10,,,2,85
85LA05123,1985-04-23,2,X0350,80,1,47,474,M4875,94,,1,,20,,1,55,,1,113,8,1,0,3,,,55,,,M7368,94,1,64,47,8,1,,1,2,6.2,10,,,1,85
85LA05124,1985-04-23,2,X0351,80,,47,474,M4875,94,,1,,20,,1,55,,1,113,8,0,0,3,,,55,,,M7368,94,0,70,47,8,1,,0,0,8.8,10,,,2,85
85LA05125,1985-04-11,2,M9009,94,1,46,461,M4931,94,,,O,20,,1,52,,1,101,9,0,103,4,,6,52,160963,+,M7217,94,1,0,44,8,1,21,1,3,6.0,5,,,1,85
85LA05126,1985-04-11,2,,,,46,461,M4931,94,,,,20,,1,52,,1,101,9,,101,4,,6,52,,,M7217,94,0,0,44,8,1,46,0,0,5.1,0,,,2,85
85LA05127,1985-04-11,1,,,,46,461,M4931,94,,,,20,,1,52,,1,101,9,,0,4,,0,52,,,M7217,94,0,0,44,8,0,,0,0,4.0,0,,,3,85
85LA05128,1985-04-08,2,M8874,94,1,16,164,M4936,94,,1,,20,,1,51,,1,98,7,0,0,3,,,51,,,M6751,94,1,92,16,8,1,,1,2,8.4,10,,,1,85
85LA05129,1985-04-08,2,,,,16,164,M4936,94,,,,20,,1,51,,1,98,7,,0,3,,1,51,,,M6751,94,0,0,16,8,0,,0,0,7.0,0,,,2,85
85LA05130,1985-04-23,2,X0331,80,1,47,473,M4943,94,,1,,20,,1,55,,1,113,8,1,0,4,,,55,,,M6806,94,1,66,45,8,1,,1,2,8.3,10,,,1,85
85LA05131,1985-04-23,2,X0332,80,,47,473,M4943,94,,1,,20,,1,55,,2,113,8,0,0,4,,,55,,,M6806,94,0,75,45,8,1,,0,0,8.2,10,,,2,85
85LA05132,1985-04-16,1,M9484,94,1,46,463,M4951,94,,1,,20,,1,52,,1,106,8,1,0,3,,,52,,,M6795,94,1,68,46,8,1,,1,2,10.0,10,,,1,85
85LA05133,1985-04-16,2,M9485,94,,46,463,M4951,94,,1,,20,,1,52,,1,106,8,0,0,3,,,52,,,M6795,94,0,70,46,8,1,,0,0,11.1,10,,,2,85
85LA05134,1985-04-09,2,M8894,94,1,65,634,M4961,94,,1,,20,,1,56,,1,99,8,0,0,2,,,53,,,K0675,63,1,78,64,8,1,,1,2,11.2,10,,,1,85
85LA05135,1985-04-09,2,M8895,94,,65,634,M4961,94,,1,,20,,1,56,,1,99,8,1,0,2,,,53,,,K0675,63,0,77,64,8,1,,0,0,8.8,10,,,2,85
85LA05136,1985-04-14,3,M9356,94,1,16,161,M4972,94,,1,,20,,1,51,,3,104,8,1,0,2,,,51,,,M6597,94,1,76,16,8,1,,1,2,11.0,10,,,1,85
85LA05137,1985-04-14,3,M9357,94,,16,161,M4972,94,,1,,20,,1,51,,1,104,8,0,0,2,,,51,,,M6597,94,0,55,16,8,1,,0,0,9.5,10,,,2,85
85LA05138,1985-04-13,2,M9204,94,1,47,474,M4973,94,,1,,20,,1,55,,1,103,8,0,0,2,,,55,,,M7368,94,1,68,45,8,1,,1,2,8.0,10,,,1,85
85LA05139,1985-04-13,2,M9205,94,,47,474,M4973,94,,1,,20,,1,55,,1,103,8,1,0,2,,,55,,,M7368,94,0,72,45,8,1,,0,0,7.4,10,,,2,85
85LA05140,1985-04-19,3,M9663,94,1,46,462,M4981,94,,1,,20,,1,52,,1,109,8,1,0,3,,,52,,,M7554,94,1,68,44,8,1,,1,2,9.7,10,,,1,85
85LA05141,1985-04-19,2,M9664,94,,46,462,M4981,94,,1,,20,,1,52,,3,109,8,0,0,3,,,52,,,M7554,94,0,70,44,8,1,,0,0,8.0,10,,,2,85
85LA05142,1985-04-23,2,M9974,94,1,46,463,M4986,94,,1,,20,,1,52,,1,113,8,1,0,2,,,52,,,M6795,94,1,61,44,8,1,,1,2,8.6,10,,,1,85
85LA05143,1985-04-23,2,M9975,94,,46,463,M4986,94,,1,,20,,1,52,,3,113,8,0,0,2,,,52,,,M6795,94,0,76,44,8,1,,0,0,9.2,10,,,2,85
85LA05144,,,,,1,16,162,M4989,94,,,,20,,,51,,,0,,,0,,,,51,,,M7273,94,1,0,16,8,0,,0,0,0.0,0,,,1,85
85LA05145,1985-05-01,2,X0662,80,1,47,473,M5011,94,,1,,20,,1,55,,1,121,8,1,0,3,,,55,,,M6806,94,1,76,47,8,1,,1,2,9.7,10,,,1,85
85LA05146,1985-05-01,2,X0663,80,,47,473,M5011,94,,1,,20,,1,55,,1,121,8,0,0,3,,,55,,,M6806,94,0,73,47,8,1,,0,0,10.7,10,,,2,85
85LA05147,1985-03-27,1,M8510,94,1,67,672,M5014,94,,1,,20,,1,56,,1,86,8,0,0,2,05,,56,,,M6659,94,1,65,65,8,1,,1,2,10.2,10,,,1,85
85LA05148,1985-03-27,2,M8511,94,,67,672,M5014,94,,1,,20,,1,56,,1,86,8,1,0,2,,,56,,,M6659,94,0,66,65,8,1,,0,0,9.6,10,,,2,85
85LA05149,1985-04-22,2,M9925,94,1,47,471,M5022,94,,1,,20,,1,55,,1,112,5,0,0,3,,,55,,,M6791,94,1,87,45,8,1,,1,1,10.9,10,,,1,85
85LA05150,,,,,1,65,601,M5036,94,,,,20,,,56,,,0,,,0,,,,53,,,K0473,63,1,0,64,8,0,,0,0,0.0,0,,,1,85
85LA05151,1985-03-30,3,M8569,94,1,65,602,M5048,94,,1,,20,,1,56,,1,89,8,0,0,3,,,53,,,K0621,63,1,90,64,8,1,,1,2,9.8,10,,,1,85
85LA05152,1985-03-30,2,M8570,94,,65,602,M5048,94,,1,,20,,1,56,,1,89,8,1,0,3,,,53,,,K0621,63,0,75,64,8,1,,0,0,8.5,10,,,2,85
85LA05153,1985-04-23,1,M9986,94,1,16,164,M5066,94,,1,,20,,1,51,,1,113,8,0,0,4,,,51,,,M6751,94,1,62,14,8,1,,1,2,8.0,10,,,1,85
85LA05154,1985-04-23,2,M9987,94,,16,164,M5066,94,,1,,20,,1,51,,1,113,8,1,0,4,,,51,,,M6751,94,0,76,14,8,1,,0,0,7.0,10,,,2,85
85LA05155,1985-04-11,2,M9005,94,1,46,464,M5072,94,,1,,20,,1,52,,1,101,8,1,0,2,,,52,,,M6948,94,1,66,46,8,1,,1,2,7.0,10,,,1,85
85LA05156,1985-04-11,2,M9006,94,,46,464,M5072,94,,1,,20,,1,52,,1,101,8,0,0,2,,,52,,,M6948,94,0,68,46,8,1,,0,0,7.7,10,,,2,85
85LA05157,1985-04-15,2,M9429,94,1,46,464,M5085,94,,1,,20,,1,52,,1,105,5,1,0,1,,,52,,,M6948,94,1,75,44,8,1,,1,1,7.5,10,,,1,85
85LA05158,1985-04-19,1,M9705,94,1,16,161,M5088,94,,1,,20,,1,51,,1,109,9,0,0,4,,,51,,,M6597,94,1,75,14,8,1,,1,3,6.2,10,,,1,85
85LA05159,1985-04-19,1,M9706,94,,16,161,M5088,94,,,,20,,1,51,,1,109,9,1,228,4,,7,51,,,M6597,94,0,0,14,8,1,97,0,0,6.1,0,,,2,85
85LA05160,1985-04-19,2,,,,16,161,M5088,94,,,,20,,1,51,,1,109,9,,0,4,,1,51,,,M6597,94,0,0,14,8,0,,0,0,5.8,0,,,3,85
85LA05161,1985-04-18,2,M9652,94,1,16,163,M5095,94,,1,,20,,1,51,,1,108,8,0,0,3,,,51,,,M6731,94,1,67,16,8,1,,1,2,7.4,10,,,1,85
85LA05162,1985-04-18,2,M9653,94,,16,163,M5095,94,,1,,20,,1,51,,1,108,8,1,0,3,,,51,,,M6731,94,0,68,16,8,1,,0,0,7.7,10,16,,2,85
85LA05163,1985-04-12,1,M9136,94,1,47,472,M5113,94,,,O,20,,1,55,,1,102,8,0,111,0,33,6,55,,&,M7684,94,1,0,45,8,1,80,1,2,9.7,0,,,1,85
85LA05164,1985-04-12,1,M9137,94,,47,472,M5113,94,,,O,20,,1,55,,1,102,8,0,112,0,,6,55,,&,M7684,94,0,0,45,8,1,34,0,0,8.0,0,,,2,85
85LA05165,1985-04-12,2,M9114,94,1,46,461,M5115,94,,1,,20,,1,52,,1,102,8,0,0,3,44,,52,,,M7217,94,1,71,44,8,1,,1,2,9.1,10,,,1,85
85LA05166,1985-04-12,2,M9115,94,,46,461,M5115,94,,1,,20,,1,52,,1,102,8,1,0,3,,,52,,,M7217,94,0,71,44,8,1,,0,0,9.0,10,,,2,85
85LA05167,1985-04-17,3,M9595,94,1,47,473,M5131,94,,1,,20,,1,55,,2,107,8,1,0,3,,,55,,,M6806,94,1,70,45,8,1,,1,2,7.7,10,,,1,85
85LA05168,1985-04-17,2,M9596,94,,47,473,M5131,94,,1,,20,,1,55,,1,107,8,0,0,3,,,55,,,M6806,94,0,60,45,8,1,,0,0,8.1,10,,,2,85
85LA05169,1985-04-26,1,X0514,80,1,16,162,M5138,94,,1,,20,,1,51,,1,116,9,0,0,3,,,51,,,M7273,94,1,83,14,8,1,,1,3,8.6,10,,,1,85
85LA05170,1985-04-26,2,X0515,80,,16,162,M5138,94,,1,,20,,1,51,,1,116,9,1,0,3,,,51,,,M7273,94,0,56,14,8,1,,0,0,8.0,10,,,2,85
85LA05171,1985-04-26,3,X0516,80,,16,162,M5138,94,,,O,20,,1,51,,1,116,9,0,116,3,,3,51,,&,M7273,94,0,0,14,8,1,93,0,0,8.5,0,,,3,85
85LA05172,1985-04-19,2,M9707,94,1,16,163,M5139,94,,1,,20,,1,51,,1,109,8,0,0,3,,,51,,,M6731,94,1,59,14,8,1,,1,2,7.2,10,,,1,85
85LA05173,1985-04-19,3,M9708,94,,16,163,M5139,94,,1,,20,,4,51,,1,109,8,1,0,3,,,51,,,M6731,94,0,74,14,8,1,,0,0,7.7,10,,,2,85
85LA05174,1985-04-12,2,M9120,94,1,67,673,M5142,94,,1,,20,,1,56,,1,102,5,1,0,2,,,56,,,M6992,94,1,94,65,8,1,,1,1,12.0,10,,,1,85
85LA05175,1985-04-23,3,M9976,94,1,47,474,M5146,94,,1,,20,,1,55,,1,113,5,1,0,2,,,55,,,M7368,94,1,93,45,8,1,,1,1,11.7,10,,,1,85
85LA05176,1985-04-11,2,M8996,94,1,46,462,M5155,94,,1,,20,,2,52,,1,101,8,0,0,3,,,52,,,M7554,94,1,74,44,8,1,,1,2,8.4,10,,,1,85
85LA05177,1985-04-11,1,M8997,94,,46,462,M5155,94,,1,,20,,1,52,,1,101,8,1,0,3,,,52,,,M7554,94,0,79,44,8,1,,0,0,10.7,10,,,2,85
85LA05178,1985-03-24,1,,,1,67,674,M5194,94,,,,20,,1,56,,1,83,4,,0,2,,1,56,,,M7091,94,1,0,65,8,0,,1,2,7.0,0,,,1,85
85LA05179,1985-03-24,2,,,,67,674,M5194,94,,,,20,,1,56,,1,83,4,,0,2,,1,56,,,M7091,94,0,0,65,8,0,,0,0,7.0,0,,,2,85
85LA05180,,,,,1,67,674,M5204,94,,,,20,,,56,,,0,,,0,,,,56,,,M7091,94,1,0,67,8,0,,0,0,0.0,0,,,1,85
85LA05181,1985-04-17,1,M9601,94,1,46,461,M5213,94,,1,,20,,1,52,,1,107,8,1,0,3,,,52,,,M7217,94,1,76,46,8,1,,1,2,9.1,10,,,1,85
85LA05182,1985-04-17,1,M9602,94,,46,461,M5213,94,,1,,20,,1,52,,3,107,8,0,0,3,,,52,,,M7217,94,0,67,46,8,1,,0,0,7.5,10,,,2,85
85LA05183,1985-04-09,3,M8913,94,1,67,671,M5218,94,,,X,20,,1,56,,1,99,8,0,113,2,,6,56,,,M7402,94,1,0,65,8,1,23,1,2,9.5,0,,,1,85
85LA05184,1985-04-09,3,M8914,94,,67,671,M5218,94,,,O,20,,1,56,,1,99,8,1,119,2,,3,56,,&,M7402,94,0,0,65,8,1,93,0,0,7.2,0,,,2,85
85LA05185,1985-04-25,2,X0467,80,1,47,472,M5221,94,,1,,20,,1,55,,1,115,8,0,0,3,,,55,,,M7684,94,1,70,47,8,1,,1,2,8.6,10,,,1,85
85LA05186,1985-04-25,2,X0468,80,,47,472,M5221,94,,1,,20,,1,55,,2,115,8,1,0,3,,,55,,,M7684,94,0,69,47,8,1,,0,0,9.0,10,,,2,85
85LA05187,1985-04-17,3,M9568,94,1,46,463,M5234,94,,1,,20,,1,52,,1,107,9,0,0,2,,,52,,,M6795,94,1,67,44,8,1,,1,3,9.2,10,,,1,85
85LA05188,1985-04-17,2,M9569,94,,46,463,M5234,94,,1,,20,,1,52,,1,107,9,1,0,2,,,52,,,M6795,94,0,63,44,8,1,,0,0,7.2,10,,,2,85
85LA05189,1985-04-17,2,M9570,94,,46,463,M5234,94,,,O,20,,1,52,,1,107,9,0,110,2,,6,52,,&,M6795,94,0,0,44,8,1,23,0,0,4.4,0,,,3,85
85LA05190,1985-04-23,3,M9998,94,1,47,471,M5235,94,,1,,20,,1,55,,1,113,8,0,0,2,,,55,,,M6791,94,1,68,47,8,1,,1,2,9.9,10,,,1,85
85LA05191,1985-04-23,3,M9999,94,,47,471,M5235,94,,1,,20,,1,55,,1,113,8,1,0,2,,,55,,,M6791,94,0,59,47,8,1,,0,0,10.2,10,,,2,85
85LA05192,1985-04-10,2,M8957,94,1,46,464,M5265,94,,1,,20,,1,52,,1,100,8,0,0,3,,,52,,,M6948,94,1,60,44,8,1,,1,2,8.0,10,,,1,85
85LA05193,1985-04-10,1,M8958,94,,46,464,M5265,94,,1,,20,,1,52,,3,100,8,1,0,3,,,52,,,M6948,94,0,78,44,8,1,,0,0,9.0,10,,,2,85
85LA05194,1985-04-12,2,M9156,94,1,46,462,M5292,94,,1,,20,,1,52,,1,102,9,1,0,2,,,52,,,M7554,94,1,81,46,8,1,,1,3,8.0,10,,,1,85
85LA05195,1985-04-12,3,M9157,94,,46,462,M5292,94,,,P,20,,1,52,,1,102,9,0,128,2,,6,52,,,M7554,94,0,0,46,8,1,23,0,0,7.5,0,,,2,85
85LA05196,1985-04-12,2,,,,46,462,M5292,94,,,,20,,1,52,,1,102,9,,0,2,,1,52,,,M7554,94,0,0,46,8,0,,0,0,8.0,0,,,3,85
85LA05197,1985-04-19,1,M9699,94,1,47,473,M5310,94,,,X,20,,1,55,,1,109,5,0,116,3,,6,55,,,M6806,94,1,0,47,8,1,19,1,1,8.4,0,,,1,85
85LA05198,1985-04-06,3,M8812,94,1,67,672,M5320,94,,1,,20,,1,56,,1,96,5,0,0,3,,,56,,,M6659,94,1,95,65,8,1,,1,1,10.9,10,,,1,85
85LA05199,1985-04-22,2,M9959,94,1,46,464,M5321,94,,1,,20,,1,52,,1,112,8,0,0,2,,,52,,,M6948,94,1,59,46,8,1,,1,2,7.4,10,,,1,85
85LA05200,1985-04-22,3,M9960,94,,46,464,M5321,94,,1,,20,,1,52,,1,112,8,1,0,2,,,52,,,M6948,94,0,68,46,8,1,,0,0,8.2,10,,,2,85
85LA05201,1985-04-10,3,M8971,94,1,67,673,M5344,94,,1,,20,,1,56,,2,100,8,0,0,2,,,56,,,M6992,94,1,83,65,8,1,,1,2,10.9,10,,,1,85
85LA05202,1985-04-10,3,M8972,94,,67,673,M5344,94,,1,,20,,1,56,,2,100,8,1,0,2,,,56,,,M6992,94,0,81,65,8,1,,0,0,11.6,10,,,2,85
85LA05203,1985-04-14,3,M9305,94,1,46,463,M5347,94,,1,,20,,1,52,,1,104,8,1,0,3,,,52,,,M6795,94,1,64,46,8,1,,1,2,4.9,10,,,1,85
85LA05204,1985-04-14,3,M9306,94,,46,463,M5347,94,,,R,20,,1,52,,1,104,8,0,105,3,,6,52,,,M6795,94,0,0,46,8,1,23,0,0,5.0,0,,,2,85
85LA05205,1985-04-23,3,X0327,80,1,46,461,M5348,94,,,O,20,,1,52,,1,113,8,1,116,2,,3,52,,&,M7217,94,1,0,46,8,1,93,1,2,7.4,0,,,1,85
85LA05206,1985-04-23,3,X0328,80,,46,461,M5348,94,,1,,20,,1,52,,3,113,8,0,0,2,,,52,,,M7217,94,0,86,46,8,1,,0,0,7.7,10,,,2,85
85LA05207,,,,,1,46,462,M5364,94,,,,20,,,52,,,0,,,0,,,,52,,,M7554,94,1,0,46,8,0,,0,0,0.0,0,,,1,85
85LA05208,1985-04-25,3,X0475,80,1,16,161,M5388,94,,1,,20,,1,51,,3,115,8,1,0,2,31,,51,,,M6597,94,1,81,16,8,1,,1,2,10.5,10,,,1,85
85LA05209,1985-04-25,3,X0476,80,,16,161,M5388,94,,,O,20,,1,51,,3,115,8,0,116,2,,3,51,,&,M6597,94,0,0,16,8,1,93,0,0,9.5,0,,,2,85
85LA05210,1985-04-16,2,M9441,94,1,16,162,M5389,94,,1,,20,,1,51,,1,106,8,1,0,2,,,51,,,M7273,94,1,74,16,8,1,,1,2,8.4,10,,,1,85
85LA05211,1985-04-16,2,M9442,94,,16,162,M5389,94,,,,20,,1,51,,3,106,8,0,228,2,,7,51,185994,-,M7273,94,0,0,16,8,1,97,0,0,8.6,0,,,2,85
85LA05212,,,,,1,47,474,M5405,94,,,,20,,,55,,,0,,,0,,,,55,,,M7368,94,1,0,47,8,0,,0,0,0.0,0,,,1,85
85LA05213,1985-04-06,3,M8807,94,1,67,672,M5407,94,,1,,20,,1,56,,1,96,8,1,0,3,,,56,,,M6659,94,1,87,67,8,1,,1,2,7.8,10,,,1,85
85LA05214,1985-04-06,3,M8808,94,,67,672,M5407,94,,1,,20,,1,56,,1,96,8,0,0,3,,,56,,,M6659,94,0,72,67,8,1,,0,0,7.8,10,,,2,85
85LA05215,1985-04-11,3,M8994,94,1,67,674,M5420,94,,1,,20,,1,56,,1,101,5,1,0,2,,,56,,,M7091,94,1,94,65,8,1,,1,1,11.9,10,,,1,85
