UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
01LA04884,01,A3291,04,ch,BF,T0000,44,5.0,5,31,02,,,3,2,y,h,0503,123,8,4,3,13.1,1,1,Z7568,81,00,00,,0,,,,"LT,R",,,,.,J,1,,,1,1,2,1,1,1.0,82,1,52,180,2,2001-05-03,0.0
01LA04885,01,A3291,04,ch,BF,T0000,44,5.0,5,31,02,,,3,2,y,h,0503,123,8,4,3,13.6,1,1,Z7569,81,00,00,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,85,1,54,180,2,2001-05-03,0.0
01LA04886,01,T7560,44,42,842,00000,97,2.0,2,02,97,,,2,2,n,.,0503,123,8,3,3,10.6,5,1,Z7563,81,00,20,7,180,97,,,,,,,.,J,1,,2,1,1,2,1,0,0.0,0,0,0,0,2,2001-05-03,0.0
01LA04887,01,T7560,44,42,842,00000,97,2.0,2,02,97,,,2,2,n,.,0503,123,8,3,2,12.1,5,1,Z7564,81,00,20,,0,,,,,,,,.,J,2,,2,0,0,0,1,1,1.0,91,1,48,180,2,2001-05-03,0.0
01LA04888,01,T7747,44,ID,e.3,T7327,44,1.0,1,02,02,,,4,I,y,I,0504,124,5,2,2,11.6,1,1,T8762,44,ID,02,,0,,,,,ENTR,,,.,J,1,,,1,1,1,1,1,1.0,81,1,42,180,2,2001-05-04,0.023
01LA04889,01,Z4355,81,00,30,00000,97,4.0,4,80,97,,,2,0,y,.,0503,123,6,3,3,8.9,5,1,Z7560,81,00,80,6,126,84,,,,"WEAK,84",,,.,J,1,,2,1,1,2,1,0,0.0,0,0,0,0,,2001-05-03,0.0
01LA04890,01,Z4355,81,00,30,00000,97,4.0,4,80,97,,,2,0,y,.,0503,123,6,3,,0.0,5,,,,00,80,0,0,84,Z7557,+,,MUMMY,,,.,J,2,,2,0,0,0,0,0,0.5,0,0,0,0,,2001-05-03,0.0
01LA04891,01,Z5603,81,ch,BF,00000,97,2.0,2,02,97,,,3,2,y,c,0503,123,5,3,3,14.8,5,1,Z7565,81,00,20,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,98,1,57,180,2,2001-05-03,0.0
01LA04892,01, 6006,00,00,BF,T0000,44,5.0,5,00,02,,,3,7,y,.,0504,124,9,2,3,12.1,1,1,Z7584,81,00,01,,0,, 8063,-,,,,,.,J,3,,,0,0,0,1,1,0.5,106,1,0,0,3,2001-05-04,0.0
01LA04893,01, 6006,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0504,124,9,2,2,10.9,5,1,Z7582,81,00,10,,0,,,,"FIBERBAG,X",ENTR,,,.,J,1,,,1,1,3,1,1,1.0,87,1,46,180,2,2001-05-04,0.0
01LA04894,01, 6006,00,00,BF,T0000,44,5.0,5,00,02,,,3,7,y,.,0504,124,9,2,2,9.6,1,1,Z7583,81,00,01,3,125,93,,8,,,,,.,J,2,,,0,0,0,1,0,0.0,0,0,0,0,,2001-05-04,0.0
01LA04895,01, 8063,00,18,BF,T0000,44,3.0,3,43,02,,,3,7,y,.,0505,125,4,4,2,11.6,1,1,,,00,01,1,125,44,,,,44,,,.,J,2,,,0,0,0,0,0,0.0,0,0,0,0,,2001-05-05,0.0
01LA04896,01, 8063,00,18,BF,T0000,44,3.0,3,43,02,,,3,7,y,.,0505,125,4,4,2,10.5,1,1,,,00,01,1,125,44,Z7584,+,SW.BAG,44,,,.,J,1,,,1,1,2,0,0,0.5,0,0,0,0,,2001-05-05,0.0
01LA04897,01, 8577,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0504,124,5,4,2,14.6,5,1,Z7573,81,00,10,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,105,1,59,180,2,2001-05-04,0.0
01LA04898,01,90239,09,18,BF,00000,97,2.0,2,07,97,,,3,7,y,.,0504,124,8,3,3,10.1,5,1,Z7578,81,00,10,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,76,1,38,180,2,2001-05-04,0.0
01LA04899,01,90239,09,18,BF,T0000,44,2.0,2,07,02,,,3,7,y,.,0504,124,8,3,2,8.2,1,1,Z7577,81,00,01,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,73,1,40,180,2,2001-05-04,0.0
01LA04900,01,90220,09,18,BF,T0000,44,2.0,2,07,02,,,3,7,y,.,0505,125,8,3,3,11.2,1,1,Z7600,81,00,01,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,75,1,0,0,3,2001-05-05,0.0
01LA04901,01,90220,09,18,BF,T0000,44,2.0,2,07,02,,,3,7,y,.,0505,125,8,3,3,11.8,1,1,Z7599,81,00,01,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,63,1,0,0,3,2001-05-05,0.0
01LA04902,01,A3127,04,ch,BF,T0000,44,5.0,5,31,02,,,3,2,y,h,0504,124,8,2,2,11.0,1,1,Z7592,81,00,00,3,125,93,,8,,PINK,,,.,J,2,,,0,0,0,1,0,0.0,0,0,0,0,,2001-05-04,0.0
01LA04903,01,A3127,04,ch,BF,T0000,44,5.0,5,31,02,,,3,2,y,h,0504,124,8,2,2,11.2,1,1,Z7591,81,00,00,,0,,,,"THIN,SICK",,,,.,J,1,,,1,1,2,1,1,1.0,92,1,52,180,2,2001-05-04,0.0
01LA04904,01,A5271,04,73,51,00000,97,3.0,3,30,97,,,2,7,n,.,0504,124,9,4,3,11.8,5,1,Z7588,81,00,80,,0,,,,,,,,.,J,1,,2,1,1,3,1,1,1.0,90,1,46,180,2,2001-05-04,0.0
01LA04905,01,A5271,04,73,51,00000,97,3.0,3,30,97,,,2,7,n,.,0504,124,9,4,2,6.9,5,1,Z7590,81,00,80,3,125,93,,8,,,,,.,J,3,,2,0,0,0,1,0,0.0,0,0,0,0,,2001-05-04,0.0
01LA04906,01,A5271,04,73,51,00000,97,3.0,3,30,97,,,2,7,n,.,0504,124,9,4,2,9.8,5,1,Z7589,81,00,80,,0,,,,,,,,.,J,2,,2,0,0,0,1,1,1.0,81,1,45,180,2,2001-05-04,0.0
01LA04907,01,A6618,04,81,03,00000,97,2.0,2,30,97,,,2,0,n,.,0504,124,5,3,2,14.3,5,1,Z7587,81,00,80,,0,,,,,,,,.,J,1,,2,1,1,1,1,1,1.0,118,1,66,180,2,2001-05-04,0.0
01LA04908,01,A2293,04,ch,BF,T0000,44,6.0,6,31,02,,,3,2,y,h,0504,124,5,2,3,7.8,1,1,Z7581,81,00,00,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,84,1,45,180,2,2001-05-04,0.0
01LA04909,01,K1071,64,68,e.5,K9603,63,1.0,1,06,05,NN,CC,4,7,y,H,0504,124,5,2,2,10.3,1,1,K2051,64,00,05,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,92,1,48,180,2,2001-05-04,0.025
01LA04910,01,T4666,44,42,842,00000,97,6.0,6,02,97,,,2,2,n,.,0504,124,8,4,3,14.5,5,1,Z7585,81,00,20,,0,,,,,,,,.,J,1,,2,1,1,2,1,1,1.0,94,1,51,180,2,2001-05-04,0.0
01LA04911,01,T4666,44,42,842,00000,97,6.0,6,02,97,,,2,2,n,.,0504,124,8,4,2,13.9,5,1,Z7586,81,00,20,,0,,,,,,,,.,J,2,,2,0,0,0,1,1,1.0,83,1,44,180,2,2001-05-04,0.0
01LA04912,01,T5115,44,ch,BF,T0000,44,6.0,6,00,02,,,3,2,y,c,0504,124,9,3,2,11.7,1,1,Z7575,81,00,00,,0,,,,,PINK,,,.,J,2,,,0,0,0,1,1,1.0,85,1,47,180,2,2001-05-04,0.0
01LA04913,01,T5115,44,ch,BF,00000,97,6.0,6,00,97,,,3,2,y,c,0504,124,9,3,2,10.0,5,1,Z7576,81,00,20,3,125,93,,8,,,,,.,J,3,,,0,0,0,1,0,0.0,0,0,0,0,,2001-05-04,0.0
01LA04914,01,T5115,44,ch,BF,T0000,44,6.0,6,00,02,,,3,2,y,c,0504,124,9,3,2,10.4,1,1,Z7574,81,00,00,,0,,,,"PREG.TOX,weak",,,,.,J,1,,,1,1,3,1,1,1.0,84,1,47,180,2,2001-05-04,0.0
01LA04915,01,T7415,44,42,852,00000,97,2.0,2,02,97,,,2,2,y,.,0505,125,8,3,3,11.8,5,1,Z7601,81,00,20,,0,,,,,,,,.,J,1,,2,1,1,2,1,1,1.0,71,1,0,0,3,2001-05-05,0.0
01LA04916,01,T7415,44,42,852,00000,97,2.0,2,02,97,,,2,2,y,.,0505,125,8,3,2,9.3,5,1,Z7602,81,00,20,,0,,,,,,,,.,J,2,,2,0,0,0,1,1,1.0,65,1,0,0,3,2001-05-05,0.0
01LA04917,01,T7703,44,ID,e.3,T7327,44,1.0,1,02,02,,,4,I,y,I,0504,124,5,1,3,10.7,1,1,T8763,44,ID,02,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,91,1,46,180,2,2001-05-04,0.015
01LA04918,01,Z4647,81,ch,BF,00000,97,3.0,3,34,97,,,3,2,y,h,0505,125,9,4,3,10.7,5,1,Z7598,81,00,81,3,125,93,,8,,,,,.,J,3,,,0,0,0,1,0,0.0,0,0,0,0,,2001-05-05,0.0
01LA04919,01,Z4647,81,ch,BF,00000,97,3.0,3,34,97,,,3,2,y,h,0505,125,9,4,2,11.2,5,1,Z7597,81,00,81,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,78,1,0,0,3,2001-05-05,0.0
01LA04920,01,Z4647,81,ch,BF,00000,97,3.0,3,34,97,,,3,2,y,h,0505,125,9,4,2,11.9,5,1,Z7596,81,00,81,,0,,,,,,,,.,J,1,,,1,1,3,1,1,1.0,92,1,0,0,3,2001-05-05,0.0
01LA04921,01,Z5487,81,ch,BF,T0000,44,2.0,2,32,02,,,3,2,y,h,0505,125,7,2,1,9.8,1,1,,,00,00,1,125,44,,,,44,,,.,J,2,,,0,0,0,0,0,0.0,0,0,0,0,,2001-05-05,0.0
01LA04922,01,Z5487,81,ch,BF,00000,97,2.0,2,32,97,,,3,2,y,h,0505,125,7,2,3,12.1,5,1,Z7595,81,00,82,,0,,,,,ENTR,,,.,J,1,,,1,1,2,1,1,1.0,101,1,0,0,3,2001-05-05,0.0
01LA04923,01,Z5681,81,ch,BF,00000,97,2.0,2,00,97,,,3,2,y,c,0504,124,8,3,2,13.2,5,1,Z7593,81,00,10,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,84,1,45,180,2,2001-05-04,0.0
01LA04924,01,Z5681,81,ch,BF,00000,97,2.0,2,00,97,,,3,2,y,c,0504,124,8,3,2,12.3,5,1,Z7594,81,00,10,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,87,1,46,180,2,2001-05-04,0.0
01LA04925,01,Z5722,81,ch,BF,00000,97,2.0,2,32,97,,,3,2,y,h,0504,124,8,2,3,13.7,5,1,Z7580,81,00,82,3,125,93,,8,,,,,.,J,2,,,0,0,0,1,0,0.0,0,0,0,0,,2001-05-04,0.0
01LA04926,01,Z5722,81,ch,BF,00000,97,2.0,2,32,97,,,3,2,y,h,0504,124,8,2,2,12.5,5,1,Z7579,81,00,82,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,101,1,58,180,2,2001-05-04,0.0
01LA04927,01, 6054,00,00,BF,T0000,44,5.0,5,00,02,,,3,7,y,.,0505,125,8,3,3,13.9,1,1,Z7604,81,00,01,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,85,1,0,0,3,2001-05-05,0.0
01LA04928,01, 6054,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0505,125,8,3,3,14.2,5,1,Z7603,81,00,10,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,99,1,0,0,3,2001-05-05,0.0
01LA04929,01, 8441,00,18,BF,00000,97,3.0,3,43,97,,,3,7,y,.,0506,126,8,3,3,13.0,5,1,Z7647,81,00,10,6,127,24,,,,,,,.,J,1,,,1,1,2,1,0,0.0,0,0,0,0,,2001-05-06,0.0
01LA04930,01, 8441,00,18,BF,T0000,44,3.0,3,43,02,,,3,7,y,.,0506,126,8,3,3,13.2,1,1,Z7648,81,00,01,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,117,1,0,0,3,2001-05-06,0.0
01LA04931,01, 8556,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0505,125,5,3,2,16.5,5,1,Z7633,81,00,10,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,114,1,0,0,3,2001-05-05,0.0
01LA04932,01, 8601,00,18,BF,T0000,44,3.0,3,07,02,,,3,7,y,.,0505,125,5,3,3,15.2,1,1,Z7624,81,00,01,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,110,1,0,0,3,2001-05-05,0.0
01LA04933,01, 8269,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0505,125,5,2,2,16.0,5,1,Z7630,81,00,10,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,101,1,0,0,3,2001-05-05,0.0
01LA04934,01, 7067,00,00,BF,00000,97,4.0,4,00,97,,,3,7,y,.,0505,125,5,5,3,19.2,5,1,Z7635,81,00,10,,0,,,,,HUGE,,,.,J,1,,,1,1,1,1,1,1.0,127,1,0,0,3,2001-05-05,0.0
01LA04935,01, 7224,00,00,BF,T0000,44,4.0,4,00,02,,,3,7,y,.,0505,125,9,3,3,11.1,1,1,Z7607,81,00,01,3,128,93,,8,,BLK. EYE,,,.,J,1,,,1,1,3,1,0,0.0,0,0,0,0,,2001-05-05,0.0
01LA04936,01, 7224,00,00,BF,T0000,44,4.0,4,00,02,,,3,7,y,.,0505,125,9,3,3,11.3,1,1,Z7608,81,00,01,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,86,1,0,0,3,2001-05-05,0.0
01LA04937,01, 7224,00,00,BF,T0000,44,4.0,4,00,02,,,3,7,y,.,0505,125,9,3,3,10.2,1,1,Z7609,81,00,01,,0,,,,,BLK. EYE,,,.,J,3,,,0,0,0,1,1,1.0,85,1,0,0,3,2001-05-05,0.0
01LA04938,01,91137,09,18,BF,T0000,44,2.0,2,07,02,,,3,7,y,.,0505,125,8,3,2,13.0,1,1,Z7628,81,00,01,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,59,1,0,0,3,2001-05-05,0.0
01LA04939,01,91137,09,18,BF,T0000,44,2.0,2,07,02,,,3,7,y,.,0505,125,8,3,2,12.2,1,1,Z7629,81,00,01,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,87,1,0,0,3,2001-05-05,0.0
01LA04940,01,91072,09,18,BF,T0000,44,2.0,2,07,02,,,3,7,y,.,0505,125,5,2,2,14.3,1,1,Z7634,81,00,01,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,93,1,0,0,3,2001-05-05,0.0
01LA04941,01,91358,09,18,BF,T0000,44,2.0,2,07,02,,,3,7,y,.,0505,125,8,2,2,13.5,1,1,Z7622,81,00,01,,0,,,,"RING WOMB, X",,,,.,J,1,,,1,1,2,1,1,1.0,88,1,0,0,3,2001-05-05,0.0
01LA04942,01,91358,09,18,BF,T0000,44,2.0,2,07,02,,,3,7,y,.,0505,125,8,2,2,14.2,1,1,Z7623,81,00,01,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,72,1,0,0,3,2001-05-05,0.0
01LA04943,01,91295,09,18,BF,00000,97,2.0,2,07,97,,,3,7,y,.,0506,126,8,3,3,12.0,5,1,Z7637,81,00,10,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,110,1,0,0,3,2001-05-06,0.0
01LA04944,01,91295,09,18,BF,00000,97,2.0,2,07,97,,,3,7,y,.,0506,126,8,3,2,11.7,5,1,Z7636,81,00,10,3,126,93,,8,,4TEATS,,,.,J,1,,,1,1,2,1,0,0.0,0,0,0,0,,2001-05-06,0.0
01LA04945,01,90532,09,18,BF,T0000,44,2.0,2,07,02,,,3,7,y,.,0505,125,8,2,3,12.3,1,1,Z7617,81,00,01,3,128,93,,8,,,,,.,J,1,,,1,1,2,1,0,0.0,0,0,0,0,,2001-05-05,0.0
01LA04946,01,90532,09,18,BF,T0000,44,2.0,2,07,02,,,3,7,y,.,0505,125,8,2,2,10.8,1,1,Z7618,81,00,01,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,90,1,0,0,3,2001-05-05,0.0
01LA04947,01,90276,09,18,BF,00000,97,2.0,2,07,97,,,3,7,y,.,0505,125,8,3,3,12.2,5,1,Z7619,81,00,10,,0,,,,R.BLOODY MILK,,,,.,J,1,,,1,1,2,1,1,1.0,97,1,0,0,3,2001-05-05,0.0
01LA04948,01,90276,09,18,BF,00000,97,2.0,2,07,97,,,3,7,y,.,0505,125,8,3,2,12.0,5,1,,,00,10,6,125,46,,,,,,,.,J,2,,,0,0,0,1,0,0.0,0,0,0,0,,2001-05-05,0.0
01LA04949,01,90743,09,88,51,00000,97,2.0,2,30,97,,,2,7,n,.,0505,125,8,3,3,13.4,5,1,Z7614,81,00,80,,0,,,,,,,,.,J,1,,2,1,1,2,1,1,1.0,86,1,0,0,3,2001-05-05,0.0
01LA04950,01,90743,09,88,51,00000,97,2.0,2,30,97,,,2,7,n,.,0505,125,8,3,2,11.1,5,1,Z7615,81,00,80,,0,,,,,,,,.,J,2,,2,0,0,0,1,1,1.0,73,1,0,0,3,2001-05-05,0.0
01LA04951,01,90767,09,18,BF,00000,97,2.0,2,07,97,,,3,7,y,.,0506,126,5,2,2,11.2,5,1,Z7651,81,00,10,,0,,,,,4TEATS,,,.,J,1,,,1,1,1,1,1,1.0,97,1,0,0,3,2001-05-06,0.0
01LA04952,01,A1133,04,ch,BF,00000,97,7.0,7,31,97,,,3,2,y,c,0506,126,8,4,3,13.1,5,1,Z7641,81,00,81,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,94,1,0,0,3,2001-05-06,0.0
01LA04953,01,A1133,04,ch,BF,00000,97,7.0,7,31,97,,,3,2,y,c,0506,126,8,4,2,10.8,5,1,Z7640,81,00,81,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,77,1,0,0,3,2001-05-06,0.0
01LA04954,01,A0990,04,ch,BF,T0000,44,7.0,7,31,02,,,3,2,y,c,0505,125,5,3,2,13.0,1,1,Z7616,81,00,00,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,95,1,0,0,3,2001-05-05,0.0
01LA04955,01,A3334,04,73,55,00000,97,5.0,5,30,97,,,2,7,y,.,0506,126,9,3,3,10.0,5,1,Z7645,81,00,80,,0,,,,,,,,.,J,2,,2,0,0,0,1,1,1.0,80,1,0,0,3,2001-05-06,0.0
01LA04956,01,A3334,04,73,55,00000,97,5.0,5,30,97,,,2,7,y,.,0506,126,9,3,3,8.9,5,1,Z7644,81,00,80,3,128,93,,8,"SW.BAG, X",,,,.,J,1,,2,1,1,3,1,0,0.0,0,0,0,0,,2001-05-06,0.0
01LA04957,01,A3334,04,73,55,00000,97,5.0,5,30,97,,,2,7,y,.,0506,126,9,3,3,9.8,5,1,Z7646,81,00,80,,0,,,,,,,,.,J,3,,2,0,0,0,1,1,1.0,83,1,0,0,3,2001-05-06,0.0
01LA04958,01,A3381,04,ch,BF,00000,97,5.0,5,31,97,,,3,2,y,c,0505,125,8,3,2,14.0,5,1,Z7620,81,00,81,,0,,,,SW.BAG,,,,.,J,1,,,1,1,2,1,1,1.0,92,1,0,0,3,2001-05-05,0.0
01LA04959,01,A3381,04,ch,BF,00000,97,5.0,5,31,97,,,3,2,y,c,0505,125,8,3,2,14.8,5,1,Z7621,81,00,81,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,95,1,0,0,3,2001-05-05,0.0
01LA04960,01,A2442,04,ch,BF,00000,97,6.0,6,31,97,,,3,2,y,c,0506,126,8,4,3,14.0,5,1,Z7639,81,00,81,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,103,1,0,0,3,2001-05-06,0.0
01LA04961,01,A2442,04,ch,BF,00000,97,6.0,6,31,97,,,3,2,y,c,0506,126,8,4,2,12.5,5,1,Z7638,81,00,81,,0,,,,,4TEATS,,,.,J,1,,,1,1,2,1,1,1.0,87,1,0,0,3,2001-05-06,0.0
01LA04962,01,A2570,04,ch,BF,T0000,44,6.0,6,00,02,,,3,2,y,c,0506,126,8,4,3,13.0,1,1,Z7649,81,00,00,3,126,93,,8,,REJECTED,,,.,J,1,,,1,1,2,1,0,0.0,0,0,0,0,,2001-05-06,0.0
01LA04963,01,A2570,04,ch,BF,T0000,44,6.0,6,00,02,,,3,2,y,c,0506,126,8,4,2,12.5,1,1,Z7650,81,00,00,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,87,1,0,0,3,2001-05-06,0.0
01LA04964,01,A2696,04,73,51,00000,97,5.5,5,30,97,,,2,7,n,.,0505,125,8,3,2,11.3,5,1,Z7605,81,00,80,,0,,,,RP,ENTR,,,.,J,1,,2,1,1,2,1,1,1.0,89,1,0,0,3,2001-05-05,0.0
01LA04965,01,A2696,04,73,51,00000,97,5.5,5,30,97,,,2,7,n,.,0505,125,8,3,2,15.0,5,1,Z7606,81,00,80,,0,,,,,4TEATS,,,.,J,2,,2,0,0,0,1,1,1.0,97,1,0,0,3,2001-05-05,0.0
01LA04966,01,K1260,64,68,e.4,K0773,64,1.0,1,06,05,NN,CC,4,7,y,H,0505,125,5,2,2,12.5,1,1,K2052,64,00,05,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,85,1,0,0,3,2001-05-05,0.023
01LA04967,01,T4503,44,42,802,00000,97,7.0,7,02,97,,,2,2,n,.,0505,125,8,3,2,13.4,5,1,Z7626,81,00,20,,0,,,,,ENTR,,,.,J,1,,2,1,1,2,1,1,1.0,77,1,0,0,3,2001-05-05,0.0
01LA04968,01,T4503,44,42,802,00000,97,7.0,7,02,97,,,2,2,n,.,0505,125,8,3,2,13.5,5,1,Z7627,81,00,20,,0,,,,,4TEATS,,,.,J,2,,2,0,0,0,1,1,1.0,66,1,0,0,3,2001-05-05,0.0
01LA04969,01,T5531,44,42,902,T7419,44,5.0,5,02,02,,,2,2,n,C,0505,125,8,3,2,10.9,1,1,T8766,44,42,02,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,70,1,0,0,3,2001-05-05,0.064
01LA04970,01,T5531,44,42,902,T7419,44,5.0,5,02,02,,,2,2,n,C,0505,125,8,3,2,12.2,1,1,T8765,44,42,02,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,63,1,0,0,3,2001-05-05,0.064
01LA04971,01,T7587,44,42,852,00000,97,2.0,2,02,97,,,2,2,n,.,0506,126,8,3,3,12.2,5,1,Z7643,81,00,20,,0,,,,,,,,.,J,2,,2,0,0,0,1,1,1.0,77,1,0,0,3,2001-05-06,0.0
01LA04972,01,T7587,44,42,852,00000,97,2.0,2,02,97,,,2,2,n,.,0506,126,8,3,2,11.8,5,1,Z7642,81,00,20,,0,,,,,ENTR,,,.,J,1,,2,1,1,2,1,1,1.0,80,1,0,0,3,2001-05-06,0.0
01LA04973,01,T7818,44,ID,e.3,T7327,44,1.0,1,02,02,,,4,I,y,I,0505,125,5,2,3,15.8,1,1,T8764,44,ID,02,,0,,,,ABS.R.HIP2001,,,,.,J,1,,,1,1,1,1,1,1.0,79,1,0,0,3,2001-05-05,0.012
01LA04974,01,Z4374,81,ch,BF,T0000,44,4.0,4,34,02,,,3,2,y,h,0505,125,8,3,3,12.0,1,1,Z7613,81,00,00,6,127,34,,,,ENTR,,,.,J,2,,,0,0,0,1,0,0.0,0,0,0,0,,2001-05-05,0.0
01LA04975,01,Z4374,81,ch,BF,T0000,44,4.0,4,34,02,,,3,2,y,h,0505,125,8,3,2,12.4,1,1,Z7612,81,00,00,,0,,,,,"ENTR, SEV.",,,.,J,1,,,1,1,2,1,1,1.0,94,1,0,0,3,2001-05-05,0.0
01LA04976,01,Z5392,81,ch,BF,T0000,44,2.0,2,00,02,,,3,2,y,h,0506,126,5,3,3,13.0,1,1,Z7652,81,00,00,,0,,,,,,,,.,J,1,,,1,1,1,1,1,1.0,92,1,0,0,3,2001-05-06,0.0
01LA04977,01,Z5419,81,ch,BF,00000,97,2.0,2,32,97,,,3,2,y,h,0505,125,7,3,3,10.8,5,1,Z7625,81,00,82,,0,,,,,PNEU,,,.,J,1,,,1,1,2,1,1,1.0,87,1,0,0,3,2001-05-05,0.0
01LA04978,01,Z5419,81,ch,BF,T0000,44,2.0,2,32,02,,,3,2,y,h,0505,125,7,3,2,11.5,1,1,,,00,00,1,125,44,,,,,,,.,J,2,,,0,0,0,0,0,0.0,0,0,0,0,,2001-05-05,0.0
01LA04979,01,Z5685,81,ch,BF,T0000,44,2.0,2,32,02,,,3,2,y,h,0505,125,8,2,3,13.7,1,1,Z7611,81,00,00,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,91,1,0,0,3,2001-05-05,0.0
01LA04980,01,Z5685,81,ch,BF,00000,97,2.0,2,32,97,,,3,2,y,h,0505,125,8,2,3,14.8,5,1,Z7610,81,00,82,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,98,1,0,0,3,2001-05-05,0.0
01LA04981,01,Z5778,81,ch,BF,T0000,44,2.0,2,00,02,,,3,2,y,c,0505,125,8,2,3,11.3,1,1,Z7631,81,00,00,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,76,1,0,0,3,2001-05-05,0.0
01LA04982,01,Z5778,81,ch,BF,T0000,44,2.0,2,00,02,,,3,2,y,c,0505,125,8,2,3,11.4,1,1,Z7632,81,00,00,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,81,1,0,0,3,2001-05-05,0.0
01LA04983,01,A2846,04,82,25,A6216,04,5.0,5,30,30,,,2,0,n,C,0319,78,2,,,0.0,,,,,82,30,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-19,0.08
01LA04984,01,A2846,04,82,25,A6216,04,5.0,5,30,30,,,2,0,n,C,0319,78,2,,,0.0,,,,,82,30,0,0,27,,,,,,,.,a,2,,,0,0,0,0,0,0.0,0,0,0,0,,2001-03-19,0.08
01LA04985,01,A3062,04,73,55,A6641,04,5.0,5,30,30,,,2,7,y,N,0410,100,2,,,0.0,,,,,84,30,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-10,0.025
01LA04986,01,A3062,04,73,55,A6641,04,5.0,5,30,30,,,2,7,y,N,0410,100,2,,,0.0,,,,,84,30,0,0,27,,,,,,,.,a,2,,,0,0,0,0,0,0.0,0,0,0,0,,2001-04-10,0.025
01LA04987,01, 8680,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0506,126,8,3,2,13.0,5,1,Z7654,81,00,10,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,100,1,0,0,3,2001-05-06,0.0
01LA04988,01, 8680,00,18,BF,T0000,44,3.0,3,07,02,,,3,7,y,.,0506,126,8,3,1,13.4,1,1,Z7653,81,00,01,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,89,1,0,0,3,2001-05-06,0.0
