UID,DAM,DBRD,LNDAM,BPEN,ADAM,AGE,STMD,BGRP,GRP,DATE,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,DISP,DAYDIS,CAUSE,FONO,RMK,ABEWE,ABLMB,CDNO,SIRE,SBRD,STM,LINE,DAYBRN,FOPU,Y0,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,SPEC,VC,ML,SYNC,DATEBN,IGG,YR,INBRL
90LA04930,X3239,80,73,74,35,3.5,30,2,,0423,9,2,1,7.7,1,3,L5676,03,,0,,,THICKCOL.,*,,1,L2277,03,30,83,113,,1,1,1,3,1,1,10,67,1,41.9,177,2,,A,,,1990-04-23,,90,0.033
90LA04931,X3239,80,73,74,35,3.5,30,2,,0423,9,2,2,6.8,1,3,L5677,03,,0,,,,,,2,L2277,03,30,83,113,,0,0,0,0,1,1,10,61,1,31.1,177,2,,A,,,1990-04-23,,90,0.033
90LA04932,X3239,80,73,74,35,3.5,30,2,,0423,9,2,3,6.2,1,3,L5678,03,3,113,93,,,,,3,L2277,03,30,83,113,&,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-23,,90,0.033
90LA04933,X3241,80,75,84,35,3.5,30,2,,0410,9,4,1,9.2,1,1,L4981,03,,0,,,,,,1,L2143,03,30,82,100,,1,1,1,3,1,1,10,87,1,63.6,177,2,,B,,,1990-04-10,,90,0.024
90LA04934,X3241,80,75,84,35,3.5,30,2,,0410,9,4,1,8.4,1,1,L4982,03,,0,,,,,,2,L2143,03,30,82,100,,0,0,0,0,1,1,10,72,1,54.0,177,2,,B,,,1990-04-10,,90,0.024
90LA04935,X3241,80,75,84,35,3.5,30,2,,0410,9,4,2,7.8,1,1,L4983,03,,0,,253103,,,,3,L2143,03,30,82,100,-,0,0,0,0,1,1,5,82,0,58.8,177,2,,B,,,1990-04-10,,90,0.024
90LA04936,X3460,80,65,,30,3.0,56,1,3,0325,1,3,2,10.1,5,1,,,1,84,44,909980,,,,1,00000,97,59,00,84,+,1,1,1,1,0,0,5,0,0,0.0,0,,,A,,,1990-03-25,,90,0.0
90LA04937,X3460,80,65,,30,3.0,56,1,3,0325,,,,0.0,,,,,,0,,910480,GRAFTONLY,,,2,00000,97,59,00,84,+,0,0,0,0,0,0,5,0,0,0.0,0,,,A,,,1990-03-25,,90,0.0
90LA04938,X3487,80,65,,30,3.0,56,1,,,,,,0.0,,,,,,0,,,,,,1,00000,97,59,00,0,,1,0,0,0,0,0,0,0,0,0.0,0,,,B,,,,,90,0.0
90LA04939,X3491,80,97,197,30,3.0,97,1,,0405,8,3,1,11.0,6,1,X9658,80,,0,,,,,,1,X1107,80,97,97,95,,1,1,1,2,1,1,10,74,0,0.0,0,H,,B,,,1990-04-05,,90,0.143
90LA04940,X3491,80,97,197,30,3.0,97,1,,0405,8,3,2,7.5,6,1,X9659,80,6,96,54,,4TEATS,,,2,X1107,80,97,97,95,,0,0,0,0,1,0,0,0,0,0.0,0,,,B,,,1990-04-05,,90,0.143
90LA04941,X3492,80,67,,30,3.0,56,1,3,0326,8,3,3,11.2,5,1,X9125,80,,0,,,,,,1,00000,97,59,00,85,,1,1,1,2,1,1,10,99,1,79.6,183,3,,A,,,1990-03-26,,90,0.0
90LA04942,X3492,80,67,,30,3.0,56,1,3,0326,8,3,2,10.1,5,1,X9126,80,,0,,,,,,2,00000,97,59,00,85,,0,0,0,0,1,1,10,83,1,68.4,183,3,,A,,,1990-03-26,,90,0.0
90LA04943,X3506,80,65,,30,3.0,56,1,3,0327,8,3,2,9.4,5,1,X9215,80,,0,,,,,,1,00000,97,59,00,86,,1,1,1,2,1,1,10,81,1,53.2,184,3,,A,,,1990-03-27,,90,0.0
90LA04944,X3506,80,65,,30,3.0,56,1,3,0327,8,3,2,9.3,5,1,X9216,80,,0,,,,,,2,00000,97,59,00,86,,0,0,0,0,1,1,10,89,1,70.8,184,3,,A,,,1990-03-27,,90,0.0
90LA04945,X3507,80,65,,30,3.0,56,1,3,0328,9,3,2,8.1,5,1,X9323,80,3,88,93,,,,,1,00000,97,59,00,87,&,1,1,1,3,1,0,0,0,0,0.0,0,,,B,,,1990-03-28,,90,0.0
90LA04946,X3507,80,65,,30,3.0,56,1,3,0328,9,3,3,10.9,5,2,X9324,80,,0,,,,,,2,00000,97,59,00,87,,0,0,0,0,1,1,10,93,1,69.6,183,3,,B,,,1990-03-28,,90,0.0
90LA04947,X3507,80,65,,30,3.0,56,1,3,0328,9,3,2,8.4,5,1,X9325,80,3,92,93,,,,,3,00000,97,59,00,87,&,0,0,0,0,1,0,0,0,0,0.0,0,,,B,,,1990-03-28,,90,0.0
90LA04948,X3517,80,97,197,30,3.0,97,1,,0406,8,5,1,11.9,6,1,X9707,80,,0,,,,,,1,X1107,80,97,97,96,,1,1,1,2,1,1,10,82,0,0.0,0,H,,A,,,1990-04-06,,90,0.139
90LA04949,X3517,80,97,197,30,3.0,97,1,,0406,8,5,1,11.9,6,1,X9708,80,,0,,,,,,2,X1107,80,97,97,96,,0,0,0,0,1,1,10,50,0,0.0,0,H,,A,,,1990-04-06,,90,0.139
90LA04950,X3518,80,97,197,30,3.0,97,1,,0314,0,1,,0.0,,,,,0,0,,,,,,1,X1107,80,97,97,73,,1,1,1,1,0,0,0,0,0,0.0,0,,,B,,,1990-03-14,,90,0.0
90LA04951,X3530,80,67,,30,3.0,56,1,3,0327,8,3,3,10.2,5,1,X9232,80,6,122,23,,,,,1,00000,97,59,00,86,,1,1,1,2,1,0,0,0,0,0.0,0,,,C,,,1990-03-27,,90,0.0
90LA04952,X3530,80,67,,30,3.0,56,1,3,0327,8,3,2,11.0,5,1,X9233,80,,0,,,ENTR,,21,2,00000,97,59,00,86,,0,0,0,0,1,1,10,96,1,83.0,184,3,,C,,,1990-03-27,,90,0.0
90LA04953,X3539,80,65,,30,3.0,56,1,3,0327,9,4,3,10.1,5,1,X9199,80,,0,,,,,,1,00000,97,59,00,86,,1,1,1,3,1,1,10,78,1,64.0,183,3,,B,,,1990-03-27,,90,0.0
90LA04954,X3539,80,65,,30,3.0,56,1,3,0327,9,4,2,10.8,5,1,X9200,80,,0,,,ENTR,,21,2,00000,97,59,00,86,,0,0,0,0,1,1,10,91,1,72.4,183,3,,B,,,1990-03-27,,90,0.0
90LA04955,X3539,80,65,,30,3.0,56,1,3,0327,9,4,2,8.2,5,1,,,1,86,44,,,,,3,00000,97,59,00,86,,0,0,0,0,0,0,0,0,0,0.0,0,,,B,,,1990-03-27,,90,0.0
90LA04956,X3578,80,65,,30,3.0,56,1,3,0328,7,2,2,9.4,5,1,X9290,80,,0,,928980,,,,1,00000,97,59,00,87,+,1,1,1,2,1,1,15,57,1,42.6,183,3,,A,,,1990-03-28,,90,0.0
90LA04957,X3578,80,65,,30,3.0,56,1,3,0328,7,2,2,9.8,5,1,,,1,87,44,,,,,2,00000,97,59,00,87,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-03-28,,90,0.0
90LA04958,X3588,80,67,,30,3.0,56,1,3,0417,8,3,2,12.5,5,1,X9916,80,,0,,,,,,1,00000,97,59,00,107,,1,1,1,2,1,1,10,82,1,65.8,184,3,,C,,,1990-04-17,,90,0.0
90LA04959,X3588,80,67,,30,3.0,56,1,3,0417,8,3,3,13.3,5,1,X9917,80,,0,,,,,,2,00000,97,59,00,107,,0,0,0,0,1,1,10,97,1,77.0,184,3,,C,,,1990-04-17,,90,0.0
90LA04960,X3608,80,67,,30,3.0,56,1,3,0329,9,2,2,9.1,5,1,X9372,80,,0,,,,,,1,00000,97,59,00,88,,1,1,1,3,1,1,10,63,1,59.8,184,3,,B,,,1990-03-29,,90,0.0
90LA04961,X3608,80,67,,30,3.0,56,1,3,0329,9,2,2,8.0,5,1,X9373,80,,0,,,,,,2,00000,97,59,00,88,,0,0,0,0,1,1,10,72,1,61.0,184,3,,B,,,1990-03-29,,90,0.0
90LA04962,X3608,80,67,,30,3.0,56,1,3,0329,9,2,2,6.4,5,1,X9374,80,6,113,12,200003,TO JULIAN,,,3,00000,97,59,00,88,-,0,0,0,0,1,0,0,0,0,0.0,0,,,B,,,1990-03-29,,90,0.0
90LA04963,X3619,80,67,,30,3.0,56,1,3,0417,8,4,3,11.9,5,1,X9927,80,,0,,,,,,1,00000,97,59,00,107,,1,1,1,2,1,1,10,78,1,55.2,183,3,,A,,,1990-04-17,,90,0.0
90LA04964,X3619,80,67,,30,3.0,56,1,3,0417,8,4,2,11.7,5,1,X9928,80,,0,,,,,,2,00000,97,59,00,107,,0,0,0,0,1,1,10,81,1,53.2,183,3,,A,,,1990-04-17,,90,0.0
90LA04965,X3629,80,65,,30,3.0,56,1,3,0428,5,2,2,14.6,5,1,Z0182,81,,0,,,,,,1,00000,97,59,00,118,,1,1,1,1,1,1,10,105,1,60.2,183,3,,B,,,1990-04-28,,90,0.0
90LA04966,X3630,80,67,,30,3.0,56,1,X,0324,8,0,2,7.5,5,1,X9094,80,6,88,54,,DOWNEWE,*,,1,00000,97,59,00,83,&,1,1,1,2,1,0,0,0,0,0.0,0,,,B,,,1990-03-24,,90,0.0
90LA04967,X3630,80,67,,30,3.0,56,1,X,0324,8,0,3,9.1,5,1,X9095,80,6,95,80,,ENTR,,21,2,00000,97,59,00,83,&,0,0,0,0,1,0,0,0,0,0.0,0,,,B,,,1990-03-24,,90,0.0
90LA04968,X3642,80,97,197,30,3.0,97,1,,,,,,0.0,,,,,,0,,,,,,1,X1107,80,97,97,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,A,,,,,90,0.0
90LA04969,X3649,80,65,,30,3.0,56,1,3,0328,5,3,3,14.1,5,1,X9329,80,,0,,,,,,1,00000,97,59,00,87,,1,1,1,1,1,1,10,95,1,77.4,183,3,,A,,,1990-03-28,,90,0.0
90LA04970,X3667,80,97,197,30,3.0,97,1,,0423,9,2,1,12.5,6,1,Z0125,81,,0,,,THICKCOL.,*,,1,X1107,80,97,97,113,,1,1,1,3,1,1,10,81,0,0.0,0,H,,B,,,1990-04-23,,90,0.047
90LA04971,X3667,80,97,197,30,3.0,97,1,,0423,9,2,1,10.5,6,1,Z0126,81,,0,,,,,,2,X1107,80,97,97,113,,0,0,0,0,1,1,10,76,0,0.0,0,H,,B,,,1990-04-23,,90,0.047
90LA04972,X3667,80,97,197,30,3.0,97,1,,0423,9,2,2,9.6,6,1,Z0127,81,3,115,93,,,,,3,X1107,80,97,97,113,&,0,0,0,0,1,0,0,0,0,0.0,0,,,B,,,1990-04-23,,90,0.047
90LA04973,X3693,80,67,,30,3.0,56,1,3,0325,9,3,3,9.0,5,1,X9102,80,,0,,,,,,1,00000,97,59,00,84,,1,1,1,3,1,1,10,72,1,66.0,184,3,,A,,,1990-03-25,,90,0.0
90LA04974,X3693,80,67,,30,3.0,56,1,3,0325,9,3,2,9.8,5,1,X9103,80,,0,,,,,,2,00000,97,59,00,84,,0,0,0,0,1,1,10,77,1,61.8,184,3,,A,,,1990-03-25,,90,0.0
90LA04975,X3693,80,67,,30,3.0,56,1,3,0325,9,3,2,6.7,5,1,X9104,80,,0,,346080,,,,3,00000,97,59,00,84,-,0,0,0,0,1,1,5,76,0,61.4,183,3,,A,,,1990-03-25,,90,0.0
90LA04976,X3700,80,67,,30,3.0,56,1,3,0327,9,2,2,11.2,5,1,X9204,80,,0,,,,,,1,00000,97,59,00,86,,1,1,1,3,1,1,10,84,1,75.0,183,3,,B,,,1990-03-27,,90,0.0
90LA04977,X3700,80,67,,30,3.0,56,1,3,0327,9,2,2,8.9,5,1,X9205,80,,0,,,,,,2,00000,97,59,00,86,,0,0,0,0,1,1,10,84,1,74.2,183,3,,B,,,1990-03-27,,90,0.0
90LA04978,X3700,80,67,,30,3.0,56,1,3,0327,9,2,2,7.4,5,1,X9206,80,3,86,93,,,,,3,00000,97,59,00,86,&,0,0,0,0,1,0,0,0,0,0.0,0,,,B,,,1990-03-27,,90,0.0
90LA04979,X3701,80,67,,30,3.0,56,1,3,0326,8,3,2,10.5,5,1,X9127,80,6,99,01,,,,,1,00000,97,59,00,85,,1,1,1,2,1,0,0,0,0,0.0,0,,,B,,,1990-03-26,,90,0.0
90LA04980,X3701,80,67,,30,3.0,56,1,3,0326,8,3,2,11.5,5,1,X9128,80,,0,,,CHK.TAIL,*,,2,00000,97,59,00,85,,0,0,0,0,1,1,10,108,1,91.0,183,3,,B,,,1990-03-26,,90,0.0
90LA04981,X3706,80,97,197,30,3.0,97,1,,0406,8,4,1,13.1,6,1,X9718,80,,0,,,,,,1,X1107,80,97,97,96,,1,1,1,2,1,1,10,83,0,0.0,0,H,,A,,,1990-04-06,,90,0.059
90LA04982,X3706,80,97,197,30,3.0,97,1,,0406,8,4,2,13.0,6,1,X9719,80,,0,,,,,,2,X1107,80,97,97,96,,0,0,0,0,1,1,10,83,0,0.0,0,H,,A,,,1990-04-06,,90,0.059
90LA04983,X3710,80,67,,30,3.0,56,1,3,0505,8,4,3,12.0,5,1,Z0297,81,,0,,,,,,1,00000,97,59,00,125,,1,1,1,2,1,1,10,86,1,38.2,177,2,,B,,,1990-05-05,,90,0.0
90LA04984,X3710,80,67,,30,3.0,56,1,3,0505,8,4,3,12.7,5,1,Z0298,81,,0,,,,,,2,00000,97,59,00,125,,0,0,0,0,1,1,10,97,1,43.9,177,2,,B,,,1990-05-05,,90,0.0
90LA04985,X3717,80,65,,30,3.0,56,1,,,,,,0.0,,,,,,0,,,,,,1,00000,97,59,00,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,B,,,,,90,0.0
90LA04986,X3718,80,65,,30,3.0,56,1,3,0328,8,3,2,10.4,5,1,X9295,80,,0,,,,,,1,00000,97,59,00,87,,1,1,1,2,1,1,10,86,1,73.0,184,3,,A,,,1990-03-28,,90,0.0
90LA04987,X3718,80,65,,30,3.0,56,1,3,0328,8,3,2,10.3,5,1,X9296,80,,0,,,,,,2,00000,97,59,00,87,,0,0,0,0,1,1,10,83,1,69.0,184,3,,A,,,1990-03-28,,90,0.0
90LA04988,X3719,80,65,,30,3.0,56,1,3,0330,8,3,3,12.8,5,3,X9461,80,,0,,,,,,1,00000,97,59,00,89,,1,1,1,2,1,1,10,71,1,57.8,184,3,,B,,,1990-03-30,,90,0.0
90LA04989,X3719,80,65,,30,3.0,56,1,3,0330,8,3,3,11.8,5,1,X9462,80,,0,,,,,,2,00000,97,59,00,89,,0,0,0,0,1,1,10,58,1,48.0,184,3,,B,,,1990-03-30,,90,0.0
90LA04990,X3753,80,65,,30,3.0,56,1,3,0326,8,4,3,10.5,5,1,X9123,80,,0,,,,,,1,00000,97,59,00,85,,1,1,1,2,1,1,10,82,1,71.0,184,3,,A,,,1990-03-26,,90,0.0
90LA04991,X3753,80,65,,30,3.0,56,1,3,0326,8,4,2,12.0,5,1,X9124,80,,0,,,,,,2,00000,97,59,00,85,,0,0,0,0,1,1,10,96,1,79.0,184,3,,A,,,1990-03-26,,90,0.0
90LA04992,X3764,80,67,,30,3.0,56,1,3,0327,3,3,3,7.9,5,1,X9213,80,,0,,,SKIN+BONE,*,,1,00000,97,59,00,86,,1,1,1,4,1,1,10,80,1,64.8,184,3,,A,,,1990-03-27,,90,0.0
90LA04993,X3764,80,67,,30,3.0,56,1,3,0327,3,3,2,9.4,5,1,X9214,80,,0,,,,,,2,00000,97,59,00,86,,0,0,0,0,1,1,10,73,1,58.4,184,3,,A,,,1990-03-27,,90,0.0
90LA04994,X3764,80,67,,30,3.0,56,1,3,0327,3,3,2,6.6,5,1,,,1,86,44,,,,,3,00000,97,59,00,86,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-03-27,,90,0.0
90LA04995,X3764,80,67,,30,3.0,56,1,3,0327,3,3,3,6.6,5,1,,,1,86,44,,,,,4,00000,97,59,00,86,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-03-27,,90,0.0
90LA04996,X3787,80,65,,30,3.0,56,1,8,0416,9,4,2,7.8,5,1,X9903,80,3,138,93,,,,,1,00000,97,59,00,106,&,1,1,1,3,1,0,0,0,0,0.0,0,,,B,,,1990-04-16,,90,0.0
90LA04997,X3787,80,65,,30,3.0,56,1,8,0416,9,4,3,10.7,5,1,X9904,80,,0,,,,,,2,00000,97,59,00,106,,0,0,0,0,1,1,10,73,0,0.0,0,8,,B,,,1990-04-16,,90,0.0
90LA04998,X3787,80,65,,30,3.0,56,1,8,0416,9,4,2,8.4,5,2,X9905,80,,0,,,,,,3,00000,97,59,00,106,,0,0,0,0,1,1,10,73,0,0.0,0,8,,B,,,1990-04-16,,90,0.0
90LA04999,X3808,80,67,,30,3.0,56,1,3,0413,9,2,2,9.2,5,1,X9838,80,,0,,172363,,,,1,00000,97,59,00,103,-,1,1,1,3,1,1,5,90,0,67.8,176,1,,B,,,1990-04-13,,90,0.0
90LA05000,X3808,80,67,,30,3.0,56,1,3,0413,9,2,3,8.9,5,1,X9839,80,,0,,,,,,2,00000,97,59,00,103,,0,0,0,0,1,1,10,96,1,71.6,184,3,,B,,,1990-04-13,,90,0.0
90LA05001,X3808,80,67,,30,3.0,56,1,3,0413,9,2,3,8.2,5,1,X9840,80,,0,,922002,,,,3,00000,97,59,00,103,-,0,0,0,0,1,1,5,78,0,57.4,176,1,,B,,,1990-04-13,,90,0.0
90LA05002,X3829,80,97,197,30,3.0,97,1,,0405,8,5,1,14.2,6,1,X9669,80,,0,,,,,,1,X1107,80,97,97,95,,1,1,1,2,1,1,10,70,0,0.0,0,H,,B,,,1990-04-05,,90,0.102
90LA05003,X3829,80,97,197,30,3.0,97,1,,0405,8,5,1,14.0,6,1,X9670,80,,0,,,,,,2,X1107,80,97,97,95,,0,0,0,0,1,1,10,80,0,0.0,0,H,,B,,,1990-04-05,,90,0.102
90LA05004,X3830,80,97,197,30,3.0,97,1,,0408,9,3,3,9.1,6,1,X9762,80,3,99,93,,ENTR,,21,1,X1107,80,97,97,98,&,1,1,1,3,1,0,0,0,0,0.0,0,,,A,,,1990-04-08,,90,0.102
90LA05005,X3830,80,97,197,30,3.0,97,1,,0408,9,3,2,9.6,6,1,X9763,80,,0,,,,,,2,X1107,80,97,97,98,,0,0,0,0,1,1,10,73,0,0.0,0,H,,A,,,1990-04-08,,90,0.102
90LA05006,X3830,80,97,197,30,3.0,97,1,,0408,9,3,1,11.0,6,1,X9764,80,,0,,,,,,3,X1107,80,97,97,98,,0,0,0,0,1,1,10,65,0,0.0,0,H,,A,,,1990-04-08,,90,0.102
90LA05007,X3834,80,67,,30,3.0,56,1,3,0328,9,3,2,8.7,5,1,X9326,80,3,88,93,,,,,1,00000,97,59,00,87,&,1,1,1,3,1,0,0,0,0,0.0,0,,,A,,,1990-03-28,,90,0.0
90LA05008,X3834,80,67,,30,3.0,56,1,3,0328,9,3,2,8.8,5,1,X9327,80,,0,,,ENTR,,21,2,00000,97,59,00,87,,0,0,0,0,1,1,10,77,1,61.0,183,3,,A,,,1990-03-28,,90,0.0
90LA05009,X3834,80,67,,30,3.0,56,1,3,0328,9,3,2,8.3,5,1,X9328,80,,0,,,,,,3,00000,97,59,00,87,,0,0,0,0,1,1,10,84,1,66.6,183,3,,A,,,1990-03-28,,90,0.0
90LA05010,X3836,80,67,,30,3.0,56,1,3,0327,5,3,2,12.4,5,1,X9176,80,,0,,,,,,1,00000,97,59,00,86,,1,1,1,1,1,1,10,111,1,83.2,183,3,,B,,,1990-03-27,,90,0.0
90LA05011,X3841,80,67,,30,3.0,56,1,3,0328,9,2,2,7.2,5,1,X9257,80,3,87,93,,,,,1,00000,97,59,00,87,&,1,1,1,3,1,0,0,0,0,0.0,0,,,A,,,1990-03-28,,90,0.0
90LA05012,X3841,80,67,,30,3.0,56,1,3,0328,9,2,3,10.7,5,1,X9314,80,,0,,,,,,2,00000,97,59,00,87,,0,0,0,0,1,1,10,90,1,75.2,184,3,,A,,,1990-03-28,,90,0.0
90LA05013,X3841,80,67,,30,3.0,56,1,3,0328,9,2,2,6.6,5,1,X9315,80,,0,,,,,,3,00000,97,59,00,87,,0,0,0,0,1,1,10,74,1,56.0,184,3,,A,,,1990-03-28,,90,0.0
90LA05014,X3842,80,65,,30,3.0,56,1,3,0327,8,3,3,9.6,5,1,X9219,80,,0,,,,,,1,00000,97,59,00,86,,1,1,1,2,1,1,10,74,1,61.2,183,3,,A,,,1990-03-27,,90,0.0
90LA05015,X3842,80,65,,30,3.0,56,1,3,0327,8,3,3,12.9,5,1,X9220,80,,0,,,,,,2,00000,97,59,00,86,,0,0,0,0,1,1,10,85,1,68.8,183,3,,A,,,1990-03-27,,90,0.0
90LA05016,X3868,80,65,,30,3.0,56,1,3,0327,5,3,2,12.8,5,3,X9227,80,,0,,,"LAME,R.HIP",*,,1,00000,97,59,00,86,,1,1,1,1,1,1,10,100,1,81.6,183,3,,B,,,1990-03-27,,90,0.0
90LA05017,X3904,80,67,,30,3.0,56,1,3,0329,5,2,3,13.4,5,1,X9399,80,,0,,,,,,1,00000,97,59,00,88,,1,1,1,1,1,1,10,110,1,94.6,184,3,,B,,,1990-03-29,,90,0.0
90LA05018,X3905,80,67,,30,3.0,56,1,3,0326,8,3,2,8.6,5,1,X9118,80,,0,,,,,,1,00000,97,59,00,85,,1,1,1,2,1,1,10,97,1,75.6,184,3,,A,,,1990-03-26,,90,0.0
90LA05019,X3905,80,67,,30,3.0,56,1,3,0326,8,3,3,9.3,5,1,X9119,80,,0,,,,,,2,00000,97,59,00,85,,0,0,0,0,1,1,10,89,1,74.2,184,3,,A,,,1990-03-26,,90,0.0
90LA05020,X3944,80,47,,30,3.0,55,1,3,0416,9,4,2,8.2,5,3,X9900,80,,0,,,,,,1,00000,97,58,00,106,,1,1,1,3,1,1,10,83,1,57.0,183,3,,A,,,1990-04-16,,90,0.0
90LA05021,X3944,80,47,,30,3.0,55,1,3,0416,9,4,3,10.8,5,1,X9901,80,,0,,,,,,2,00000,97,58,00,106,,0,0,0,0,1,1,10,87,1,62.4,183,3,,A,,,1990-04-16,,90,0.0
90LA05022,X3944,80,47,,30,3.0,55,1,3,0416,9,4,3,8.0,5,1,,,1,106,44,,SAC,,,3,00000,97,58,00,106,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-04-16,,90,0.0
90LA05023,X3961,80,65,,30,3.0,56,1,3,0401,8,4,2,13.3,5,1,X9562,80,,0,,,,,,1,00000,97,59,00,91,,1,1,1,2,1,1,10,87,1,80.0,184,3,,A,,,1990-04-01,,90,0.0
90LA05024,X3961,80,65,,30,3.0,56,1,3,0401,8,4,2,12.5,5,1,X9563,80,,0,,,,,,2,00000,97,59,00,91,,0,0,0,0,1,1,10,97,1,75.8,184,3,,A,,,1990-04-01,,90,0.0
90LA05025,X3962,80,65,,30,3.0,56,1,3,0328,5,3,2,13.5,5,1,X9299,80,,0,,,,,,1,00000,97,59,00,87,,1,1,1,1,1,1,10,106,1,93.4,184,3,,B,,,1990-03-28,,90,0.0
90LA05026,X3966,80,45,,30,3.0,55,1,3,0501,8,3,3,10.7,5,1,Z0240,81,,0,,,,,,1,00000,97,58,00,121,,1,1,1,2,1,1,10,76,1,46.8,184,3,,B,,,1990-05-01,,90,0.0
90LA05027,X3966,80,45,,30,3.0,55,1,3,0501,8,3,2,10.8,5,1,Z0241,81,,0,,,,,,2,00000,97,58,00,121,,0,0,0,0,1,1,10,82,1,47.0,184,3,,B,,,1990-05-01,,90,0.0
90LA05028,X4012,80,97,197,30,3.0,97,1,,0411,5,3,2,13.1,6,1,X9798,80,,0,,,,,,1,X1107,80,97,97,101,,1,1,1,1,1,1,10,85,0,0.0,0,H,,A,,,1990-04-11,,90,0.055
90LA05029,X4013,80,97,197,30,3.0,97,1,,0413,5,5,1,17.7,6,1,X9843,80,,0,,,,,,1,X1107,80,97,97,103,,1,1,1,1,1,1,10,102,0,0.0,0,H,,B,,,1990-04-13,,90,0.055
90LA05030,X4078,80,45,,30,3.0,55,1,3,0328,8,3,2,11.1,5,1,X9266,80,,0,,,,,,1,00000,97,58,00,87,,1,1,1,2,1,1,10,87,1,71.2,184,3,,A,,,1990-03-28,,90,0.0
90LA05031,X4078,80,45,,30,3.0,55,1,3,0328,8,3,3,10.6,5,1,X9267,80,,0,,,ENTR,,21,2,00000,97,58,00,87,,0,0,0,0,1,1,10,103,1,91.0,184,3,,A,,,1990-03-28,,90,0.0
90LA05032,X4089,80,47,,30,3.0,55,1,3,0326,8,3,2,9.2,5,1,X9146,80,,0,,,,,,1,00000,97,58,00,85,,1,1,1,2,1,1,10,89,1,70.6,183,3,,B,,,1990-03-26,,90,0.0
90LA05033,X4089,80,47,,30,3.0,55,1,3,0326,8,3,2,9.9,5,1,X9147,80,,0,,,,,,2,00000,97,58,00,85,,0,0,0,0,1,1,10,85,1,71.2,183,3,,B,,,1990-03-26,,90,0.0
90LA05034,X4120,80,65,,30,3.0,56,1,3,0328,9,4,2,8.4,5,1,X9300,80,,0,,498819,,,,1,00000,97,59,00,87,-,1,1,1,3,1,1,5,86,0,75.0,176,1,,A,,,1990-03-28,,90,0.0
90LA05035,X4120,80,65,,30,3.0,56,1,3,0328,9,4,3,9.9,5,1,X9301,80,,0,,,,,,2,00000,97,59,00,87,,0,0,0,0,1,1,10,87,1,70.2,183,3,,A,,,1990-03-28,,90,0.0
90LA05036,X4120,80,65,,30,3.0,56,1,3,0328,9,4,3,8.4,5,1,X9302,80,,0,,,,,,3,00000,97,59,00,87,,0,0,0,0,1,1,10,75,1,65.6,183,3,,A,,,1990-03-28,,90,0.0
90LA05037,X4150,80,97,297,30,3.0,97,1,,0428,1,2,1,11.0,6,1,,,1,118,44,,SICKEWE?,*,,1,X4224,80,97,97,118,,1,1,1,1,0,0,0,0,0,0.0,0,,,A,,,1990-04-28,,90,0.0
90LA05038,X4233,80,45,,30,3.0,55,1,3,0327,9,3,2,8.0,5,1,X9252,80,3,87,93,,,,,1,00000,97,58,00,86,&,1,1,1,3,1,0,0,0,0,0.0,0,,,B,,,1990-03-27,,90,0.0
90LA05039,X4233,80,45,,30,3.0,55,1,3,0327,9,3,2,8.4,5,1,X9253,80,,0,,,,,,2,00000,97,58,00,86,,0,0,0,0,1,1,10,72,1,53.8,183,3,,B,,,1990-03-27,,90,0.0
90LA05040,X4233,80,45,,30,3.0,55,1,3,0327,9,3,3,10.5,5,1,X9254,80,,0,,,,,,3,00000,97,58,00,86,,0,0,0,0,1,1,10,84,1,67.6,183,3,,B,,,1990-03-27,,90,0.0
90LA05041,X4267,80,45,,30,3.0,55,1,3,0327,9,2,3,9.8,5,1,X9152,80,,0,,,,,,1,00000,97,58,00,86,,1,1,1,3,1,1,10,81,1,74.4,184,3,,A,,,1990-03-27,,90,0.0
90LA05042,X4267,80,45,,30,3.0,55,1,3,0327,9,2,2,8.5,5,1,X9153,80,,0,,,,,,2,00000,97,58,00,86,,0,0,0,0,1,1,10,95,1,79.2,183,3,,A,,,1990-03-27,,90,0.0
90LA05043,X4267,80,45,,30,3.0,55,1,3,0327,9,2,2,7.8,5,1,X9154,80,3,86,93,,,,,3,00000,97,58,00,86,&,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-03-27,,90,0.0
90LA05044,X4277,80,45,,30,3.0,55,1,3,0328,9,3,2,9.3,5,1,X9336,80,3,88,93,,,,,1,00000,97,58,00,87,&,1,1,1,3,1,0,0,0,0,0.0,0,,,B,,,1990-03-28,,90,0.0
90LA05045,X4277,80,45,,30,3.0,55,1,3,0328,9,3,2,8.9,5,1,X9337,80,,0,,,,,,2,00000,97,58,00,87,,0,0,0,0,1,1,10,83,1,66.0,183,3,,B,,,1990-03-28,,90,0.0
