UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,BGRP,RGRP,GRP,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
94LA00666,94,K6192,63,61,13,K6106,63,2.0,06,1,0,,R,0414,104,8,3,1,11.3,1,1,K7629,63,61,06,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,68,1,52,181,2,1994-04-14,0.042
94LA00667,94,K6192,63,61,13,K6106,63,2.0,06,1,0,,R,0414,104,8,3,1,12.7,1,1,K7630,63,61,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,75,1,52,181,2,1994-04-14,0.042
94LA00668,94,K6201,63,60,03,K6338,63,2.0,06,1,0,,M,0412,102,8,3,2,8.0,1,1,K7535,63,60,06,7,222,97,,,,,,,,J,1,,1,1,2,1,1,1.0,54,1,38,181,2,1994-04-12,0.033
94LA00669,94,K6201,63,60,03,K6338,63,2.0,06,1,0,,M,0412,102,8,3,2,8.9,1,1,K7536,63,60,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,50,1,36,181,2,1994-04-12,0.033
94LA00670,94,K6205,63,62,63,K6197,63,2.0,06,1,0,,C,0329,88,8,3,1,11.3,1,1,K7057,63,62,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,86,1,72,180,1,1994-03-29,0.031
94LA00671,94,K6205,63,62,63,K6197,63,2.0,06,1,0,,C,0329,88,8,3,2,10.6,1,1,K7058,63,62,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,70,1,58,180,1,1994-03-29,0.031
94LA00672,94,K6210,63,61,14,K6304,63,2.0,06,1,0,,R,0412,102,8,2,1,12.2,1,1,K7544,63,61,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,96,1,67,181,2,1994-04-12,0.038
94LA00673,94,K6210,63,61,14,K6304,63,2.0,06,1,0,,R,0412,102,8,2,3,13.2,1,1,K7545,63,61,06,3,108,93,,9,,ENTR,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1994-04-12,0.038
94LA00674,94,K6211,63,60,01,K6088,63,2.0,06,1,0,,M,0411,101,8,3,2,11.8,1,1,K7512,63,60,06,,0,,,,,3TEATS,,,,Y,1,,1,1,2,1,1,1.0,48,1,33,180,1,1994-04-11,0.041
94LA00675,94,K6211,63,60,01,K6088,63,2.0,06,1,0,,M,0411,101,8,3,1,9.5,1,1,K7513,63,60,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,76,1,54,180,1,1994-04-11,0.041
94LA00676,94,K6215,63,62,64,K6218,63,2.0,06,1,0,,C,0402,92,8,3,2,7.7,1,1,K7185,63,62,06,,0,,,,DYSTOCIA,H2O BELLY,,,,J,1,,1,1,2,1,1,1.0,79,1,65,181,2,1994-04-02,0.043
94LA00677,94,K6215,63,62,64,K6218,63,2.0,06,1,0,,C,0402,92,8,3,3,8.9,1,1,K7186,63,62,06,6,95,54,,9,,H2O BELLY,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1994-04-02,0.043
94LA00678,94,K6216,63,61,11,K6168,63,2.0,06,1,0,,R,0409,99,5,4,1,17.8,1,1,K7436,63,61,06,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,102,1,77,180,1,1994-04-09,0.025
94LA00679,94,K6233,63,61,12,Z0000,97,2.0,06,1,0,,R,0422,112,5,4,2,15.7,5,2,Z2994,81,00,30,,0,,,,,,,,,J,1,2,1,1,1,1,1,1.0,115,1,80,181,2,1994-04-22,0.0
94LA00680,94,K6238,63,60,02,K6158,63,2.0,06,1,0,,M,0413,103,5,3,2,11.2,1,1,K7597,63,60,06,,0,,,,,HAIRY,,,,J,1,,1,1,1,1,1,1.0,90,1,63,181,2,1994-04-13,0.04
94LA00681,94,K6239,63,62,65,K6224,63,2.0,06,1,0,,C,0330,89,5,4,1,12.6,1,1,K7076,63,62,06,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,94,1,85,180,1,1994-03-30,0.04
94LA00682,94,K6242,63,61,13,K6106,63,2.0,06,1,0,,R,0412,102,8,3,1,12.3,1,1,K7558,63,61,06,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,63,1,54,181,2,1994-04-12,0.039
94LA00683,94,K6242,63,61,13,K6106,63,2.0,06,1,0,,R,0412,102,8,3,1,14.5,1,1,K7559,63,61,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,85,1,71,181,2,1994-04-12,0.039
94LA00684,94,K6244,63,60,03,K6338,63,2.0,06,1,0,,M,0401,91,5,3,1,10.8,1,1,K7150,63,60,06,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,84,1,69,180,1,1994-04-01,0.022
94LA00685,94,K6248,63,68,52,K6796,63,2.0,06,1,0,,H,0412,102,8,4,2,9.8,1,1,K7555,63,00,05,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,83,1,60,181,2,1994-04-12,0.014
94LA00686,94,K6248,63,68,52,K6796,63,2.0,06,1,0,,H,0412,102,8,4,2,9.7,1,1,K7556,63,00,05,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,68,1,47,181,2,1994-04-12,0.014
94LA00687,94,K6250,63,61,14,K6304,63,2.0,06,1,0,,R,0404,94,1,3,2,13.5,1,1,,,61,06,1,0,,K723963,+,,GOITER,,,,J,1,,1,1,1,0,0,0.5,0,,0,0,,1994-04-04,0.0
94LA00688,94,K6252,63,60,04,K5832,63,2.0,06,1,0,,M,0328,87,5,3,2,10.6,1,1,K7038,63,60,06,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,71,1,59,180,1,1994-03-28,0.063
94LA00689,94,K6256,63,62,66,K6344,63,2.0,06,1,0,,C,0330,89,8,3,2,8.2,1,1,K7077,63,62,06,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,63,1,51,180,1,1994-03-30,0.032
94LA00690,94,K6256,63,62,66,K6344,63,2.0,06,1,0,,C,0330,89,8,3,3,6.6,1,2,K7078,63,62,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,60,1,52,180,1,1994-03-30,0.032
94LA00691,94,K6258,63,68,51,K6787,63,2.0,06,1,0,,H,0331,90,5,4,1,10.8,1,1,K7136,63,00,05,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,101,1,86,180,1,1994-03-31,0.028
94LA00692,94,K6264,63,60,01,K6088,63,2.0,06,1,0,,M,0416,106,5,4,2,15.7,1,1,K7670,63,60,06,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,98,1,69,180,1,1994-04-16,0.035
94LA00693,94,K6266,63,62,67,K6411,63,2.0,06,1,0,,C,0411,101,8,3,2,11.5,1,1,K7487,63,62,06,,0,,,,,"4TEATS,CHKEAR",,,,J,1,,1,1,2,1,1,1.0,85,1,61,180,1,1994-04-11,0.021
94LA00694,94,K6266,63,62,67,K6411,63,2.0,06,1,0,,C,0411,101,8,3,2,11.5,1,1,K7488,63,62,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,75,1,56,180,1,1994-04-11,0.021
94LA00695,94,K6268,63,61,11,K6168,63,2.0,06,1,0,,R,0404,94,8,3,2,11.0,1,1,K7258,63,61,06,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,81,1,66,181,2,1994-04-04,0.028
94LA00696,94,K6268,63,61,11,K6168,63,2.0,06,1,0,,R,0404,94,8,3,1,11.3,1,1,K7259,63,61,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,83,1,63,181,2,1994-04-04,0.028
94LA00697,94,K6269,63,60,02,K6158,63,2.0,06,1,0,,M,0409,99,8,2,2,9.7,1,1,K7445,63,60,06,,0,,,,,HAIRY,,,,Y,1,,1,1,2,1,1,1.0,89,1,65,180,1,1994-04-09,0.052
94LA00698,94,K6269,63,60,02,K6158,63,2.0,06,1,0,,M,0409,99,8,2,3,9.7,1,1,K7446,63,60,06,,0,,K471263,-,,,,,,Y,2,,0,0,0,1,1,0.5,62,0,45,180,1,1994-04-09,0.052
94LA00699,94,K6271,63,62,68,K6414,63,2.0,06,1,0,,C,0412,102,8,2,1,14.2,1,1,K7528,63,62,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,86,1,62,181,2,1994-04-12,0.036
94LA00700,94,K6271,63,62,68,K6414,63,2.0,06,1,0,,C,0412,102,8,2,2,13.2,1,1,K7529,63,62,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,86,1,65,181,2,1994-04-12,0.036
94LA00701,94,K6277,63,61,12,K6298,63,2.0,06,1,0,,R,0402,92,5,3,2,11.0,1,1,K7181,63,61,06,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,83,1,63,180,1,1994-04-02,0.036
94LA00702,94,K6278,63,60,03,K6338,63,2.0,06,1,0,,M,0403,93,8,3,1,11.8,1,3,K7208,63,60,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,72,1,57,181,2,1994-04-03,0.024
94LA00703,94,K6278,63,60,03,K6338,63,2.0,06,1,0,,M,0403,93,8,3,1,11.4,1,1,K7209,63,60,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,76,1,59,181,2,1994-04-03,0.024
94LA00704,94,K6290,63,68,52,K6796,63,2.0,06,1,0,,H,0402,92,5,3,1,13.6,1,1,K7195,63,00,05,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,92,1,85,180,1,1994-04-02,0.022
94LA00705,94,K6291,63,61,13,K6106,63,2.0,06,1,0,,R,0328,87,5,4,1,15.9,1,1,K7045,63,61,06,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,101,1,86,180,1,1994-03-28,0.028
94LA00706,94,K6299,63,68,51,K6787,63,2.0,06,1,0,,H,0407,97,8,4,1,8.7,1,1,K7351,63,00,05,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,71,1,55,180,1,1994-04-07,0.032
94LA00707,94,K6299,63,68,51,K6787,63,2.0,06,1,0,,H,0407,97,8,4,2,10.9,1,1,K7352,63,00,05,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,81,1,59,180,1,1994-04-07,0.032
94LA00708,94,K6305,63,62,69,K6444,63,2.0,06,1,0,,C,0411,101,5,5,2,11.0,1,1,K7520,63,62,06,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,97,1,78,180,1,1994-04-11,0.035
94LA00709,94,K6306,63,61,12,K6298,63,2.0,06,1,0,,R,,0,,,,0.0,,,,,61,06,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
94LA00710,94,K6309,63,60,04,K5832,63,2.0,06,1,0,,M,0330,89,5,3,1,15.8,1,1,K7070,63,60,06,,0,,,,UT PROLAPSE,,,,,J,1,,1,1,1,1,1,1.0,119,1,100,180,1,1994-03-30,0.057
94LA00711,94,K6311,63,62,70,K6472,63,2.0,06,1,0,,C,0417,107,8,4,1,12.1,1,2,K7672,63,62,06,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,80,1,57,180,1,1994-04-17,0.039
94LA00712,94,K6311,63,62,70,K6472,63,2.0,06,1,0,,C,0417,107,8,4,2,10.7,1,2,K7673,63,62,06,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,84,1,54,180,1,1994-04-17,0.039
94LA00713,94,K6312,63,61,14,K6304,63,2.0,06,1,0,,R,0401,91,5,3,2,11.8,1,1,K7170,63,61,06,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,92,1,81,180,1,1994-04-01,0.061
94LA00714,94,K6313,63,60,01,K6088,63,2.0,06,1,0,,M,0405,95,8,3,3,11.3,1,2,K7295,63,60,06,,0,,,,CUT AB L SHOU,,,,,Y,1,,1,1,2,1,1,1.0,72,1,66,181,2,1994-04-05,0.024
94LA00715,94,K6313,63,60,01,K6088,63,2.0,06,1,0,,M,0405,95,8,3,2,7.4,3,2,K7296,63,60,06,3,101,93,K640463,-,,BLK SPOT LRIB,,,,Y,2,,0,0,0,1,0,0.0,0,0,0,0,,1994-04-05,0.024
94LA00716,94,K6322,63,62,71,K6255,63,2.0,06,1,0,,C,0410,100,8,3,1,8.0,1,2,K7452,63,62,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,73,1,54,180,1,1994-04-10,0.024
94LA00717,94,K6322,63,62,71,K6255,63,2.0,06,1,0,,C,0410,100,8,3,2,10.0,1,2,K7453,63,62,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,67,1,50,180,1,1994-04-10,0.024
94LA00718,94,K6327,63,61,11,K6168,63,2.0,06,1,0,,R,0405,95,8,2,2,8.3,1,1,K7285,63,61,06,7,181,97,,,,4TEATS,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1994-04-05,0.03
94LA00719,94,K6327,63,61,11,K6168,63,2.0,06,1,0,,R,0405,95,8,2,3,7.8,1,1,K7286,63,61,06,3,101,93,,,,WEAK,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1994-04-05,0.03
94LA00720,94,K6335,63,61,13,K6106,63,2.0,06,1,0,,R,0417,107,8,2,2,12.5,1,1,K7679,63,61,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,67,1,49,180,1,1994-04-17,0.044
94LA00721,94,K6335,63,61,13,K6106,63,2.0,06,1,0,,R,0417,107,8,2,2,11.0,1,1,K7680,63,61,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,64,1,44,180,1,1994-04-17,0.044
94LA00722,94,K6340,63,60,02,K6158,63,2.0,06,1,0,,M,0412,102,5,4,2,13.4,1,1,K7563,63,60,06,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,91,1,74,181,2,1994-04-12,0.02
94LA00723,94,K6352,63,68,52,K6796,63,2.0,06,1,0,,H,0409,99,5,3,2,12.6,1,2,K7444,63,00,05,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,94,1,76,180,1,1994-04-09,0.032
94LA00724,94,K6354,63,61,13,K6106,63,2.0,06,1,0,,R,0331,90,5,3,2,10.5,1,2,K7127,63,61,06,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,95,1,88,180,1,1994-03-31,0.051
94LA00725,94,K6355,63,60,03,K6338,63,2.0,06,1,0,,M,0412,102,8,2,1,8.4,1,1,K7540,63,60,06,,0,,,,R BAG HARD 94,,,,,J,1,,1,1,2,1,1,1.0,90,1,66,181,2,1994-04-12,0.05
94LA00726,94,K6355,63,60,03,K6338,63,2.0,06,1,0,,M,0412,102,8,2,1,8.6,1,1,K7541,63,60,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,74,1,52,181,2,1994-04-12,0.05
94LA00727,94,K6360,63,62,60,K5939,63,2.0,06,1,0,,C,0330,89,8,4,2,7.9,1,1,K7085,63,62,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,70,1,53,180,1,1994-03-30,0.027
94LA00728,94,K6360,63,62,60,K5939,63,2.0,06,1,0,,C,0330,89,8,4,2,10.6,1,1,K7086,63,62,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,76,1,66,180,1,1994-03-30,0.027
94LA00729,94,K6361,63,68,51,K6787,63,2.0,06,1,0,,H,0416,106,5,3,2,12.4,1,1,K7669,63,00,05,,0,,,,WILD EWE,PINK,,,,Y,1,,1,1,1,1,1,1.0,88,1,62,180,1,1994-04-16,0.017
94LA00730,94,K6362,63,60,01,K6088,63,2.0,06,1,0,,M,0412,102,5,2,2,11.6,1,1,K7539,63,60,06,,0,,K750763,+,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,88,1,68,181,2,1994-04-12,0.026
94LA00731,94,K6364,63,62,61,K6130,63,2.0,06,1,0,,C,0405,95,5,3,1,15.3,1,1,K7294,63,62,06,,0,,,,,FX L RIBS,,,,Y,1,,1,1,1,1,1,1.0,90,1,87,181,2,1994-04-05,0.031
94LA00732,94,K6368,63,61,14,K6304,63,2.0,06,1,0,,R,0401,91,5,3,1,10.5,1,1,K7180,63,61,06,6,103,19,S454910,+,,,,,,J,1,,1,1,1,1,0,0.5,0,,0,0,,1994-04-01,0.043
94LA00733,94,K6378,63,60,04,K5832,63,2.0,06,1,0,,M,0402,92,5,3,2,9.4,1,2,K7196,63,60,06,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,81,1,69,180,1,1994-04-02,0.08
94LA00734,94,K6379,63,62,63,Z0000,97,2.0,06,1,0,,C,0426,116,8,3,2,14.5,5,1,Z3004,81,00,30,,0,,,,,,,,,J,1,2,1,1,2,1,1,1.0,92,1,54,180,1,1994-04-26,0.0
94LA00735,94,K6379,63,62,63,Z0000,97,2.0,06,1,0,,C,0426,116,8,3,3,15.2,5,1,Z3005,81,00,30,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,88,1,58,180,1,1994-04-26,0.0
94LA00736,94,K6383,63,61,11,K6168,63,2.0,06,1,0,,R,0331,90,8,5,3,14.6,3,1,K7139,63,61,06,,0,,,,,BRN EAR NOSE,,,,J,1,,1,1,2,1,1,1.0,91,1,74,180,1,1994-03-31,0.036
94LA00737,94,K6383,63,61,11,K6168,63,2.0,06,1,0,,R,0331,90,8,5,2,13.2,3,1,K7140,63,61,06,,0,,,,,BLK NOSE FEET,,,,J,2,,0,0,0,1,1,1.0,96,1,85,180,1,1994-03-31,0.036
94LA00738,94,K6388,63,60,02,K6158,63,2.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
94LA00739,94,K6394,63,62,62,K6181,63,2.0,06,1,0,,C,0403,93,8,4,2,9.8,1,1,K7220,63,62,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,92,1,72,181,2,1994-04-03,0.034
94LA00740,94,K6394,63,62,62,K6181,63,2.0,06,1,0,,C,0403,93,8,4,2,9.8,1,1,,,62,06,6,93,46,S440410,+,,,,,,J,2,,0,0,0,1,0,0.5,0,,0,0,,1994-04-03,0.034
94LA00741,94,K6396,63,61,14,K6304,63,2.0,06,1,0,,R,0401,91,8,4,1,10.9,1,1,K7164,63,61,06,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,76,1,63,180,1,1994-04-01,0.036
94LA00742,94,K6396,63,61,14,K6304,63,2.0,06,1,0,,R,0401,91,8,4,1,10.8,1,1,K7165,63,61,06,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,72,1,56,180,1,1994-04-01,0.036
94LA00743,94,K6402,63,60,03,K6338,63,2.0,06,1,0,,M,0411,101,8,4,2,7.7,1,1,K7515,63,60,06,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,59,1,38,180,1,1994-04-11,0.022
94LA00744,94,K6402,63,60,03,K6338,63,2.0,06,1,0,,M,0411,101,8,4,1,14.5,1,1,K7516,63,60,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,91,1,83,180,1,1994-04-11,0.022
94LA00745,94,K6404,63,62,64,K6218,63,2.0,06,1,0,,C,0406,96,5,3,1,13.3,1,1,,,62,06,6,96,46,K729663,+,X EWE,SUFFOCATED,,,,Y,1,,1,1,1,1,0,0.0,0,,0,0,,1994-04-06,0.0
94LA00746,94,K6406,63,61,12,K6298,63,2.0,06,1,0,,R,0409,99,8,5,2,11.6,1,1,K7393,63,61,06,7,181,97,,,,,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1994-04-09,0.047
94LA00747,94,K6406,63,61,12,K6298,63,2.0,06,1,0,,R,0409,99,8,5,3,13.8,1,1,K7394,63,61,06,,0,,,,,1CRYPT,,,,Y,2,,0,0,0,1,1,1.0,91,1,64,180,1,1994-04-09,0.047
94LA00748,94,K6426,63,68,52,K6796,63,2.0,06,1,0,,H,0412,102,5,3,1,12.6,1,1,K7564,63,00,05,6,102,54,A078804,+,,FX RIBS+LUNGS,,,,J,1,,1,1,1,1,0,0.0,0,,0,0,,1994-04-12,0.034
94LA00749,94,K6433,63,68,51,K6787,63,2.0,06,1,0,,H,0405,95,8,3,2,8.4,1,1,K7297,63,00,05,,0,,,,ZANY,ENTR,,,,Y,1,,1,1,2,1,1,1.0,52,1,42,181,2,1994-04-05,0.021
94LA00750,94,K6433,63,68,51,K6787,63,2.0,06,1,0,,H,0405,95,8,3,2,7.7,1,1,K7298,63,00,05,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,80,1,65,181,2,1994-04-05,0.021
94LA00751,94,K6435,63,61,11,K6168,63,2.0,06,1,0,,R,0407,97,5,4,3,13.2,1,4,K7374,63,61,06,,0,,,,,ENTR,,,,J,1,,1,1,1,1,1,1.0,99,1,73,180,1,1994-04-07,0.023
94LA00752,94,K6446,63,60,04,K5832,63,2.0,06,1,0,,M,0406,96,5,3,1,10.8,1,1,K7306,63,60,06,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,107,1,80,181,2,1994-04-06,0.053
94LA00753,94,K6447,63,62,65,K6224,63,2.0,06,1,0,,C,0409,99,8,4,1,14.0,1,3,K7401,63,62,06,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,82,1,59,180,1,1994-04-09,0.034
94LA00754,94,K6447,63,62,65,K6224,63,2.0,06,1,0,,C,0409,99,8,4,2,13.7,1,1,K7402,63,62,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,88,1,62,180,1,1994-04-09,0.034
94LA00755,94,K6448,63,61,12,K6298,63,2.0,06,1,0,,R,0408,98,5,4,3,14.3,1,1,K7389,63,61,06,,0,,,,,ENTR,,,,J,1,,1,1,1,1,1,1.0,82,1,59,180,1,1994-04-08,0.049
94LA00756,94,K6469,63,60,01,K6088,63,2.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
94LA00757,94,K6485,63,68,52,K6796,63,2.0,06,1,0,,H,0410,100,8,3,1,12.4,1,1,K7470,63,00,05,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,66,1,52,180,1,1994-04-10,0.025
94LA00758,94,K6485,63,68,52,K6796,63,2.0,06,1,0,,H,0410,100,8,3,2,10.8,1,2,K7471,63,00,05,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,81,1,60,180,1,1994-04-10,0.025
94LA00759,94,K6491,63,61,13,K6106,63,2.0,06,1,0,,R,0406,96,8,3,1,11.9,1,1,K7312,63,61,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,83,1,59,181,2,1994-04-06,0.036
94LA00760,94,K6491,63,61,13,K6106,63,2.0,06,1,0,,R,0406,96,8,3,2,10.9,1,1,K7313,63,61,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,78,1,64,181,2,1994-04-06,0.036
94LA00761,94,K6492,63,60,02,K6158,63,2.0,06,1,0,,M,0403,93,5,2,2,12.1,1,1,K7223,63,60,06,,0,,,,,HAIRY,,,,J,1,,1,1,1,1,1,1.0,87,1,77,181,2,1994-04-03,0.041
94LA00762,94,K6499,63,62,66,K6344,63,2.0,06,1,0,,C,0415,105,5,4,1,13.2,1,2,K7638,63,62,06,,0,,,,,,,,,N,1,,1,1,1,1,1,1.0,94,1,63,181,2,1994-04-15,0.036
94LA00763,94,K6504,63,61,14,K6304,63,2.0,06,1,0,,R,0409,99,8,4,1,11.1,1,2,K7421,63,61,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,85,1,63,180,1,1994-04-09,0.022
94LA00764,94,K6504,63,61,14,K6304,63,2.0,06,1,0,,R,0409,99,8,4,2,13.1,1,2,K7422,63,61,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,78,1,59,180,1,1994-04-09,0.022
94LA00765,94,K6515,63,60,03,K6338,63,2.0,06,1,0,,M,0411,101,5,4,1,13.5,1,1,K7495,63,60,06,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,119,1,91,180,1,1994-04-11,0.029
94LA00766,94,K6516,63,62,67,K6411,63,2.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
94LA00767,94,K6523,63,61,11,K6168,63,2.0,06,1,0,,R,0330,89,8,3,2,10.8,1,3,K7090,63,61,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,73,1,62,180,1,1994-03-30,0.027
94LA00768,94,K6523,63,61,11,K6168,63,2.0,06,1,0,,R,0330,89,8,3,2,9.7,1,3,K7091,63,61,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,59,1,48,180,1,1994-03-30,0.027
94LA00769,94,K6530,63,60,04,K5832,63,2.0,06,1,0,,M,0406,96,5,3,3,14.2,2,2,K7305,63,60,06,,0,,,,,BLK R ARM,,,,J,1,,1,1,1,1,1,1.0,90,1,83,181,2,1994-04-06,0.029
94LA00770,94,K6532,63,62,68,K6414,63,2.0,06,1,0,,C,0414,104,5,3,1,13.0,1,1,K7612,63,62,06,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,102,1,76,181,2,1994-04-14,0.024
94LA00771,94,K6550,63,61,12,K6298,63,2.0,06,1,0,,R,0406,96,8,3,2,8.4,1,1,K7323,63,61,06,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,72,1,54,181,2,1994-04-06,0.075
94LA00772,94,K6550,63,61,12,K6298,63,2.0,06,1,0,,R,0406,96,8,3,2,10.3,1,1,K7324,63,61,06,7,181,97,,,,,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1994-04-06,0.075
94LA00773,94,K6552,63,60,01,K6088,63,2.0,06,1,0,,M,0327,86,5,3,2,10.7,1,1,K7027,63,60,06,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,90,1,80,180,1,1994-03-27,0.029
94LA00774,94,K6576,63,62,69,K6444,63,2.0,06,1,0,,C,0330,89,8,3,2,12.2,1,1,K7096,63,62,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,73,1,64,180,1,1994-03-30,0.027
94LA00775,94,K6576,63,62,69,K6444,63,2.0,06,1,0,,C,0330,89,8,3,2,10.1,1,1,K7097,63,62,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,69,1,57,180,1,1994-03-30,0.027
94LA00776,94,K6581,63,61,13,Z0000,97,2.0,06,1,0,,R,0420,110,8,3,3,12.8,5,1,Z2991,81,00,30,,0,,,,MASTITIS '94,,,,,J,1,2,1,1,2,1,1,1.0,78,1,57,181,2,1994-04-20,0.0
94LA00777,94,K6581,63,61,13,Z0000,97,2.0,06,1,0,,R,0420,110,8,3,2,11.7,5,1,Z2992,81,00,30,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,75,1,53,181,2,1994-04-20,0.0
94LA00778,94,K6584,63,60,02,K6158,63,2.0,06,1,0,,M,0412,102,5,3,1,14.3,1,1,K7534,63,60,06,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,104,1,80,181,2,1994-04-12,0.043
94LA00779,94,K6586,63,62,71,K6255,63,2.0,06,1,0,,C,0401,91,5,3,2,8.4,1,8,K7149,63,62,06,6,221,15,,,PRED BITE JAW,PARROT MOUTH,,,,J,1,,1,1,1,1,1,1.0,87,1,67,180,1,1994-04-01,0.039
