UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
97LA00487,97,A3293,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0329,88,8,2,2,5.5,1,1,A3977,04,88,30,,0,,S277510,-,,,,,,J,2,,0,0,0,1,1,0.5,80,0,69,177,1,1997-03-29,0.061
97LA00488,97,A3294,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0414,104,8,2,3,8.6,1,1,A4145,04,88,30,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,74,1,53,177,1,1997-04-14,0.062
97LA00489,97,A3294,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0414,104,8,2,2,9.0,1,1,A4146,04,88,30,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,71,1,46,177,1,1997-04-14,0.062
97LA00490,97,A3297,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0409,99,8,2,2,9.0,1,1,A4050,04,88,30,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,70,1,49,178,2,1997-04-09,0.073
97LA00491,97,A3297,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0409,99,8,2,3,9.9,1,1,A4051,04,88,30,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,67,1,49,178,2,1997-04-09,0.073
97LA00492,97,A3300,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0403,93,8,3,3,7.4,1,1,A4003,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,72,1,60,177,1,1997-04-03,0.054
97LA00493,97,A3300,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0403,93,8,3,3,8.5,1,1,A4004,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,71,1,59,177,1,1997-04-03,0.054
97LA00494,97,A3309,04,ch,j.5,A1444,04,1.0,31,31,L,2,n,c,0420,110,5,1,1,11.0,1,1,Z4222,81,ch,31,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,79,1,50,178,4,1997-04-20,0.025
97LA00495,97,A3313,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0329,88,8,2,2,9.1,1,1,A3974,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,86,1,73,177,1,1997-03-29,0.052
97LA00496,97,A3313,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0329,88,8,2,2,6.2,1,1,A3975,04,88,30,,0,,K852663,-,,,,,,J,2,,0,0,0,1,1,0.5,74,0,62,177,1,1997-03-29,0.052
97LA00497,97,A3316,04,ch,j.9,T4353,44,1.0,31,01,L,2,n,c,0406,96,5,1,2,12.1,1,1,Z3944,81,ch,00,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,77,1,61,178,4,1997-04-06,0.066
97LA00498,97,A3318,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0331,90,8,1,3,5.8,1,1,A3986,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,75,1,58,177,1,1997-03-31,0.067
97LA00499,97,A3318,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0331,90,8,1,2,3.6,1,1,A3987,04,88,30,,0,,,9,,,,,,J,2,,0,0,0,1,1,1.0,52,1,42,177,1,1997-03-31,0.067
97LA00500,97,A3320,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0413,103,8,1,3,7.8,1,1,A4093,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,84,1,61,177,1,1997-04-13,0.049
97LA00501,97,A3320,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0413,103,8,1,3,8.5,1,1,A4094,04,88,30,3,104,93,,8,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1997-04-13,0.049
97LA00502,97,A3337,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0418,108,7,2,2,7.7,1,1,A4346,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,64,1,44,178,2,1997-04-18,0.095
97LA00503,97,A3337,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0418,108,7,2,1,7.0,1,1,,,88,30,1,0,,,,,,,,,J,2,,0,0,0,0,0,0.0,0,,0,0,,1997-04-18,0.095
97LA00504,97,A3339,04,ch,j.2,A1126,04,1.0,31,31,L,2,n,h,0417,107,8,2,2,9.5,1,1,Z4121,81,ch,31,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,78,1,55,178,4,1997-04-17,0.03
97LA00505,97,A3339,04,ch,j.2,A1126,04,1.0,31,31,L,2,n,h,0417,107,8,2,3,7.2,1,1,Z4122,81,ch,31,3,108,93,,8,,GAUNT,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1997-04-17,0.03
97LA00506,97,A3343,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0330,89,5,2,2,11.1,1,1,A3978,04,88,30,,0,,,,R.P.,,,,,J,1,,1,1,1,1,1,1.0,61,1,73,177,1,1997-03-30,0.081
97LA00507,97,A3346,04,ch,j.0,T4367,44,1.0,31,01,L,2,n,h,0417,107,5,2,3,10.2,1,1,Z4113,81,ch,00,,0,,,,,MIXUP LAMB,,,,Y,1,,1,1,1,1,1,1.0,84,1,54,178,4,1997-04-17,0.077
97LA00508,97,A3354,04,ch,j.7,T4325,44,1.0,31,32,L,2,n,c,0421,111,5,3,2,12.0,1,1,Z4264,81,ch,31,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,84,1,56,178,4,1997-04-21,0.012
97LA00509,97,A3372,04,ch,j.0,T4367,44,1.0,31,01,L,2,n,c,0409,99,5,3,1,14.1,1,1,Z3971,81,ch,00,,0,,,,DYSTOCIA97,,,,,Y,1,,1,1,1,1,1,1.0,93,1,69,178,4,1997-04-09,0.019
97LA00510,97,A3384,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0417,107,5,1,2,7.1,1,1,A4321,04,88,30,,0,,,9,,,,,,Y,1,,1,1,1,1,1,1.0,88,1,59,178,2,1997-04-17,0.065
97LA00511,97,A3388,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0405,95,8,2,3,8.7,1,1,A4022,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,75,1,59,178,2,1997-04-05,0.064
97LA00512,97,A3388,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0405,95,8,2,3,11.4,1,1,A4023,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,78,1,63,178,2,1997-04-05,0.064
97LA00513,97,A3400,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0408,98,8,2,2,4.8,1,1,A4037,04,88,30,,0,,,,,RAT,,,,J,1,,1,1,2,1,1,1.0,74,1,52,178,2,1997-04-08,0.057
97LA00514,97,A3400,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0408,98,8,2,2,5.5,1,1,A4038,04,88,30,6,98,46,,,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1997-04-08,0.057
97LA00515,97,A3406,04,ch,j.4,A1297,04,1.0,31,31,L,2,n,h,0416,106,8,2,3,7.3,1,1,Z4091,81,ch,31,3,107,93,,8,,,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1997-04-16,0.017
97LA00516,97,A3406,04,ch,j.4,A1297,04,1.0,31,31,L,2,n,h,0416,106,8,2,2,9.8,1,1,Z4092,81,ch,31,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,82,1,60,178,4,1997-04-16,0.017
97LA00517,97,A3409,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0408,98,7,2,2,7.8,1,1,A4043,04,88,30,6,100,19,S814610,+,XVAG.PROLAPSE,"PNEU,4/9",,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1997-04-08,0.056
97LA00518,97,A3409,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0408,98,7,2,1,7.5,1,1,,,88,30,1,0,,,,,,,,,J,2,,0,0,0,0,0,0.0,0,,0,0,,1997-04-08,0.056
97LA00519,97,A3423,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0415,105,8,1,3,8.9,1,1,A4191,04,88,30,3,105,93,,8,,,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1997-04-15,0.052
97LA00520,97,A3423,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0415,105,8,1,3,8.0,1,1,A4192,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,89,1,62,177,1,1997-04-15,0.052
97LA00521,97,A3426,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0324,83,2,0,,0.0,,,,,88,30,0,0,,,,DEAD EWE,,,,,J,1,,1,1,2,0,0,0.0,0,,0,0,,1997-03-24,0.0
97LA00522,97,A3426,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0324,83,2,0,,0.0,,,,,88,30,0,0,,,,,,,,,J,2,,0,0,0,0,0,0.0,0,,0,0,,1997-03-24,0.0
97LA00523,97,A3427,04,00,e.9,A1985,04,1.0,30,30,L,1,y,,0406,96,5,3,3,13.1,1,1,A4025,04,00,30,,0,,,,PINTO EWE,,,,BLK,Y,1,3,1,1,1,1,1,1.0,85,1,66,178,2,1997-04-06,0.056
97LA00524,97,A3430,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0415,105,5,2,1,8.6,1,1,A4199,04,88,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,88,1,63,177,1,1997-04-15,0.058
97LA00525,97,A3432,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0413,103,8,1,3,8.4,1,1,A4105,04,88,30,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,72,1,55,177,1,1997-04-13,0.05
97LA00526,97,A3432,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0413,103,8,1,2,6.4,1,1,A4106,04,88,30,3,104,93,,8,,4TEATS,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1997-04-13,0.05
97LA00527,97,A3437,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0401,91,5,3,2,11.8,1,1,A3991,04,88,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,93,1,78,177,1,1997-04-01,0.071
97LA00528,97,A3445,04,ch,j.0,T4367,44,1.0,31,01,L,2,n,c,0411,101,5,3,2,11.3,1,1,Z3990,81,ch,00,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,84,1,56,178,4,1997-04-11,0.015
97LA00529,97,A3449,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0406,96,7,0,2,7.0,1,1,A4030,04,88,30,6,98,23,L745803,-,DEAD R.PRO.,WEAK,,,,Y,1,,1,1,2,1,0,0.0,0,0,0,0,,1997-04-06,0.057
97LA00530,97,A3449,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0406,96,7,0,2,7.0,1,1,,,88,30,1,0,,,,,,,,,Y,2,,0,0,0,0,0,0.0,0,,0,0,,1997-04-06,0.057
97LA00531,97,A3464,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0408,98,8,3,3,10.6,1,1,A4039,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,78,1,59,178,2,1997-04-08,0.07
97LA00532,97,A3464,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0408,98,8,3,2,9.3,1,1,A4040,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,71,1,56,178,2,1997-04-08,0.07
97LA00533,97,A3470,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0402,92,5,2,2,9.0,1,1,A3996,04,88,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,80,1,68,177,1,1997-04-02,0.055
97LA00534,97,A3481,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0412,102,8,2,3,10.2,1,1,A4072,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,77,1,60,177,1,1997-04-12,0.076
97LA00535,97,A3481,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0412,102,8,2,3,8.5,1,1,A4073,04,88,30,,0,,K902563,-,,,,,,J,2,,0,0,0,1,1,0.5,77,0,57,177,1,1997-04-12,0.076
97LA00536,97,A3489,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0403,93,8,2,3,8.8,1,1,A4008,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,79,1,62,177,1,1997-04-03,0.06
97LA00537,97,A3489,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0403,93,8,2,3,7.3,1,1,A4009,04,88,30,3,94,93,,8,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1997-04-03,0.06
97LA00538,97,A3504,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0408,98,5,2,3,10.9,1,1,A4047,04,88,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,79,1,63,178,2,1997-04-08,0.047
97LA00539,97,A3505,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0327,86,2,0,,0.0,,,,,88,30,0,0,,,,,,,,,J,1,,1,1,2,0,0,0.0,0,,0,0,,1997-03-27,0.0
97LA00540,97,A3505,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0327,86,2,0,,0.0,,,,,88,30,0,0,,,,,,,,,J,2,,0,0,0,0,0,0.0,0,,0,0,,1997-03-27,0.0
97LA00541,97,A3509,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0405,95,5,2,3,9.9,1,1,A4017,04,88,30,,0,,,,SM BAG,,,,,J,1,,1,1,1,1,1,1.0,88,1,72,177,1,1997-04-05,0.069
97LA00542,97,A3516,04,ch,j.2,A1126,04,1.0,31,31,L,2,n,c,0422,112,8,2,1,8.2,1,1,Z4275,81,ch,31,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,72,1,46,178,4,1997-04-22,0.078
97LA00543,97,A3516,04,ch,j.2,A1126,04,1.0,31,31,L,2,n,c,0422,112,8,2,2,6.7,1,1,Z4276,81,ch,31,7,223,97,,,,PINK,,,,Y,2,,0,0,0,1,1,1.0,57,1,32,178,4,1997-04-22,0.078
97LA00544,97,A3518,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0411,101,5,2,2,10.0,1,1,A4066,04,88,30,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,77,1,57,178,2,1997-04-11,0.06
97LA00545,97,A3526,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0402,92,8,2,2,7.8,1,1,A4001,04,88,30,,0,,S630310,-,,,,,,J,1,,1,1,2,1,1,0.5,93,0,75,177,1,1997-04-02,0.076
97LA00546,97,A3526,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0402,92,8,2,2,8.6,1,1,A4002,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,82,1,64,177,1,1997-04-02,0.076
97LA00547,97,A3533,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0403,93,8,2,3,8.2,1,1,A4005,04,88,30,3,98,93,S232510,-,,GRAFT FAILED,,,,J,1,,1,1,2,1,0,0.0,0,0,0,0,,1997-04-03,0.053
97LA00548,97,A3533,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0403,93,8,2,3,8.6,1,1,A4006,04,88,30,,0,,,,,1CRYPT,,,,J,2,,0,0,0,1,1,1.0,89,1,74,177,1,1997-04-03,0.053
97LA00549,97,A3546,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0331,90,8,3,2,7.6,1,1,A3981,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,69,1,55,177,1,1997-03-31,0.066
97LA00550,97,A3546,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0331,90,8,3,3,7.4,1,1,A3982,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,68,1,54,177,1,1997-03-31,0.066
97LA00551,97,A3547,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0331,90,8,2,2,6.3,1,1,A3983,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,73,1,54,177,1,1997-03-31,0.053
97LA00552,97,A3547,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0331,90,8,2,3,6.5,1,1,A3984,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,54,1,50,177,1,1997-03-31,0.053
97LA00553,97,A3551,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0414,104,8,2,3,8.5,1,1,A4147,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,74,1,56,177,1,1997-04-14,0.073
97LA00554,97,A3551,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0414,104,8,2,2,8.5,1,1,A4148,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,70,1,46,177,1,1997-04-14,0.073
97LA00555,97,A3553,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0419,109,6,2,3,6.5,1,1,A4402,04,88,30,,0,,,,,WEAK,,,,Y,1,,1,1,2,1,1,1.0,76,1,48,177,1,1997-04-19,0.052
97LA00556,97,A3553,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0419,109,6,2,,0.0,,,,,88,30,0,0,,,,,MUMMY,,,,Y,2,,0,0,0,0,0,0.0,0,,0,0,,1997-04-19,0.052
97LA00557,97,A3570,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0413,103,8,1,2,6.6,1,1,A4085,04,88,30,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,65,1,46,177,1,1997-04-13,0.049
97LA00558,97,A3570,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0413,103,8,1,3,9.2,1,1,A4086,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,76,1,49,177,1,1997-04-13,0.049
97LA00559,97,A3586,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0417,107,8,3,2,6.1,1,1,A4330,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,62,1,41,178,2,1997-04-17,0.069
97LA00560,97,A3586,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0417,107,8,3,2,7.7,1,1,A4331,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,59,1,40,178,2,1997-04-17,0.069
97LA00561,97,A3587,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0408,98,5,3,3,11.6,1,1,A4046,04,88,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,80,1,64,178,2,1997-04-08,0.065
97LA00562,97,A3590,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0410,100,8,3,2,7.1,1,1,A4052,04,88,30,,0,,,,NICEBAG,,,,,J,1,,1,1,2,1,1,1.0,70,1,49,178,2,1997-04-10,0.068
97LA00563,97,A3590,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0410,100,8,3,3,6.3,1,1,A4053,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,58,1,41,178,2,1997-04-10,0.068
97LA00564,97,A3604,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0409,99,8,2,3,8.8,1,1,A4048,04,88,30,,0,,S420710,-,,,,,,J,1,,1,1,2,1,1,0.5,72,0,53,178,2,1997-04-09,0.055
97LA00565,97,A3604,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0409,99,8,2,3,8.6,1,1,A4049,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,80,1,62,178,2,1997-04-09,0.055
97LA00566,97,A3618,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0413,103,8,3,2,8.4,1,1,A4103,04,88,30,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,78,1,52,177,1,1997-04-13,0.051
97LA00567,97,A3618,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0413,103,8,3,3,8.2,1,1,A4104,04,88,30,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,70,1,50,177,1,1997-04-13,0.051
97LA00568,97,A3619,04,82,e.9,A1985,04,1.0,30,30,L,0,y,C,0419,109,5,2,2,9.1,1,1,A4422,04,88,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,81,1,55,177,1,1997-04-19,0.064
97LA00569,97,A3632,04,ch,j.1,A0987,04,1.0,31,31,L,2,n,c,0417,107,5,3,2,9.9,1,1,Z4101,81,ch,31,,0,,,,LONG(MED)TAIL,,,,,J,1,,1,1,1,1,1,1.0,70,1,52,178,4,1997-04-17,0.077
97LA00570,97,A3637,04,82,e.8,A2059,04,1.0,30,30,L,0,y,C,0416,106,5,3,3,12.4,1,1,A4272,04,88,30,,0,,,,NICE,,,,,Y,1,,1,1,1,1,1,1.0,84,1,64,178,2,1997-04-16,0.069
97LA00571,97,A3659,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0412,102,6,2,2,9.3,1,1,A4071,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,78,1,59,177,1,1997-04-12,0.071
97LA00572,97,A3659,04,81,e.8,A2059,04,1.0,30,30,L,0,y,M,0412,102,6,2,,0.0,,,,,88,30,0,0,,,,,MUMMY,,,,J,2,,0,0,0,0,0,0.0,0,,0,0,,1997-04-12,0.071
97LA00573,97,A3660,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0404,94,7,3,2,7.0,1,1,A4010,04,88,30,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,63,1,49,177,1,1997-04-04,0.047
97LA00574,97,A3660,04,81,e.9,A1985,04,1.0,30,30,L,0,y,M,0404,94,7,3,2,7.0,1,1,,,88,30,1,0,,,,,,,,,J,2,,0,0,0,0,0,0.0,0,,0,0,,1997-04-04,0.047
97LA00575,97,K4448,63,62,01,K8018,63,7.0,06,06,1,0,n,C,0416,106,8,3,1,11.9,1,1,K9781,63,68,06,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,81,1,60,178,2,1997-04-16,0.037
97LA00576,97,K4448,63,62,01,K8018,63,7.0,06,06,1,0,n,C,0416,106,8,3,1,10.6,1,1,K9782,63,68,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,99,1,66,178,2,1997-04-16,0.037
97LA00577,97,K4603,63,61,02,K7977,63,7.0,06,06,1,0,n,R,0406,96,9,3,2,9.8,1,1,K9550,63,68,06,,0,,,,XLTUDDEREDEMA,4TEATS,,,,J,1,,1,1,3,1,1,1.0,91,1,70,178,2,1997-04-06,0.042
97LA00578,97,K4603,63,61,02,K7977,63,7.0,06,06,1,0,n,R,0406,96,9,3,2,9.2,2,1,K9551,63,68,06,,0,,T477944,-,,SPECKLED,,,,J,2,,0,0,0,1,1,0.5,70,0,52,178,2,1997-04-06,0.042
97LA00579,97,K4603,63,61,02,K7977,63,7.0,06,06,1,0,n,R,0406,96,9,3,3,11.2,1,1,K9552,63,68,06,,0,,K526763,-,,BLK.LEG,,,,J,3,,0,0,0,1,1,0.5,92,0,72,178,2,1997-04-06,0.042
97LA00580,97,K4605,63,60,03,K7805,63,7.0,06,06,1,0,n,M,0419,109,8,4,2,12.1,1,1,K9872,63,68,06,,0,,,,,ENTR,,,,G,1,,1,1,2,1,1,1.0,93,1,61,177,1,1997-04-19,0.039
97LA00581,97,K4605,63,60,03,K7805,63,7.0,06,06,1,0,n,M,0419,109,8,4,1,14.3,1,1,K9873,63,68,06,,0,,,,,,,,,G,2,,0,0,0,1,1,1.0,101,1,72,177,1,1997-04-19,0.039
97LA00582,97,K4667,63,60,04,K7793,63,7.0,06,06,1,0,n,M,0403,93,8,4,2,13.8,1,1,K9343,63,68,06,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,98,1,80,177,1,1997-04-03,0.042
